elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
56610,100000,9.98504242e+37; -1.0504625e+37,1.88418799e+38; 2.25061831e+38
50475,100000,-1.70965927e+38; 2.01533526e+38,7.5124311e+37; -2.77702615e+38
49744,100000,-1.84490991e+37; 9.77415606e+37,1.11394705e+38; 2.40154337e+38
54718,100000,1.85295348e+38; 2.44050284e+38,1.57417034e+38; 3.46158389e+37
48127,100000,-1.73602133e+38; 2.57536606e+38,-3.38242119e+38; -4.6818525e+37
49806,100000,3.11077117e+38; -2.33713029e+38,2.39941839e+38; -1.42416539e+38
58048,100000,6.54326253e+37; 3.24435274e+38,1.91793589e+38; 6.32332819e+37
49815,100000,-2.84881675e+38; 2.8453943e+38,-1.55930678e+38; 2.57804962e+38
48913,100000,-1.15395248e+38; 2.30039865e+38,3.39856092e+38; 6.50234074e+37
53816,100000,-2.98819787e+38; 4.78605186e+37,8.4228532e+37; 3.98943182e+37
57437,100000,-1.67105039e+38; 1.31475852e+37,6.84206299e+37; -2.16174019e+38
50120,100000,-2.08224774e+38; 2.10487155e+38,-2.24720316e+38; 2.13421533e+38
51994,100000,-3.37721185e+38; 4.84392974e+37,3.03766322e+38; -2.6436975e+38
48814,100000,2.86333165e+38; 2.39390867e+38,-3.16792193e+38; -1.51288217e+38
49992,100000,-3.60080488e+37; -2.059428e+38,2.15419574e+38; -1.24077519e+38
49496,100000,-1.70266448e+38; 2.68484685e+38,-3.21510145e+38; -3.19067595e+38
49184,100000,-3.33296821e+38; 1.64423582e+38,9.54911056e+37; 2.58658629e+38
49532,100000,1.92743495e+38; 5.26999522e+37,1.30468151e+38; -2.5676628e+38
49442,100000,2.05424889e+38; 1.94039683e+38,9.29871509e+37; -8.19514157e+37
49484,100000,-1.55809258e+38; 2.42812084e+38,4.12032461e+37; 2.12110276e+38
65325,100000,-8.13326653e+37; -1.95126475e+38,7.46786101e+37; -7.70921307e+37
51281,100000,2.7266848e+38; 6.05904282e+36,-1.87279921e+38; 5.67992959e+37
63519,100000,1.91577439e+38; -3.32819373e+38,6.2935024e+36; -1.89528125e+38
58146,100000,2.51862683e+38; -1.4598029e+38,1.37181274e+38; -2.46518653e+38
53214,100000,-1.89793236e+38; 2.55539701e+38,7.41119602e+37; -6.15831405e+37
63610,100000,1.32838749e+38; -4.84423835e+36,-1.56072544e+38; 3.361465e+38
50822,100000,2.75837424e+38; -1.45370216e+38,3.02265059e+38; 1.57962022e+38
58741,100000,2.39966786e+38; 2.48473878e+38,7.37168741e+36; -2.28852918e+38
58360,100000,3.29175192e+38; -3.27788504e+38,-3.29136189e+38; 1.79716164e+38
51089,100000,5.47323561e+37; 3.28159916e+38,7.94535052e+37; 1.54289892e+38
54294,100000,2.05970283e+38; 1.62608418e+38,8.49875505e+37; 1.03369159e+38
50642,100000,-1.927257e+37; -1.77368131e+38,-5.34142277e+37; -1.8391298e+38
50866,100000,-2.72706712e+38; -1.40858739e+38,-6.49382415e+37; 3.30916031e+38
50196,100000,1.17274484e+38; 3.21333789e+38,-2.59884599e+38; -1.8472168e+38
