runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
4,3276,20965,250000,6623745672598017,-2190088243384690
4,3296,20277,250000,2454019510750765,6823326493244115
4,3368,20946,250000,2328788952619337,2223103072325486
4,3345,20986,250000,3368238832984409,-8086790542341291
4,3344,20375,250000,-8976795193403445,2095820561198423
4,3289,20321,250000,-4892944712403276,8135422620957808
4,3315,21034,250000,5370543158753431,-1043265576160763
4,3289,21162,250000,4344804927626001,-8092296647453382
4,3282,20553,250000,3162415530765064,5706215606940976
4,3348,20826,250000,-1746403525207865,-2735334396025436
4,3278,20322,250000,-3470663860416088,6112674601245502
4,3288,20866,250000,-1359536648733302,-7367207811451876
4,3277,21031,250000,5528974775824093,-6217446055648067
4,3277,21042,250000,-4386453104728003,-4405773063200094
4,3317,20720,250000,4408819740152093,5320144706280657
4,3276,20293,250000,-5620517050178952,4576287816542631
4,3292,20872,250000,6289651710549180,3231993267710880
4,3271,20319,250000,-6011740880794226,-5522803864052878
4,3272,21102,250000,-5596507419652708,7200164316160724
4,3277,21642,250000,8644478622292891,7819473110848841
4,3295,20092,250000,-8769704446848809,6569237597379862
4,3279,20526,250000,-1912170723733825,-232734995846008
4,3280,20346,250000,-2335609908730684,591524863473380
4,3264,20216,250000,-1868089251750957,7171975467613269
4,3297,20574,250000,-8167942440719182,7366876524065226
4,3278,21040,250000,-1658380365802178,-4402998241164036
4,3287,20529,250000,-1027708649472433,-915309932282616
4,3272,20798,250000,3302633822854052,-5155221875590975
4,3443,20258,250000,-1476684173318854,4221237290764103
4,3280,21213,250000,6062667188851819,1991243885004194
4,3274,20381,250000,-3800940690390203,-3103443480765447
4,3279,20601,250000,-4474414497686794,1964151173599271
4,3286,21006,250000,698127738168155,-5522644492837151
4,3291,20619,250000,-7208918487811835,6584489700261688
4,3293,20421,250000,-2046960801806538,7410743317680800
4,3275,20559,250000,3758353958170751,4926626996678707
4,3269,20461,250000,-6573635857566921,3784653280542744
4,3288,20408,250000,-4845389779419276,3996838396763547
4,3282,20958,250000,-3639818166142312,-4024657181838710
4,3275,20489,250000,-2846381694935367,49134323570124
4,3286,20428,250000,7014725412103755,8504222181280323
4,3289,20693,250000,3092548789924909,8006177182213173
4,3290,23871,250000,7558245592479669,8076114534994771
4,3330,21115,250000,2137050280322336,1714973352764846
4,3272,20358,250000,-3266072863613087,3459628153263289
4,3273,20970,250000,4333710117109710,-3124627692070769
4,3273,20410,250000,-5846292648100944,8169690253734435
4,3273,20519,250000,-3839444245801480,7522224746859814
4,3286,21134,250000,-7924752648291820,-8787913839472756
4,3288,20929,250000,4699893603480283,555222265163774
4,3363,20499,250000,-7453786216926347,5054535516664168
4,3273,21201,250000,7934475649257105,7582384808647679
4,3313,20825,250000,5095033137633904,5272642741023229
4,3280,20443,250000,-6807432599401884,-3525299674463749
4,3278,21145,250000,4592762410218763,-6560176576095265
4,3272,21381,250000,5706397359658741,374043513202074
4,3288,21056,250000,5884668457197855,4629655322255320
4,3283,21062,250000,948579441893257,530360677063952
4,3308,23422,250000,1042693403824526,-503248756323754
