runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.x.integer,param.disp.integer
16,3926,26337,250000,2089577240,23
16,4900,25935,250000,491344775,21
16,3903,25840,250000,1385202099,31
16,4674,26174,250000,1609628129,15
16,4158,25819,250000,1394969341,20
16,3916,26041,250000,3528071421,21
16,4798,26042,250000,124524860,7
16,4264,25818,250000,3529068510,18
16,3921,25997,250000,2213086877,1
16,3915,25793,250000,3223358692,7
16,3903,25808,250000,1087616739,15
16,3915,25823,250000,816338665,3
16,4873,25993,250000,4097067370,14
16,3901,26317,250000,1305083688,16
16,3938,28284,250000,2989103979,24
16,3905,30774,250000,206898238,4
16,3921,26931,250000,3702345978,8
16,4726,26568,250000,694141367,16
16,3936,27503,250000,991188556,8
16,3916,26819,250000,885418895,24
16,3921,26809,250000,2821838968,9
16,4346,27730,250000,3827034899,17
16,3937,26212,250000,544850807,13
16,3912,25796,250000,680089156,26
16,3913,26221,250000,3382544667,0
16,4969,27521,250000,3577229028,8
16,4184,26669,250000,2253798538,14
16,3913,26587,250000,457102564,22
16,3911,27159,250000,292361176,11
16,3929,26205,250000,3611816420,0
16,4571,25783,250000,237966702,10
16,3914,25899,250000,385010609,3
16,3932,25905,250000,839732930,18
16,3910,25940,250000,3653559540,12
16,3918,26604,250000,2277848225,8
16,3927,25991,250000,58646244,19
16,3918,26252,250000,937041177,19
16,3918,26215,250000,4288474048,9
16,3922,25948,250000,4101331092,9
16,4728,26025,250000,1671045701,4
16,3915,26311,250000,3235669588,13
16,3932,26026,250000,2016296564,16
17,3908,26455,250000,1619824076,17
17,3917,26096,250000,3005739552,10
17,4801,25964,250000,3533735494,26
17,4332,26104,250000,443667344,13
17,3956,25957,250000,1522768245,20
17,3902,26058,250000,1561068682,28
17,4427,26467,250000,1836014607,26
17,3898,26098,250000,2830602945,6
17,4207,26155,250000,1123764316,23
17,3913,27171,250000,1669756473,20
17,3884,26088,250000,761213062,28
17,3998,26544,250000,402122070,7
17,3913,26535,250000,3546630118,26
17,3902,26111,250000,756671695,7
17,3915,26315,250000,2980833703,7
17,3912,25791,250000,3400079304,14
17,3880,26223,250000,1041686804,23
17,3922,26043,250000,1344831060,10
17,3936,26073,250000,493754683,7
17,3879,26003,250000,2773655070,24
17,3952,25937,250000,1222799263,14
17,3917,25990,250000,2941225048,1
17,3882,26118,250000,4032490313,24
17,3917,26328,250000,383925346,4
17,3970,26745,250000,1683149574,28
17,3915,26321,250000,1657045437,31
17,3931,26168,250000,1077999286,17
17,3901,26372,250000,2322268308,18
17,3891,25960,250000,2166419100,13
17,3913,25902,250000,373233978,21
17,3920,25917,250000,408442348,23
17,4505,25836,250000,79533848,6
17,3914,25981,250000,1357726182,9
17,3905,26047,250000,2446837804,19
17,3883,26237,250000,1016648368,3
17,3915,27882,250000,3197121662,17
17,3907,26554,250000,2983609084,28
17,3931,26749,250000,979506865,3
17,3921,26249,250000,3780778959,12
17,4468,26489,250000,1331669694,23
17,4757,26519,250000,1855344475,25
17,4056,26380,250000,4131576311,7
17,3906,26320,250000,59908987,20
17,3961,27188,250000,3026030394,4
17,3929,26984,250000,1177613716,5
17,3916,27151,250000,2739637543,13
17,3985,26199,250000,2953665137,8
17,3928,26314,250000,2656957533,20
17,3910,26396,250000,3061814459,25
17,3882,26152,250000,1244038211,1
17,3913,26376,250000,2292911273,30
17,3917,26244,250000,2319076214,31
17,3883,27735,250000,1560997115,6
17,3922,27045,250000,3058502207,3
17,3928,26834,250000,4238607743,20
17,3889,32856,250000,2711490364,28
17,4110,27469,250000,3022788970,7
17,3939,27111,250000,2717300114,4
17,3882,27520,250000,2445979703,10
17,3921,27230,250000,655758427,27
17,3937,26204,250000,1778589464,31
17,3918,26238,250000,3892016354,5
17,3974,26228,250000,2482293712,12
17,3907,26308,250000,658471061,22
17,3927,27701,250000,4002983988,11
17,3922,26135,250000,300851341,13
17,3930,26454,250000,2059600701,15
17,3934,26861,250000,2229096858,3
17,4640,34300,250000,3238099562,16
17,3915,26530,250000,2198363467,11
17,3926,27186,250000,1320714852,25
17,3920,27466,250000,1178865744,26
17,3920,26352,250000,904725031,21
17,3913,26083,250000,531148972,8
17,3921,25854,250000,1598955475,23
17,3927,25866,250000,1558401679,3
17,3919,25955,250000,690514407,10
17,4368,25854,250000,3391664635,14
17,3940,26113,250000,1828100101,22
17,3919,26105,250000,1840668612,7
17,3911,25998,250000,1895691452,25
17,3930,25858,250000,3964683706,24
17,3922,26057,250000,561865187,12
17,3914,25839,250000,2133146905,9
17,3913,25956,250000,2587805404,4
17,3912,25980,250000,2158351708,31
17,3941,27292,250000,3191284241,25
17,3931,26715,250000,896905645,29
17,3918,26348,250000,2898478359,17
17,3918,26850,250000,446996159,20
17,3904,26770,250000,1312212200,6
17,3905,26583,250000,1005914363,25
17,4708,26604,250000,3019456252,11
17,3925,26616,250000,3660828803,19
17,3922,26827,250000,955366267,13
17,3932,26713,250000,1781855733,22
17,3936,27715,250000,522239480,14
17,3923,29096,250000,3286817160,20
17,3934,26456,250000,310573455,29
17,3920,26931,250000,791451461,24
18,3917,26370,250000,348417539,0
18,3932,26617,250000,234728424,23
18,3927,26511,250000,3441849897,2
18,3916,26521,250000,2765772766,14
18,3917,26200,250000,2669727633,11
18,3928,26300,250000,152113051,1
18,3906,26191,250000,178412165,14
18,3920,26249,250000,1177391782,11
18,3940,26487,250000,1893350620,29
18,3930,26563,250000,1027601643,0
18,3933,26417,250000,395288154,11
18,3912,26314,250000,1758059368,3
18,4007,26037,250000,2819158194,23
18,3912,26348,250000,3976781757,23
18,4599,27017,250000,3651780612,23
18,4916,26137,250000,4188986141,26
18,4413,26090,250000,1536349701,18
18,3902,26457,250000,2033706383,27
18,3940,26533,250000,277362786,6
18,3918,26399,250000,2778621773,16
18,3903,26932,250000,712549006,9
18,3915,26214,250000,2336922783,25
18,3915,26112,250000,133331992,17
18,3926,26139,250000,1111403397,16
18,4025,25804,250000,1283752100,10
18,3933,25921,250000,3190825018,17
18,4155,26419,250000,3242240131,5
18,3927,26346,250000,2360592216,3
18,4729,26287,250000,1620887660,15
18,3910,26116,250000,566446867,4
18,4025,25977,250000,3835493780,1
18,4802,25945,250000,4145397231,31
18,4293,26076,250000,2373372552,6
18,3910,26594,250000,2773855947,3
18,4012,25998,250000,82823583,3
18,4435,26263,250000,617633182,19
18,3909,25854,250000,506941130,2
18,3920,25994,250000,1960170696,2
18,4018,26700,250000,3365214934,22
18,3930,26177,250000,2525352482,1
18,3900,26221,250000,2865480182,4
18,3915,26085,250000,1291530613,18
18,3921,26136,250000,796216266,4
18,3918,26179,250000,757948389,24
18,3912,26077,250000,3390608811,23
18,5000,26282,250000,3469488677,24
18,3932,26057,250000,4034341961,31
18,3923,26018,250000,2886283717,27
18,3925,26081,250000,568406051,31
18,3907,26249,250000,235480265,5
18,4025,26109,250000,585726110,28
18,4156,27972,250000,3290631400,29
18,3909,27578,250000,1596652068,26
18,3953,26872,250000,3098769848,9
18,3936,26729,250000,3998832133,25
18,3957,26197,250000,1929547051,13
18,3957,27051,250000,3672028956,16
18,3939,26506,250000,2982148595,3
18,3920,26174,250000,601652059,28
18,3983,26450,250000,2628734529,7
18,3954,26695,250000,2258793085,20
18,3921,26405,250000,3335095027,15
18,3939,26400,250000,3616050421,27
18,3953,26518,250000,1496379525,23
18,4814,26156,250000,3253112627,31
18,3930,26191,250000,4190194535,19
18,3960,25901,250000,3681335077,12
18,3921,35110,250000,3614048944,3
18,3936,26828,250000,163629492,7
18,3919,26573,250000,3652462882,15
18,3911,26231,250000,1690927072,19
18,3913,26306,250000,1016853700,6
18,3939,26421,250000,531098226,5
18,3935,26914,250000,1145074614,26
18,3923,27041,250000,1124606806,13
18,3930,26399,250000,836549402,3
18,3911,26293,250000,2708747869,12
18,3917,26407,250000,3368867733,6
18,3915,26062,250000,1044623038,31
18,3990,26248,250000,3420765946,12
18,3928,34194,250000,458303594,7
18,3916,25961,250000,364544402,27
18,4072,27999,250000,2780903613,3
18,3923,27008,250000,2195190425,28
18,4349,26992,250000,296918024,30
18,4012,27334,250000,4143950150,24
18,3931,27035,250000,592278626,31
18,3982,27379,250000,3025096204,17
18,3959,27347,250000,1866003748,11
18,3983,27819,250000,107312962,11
18,4556,27742,250000,558305121,30
18,3942,26609,250000,2737296346,1
18,3932,26579,250000,233461831,30
18,3908,27125,250000,2217797307,26
18,4818,26801,250000,212665614,14
18,3981,27433,250000,2846664292,16
18,3985,27261,250000,77024928,5
18,3935,27560,250000,1806797603,27
18,3925,27492,250000,164700208,11
18,3939,27402,250000,99604865,10
19,4049,27577,250000,411742337,26
19,3902,26286,250000,497938633,3
19,4039,26102,250000,3804172794,7
19,4002,26087,250000,729107561,0
19,3919,25832,250000,3812449083,3
19,4198,38043,250000,1123615433,31
19,3912,25872,250000,2911087319,14
19,4011,26139,250000,1955386876,25
19,3907,26041,250000,3886050919,30
19,3918,26228,250000,941181997,6
19,3935,39956,250000,2360326558,18
19,3987,26244,250000,4205551137,11
19,3905,25895,250000,3199085733,19
19,4716,26073,250000,939911938,2
19,4361,26095,250000,1971672948,3
19,3924,26126,250000,3325943044,0
19,3943,26340,250000,877280166,14
19,4478,26312,250000,1190963855,23
19,3913,26112,250000,294931856,20
19,3909,26227,250000,2336935725,10
19,3924,26149,250000,1884830538,21
19,3927,25977,250000,2011726780,0
19,4006,26813,250000,3823124763,0
19,3979,26676,250000,2445291202,30
19,4715,26916,250000,2524649238,13
19,3927,27411,250000,3325515923,20
19,3947,26760,250000,3778825269,18
19,4137,27199,250000,1719528399,7
19,3910,26817,250000,432834058,12
19,3922,26171,250000,2713461664,11
19,4233,25993,250000,413213804,14
19,4512,26350,250000,2314617400,7
19,4718,26270,250000,868682184,13
19,3918,26534,250000,763427675,10
19,4613,26238,250000,1162124146,5
19,3988,26835,250000,3473131307,14
19,3915,26279,250000,269612618,9
19,4672,26426,250000,1583100782,1
19,4177,26128,250000,1690458807,9
19,3934,27311,250000,520251733,25
19,3914,26710,250000,2503394576,2
19,3981,26809,250000,2878513309,13
19,4014,26822,250000,3561444073,7
19,4912,26798,250000,3442596454,15
19,3914,26989,250000,1313963315,24
19,4118,26710,250000,4211982008,14
19,3913,26262,250000,2295239063,30
19,3996,26507,250000,503361296,17
19,3910,26211,250000,377089246,20
19,3941,26310,250000,3117958711,24
19,3905,26255,250000,2508369630,7
19,3912,25923,250000,1908830267,10
19,3900,26104,250000,1052989136,3
19,4010,26401,250000,3018053936,9
19,4867,25899,250000,3276380037,15
19,3950,26404,250000,1931943468,24
19,3952,26132,250000,3780184825,25
19,3951,26555,250000,2753022992,12
19,3920,26754,250000,2618145226,31
19,3970,26373,250000,1828404665,17
19,3905,26440,250000,69111119,16
19,3920,26767,250000,3438307870,27
19,3920,26786,250000,1102463280,13
19,3912,26571,250000,1177469604,3
19,3911,26608,250000,756428474,5
19,3988,26644,250000,4113470946,20
19,3916,26744,250000,3153286046,29
19,3935,28593,250000,2207820994,26
19,4609,26819,250000,1249418051,25
19,3950,26565,250000,911532902,17
19,3964,27149,250000,1116761267,19
19,3979,26076,250000,2528196501,0
19,3921,26313,250000,1877533677,9
19,3931,27170,250000,1678650267,0
19,3934,26621,250000,2928212967,18
19,3921,26496,250000,3401028322,9
19,3926,27043,250000,4029603161,24
19,4083,27038,250000,1514250318,17
19,3929,26572,250000,3066445058,8
19,3933,26332,250000,667701623,4
19,3922,26307,250000,1412867138,31
19,3931,26541,250000,3275431321,14
19,3932,26077,250000,877485964,0
19,3962,26212,250000,951065656,28
19,4733,25816,250000,1108273466,18
19,4301,26058,250000,76464531,12
19,3928,26411,250000,1345995322,12
19,3916,25805,250000,1983072453,13
19,3909,26017,250000,503943722,9
19,4005,25786,250000,3908067397,24
19,3912,27282,250000,3359814549,16
19,3939,26164,250000,386735018,8
19,3920,26203,250000,849855359,14
19,3903,26123,250000,3389440292,0
19,3908,25988,250000,2658495745,19
19,3966,26077,250000,2003812307,4
19,3909,26048,250000,89317077,19
19,3912,26203,250000,358121479,14
19,3932,27450,250000,871852469,25
19,3917,25881,250000,2608599595,4
20,3979,25992,250000,2604531328,8
20,3917,26172,250000,1879116763,21
20,3930,26215,250000,2352300924,22
20,4368,26954,250000,2336615359,24
20,3911,25985,250000,1116304899,22
20,3902,26107,250000,257307156,4
20,3961,25976,250000,997169709,4
20,4750,26078,250000,758931324,28
20,3901,26130,250000,3109702241,9
20,3956,26919,250000,3244342549,12
20,4019,26224,250000,3780068718,6
20,4304,26584,250000,966735930,0
20,3962,25840,250000,1295211463,27
20,3913,26074,250000,714467778,4
20,3921,26519,250000,722026254,28
20,3927,27266,250000,774297035,10
20,3906,29245,250000,1104070210,19
20,3916,25999,250000,2615134654,26
20,3964,25981,250000,2713394097,11
20,4249,26070,250000,1834643146,28
20,3928,25922,250000,4858229,31
20,3906,26501,250000,111661770,1
20,3916,26610,250000,1394871870,8
20,3930,26264,250000,3395440308,25
20,3969,26202,250000,3824435185,6
20,3934,25908,250000,513027102,24
20,3931,26053,250000,4169450877,12
20,3913,25916,250000,2854973043,9
20,3932,25865,250000,1797223025,30
20,3910,26003,250000,2743134559,6
20,3984,25889,250000,3114472254,25
20,3908,26141,250000,1862641598,4
20,3946,26286,250000,3619505674,0
20,3923,26511,250000,1139571131,21
20,3922,26089,250000,291243115,11
20,3927,26313,250000,2106022327,28
20,3994,26350,250000,3405886920,2
20,3942,25912,250000,1996794959,21
20,3943,26151,250000,4098689505,3
20,3934,25870,250000,3470369773,6
20,3964,25931,250000,115659619,24
20,3920,26281,250000,4183556144,3
20,3961,25954,250000,3410835432,6
20,3912,26082,250000,2045778213,29
20,3938,26098,250000,2816954754,13
20,3915,26270,250000,3251658411,21
20,3909,26260,250000,1965478462,15
20,4420,26097,250000,810602531,8
20,3992,26483,250000,3884511751,20
20,3934,26065,250000,3291040387,9
20,3924,28233,250000,189268822,27
20,3913,26262,250000,3105738208,30
20,3934,27702,250000,1321781862,6
20,3909,28830,250000,1787277527,12
20,4001,26463,250000,3887731872,24
20,3928,26191,250000,3385274411,20
20,3910,26225,250000,4161312872,28
20,3915,26537,250000,3055235998,30
20,3916,26204,250000,1804404253,2
20,3921,26108,250000,4011867385,20
20,3996,28585,250000,2111171390,0
20,3917,26555,250000,544558420,15
20,3911,27355,250000,1884897529,2
20,3924,27312,250000,857391412,15
20,3943,26574,250000,2938598455,5
20,4073,27093,250000,460781480,17
20,3992,26503,250000,2299864082,14
20,4745,26934,250000,507507204,12
20,3915,26885,250000,833390291,6
20,3948,28499,250000,248214635,6
20,3955,27018,250000,1590976155,18
20,3937,26397,250000,4259254414,18
20,3983,26178,250000,181953387,26
20,3956,26373,250000,3332165094,14
20,3912,27216,250000,3749036083,4
20,3937,27521,250000,4082986480,5
20,3927,27204,250000,2716559153,22
20,3930,27715,250000,2836472661,19
20,4044,27700,250000,1355302723,16
20,3939,26909,250000,2240673255,2
20,3913,28741,250000,2621932717,11
20,3937,26231,250000,830557461,15
20,3913,26550,250000,839822705,21
20,3925,26377,250000,3888767454,22
20,3974,25851,250000,2457394153,8
20,3914,26518,250000,1644301511,31
20,3923,26085,250000,1110139199,22
20,3935,26750,250000,2115046723,9
20,3933,26712,250000,1049974675,16
20,3915,26322,250000,1771746222,18
20,3991,26906,250000,1391303290,11
20,3939,27543,250000,1127573409,0
20,3905,26993,250000,1544252319,7
20,3942,26674,250000,1050575236,26
20,3923,26829,250000,880445780,13
20,3908,26477,250000,1682747186,17
20,3986,26176,250000,384268952,4
20,3913,26297,250000,3626125120,4
20,3909,26209,250000,2133354010,1
20,3917,26662,250000,2423345766,23
21,3378,23416,250000,4240561016,8
21,3526,27940,250000,333548197,4
21,3360,24446,250000,3673438266,6
21,3409,28742,250000,2556609654,31
21,3350,27322,250000,1907976094,5
21,3357,28081,250000,159227266,0
21,3551,26748,250000,2594061217,13
21,3421,24489,250000,2530046677,20
21,3385,24280,250000,2447276349,18
21,3457,28469,250000,3315853163,15
21,3518,28379,250000,1177864081,6
21,3350,26288,250000,1959735425,2
21,3517,27761,250000,2557452620,11
21,3432,27138,250000,4147919648,21
21,3371,24523,250000,3203554015,4
21,3390,27212,250000,1761861470,22
21,3541,24089,250000,4283650884,10
21,3417,23732,250000,3093989218,10
21,3515,23613,250000,1838503867,30
21,3478,30642,250000,527648736,11
21,3506,26382,250000,161580354,14
21,3402,27519,250000,2027256109,7
21,3493,26064,250000,1356846922,23
21,3414,25069,250000,1219681622,17
21,3526,26322,250000,2075454912,23
21,3421,25745,250000,3508824585,20
21,3376,26357,250000,3467512478,1
21,3368,28278,250000,4197610737,25
21,3567,26023,250000,434552382,17
21,3579,23849,250000,233312159,18
21,3465,25319,250000,1115568234,17
21,3472,28277,250000,3933618901,1
21,3418,23981,250000,2423327089,16
21,3427,23658,250000,3151201251,25
21,3605,25268,250000,2529504084,6
21,3421,26630,250000,1261770195,7
21,3428,23503,250000,782768283,22
21,3441,24396,250000,1116246002,7
21,3627,29695,250000,110199792,0
21,3737,30070,250000,248484959,7
21,3667,30152,250000,1736133146,0
21,3476,25955,250000,3560369138,1
21,3362,26373,250000,1237304672,12
21,3511,24272,250000,2963198963,26
21,3506,25088,250000,2828714700,18
21,3430,22918,250000,3764362764,27
21,3523,28664,250000,3894114405,27
21,3708,32223,250000,335586704,15
21,3542,29478,250000,2575639004,25
21,3518,24185,250000,2927508411,20
21,3569,25879,250000,3361400287,20
21,3369,24845,250000,3971157128,24
21,3583,26445,250000,2334460816,9
21,3489,28651,250000,349633532,18
21,3727,24934,250000,2500237523,27
21,3537,29865,250000,2273631915,30
21,3502,26263,250000,3927421511,16
21,3476,25981,250000,810511752,24
21,3687,29631,250000,91771942,25
21,3461,27224,250000,2108363613,1
21,3492,25215,250000,3290296379,14
21,3532,25415,250000,2786661796,3
21,3424,24395,250000,3282449874,19
21,3645,25090,250000,1054997976,16
21,3541,27194,250000,780128078,21
21,3522,29990,250000,670086806,1
21,3566,28570,250000,81434867,31
21,3500,26432,250000,214046306,14
21,3618,28486,250000,3133083582,21
21,3634,24445,250000,1288300267,4
21,3649,31386,250000,1599496853,16
21,3536,27669,250000,1468708975,24
21,3587,26755,250000,3284508211,6
21,3484,26654,250000,2378876379,22
21,3494,28047,250000,2875512329,2
21,3597,25719,250000,189847159,13
21,3536,27212,250000,3164970849,3
21,3315,26179,250000,177190888,31
21,3475,27019,250000,2321020590,28
21,3611,28467,250000,2378911927,21
21,3478,27408,250000,3986039174,23
21,3561,26572,250000,1139462335,16
21,3522,26218,250000,2223149889,0
21,3411,23709,250000,3023677064,25
21,3499,23699,250000,3419255211,17
21,3482,23862,250000,3197529883,14
21,3456,32586,250000,1041152257,31
21,3381,24909,250000,696497520,20
21,3414,27056,250000,3373061305,26
21,3483,23908,250000,3619553324,24
21,3465,25072,250000,1204118086,4
21,3685,24419,250000,2355753495,30
21,3539,24860,250000,3357826975,31
21,3584,26840,250000,2566619843,4
21,3461,26905,250000,4035908966,17
21,3914,35294,250000,1237161468,7
21,3550,23617,250000,2360661445,18
21,3479,24169,250000,2834341060,2
21,3430,24639,250000,1446554626,28
21,3542,24648,250000,3387141856,1
22,3928,26124,250000,3478587573,5
22,3939,25904,250000,1303611855,22
22,3919,25966,250000,2775464965,5
22,3912,28210,250000,2296014312,27
22,3934,26231,250000,2178696551,1
22,3910,25967,250000,1219989275,5
22,3927,26061,250000,3292303297,29
22,3926,27564,250000,1494318739,9
22,3901,25919,250000,2364212420,10
22,4688,25832,250000,3364273731,15
22,3923,25899,250000,3398135359,12
22,3904,26060,250000,959260290,12
22,4715,25805,250000,3860884432,19
22,4294,26206,250000,264546673,8
22,4577,26153,250000,592061866,10
22,3911,25864,250000,938519361,22
22,4382,26142,250000,2196276906,28
22,4687,25971,250000,982751685,24
22,3914,25863,250000,3395073097,24
22,3902,25944,250000,1743466324,29
22,4703,25954,250000,2971116862,24
22,3911,25881,250000,3921582178,20
22,3900,26095,250000,2376292679,4
22,4015,25812,250000,2730231955,20
22,4314,26034,250000,4216222053,26
22,3918,25832,250000,3784193647,8
22,4110,25877,250000,2116781509,29
22,4389,25917,250000,1071714637,1
22,3909,25970,250000,1703036689,31
22,3922,26093,250000,925300082,11
22,3938,26303,250000,3710430738,5
22,3905,26152,250000,567723938,26
22,3903,26248,250000,3423408102,3
22,4554,26104,250000,1633014316,25
22,4827,25830,250000,1693605909,22
22,4324,25830,250000,1531896680,15
22,4881,25988,250000,898999067,30
22,4882,25825,250000,1719241188,13
22,3920,25664,250000,677641596,14
22,4698,25690,250000,3742389020,22
22,4196,25868,250000,3062804400,14
22,4484,25726,250000,4118911970,18
22,3903,25689,250000,1469073126,20
22,3919,25841,250000,2860326431,30
22,3898,25862,250000,345647479,24
22,3908,25651,250000,1239340466,8
22,3909,25875,250000,1135893586,15
22,4630,25716,250000,2843036413,25
22,3905,25745,250000,2467168978,21
22,4423,26131,250000,4187372319,15
22,3904,25887,250000,2931093759,15
22,3910,25773,250000,3408037184,31
22,3904,26054,250000,4253969957,26
22,4717,25838,250000,26908283,27
22,3904,26090,250000,2664209382,10
22,3912,26228,250000,2290467428,17
22,4678,26118,250000,3122202324,0
22,3903,26049,250000,619067027,4
22,4675,26125,250000,3866795574,12
22,4145,26046,250000,1281180364,8
22,4469,25999,250000,3993916632,21
22,3938,26097,250000,1324611334,3
22,3934,26142,250000,2085005506,17
22,3908,25990,250000,1580221351,24
22,3910,26105,250000,1436772423,21
22,3909,26083,250000,1750290964,7
22,3910,25893,250000,3629672427,26
22,3909,25908,250000,737239604,30
22,3909,25965,250000,390890145,12
22,3906,25849,250000,1396217422,13
22,3913,26129,250000,3202034881,22
22,3880,25988,250000,1791481355,4
22,3924,26611,250000,3840852582,31
22,3906,25879,250000,1935197320,27
22,4504,25981,250000,1189432779,24
22,4823,26094,250000,2455739572,0
22,3908,25926,250000,1423499207,24
22,3879,25993,250000,1123736401,24
22,3912,26287,250000,1184856890,23
22,3909,26212,250000,2594855472,26
22,4683,26010,250000,2093063255,15
22,4178,25955,250000,1818414266,2
22,3897,26002,250000,1015327194,4
22,3939,25951,250000,4223279051,18
22,3914,26056,250000,2647382836,2
22,3958,25913,250000,2719083601,8
22,4104,25576,250000,3046769567,18
22,3897,26236,250000,1589243157,15
22,4645,25999,250000,4231114336,3
22,4108,25979,250000,3846187351,5
22,3905,26119,250000,1361347741,0
22,4719,25796,250000,2283273485,25
22,3944,25933,250000,931446929,21
22,4543,26139,250000,2286524824,12
22,4721,26007,250000,4202837760,17
22,4262,25797,250000,1043458137,24
22,3902,25988,250000,2123936101,3
22,4696,26199,250000,1302728799,31
22,4359,26100,250000,3015729603,18
22,3955,26463,250000,1425992220,3
23,3536,26522,250000,2487057088,25
23,3345,23514,250000,3622922009,4
23,3418,23890,250000,3274297836,17
23,3519,23568,250000,3181177443,30
23,3405,23680,250000,4282483069,20
23,3482,25030,250000,972526672,12
23,3377,23602,250000,1685162248,11
23,3627,28444,250000,3863247172,22
23,3503,24401,250000,4152237220,23
23,3491,24085,250000,3274278496,25
23,3514,24172,250000,3139993999,9
23,3499,23719,250000,2070622605,30
23,3514,24513,250000,3820997883,10
23,3517,24505,250000,451059447,6
23,3604,23761,250000,1967456102,11
23,3613,23865,250000,3634979746,18
23,3449,29653,250000,3256888625,4
23,3548,23241,250000,3079105240,15
23,3392,23662,250000,266178232,22
23,3465,24445,250000,150605262,5
23,3515,24367,250000,1715109260,28
23,3469,26517,250000,2084713013,7
23,3428,24423,250000,2126899026,24
23,3417,23476,250000,1755159419,15
23,3459,23834,250000,1000017161,14
23,3403,24406,250000,127315145,11
23,3608,23894,250000,1124387456,26
23,3467,24097,250000,2824691505,4
23,3516,24708,250000,642191636,8
23,3623,24887,250000,2698127612,3
23,3636,24765,250000,4230643751,25
23,3418,24514,250000,1793602119,11
23,3534,24446,250000,2705039905,15
23,3525,25185,250000,1712851548,6
23,3395,27735,250000,3320746473,19
23,3513,25193,250000,3638727254,25
23,3430,25710,250000,3147896563,18
23,3460,24194,250000,454549295,17
23,3467,23787,250000,3015815280,25
23,3439,24211,250000,2373744351,24
23,3473,24130,250000,1240786643,16
23,3425,23718,250000,3994960297,17
23,3594,24848,250000,1301998619,19
23,3486,25126,250000,237005533,24
23,3633,23791,250000,1270104151,20
23,3428,24460,250000,561077792,26
23,3467,25023,250000,3589763272,29
23,3489,24253,250000,1302595290,23
23,3448,24076,250000,3538165434,21
23,3588,24691,250000,3661541710,4
23,3835,24705,250000,1289504757,25
23,3413,25754,250000,1002297578,16
23,3385,25387,250000,2594372245,7
23,3480,27007,250000,129663579,15
23,3521,24753,250000,2025221875,7
23,3398,24331,250000,560885741,16
23,3512,23649,250000,4141040975,31
23,3513,24674,250000,1842584623,12
23,3386,24532,250000,3626067245,1
23,3551,24962,250000,3159704901,29
23,3549,25295,250000,2164504009,29
23,3396,25110,250000,3506944577,22
23,3493,24059,250000,623015626,14
23,3415,24205,250000,2832596273,7
23,3457,23938,250000,1130435230,6
23,3528,24524,250000,2507935147,19
23,3429,24201,250000,3153606747,27
23,3585,26355,250000,153988140,15
23,3556,29174,250000,433551220,1
23,3548,24253,250000,3128196656,18
23,3403,23587,250000,1817849700,26
23,3519,25372,250000,3885478618,20
23,3447,24366,250000,3652545580,3
23,3482,25436,250000,31030646,31
23,3467,24038,250000,177382695,1
23,3430,24473,250000,2959553046,4
23,3410,23819,250000,290218885,28
23,3399,25179,250000,273336739,9
23,3381,24215,250000,877813340,28
23,3394,24091,250000,2964235527,14
23,3388,23151,250000,962546456,3
23,3456,23397,250000,1921327190,19
23,3501,23765,250000,3055678730,13
23,3552,24771,250000,3617939257,12
23,3425,24269,250000,1145836825,9
23,3386,24841,250000,1473734624,27
23,3379,24874,250000,3706345519,26
23,3430,24210,250000,1104251128,9
23,3453,24342,250000,1308157874,3
23,3425,23353,250000,3786599574,19
23,3443,23815,250000,4157515813,6
23,3512,23731,250000,4088890142,25
23,3424,24611,250000,2254371966,24
23,3387,23648,250000,3217803812,31
23,3518,24355,250000,3117480625,6
23,3465,23864,250000,3177887446,15
23,3487,28570,250000,1029765637,1
23,3546,25212,250000,3869947559,21
23,3651,25439,250000,414237015,18
23,3591,27122,250000,2141791592,22
24,3915,31373,250000,26407244,2
24,3947,26515,250000,215051405,21
24,3929,31164,250000,919944543,0
24,3930,26323,250000,4182835307,22
24,3972,26488,250000,2347307914,29
24,3938,31687,250000,3543492034,9
24,4618,31106,250000,2337514857,15
24,3915,26405,250000,2839033864,26
24,3918,26646,250000,1302419119,26
24,4773,26696,250000,3314357906,23
24,3906,26153,250000,674645320,1
24,3904,30595,250000,2547339460,14
24,4828,31084,250000,3635480262,22
24,3917,26601,250000,2327189964,1
24,3967,26732,250000,2561836750,16
24,4714,26655,250000,2565111946,11
24,3981,26358,250000,3509875520,21
24,3900,30873,250000,2947043708,18
24,3920,31334,250000,2334024546,28
24,4521,26133,250000,2549947033,10
24,3919,26480,250000,3736998160,7
24,3918,26616,250000,2403849596,22
24,3925,32702,250000,3749789138,12
24,3973,27485,250000,3000001674,20
24,3935,34576,250000,3918108964,28
24,3965,27307,250000,3768627082,9
24,4126,27816,250000,1581256724,17
24,3923,27854,250000,4007776744,25
24,3908,27567,250000,2674131022,18
24,3936,27889,250000,3321574777,7
24,4053,27740,250000,2276923149,21
24,3921,27633,250000,4216222267,2
24,3946,30645,250000,3715632578,23
24,3912,26574,250000,230923745,11
24,3928,26611,250000,3992402781,21
24,3935,30755,250000,2757919818,26
24,4748,30355,250000,2236618106,16
24,3909,30310,250000,197446210,29
24,3946,26792,250000,513768537,14
24,3906,30188,250000,621587012,9
24,3905,26707,250000,1297490201,6
24,3956,27171,250000,865694344,16
24,3947,26530,250000,3514429591,0
