runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
5,4115,28517,250000,2992927540,2188151427
5,3969,27918,250000,3327515589,339097232
5,4088,29051,250000,2465984965,707673251
5,4050,27378,250000,532881595,2316126194
5,3947,27687,250000,2698926631,1265350561
5,4118,26226,250000,1741940328,4219161816
5,3917,28408,250000,4047146141,1321536019
5,4114,29359,250000,4216184603,924363019
5,4039,29709,250000,2130532129,4172245248
5,3947,27115,250000,3866844091,2565444804
5,3939,27369,250000,1845410897,1844365080
5,4102,27611,250000,3197989652,1823948033
5,3966,28863,250000,3705326834,649761248
5,3948,28068,250000,3693333316,63569497
5,4006,32594,250000,1461993692,2701155651
5,3917,29530,250000,1711476882,1601221211
5,3940,29085,250000,2649203944,1687166959
5,4063,28318,250000,31419222,2668054089
5,3936,41439,250000,1484383515,3617050016
5,3937,41066,250000,2463195246,3144019
5,3948,31322,250000,3288642568,2542955446
5,3940,40746,250000,3535274889,514966370
5,3944,40658,250000,3756502391,2483131438
5,4114,33866,250000,1108104978,1226748451
5,4346,30032,250000,1635422363,2517877576
5,4112,27426,250000,1163046283,564965629
5,3944,27841,250000,1304437635,1572584026
5,4088,29176,250000,2199588463,1567582237
5,3926,28457,250000,3030542446,2189946762
5,4260,26551,250000,3173173262,2781077393
5,4002,29532,250000,1085873077,1766112110
5,3952,27692,250000,3294869765,2794720364
5,3945,27874,250000,919644845,2179755233
5,3933,28764,250000,3331287477,2919335394
5,4192,32449,250000,4135619284,219921989
5,4111,29165,250000,3403497398,1694840589
5,4117,28203,250000,3677943013,1221881618
5,3961,27435,250000,1454768701,3450616809
5,4066,27596,250000,1544148639,2964874336
5,3976,28455,250000,3979369897,1673228151
5,3997,31953,250000,1107345491,889720365
5,4113,29514,250000,268812059,1878874020
5,4085,26720,250000,3949321655,3985457822
5,4020,28873,250000,4153872558,3838502615
5,4118,29713,250000,2778768735,3624606371
5,4438,37515,250000,2369277901,1334055772
5,3963,27382,250000,2933631052,1663231498
5,4130,27688,250000,3761084158,1804447939
5,3951,27042,250000,3771522071,505753308
5,4091,28403,250000,1061564963,463915842
5,4238,30502,250000,2097537472,2558278161
5,4012,28918,250000,623845647,2493357413
6,3898,25967,250000,121577450,393327619
6,3474,24334,250000,1346424612,2010018605
6,3461,24912,250000,2842809648,1573448255
6,3512,24975,250000,3486137158,450471649
6,3722,27601,250000,2149790438,1675011413
6,3473,25443,250000,1434383424,805771203
6,3704,25772,250000,702147383,1349778871
6,3577,25757,250000,3468681161,2784237468
6,3486,26718,250000,1081265285,1676299234
6,3437,34121,250000,3395970136,324947049
6,3677,25598,250000,2742099879,3740327240
6,3468,25383,250000,4072016428,439782948
6,3640,25976,250000,270087100,367014623
6,3471,24663,250000,3286305058,2211626409
6,3410,32656,250000,3114570496,3671227178
6,3500,25968,250000,1705155591,909873308
6,3728,27840,250000,1162045186,1425215823
6,3528,26776,250000,516433452,3226453256
6,3669,28428,250000,3963654844,2856780347
6,3624,26281,250000,1318403369,3196612617
6,3548,26609,250000,1663596235,99186496
6,3899,34942,250000,1702932248,3270133927
6,3665,35090,250000,2543448264,4017810542
6,3514,34811,250000,1130809161,1400098516
6,3614,31037,250000,1104740933,3297199109
6,3490,25599,250000,4191795945,1071192333
6,3545,25480,250000,1835427343,3818603148
6,3532,24567,250000,187631044,2773773161
6,3652,29560,250000,112908901,754540868
6,3508,27308,250000,1628558812,448648537
6,3640,24446,250000,3228353207,2771971073
6,3519,25934,250000,511333004,3079983868
6,3543,25150,250000,2365867676,390159718
6,3558,27157,250000,894441175,1877110572
6,3589,25114,250000,3460488644,2414304350
6,3623,27204,250000,2933306096,1900630453
6,3647,28162,250000,979772290,1017375150
6,3662,26133,250000,2250830540,3143200437
6,3621,25528,250000,2184994112,715601644
6,3677,24805,250000,362365381,3297471508
6,3586,25162,250000,3948800349,2846453756
6,3549,24929,250000,3006556118,664315699
6,3539,25346,250000,1293460679,3568510371
6,3447,26940,250000,1303490875,2660321969
6,3474,23933,250000,3117429320,3612628730
6,3557,26637,250000,2619032106,3337306447
6,3839,28768,250000,1308073339,2191831689
6,3546,28136,250000,2558480660,808271765
6,3662,26635,250000,3106604666,3843868120
6,3450,27939,250000,2572847170,1864887347
6,3577,26329,250000,409482184,1695286891
6,3663,25742,250000,961408248,3435276884
6,3653,28480,250000,2727925640,2000970048
6,3538,27278,250000,2311217787,1351263732
6,3597,25022,250000,402561293,2654761621
6,3516,24846,250000,3799131464,3203583695
6,3462,25124,250000,2343514883,1949140055
6,3496,25163,250000,2783239482,4269894755
6,3816,28010,250000,788335608,597021941
6,3664,26848,250000,3580356493,1934186634
6,3764,27677,250000,2026174201,1430869311
