runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer
18,3276,21649,250000,3693346705
18,3248,21433,250000,3711293729
18,3276,21529,250000,3355636687
18,3321,21452,250000,3457583047
18,3254,21722,250000,953640817
18,3300,21772,250000,2212478264
18,3290,21598,250000,4128561792
18,3288,21682,250000,4067172021
18,3289,21742,250000,2521235020
18,3267,21703,250000,2065109137
18,3255,21848,250000,104728378
18,3276,21691,250000,2908630548
18,3280,21933,250000,1368840425
18,3246,21287,250000,440172277
18,3284,21386,250000,2763766847
18,3273,21878,250000,2712314008
18,3259,22002,250000,56953368
18,3357,21738,250000,1704876615
18,3290,21510,250000,2053645519
18,3250,22134,250000,1893093784
18,3378,22036,250000,458874445
18,3271,22013,250000,1407559897
18,3246,21596,250000,2491316313
18,3274,21360,250000,2110418719
18,3332,22228,250000,399917462
18,3250,21443,250000,1010723583
18,3391,21649,250000,904561613
18,3299,21390,250000,3482652083
18,3337,21507,250000,597909298
18,3303,21489,250000,4010666198
18,3279,21783,250000,2707543530
18,3251,21747,250000,1848289350
18,3273,21580,250000,4252692725
18,3275,21834,250000,3261657950
18,3262,24349,250000,1157829399
18,3281,21928,250000,3962861976
18,3275,21672,250000,3024183752
18,3383,21693,250000,978454411
18,3273,22039,250000,1335744997
18,3284,21999,250000,239318863
18,3323,22333,250000,2853745622
19,3939,28042,250000,2696836529
19,3936,26856,250000,1396620704
19,3921,27167,250000,1646812467
19,3940,26913,250000,1338351621
19,3916,27471,250000,1790565393
19,3924,28089,250000,2807105868
19,4045,37329,250000,1472244429
19,4034,29677,250000,1050879093
19,4464,26409,250000,1930828432
19,3924,29183,250000,3719505460
19,3967,28616,250000,1307416081
19,3932,26619,250000,1240710907
19,3985,26523,250000,3384745602
19,3992,26850,250000,2994534627
19,3912,26808,250000,2285721292
19,3913,29278,250000,2314742411
19,3950,27100,250000,899326795
19,3940,26711,250000,1796520806
19,3954,31063,250000,2552824367
19,3973,29876,250000,2146879042
19,4077,27434,250000,112025433
19,3931,27403,250000,285051704
19,4707,26795,250000,1068953263
19,4109,27139,250000,3797169477
19,3918,27443,250000,3200996796
19,3956,27986,250000,1939824387
19,3973,26615,250000,2512544045
19,3914,26652,250000,1784917706
19,4057,28136,250000,1553677519
19,3948,26192,250000,1350061163
19,3952,26151,250000,971807056
19,3974,27511,250000,2417207641
19,3918,26371,250000,911811569
19,3912,26619,250000,206137157
19,3915,26401,250000,3115881697
19,4011,26780,250000,1114037116
19,3919,27365,250000,1720003800
19,3989,26561,250000,2492753833
19,4013,26955,250000,3274515567
19,3943,26630,250000,2509537106
19,3943,26881,250000,3897473235
19,3917,27271,250000,1675656990
19,3936,26694,250000,3506340625
19,3936,26913,250000,4191474021
19,3939,27264,250000,2903480685
19,3940,26711,250000,930877955
19,3933,26419,250000,2830383782
19,3939,26752,250000,1392482709
19,4030,29096,250000,3844200132
19,3975,29001,250000,3200856934
19,3970,29279,250000,3748974658
19,3994,26363,250000,1994315878
19,3965,27944,250000,2106446649
19,3984,29387,250000,3629469517
19,3944,28596,250000,1425194202
19,3960,28997,250000,421908957
19,4124,29009,250000,1420441107
19,3950,28701,250000,2032390441
19,3983,27476,250000,688495289
19,4009,26731,250000,280195535
19,3917,26439,250000,2652375027
19,3966,27304,250000,3613290754
19,3994,26569,250000,520705687
19,3982,26814,250000,3910698935
19,3947,29056,250000,4190402893
19,4093,28761,250000,1107794564
19,3965,28785,250000,3361261266
19,4078,27713,250000,2368292800
19,4005,26620,250000,4035248308
19,4011,26996,250000,442928388
19,3940,27714,250000,799466377
19,4048,27545,250000,3357324236
19,3936,28714,250000,2997444034
19,4078,28431,250000,359516153
19,3931,27001,250000,4260472285
19,3941,26912,250000,3567064272
19,3920,26283,250000,169999407
19,3939,27312,250000,3640658500
19,3924,26882,250000,2048254136
19,3998,27324,250000,3431689620
19,3921,27301,250000,4171342440
19,3939,26830,250000,38270347
19,3931,26374,250000,861903274
19,4220,26860,250000,1771342851
19,3931,26836,250000,2261579211
19,3964,26842,250000,2123923073
19,4008,27053,250000,2696439145
19,3918,26545,250000,3033217423
19,3941,26842,250000,719884364
19,3945,27019,250000,2841832012
19,4019,28097,250000,1687957888
19,4000,30081,250000,4237944455
19,4007,27269,250000,3521173302
19,4038,27102,250000,731648151
19,4147,27149,250000,1822991498
19,4082,26805,250000,4286463333
19,3909,27091,250000,3582413751
19,4067,27630,250000,1102065889
19,4148,29214,250000,154778380
19,3998,27096,250000,1744070573
20,3264,21770,250000,2741130877
20,3262,21274,250000,3333361242
20,3245,21100,250000,748536346
20,3269,21039,250000,77197742
20,3267,21174,250000,1016611752
20,3245,21612,250000,3083088765
20,3264,21217,250000,178373664
20,3263,21821,250000,3240659563
20,3244,21062,250000,1756967969
20,3263,21162,250000,2720287035
20,3267,21131,250000,1029569768
20,3245,21162,250000,2503197117
20,3263,21135,250000,4085289926
20,3272,20999,250000,3855601075
20,3244,21931,250000,73118796
20,3264,21616,250000,2902836234
20,3263,21358,250000,3450463222
20,3295,21516,250000,2234100810
20,3261,21299,250000,880138792
20,3263,21078,250000,2256557017
20,3244,21336,250000,175504536
20,3264,21726,250000,283763433
20,3265,21198,250000,2908873696
20,3244,21259,250000,1512726523
20,3264,21070,250000,4279466038
20,3348,21429,250000,3081472777
20,3247,21830,250000,1817856953
20,3267,21267,250000,1440143645
20,3271,21120,250000,3936837940
20,3245,21408,250000,735215261
20,3265,21065,250000,2706007814
20,3268,21116,250000,218362983
20,3244,21111,250000,3827269764
20,3266,21434,250000,860834624
20,3270,21298,250000,1786734405
20,3245,21670,250000,897009980
20,3265,21190,250000,3628776982
20,3272,21220,250000,2929886863
20,3320,21160,250000,1089248425
20,3266,21214,250000,3965286507
20,3265,21400,250000,2550082433
20,3244,21225,250000,2465221022
20,3267,21153,250000,3883601886
20,3400,21679,250000,2961669335
20,3273,21131,250000,2101322485
20,3264,21205,250000,124646617
20,3348,21037,250000,1657571427
20,3244,21474,250000,1403724120
20,3317,21162,250000,4019035720
20,3270,21239,250000,118028083
20,3246,21119,250000,2544259785
20,3275,21099,250000,3004091223
20,3272,21391,250000,575982221
20,3246,21427,250000,2007024098
20,3270,21186,250000,874626776
20,3266,21110,250000,408695863
20,3245,21822,250000,3747847106
20,3269,21240,250000,352295029
20,3263,21232,250000,377213794
20,3246,21408,250000,156790746
20,3275,21107,250000,2609288139
20,3267,21733,250000,2982471806
20,3247,21822,250000,2687609882
20,3268,21228,250000,1093230474
20,3273,21401,250000,930822500
20,3244,21225,250000,1696956939
20,3265,20996,250000,2891891874
20,3338,21014,250000,452830393
20,3246,21156,250000,1470825315
20,3263,21210,250000,4037155894
20,3268,21379,250000,1640832773
20,3313,21004,250000,3575087942
20,3383,21011,250000,3596097876
20,3268,21307,250000,3133268746
20,3245,21482,250000,917382454
20,3263,21346,250000,2942025351
20,3266,21289,250000,4209404199
20,3245,21312,250000,1932991770
20,3274,21844,250000,3121479272
20,3278,21270,250000,1535624255
20,3310,21118,250000,3809604478
20,3269,21023,250000,2894132131
20,3273,21454,250000,850128698
20,3247,21055,250000,2327589491
20,3268,21161,250000,3279746333
20,3273,21460,250000,2835672244
20,3252,21561,250000,894277487
20,3267,21046,250000,775991322
20,3265,21617,250000,3094690809
20,3248,21221,250000,2524218141
20,3265,21205,250000,3079301262
20,3266,21228,250000,3571592195
20,3400,21341,250000,1324107425
20,3337,21062,250000,3151052813
20,3268,21174,250000,2169971245
20,3247,21158,250000,2084476963
20,3270,21391,250000,1649201080
20,3272,21180,250000,2651083829
20,3246,21275,250000,1277958297
20,3265,21474,250000,2840378659
21,3285,22238,250000,1819676281
21,3291,22068,250000,2116636410
21,3267,22061,250000,1594097363
21,3274,22133,250000,1592965930
21,3336,22338,250000,2457286980
21,3315,22311,250000,710234737
21,3273,22267,250000,3184671848
21,3293,22079,250000,1145504944
21,3246,22573,250000,2370869195
21,3273,22287,250000,3558733773
21,3350,22316,250000,3317283656
21,3386,23320,250000,889424433
21,3275,22767,250000,4074963291
21,3268,22320,250000,2924788841
21,3295,21917,250000,3081479497
21,3273,21795,250000,4225567692
21,3350,21909,250000,262623273
21,3375,22469,250000,1847994019
21,3297,22004,250000,176557692
21,3305,22109,250000,2052412972
21,3259,22121,250000,3200366523
21,3316,21894,250000,4087470997
21,3400,22713,250000,2343406580
21,3279,22297,250000,1296662838
21,3269,24246,250000,2531935259
21,3275,22346,250000,2808542665
21,3251,21977,250000,1050160643
21,3281,21746,250000,94681065
21,3353,21470,250000,3950692951
21,3247,21825,250000,769665207
21,3271,22083,250000,4272980602
21,3295,22015,250000,724156389
21,3278,21972,250000,1315018043
21,3293,22100,250000,2566966212
21,3395,22229,250000,1077806956
21,3334,26342,250000,50149897
21,3378,21507,250000,3269147041
21,3303,21678,250000,3806494595
21,3272,21577,250000,3097914750
21,3321,21353,250000,3397350271
21,3357,22315,250000,2194770621
21,3244,21861,250000,3350375502
21,3276,22129,250000,3490443223
21,3268,22035,250000,3187536693
21,3323,21817,250000,960340339
21,3274,22573,250000,133291082
21,3336,22533,250000,1722990762
21,3252,22061,250000,4132909034
21,3271,21805,250000,692239945
21,3280,22090,250000,3553467845
21,3245,22350,250000,3621006690
21,3273,22181,250000,3331278049
21,3351,22096,250000,3937224781
21,3265,22016,250000,3721686707
21,3278,22117,250000,853716426
21,3306,22152,250000,3442560161
21,3247,22418,250000,772295342
21,3279,22228,250000,1911504320
21,3348,21461,250000,3060868087
21,3248,21668,250000,1147574083
21,3272,21741,250000,760302615
21,3298,21489,250000,1337620618
21,3247,21429,250000,1407650599
21,3272,21527,250000,2564732266
21,3346,21662,250000,475818932
21,3262,21659,250000,3172209444
21,3273,21722,250000,2021197314
21,3281,21568,250000,2957265147
21,3251,21743,250000,2430471898
21,3289,21563,250000,690368872
21,3369,21545,250000,2627837122
21,3246,21525,250000,1327827291
21,3275,23548,250000,3855230061
21,3316,21900,250000,3814402461
21,3254,22329,250000,556239774
21,3286,22237,250000,3621792658
21,3408,21973,250000,889514364
21,3266,22662,250000,2964180077
21,3327,22109,250000,2450385148
21,3274,21786,250000,632073244
21,3328,21893,250000,2796781676
21,3391,21862,250000,4197067232
21,3347,22033,250000,3614542520
21,3252,22483,250000,3715553690
21,3295,21721,250000,2750369658
21,3273,21899,250000,3107154091
21,3314,23513,250000,665498525
21,3299,22337,250000,263457847
21,3616,22848,250000,198839251
21,3382,22951,250000,3944555168
21,3389,22123,250000,1230215402
21,3410,21722,250000,1839872971
21,3505,21620,250000,727022459
21,3362,21898,250000,476311890
21,3472,21698,250000,3953981561
21,3257,23153,250000,431190572
21,3269,22497,250000,2165433780
21,3270,22159,250000,1594172558
21,3246,22711,250000,1078054025
21,3271,21542,250000,515179951
22,3862,43179,250000,3134872273
22,4323,42724,250000,53655515
22,4000,32837,250000,4179592368
22,3785,32537,250000,472017111
22,3603,31889,250000,309910598
22,3597,32738,250000,1742082509
22,3589,30835,250000,3231447532
22,3823,31563,250000,2223045903
22,4108,35365,250000,3145822830
22,3943,34982,250000,374614561
22,3789,38572,250000,1311031333
22,3895,34813,250000,127679398
22,3887,33642,250000,3669819372
22,3993,34944,250000,61220242
22,3842,36221,250000,4060711080
22,4199,34405,250000,208306589
22,3805,35190,250000,3226579783
22,4480,45749,250000,911432669
22,3802,31386,250000,1523779622
22,3932,35073,250000,3128003344
22,3832,34437,250000,2195267450
22,3927,36629,250000,3501085517
22,3875,34936,250000,3727613710
22,3797,34525,250000,366493123
22,3923,35704,250000,4259561912
22,4166,35424,250000,1299022154
22,4013,35955,250000,2523748162
22,3916,34257,250000,2880130103
22,4002,34203,250000,35619288
22,3964,34613,250000,3562148502
22,4014,33218,250000,635606168
22,3659,33103,250000,1188706903
22,4035,44925,250000,442335324
22,3674,32867,250000,2835926947
22,3776,32463,250000,1439907086
22,3897,33054,250000,2145604679
22,3858,32671,250000,3292852046
22,4110,33988,250000,461666126
22,3781,30666,250000,2850862539
22,3604,32750,250000,1956894490
22,3885,32552,250000,873850919
22,3817,45780,250000,1858055649
22,3693,32851,250000,1654676674
22,3732,35809,250000,4141652723
22,3845,31841,250000,276870588
22,3706,33835,250000,1708884617
22,4463,33770,250000,1759880401
22,4189,35090,250000,283504233
22,4279,34386,250000,3820194012
22,3730,32883,250000,1863678107
22,3724,33583,250000,1250158157
22,4037,33399,250000,3154892122
22,4296,33110,250000,1054691421
22,3695,35174,250000,326282481
22,4131,35394,250000,2894762200
22,4244,43927,250000,382782084
22,3726,35246,250000,295630574
22,3987,34755,250000,385449680
22,4724,49599,250000,671779986
22,4109,32755,250000,1804784596
22,4250,35641,250000,2740519957
22,4261,40388,250000,1995369656
22,3941,33868,250000,1391459333
22,4138,35407,250000,1655850410
22,3931,34706,250000,1262426621
22,4076,47830,250000,942101858
22,3766,36269,250000,647389534
22,3936,36454,250000,2580500082
22,4311,35418,250000,343294068
22,4280,42291,250000,3209302567
22,4037,35830,250000,103108452
22,3746,33484,250000,3217162633
22,3808,33275,250000,1736066937
22,3803,33209,250000,2342855825
22,3708,36486,250000,2961874805
22,4087,39753,250000,1335499018
22,3607,35241,250000,666937373
22,3675,33888,250000,3557376548
22,3838,33805,250000,2696986097
22,4368,46699,250000,1013466534
22,4379,33277,250000,3239049969
22,3854,36233,250000,1375630252
22,3832,35535,250000,3481244209
22,3811,33970,250000,3542534091
22,3823,34647,250000,2763095287
22,3773,33299,250000,2919254363
22,3573,40034,250000,1901802116
22,4618,46023,250000,771588828
22,3953,33643,250000,4229624066
22,3709,33805,250000,3794614387
22,3666,35676,250000,1555450685
22,3886,35029,250000,3360771668
22,4470,36593,250000,2173900796
22,4319,46699,250000,803889449
22,3665,35232,250000,3995509192
22,3825,36711,250000,1060547178
22,4310,35432,250000,2375635722
22,3714,35894,250000,157128134
22,4050,34517,250000,3157341894
22,3729,33979,250000,3447740929
23,3283,21133,250000,3763321478
23,3249,21698,250000,1183070270
23,3278,21241,250000,1588673297
23,3348,21785,250000,97835904
23,3248,21158,250000,3236198187
23,3277,21204,250000,117527060
23,3301,21157,250000,1604361536
23,3255,21293,250000,1314558843
23,3282,21123,250000,4256132010
23,3342,21368,250000,2046251962
23,3246,21774,250000,566562756
23,3277,21894,250000,1700815920
23,3269,21405,250000,2585625803
23,3244,21379,250000,2617919947
23,3279,21362,250000,513602520
23,3354,24163,250000,1376361045
23,3258,23022,250000,1993194100
23,3338,21836,250000,531904673
23,3272,21574,250000,2438800536
23,3247,21518,250000,3348553328
23,3272,21404,250000,1513119963
23,3356,21436,250000,2871829259
23,3248,21321,250000,1507239791
23,3347,21308,250000,1946687625
23,3283,21931,250000,3691544494
23,3260,21510,250000,3782376456
23,3278,21865,250000,1316207437
23,3344,21909,250000,3524097149
23,3247,21794,250000,449311105
23,3281,21815,250000,205346235
23,3276,21387,250000,842606426
23,3247,21491,250000,1265820507
23,3281,21728,250000,3352091684
23,3385,22814,250000,2348837831
23,3387,22209,250000,301655103
23,3275,22294,250000,3899061379
23,3352,21763,250000,2304435138
23,3320,21600,250000,2939347025
23,3446,21718,250000,3086523246
23,3351,21385,250000,1120749925
23,3244,21390,250000,483114142
23,3341,21224,250000,3095400174
23,3277,21260,250000,424714570
23,3288,21372,250000,3029306865
23,3311,21322,250000,1214521837
23,3355,21413,250000,53959527
23,3259,21556,250000,616504465
23,3269,21238,250000,2444560404
23,3276,21133,250000,4148647469
23,3245,21488,250000,3659623272
23,3293,21448,250000,1976059220
23,3421,21840,250000,960815724
23,3372,22185,250000,4136259087
23,3384,22327,250000,1147268443
23,3276,21116,250000,515829311
23,3289,21240,250000,2242085169
23,3292,21139,250000,4026756734
23,3373,21296,250000,2906497450
23,3263,21195,250000,2370517120
23,3296,21454,250000,1726040694
23,3283,21488,250000,2706140348
23,3245,21446,250000,1581083817
23,3364,21823,250000,2296806410
23,3353,21420,250000,3842218554
23,3469,21514,250000,1691112847
23,3267,21207,250000,2978232838
23,3399,21287,250000,2513406485
23,3251,21736,250000,3472234498
23,3266,21478,250000,1529878926
23,3371,21332,250000,1604571067
23,3331,21520,250000,2407800539
23,3269,21328,250000,224634200
23,3279,21511,250000,3380865405
23,3333,21410,250000,2890577354
23,3343,21959,250000,3698777965
23,3347,21339,250000,1689627911
23,3244,21496,250000,3867400929
23,3340,21830,250000,2066083536
23,3409,21310,250000,3942461112
23,3335,21794,250000,2223425548
23,3273,21604,250000,2533782202
23,3353,21596,250000,3972017269
23,3245,21341,250000,1026664984
23,3271,21298,250000,2095555197
23,3429,21578,250000,1308284021
23,3271,21823,250000,1405777023
23,3271,21329,250000,1397141779
23,3353,21592,250000,2406018857
23,3246,21728,250000,2854097248
23,3290,22193,250000,1976363319
23,3283,21508,250000,3610394962
23,3248,21759,250000,1713202954
23,3294,21288,250000,2891704030
23,3366,21311,250000,256229633
23,3260,21443,250000,3325361405
23,3300,21511,250000,112219748
23,3276,21508,250000,3667385651
23,3268,21891,250000,3946815507
23,3267,21444,250000,4207505850
23,3375,21361,250000,3812245357
24,4015,34961,250000,4089078957
24,4355,38755,250000,4219431278
24,3944,37659,250000,1599736840
24,4052,39486,250000,475143578
24,3739,38228,250000,151787750
24,4042,36629,250000,2865435599
24,4197,36950,250000,2983325902
24,3917,37265,250000,1736264439
24,3999,41199,250000,3174593700
24,4046,36506,250000,1853777541
24,4083,40034,250000,3274584567
24,4084,34854,250000,1118921593
24,4025,37651,250000,1227998062
24,3614,34032,250000,194364863
24,3918,43890,250000,1792158437
24,4373,45521,250000,3511892583
24,4237,43718,250000,1355175768
24,3741,38435,250000,4005995634
24,3873,35696,250000,3900098766
24,3705,32280,250000,698561969
24,3987,32695,250000,3167702066
24,4014,34422,250000,2074501228
24,3771,30667,250000,4178168221
24,3961,30611,250000,3509245539
24,3912,34793,250000,3138335542
24,3799,30251,250000,2667387212
24,3834,30789,250000,4032918637
24,3961,32677,250000,4041183161
24,3845,34007,250000,3655781926
24,3809,29790,250000,1158172054
24,4077,31189,250000,3648293320
24,3833,33051,250000,1666510843
24,4318,40746,250000,3426279715
24,3773,35919,250000,3948515559
24,3984,37237,250000,1326227673
24,4202,34954,250000,1094721194
24,3775,40957,250000,4242214711
24,3844,38459,250000,1363866334
24,4216,34847,250000,3407896590
24,3682,34424,250000,396200131
24,4119,42197,250000,2753987302
24,3740,35556,250000,1758492513
24,3724,38362,250000,2721859258
24,3977,30814,250000,3594608468
24,4206,40031,250000,1576054455
24,4079,35139,250000,1780801757
24,3993,39631,250000,3772271673
24,3787,35839,250000,1854706798
24,4284,37200,250000,813617092
24,3840,33125,250000,783598237
24,4152,40546,250000,41965696
24,4163,34610,250000,3562029262
24,4173,41847,250000,1189695998
24,4517,46624,250000,1877627173
24,4011,35982,250000,1081134184
24,3948,37048,250000,3584163807
24,4091,35622,250000,3855309384
24,3824,39871,250000,1241461404
24,3742,35821,250000,566415589
24,3834,36100,250000,725320455
24,3984,37216,250000,2831357720
24,4153,34618,250000,2383099569
24,4049,36130,250000,491137769
24,3696,34994,250000,1824960611
24,4354,34253,250000,1331705047
24,3845,35521,250000,521983163
24,3817,34211,250000,3114642448
24,4107,46512,250000,142840407
24,4020,45621,250000,670348436
24,3965,36581,250000,2649204330
24,3748,34414,250000,931708257
24,4328,36397,250000,3298335034
24,4018,34722,250000,3503885247
24,4454,35752,250000,4263546194
24,4234,37214,250000,1055258930
24,4269,38245,250000,2688220643
24,3842,35090,250000,3613605855
24,3853,35711,250000,1353539098
24,3977,37092,250000,1469758557
24,3750,35789,250000,333483325
24,3894,33836,250000,1678943413
24,4193,38527,250000,2436830828
24,3909,36376,250000,1394193865
24,4098,36392,250000,1476694341
24,4191,36725,250000,935825342
24,3776,34108,250000,3831530098
24,3952,38903,250000,2093165000
24,4140,33892,250000,2013163658
24,3853,41875,250000,1526429510
24,3831,40908,250000,4171133420
24,3920,41241,250000,1040862963
24,4061,40887,250000,186367596
24,4065,41897,250000,4284262961
24,4083,40571,250000,1623210141
24,3981,35166,250000,1734648715
24,3629,32235,250000,2345744356
24,3763,31034,250000,3327595444
24,3827,31054,250000,1228179607
24,3781,32237,250000,1415205829
24,3972,33069,250000,2260902698
25,3407,27819,250000,2857878582
25,3480,28125,250000,3366244455
25,3464,28745,250000,31484962
25,3472,28203,250000,209545836
25,3557,30480,250000,3502224360
25,3506,29150,250000,1902109379
25,3508,28439,250000,2092419021
25,3844,40159,250000,3583001451
25,3486,29309,250000,3217200321
25,3505,31668,250000,3424549461
25,3477,28375,250000,3037122181
25,3480,28381,250000,2266479021
25,3454,29591,250000,1869331671
25,3443,28549,250000,4094916150
25,3525,29053,250000,979822844
25,3545,27773,250000,3763406497
25,3455,27652,250000,2352034081
25,3571,27791,250000,3759167691
25,3530,28311,250000,3340221614
25,3503,27960,250000,174828908
25,3566,28177,250000,2942352725
25,3516,28166,250000,2623411916
25,3496,28262,250000,1174017187
25,3419,27724,250000,1834723814
25,3727,28678,250000,649396505
25,3477,27798,250000,2215818516
25,3480,28867,250000,3620339823
25,3542,27444,250000,632039265
25,3554,28429,250000,4276536192
25,3492,27957,250000,3783165238
25,3458,27721,250000,2544979334
25,3487,27904,250000,2100740005
25,3489,32728,250000,1704614919
25,3514,28444,250000,1073218321
25,3487,28600,250000,504569760
25,3508,30774,250000,4234240455
25,3499,29286,250000,3932035448
25,3457,28469,250000,3917157482
25,3842,28959,250000,3134971159
25,3471,29483,250000,2623120559
25,3597,28252,250000,2015355952
25,3512,28213,250000,1149255265
25,3575,28428,250000,219099841
25,3482,28304,250000,1182800772
25,3517,28836,250000,4164592731
25,3604,29138,250000,46028048
25,3465,28914,250000,2252166189
25,3485,28054,250000,4283818038
25,3481,31450,250000,3541673245
25,3434,29572,250000,4052295930
25,3464,27993,250000,688456308
25,3488,28455,250000,676570213
25,3495,27626,250000,1765100832
25,3522,28026,250000,3622075410
25,3533,27831,250000,2852387023
25,3508,28277,250000,833326983
25,3565,28881,250000,442276599
25,3429,28530,250000,821980027
25,3568,29309,250000,3364539673
25,3447,28628,250000,915967729
25,3479,29087,250000,818021864
25,3726,29007,250000,4033337213
25,3508,34819,250000,2127130287
25,3483,36343,250000,3590036581
25,3492,28732,250000,4025259007
25,3586,29209,250000,3627413586
25,3641,28921,250000,200156658
25,3470,28688,250000,1343186018
25,3591,28751,250000,828923200
25,3478,28131,250000,1681190838
25,3831,28199,250000,3710309750
25,3459,27482,250000,1423304770
25,3685,28335,250000,521443904
25,3430,28346,250000,2263107873
25,3496,28138,250000,3909387361
25,3621,27913,250000,467017412
25,3507,28025,250000,1061213307
25,3555,29779,250000,1700063417
25,3559,28417,250000,1299423082
25,3623,28334,250000,3597000464
25,3497,28158,250000,911275089
25,3559,28180,250000,3734774864
25,3594,27607,250000,4032178033
25,3471,28688,250000,2702654318
25,3477,28405,250000,2465961188
25,3410,29312,250000,3579900154
25,3461,29351,250000,4281953376
25,3543,30673,250000,1930291807
25,3507,28370,250000,2035114234
25,3441,28264,250000,2001575815
25,3538,28019,250000,176376952
25,3467,28175,250000,6827455
25,3491,28722,250000,2036322278
25,3498,28126,250000,3122795067
25,3555,28237,250000,3291472296
25,3449,28284,250000,837567807
25,3549,27860,250000,4216136363
25,3447,27956,250000,2827888601
25,3495,28117,250000,4202979665
25,3513,30002,250000,1825037925
26,3276,21785,250000,1311555508
26,3297,21836,250000,2314758936
26,3325,22185,250000,3862022508
26,3320,21595,250000,1302772921
26,3285,21926,250000,3380348731
26,3304,22170,250000,3663077392
26,3338,21617,250000,2862506465
26,3286,21851,250000,3133081591
26,3284,21968,250000,1822961193
26,3281,21693,250000,1445125042
26,3274,21578,250000,2814306461
26,3273,21742,250000,2373804870
26,3279,22217,250000,576620051
26,3283,21858,250000,3464992521
26,3496,21766,250000,107608328
26,3273,21906,250000,3979092802
26,3275,21766,250000,28891971
26,3288,21570,250000,2484788672
26,3265,21535,250000,2228705717
26,3281,21382,250000,1146483196
26,3273,22012,250000,4211865347
26,3286,22227,250000,958713386
26,3280,21974,250000,2432170285
26,3273,22826,250000,3386404977
26,3372,22455,250000,2736481238
26,3301,22294,250000,2879130971
26,3312,22371,250000,816356569
26,3309,21904,250000,151641915
26,3326,21696,250000,407068366
26,3301,21905,250000,426741269
26,3300,22226,250000,3086925286
26,3323,21513,250000,108571909
26,3286,21821,250000,3845481469
26,3298,21484,250000,1459350318
26,3317,21198,250000,4200413054
26,3285,21901,250000,1617366446
26,3376,22102,250000,3714463500
26,3314,21523,250000,2305807027
26,3283,21351,250000,2074958168
26,3318,21384,250000,773842376
26,3305,21291,250000,1817905938
26,3268,21417,250000,4112212536
26,3351,24920,250000,1280495128
26,3284,21408,250000,3923598122
26,3266,22042,250000,1534042929
26,3274,21999,250000,2551253986
26,3323,22064,250000,2573907925
26,3279,22258,250000,3344356128
26,3325,21912,250000,4007546395
26,3279,21379,250000,4099861170
26,3313,21911,250000,341938625
26,3317,21459,250000,268443182
26,3277,21445,250000,1090188119
26,3274,22313,250000,117812656
26,3289,22160,250000,247348836
26,3299,22425,250000,3656364144
26,3291,23369,250000,223070009
26,3292,22268,250000,2926578231
26,3298,22283,250000,2799241974
26,3295,22205,250000,2234322634
26,3296,21442,250000,4262653823
26,3288,22084,250000,670826159
26,3331,21791,250000,1556399326
26,3297,22103,250000,1572777637
26,3293,21695,250000,1508854201
26,3331,21488,250000,869862002
26,3289,21944,250000,2123697148
26,3289,21645,250000,974807759
26,3311,21950,250000,2761593311
26,3290,22035,250000,2475628060
26,3273,21692,250000,166173663
26,3303,22363,250000,3353049315
26,3292,22186,250000,3450193044
26,3420,22343,250000,2293299238
26,3305,22457,250000,158852745
26,4111,22060,250000,2892243569
26,3317,21952,250000,3100638664
26,3328,22543,250000,2927050379
26,3287,22239,250000,3489227702
26,3274,22196,250000,2349661939
26,3317,22020,250000,502398900
26,3267,22036,250000,1193424790
26,3288,22045,250000,1571926076
26,3300,22101,250000,3497610134
26,3266,21964,250000,1386477591
26,3272,22317,250000,95278396
26,3288,22519,250000,1229437074
26,3298,22139,250000,3690394046
26,3293,22312,250000,3634354075
26,3275,22220,250000,3240073058
26,3277,22783,250000,2284553518
26,3298,21768,250000,3264418645
26,3285,21743,250000,3595326027
26,3281,21903,250000,2925374462
26,3278,22491,250000,2823880284
26,3274,21399,250000,4208498054
26,3293,21814,250000,1011005061
26,3279,21853,250000,706056273
26,3385,21504,250000,2883685840
26,3333,22002,250000,2688345859
27,3296,54734,250000,2045915602
27,3268,54784,250000,1492407236
27,3294,51844,250000,2378832548
27,3279,51750,250000,2639690262
27,3264,51876,250000,3336363298
27,3265,51988,250000,3963699679
27,3276,51895,250000,1239199767
27,3273,53934,250000,1220304423
27,3295,51928,250000,777806204
27,3268,52108,250000,3274975703
27,3270,52494,250000,2344664416
27,3274,52174,250000,1675272534
27,3325,52138,250000,606905394
27,3265,52042,250000,623624845
27,3276,52485,250000,2983446630
27,3264,52082,250000,162854412
27,3269,52194,250000,885286418
27,3266,51672,250000,3931784891
27,3332,51577,250000,4292791314
27,3268,51950,250000,3704247439
27,3279,51731,250000,1442453237
27,3283,51931,250000,2962210461
27,3267,51996,250000,3442505314
27,3265,51938,250000,2584348525
27,3271,51976,250000,279612949
27,3342,51932,250000,1564623210
27,3273,51982,250000,130778238
27,3271,51771,250000,3066857990
27,3277,51677,250000,3543074968
27,3261,51576,250000,3003143900
27,3401,51668,250000,1640740352
27,3280,51793,250000,2892805496
27,3267,51749,250000,1988408121
27,3262,51840,250000,2409022200
27,3265,51922,250000,2245106569
27,3260,51978,250000,2892287894
27,3356,52106,250000,801899965
27,3272,52099,250000,895211907
27,3271,52122,250000,2850203848
27,3283,52390,250000,1134151466
27,3281,52279,250000,2375288923
27,3248,52085,250000,1088475251
27,3340,52089,250000,2109483908
27,3277,52137,250000,629908086
