runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
3,3281,25270,250000,658140120,1782476611,3971707791
3,3273,25274,250000,3023391146,570292113,3588602139
3,3278,25175,250000,4271772325,2434777005,3037664611
3,3257,25563,250000,655140236,1920943021,4278164660
3,3281,25251,250000,4021305118,2096528463,720071015
3,3295,25340,250000,3018308046,3152703602,163068784
3,3249,25300,250000,4274112113,879946802,902782235
3,3271,25330,250000,1709094339,1171190374,819316625
3,3281,25342,250000,2228352682,1055582185,521230488
3,3246,25360,250000,2004398132,3014174200,2326436978
3,3283,25660,250000,3820810305,4289308141,3015297239
3,3279,26681,250000,1783807450,3218270141,3955076859
3,3249,27181,250000,3098707406,1257053818,532130734
3,3336,25914,250000,3214486165,4074139339,2272510495
3,3326,26150,250000,1757392345,3656802877,2967184481
3,3302,25994,250000,4185184718,4113606121,3000629467
3,3291,25534,250000,443850530,2076195406,1504465860
4,4018,30232,250000,1486647441,859490920,3274424495
4,4082,30710,250000,725281979,243996897,2623506669
4,4288,32021,250000,1030935380,3218689966,810921585
4,4042,30208,250000,3662923702,2461645326,2568714702
4,3962,29048,250000,2856302961,101948863,443843802
4,4048,30402,250000,2699722615,4016698396,970780307
4,3907,30509,250000,2558714177,1892303522,3255216326
4,3718,29788,250000,2768681356,3619684021,2516081714
4,3986,30889,250000,2233923537,203643253,1527985144
4,4012,30382,250000,3221944558,1893656235,2570877997
4,4030,29835,250000,1977271189,3379570648,1590285222
4,4086,29932,250000,536967327,775775927,4077735950
4,4068,31130,250000,3024994381,1559745899,3030251984
4,3769,30882,250000,3909070229,1316535335,1582182145
4,4165,31231,250000,2968575671,2628950861,191732887
4,4325,30010,250000,3659913136,3255984094,3685782699
4,4143,31672,250000,2716223251,2211419064,2021310547
4,4062,32203,250000,2122196574,3520982223,2171183742
4,3839,31978,250000,1647281211,3770895586,7306496
4,3878,31929,250000,3754991848,3201009428,4172382402
4,3941,32127,250000,3987077161,2844479757,4011794467
4,3828,29236,250000,316053289,4100964473,2555827381
4,4237,32629,250000,4236558882,4164114861,929172046
4,4397,31262,250000,1703026371,3624010243,2580935800
4,3705,30353,250000,3834298776,1287597108,3490989762
4,3857,30133,250000,3908786634,1954709626,1336360501
4,3871,30579,250000,3890827541,4205790202,1149776049
4,4124,29527,250000,3563706383,2350545177,4166868378
4,3968,30987,250000,2865091103,2155713194,1215245667
4,3918,31503,250000,3494626429,1994968095,3311441705
4,3909,32598,250000,226526062,1384030784,747175030
4,4120,29353,250000,702008193,1971012225,3133786945
4,3985,28391,250000,1163739201,1349678071,534819019
4,4154,30177,250000,1037694270,2014404461,3834136808
4,4095,33881,250000,2692797104,1212482865,2231383421
4,3967,31369,250000,4056115505,640743000,4139827600
4,4052,31044,250000,1121465104,2291578564,2186229118
4,4102,31479,250000,1928531343,211361650,2072677147
4,3929,30740,250000,1506556176,298823395,3010450309
4,4137,34920,250000,3033074730,2650246896,258510605
4,4026,32999,250000,281959793,4170872652,2550307780
4,3853,32487,250000,3372425579,3200986757,2237008313
4,3822,31510,250000,4252337944,3961266925,4107279401
4,3900,31106,250000,2978622998,631261556,2788723029
4,4010,31041,250000,3646861257,454754391,3867457520
4,4116,31961,250000,576860079,325469880,1951857438
4,4060,30468,250000,3626812839,2203244054,204413112
4,4008,30269,250000,1320911465,401787681,2444495225
