runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
2,2988,13598,250000,-3.923455542908968e+306,5.31276856176827e+307
2,2954,13451,250000,2.655919545291047e+307,-4.9682392276770506e+306
2,3059,13554,250000,2.246562865037562e+307,3.700146647741309e+307
2,3019,13387,250000,-1.4711391255377468e+308,1.864552375013119e+307
2,2954,13500,250000,-4.569390723532483e+307,-1.798132841462804e+307
2,2982,13449,250000,1.2433105938420078e+308,6.24131065952073e+307
2,3052,13577,250000,-1.0055485525168442e+308,-7.745249674557107e+307
2,2997,13574,250000,-8.714802154472743e+307,6.864315075036697e+307
2,3060,13596,250000,7.048030104987358e+307,1.5805591440726287e+308
2,3022,13432,250000,1.3748558009394816e+308,-1.7201615939002483e+308
2,3044,13916,250000,1.286085638243296e+308,1.2110850874946047e+308
2,2983,13769,250000,8.47391644313831e+307,-5.598074284236571e+307
2,3035,13908,250000,1.0280419563233428e+308,-3.5112024025174785e+306
2,2940,13568,250000,1.328306629890685e+308,3.013553608758288e+306
2,3075,13744,250000,1.3733587966984474e+308,4.2289746217494843e+307
2,2983,13625,250000,-1.647393749604986e+308,-2.130508134182101e+307
2,3073,13650,250000,1.324489839871188e+308,8.878749205834094e+307
2,3010,13415,250000,-1.6430291297967356e+308,-5.110759015969566e+307
2,2969,13328,250000,-1.2746050994034296e+308,1.2574737193751697e+308
2,2954,13384,250000,-1.2571432771017995e+308,4.963894397189024e+307
2,3025,13484,250000,1.2631678999107511e+308,1.6619717463398198e+308
2,2932,13357,250000,-8.81941636212501e+307,-7.682062502088874e+307
2,2956,13522,250000,-1.5837516879986958e+308,8.014010919541546e+306
2,2960,13538,250000,-1.4215735306663826e+308,8.76307001693985e+306
2,2955,13297,250000,1.2524877251959557e+308,-1.481581756355644e+308
2,2913,13542,250000,1.4957805797732378e+308,9.651375460891202e+307
2,3006,13308,250000,-1.7059087333728354e+308,-1.118237099261922e+308
2,2958,13234,250000,-1.351262246570819e+308,1.7918077435317738e+308
2,2908,13330,250000,1.127373443708724e+308,-1.1696714945304382e+308
2,2933,13149,250000,1.4377010198564617e+308,1.6788797660853859e+308
2,2946,13654,250000,5.131494556336831e+307,-6.013514077550294e+307
2,2926,13333,250000,7.504134050499838e+307,-1.753728847874409e+308
2,3056,13284,250000,6.905009778550662e+305,-4.1718529149514e+307
2,2973,13536,250000,-8.973206464751118e+307,-3.158963455726718e+307
3,4435,28309,250000,1.7013043518040318e+308,-1.513215842715849e+308
3,4189,28215,250000,3.542806911377925e+307,5.780714575106762e+307
3,4160,28836,250000,-5.260189221467107e+307,-8.075977593531732e+307
3,4363,29401,250000,5.846800821266172e+306,-1.1313727657772506e+307
3,4370,28506,250000,-1.7843926790959485e+308,1.497195979641233e+308
3,4429,33179,250000,4.804369267994783e+307,-1.5875203295040642e+308
3,4182,29396,250000,1.553579616765135e+308,-1.7085933575017765e+307
3,4090,28434,250000,-3.3996587952606525e+307,-1.7150588590418994e+308
3,4167,30494,250000,-1.3702945528523902e+308,6.167796330143705e+307
3,4260,29308,250000,3.1441197135015795e+307,-7.67185312059242e+307
3,4393,27690,250000,1.3309438455881236e+308,-1.2538992532622696e+308
3,4168,29288,250000,-1.6170347783037588e+308,7.637740355994261e+307
3,4374,31950,250000,5.146922390397501e+307,-1.5820040554503518e+308
3,4602,29377,250000,-1.0282136000087907e+306,-7.236844814313057e+307
3,4743,29419,250000,-1.973049423551318e+307,-7.813908554674398e+307
3,4188,27962,250000,-7.666227871334244e+307,-1.5161926103649052e+308
3,4090,30510,250000,5.612735298946033e+307,-1.6740587061891265e+308
3,4184,29300,250000,-2.2394759020483178e+307,3.931086624868017e+307
3,4165,30010,250000,6.103177812082069e+307,1.6006085532549388e+308
3,4271,28430,250000,-6.577393063843601e+307,2.522329545813082e+307
3,4404,30741,250000,1.05072471881906e+308,-1.3415584904092657e+308
3,4230,30375,250000,2.3413658513363645e+307,6.721983449939527e+307
3,4160,28015,250000,-1.3315563325325283e+308,1.4152414602978968e+308
3,4383,27720,250000,-7.794335560377875e+307,6.212036666634731e+307
3,4138,33026,250000,-1.6081011714024321e+308,-1.111118199172062e+308
3,4138,34601,250000,1.0799993310509016e+308,1.4366172153139847e+307
3,4374,30258,250000,1.0257107474350341e+308,1.1542717692098846e+307
3,4209,31699,250000,3.2923377209046053e+307,-3.838849594869053e+307
