runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer
49,3500,265771,10000,Buffer[1018]
49,3571,180581,10000,Buffer[556]
49,4341,218001,10000,Buffer[788]
49,3593,137682,10000,Buffer[351]
49,3638,117203,10000,Buffer[245]
49,7388,56287,10000,Buffer[21]
49,3602,127529,10000,Buffer[257]
49,3608,169491,10000,Buffer[515]
49,7381,184819,10000,Buffer[564]
49,3591,243215,10000,Buffer[920]
49,3559,65914,10000,Buffer[37]
49,4276,162657,10000,Buffer[423]
49,3564,189464,10000,Buffer[659]
49,3536,203752,10000,Buffer[701]
49,3588,149468,10000,Buffer[476]
49,3466,156977,10000,Buffer[501]
49,3493,180848,10000,Buffer[591]
50,4455,205881,10000,Buffer[781]
50,3459,221845,10000,Buffer[841]
50,3457,213887,10000,Buffer[763]
50,3424,129263,10000,Buffer[363]
50,3553,209778,10000,Buffer[801]
50,3477,260094,10000,Buffer[1015]
50,3480,200360,10000,Buffer[723]
50,3447,201061,10000,Buffer[703]
50,3666,120412,10000,Buffer[338]
50,3464,188939,10000,Buffer[675]
50,3462,219269,10000,Buffer[896]
50,3483,132295,10000,Buffer[338]
50,3463,221326,10000,Buffer[847]
50,3485,176467,10000,Buffer[580]
50,3512,63407,10000,Buffer[47]
50,3476,254508,10000,Buffer[1010]
50,3435,81457,10000,Buffer[114]
50,3414,112971,10000,Buffer[257]
50,3492,69153,10000,Buffer[62]
50,3467,134543,10000,Buffer[374]
50,3451,139521,10000,Buffer[443]
50,3406,252981,10000,Buffer[988]
50,3445,39651,10000,Buffer[4]
50,3423,148736,10000,Buffer[470]
50,3408,80720,10000,Buffer[141]
50,3459,242814,10000,Buffer[961]
50,3490,223052,10000,Buffer[908]
50,3549,227644,10000,Buffer[823]
50,3589,210424,10000,Buffer[801]
50,3497,154726,10000,Buffer[481]
50,3436,53158,10000,Buffer[21]
50,3433,234562,10000,Buffer[935]
50,3462,227042,10000,Buffer[898]
50,3487,57168,10000,Buffer[35]
50,3487,148184,10000,Buffer[445]
50,3482,240972,10000,Buffer[928]
50,3505,242901,10000,Buffer[949]
50,3510,195835,10000,Buffer[633]
50,3491,77766,10000,Buffer[111]
50,3496,176474,10000,Buffer[585]
50,3481,89991,10000,Buffer[97]
50,3464,186635,10000,Buffer[645]
50,3482,131415,10000,Buffer[369]
50,3510,200762,10000,Buffer[745]
50,3415,170759,10000,Buffer[598]
50,3454,219724,10000,Buffer[792]
50,3447,78428,10000,Buffer[141]
50,3563,151999,10000,Buffer[354]
50,3482,160830,10000,Buffer[487]
50,3446,181329,10000,Buffer[630]
50,3444,236605,10000,Buffer[941]
50,3435,239456,10000,Buffer[960]
50,3879,196456,10000,Buffer[685]
50,3499,100378,10000,Buffer[224]
50,3521,94252,10000,Buffer[87]
50,3377,175973,10000,Buffer[615]
50,3429,233486,10000,Buffer[946]
50,3430,157009,10000,Buffer[505]
50,3455,137248,10000,Buffer[379]
50,3429,267334,10000,Buffer[998]
50,3461,239573,10000,Buffer[873]
50,3454,240818,10000,Buffer[911]
50,3480,142673,10000,Buffer[442]
50,3521,172570,10000,Buffer[564]
50,3533,210749,10000,Buffer[713]
50,3515,199799,10000,Buffer[705]
50,3456,93857,10000,Buffer[115]
50,3459,156073,10000,Buffer[419]
50,3485,207878,10000,Buffer[792]
50,3478,166198,10000,Buffer[511]
50,3985,182333,10000,Buffer[617]
50,3455,154396,10000,Buffer[484]
50,3464,177189,10000,Buffer[620]
50,3511,95040,10000,Buffer[185]
50,3462,150744,10000,Buffer[439]
50,3461,197708,10000,Buffer[711]
50,3499,124677,10000,Buffer[335]
50,3431,180931,10000,Buffer[582]
50,3456,129813,10000,Buffer[371]
50,3437,125364,10000,Buffer[333]
50,3504,159012,10000,Buffer[538]
50,3519,170467,10000,Buffer[510]
50,3487,227136,10000,Buffer[909]
50,3534,38116,10000,Buffer[1]
50,4965,110389,10000,Buffer[274]
50,3558,117826,10000,Buffer[194]
50,3528,86563,10000,Buffer[49]
50,3434,237292,10000,Buffer[957]
50,3486,82534,10000,Buffer[122]
50,3496,181375,10000,Buffer[595]
50,3456,81282,10000,Buffer[114]
50,3424,147695,10000,Buffer[454]
50,3465,99748,10000,Buffer[172]
50,3469,187990,10000,Buffer[665]
50,3460,57528,10000,Buffer[34]
50,3434,46703,10000,Buffer[13]
50,3493,200020,10000,Buffer[752]
50,3420,93131,10000,Buffer[225]
50,5869,170089,10000,Buffer[507]
50,3401,92194,10000,Buffer[226]
