runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.value.integer
12,3267,24767,10000,Buffer[853],83,99
12,3281,24200,10000,Buffer[910],331,38
12,3271,24127,10000,Buffer[997],14,42
12,3262,26057,10000,Buffer[705],289,-32
12,3261,24197,10000,Buffer[580],252,8
12,3264,24293,10000,Buffer[534],373,-61
12,3265,24734,10000,Buffer[654],210,84
13,3618,30279,10000,Buffer[935],9,-28
13,3566,26143,10000,Buffer[1016],98,81
13,3548,29579,10000,Buffer[519],509,-78
13,3508,25649,10000,Buffer[959],257,111
13,3606,28131,10000,Buffer[693],432,-37
13,3600,30781,10000,Buffer[732],273,-125
13,4142,28494,10000,Buffer[848],303,-62
13,3662,30923,10000,Buffer[542],384,2
13,3625,27717,10000,Buffer[917],14,-42
13,3626,35118,10000,Buffer[636],51,-16
13,3600,26580,10000,Buffer[662],11,55
13,3626,30585,10000,Buffer[582],403,71
13,3598,26867,10000,Buffer[693],510,33
13,3692,34763,10000,Buffer[967],28,88
13,3980,37611,10000,Buffer[715],275,112
13,3619,30898,10000,Buffer[838],228,18
13,3685,31944,10000,Buffer[555],233,89
13,3659,36256,10000,Buffer[517],137,37
13,3575,32270,10000,Buffer[696],207,103
13,3523,26287,10000,Buffer[773],79,55
13,3496,26749,10000,Buffer[869],317,114
13,3565,33925,10000,Buffer[733],7,-38
13,3583,26053,10000,Buffer[807],379,-10
13,3546,34717,10000,Buffer[812],292,-94
13,3550,26697,10000,Buffer[909],32,104
13,3525,25840,10000,Buffer[670],342,17
13,3522,27074,10000,Buffer[717],170,-116
13,3510,27888,10000,Buffer[802],417,-13
13,3567,26905,10000,Buffer[787],222,-28
13,3509,29415,10000,Buffer[830],265,-49
13,3547,25916,10000,Buffer[643],439,33
13,3500,26257,10000,Buffer[805],301,-39
13,3500,29151,10000,Buffer[618],7,-107
13,3515,33731,10000,Buffer[937],326,-58
13,3575,33000,10000,Buffer[739],250,46
13,3650,39157,10000,Buffer[917],488,90
13,3679,33095,10000,Buffer[524],394,-38
13,3521,26317,10000,Buffer[865],63,-127
13,3526,31451,10000,Buffer[882],46,29
13,3586,28126,10000,Buffer[810],62,5
13,3899,28292,10000,Buffer[589],263,12
13,3778,37801,10000,Buffer[720],511,78
13,3550,26625,10000,Buffer[943],15,64
13,3624,26453,10000,Buffer[881],52,0
13,3575,28650,10000,Buffer[900],264,109
13,3621,26272,10000,Buffer[808],375,-119
13,3633,27712,10000,Buffer[974],488,5
13,3609,35910,10000,Buffer[747],16,-109
13,3521,26657,10000,Buffer[757],137,-111
13,3551,25951,10000,Buffer[528],402,-27
13,5472,29081,10000,Buffer[614],424,71
13,3558,25514,10000,Buffer[631],272,60
13,3583,26474,10000,Buffer[521],360,-25
13,3573,33182,10000,Buffer[947],76,49
13,3595,31034,10000,Buffer[667],392,-101
13,3597,34034,10000,Buffer[908],369,60
13,7024,34902,10000,Buffer[1011],298,-106
13,3610,32283,10000,Buffer[761],460,125
13,3603,26627,10000,Buffer[587],80,-22
13,3670,38959,10000,Buffer[755],45,44
13,3574,29163,10000,Buffer[572],63,47
13,3598,29662,10000,Buffer[773],48,-9
13,3719,40625,10000,Buffer[536],1,55
13,3650,33512,10000,Buffer[835],263,-39
13,3694,32186,10000,Buffer[1017],187,-28
13,3631,30783,10000,Buffer[967],287,-65
13,3573,26172,10000,Buffer[881],379,-100
13,3571,28854,10000,Buffer[866],112,-86
13,3605,32112,10000,Buffer[608],20,-9
13,3918,26484,10000,Buffer[896],151,42
13,3666,36445,10000,Buffer[593],37,-57
13,3722,33827,10000,Buffer[1006],112,25
13,3689,27163,10000,Buffer[697],475,-95
13,3709,31645,10000,Buffer[944],433,-3
13,3690,29195,10000,Buffer[660],266,-96
13,3587,26627,10000,Buffer[954],279,-100
13,3624,26500,10000,Buffer[801],61,28
13,3589,34921,10000,Buffer[531],200,-88
13,5263,28203,10000,Buffer[793],443,10
13,3626,26997,10000,Buffer[556],454,-111
13,3628,26795,10000,Buffer[662],93,30
13,3520,28923,10000,Buffer[918],387,11
13,3662,34037,10000,Buffer[626],118,-122
13,3574,35798,10000,Buffer[1001],275,-63
13,3549,26234,10000,Buffer[985],210,-86
13,4062,29166,10000,Buffer[919],423,55
13,3545,30608,10000,Buffer[698],284,87
13,3510,26116,10000,Buffer[629],443,16
13,3682,26911,10000,Buffer[933],140,-29
13,3972,33852,10000,Buffer[787],167,-96
13,3605,31406,10000,Buffer[702],110,-22
13,3675,30781,10000,Buffer[864],465,-12
13,3655,33418,10000,Buffer[755],454,59
13,3589,26581,10000,Buffer[693],452,-21
13,3625,29183,10000,Buffer[855],362,9
13,3680,40814,10000,Buffer[512],466,-56
13,3668,27881,10000,Buffer[815],379,-59
13,3666,32634,10000,Buffer[930],239,35
13,3628,27640,10000,Buffer[650],178,-92
13,3575,27838,10000,Buffer[667],114,39
14,3558,33369,10000,Buffer[768],170,45
14,3542,28116,10000,Buffer[687],245,-4
14,3509,25967,10000,Buffer[1018],293,99
14,3482,28815,10000,Buffer[765],417,-56
14,3578,26811,10000,Buffer[882],190,95
14,3616,30966,10000,Buffer[772],192,47
14,3591,38478,10000,Buffer[648],194,-122
14,3526,25673,10000,Buffer[669],203,34
14,3626,31093,10000,Buffer[802],388,114
14,5717,31875,10000,Buffer[641],442,47
14,3631,26862,10000,Buffer[662],98,-92
14,3525,26001,10000,Buffer[683],147,-34
14,3500,36306,10000,Buffer[759],323,28
14,3452,29981,10000,Buffer[651],190,85
14,3476,30223,10000,Buffer[596],420,-65
14,3542,37201,10000,Buffer[811],486,-98
14,3402,25701,10000,Buffer[993],141,65
14,3542,31957,10000,Buffer[931],453,-125
14,3427,29015,10000,Buffer[633],43,79
14,3514,30720,10000,Buffer[521],141,98
14,3503,29824,10000,Buffer[754],89,-34
14,3378,32939,10000,Buffer[793],260,15
14,3350,26237,10000,Buffer[793],402,-76
14,3449,26494,10000,Buffer[745],114,-85
14,3459,32225,10000,Buffer[526],250,-10
14,3471,33187,10000,Buffer[599],228,16
14,6140,25854,10000,Buffer[801],138,123
14,3519,32582,10000,Buffer[843],430,8
14,3420,30586,10000,Buffer[689],123,-107
14,3494,35030,10000,Buffer[952],303,-70
14,3425,35057,10000,Buffer[718],292,-77
14,3523,31860,10000,Buffer[1014],133,113
14,3528,34152,10000,Buffer[1009],106,-122
14,3509,34274,10000,Buffer[516],25,109
14,3538,33855,10000,Buffer[726],11,24
14,3481,28563,10000,Buffer[923],230,98
14,3471,30643,10000,Buffer[996],377,5
14,3503,31046,10000,Buffer[892],215,29
14,3429,25368,10000,Buffer[767],291,15
14,3475,26911,10000,Buffer[861],115,102
14,3425,29172,10000,Buffer[862],137,46
14,3439,24926,10000,Buffer[778],309,-11
14,3447,32410,10000,Buffer[714],346,47
14,3453,25581,10000,Buffer[830],366,24
14,3593,31717,10000,Buffer[1009],131,-48
14,3576,32933,10000,Buffer[920],331,65
14,3911,28592,10000,Buffer[802],292,-118
14,3494,31201,10000,Buffer[512],383,65
14,3546,36692,10000,Buffer[760],22,125
14,3472,27904,10000,Buffer[607],80,-60
14,3424,24918,10000,Buffer[646],256,98
14,3456,30445,10000,Buffer[615],380,-96
14,3541,29300,10000,Buffer[829],113,-6
14,3473,29321,10000,Buffer[703],331,114
14,3449,28923,10000,Buffer[816],243,-47
14,3524,32129,10000,Buffer[612],459,53
14,3546,29084,10000,Buffer[809],238,-69
14,3506,33854,10000,Buffer[935],317,-98
14,3499,26003,10000,Buffer[938],334,-89
14,3405,25934,10000,Buffer[991],186,-37
14,3430,31895,10000,Buffer[1002],393,-25
14,3465,31440,10000,Buffer[1008],401,9
14,3862,31668,10000,Buffer[843],88,16
14,3667,33984,10000,Buffer[834],145,77
14,3425,29891,10000,Buffer[770],130,-37
14,3407,26361,10000,Buffer[875],9,41
14,3477,29459,10000,Buffer[612],188,87
14,3452,25685,10000,Buffer[533],366,72
14,3546,26609,10000,Buffer[802],475,-25
14,3455,27392,10000,Buffer[756],91,-103
14,3883,29404,10000,Buffer[808],324,101
14,3427,24952,10000,Buffer[681],170,-115
14,3512,37575,10000,Buffer[781],380,23
14,3461,25651,10000,Buffer[785],162,-52
14,3486,28208,10000,Buffer[670],426,-127
14,3451,32795,10000,Buffer[712],150,-8
14,3490,28372,10000,Buffer[727],251,105
14,3427,25077,10000,Buffer[901],108,-40
14,3498,33711,10000,Buffer[987],82,-59
14,3795,29797,10000,Buffer[882],66,-6
14,3484,28014,10000,Buffer[820],321,22
14,3416,33356,10000,Buffer[932],175,-30
14,3427,25068,10000,Buffer[943],99,-63
14,3519,31737,10000,Buffer[615],386,-50
14,3487,39324,10000,Buffer[871],292,-54
14,3506,26380,10000,Buffer[760],162,48
14,3534,32355,10000,Buffer[738],231,-75
14,3501,30334,10000,Buffer[885],107,68
14,3474,29640,10000,Buffer[657],224,11
14,3452,25244,10000,Buffer[901],206,116
14,3474,25247,10000,Buffer[854],184,-7
14,3502,25818,10000,Buffer[917],199,-63
14,3507,31815,10000,Buffer[898],252,125
14,3502,34438,10000,Buffer[647],8,76
14,3410,29500,10000,Buffer[991],328,94
14,3526,33642,10000,Buffer[746],3,-124
14,5668,39327,10000,Buffer[613],120,3
14,3481,31266,10000,Buffer[841],278,119
14,3486,31023,10000,Buffer[759],107,-24
14,3415,34124,10000,Buffer[850],391,-93
15,3493,35727,10000,Buffer[703],70,38
15,3411,25382,10000,Buffer[816],298,-11
15,3421,31240,10000,Buffer[832],51,-91
15,3462,31843,10000,Buffer[935],210,-9
15,3456,41082,10000,Buffer[786],405,-21
15,3414,25359,10000,Buffer[661],321,19
15,3690,28510,10000,Buffer[527],278,85
15,3363,24958,10000,Buffer[1012],28,112
15,3436,25451,10000,Buffer[886],203,-39
15,3413,26768,10000,Buffer[999],414,123
15,3436,25774,10000,Buffer[614],404,54
15,3528,30384,10000,Buffer[950],389,39
15,3445,29062,10000,Buffer[1022],81,-118
15,3395,25098,10000,Buffer[657],414,63
15,3427,25747,10000,Buffer[946],139,87
15,3346,25719,10000,Buffer[870],442,-123
15,3392,25462,10000,Buffer[782],189,83
15,3444,25565,10000,Buffer[517],349,-118
15,3461,31011,10000,Buffer[755],34,40
15,3439,25869,10000,Buffer[850],254,-57
15,3686,25505,10000,Buffer[869],476,-71
15,3477,27601,10000,Buffer[711],73,-122
15,6132,29710,10000,Buffer[574],438,-103
15,3516,39145,10000,Buffer[952],41,106
15,3552,35004,10000,Buffer[947],366,-45
15,3541,37829,10000,Buffer[765],507,-82
15,3392,25833,10000,Buffer[835],504,110
15,3385,35918,10000,Buffer[971],16,30
15,3374,26991,10000,Buffer[952],310,-84
15,3382,25391,10000,Buffer[630],448,66
15,3368,29696,10000,Buffer[571],503,25
15,3343,25010,10000,Buffer[698],291,-102
15,3452,26537,10000,Buffer[996],44,-97
15,5232,27267,10000,Buffer[912],341,77
15,3647,27003,10000,Buffer[779],63,-15
15,3405,33050,10000,Buffer[635],132,49
15,3414,29311,10000,Buffer[586],398,18
15,3319,25359,10000,Buffer[927],266,-78
15,3322,25146,10000,Buffer[694],230,-128
15,3626,28836,10000,Buffer[970],258,-93
15,3486,24940,10000,Buffer[877],97,29
15,3298,24625,10000,Buffer[705],78,18
15,3380,28097,10000,Buffer[832],135,17
15,3333,25157,10000,Buffer[734],169,114
15,3359,25418,10000,Buffer[698],10,28
15,3430,27233,10000,Buffer[841],184,-93
15,3384,25944,10000,Buffer[929],320,-32
15,3378,26797,10000,Buffer[553],293,-89
15,3399,28858,10000,Buffer[936],17,22
15,3362,28182,10000,Buffer[683],161,-88
15,3347,25395,10000,Buffer[725],251,95
15,3365,26146,10000,Buffer[621],104,-64
15,3343,24724,10000,Buffer[601],6,-33
15,3397,26272,10000,Buffer[809],243,113
15,3395,29221,10000,Buffer[809],285,79
15,3365,25496,10000,Buffer[695],288,-105
15,3366,26057,10000,Buffer[599],56,-116
15,3322,28059,10000,Buffer[526],434,71
15,3355,24616,10000,Buffer[715],325,112
15,3372,25508,10000,Buffer[673],309,81
15,3382,29208,10000,Buffer[568],77,-104
15,3344,25025,10000,Buffer[885],290,-80
15,3352,24983,10000,Buffer[609],319,1
15,3387,32030,10000,Buffer[600],276,-44
15,3303,24842,10000,Buffer[672],20,6
15,3347,25421,10000,Buffer[737],94,-33
15,3296,28666,10000,Buffer[635],169,-19
15,3296,24396,10000,Buffer[980],392,-50
15,3342,24684,10000,Buffer[936],350,-101
15,3346,26726,10000,Buffer[648],70,-90
15,3343,29371,10000,Buffer[937],54,90
15,3387,25057,10000,Buffer[793],453,-90
15,3418,31370,10000,Buffer[756],319,57
15,3328,25396,10000,Buffer[642],482,-72
15,3362,24846,10000,Buffer[939],192,126
15,3360,28104,10000,Buffer[951],139,-67
15,3298,25506,10000,Buffer[792],214,-15
15,3340,24783,10000,Buffer[733],333,-41
15,3342,27748,10000,Buffer[544],476,-70
15,3373,25443,10000,Buffer[949],279,-73
15,3422,25970,10000,Buffer[564],430,-41
15,3393,27181,10000,Buffer[879],195,44
15,3297,24600,10000,Buffer[568],236,-120
15,3317,28357,10000,Buffer[877],310,127
15,3348,29027,10000,Buffer[855],293,33
15,3300,24407,10000,Buffer[988],3,-13
15,3343,24983,10000,Buffer[798],314,107
15,3298,27187,10000,Buffer[523],154,-110
15,3296,24831,10000,Buffer[670],170,14
15,3340,25210,10000,Buffer[806],99,-36
15,3323,28465,10000,Buffer[792],410,-115
15,3338,24713,10000,Buffer[551],94,93
15,3342,25208,10000,Buffer[866],385,56
15,3355,25744,10000,Buffer[837],343,12
15,3296,24994,10000,Buffer[694],274,91
15,3341,25192,10000,Buffer[718],423,25
15,3538,29497,10000,Buffer[798],358,-122
15,3296,24316,10000,Buffer[831],38,-60
15,3369,25221,10000,Buffer[960],108,79
15,3336,25506,10000,Buffer[548],48,-48
16,3463,32413,10000,Buffer[939],242,-49
16,3552,30905,10000,Buffer[885],397,-82
16,3494,30040,10000,Buffer[939],484,-120
16,3592,27600,10000,Buffer[990],152,38
16,3460,26550,10000,Buffer[520],315,10
16,3479,29199,10000,Buffer[1009],28,-50
16,3476,31366,10000,Buffer[911],301,-76
16,3542,37823,10000,Buffer[512],78,43
16,3487,30987,10000,Buffer[819],365,127
16,3495,28636,10000,Buffer[816],236,113
16,3506,28110,10000,Buffer[786],126,73
16,3455,27408,10000,Buffer[884],193,10
16,3516,30862,10000,Buffer[513],228,65
16,3495,35641,10000,Buffer[748],374,-23
16,3462,32955,10000,Buffer[524],442,42
16,3546,32005,10000,Buffer[761],221,-62
16,3878,34377,10000,Buffer[550],296,-15
16,3457,26697,10000,Buffer[960],310,-9
16,3505,31073,10000,Buffer[794],99,124
16,3559,29446,10000,Buffer[971],305,-28
16,18986,47270,10000,Buffer[558],353,-18
16,3753,28050,10000,Buffer[645],377,78
16,3521,26411,10000,Buffer[524],53,-64
16,3469,32207,10000,Buffer[795],161,-94
16,3454,31368,10000,Buffer[725],479,78
16,3484,25861,10000,Buffer[1006],257,7
16,3520,32431,10000,Buffer[908],44,88
16,3585,30561,10000,Buffer[948],68,108
16,3535,27904,10000,Buffer[827],14,-67
16,3466,31269,10000,Buffer[637],345,-5
16,3509,30489,10000,Buffer[657],317,-106
16,3853,29245,10000,Buffer[627],213,-16
16,3569,38259,10000,Buffer[881],71,14
16,3481,29909,10000,Buffer[987],190,66
16,3469,25830,10000,Buffer[877],113,-104
16,3457,33890,10000,Buffer[650],206,78
16,3506,27246,10000,Buffer[684],200,-34
16,3497,26387,10000,Buffer[955],51,-71
16,3533,34121,10000,Buffer[958],313,103
16,3507,32449,10000,Buffer[727],56,51
16,3848,33545,10000,Buffer[942],2,-106
16,3400,25252,10000,Buffer[804],98,-20
16,3439,25712,10000,Buffer[614],484,62
16,3454,25245,10000,Buffer[691],372,-115
16,3544,36610,10000,Buffer[653],392,103
16,3455,26230,10000,Buffer[764],439,85
16,3426,25065,10000,Buffer[536],396,51
16,3376,34673,10000,Buffer[698],480,97
16,3420,29507,10000,Buffer[714],508,105
16,3543,31552,10000,Buffer[903],456,-12
16,3510,32317,10000,Buffer[775],341,-121
16,3460,28925,10000,Buffer[944],284,26
16,3437,25085,10000,Buffer[546],323,101
16,3360,26698,10000,Buffer[907],100,-123
16,3370,25759,10000,Buffer[861],510,13
16,3485,25424,10000,Buffer[723],500,-79
16,3546,36539,10000,Buffer[937],231,4
16,3457,26090,10000,Buffer[973],22,98
16,3520,30492,10000,Buffer[1005],91,25
16,3539,34055,10000,Buffer[541],392,126
16,3518,32942,10000,Buffer[552],359,38
16,3502,30866,10000,Buffer[714],492,55
16,3522,26834,10000,Buffer[945],443,127
16,3459,28064,10000,Buffer[787],299,-34
16,3542,25740,10000,Buffer[881],182,-56
16,3439,28021,10000,Buffer[977],440,37
16,3460,27840,10000,Buffer[554],238,116
16,3529,30684,10000,Buffer[620],329,-113
16,3525,36598,10000,Buffer[990],374,-70
16,3430,25995,10000,Buffer[759],443,-10
16,3609,30359,10000,Buffer[715],397,-7
16,3434,25549,10000,Buffer[875],346,42
16,3445,32603,10000,Buffer[874],199,-114
16,3415,26557,10000,Buffer[982],374,64
16,3464,25323,10000,Buffer[850],261,72
16,3461,26094,10000,Buffer[616],72,-123
16,3581,30843,10000,Buffer[970],187,-19
16,3485,33283,10000,Buffer[739],12,36
16,3475,25390,10000,Buffer[854],437,-46
16,3524,31109,10000,Buffer[533],28,-89
16,3549,41510,10000,Buffer[876],466,-105
16,3550,31898,10000,Buffer[628],315,110
16,3957,29418,10000,Buffer[594],320,25
16,3413,31155,10000,Buffer[829],25,59
16,3521,31574,10000,Buffer[533],55,106
16,3491,29242,10000,Buffer[934],123,68
16,3435,26309,10000,Buffer[932],146,16
16,3557,26494,10000,Buffer[749],442,92
16,7319,25907,10000,Buffer[512],491,79
16,3447,30094,10000,Buffer[988],234,72
16,3439,26240,10000,Buffer[834],351,-10
16,4185,25719,10000,Buffer[910],237,-29
16,3520,25827,10000,Buffer[862],339,109
16,3516,25495,10000,Buffer[965],41,-17
16,7655,30260,10000,Buffer[741],73,-41
16,3407,24805,10000,Buffer[594],195,2
16,3466,25390,10000,Buffer[814],268,-96
16,4318,26821,10000,Buffer[580],409,75
16,3531,33161,10000,Buffer[912],314,14
16,3437,26006,10000,Buffer[922],462,-59
17,3317,27477,10000,Buffer[617],511,-51
17,3303,26394,10000,Buffer[900],133,33
17,3278,23949,10000,Buffer[531],427,-57
17,4947,24182,10000,Buffer[916],447,81
17,3304,25520,10000,Buffer[778],262,74
17,3270,26695,10000,Buffer[678],138,-106
17,3283,24614,10000,Buffer[552],393,11
17,3273,24062,10000,Buffer[609],119,-4
17,3288,24026,10000,Buffer[921],442,18
17,3276,24314,10000,Buffer[513],193,-53
17,3301,24152,10000,Buffer[654],384,-97
17,3274,24932,10000,Buffer[765],211,-126
17,3311,26200,10000,Buffer[767],469,-17
17,3317,24230,10000,Buffer[990],352,-22
17,3274,23979,10000,Buffer[835],23,125
17,3350,33089,10000,Buffer[569],271,87
17,3350,28037,10000,Buffer[896],494,54
17,3275,24132,10000,Buffer[619],99,-79
17,3277,24116,10000,Buffer[868],386,40
17,3275,24070,10000,Buffer[1004],152,37
17,3317,24298,10000,Buffer[706],220,94
17,3339,31910,10000,Buffer[958],122,25
17,3355,27877,10000,Buffer[819],233,-110
17,3273,24904,10000,Buffer[663],358,-25
17,3576,24028,10000,Buffer[943],463,-77
17,3306,24630,10000,Buffer[625],45,89
17,3330,25184,10000,Buffer[727],501,-119
17,3375,33853,10000,Buffer[775],370,-11
17,3332,28134,10000,Buffer[534],363,40
17,3288,23925,10000,Buffer[538],37,-24
17,3276,23979,10000,Buffer[904],449,-121
17,3269,24118,10000,Buffer[757],321,-97
17,3270,24361,10000,Buffer[767],380,50
17,3330,32968,10000,Buffer[829],443,-118
17,3466,27960,10000,Buffer[992],221,-50
17,3275,24204,10000,Buffer[794],123,-77
17,3290,24156,10000,Buffer[806],377,-92
17,3277,25112,10000,Buffer[955],220,-4
17,3274,24336,10000,Buffer[519],202,-124
17,3359,32464,10000,Buffer[702],414,-96
17,3329,28397,10000,Buffer[733],345,92
17,3277,23985,10000,Buffer[704],239,-58
17,3326,26791,10000,Buffer[805],340,-78
17,3295,24135,10000,Buffer[910],126,30
17,3299,24234,10000,Buffer[663],57,-48
17,3318,24390,10000,Buffer[642],393,106
17,3329,24374,10000,Buffer[835],166,-50
17,3326,24925,10000,Buffer[883],506,8
17,3309,25618,10000,Buffer[604],493,28
17,3318,25237,10000,Buffer[905],149,100
17,3313,24518,10000,Buffer[697],372,51
17,3283,24026,10000,Buffer[923],424,103
17,3288,24243,10000,Buffer[760],54,31
17,3275,24956,10000,Buffer[927],331,47
17,3289,24135,10000,Buffer[728],157,107
17,3273,24039,10000,Buffer[847],424,-23
17,3284,23906,10000,Buffer[987],421,-66
17,3327,24588,10000,Buffer[740],160,-73
17,3278,25011,10000,Buffer[526],43,-92
17,4945,24093,10000,Buffer[830],363,104
17,3285,25207,10000,Buffer[588],219,-28
17,3283,23975,10000,Buffer[576],409,64
17,3276,26276,10000,Buffer[922],216,27
17,3329,25160,10000,Buffer[745],176,73
17,3287,24275,10000,Buffer[994],349,-29
17,3275,24583,10000,Buffer[557],440,100
17,3274,24026,10000,Buffer[917],142,35
17,3307,27093,10000,Buffer[907],111,79
17,3318,24395,10000,Buffer[587],367,-82
17,3342,25120,10000,Buffer[851],104,5
17,3296,23992,10000,Buffer[562],258,4
17,3272,24114,10000,Buffer[797],382,-10
17,3274,24270,10000,Buffer[935],114,107
17,3274,24682,10000,Buffer[587],373,-2
17,3311,24705,10000,Buffer[514],114,-35
17,3274,24335,10000,Buffer[713],386,103
17,3335,26118,10000,Buffer[1006],213,104
17,3283,24244,10000,Buffer[935],89,-68
17,3274,24808,10000,Buffer[996],89,111
17,3274,24111,10000,Buffer[731],41,-93
17,3275,25048,10000,Buffer[941],243,42
17,3275,24802,10000,Buffer[1009],266,-94
17,3274,23998,10000,Buffer[1000],481,-89
17,3273,23977,10000,Buffer[588],252,20
17,3274,24063,10000,Buffer[630],116,90
17,3276,24071,10000,Buffer[590],192,3
17,3279,24712,10000,Buffer[756],450,22
17,3272,27009,10000,Buffer[584],330,92
17,3296,25584,10000,Buffer[629],152,-72
17,3325,24487,10000,Buffer[923],457,108
17,3275,24087,10000,Buffer[662],164,64
17,3275,24170,10000,Buffer[993],112,-110
17,3312,23955,10000,Buffer[673],359,100
17,3273,23950,10000,Buffer[933],333,27
17,3328,24673,10000,Buffer[1014],91,64
17,3319,24685,10000,Buffer[896],19,28
17,3285,23960,10000,Buffer[660],411,-50
17,3281,23994,10000,Buffer[657],270,34
17,3274,24020,10000,Buffer[699],105,69
17,3273,23992,10000,Buffer[667],402,-95
18,3899,36341,10000,Buffer[513],317,26
18,3899,46291,10000,Buffer[550],361,-69
18,3901,42889,10000,Buffer[923],227,-39
18,4411,43375,10000,Buffer[847],294,117
18,3902,41435,10000,Buffer[837],46,-14
18,3952,42108,10000,Buffer[692],469,-75
18,4018,47946,10000,Buffer[837],348,-45
18,3897,40491,10000,Buffer[973],10,5
18,4963,42059,10000,Buffer[736],352,-70
18,3899,41913,10000,Buffer[651],334,-93
18,3898,43229,10000,Buffer[831],352,105
18,4516,43058,10000,Buffer[843],418,101
18,3902,43416,10000,Buffer[531],85,75
18,4910,44107,10000,Buffer[1013],312,-119
18,4779,33009,10000,Buffer[635],386,-94
18,3938,38053,10000,Buffer[878],243,-45
18,4881,42728,10000,Buffer[822],355,32
18,4776,40552,10000,Buffer[672],259,-66
18,3940,42990,10000,Buffer[764],509,7
18,4880,41879,10000,Buffer[655],312,65
18,5964,44689,10000,Buffer[593],40,-101
18,3898,41876,10000,Buffer[943],375,8
18,3897,40744,10000,Buffer[615],405,42
18,3899,42518,10000,Buffer[573],231,66
18,3951,48977,10000,Buffer[689],238,-66
18,6880,42423,10000,Buffer[668],51,-71
18,3898,44210,10000,Buffer[915],221,-24
18,4840,41640,10000,Buffer[627],360,60
18,3898,40800,10000,Buffer[769],191,114
18,4827,40753,10000,Buffer[801],282,121
18,3897,43134,10000,Buffer[742],403,108
18,4441,40690,10000,Buffer[680],401,97
18,4829,40737,10000,Buffer[1019],250,88
18,3897,43240,10000,Buffer[995],501,-93
18,3896,45703,10000,Buffer[910],29,20
18,4849,42037,10000,Buffer[993],510,-107
18,3896,45123,10000,Buffer[777],398,20
18,3896,41410,10000,Buffer[640],41,96
18,6684,47594,10000,Buffer[710],182,82
18,4256,45491,10000,Buffer[978],406,-104
18,3931,41817,10000,Buffer[806],393,-16
18,3898,41846,10000,Buffer[707],280,-102
18,3896,42979,10000,Buffer[1016],347,124
18,3897,44055,10000,Buffer[869],257,30
18,5143,41598,10000,Buffer[893],84,-96
18,5230,43930,10000,Buffer[771],467,58
18,3896,42417,10000,Buffer[522],51,29
18,5146,40528,10000,Buffer[874],452,-45
18,3894,46076,10000,Buffer[839],216,-47
18,3894,42076,10000,Buffer[761],131,-46
18,5897,43707,10000,Buffer[677],171,61
18,4232,59311,10000,Buffer[820],44,34
18,3895,43207,10000,Buffer[810],123,-46
18,3914,41386,10000,Buffer[538],315,-45
18,3922,49151,10000,Buffer[1014],394,91
18,3951,34494,10000,Buffer[816],407,-116
18,3911,41729,10000,Buffer[666],152,-1
18,3900,45273,10000,Buffer[601],490,-94
18,3897,42068,10000,Buffer[781],297,101
18,5198,43361,10000,Buffer[867],427,-120
18,3898,44945,10000,Buffer[518],396,-104
18,3897,40436,10000,Buffer[784],277,-109
18,3895,43570,10000,Buffer[879],465,73
18,3898,41630,10000,Buffer[1021],470,-89
18,3895,43772,10000,Buffer[521],247,76
18,4748,40887,10000,Buffer[716],221,105
18,3896,42894,10000,Buffer[631],484,109
18,4147,41381,10000,Buffer[913],477,34
18,3896,42716,10000,Buffer[992],216,123
18,3898,41674,10000,Buffer[985],23,-59
18,3898,40532,10000,Buffer[596],88,65
18,3897,44909,10000,Buffer[1018],260,-20
18,3895,44175,10000,Buffer[998],73,89
18,3913,33203,10000,Buffer[809],475,35
18,4592,40867,10000,Buffer[810],325,-108
18,3924,41695,10000,Buffer[738],136,-103
18,4283,40745,10000,Buffer[762],443,82
18,3959,36171,10000,Buffer[838],112,77
18,3929,34213,10000,Buffer[571],41,93
18,3917,40539,10000,Buffer[672],58,-48
18,3903,41670,10000,Buffer[939],68,-92
18,3895,41555,10000,Buffer[727],237,74
18,3903,47052,10000,Buffer[617],490,23
18,3903,42353,10000,Buffer[838],414,-11
18,4104,45279,10000,Buffer[700],346,-101
18,3899,40546,10000,Buffer[743],501,48
18,4745,40356,10000,Buffer[732],56,-45
18,3898,40797,10000,Buffer[680],80,-65
18,4115,37267,10000,Buffer[654],176,-54
18,3898,41121,10000,Buffer[663],59,86
18,3897,43885,10000,Buffer[786],59,-97
18,3901,40542,10000,Buffer[638],345,18
18,3896,41299,10000,Buffer[722],69,92
18,4706,42212,10000,Buffer[751],508,-3
18,3951,42202,10000,Buffer[853],40,-72
18,3898,34811,10000,Buffer[563],174,-31
18,3907,33303,10000,Buffer[1005],25,116
18,3975,38379,10000,Buffer[927],59,-85
18,3898,46109,10000,Buffer[549],91,-8
18,4077,41993,10000,Buffer[1001],75,-47
19,3612,29286,10000,Buffer[520],128,22
19,3702,36211,10000,Buffer[985],16,72
19,3534,25842,10000,Buffer[521],121,12
19,3586,30034,10000,Buffer[959],82,44
19,3593,27795,10000,Buffer[832],328,46
19,3584,26960,10000,Buffer[976],44,112
19,3534,28310,10000,Buffer[939],40,-118
19,3693,28004,10000,Buffer[945],100,108
19,3591,27169,10000,Buffer[828],55,34
19,3524,33188,10000,Buffer[542],72,0
19,3633,26892,10000,Buffer[777],470,-107
