runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.value.float
26,3906,31445,10000,Buffer[601],19,-5828903908232884000
26,3907,32087,10000,Buffer[710],50,-2312028919247669000
26,4381,34400,10000,Buffer[539],20,2604722880760387600
26,3912,31759,10000,Buffer[585],35,-969954389759449100
26,3901,31457,10000,Buffer[594],17,2792757496209858600
26,3899,34669,10000,Buffer[674],4,-8781479391326790000
26,3906,32364,10000,Buffer[795],5,3793996662178199600
26,3954,44465,10000,Buffer[905],53,1061017388657801200
26,3904,44257,10000,Buffer[892],19,-7335190032400611000
26,4019,42743,10000,Buffer[641],6,-8600017516729836000
26,3911,42319,10000,Buffer[699],15,6580389026113425000
26,3908,43342,10000,Buffer[522],10,-7633125945922777000
26,3940,42172,10000,Buffer[706],33,5046314701519731000
26,3905,41563,10000,Buffer[869],10,-929372645003439600
26,3913,44654,10000,Buffer[998],54,879799816860309500
26,3928,31308,10000,Buffer[778],0,-5258606425755869000
26,3928,32707,10000,Buffer[599],15,8949424600620915000
26,3938,33989,10000,Buffer[677],29,3138985580144314400
26,3949,30827,10000,Buffer[553],37,-1481063190469849600
26,3910,31195,10000,Buffer[916],39,-6441970572239935000
26,3982,44163,10000,Buffer[972],19,7123967292873906000
26,3901,32207,10000,Buffer[608],22,-5201505860479689000
26,3901,34137,10000,Buffer[621],22,7593705613709869000
26,3935,32045,10000,Buffer[961],56,-3329292274220577000
26,3923,32616,10000,Buffer[658],44,-2806348700182642700
26,3912,38019,10000,Buffer[562],27,-5023843298772019000
26,3918,34557,10000,Buffer[594],10,5885976081194979000
26,3906,42452,10000,Buffer[905],31,-6555244275573920000
26,3907,38222,10000,Buffer[798],46,-3757765512203186000
26,3960,37264,10000,Buffer[795],52,-3679074036278584000
26,3909,33114,10000,Buffer[576],23,8124536160033516000
26,3909,40094,10000,Buffer[754],13,9108812693136167000
26,3912,39452,10000,Buffer[736],21,1631879645690749000
26,3907,35870,10000,Buffer[835],32,8370953074349836000
26,3912,36188,10000,Buffer[625],7,-3039259888857823000
26,3906,38071,10000,Buffer[723],18,8460587227300944000
26,3900,37661,10000,Buffer[790],41,4244422959009132500
26,3924,36784,10000,Buffer[988],49,8811135203697553000
26,3935,34041,10000,Buffer[897],46,8518651770960763000
26,3908,43210,10000,Buffer[639],47,7581323901864438000
27,3898,32384,10000,Buffer[598],41,8597562067803703000
27,3981,38301,10000,Buffer[916],53,-6741106747665723000
27,3918,36003,10000,Buffer[870],46,1007797144325132300
27,3917,39398,10000,Buffer[791],31,-6876578382816584000
27,3916,35704,10000,Buffer[696],41,2259746089707219000
27,3914,35781,10000,Buffer[647],27,1390107729254772700
27,3916,37075,10000,Buffer[902],28,-5551544615762803000
27,3950,38245,10000,Buffer[909],39,-1154741136530442200
27,3926,35721,10000,Buffer[831],40,7072806662961727000
27,3926,38362,10000,Buffer[686],10,-5986437489322443000
27,3917,36390,10000,Buffer[944],25,7856181537260354000
27,3909,34532,10000,Buffer[846],9,6520976696291564000
27,4472,41873,10000,Buffer[1021],29,-3995422035959427000
27,4887,39341,10000,Buffer[639],12,6309025567321801000
27,4196,42154,10000,Buffer[1023],35,8124309606439850000
27,3914,42546,10000,Buffer[517],6,8308844629667998000
27,3923,33521,10000,Buffer[593],51,5046360090867483000
27,3915,37746,10000,Buffer[890],44,5822384496893899000
27,3916,37816,10000,Buffer[555],37,2640619716328849400
27,3906,31023,10000,Buffer[673],5,8585191510516728000
27,3907,32716,10000,Buffer[729],38,7849533413427970000
27,3919,38518,10000,Buffer[839],55,5864217402066782000
27,3939,36207,10000,Buffer[646],53,1655349485478979600
27,3942,38974,10000,Buffer[754],36,-4870199104488167000
27,3900,33630,10000,Buffer[658],26,-393804215613678100
27,3898,30793,10000,Buffer[1019],29,7043303299012139000
27,3900,35795,10000,Buffer[1017],44,8522063859524702000
27,5141,64038,10000,Buffer[705],40,3868833940530532400
27,5767,56160,10000,Buffer[559],32,-3169283001728602000
27,3952,40146,10000,Buffer[800],24,8546901568237607000
27,4065,49019,10000,Buffer[685],18,-6296157799293364000
27,3907,32697,10000,Buffer[824],9,-3814322921097015300
27,3906,36785,10000,Buffer[766],43,-1467199570370242600
27,3917,38550,10000,Buffer[963],27,7301643350102137000
27,3972,33453,10000,Buffer[714],32,-1880236036365588500
27,4421,46629,10000,Buffer[680],20,-1356503945833254400
27,3899,32579,10000,Buffer[567],39,2330105791403356000
27,3987,44000,10000,Buffer[656],35,-4026555209495728600
27,3979,35308,10000,Buffer[530],42,5969160471255499000
27,3970,47349,10000,Buffer[860],52,-2337556674412187600
27,3918,35697,10000,Buffer[827],27,2326757193068744700
27,3909,37562,10000,Buffer[870],6,4320796634042093600
27,3996,44007,10000,Buffer[581],30,-3298325687431465000
27,3927,31446,10000,Buffer[662],13,-7489910658161021000
27,4014,43854,10000,Buffer[809],1,1458672780790438000
27,3941,45266,10000,Buffer[606],28,5000831115737414000
27,3967,32639,10000,Buffer[1010],17,-8352620327648582000
27,3914,31344,10000,Buffer[665],39,8782367872393312000
27,3908,32525,10000,Buffer[763],29,-5668625625973545000
27,3927,32462,10000,Buffer[983],12,-892784915951259600
27,3928,30947,10000,Buffer[816],0,4852816251442983000
27,3917,33987,10000,Buffer[950],9,6495741601325724000
27,3907,32911,10000,Buffer[805],14,856522811439099900
27,3931,35786,10000,Buffer[1021],12,3039754282400604000
27,3927,37088,10000,Buffer[639],1,-5369141774635373000
27,3914,35736,10000,Buffer[863],1,6284753450256091000
27,3914,33922,10000,Buffer[672],13,4936773205781508000
27,3898,38102,10000,Buffer[527],44,1021948680049750000
27,3901,31515,10000,Buffer[864],14,-8342669323135197000
27,3972,36106,10000,Buffer[954],47,-3196888156777083400
27,3905,35348,10000,Buffer[749],20,3195169577180733400
27,3917,36963,10000,Buffer[761],34,4778306894009827000
27,3919,36514,10000,Buffer[981],21,-4243485588599824000
27,3907,34239,10000,Buffer[692],44,5865721789742541000
27,3899,31550,10000,Buffer[914],41,8938695412317235000
27,3948,31167,10000,Buffer[915],51,-5343119640864776000
27,3900,37527,10000,Buffer[720],40,3065243334482108400
27,3954,33412,10000,Buffer[956],55,-2201023561428859000
27,3948,40324,10000,Buffer[620],8,1137239389636405200
27,3955,38837,10000,Buffer[672],21,4355396846455273500
27,3967,35841,10000,Buffer[827],30,-4195808656512659500
27,3950,36498,10000,Buffer[807],30,-2350215176778977000
27,3907,39485,10000,Buffer[551],33,-6843020115539104000
27,3912,35860,10000,Buffer[909],10,8708398445559998000
27,3907,33962,10000,Buffer[961],36,4857667140140417000
27,3965,44133,10000,Buffer[617],32,-1664811390917849000
27,4040,46284,10000,Buffer[690],34,1860129731209824300
27,3932,40948,10000,Buffer[615],52,5735167419741657000
27,3956,33641,10000,Buffer[710],25,4489696566665525000
27,3944,39488,10000,Buffer[675],39,-3664299619064228000
27,4138,58954,10000,Buffer[683],12,6594475919692419000
27,3958,38477,10000,Buffer[704],22,-6941587297381417000
27,3899,35793,10000,Buffer[1022],11,4548089047628947500
27,4097,38656,10000,Buffer[830],29,-6362842060178661000
27,3970,40394,10000,Buffer[720],19,-7954137483106236000
27,3900,35793,10000,Buffer[1008],19,714486512600893400
27,3914,35981,10000,Buffer[928],53,6752505638067096000
27,4030,39797,10000,Buffer[748],36,7724023801448022000
27,3947,33282,10000,Buffer[561],44,8402740961822970000
27,3962,40948,10000,Buffer[637],47,3640758540578541600
27,3919,32556,10000,Buffer[1005],9,1771487598461227000
27,3930,32711,10000,Buffer[587],23,-4879292362576609000
27,3898,40260,10000,Buffer[974],52,9088404197085739000
27,3897,44999,10000,Buffer[675],46,2368717821694613500
27,3959,35776,10000,Buffer[855],17,7084621475348054000
27,4267,42553,10000,Buffer[581],33,8368866398631989000
27,3907,41135,10000,Buffer[919],56,2448764635303737300
27,3900,39060,10000,Buffer[517],9,-2820390734117632000
27,3914,35741,10000,Buffer[916],14,3670350735100944400
27,3902,41923,10000,Buffer[575],37,7696338846951426000
28,3595,32825,10000,Buffer[1024],21,-7739877986403856000
28,3459,25861,10000,Buffer[782],45,-2205095547015803000
28,3526,31809,10000,Buffer[919],27,-619417739780585500
28,3491,27052,10000,Buffer[610],47,5405542839211958000
28,3494,27052,10000,Buffer[888],40,55716777873319940
28,3472,29061,10000,Buffer[955],25,1132327032636897300
28,3479,26626,10000,Buffer[924],35,-4504798241448950000
28,3518,34326,10000,Buffer[703],6,-5728989600037435000
28,3545,33700,10000,Buffer[932],54,-8124502683894548000
28,3555,32489,10000,Buffer[542],16,6598319617467267000
28,3480,26507,10000,Buffer[519],13,5820112656297746000
28,3538,26187,10000,Buffer[911],19,-107291317601615870
28,3445,26250,10000,Buffer[707],24,8134005282453037000
28,3509,29144,10000,Buffer[519],50,2120053433979021300
28,3489,25775,10000,Buffer[846],41,5504623946626619000
28,3541,33518,10000,Buffer[775],32,-2075846186397470200
28,3558,28196,10000,Buffer[881],53,-3672868600620118500
28,3511,27206,10000,Buffer[961],34,860540981205020700
28,3436,26244,10000,Buffer[962],6,-6891721808816497000
28,3487,26853,10000,Buffer[746],20,2423131383690066000
28,3459,26249,10000,Buffer[779],7,7936899980244890000
28,3636,36125,10000,Buffer[622],40,1358843446614612000
28,3516,29373,10000,Buffer[956],7,7466846529657057000
28,3464,26488,10000,Buffer[647],8,5034407566985013000
28,3526,26260,10000,Buffer[634],50,6223104773313858000
28,3461,27820,10000,Buffer[919],7,2400989707951841300
28,3461,26177,10000,Buffer[585],56,-8397935178386414000
28,3462,26009,10000,Buffer[725],6,5852351477117567000
28,3485,31016,10000,Buffer[756],49,645719749954482200
28,3440,27802,10000,Buffer[820],9,8129176895839640000
28,3521,26047,10000,Buffer[980],9,-7502901442393354000
28,3484,27136,10000,Buffer[981],56,-3192043229118327000
28,3485,31717,10000,Buffer[519],0,6359238994699119000
28,3497,25867,10000,Buffer[716],55,8337201895542847000
28,3540,29282,10000,Buffer[621],56,-6287652101770238000
28,3990,36159,10000,Buffer[569],11,7647549640475754000
28,3506,27261,10000,Buffer[941],34,4556009045530867700
28,3560,28645,10000,Buffer[660],41,7076617894915514000
28,3487,25863,10000,Buffer[753],43,2620219425668471000
28,3566,26616,10000,Buffer[537],21,-8768211805594036000
28,3611,39837,10000,Buffer[637],5,1309424843723235300
28,3529,27219,10000,Buffer[610],53,-839363112881946600
28,3562,26846,10000,Buffer[958],39,9217189362042366000
28,3597,27477,10000,Buffer[759],35,6715203673926078000
28,3542,26939,10000,Buffer[1009],6,6647008161007520000
28,3526,32113,10000,Buffer[975],47,-8754866153032511000
28,3515,29871,10000,Buffer[765],24,-7041765391108800000
28,4025,30965,10000,Buffer[605],13,8147324479188726000
28,3495,26866,10000,Buffer[729],7,8496668331336081000
28,3510,31595,10000,Buffer[599],15,7542773930234997000
28,3549,27029,10000,Buffer[977],28,4086495891441791000
28,3526,26363,10000,Buffer[789],47,8808222616876354000
28,3467,27127,10000,Buffer[836],43,-8619260315827933000
28,3511,26907,10000,Buffer[1006],27,-3912195988266619000
28,3511,27937,10000,Buffer[890],53,-474439889453412350
28,3510,29774,10000,Buffer[659],45,5698047852600631000
28,6346,31882,10000,Buffer[991],39,4729292308815233000
28,3481,26481,10000,Buffer[753],10,-6075166497284168000
28,3564,27131,10000,Buffer[621],55,8982562632833272000
28,3510,25983,10000,Buffer[1000],14,1302299996984072200
28,3514,28357,10000,Buffer[743],49,6095892007607599000
28,3569,28868,10000,Buffer[1009],45,-8031520522094236000
28,3476,26882,10000,Buffer[821],51,-1698003208957730300
28,3630,30984,10000,Buffer[853],8,1085942441700173800
28,3514,31597,10000,Buffer[638],51,7729032787522462000
28,3544,31537,10000,Buffer[519],33,4093997628216551400
28,3561,32562,10000,Buffer[581],46,3721694105774059500
28,3481,25716,10000,Buffer[680],39,4617987019584481000
28,3533,30844,10000,Buffer[696],13,-3550458070302634500
28,3547,27520,10000,Buffer[676],48,-6463450766606209000
28,3485,26267,10000,Buffer[787],51,2565489949093175300
28,3509,26078,10000,Buffer[518],51,3679351125239486500
28,3489,25762,10000,Buffer[642],55,-6428094932438591000
28,3525,26973,10000,Buffer[576],19,-8662680881141584000
28,3486,26838,10000,Buffer[853],37,1439360106357692400
28,3517,31601,10000,Buffer[529],6,2573907018041760000
28,3601,37203,10000,Buffer[951],56,3431627579890266000
28,3562,32468,10000,Buffer[613],13,4811618542774872000
28,3487,27985,10000,Buffer[958],1,3645225624465400000
28,3626,33837,10000,Buffer[999],20,-5484223907687836000
28,3564,27784,10000,Buffer[516],42,88454149274908670
28,3650,32364,10000,Buffer[843],28,-6641072580287654000
28,3516,27315,10000,Buffer[883],33,-2978391570460006400
28,3487,26528,10000,Buffer[674],17,-6634211144909214000
28,3433,25771,10000,Buffer[614],13,4786945638118816000
28,3571,27058,10000,Buffer[673],33,-8238464537702898000
28,3533,33617,10000,Buffer[883],32,1982207501777629200
28,3483,25736,10000,Buffer[535],14,1036219271802339300
28,3572,34097,10000,Buffer[751],46,-7988163442026267000
28,3951,27268,10000,Buffer[629],35,551110549405607940
28,7036,26181,10000,Buffer[845],19,695730998531686400
28,3868,36768,10000,Buffer[586],37,-1133237539329102300
28,3462,26152,10000,Buffer[695],53,5895271879907865000
28,3530,29640,10000,Buffer[845],37,-3556350641014898700
28,3460,25869,10000,Buffer[697],7,8967349257970143000
28,3521,28170,10000,Buffer[770],1,-6474641232441139000
28,3485,25918,10000,Buffer[607],46,2083934789053354000
28,3490,27235,10000,Buffer[685],16,4124673269042925600
28,3521,26024,10000,Buffer[1000],56,8998912035457079000
28,6508,27577,10000,Buffer[775],56,-4994271651348636000
29,3940,31577,10000,Buffer[937],13,-702796577246998000
29,3988,36787,10000,Buffer[850],0,-3398540889483387000
29,3895,57445,10000,Buffer[835],19,5425811845378636000
29,3898,36268,10000,Buffer[830],36,8755878931878752000
29,3898,40694,10000,Buffer[842],52,-4313716619565533000
29,3897,38241,10000,Buffer[631],38,-7202350675557470000
29,3897,40539,10000,Buffer[562],5,-1314297000783167500
29,3895,37258,10000,Buffer[799],28,3129912868653539300
29,4879,39758,10000,Buffer[849],30,-7025740974522866000
29,4021,47139,10000,Buffer[1023],43,2092144543954727000
29,4319,48785,10000,Buffer[591],37,6309560385196241000
29,4527,62975,10000,Buffer[525],9,-630863434180264400
29,4423,44240,10000,Buffer[894],22,6196886559037157000
29,4615,41124,10000,Buffer[577],16,-1322442684622807000
29,3923,37209,10000,Buffer[779],12,-174855565008037900
29,3921,31218,10000,Buffer[871],50,-4721334607370744000
29,3913,37293,10000,Buffer[735],45,-8223883912128735000
29,3901,38523,10000,Buffer[525],41,-1087685738387763200
29,4890,43077,10000,Buffer[985],27,-4230445567816483300
29,4875,45533,10000,Buffer[546],29,183976353455570940
29,4490,56080,10000,Buffer[824],21,-1900047892865376300
29,4509,40292,10000,Buffer[543],19,8204972397825350000
29,4316,48456,10000,Buffer[959],26,620354767911753700
29,4662,53190,10000,Buffer[1022],56,-4935546440548864
29,4545,47782,10000,Buffer[674],20,4979677336133126000
29,6502,50654,10000,Buffer[882],5,8378944286911384000
29,4626,51085,10000,Buffer[736],39,8224248489415049000
29,4670,54001,10000,Buffer[707],26,3942796647099894000
29,5386,44561,10000,Buffer[583],54,-5557918936652904000
29,4402,46823,10000,Buffer[594],6,4312973447143493600
29,4666,43651,10000,Buffer[715],25,4687615302654409000
29,6052,42305,10000,Buffer[614],19,-3696196473207384000
29,4209,49159,10000,Buffer[512],17,1066693325452650500
29,3901,40534,10000,Buffer[951],29,1732414102212350000
29,3896,37793,10000,Buffer[660],31,-4927624683003134000
29,3896,39560,10000,Buffer[663],53,8251302404065731000
29,3898,35982,10000,Buffer[590],45,-2958036973405774300
29,4353,37118,10000,Buffer[714],28,3510067927206387700
29,3896,35969,10000,Buffer[834],10,2749340364267145000
29,5166,52842,10000,Buffer[566],52,6370176574994833000
29,4991,45933,10000,Buffer[1021],30,1053376746227294200
29,4410,53062,10000,Buffer[633],47,6774508502771057000
29,4325,43947,10000,Buffer[852],29,-5346553441872556000
29,4430,52205,10000,Buffer[913],36,-899640258584021000
29,4503,46380,10000,Buffer[853],17,8590704278373143000
29,5061,43276,10000,Buffer[714],5,-996391406660890600
29,4595,44168,10000,Buffer[986],24,3005569784673794000
29,4045,61643,10000,Buffer[960],16,-3428567606075539000
29,4791,45812,10000,Buffer[827],53,5403981832038541000
29,3896,38307,10000,Buffer[835],25,-2158472052891822000
29,3900,35856,10000,Buffer[770],2,3004238928814240000
29,3896,36070,10000,Buffer[736],44,-2279876745944191500
29,3905,37722,10000,Buffer[592],12,-8853763606371858000
29,3897,37146,10000,Buffer[564],47,6203000446767864000
29,3900,35809,10000,Buffer[550],0,-7507796410967402000
29,4869,40599,10000,Buffer[781],26,8709717176100747000
29,3898,40156,10000,Buffer[836],5,2243698548866648000
29,3898,35804,10000,Buffer[968],2,-4043613660583373000
29,4637,35900,10000,Buffer[736],44,1423615644524363800
29,4871,38018,10000,Buffer[912],48,8587714129434683000
29,3895,35865,10000,Buffer[1016],7,-7410934337998590000
29,4710,53565,10000,Buffer[639],45,4149600773850579000
29,4827,50296,10000,Buffer[777],5,2147192473249837000
29,3913,36232,10000,Buffer[671],55,1947794320062300200
29,3909,36381,10000,Buffer[807],24,-7305044379520883000
29,3916,35943,10000,Buffer[795],31,6313614601953378000
29,3914,36123,10000,Buffer[592],3,5092168250372422000
29,3919,41030,10000,Buffer[890],37,6650195340246872000
29,3908,36390,10000,Buffer[518],55,4924741640473776000
29,3903,37203,10000,Buffer[607],30,-9087385287968090000
29,3910,37109,10000,Buffer[857],50,-6987613100912452000
29,3897,35668,10000,Buffer[887],37,-5742891243198376000
29,3897,35869,10000,Buffer[947],44,-3356625457504923600
29,3899,38662,10000,Buffer[589],35,786273125307119600
29,4871,39807,10000,Buffer[529],21,2206716683825973200
29,3908,36384,10000,Buffer[994],54,4368146779689720000
29,3916,36994,10000,Buffer[864],5,-8411414351042806000
29,4250,36076,10000,Buffer[975],2,-8715438073631834000
29,4873,39027,10000,Buffer[797],1,3807529243074468000
29,3905,39541,10000,Buffer[645],12,-2160675724161269800
29,3908,35892,10000,Buffer[813],17,-7911249655402363000
29,3924,36164,10000,Buffer[561],50,5634565144740119000
29,4884,39557,10000,Buffer[917],22,8990725384468144000
29,3908,35981,10000,Buffer[525],37,-1162885353326023200
29,3909,37648,10000,Buffer[730],33,-783209374166904800
29,4439,42536,10000,Buffer[723],25,-790436877911994400
29,3941,40099,10000,Buffer[979],44,9187863803658953000
29,3904,35913,10000,Buffer[572],41,3263697638880753700
29,4871,39255,10000,Buffer[632],33,-5897124144447427000
29,3898,32739,10000,Buffer[692],18,-6711973413547047000
29,3918,36781,10000,Buffer[576],24,-638035271305730000
29,3897,37435,10000,Buffer[1019],33,1880366397612359700
29,3901,36140,10000,Buffer[635],5,-3118466807651637000
29,3902,36242,10000,Buffer[704],44,-3218891606301192000
29,3910,37131,10000,Buffer[932],38,-6189431922429323000
29,3930,37583,10000,Buffer[803],36,-4396423504262291500
29,4882,38418,10000,Buffer[835],24,1178358377976965000
29,4869,40611,10000,Buffer[551],10,4221662680722088000
29,3897,40329,10000,Buffer[564],52,8529632535362654000
29,4889,38753,10000,Buffer[856],15,-2939553758266005500
30,3561,28451,10000,Buffer[890],50,4545042687295811600
30,3494,26938,10000,Buffer[992],56,560609648408008700
30,3491,25550,10000,Buffer[716],10,-1797938396065480700
30,3523,25795,10000,Buffer[606],53,3824868405202465000
30,3496,25940,10000,Buffer[698],33,-5124565632717365000
30,3502,26772,10000,Buffer[534],45,8314693946825740000
30,3568,27467,10000,Buffer[708],5,2225726954023207000
30,3559,26354,10000,Buffer[821],31,6526713022197377000
30,5374,26220,10000,Buffer[843],44,4342215641268300000
30,3466,26261,10000,Buffer[667],37,-5488829977431128000
30,3536,31008,10000,Buffer[966],53,-8445744399019569000
30,3496,25219,10000,Buffer[988],13,7641390155065242000
30,5140,37173,10000,Buffer[1002],15,-6896922027692055000
30,3462,26227,10000,Buffer[807],22,-197860377610620930
30,3451,24970,10000,Buffer[866],36,8721687239036375000
30,3438,28362,10000,Buffer[904],23,-7571051310871683000
30,3438,25140,10000,Buffer[617],33,3736536620500371500
30,3456,38297,10000,Buffer[613],53,8518270017995332000
30,3460,25368,10000,Buffer[790],5,-8360826014286690000
30,3460,28161,10000,Buffer[1010],29,-7666388281484782000
30,3442,25825,10000,Buffer[772],21,2186066124607336400
30,3452,26196,10000,Buffer[901],36,445548634190422000
30,3436,25558,10000,Buffer[645],39,-9077551191115332000
30,3456,25739,10000,Buffer[536],40,4626706715851762000
30,3464,26433,10000,Buffer[628],26,-3659679369050272300
30,3500,26374,10000,Buffer[975],26,-9124773747671347000
30,3467,26595,10000,Buffer[805],36,8720887007289756000
30,3450,38073,10000,Buffer[755],40,6262203249885714000
30,3448,25683,10000,Buffer[749],29,6070829175396104000
30,3475,38523,10000,Buffer[748],51,6438831420967825000
30,3497,41047,10000,Buffer[742],9,8111882725590946000
30,3702,39547,10000,Buffer[866],23,8184480198675438000
30,3459,26247,10000,Buffer[964],25,3542653428261970000
30,3433,25650,10000,Buffer[792],11,-1834295738236403200
30,3482,25757,10000,Buffer[947],43,8835433798474232000
30,3509,26024,10000,Buffer[601],44,1328326857254207500
30,3769,26958,10000,Buffer[837],6,243907665452908540
30,3496,27087,10000,Buffer[941],56,2639025504680413000
30,3789,25446,10000,Buffer[736],44,6048484203719309000
30,3382,25051,10000,Buffer[873],51,-7964086735376644000
30,3420,25944,10000,Buffer[704],36,4308378203405953000
30,3454,25146,10000,Buffer[644],37,-3477143753784819700
30,3446,25545,10000,Buffer[988],42,-3932013390217109000
30,3442,25338,10000,Buffer[806],17,6766669881092987000
30,3495,26454,10000,Buffer[529],11,-5167316106780533000
30,3494,36406,10000,Buffer[689],38,-4931556612456901000
30,3449,25308,10000,Buffer[758],6,-3032042147566373000
30,3438,25885,10000,Buffer[539],12,-3818120388493385000
30,3463,26669,10000,Buffer[547],30,-6177605243187739000
30,3437,26202,10000,Buffer[890],18,-5816702443024298000
30,3447,26808,10000,Buffer[627],0,-2558533087306097000
30,3507,26130,10000,Buffer[1021],35,-183172390214649860
30,3442,25461,10000,Buffer[826],30,7256009068285178000
30,3447,25761,10000,Buffer[709],30,-1140585184925093400
30,3563,34354,10000,Buffer[587],37,-44916458612017150
30,3498,26410,10000,Buffer[947],23,-8231669812606589000
30,3449,25949,10000,Buffer[976],7,-8861952787497570000
30,3501,27092,10000,Buffer[962],32,-4288356638517740000
30,3515,26919,10000,Buffer[873],21,708812471248754700
30,3427,25319,10000,Buffer[845],2,824939420879437800
30,3484,25627,10000,Buffer[520],14,-4126115518409536000
30,3449,25624,10000,Buffer[657],56,-6555634828325548000
30,3461,25796,10000,Buffer[762],16,5921005570009899000
30,3494,25691,10000,Buffer[527],9,-481961111731134460
30,3458,25783,10000,Buffer[830],54,4690821331018160000
30,3455,27995,10000,Buffer[847],50,6532624772911727000
30,3536,26860,10000,Buffer[600],29,3602095928674556000
30,3464,26993,10000,Buffer[781],0,-6778693884673622000
30,3422,27283,10000,Buffer[822],42,-857525443246947800
30,3491,26627,10000,Buffer[966],9,1549431982961668000
30,3504,27875,10000,Buffer[696],42,-1236907192816552000
30,3758,26610,10000,Buffer[995],7,4838538164625521000
30,3499,26150,10000,Buffer[925],34,-6817007731614802000
30,3424,26442,10000,Buffer[831],45,-8174835665180015000
30,3439,26900,10000,Buffer[550],48,-912206813991240200
30,3430,25090,10000,Buffer[754],26,7491508260570501000
30,3473,28116,10000,Buffer[1022],41,-8790123553795006000
30,3410,25110,10000,Buffer[988],53,-8321630551874281000
30,7262,27797,10000,Buffer[607],49,-2404754067697535000
30,3459,27801,10000,Buffer[520],29,1196096373470292000
30,3486,25810,10000,Buffer[741],9,2355032001038092300
30,3457,26618,10000,Buffer[598],37,2784554092790579000
30,3452,27199,10000,Buffer[715],47,216336824804356100
30,3420,25082,10000,Buffer[651],40,-1503813187147768300
30,3516,26154,10000,Buffer[912],17,1171783550341861400
30,3557,37250,10000,Buffer[648],35,8776935885367216000
30,3556,30890,10000,Buffer[750],12,-7728157459594732000
30,3539,26981,10000,Buffer[698],13,-8204473813254975000
30,3489,25629,10000,Buffer[890],6,-96027268341321730
30,3541,25795,10000,Buffer[576],23,-38717255934111740
30,7567,26018,10000,Buffer[622],48,-4196382269560381400
30,3486,25657,10000,Buffer[671],33,3719844826213466000
30,3481,28530,10000,Buffer[1011],32,8242846178087389000
30,3543,26070,10000,Buffer[727],41,-6165158000664017000
30,3502,39732,10000,Buffer[531],32,4341375917310222300
30,3471,28402,10000,Buffer[882],31,8004842270385760000
30,8125,26045,10000,Buffer[994],50,-9143769231229821000
30,3526,32330,10000,Buffer[873],14,-5601061841194127000
30,4224,26608,10000,Buffer[576],20,-775039811377770000
30,6198,26113,10000,Buffer[988],22,2310793917828919300
31,3565,32310,10000,Buffer[729],23,5111763186653977000
31,3618,30764,10000,Buffer[748],31,4358979749963880400
31,3680,28172,10000,Buffer[800],34,-8509962741017977000
31,3692,34035,10000,Buffer[977],48,2770500609677916000
31,3595,30695,10000,Buffer[514],40,4762202176251310000
31,3564,27827,10000,Buffer[967],2,3421234890966968300
31,3656,38331,10000,Buffer[1019],18,5241840460216889000
31,4041,34618,10000,Buffer[942],13,-6830019318850812000
31,3607,32894,10000,Buffer[674],51,-957423053783283700
31,3590,31699,10000,Buffer[934],41,-3460041425551020000
31,3558,26952,10000,Buffer[703],40,1333555633251303400
31,3977,32752,10000,Buffer[959],39,-1674627831965987300
31,3609,34487,10000,Buffer[668],3,-7065704513764598000
31,3896,28241,10000,Buffer[596],35,7200254990913497000
31,3640,29628,10000,Buffer[676],31,6293860880769006000
31,3672,31230,10000,Buffer[893],3,-8086142635495494000
31,3489,26233,10000,Buffer[611],31,3377176625261826000
31,3603,33232,10000,Buffer[856],52,-7642864330200918000
31,3753,33831,10000,Buffer[872],15,-8911436539865598000
31,4042,26665,10000,Buffer[800],35,-4815637965621293000
31,3589,26483,10000,Buffer[706],3,-5247058079291709000
31,3700,36217,10000,Buffer[626],30,-1007377627852550100
31,3606,31681,10000,Buffer[750],40,2737314051872143400
31,3563,29991,10000,Buffer[560],23,8342882616589476000
31,3650,35217,10000,Buffer[677],6,4073789126914869000
31,3612,29744,10000,Buffer[971],45,-7799237510854312000
31,3717,29187,10000,Buffer[741],17,1063684845656846300
31,3715,36210,10000,Buffer[738],29,-3921203343041636400
31,3641,33770,10000,Buffer[569],34,2528965517351002000
31,3584,32618,10000,Buffer[729],32,-7749574375908344000
31,3665,39025,10000,Buffer[654],40,5873926318296263000
31,3588,31348,10000,Buffer[836],31,-3807052999577913300
31,9304,28153,10000,Buffer[538],55,-4194439448909447000
31,4296,31620,10000,Buffer[694],35,-3840273399189235700
31,3537,27162,10000,Buffer[900],4,-2996426134447670000
31,3596,33337,10000,Buffer[549],45,7581119373689094000
31,3631,36190,10000,Buffer[527],32,-4954808579796627000
31,3530,29406,10000,Buffer[935],32,-6057095059813480000
31,3558,31989,10000,Buffer[847],43,7625685583284695000
31,3754,32119,10000,Buffer[595],53,-627085389765616100
31,3806,27255,10000,Buffer[858],56,-1322874164781097500
31,3572,29640,10000,Buffer[980],30,-7435552030882750000
31,3646,31405,10000,Buffer[684],43,2351084346554525700
31,3578,26904,10000,Buffer[961],48,3181445133545296000
31,3614,30656,10000,Buffer[915],9,233114190833373200
31,5833,27886,10000,Buffer[593],48,3932648186957265000
31,3598,26803,10000,Buffer[616],5,-5885860565857763000
31,3630,33171,10000,Buffer[1012],42,-1449726377502539800
31,3594,26231,10000,Buffer[958],26,2363694335212138500
31,3589,27195,10000,Buffer[518],1,4728085398602662000
