runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.target.buffer,param.targetoffset.integer,param.source.buffer,param.sourceoffset.integer,param.count.integer
17,3268,46736,10000,buffer: 0xdf8bb9d0ad08f6bb,218,buffer: 0x514e34f139b53e7b,20,106
17,3275,35999,10000,buffer: 0xe3f0b72915bf64bb,71,buffer: 0xadb1991c7735d4db,31,39
17,3264,35691,10000,buffer: 0x96622b88f221f73b,6,buffer: 0x6bf3c2558379505b,88,1
17,3274,35274,10000,buffer: 0x9b94d9cfa2d151fb,53,buffer: 0x4c3e40206ad1d41b,104,50
17,3273,38769,10000,buffer: 0x4a87ad415b4e963b,118,buffer: 0x3a502861948a277b,117,30
17,3275,36509,10000,buffer: 0xf86a6436cbd78b3b,135,buffer: 0x3fcebe966cb6afbb,56,115
17,3330,36554,10000,buffer: 0xa7659881628bc23b,139,buffer: 0x795511a87a622f5b,79,103
17,3273,36260,10000,buffer: 0x75382d04d3bde63b,16,buffer: 0x1906352e5ca697fb,35,59
17,3273,36158,10000,buffer: 0x7a977e6ac1ef4bbb,158,buffer: 0x058757580d21607b,107,118
17,3280,44957,10000,buffer: 0x5b224d502894a43b,194,buffer: 0xb9a017514631267b,30,8
