runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.value.float
28,3441,33527,10000,Buffer[1019],88,31800600.81587243
28,3432,26222,10000,Buffer[538],103,1823904067.6209927
28,3454,36280,10000,Buffer[939],45,-1833437431.074633
28,3450,26596,10000,Buffer[910],97,-1430712753.93646
28,3997,36370,10000,Buffer[880],77,690049008.0753856
28,3486,33684,10000,Buffer[975],84,1741402939.57532
28,3451,26569,10000,Buffer[952],117,1888110574.8708
28,3570,34727,10000,Buffer[595],87,-858775151.03796
28,3481,31058,10000,Buffer[784],57,1609286387.7900512
28,3464,32644,10000,Buffer[848],94,928962771.265811
28,3678,26533,10000,Buffer[615],12,1524823262.0879657
28,3432,26752,10000,Buffer[791],68,-19249240.5210613
28,3528,26331,10000,Buffer[852],90,-112672330.89669919
28,3523,26816,10000,Buffer[915],106,-90323005.67101526
28,3459,32163,10000,Buffer[625],13,1353883636.000296
28,3507,27331,10000,Buffer[946],62,-823807657.547721
28,3486,32698,10000,Buffer[552],75,90655364.23307109
28,3541,30887,10000,Buffer[565],75,1675874272.879476
28,3507,28238,10000,Buffer[835],116,687259309.9596791
28,3535,26655,10000,Buffer[586],84,608680882.0383618
28,3511,32177,10000,Buffer[719],97,-1993961496.524558
28,3818,26493,10000,Buffer[908],101,696907438.3146462
28,3461,26502,10000,Buffer[807],90,-108376767.50983799
28,3555,33987,10000,Buffer[628],69,-1230635088.122692
28,3783,33293,10000,Buffer[611],22,1248684601.2304103
28,3495,35365,10000,Buffer[1006],5,-1203978070.428597
28,3451,37884,10000,Buffer[770],77,-1517503938.793844
28,3540,26394,10000,Buffer[1023],77,-301487459.2421479
28,3422,25623,10000,Buffer[915],116,-1027315845.2659403
28,3502,36691,10000,Buffer[772],22,270800649.6437869
28,3464,34075,10000,Buffer[896],66,-706106599.73285
28,3478,33172,10000,Buffer[535],99,795275593.8661909
28,3481,37380,10000,Buffer[727],101,-793847396.4091598
28,3459,26499,10000,Buffer[890],80,330969137.1084266
28,3492,31085,10000,Buffer[956],85,-21196464.6451689
28,3435,26493,10000,Buffer[651],28,1164228196.4257054
28,3448,25906,10000,Buffer[579],98,1976277379.4025898
28,3434,26687,10000,Buffer[774],50,-67880836.91805303
28,3478,39982,10000,Buffer[1000],87,-1627713131.261018
28,3464,26764,10000,Buffer[789],43,-2134219801.3731377
28,3735,26307,10000,Buffer[545],106,1334857721.643495
28,3525,36181,10000,Buffer[900],35,1530517428.1765108
28,3707,31168,10000,Buffer[772],30,-845289904.2407955
28,3445,26292,10000,Buffer[661],115,2092193463.3985715
28,3460,36737,10000,Buffer[877],84,586612556.7034211
28,3514,32629,10000,Buffer[543],41,953820815.450973
28,3481,32203,10000,Buffer[908],45,-277423713.1971128
28,3508,33278,10000,Buffer[755],108,-895918037.8199725
28,3485,26588,10000,Buffer[978],7,1534719571.2917523
28,3485,32576,10000,Buffer[942],31,958250140.5092251
28,3445,36340,10000,Buffer[551],52,-1388256055.9879591
28,3459,26607,10000,Buffer[918],10,645681117.2561512
28,3505,28580,10000,Buffer[647],96,388735886.07644486
28,3435,32211,10000,Buffer[971],66,-191979277.86728668
28,3409,26237,10000,Buffer[1016],3,388698350.8994088
28,3444,37770,10000,Buffer[661],90,1289370151.741709
28,3526,33217,10000,Buffer[887],104,-667063475.5456942
28,6888,26355,10000,Buffer[997],56,2139206192.7214782
28,3480,25831,10000,Buffer[980],113,2036363789.4977448
28,3432,29052,10000,Buffer[646],94,1917688113.9000912
28,3486,27999,10000,Buffer[931],29,-1596786850.742528
28,3485,27324,10000,Buffer[624],58,-963300018.951536
28,3464,29771,10000,Buffer[590],85,1130782631.4931002
28,3457,26766,10000,Buffer[930],78,-2129351565.5507143
28,3396,28031,10000,Buffer[648],96,1974750168.7043765
28,3390,26492,10000,Buffer[878],80,1966420808.2099912
28,3426,26536,10000,Buffer[656],93,203445406.17193294
28,3496,33835,10000,Buffer[692],10,1986960469.1550505
28,3470,29859,10000,Buffer[621],51,1773176436.3837662
28,3514,32394,10000,Buffer[681],75,-834554612.3837441
28,3541,37863,10000,Buffer[942],75,346030993.6525619
28,3471,26752,10000,Buffer[762],3,-1653906933.8171515
28,3446,26139,10000,Buffer[568],108,192218234.08674645
28,3476,26750,10000,Buffer[963],105,1498190495.8077056
28,3470,30407,10000,Buffer[803],5,-2076120690.3957272
28,3530,26906,10000,Buffer[978],36,-1296245897.2926712
28,3452,27171,10000,Buffer[703],76,-769009626.2087412
28,3542,30373,10000,Buffer[729],22,-213451835.92337382
28,3484,31656,10000,Buffer[754],41,1937902533.979644
28,3479,27024,10000,Buffer[732],76,1004694172.2128627
28,3533,39059,10000,Buffer[836],122,-524830591.20460844
28,3512,31047,10000,Buffer[684],37,1991467133.677741
28,3501,26691,10000,Buffer[814],54,1147768097.477132
28,3497,27484,10000,Buffer[860],59,1649826333.9910934
28,3510,26421,10000,Buffer[530],106,1234201425.0253222
28,3509,27114,10000,Buffer[642],38,-2032522554.4154184
28,3537,31811,10000,Buffer[886],106,70485874.63273335
28,3477,27926,10000,Buffer[513],49,-394057242.03607893
28,3459,26633,10000,Buffer[835],72,673162399.1963079
28,3506,28130,10000,Buffer[826],28,1016942759.653791
28,3523,26335,10000,Buffer[699],42,1088043290.994338
28,3509,27288,10000,Buffer[972],96,870339401.8445909
28,3482,29322,10000,Buffer[749],74,1016434527.6179824
28,3485,26353,10000,Buffer[865],58,-2018860447.559614
29,3897,31927,10000,Buffer[823],50,508850482.7935977
29,3897,35690,10000,Buffer[662],9,-2056151536.0827758
29,3900,40907,10000,Buffer[639],95,1769985229.8550646
29,3898,45540,10000,Buffer[843],21,2064039307.137328
29,3897,31410,10000,Buffer[887],87,1602196665.0099366
29,3895,39907,10000,Buffer[537],32,190205596.66164207
29,3900,40142,10000,Buffer[523],12,721869641.106983
29,3899,40010,10000,Buffer[945],11,2013248592.660569
29,4034,56718,10000,Buffer[997],37,1605108068.6363087
29,3896,42029,10000,Buffer[916],2,975939906.692637
29,3899,36875,10000,Buffer[800],18,222140375.2492876
29,4185,39930,10000,Buffer[636],100,-192515138.34551752
29,4420,63705,10000,Buffer[723],28,-1046611798.2190005
29,4870,38539,10000,Buffer[725],90,-1198953017.4096525
29,4713,35770,10000,Buffer[544],13,1805288663.2935884
29,3896,42028,10000,Buffer[697],39,633616597.8492699
29,3897,35830,10000,Buffer[958],36,1572731374.4206138
29,4695,43784,10000,Buffer[777],75,1831300978.7859392
29,3898,40727,10000,Buffer[637],116,-1154654250.2987118
29,4723,40845,10000,Buffer[744],68,501282535.4072981
29,4700,40241,10000,Buffer[761],38,1537030344.1832385
29,3901,42812,10000,Buffer[701],0,-1295256924.3494532
29,3901,39030,10000,Buffer[853],71,1760427907.481588
29,3901,36793,10000,Buffer[917],38,863767380.00373
29,3897,39169,10000,Buffer[574],66,1225249866.6808937
29,4875,37890,10000,Buffer[957],89,-1121076764.3590398
29,4940,35805,10000,Buffer[717],63,1460911459.8222182
29,3897,42550,10000,Buffer[913],87,-707904244.0831764
29,4872,38264,10000,Buffer[877],69,994124339.331981
29,5935,40014,10000,Buffer[830],46,-1769750991.1141853
29,3895,37175,10000,Buffer[539],49,-1122468052.7761173
29,4868,38925,10000,Buffer[1013],12,1948119270.2039957
29,4910,41001,10000,Buffer[636],68,1081888784.8644342
29,3898,46595,10000,Buffer[1006],37,-1875840071.5864103
29,3896,41014,10000,Buffer[669],28,536286673.4332969
29,4237,38045,10000,Buffer[702],8,-995900542.4806923
29,3896,36295,10000,Buffer[745],97,685719905.6697154
29,3893,40277,10000,Buffer[571],89,-1384647538.9795802
29,4680,41389,10000,Buffer[910],49,1375742375.9033003
29,3896,39115,10000,Buffer[686],1,-1353594896.7936034
29,3896,35872,10000,Buffer[617],39,-1800654301.7951868
29,5550,40154,10000,Buffer[971],90,322087454.37052417
29,3896,42592,10000,Buffer[1018],1,-1857710415.4111452
29,3896,35860,10000,Buffer[924],56,-716725992.3259455
29,4822,39871,10000,Buffer[806],116,331141274.5726023
29,3897,42602,10000,Buffer[550],72,-694302079.0994188
29,3950,40539,10000,Buffer[818],7,-1652663427.8113945
29,5540,38471,10000,Buffer[722],29,2109761085.2542462
29,3896,36620,10000,Buffer[925],57,141343765.5923941
29,3897,40947,10000,Buffer[812],97,165257018.69664574
29,4614,35887,10000,Buffer[693],23,1100653599.7743337
29,3896,43218,10000,Buffer[959],74,800630722.7292542
29,3896,42171,10000,Buffer[884],85,-46977784.321611166
29,4918,35776,10000,Buffer[519],10,-265936355.3671503
29,4870,40406,10000,Buffer[698],55,-296597804.5208945
29,4868,40854,10000,Buffer[864],82,-2003177290.399775
29,4776,40737,10000,Buffer[535],2,-518545278.32507527
29,4881,41435,10000,Buffer[749],15,-1491540162.343192
29,5547,44625,10000,Buffer[1022],43,-399080540.1041539
29,4410,36122,10000,Buffer[925],11,823838715.4777713
29,4947,39096,10000,Buffer[990],56,-1306058860.0981202
29,3897,39944,10000,Buffer[562],3,-1944345736.1694524
29,5480,40900,10000,Buffer[617],47,-1765332184.8085246
29,3950,43133,10000,Buffer[1002],121,-397006015.2986214
29,4906,42525,10000,Buffer[953],31,755916010.5258625
29,4995,43392,10000,Buffer[852],38,-1769695045.1262035
29,3908,41506,10000,Buffer[592],110,-690995801.0167246
29,3907,40476,10000,Buffer[535],109,308108991.6827235
29,4803,59172,10000,Buffer[772],61,1413008485.9203494
29,4208,64679,10000,Buffer[542],79,-1830558442.255279
29,4449,55547,10000,Buffer[807],8,1541056171.472094
29,4498,56011,10000,Buffer[977],69,-1056146000.6518224
29,4108,51655,10000,Buffer[969],35,1475297054.394827
29,5276,61487,10000,Buffer[658],21,-219992906.08482516
29,6451,57714,10000,Buffer[866],19,-2089482413.9783125
29,5636,57133,10000,Buffer[731],55,-1659252105.8574276
29,5864,52904,10000,Buffer[800],54,-464842581.33365583
29,5123,52885,10000,Buffer[653],32,1417415671.8361914
29,3897,60212,10000,Buffer[1020],26,-577197403.7026826
29,4559,51754,10000,Buffer[870],119,-141264302.3944564
29,4641,39505,10000,Buffer[859],109,-2089730756.854007
29,4180,44439,10000,Buffer[897],123,772788747.9970739
29,3900,40182,10000,Buffer[588],7,1474498914.024066
29,5017,40943,10000,Buffer[745],37,-19844690.400393486
29,3900,40676,10000,Buffer[704],100,2009887915.1769717
29,3911,35809,10000,Buffer[535],116,-117210643.49185145
29,5364,61770,10000,Buffer[677],81,1628022875.709961
29,5940,46494,10000,Buffer[580],98,1541338133.2156284
29,3899,39992,10000,Buffer[591],10,686185753.8173187
29,3899,42217,10000,Buffer[1009],14,1605439882.5689206
29,4882,39251,10000,Buffer[527],124,-1882257080.6248112
29,3896,36876,10000,Buffer[932],118,-8412006.806512237
29,3899,36466,10000,Buffer[885],17,-1947007373.9865313
29,3909,42277,10000,Buffer[632],89,-1286161620.78676
29,3897,36127,10000,Buffer[895],20,349205930.5698426
29,5459,38644,10000,Buffer[596],48,1051182636.9190388
29,3898,36400,10000,Buffer[580],47,661406085.3441119
29,3899,37739,10000,Buffer[821],90,568121827.2046785
29,4892,47846,10000,Buffer[856],113,-244434744.4521469
29,5226,54137,10000,Buffer[854],91,1799785578.3673184
30,3552,26358,10000,Buffer[905],112,326904191.87621355
30,3477,25962,10000,Buffer[562],100,-538485286.4570426
30,3490,29873,10000,Buffer[900],40,2038263321.4175324
30,3499,26618,10000,Buffer[622],114,336574186.5305772
30,3476,26392,10000,Buffer[664],14,286528393.3634579
30,3563,26687,10000,Buffer[977],106,-635578094.1973884
30,3525,33447,10000,Buffer[1016],111,-1451597427.4645271
30,3484,25875,10000,Buffer[643],34,-1617128851.6153975
30,3539,34421,10000,Buffer[692],5,-827951776.1790936
30,3475,25584,10000,Buffer[629],55,860270268.7964864
30,3523,27796,10000,Buffer[1011],104,-1918745274.3532145
30,3568,34030,10000,Buffer[1001],49,2106834430.7851236
30,3477,25823,10000,Buffer[1010],87,-1103956365.7669477
30,3616,27761,10000,Buffer[949],6,2045863599.013101
30,3583,37047,10000,Buffer[791],75,-284605738.6605997
30,3493,31574,10000,Buffer[623],47,-2080269031.7315466
30,3529,30162,10000,Buffer[735],122,-701164107.1066592
30,3500,27128,10000,Buffer[719],104,-768041297.3470106
30,3501,25586,10000,Buffer[608],19,1266040813.6950822
30,3865,26180,10000,Buffer[820],7,1138996016.2682993
30,3513,29268,10000,Buffer[641],79,-740377589.5025612
30,3502,25446,10000,Buffer[883],50,1901892091.7692966
30,3471,25724,10000,Buffer[812],118,-1886989276.8885522
30,3593,29668,10000,Buffer[1017],54,239245390.31076288
30,3484,26489,10000,Buffer[737],4,-114055897.81284559
30,3506,26856,10000,Buffer[998],43,-1620069448.4791076
30,3479,32925,10000,Buffer[855],26,-1471159816.5630813
30,3502,27829,10000,Buffer[741],95,1276253471.4312775
30,3499,26420,10000,Buffer[603],73,2061229082.7324884
30,3499,27098,10000,Buffer[992],20,318704671.650666
30,3498,25612,10000,Buffer[598],84,1649584295.6257157
30,3521,26128,10000,Buffer[589],121,796696921.055522
30,3501,30243,10000,Buffer[906],38,-767741312.3469152
30,3534,25666,10000,Buffer[800],90,1989026463.986861
30,3524,29184,10000,Buffer[768],98,447575637.20213413
30,3552,29769,10000,Buffer[792],98,633066782.705126
30,3609,27198,10000,Buffer[704],94,825672438.2636502
30,3481,32612,10000,Buffer[831],4,-1893398525.554542
30,3566,46105,10000,Buffer[766],46,-1896899322.397069
30,3571,37979,10000,Buffer[741],103,1041462376.080354
30,3636,39105,10000,Buffer[804],89,-1563154846.8555522
30,3601,34472,10000,Buffer[820],39,2045379402.041394
30,3561,27067,10000,Buffer[664],42,1721564430.6091106
30,3553,25876,10000,Buffer[579],53,1894264515.7554007
30,3521,30487,10000,Buffer[1009],18,-2123818437.5723083
30,3566,26874,10000,Buffer[739],103,-1587767646.7476745
30,3573,26543,10000,Buffer[908],98,241114103.0728972
30,3526,39430,10000,Buffer[833],101,-1143939437.811491
30,3499,26246,10000,Buffer[678],87,1315334736.807999
30,3532,25530,10000,Buffer[1021],1,918706554.362761
30,3545,28917,10000,Buffer[850],6,1929330299.550815
30,3535,32188,10000,Buffer[725],51,1962872707.009583
30,3528,31080,10000,Buffer[575],57,979797400.5097797
30,3553,34559,10000,Buffer[674],84,33488421.1195817
30,3497,26880,10000,Buffer[656],63,-1728968753.167367
30,3527,25324,10000,Buffer[530],43,2080449403.9540622
30,3514,29731,10000,Buffer[802],118,-119020411.10419405
30,3982,25783,10000,Buffer[765],87,-662531835.3610684
30,3524,31444,10000,Buffer[787],56,-1221242336.0105982
30,3551,31926,10000,Buffer[746],79,198634846.13068318
30,3499,25707,10000,Buffer[1019],42,-2986702.815289378
30,3497,32247,10000,Buffer[601],72,-786564566.0279838
30,3555,36054,10000,Buffer[826],9,-290425695.29041016
30,3528,31847,10000,Buffer[629],54,999827582.7106986
30,3507,28854,10000,Buffer[792],23,-1418174054.3617575
30,3473,34880,10000,Buffer[757],117,1631381835.2072635
30,3491,25435,10000,Buffer[634],45,651932014.9493828
30,3479,25625,10000,Buffer[750],81,63836159.85085964
30,3433,27949,10000,Buffer[861],50,337764488.28207827
30,5089,25272,10000,Buffer[969],86,-324401157.7252842
30,3484,25869,10000,Buffer[713],47,-473369069.89818084
30,3499,26798,10000,Buffer[642],93,2034349907.150703
30,5435,25649,10000,Buffer[636],34,-2103940690.7614233
30,3449,24990,10000,Buffer[757],111,292635415.002167
30,3475,29843,10000,Buffer[527],118,1326596245.7503295
30,3481,38682,10000,Buffer[633],102,1281746550.9613514
30,3471,26354,10000,Buffer[801],88,-2091861002.0070083
30,3499,27227,10000,Buffer[865],101,-758034172.3947321
30,3476,25426,10000,Buffer[731],95,574109156.333432
30,3466,40410,10000,Buffer[796],66,1284617232.7692044
30,3446,42937,10000,Buffer[965],9,1495506780.74746
30,3449,38541,10000,Buffer[641],7,1721601120.822344
30,3470,25509,10000,Buffer[868],33,344751336.3355892
30,3474,27118,10000,Buffer[560],123,546609424.7852778
30,3474,37920,10000,Buffer[740],90,968506291.9270699
30,3499,26048,10000,Buffer[842],20,1091771929.8835673
30,3499,31492,10000,Buffer[839],94,845686338.6865454
30,3414,25082,10000,Buffer[877],104,-1574727349.715537
30,3461,25379,10000,Buffer[932],1,1487089845.0836496
30,3728,86616,10000,Buffer[929],70,-275493218.3802078
30,3474,25316,10000,Buffer[895],45,1000578093.7624366
30,3439,25659,10000,Buffer[978],5,-907985277.3341616
30,3564,37165,10000,Buffer[810],5,1652495474.760174
30,3496,34229,10000,Buffer[706],100,870033415.6491594
30,3423,25494,10000,Buffer[804],80,142923488.04414225
30,3433,30066,10000,Buffer[804],2,1159513396.4723823
30,3699,24880,10000,Buffer[806],50,-1400232723.798925
30,3474,25256,10000,Buffer[987],96,-522146704.3918631
30,3521,34166,10000,Buffer[631],95,1800846327.664213
30,3538,26103,10000,Buffer[790],79,-1453019491.9456844
31,3615,29889,10000,Buffer[940],52,-336765859.0550858
31,3615,33060,10000,Buffer[866],65,-959019527.7134135
31,3615,27444,10000,Buffer[1002],5,1343837426.2128332
31,3635,34330,10000,Buffer[774],123,-334182962.23079336
31,3588,32234,10000,Buffer[828],119,-2060465003.3549101
31,3653,31597,10000,Buffer[668],65,-1336487800.7615652
31,3566,26501,10000,Buffer[540],31,-488954733.18305707
31,3613,34348,10000,Buffer[757],80,1387877852.2391503
31,3648,29048,10000,Buffer[1024],2,-1208684246.2707076
31,3615,28656,10000,Buffer[926],81,-1029162848.0178686
31,3645,33190,10000,Buffer[840],114,7494389.083484888
31,3639,30206,10000,Buffer[769],56,-1310652089.574904
31,3582,25886,10000,Buffer[652],15,1354847765.9243689
31,3783,29800,10000,Buffer[1020],96,-667659837.1406409
31,3612,27143,10000,Buffer[791],61,-1730245644.7752402
31,3618,27665,10000,Buffer[531],105,658412185.1222198
31,3663,27175,10000,Buffer[920],84,-1003162486.5317338
31,3871,33116,10000,Buffer[972],26,-1527457175.6078842
31,3677,31132,10000,Buffer[939],75,842672063.1633086
31,3588,32113,10000,Buffer[523],14,1414671724.3541443
31,3660,29772,10000,Buffer[757],37,-1157900653.3254366
31,3627,37550,10000,Buffer[531],88,1857130723.5543766
31,3715,33528,10000,Buffer[905],86,-645159768.0784265
31,3635,34320,10000,Buffer[919],108,1071261823.0858765
31,3571,26877,10000,Buffer[970],76,1765342257.4949524
31,3616,31509,10000,Buffer[666],82,-495062811.8682927
31,3564,27308,10000,Buffer[607],57,-1068642864.9008551
31,3563,27763,10000,Buffer[683],18,-400986959.19940734
31,3712,42173,10000,Buffer[554],93,-39359825.4920727
31,3574,27462,10000,Buffer[576],81,-206322722.51855314
31,3693,39501,10000,Buffer[848],119,-828664226.4598922
31,3548,27672,10000,Buffer[941],69,1086178306.03041
31,3538,26415,10000,Buffer[907],95,-1257429318.9993525
31,3586,26783,10000,Buffer[751],16,-1212146001.0466127
31,3695,36182,10000,Buffer[562],68,-825808411.4970585
31,3722,31350,10000,Buffer[988],45,-1256955238.5353222
31,3589,26735,10000,Buffer[641],85,-1321700321.503064
31,3645,30392,10000,Buffer[847],19,-1465552296.095408
31,3587,26018,10000,Buffer[979],14,1529063039.5992956
31,3652,26295,10000,Buffer[826],43,-553911355.0448916
31,3648,32953,10000,Buffer[948],55,2102603873.014646
31,3649,33274,10000,Buffer[600],106,1324275689.4215899
31,3636,26891,10000,Buffer[665],104,1928212358.4280934
31,4020,31061,10000,Buffer[619],115,971782667.2849252
31,3615,26813,10000,Buffer[535],106,1377542494.7590008
31,3691,28009,10000,Buffer[907],43,1611378343.2577353
31,3750,38031,10000,Buffer[665],78,-1127390690.034766
31,3641,27125,10000,Buffer[1011],61,-1108538716.1506603
31,3682,28245,10000,Buffer[675],36,-239699238.8192699
31,3614,30397,10000,Buffer[548],88,-2104395369.7015448
31,3595,32638,10000,Buffer[783],11,-1881837982.7439628
31,4339,28117,10000,Buffer[869],14,-564961107.5932037
31,3701,35463,10000,Buffer[728],94,-1706200225.2321627
31,3627,27287,10000,Buffer[831],86,-539770478.4769928
31,3670,27152,10000,Buffer[513],111,1896554727.810677
31,3647,30365,10000,Buffer[734],53,-1000492796.1485245
31,3561,26554,10000,Buffer[856],39,463838590.9156897
31,3643,28516,10000,Buffer[1002],115,-229580879.55730677
31,3614,36243,10000,Buffer[793],59,1530188075.011568
31,3563,26617,10000,Buffer[698],68,-1871945490.955924
31,3645,27844,10000,Buffer[784],93,1412775559.9200678
31,3561,33697,10000,Buffer[934],99,109030410.11276078
31,3591,28297,10000,Buffer[553],111,1582933628.7359166
31,3560,32797,10000,Buffer[815],40,840227788.5762818
31,3615,34908,10000,Buffer[887],52,1857131571.2871592
31,3665,35239,10000,Buffer[702],2,1411271195.112325
31,3617,26864,10000,Buffer[574],110,-853986261.6189611
31,6086,31370,10000,Buffer[1015],80,1259526523.0581846
31,3494,27948,10000,Buffer[1020],89,-1590011602.6014857
31,3590,29553,10000,Buffer[615],50,1414800684.0739934
31,3742,41779,10000,Buffer[850],53,-974912384.5221837
31,3610,25964,10000,Buffer[871],9,-335613420.65855527
31,3561,27428,10000,Buffer[858],115,-561176157.5052807
31,3639,31198,10000,Buffer[883],55,-540193909.86714
31,3639,34341,10000,Buffer[656],37,-912224661.511216
31,3573,26392,10000,Buffer[829],66,1731261576.8889449
31,4085,34605,10000,Buffer[833],9,-1663214097.473569
31,3657,33017,10000,Buffer[967],0,1364137365.3479097
31,3678,30348,10000,Buffer[778],24,-1397598852.9525616
31,3702,33968,10000,Buffer[600],0,-499987798.0878637
31,3591,27689,10000,Buffer[844],112,1641624565.1980407
31,3607,31237,10000,Buffer[785],61,-1495573768.0475488
31,3609,36304,10000,Buffer[523],93,-477826761.66100216
31,4095,28335,10000,Buffer[626],55,15827981.969193697
31,3668,31599,10000,Buffer[660],92,1118083188.251999
31,3560,32876,10000,Buffer[1005],5,771543597.6324804
31,3682,34355,10000,Buffer[922],108,616545402.021313
31,3590,26389,10000,Buffer[660],2,30988387.31870079
31,4048,34218,10000,Buffer[574],76,348823428.21271133
31,4067,26185,10000,Buffer[796],61,1437021891.9835906
31,3677,33354,10000,Buffer[541],0,410158015.8207071
31,3594,28205,10000,Buffer[650],78,-1722289899.4482472
31,3523,31468,10000,Buffer[897],114,-94197729.09856093
31,3552,26968,10000,Buffer[914],53,-1751970518.7907293
31,3563,38143,10000,Buffer[841],55,1023015780.8900807
31,3664,32309,10000,Buffer[601],93,-1683312949.1637578
31,3722,33054,10000,Buffer[839],13,-295759036.5480473
31,3695,28446,10000,Buffer[959],104,-967095313.7217038
31,3618,28728,10000,Buffer[788],88,-1513120020.2424536
31,3630,34523,10000,Buffer[776],54,2023051109.5169535
32,3911,33603,10000,Buffer[738],120,-202497750.05681336
32,4880,38964,10000,Buffer[875],123,-705902142.6188313
32,3908,40577,10000,Buffer[1024],90,1157534913.8090227
32,3907,44589,10000,Buffer[556],75,-284436457.8325478
32,3904,41036,10000,Buffer[829],108,-391082985.7864902
32,3906,39750,10000,Buffer[515],49,1702097267.139864
32,3899,37897,10000,Buffer[991],73,-1824302091.1397212
32,3898,39077,10000,Buffer[698],57,422554274.6140139
32,5166,39885,10000,Buffer[786],120,1729336743.0746505
32,4872,47264,10000,Buffer[643],94,340764980.6497474
32,3911,40962,10000,Buffer[897],36,-1183709533.361315
32,3910,40089,10000,Buffer[613],78,-1273224346.710288
32,3901,41142,10000,Buffer[1007],28,1171077425.5384264
32,4872,38538,10000,Buffer[893],51,-1981434314.5004454
32,3900,38177,10000,Buffer[921],95,-1828073322.7178965
32,3901,42938,10000,Buffer[884],41,220577615.30511045
32,3900,40247,10000,Buffer[633],108,458035385.1268072
32,3899,36030,10000,Buffer[932],61,-790668726.6072856
32,4882,43579,10000,Buffer[1004],12,-1545606260.7432935
32,3907,40149,10000,Buffer[920],121,661454238.0331671
32,3903,32682,10000,Buffer[927],106,2006029736.8929856
32,3907,33643,10000,Buffer[598],4,-1529071616.4739976
32,3956,33092,10000,Buffer[741],53,-921776803.8975182
32,3909,32536,10000,Buffer[559],35,-1313745278.3908777
32,3900,40835,10000,Buffer[998],12,1255619949.3771923
32,3913,46203,10000,Buffer[895],119,1238991888.4011314
32,3902,32564,10000,Buffer[560],49,1439007953.633672
32,4874,40383,10000,Buffer[934],34,1256070291.3874996
32,4872,39144,10000,Buffer[956],20,-782449134.6976813
32,3901,38984,10000,Buffer[731],76,1344374830.404983
32,4875,40441,10000,Buffer[704],104,158922643.61116266
32,3898,35931,10000,Buffer[788],23,1826736428.895996
32,3898,40669,10000,Buffer[726],96,1040997150.7396877
32,3898,42366,10000,Buffer[876],67,1139671231.142665
32,3896,40849,10000,Buffer[950],58,1120564994.5974698
32,3897,40317,10000,Buffer[888],40,-1975816770.906769
32,3899,36831,10000,Buffer[646],52,-344437004.0019487
32,3897,40243,10000,Buffer[583],71,-1744211472.9358826
32,3953,39585,10000,Buffer[589],114,-5392424.010187745
32,3899,42437,10000,Buffer[569],105,-1916375567.598355
32,3901,35929,10000,Buffer[518],53,-385705573.4179369
32,3902,32658,10000,Buffer[532],44,-19367836.75018823
32,3904,42499,10000,Buffer[730],61,1888777042.498391
32,3911,32663,10000,Buffer[995],22,-54057791.43657029
32,3909,32711,10000,Buffer[592],96,1518469864.364476
32,3912,33331,10000,Buffer[778],39,1110238256.2483966
32,3909,33705,10000,Buffer[921],32,-1085607854.2348948
32,3901,32907,10000,Buffer[587],91,1591895597.545722
32,3900,38742,10000,Buffer[998],103,-753973224.3176308
32,3899,35877,10000,Buffer[574],32,298194491.3365817
32,3906,32460,10000,Buffer[739],65,82173922.92257977
32,3908,34722,10000,Buffer[827],111,-333298719.41012216
32,3902,33487,10000,Buffer[803],48,435953481.0807862
32,3912,36516,10000,Buffer[675],112,1606206906.1152961
32,3912,40850,10000,Buffer[932],96,1552566894.3933904
32,3910,40843,10000,Buffer[706],72,-1776037627.6133463
32,3910,42230,10000,Buffer[873],40,-751975003.049138
32,3901,42754,10000,Buffer[520],37,452374244.2917371
32,3899,33064,10000,Buffer[655],118,1125800173.6380792
32,3904,33706,10000,Buffer[533],23,159312188.93121624
32,3900,38820,10000,Buffer[633],93,-912798972.1130235
32,3903,41039,10000,Buffer[723],27,700377834.669997
32,4926,42368,10000,Buffer[741],52,-1523089615.761385
32,3943,44797,10000,Buffer[892],86,1432729046.778147
32,4872,38675,10000,Buffer[655],32,-27282567.915690184
32,3910,36697,10000,Buffer[749],1,-1353898240.4107277
32,3899,40511,10000,Buffer[780],36,-1609332098.7756515
32,3901,35904,10000,Buffer[759],38,-1606162396.5649467
32,4125,41655,10000,Buffer[715],105,-1625870867.945889
32,3911,42413,10000,Buffer[751],8,-984198896.7330227
32,3911,40509,10000,Buffer[564],99,-87541951.63060415
32,3910,40624,10000,Buffer[627],99,-253272264.21107388
32,4250,40588,10000,Buffer[922],2,95574681.57170701
32,4319,40278,10000,Buffer[799],51,-2046649347.5535219
32,3903,36008,10000,Buffer[753],82,-1025736119.1631243
32,3908,37651,10000,Buffer[565],57,1037097989.0025594
32,3909,41216,10000,Buffer[743],78,-2047500133.6789575
32,3901,41072,10000,Buffer[553],8,567637448.0478022
32,3900,41832,10000,Buffer[920],75,554825749.4148874
32,3900,36052,10000,Buffer[552],8,-547400331.36832
32,5116,40835,10000,Buffer[827],48,-1950531340.3094413
32,3901,38860,10000,Buffer[932],0,782976585.6316867
32,3901,40240,10000,Buffer[610],7,473508530.5710237
32,5155,35711,10000,Buffer[934],10,-1564253398.8039305
32,3905,42161,10000,Buffer[705],37,498050968.7620077
32,4067,36762,10000,Buffer[925],30,-1926723247.7349737
32,4531,48116,10000,Buffer[696],46,-815999436.9032662
32,3958,39305,10000,Buffer[936],37,-566322861.1189106
