runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.target.buffer,param.targetoffset.integer,param.value.integer,param.count.integer
41,3456,53212,10000,buffer: 0x1d9bf4b99b0d5aeb,66,184,99
41,3647,53937,10000,buffer: 0xe43e118b7f9cc3ab,36,249,8
41,3597,56136,10000,buffer: 0x94b68727ddbca22b,196,26,95
41,3447,54407,10000,buffer: 0x2fa020f069b370ab,196,149,125
42,3899,49195,10000,buffer: 0x2ff2f3deaf5068b7,32,144,69
42,3897,63933,10000,buffer: 0xd77e0d83444d4cb7,151,97,52
42,4073,75950,10000,buffer: 0xbe28081483305477,73,212,5
42,3900,56699,10000,buffer: 0xa9fb784c63c99af7,68,69,57
42,3908,56088,10000,buffer: 0xb2a3c84715632137,186,143,48
42,3899,56042,10000,buffer: 0x5c05eeb2ea5c3977,10,227,40
42,3898,65024,10000,buffer: 0x40110ec58718d537,33,37,1
42,3895,58578,10000,buffer: 0x1694d6ed7275bef7,130,231,91
42,3899,56374,10000,buffer: 0xab1bf4c5630815f7,40,14,76
42,3896,62995,10000,buffer: 0x3d33053db6b8fd77,60,241,58
42,3897,57266,10000,buffer: 0xbb3e77da38404277,132,181,75
42,3909,57840,10000,buffer: 0xdbd9cf704dbd3a77,137,119,107
42,3907,58884,10000,buffer: 0x5d257123e93e44f7,1,45,122
42,3896,56563,10000,buffer: 0x6f4f0f3e970de3f7,110,242,37
42,3898,56014,10000,buffer: 0x0186bc4273b40e37,239,224,121
42,3895,63800,10000,buffer: 0x3287192681028ef7,65,133,78
42,3898,57553,10000,buffer: 0x755a04fd940b53f7,42,205,107
42,3897,54782,10000,buffer: 0x2c65ad766a4b20f7,120,194,39
42,3899,59962,10000,buffer: 0x5a60aefd8719b277,109,164,42
42,3898,56512,10000,buffer: 0x09f905439d00d1f7,155,152,24
42,3896,56242,10000,buffer: 0x11eda0420d3b7037,199,182,121
42,3898,56556,10000,buffer: 0xbbf7ea5bcf853c77,220,22,31
42,4873,59201,10000,buffer: 0x871587c77858b1b7,162,102,5
42,3896,52999,10000,buffer: 0x9c34cfc6b23a59f7,136,136,101
42,3899,57205,10000,buffer: 0xe62b0fdd9f0328f7,88,45,62
42,4873,61169,10000,buffer: 0x9bf737063ee6d3f7,95,210,26
42,4868,58293,10000,buffer: 0x40ef6a551ad42ff7,123,69,9
42,4871,59633,10000,buffer: 0x1e2daaae0c3a8377,17,171,78
42,3897,56891,10000,buffer: 0x0d45647bc8068ef7,121,75,28
42,4870,58913,10000,buffer: 0xc243c5e1c2715ef7,214,166,7
42,3896,59505,10000,buffer: 0xe32bd330a67c3cf7,250,87,3
42,5155,64468,10000,buffer: 0x3d1ac1c3b32fe1f7,250,214,33
42,3895,55722,10000,buffer: 0xebdb4761b92378f7,96,2,37
42,3895,56378,10000,buffer: 0xd6a195fef334d3b7,65,137,44
42,4870,59883,10000,buffer: 0x28ed9681b5e6ea37,134,20,21
42,3901,57852,10000,buffer: 0x96630095fb3a31b7,153,253,79
42,3897,58992,10000,buffer: 0x3e278ee18d319977,153,101,76
42,5693,55988,10000,buffer: 0x6c5092b72c1134f7,160,200,57
42,3896,55995,10000,buffer: 0x3f412e5ed59fbf37,166,140,14
42,4869,58312,10000,buffer: 0xc9e4eef7353befb7,21,156,2
42,4867,60564,10000,buffer: 0xc73026d055fbbc77,243,4,10
42,3899,55875,10000,buffer: 0x13a67c578be649b7,135,82,0
42,4868,61600,10000,buffer: 0x6564a60aa91712f7,186,46,119
42,3893,65782,10000,buffer: 0xd2b96f0aaeeff9f7,113,153,108
42,4118,63321,10000,buffer: 0x5bcfc0fa7d46adf7,218,149,68
42,4866,58325,10000,buffer: 0xba4716fc445842f7,204,52,50
42,3898,55602,10000,buffer: 0x9d3737ef5fa4b5f7,83,191,52
42,3896,58290,10000,buffer: 0xca18a221a9e72937,110,17,117
42,3898,66329,10000,buffer: 0xa1ffa461efe0f6f7,58,100,109
42,3903,56744,10000,buffer: 0x4084068da20c9777,174,228,24
42,3914,56354,10000,buffer: 0x1ed168dd122e9777,176,121,101
42,3900,56923,10000,buffer: 0x7c363e966db76e77,213,180,24
42,3906,57058,10000,buffer: 0x06a1d88ea720f7f7,50,174,72
42,4870,55867,10000,buffer: 0xa675cd87f1819077,116,237,56
42,3897,57863,10000,buffer: 0xa4b388211dd025f7,197,203,58
42,3896,57078,10000,buffer: 0x99f210a053f452f7,62,123,66
42,3904,55381,10000,buffer: 0x9b47ee0a3505a737,204,113,64
42,3896,56841,10000,buffer: 0xdf04410907783af7,6,135,6
42,3894,58128,10000,buffer: 0x4224d3f5d99972b7,107,213,126
42,3892,56789,10000,buffer: 0x87028d2202af6ef7,202,63,107
42,3896,57016,10000,buffer: 0x21e9d4bac9efcb77,79,62,34
42,3900,55418,10000,buffer: 0x22f74e9db345d277,10,113,59
42,4885,61158,10000,buffer: 0x5d25b5117b3610f7,130,47,4
42,3899,65233,10000,buffer: 0xa9e3e0189b1fa2f7,59,30,1
42,3898,57269,10000,buffer: 0x4fd5ae7b103e77f7,246,95,92
42,3894,56643,10000,buffer: 0xbac5cc9566a34777,108,99,69
42,3894,60521,10000,buffer: 0x26774c62b2e26af7,251,54,48
42,3897,58624,10000,buffer: 0x5e057c2f8fee2cf7,228,175,12
42,3892,58527,10000,buffer: 0xb9faa4cf481f5677,53,237,96
42,3894,58349,10000,buffer: 0x870a8a7b65fa2337,94,72,124
42,3893,57601,10000,buffer: 0xb0cc0d11f190f177,172,141,76
42,3910,58454,10000,buffer: 0xde87e1bbbdf2b2f7,181,223,99
42,3896,57992,10000,buffer: 0x4432c6e2e1ecc9b7,24,205,26
42,3894,55543,10000,buffer: 0x419e1522d4045df7,75,65,52
42,3893,57435,10000,buffer: 0x8e53e802ad583bf7,126,211,29
42,3910,56548,10000,buffer: 0x10afb0f51b33bd77,207,43,45
42,3929,56949,10000,buffer: 0x179539dae506ebb7,205,60,3
42,3912,55962,10000,buffer: 0xa94c65f2ea198977,101,36,39
42,4869,64128,10000,buffer: 0xd43b457f346e96f7,30,235,61
42,4871,55615,10000,buffer: 0x0fd727eb48d74877,249,154,60
42,3900,55037,10000,buffer: 0x62b499eab878f9f7,56,132,1
42,4870,57201,10000,buffer: 0x1bb41c0a29b09bf7,196,108,21
42,3898,58021,10000,buffer: 0x169e46884f2702b7,189,247,57
42,3895,56319,10000,buffer: 0x3cf06d1dfc8aa3f7,94,248,76
42,3901,56667,10000,buffer: 0xf62c73b019a27b77,197,181,86
42,3915,58574,10000,buffer: 0xee3a7ded35d1ba37,206,75,111
42,3933,56559,10000,buffer: 0x7c96b793471886b7,125,78,83
42,4872,61266,10000,buffer: 0xa0b4d2a93a2e34f7,165,94,30
42,4286,58850,10000,buffer: 0x7e5fdd8eeeb7eef7,2,205,73
42,3897,54898,10000,buffer: 0x9a4b7e170b0de1f7,210,100,41
42,4257,58839,10000,buffer: 0x98075620602e3677,27,108,103
42,3897,61677,10000,buffer: 0x1272b6e3f2fe5af7,151,18,34
42,3933,54804,10000,buffer: 0xf39d6422a33636f7,120,225,54
42,3898,56846,10000,buffer: 0xcf2ccd411d346437,183,166,10
42,4872,59423,10000,buffer: 0xd03038a3610aa737,96,89,82
42,3898,57519,10000,buffer: 0xeba197314dc46e77,174,206,0
42,4265,57039,10000,buffer: 0x6c3a24198be61d77,50,2,40
42,3898,58533,10000,buffer: 0x4530e69cf6505277,176,246,121
42,4916,58814,10000,buffer: 0x2428096996a484f7,80,250,36
42,4027,59374,10000,buffer: 0xc4a694e31b4ce4f7,222,66,120
43,3943,79857,10000,buffer: 0xa015f0f1753a439c,42,237,32
43,4322,70786,10000,buffer: 0xb8c1b642b2dbb39c,249,21,101
43,3921,57455,10000,buffer: 0x03e1b7215fb7d49c,111,208,26
43,3911,57400,10000,buffer: 0x49f5fa1af7d6599c,216,97,54
43,3905,65276,10000,buffer: 0xd83c8cbf799b5b1c,83,14,67
43,4202,79798,10000,buffer: 0x1142ae40a5e3745c,218,201,71
43,3963,91581,10000,buffer: 0xc68d60348bcc969c,193,52,70
43,4007,56303,10000,buffer: 0x1ae8bc014cf4fd9c,116,151,10
43,3927,80330,10000,buffer: 0xc20adeeccfeb6f9c,21,25,75
43,4066,75713,10000,buffer: 0x6fe1ab07dd324edc,57,91,85
43,3971,56276,10000,buffer: 0x824baa1764e3979c,29,119,1
43,4134,87087,10000,buffer: 0x4fb38be62301709c,191,166,74
43,4586,80684,10000,buffer: 0x12b1dbb1fa220e9c,105,198,44
43,3925,74855,10000,buffer: 0x2fb91885a4a7b51c,146,231,101
43,4265,88970,10000,buffer: 0xd2e3634917a0bcdc,105,238,1
43,3945,82765,10000,buffer: 0xce869ab76741281c,197,150,122
43,3897,91849,10000,buffer: 0xd8c97ce6af073b5c,149,139,79
43,5767,112460,10000,buffer: 0xbaeb7df79d42e31c,64,76,53
43,3915,84061,10000,buffer: 0x89b0b081da2d8b9c,2,135,88
43,3980,64376,10000,buffer: 0x6f00ddde5403e29c,1,91,51
43,4793,76570,10000,buffer: 0xeecca922abafcd1c,79,1,33
43,3944,77802,10000,buffer: 0x34a012ae06c795dc,52,165,103
43,4141,76611,10000,buffer: 0x58a03c5a229b939c,80,143,22
43,3926,78974,10000,buffer: 0xdb1ba72097ff7d9c,212,54,38
43,4739,81747,10000,buffer: 0x9b0c82b6663cd49c,215,238,76
43,3918,59574,10000,buffer: 0xb5d4ac7dd023b79c,34,174,54
43,3923,78731,10000,buffer: 0xfd488b0e691f091c,24,3,88
43,3938,86299,10000,buffer: 0x68936442a259cd9c,176,145,77
43,4079,85752,10000,buffer: 0xe3f941b2ed42e61c,188,155,119
43,4082,61487,10000,buffer: 0xda92cac5378e4bdc,204,223,7
43,5367,97983,10000,buffer: 0x6ed4f668e0b49e5c,19,130,71
43,4323,86216,10000,buffer: 0x30e239697bf54a9c,212,129,59
43,4441,71975,10000,buffer: 0xcd58db5ec2aa3b9c,123,2,126
43,4010,83314,10000,buffer: 0xcc213aa92a13811c,14,88,91
43,4073,115669,10000,buffer: 0x6189393ab2840c5c,104,1,8
43,3909,80600,10000,buffer: 0x614cd8fdf0d7121c,212,211,43
43,4377,71954,10000,buffer: 0xb2a929326d29461c,107,209,88
43,4529,88154,10000,buffer: 0x202fe2e7286f989c,243,198,63
43,4853,108384,10000,buffer: 0xcacce53b33324f9c,75,46,107
43,4436,97402,10000,buffer: 0xa5a606556d68d71c,88,3,13
43,4262,84253,10000,buffer: 0x28b33c7691b7865c,246,66,104
43,4044,76617,10000,buffer: 0xcf96a5c6f85bd15c,108,81,63
43,4493,96767,10000,buffer: 0xaaa6591b0c46661c,231,114,5
43,4054,67814,10000,buffer: 0xa7725903b3852f9c,124,212,126
43,3949,88904,10000,buffer: 0x47e3ec0f1f2df41c,54,107,25
43,4951,101011,10000,buffer: 0x93482b041826795c,47,33,63
43,21450,94975,10000,buffer: 0x6c6d0d561ff36b9c,129,77,85
43,4261,78425,10000,buffer: 0xdbe2d7e40a43479c,207,7,89
43,4040,83214,10000,buffer: 0x170d4cfdc87e081c,110,210,27
43,3939,77500,10000,buffer: 0x9fd0643fefd4379c,78,180,24
43,4220,63405,10000,buffer: 0x7824782ad7b7bb9c,130,201,44
43,4024,66373,10000,buffer: 0x81465050804c9ddc,208,180,110
43,4121,70481,10000,buffer: 0xcc4b4e6fb5214f9c,216,114,76
43,4049,84638,10000,buffer: 0x1396d570ea5aff9c,109,173,11
43,4621,80269,10000,buffer: 0x3d13c7585db8cd1c,235,0,60
43,3993,75853,10000,buffer: 0xde52615b7d4574dc,17,128,11
43,5346,72148,10000,buffer: 0x2a67ca91cbd5b89c,7,181,88
43,4854,82689,10000,buffer: 0xe772ba9c3443459c,169,195,105
43,4047,61584,10000,buffer: 0x7b6b0518b8412a5c,9,166,3
43,5790,145137,10000,buffer: 0xdd00e4d3247cb91c,232,116,118
43,6328,82000,10000,buffer: 0x31283e8e507ab8dc,155,73,85
43,4339,97679,10000,buffer: 0x13f0534a44480a9c,35,49,98
43,4015,60940,10000,buffer: 0xf346aa90c45ccd9c,67,52,35
43,4401,76490,10000,buffer: 0xb527fa68341b1d5c,91,220,26
43,3998,85461,10000,buffer: 0x769e1f6a372fa59c,251,252,9
43,4221,78940,10000,buffer: 0x057dac503351405c,148,130,41
43,4209,91577,10000,buffer: 0x7eb40c277313df9c,71,28,83
43,5608,97990,10000,buffer: 0xe00e3ceb310e9a9c,245,120,34
43,5913,116770,10000,buffer: 0x5e904161946bd71c,129,153,39
43,4358,77736,10000,buffer: 0x025b179f1301109c,108,247,73
43,3927,82909,10000,buffer: 0x3f6a86139b4b0b9c,71,193,109
43,3992,93257,10000,buffer: 0xdd7b77d6698ded5c,19,45,76
43,3992,95646,10000,buffer: 0x8fa720cb7e131b1c,116,197,72
43,4057,120597,10000,buffer: 0xd0a381e812a4669c,52,136,98
43,4195,91602,10000,buffer: 0xf8c89837484fab5c,185,125,9
43,3988,77477,10000,buffer: 0x1d352b3d6201d29c,68,241,64
43,4077,77351,10000,buffer: 0xc8846466364adc1c,132,111,2
43,3984,48117,10000,buffer: 0x4553150a1d6a1ddc,236,177,90
43,4050,57937,10000,buffer: 0x9571b5633f93e99c,94,250,49
43,3974,71063,10000,buffer: 0x5116c1cceb537f9c,137,238,83
43,4965,61703,10000,buffer: 0x2953bd9c6a1a891c,76,202,17
43,4155,66325,10000,buffer: 0xc223ce26404bc05c,8,23,115
43,3919,78073,10000,buffer: 0x45a103e35454d41c,8,5,104
43,5173,77527,10000,buffer: 0x40045c68cd4ab3dc,123,72,72
43,4021,69252,10000,buffer: 0x898c46e77f3b039c,210,156,99
43,4622,89572,10000,buffer: 0x1adb49fc13132b9c,152,177,75
43,4127,72245,10000,buffer: 0x5279026cb124e71c,73,140,56
43,3918,84122,10000,buffer: 0x297c5079905de29c,215,61,3
43,3974,59992,10000,buffer: 0xad3458f3f25e1a5c,179,203,22
43,3938,68743,10000,buffer: 0xad9be9532d7a3e9c,64,225,92
43,4063,92985,10000,buffer: 0x3f2dc79dbb5e539c,142,14,76
43,4064,65224,10000,buffer: 0x8a6a6ad33815d39c,31,57,101
43,5569,82372,10000,buffer: 0xadd4c594a65fcd9c,32,108,27
43,4218,81413,10000,buffer: 0x015980e06b9a9f9c,8,4,84
43,3929,89474,10000,buffer: 0x05b0539521e9151c,19,152,51
43,3950,83480,10000,buffer: 0x1bd2bd9f8a7a325c,54,244,119
43,4303,90197,10000,buffer: 0xec77a17f9194ea1c,75,174,116
43,3953,81764,10000,buffer: 0xc0e870c2fbec599c,134,29,36
43,3898,75466,10000,buffer: 0x797c6cee3b519a9c,170,131,23
43,3922,71426,10000,buffer: 0xa18eee74574fd79c,132,217,1
44,3022,29559,10000,buffer: 0x60d684a396bceb63,136,127,21
44,3017,31420,10000,buffer: 0x21f0bfb81bc99ee3,87,211,123
44,2976,31961,10000,buffer: 0xd7f8b7dd7a950be3,148,100,21
44,2971,29075,10000,buffer: 0xa80c34f2b3b40ae3,56,140,31
44,2955,28637,10000,buffer: 0xad28090c48399c23,146,132,42
44,2990,29858,10000,buffer: 0x44fcfcd1df1fb5e3,63,225,8
44,2965,29157,10000,buffer: 0xfd1de680ff10a963,123,141,108
44,2977,28738,10000,buffer: 0x97aa083a093e0463,8,6,39
44,3007,32270,10000,buffer: 0xd94f4d271b305923,133,177,74
44,2978,29536,10000,buffer: 0x2a1cdc0199546e23,34,191,77
44,3017,29857,10000,buffer: 0x4fe23a0b127f76a3,235,4,53
44,2952,29630,10000,buffer: 0x567d21ebf615f263,210,43,15
44,3030,28988,10000,buffer: 0x1d611f1927252963,210,133,23
44,2998,30928,10000,buffer: 0x99396e7787a23ce3,129,126,105
44,2953,29559,10000,buffer: 0x8aface3fb3def563,148,248,70
44,3004,29678,10000,buffer: 0x8a425e13268e6b63,183,48,93
44,2968,28918,10000,buffer: 0x6a4441c97a8e68e3,37,125,72
44,2984,31095,10000,buffer: 0x106fddc577cd4be3,209,248,43
44,2953,29177,10000,buffer: 0x2c5f0b9c00250463,207,109,61
44,2969,28739,10000,buffer: 0x9785b6b2820e8963,149,119,57
44,2986,30305,10000,buffer: 0x8eab6790dc41b9a3,240,140,37
44,3018,29672,10000,buffer: 0xb93d59ceb7d54663,158,202,119
44,3044,29785,10000,buffer: 0x2dc0e91cc2c403a3,16,68,31
44,3019,33182,10000,buffer: 0xaea65c8fa782d063,177,209,61
44,3046,29313,10000,buffer: 0x1e76565873d05063,27,136,29
44,2985,29325,10000,buffer: 0xc242744b43a5cd63,8,206,44
44,3000,30149,10000,buffer: 0xc7c1cdd0e20e3e23,99,226,12
44,3017,29386,10000,buffer: 0x82be39e9db7bb663,5,72,102
44,3037,29576,10000,buffer: 0x6424652c1f6af363,168,82,65
44,2980,32397,10000,buffer: 0xb3b7cb0716b4fc63,10,107,5
44,3039,29744,10000,buffer: 0xc7ddef3fe8893f63,146,35,115
44,3042,29707,10000,buffer: 0x45500464f6839d63,142,66,7
44,2979,30763,10000,buffer: 0x127905af8361c0a3,41,65,102
44,3025,29559,10000,buffer: 0xa858b3ad8c3d1ae3,228,56,83
44,3009,29044,10000,buffer: 0x4f1e8958b21ddb63,71,121,11
44,3038,31986,10000,buffer: 0xc8162a13363892e3,3,169,111
44,3005,28865,10000,buffer: 0x28c9ab2060f5e323,151,198,12
44,3033,29729,10000,buffer: 0x7ed783c8a9996a23,188,161,36
44,3014,30738,10000,buffer: 0xd248a88db3c17fe3,32,188,68
44,3013,29278,10000,buffer: 0xd81843203f4e7223,192,152,72
44,2984,29278,10000,buffer: 0x62d37e8158d36d23,111,224,4
44,2992,32329,10000,buffer: 0x0c79c915ccfe3863,172,35,35
44,3034,29877,10000,buffer: 0xec396b594693c763,134,250,94
44,3014,29530,10000,buffer: 0x13bda7d6932e0ce3,53,107,7
44,3058,30794,10000,buffer: 0x5d972c517473ede3,5,197,118
44,3076,29631,10000,buffer: 0xcaa1d88190649363,21,146,9
44,3017,30176,10000,buffer: 0xbac15e3b901b15e3,247,31,78
44,3025,32073,10000,buffer: 0xe563f65ad303f2e3,109,116,28
44,3033,41590,10000,buffer: 0x608278dee13c25e3,57,19,62
44,3061,29562,10000,buffer: 0x94651c6c90b19e63,181,56,49
44,3008,30250,10000,buffer: 0x88abf9fe66896363,25,230,68
44,3061,31462,10000,buffer: 0x45096f1d06bc0f63,15,9,78
44,3018,29066,10000,buffer: 0x11791f3ce6933b63,255,13,49
44,3030,32001,10000,buffer: 0x04f9dd65ba868463,25,135,62
44,3066,30370,10000,buffer: 0x8126289ea7a95fa3,239,81,4
44,3032,38231,10000,buffer: 0x2c646e6e449bb863,0,16,107
44,3021,31645,10000,buffer: 0xf378710720732363,125,95,73
44,2968,30200,10000,buffer: 0x6c77bb8f4cfd4de3,52,197,80
44,3025,29512,10000,buffer: 0xc10d1a9ef31816e3,67,153,17
44,3047,32235,10000,buffer: 0xec5b8df57926e8e3,158,0,6
44,3034,29479,10000,buffer: 0x7e672de35666d763,185,185,59
44,3014,29273,10000,buffer: 0xe2770d4fdb20ac63,151,227,13
44,3041,30524,10000,buffer: 0x474c587c059b0263,50,190,83
44,3010,29030,10000,buffer: 0x8938b0d791d0bf63,16,165,37
44,3031,29582,10000,buffer: 0x2cb3ea2e8e65ffa3,160,208,34
44,2997,32549,10000,buffer: 0xe8a0d6eff2a131e3,5,238,88
44,3028,29571,10000,buffer: 0x481ffeb70c9940a3,2,145,118
44,3029,29674,10000,buffer: 0x8c81701c60a1a263,158,133,115
44,3022,31730,10000,buffer: 0x6dbf5fbc2a689fe3,52,224,8
44,3067,29619,10000,buffer: 0x361f272b72829163,50,168,87
44,3021,29944,10000,buffer: 0x6060ae7935a3d963,41,220,75
44,3045,32442,10000,buffer: 0xc9571b496fca28e3,60,153,95
44,3004,29360,10000,buffer: 0x1ccb44f5f20d33e3,95,144,24
44,3023,30606,10000,buffer: 0xf8b7ad877297b063,94,143,92
44,3001,30643,10000,buffer: 0xcb0eb68435775b63,107,184,67
44,3067,30186,10000,buffer: 0x80ff39746a7de8e3,177,208,115
44,3042,29232,10000,buffer: 0xead0c86d9d5a06e3,210,203,43
44,3023,32503,10000,buffer: 0x347f805bf8998a63,164,60,54
44,3031,29209,10000,buffer: 0xd998f84c2267ef63,24,77,39
44,3000,29435,10000,buffer: 0x6a784029d23a5f63,108,132,106
44,3045,30219,10000,buffer: 0xce44127cee183b23,41,173,42
44,3052,30230,10000,buffer: 0x396a90f30c555023,177,80,95
44,3041,29717,10000,buffer: 0x45c12cf28d18d2a3,106,52,24
44,3024,33393,10000,buffer: 0x6ad9296e3bf142e3,100,112,36
44,3020,29584,10000,buffer: 0x5a5755136229e763,194,192,98
44,3059,30568,10000,buffer: 0x056aeb2cf9bcc863,180,10,41
44,3019,31210,10000,buffer: 0xd3b4d8c7be668d63,42,7,73
44,3065,29450,10000,buffer: 0x26ab5bf74c2f8d23,0,217,9
44,3018,41174,10000,buffer: 0x62d046c4292bbaa3,0,123,13
44,3008,32098,10000,buffer: 0x998dbb4a51dbb463,11,255,19
44,2988,29668,10000,buffer: 0xe3881aaf3b1c8ce3,192,247,123
44,3028,29849,10000,buffer: 0xabd629ba7cca5ca3,96,32,58
44,3034,30935,10000,buffer: 0xd738954c95f39763,28,105,12
44,3055,29938,10000,buffer: 0x096b2a505430f8e3,22,192,55
44,3002,30036,10000,buffer: 0x9b52d5e79ced3ce3,11,227,125
44,3179,32398,10000,buffer: 0x652c14dae21663e3,174,16,79
44,3073,30192,10000,buffer: 0xf3a8db823955b7e3,81,46,76
44,3111,30625,10000,buffer: 0x40b8ebe4623b2363,127,2,79
44,3054,30937,10000,buffer: 0xd84167d6c6f2b4a3,139,43,23
44,3050,30355,10000,buffer: 0xd4bc158532861563,150,63,28
45,3918,44439,10000,buffer: 0xa8bdae9007b796da,106,175,126
45,3904,57987,10000,buffer: 0x6d0ea86dd498fe5a,142,224,35
45,3891,56845,10000,buffer: 0xe49ef73be1994f5a,208,132,14
45,3896,56990,10000,buffer: 0x85732c9f6a9d595a,104,28,73
45,3894,60369,10000,buffer: 0xe5b522eff262a99a,109,209,127
45,3892,56381,10000,buffer: 0x78acd40bb0777ada,95,6,4
45,3935,54968,10000,buffer: 0x926d89fbc317fa1a,6,232,51
45,3896,58446,10000,buffer: 0x51bda76f9c60c81a,5,52,112
45,4869,65820,10000,buffer: 0xb285faf21fcf48da,105,49,119
45,4866,59006,10000,buffer: 0x65a953306950e49a,69,206,101
45,3903,56659,10000,buffer: 0xbe1c521fa0fbd6da,111,190,51
45,3900,56046,10000,buffer: 0x68a632552ed0a85a,57,89,57
45,3897,56556,10000,buffer: 0x498358e2d06f789a,144,200,124
45,3899,58117,10000,buffer: 0x46a50130602f035a,106,208,24
45,3904,57179,10000,buffer: 0xcd1a839942ba5d5a,110,202,70
45,4873,58371,10000,buffer: 0xaebc4761cd781d1a,54,218,78
45,4873,59571,10000,buffer: 0xd0b93bb219ac1d5a,182,183,16
45,4868,56952,10000,buffer: 0xadf30747b8c68b5a,79,140,30
45,3895,55977,10000,buffer: 0xed7c0ad302c8865a,114,28,118
45,4867,71502,10000,buffer: 0x254cf749a4ec095a,170,126,51
45,3895,54939,10000,buffer: 0x344285b4c5ee249a,199,221,64
45,3928,56706,10000,buffer: 0xd1da382dace0125a,29,209,80
45,4871,58350,10000,buffer: 0x3efda0c3a476a15a,151,201,126
45,3897,57839,10000,buffer: 0x408ebaf3fb0e285a,71,147,99
45,3898,55864,10000,buffer: 0x4a5bee5727082e5a,170,106,6
45,3897,60972,10000,buffer: 0x54f4f4701ef9055a,22,98,125
45,3908,56196,10000,buffer: 0x20afcc7c8f9449da,242,151,13
45,3905,56087,10000,buffer: 0x8ff070821bea745a,181,252,95
45,4872,57731,10000,buffer: 0x5e9da0ca1bfadb5a,229,158,67
45,3895,55823,10000,buffer: 0x4f75dac32291c81a,76,238,20
45,3897,56127,10000,buffer: 0xa4b8b74656e5ebda,200,132,91
45,4870,58355,10000,buffer: 0xc48d821c8eb9145a,253,236,41
45,3899,56275,10000,buffer: 0xeb6dbe89e53478da,151,204,124
45,3900,54829,10000,buffer: 0xe81f70ef60f1101a,176,220,50
45,3897,55967,10000,buffer: 0x43461dc8e739a6da,98,241,0
45,3896,56634,10000,buffer: 0xb7a2f4eef7a2cc1a,184,105,106
45,3894,55200,10000,buffer: 0x7e737cf585ec9fda,75,224,26
45,3898,56771,10000,buffer: 0x6ca6d9d1c31ba55a,227,56,33
45,3896,59920,10000,buffer: 0xeffd980df67d919a,99,217,54
45,4873,57310,10000,buffer: 0xee2daf44a4f822da,164,204,87
45,3896,56996,10000,buffer: 0x7f5d93a7cefdefda,140,66,13
45,3896,57883,10000,buffer: 0x085913502d8e819a,42,112,102
45,3897,54955,10000,buffer: 0x2b47c1c16ba828da,254,17,46
45,3897,59374,10000,buffer: 0x6d6ed2e417482b9a,43,40,77
45,4002,56209,10000,buffer: 0xcd7d7ee92f7f7e9a,145,55,81
45,3898,56606,10000,buffer: 0x5c65b0f4b4eb775a,26,54,76
45,3901,57324,10000,buffer: 0xc2a90e15d818145a,202,73,121
45,3978,55635,10000,buffer: 0xaa0fa14460f2085a,8,211,80
45,3897,56258,10000,buffer: 0xc94eb82ee39db75a,220,101,73
45,3897,66650,10000,buffer: 0x24a25107c402bb1a,81,50,119
45,3896,57493,10000,buffer: 0xaa5f5d892ca8deda,75,165,97
45,3897,55780,10000,buffer: 0x4c3d7434787e4b1a,167,52,11
45,3901,55656,10000,buffer: 0x36b44b7d4366e95a,224,253,62
45,4872,60208,10000,buffer: 0x99bac70198b6629a,0,196,4
45,3900,62502,10000,buffer: 0x2712477ee8fa32da,186,36,36
45,3903,64665,10000,buffer: 0xa21db6ad7ee313da,32,236,30
45,3906,55492,10000,buffer: 0x758292b10e79901a,189,89,21
45,3897,56194,10000,buffer: 0xa57f879bfca3605a,73,182,98
45,4871,57080,10000,buffer: 0x07b3bafa0ed7965a,218,8,76
45,3898,55329,10000,buffer: 0xf426f6ccd9e5b35a,214,199,36
45,3897,55889,10000,buffer: 0x520e33589278a25a,24,202,14
45,3896,58775,10000,buffer: 0x1232f07601c885da,92,176,125
45,3897,55954,10000,buffer: 0xff6c61994dbee5da,33,73,125
45,3904,56654,10000,buffer: 0xd8d28b4ae1f8c65a,202,114,54
45,3900,56705,10000,buffer: 0x7dd046722c0aedda,202,249,127
45,3903,55695,10000,buffer: 0x2762a1e4c37b0c9a,86,16,71
45,3901,55780,10000,buffer: 0x37471c7e3cffb3da,224,214,8
45,3903,57036,10000,buffer: 0x5d197364b05f351a,225,166,46
45,4875,56166,10000,buffer: 0x3826f7f18f7b2d5a,131,65,18
45,3903,56067,10000,buffer: 0xcd3d69d9db7d621a,141,148,91
45,3917,67367,10000,buffer: 0x6e199803f8d6b15a,247,20,85
45,3897,55985,10000,buffer: 0x5a4ef4bb5391169a,52,50,65
45,3897,56498,10000,buffer: 0xe412c211ca2db55a,189,204,92
45,3901,56850,10000,buffer: 0xe025c4e7c4ab515a,112,124,40
45,3897,56394,10000,buffer: 0x0a8e33716568185a,84,115,74
45,3900,55935,10000,buffer: 0x00c8d8fabe944a1a,131,174,101
45,3897,56611,10000,buffer: 0x59dd467385fef45a,59,142,5
45,3896,56216,10000,buffer: 0x3653042f977d395a,122,168,115
45,3897,56923,10000,buffer: 0xb50e5af4d25dff1a,124,247,65
45,3899,58605,10000,buffer: 0xa600fce5bb9932da,90,119,114
45,3914,56362,10000,buffer: 0x27423eda947bb91a,193,74,34
45,3896,55392,10000,buffer: 0x7e0917d01de3af1a,106,83,59
45,3899,56428,10000,buffer: 0xc633872cb8d6b2da,237,76,19
45,3898,56405,10000,buffer: 0x994c6e7665d74d5a,60,24,28
