runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer
13,4281,26270,250000,4801507434847578
13,4563,26442,250000,5597561482680664
13,4848,26260,250000,96946736832637
13,4349,26309,250000,3844406885342290
13,4637,26416,250000,4839989788853984
13,4916,26289,250000,2194607584712826
13,4435,26306,250000,5377206967938484
13,4714,26254,250000,7154379892990263
13,4215,26390,250000,8367169771713266
13,4512,26314,250000,1180552601301053
13,4794,26345,250000,6601894084781653
13,4345,26339,250000,7218497043615797
13,4587,26231,250000,386822136624083
13,4878,26253,250000,7589050604683751
13,4366,26283,250000,5084762819752362
13,4664,26269,250000,5807365225644760
13,4872,26330,250000,3010538455009030
13,4480,26289,250000,1849723175127188
13,4743,26389,250000,6091052732873777
13,4268,26474,250000,118754369261711
13,4514,26414,250000,6794970383174069
13,4817,26293,250000,6705742746345272
13,4308,26452,250000,8502939946511196
13,3949,26296,250000,5004589154796088
13,3940,26360,250000,1585042158160765
13,4403,26273,250000,191294843746251
13,4663,26272,250000,989437952975811
13,4905,26525,250000,2544578973861031
13,4459,26228,250000,7440496551276381
13,4802,26274,250000,2880447147861903
13,4255,26277,250000,5939463743844830
13,4531,26258,250000,6273772805738533
13,4727,26340,250000,5431741649045868
13,4319,26407,250000,325307085126908
13,4583,26270,250000,3274544638590745
13,4917,26420,250000,267166720091029
13,4412,26211,250000,1224406459425637
13,3904,26238,250000,3903787947261470
13,4207,26382,250000,3192945328004702
13,4490,26254,250000,8383636505870170
13,4763,26249,250000,1735543538995584
13,4352,26382,250000,1737768342917671
13,4563,26633,250000,3273224164044663
13,4839,26309,250000,1738341639912232
13,4351,26346,250000,3623222923853805
13,4653,26246,250000,5948360144121610
13,4868,26420,250000,510515092617154
13,4461,26283,250000,6219185523602251
13,4717,26569,250000,4980258225215213
14,4873,30713,250000,6035619478889519
14,4354,30656,250000,6858013004991763
14,4655,30460,250000,1425093985752557
14,3965,30505,250000,2361664654417589
14,4436,30349,250000,6168720820522152
14,3909,30541,250000,6885859985335637
14,3921,30574,250000,6193675963023203
14,3910,30622,250000,67369210346764
14,3909,30754,250000,7870966092920825
14,3973,30460,250000,292788920620156
14,3923,30551,250000,2758179835560171
14,4085,30541,250000,1824561270598157
14,3919,30645,250000,3381369400197451
14,4636,30655,250000,7076171200935378
14,3912,30461,250000,1751453264025844
14,3947,30247,250000,6322156681865568
14,4713,30495,250000,1220581818643937
14,4247,30443,250000,6638764709224430
14,4555,30630,250000,2361759910773177
14,4038,30389,250000,2493817289585475
14,4342,30372,250000,4542400173414843
14,4671,30398,250000,3789625484300515
14,4879,30548,250000,4457259258656203
14,3911,30466,250000,1439271321360311
14,3921,30418,250000,5104957044075486
14,4186,30418,250000,7819893245696476
14,3933,30393,250000,4674957944092485
14,3977,30636,250000,1088490233062608
14,3928,30463,250000,5247638424000052
14,3908,30858,250000,2525545524900089
14,4873,30307,250000,8446121911180789
14,3917,30551,250000,1182662888103786
14,3920,30320,250000,5466830345521787
14,4726,30504,250000,8637641997783143
14,3932,30504,250000,212658603827090
14,3931,30590,250000,6294257225292737
14,3915,30475,250000,7168790080082826
14,3919,30422,250000,8239716507444986
14,3916,30410,250000,5475962574262949
14,3962,30526,250000,2474698295569047
14,3915,30440,250000,4483317709394032
14,3905,30488,250000,4745125442437747
14,3910,30423,250000,1419314212901754
14,4651,30692,250000,7114633362370864
14,3915,30761,250000,7444277470323058
14,3982,30451,250000,3176257440697253
14,3909,30427,250000,7767182257243560
14,3918,30548,250000,8073332118405149
14,3913,30558,250000,3576191194909020
14,4797,30356,250000,3162802829194135
14,3906,30509,250000,3186060999621640
14,4649,30778,250000,1649508144326903
14,3920,30753,250000,3896701311608157
14,3909,30890,250000,8051968713041746
14,3907,30674,250000,6729860193859780
14,3917,30506,250000,5523405515217632
14,3917,30686,250000,8178198688592517
14,3963,30729,250000,4930331295480310
14,3903,30450,250000,8676127600024936
14,3900,30440,250000,6320355185762257
14,4029,30383,250000,2091294789142527
14,4319,30396,250000,1874989474673484
14,4602,30413,250000,7609844442498775
14,4726,30428,250000,8378119791868719
14,4402,30450,250000,4545730747326120
14,4725,30575,250000,2207686340416165
14,4172,30505,250000,3306482519334074
14,3903,30388,250000,4280439521976023
14,3951,30313,250000,8318905328444175
14,4414,30529,250000,3109855849714257
14,4549,30528,250000,5117582190745892
14,4841,30277,250000,7285241668405837
14,4360,30227,250000,3232770557996246
14,4597,30507,250000,1380338500933891
14,4877,30562,250000,7145822224522965
14,3880,30743,250000,3017748646492261
14,4695,30550,250000,1194467654359244
14,4194,30520,250000,3058729899198691
14,3905,30494,250000,6451396912932034
14,3979,30522,250000,7417274937159185
14,4282,30381,250000,4920006355405990
14,4625,30319,250000,4517659306876210
14,4866,30485,250000,2714175697585566
14,4354,30649,250000,3264344769731878
14,4660,30432,250000,4109490080915345
14,4947,30410,250000,7139176353295355
14,3906,30541,250000,7117340958286931
14,4821,30410,250000,4127900793403481
14,4216,30364,250000,7534068480497805
14,3914,30355,250000,3183431046614642
14,4707,30530,250000,4997055840411200
14,3897,30312,250000,7514723152488540
14,4590,30733,250000,3367886614874207
14,4945,30423,250000,4428755750592237
14,4374,30563,250000,6013320670891001
14,3905,30676,250000,8184689271426856
14,4892,30498,250000,2824451632770303
14,4450,30421,250000,498662155758081
14,3935,30361,250000,8695986658973731
14,3956,30277,250000,4350101238806171
15,3336,27090,250000,7866027867528751
15,3477,27486,250000,3129727065087610
15,3977,27379,250000,1526043030868388
15,3329,26348,250000,7984808923988054
15,3362,26565,250000,1187302355905490
15,3347,26845,250000,7587747782557976
15,3488,26521,250000,8317332419932053
15,3319,26788,250000,1058709376382228
15,3342,27174,250000,8667648267536827
15,3285,26638,250000,4829934107188517
15,3322,26471,250000,3348452768746835
15,3449,26469,250000,3923410206003300
15,3309,26560,250000,6831801142789120
15,3400,26439,250000,1790030726763623
15,3405,26408,250000,7166931322166532
15,3307,26339,250000,8866796357244123
15,3410,26394,250000,5058128918849919
15,3533,26165,250000,1510519181911168
15,3456,26489,250000,6083147538512260
15,3365,26402,250000,6833627725146095
15,3304,26320,250000,585794162749614
15,3307,26311,250000,1496800563065616
15,3421,26287,250000,3381984495215553
15,3473,26500,250000,8191945407104073
15,3286,26774,250000,4199890910473510
15,3476,26623,250000,4198901099876501
15,3731,26339,250000,3322299055764624
15,3305,26862,250000,4567270558982560
15,3352,26267,250000,2631157819866542
15,3557,26398,250000,4105974655043367
15,3421,26344,250000,6776714668573522
15,3354,26791,250000,7934171469192774
15,3362,26371,250000,294413854938887
15,3328,26472,250000,3528709607572184
15,3345,26462,250000,4043086781445077
15,3470,26589,250000,6808463489398605
15,3424,26492,250000,2790887183222799
15,3336,26422,250000,7077286975497779
15,3403,27028,250000,1400361829917727
15,3306,26783,250000,4959864616365855
15,3351,26579,250000,2240920125777077
15,3460,26910,250000,4461107366561480
15,3307,26472,250000,3773859225338482
15,3355,26468,250000,7766810796520518
15,3402,26628,250000,5359659243670516
15,3308,26360,250000,464532325101709
15,3341,26349,250000,4995260907215849
15,3478,26424,250000,1462072251352082
15,3309,26433,250000,4299440830936719
15,3334,26661,250000,3486024011435847
15,3323,26780,250000,8134652228402475
15,3327,26624,250000,5016148281529808
15,3309,26408,250000,6750806484788866
15,3523,26851,250000,7885193098978174
15,3334,26614,250000,5069241855870936
15,3409,26833,250000,4466121179697737
15,3457,26662,250000,8191927712435154
15,3336,26800,250000,4670715056165354
15,3360,26872,250000,7906017333109898
15,3540,26999,250000,3431591669984024
15,3390,26909,250000,5754071643430793
15,3434,26632,250000,4945279449399173
15,3390,27014,250000,6755236214096599
15,3358,27035,250000,1887187077691693
15,3362,26800,250000,2979340764790302
15,3480,26439,250000,5653955573799717
15,3285,26504,250000,8905830564759003
15,3359,26446,250000,6641508318842764
15,3327,26390,250000,1036277309806088
15,3545,26624,250000,4124602355671588
15,3432,26636,250000,2431586270035200
15,3539,26835,250000,4763307443039716
15,3344,27000,250000,2852819819592313
15,3426,26840,250000,2597320985964020
15,3408,26969,250000,1617578537563734
15,3393,27154,250000,1765773530887219
15,3382,27137,250000,7039386978904940
15,3537,26664,250000,8634623822765386
15,3336,26817,250000,8495768887733871
15,3396,26811,250000,1187830171152103
15,3423,27228,250000,6077228906045353
15,3336,26697,250000,8541467308520172
15,3460,26840,250000,5091991784619023
15,3599,26990,250000,1463214034569245
15,3442,27413,250000,3636480043329201
15,3382,26709,250000,5297342257696595
15,3482,26800,250000,1818561002350622
15,3391,26798,250000,2201824123799055
15,3379,26971,250000,8187626866970119
15,3511,26737,250000,2675123412704791
15,3437,26686,250000,8879715676569044
15,3372,26747,250000,4310281687973881
15,3463,26797,250000,3541451412657550
15,3335,26854,250000,1354907091602988
15,3403,26879,250000,2766425524017417
15,3545,27080,250000,3074914616144633
15,3389,27166,250000,3873967185609108
15,3397,26980,250000,7294511693206814
15,3401,26956,250000,4381235116416559
15,3355,26983,250000,2844717983718244
16,3913,26509,250000,4650970883288135
16,3909,26416,250000,5495558731539497
16,3906,26585,250000,7218127051878881
16,3912,26515,250000,4980288687700214
16,3912,26521,250000,2779342417405243
16,3904,26575,250000,3401638701624188
16,3914,26569,250000,8371962592874069
16,3916,26417,250000,4819171186250203
16,3910,26587,250000,4649745379012284
16,3913,26573,250000,4732187772150936
16,3906,26457,250000,3126985252101573
16,3904,26432,250000,8826968602870666
16,3906,26417,250000,5199744567111252
16,3903,26523,250000,1605253684437778
16,3909,26527,250000,2404156797054122
16,3913,26523,250000,2403907463545552
16,4501,26326,250000,7497242565114372
16,4801,26384,250000,3907003189645271
16,4299,26221,250000,7797489898490159
16,4581,26254,250000,5340064106657140
16,4083,26550,250000,3582595656123806
16,4362,26349,250000,8038429626516528
16,4644,26165,250000,7879348288724353
16,3901,26290,250000,606163289847528
16,4441,26247,250000,5448040696616659
16,4754,26420,250000,1043471125576538
16,4223,26395,250000,1881281547459469
16,4523,26351,250000,1163279748391786
16,4730,26328,250000,3210181120474364
16,3906,26251,250000,500184133682342
16,3910,26376,250000,4313431047214702
16,3907,26283,250000,8166508152318668
16,4374,26168,250000,8292372682121497
16,4675,26274,250000,175181968294887
16,4146,26325,250000,4320474741994071
16,4454,26360,250000,443335785394670
16,3947,26294,250000,7400984742761308
16,3910,26326,250000,465846325193058
16,3902,26489,250000,1655724416125404
16,4068,26358,250000,6093121388080440
16,4338,26331,250000,8194454754075050
16,4611,26205,250000,2887277327284761
16,4869,26190,250000,6203135211268232
16,3904,26285,250000,2308477806891335
16,4698,26407,250000,8533630895244313
16,3907,26374,250000,1537889131716009
16,4456,26144,250000,1876380653240018
16,3955,26283,250000,5286919244384085
16,4258,26348,250000,8149933529981799
16,4544,26349,250000,828549513666322
16,4849,26433,250000,7489046001962826
16,4340,26294,250000,1936737676613677
16,3912,26351,250000,488022139869023
16,4881,26431,250000,8520936598084549
16,3907,26330,250000,6438831435647447
16,4716,26163,250000,7518643929693674
16,4199,26627,250000,3932793843849933
16,4475,26364,250000,7918474176573967
16,4800,26286,250000,5346414613480541
16,3903,26339,250000,5490314380190712
16,4575,26399,250000,6759863286074175
16,4878,26224,250000,834268911833700
16,4358,26364,250000,3262812971500012
16,4646,26192,250000,1068006259205105
16,4134,26237,250000,1071126217585892
16,4429,26343,250000,7312460327118091
16,4740,26318,250000,6819905998819953
16,4219,26317,250000,793406559642837
16,4501,26157,250000,8768552918892129
16,4807,26409,250000,8483922256576665
16,4295,26403,250000,7069914812166143
16,4585,26257,250000,3037082141901804
16,5028,26512,250000,2441703308280745
16,4362,26281,250000,6560851377272627
16,4665,26223,250000,774778775089832
16,3900,26416,250000,4387851034196156
16,4447,26186,250000,2159099206025352
16,4711,26227,250000,8845341140239798
16,4237,26455,250000,2538164076709432
16,3911,26310,250000,8490087132419063
16,4811,26331,250000,5498459576341190
16,4305,26411,250000,8023692997782846
16,4623,26229,250000,3687669465166590
16,3903,26321,250000,3620544093594858
16,4464,26407,250000,5123002882756104
16,4684,26315,250000,4980915757464082
16,4176,26208,250000,8572116499229841
16,4462,26202,250000,2066994383572497
16,4823,26350,250000,1571258150062912
16,3903,26233,250000,953959485617526
16,4648,26384,250000,5251677757408060
16,4846,26390,250000,8019746498427301
16,3901,26139,250000,5077943746844459
16,4619,26200,250000,7513762322594328
16,4114,26223,250000,6120388104276198
16,3906,26286,250000,3579568304594207
16,4692,26346,250000,4246861934603645
16,4197,26391,250000,84051253491488
16,4480,26309,250000,6509170073446967
16,3897,26386,250000,544672714909845
17,4218,37331,250000,5939358194667930
17,4046,44971,250000,5004799206556753
17,6415,36364,250000,1098944613887908
17,4319,45981,250000,3510271571386351
17,3856,40025,250000,4967594109740007
17,3777,38988,250000,4160528214169085
17,3758,34673,250000,5698032618496326
17,3778,36824,250000,7201144922179130
17,4021,41002,250000,8736535700457536
17,4582,36048,250000,3641658242882914
17,3762,30243,250000,3852837147656749
17,3792,38592,250000,2267532066803747
17,3942,47324,250000,5783550338697797
17,5046,43752,250000,6366267395508536
17,4119,41039,250000,4120239689742357
17,4900,43861,250000,2309753040962659
17,4148,42693,250000,6282822839772836
17,3746,39465,250000,4052702189476090
17,4054,36926,250000,5221433521953897
17,4285,37422,250000,2778257585433399
17,3865,39490,250000,8804407819188066
17,4260,36048,250000,4049782224395122
17,4063,33833,250000,1790679272636542
17,3803,33368,250000,4200155112097146
17,3764,32619,250000,2267045664624473
17,3958,34117,250000,874335737963093
17,3647,33482,250000,3610677790398645
17,3867,36615,250000,7487761472038664
17,3805,40116,250000,7256162225500852
17,3814,32428,250000,269345710492859
17,3823,35622,250000,8806458278869686
17,3913,34858,250000,5353286962391883
17,4021,35472,250000,7906217064919679
17,4054,35431,250000,2861291237976093
17,3655,40369,250000,6922766550226904
17,4018,42301,250000,4414463959443375
17,3686,75526,250000,7625051203851709
17,4409,52167,250000,5500637492621824
17,4433,49782,250000,4133534028089009
17,4917,49208,250000,6450756594540573
17,4287,49118,250000,2885321737383178
17,4300,49755,250000,1421274400978484
17,3904,52457,250000,7860194781576149
17,4761,41316,250000,5031471175171997
17,4314,35114,250000,8525488354494778
17,4086,37891,250000,8742421526755769
17,3952,33190,250000,5985623312753529
17,8812,35035,250000,1565676918115809
17,3925,33441,250000,3561768851806577
17,4179,35275,250000,1271820437903894
17,3706,33482,250000,3981307705307130
17,4158,37255,250000,7108447980668240
17,4000,33056,250000,3368470178628281
17,4118,42616,250000,5142431882677300
17,3775,39926,250000,4952513390876021
17,3646,56076,250000,274001220547828
17,8536,48735,250000,6517207547026058
17,5273,45752,250000,754679745390277
17,4046,45503,250000,4643687100749907
17,4001,45595,250000,5934948580323377
17,3834,37582,250000,6904521064218926
17,3885,49638,250000,778927677675273
17,4923,40895,250000,3228198339416602
17,4600,35971,250000,5190509936087465
17,6449,59257,250000,5006134145347342
17,3808,38846,250000,4571219171916766
17,3936,36995,250000,4268141856203892
17,4071,38269,250000,2041284140204184
17,3801,37642,250000,2174848303071393
17,4814,40434,250000,8179397560165428
17,4245,37228,250000,6441709846558001
17,5226,43617,250000,1853483007634664
17,8413,35370,250000,1323107933307174
17,4321,40940,250000,1671507856514640
17,4139,40314,250000,5342029827326147
17,5327,37020,250000,5574977748028094
17,3871,45574,250000,8107008872426413
17,3778,33575,250000,3945043469779831
17,3981,35764,250000,5209341966779547
17,4098,38015,250000,8970120130764926
17,4522,37499,250000,6717524837244165
17,4216,32378,250000,8964690181839777
17,4192,43367,250000,1000144612308535
17,4479,50258,250000,2434142355613064
17,4103,45291,250000,7048182429773855
17,4115,44148,250000,7390624134986890
17,4039,40398,250000,165550624334423
17,4289,47629,250000,983493751833112
17,4348,41599,250000,3232150864471233
17,4006,41866,250000,1329508430901149
17,3736,37660,250000,6404052085714141
17,3769,34259,250000,4926480089510697
17,3676,34781,250000,8580307758742754
17,4308,37151,250000,6188094258890429
17,3935,46363,250000,4728481577550575
17,5057,44147,250000,1247646931371637
17,3968,37965,250000,8635926387690987
17,3790,35632,250000,2183590792569724
17,3871,38956,250000,7016525063330428
17,6062,55286,250000,6207639723437351
18,3905,30808,250000,5673185373442121
18,4585,31019,250000,8570565095919716
18,3955,30929,250000,451161874016232
18,4389,30924,250000,5505436392755648
18,4670,30748,250000,1905577816332940
18,3901,30746,250000,3812502689942329
18,4460,30797,250000,7904890695690436
18,4723,31016,250000,1687166908162053
18,3960,30947,250000,2072284259410960
18,4536,30973,250000,1795019172312989
18,4713,30888,250000,377351527790071
18,4315,30754,250000,985907427358563
18,4615,30981,250000,1713669676853030
18,4624,30937,250000,5549425219291011
18,3956,30826,250000,4301910704727500
18,3909,30957,250000,6266155821187101
18,3902,30837,250000,6367347461859072
18,3915,31055,250000,8544153309672639
18,4718,30933,250000,2132936537565744
18,3915,31093,250000,8221445870015156
18,3959,30681,250000,946641156614133
18,3909,30831,250000,6963673939600361
18,3907,30927,250000,1765089045247011
18,4632,31492,250000,5877167488887262
18,4602,30932,250000,3400336486131496
18,3915,30836,250000,3636203751144557
18,3959,30809,250000,2625775839603694
18,3909,31124,250000,5170623196410416
18,4499,30743,250000,2818135207161162
18,3909,30852,250000,7046051433570018
18,3912,30798,250000,2482890296850138
18,4594,30819,250000,3647919814980431
18,4733,30880,250000,2384985180690789
18,4360,30948,250000,3373946527788172
18,4673,30862,250000,5004680658598305
18,3908,30851,250000,8223244764813758
18,4451,30740,250000,4923437565537571
18,4721,30761,250000,4500736932993440
18,3954,30733,250000,5159667121885784
18,4524,30763,250000,6505531708214851
18,4716,30857,250000,6307176343048480
18,3904,30809,250000,6758196173729318
18,4614,30768,250000,1620363563335900
18,3908,30747,250000,5518509854948933
18,4428,30745,250000,5881243013310202
18,3911,30960,250000,4820761109200579
18,4576,30845,250000,5854426767489771
18,4450,30839,250000,7627541233565075
18,4717,30709,250000,4950208266775928
18,3908,30717,250000,3057223320462302
18,4600,30850,250000,451493430066617
18,4721,30773,250000,6050196917103402
18,3906,30687,250000,3322454817104670
18,4626,30672,250000,6748130244088380
18,4642,30833,250000,8971898372556567
18,4395,30921,250000,2859703864574409
18,3959,30745,250000,8072140970555924
18,3910,30811,250000,4289399126177608
18,3906,30870,250000,2513980800629535
18,3905,30912,250000,5730344990498821
18,3908,30802,250000,7299800344339182
18,4544,30926,250000,4313240074707677
18,4765,30830,250000,2131056639486082
18,4329,30786,250000,1517926804570607
18,4631,30968,250000,8607356907489782
18,4616,31212,250000,731483092388656
18,4412,30799,250000,6208960167534335
18,3917,30866,250000,2445591217688640
18,3955,30692,250000,5152034226320009
18,3920,31075,250000,1626155234881064
18,3927,30895,250000,5498323357464269
18,3916,30817,250000,5219273227904778
18,3918,30959,250000,3433035188446954
18,4718,30881,250000,2227971831224707
18,4366,30807,250000,8986625480159084
18,4636,30953,250000,1680965741829006
18,3905,30915,250000,3931424333103874
18,4431,30786,250000,2882223728332249
18,4720,30706,250000,8573012658959029
18,3907,30732,250000,926703843106655
18,3953,30779,250000,4007033856655177
18,4718,30887,250000,8636399465439343
18,3911,30690,250000,5069287556962869
18,3900,30862,250000,7660795801061002
18,4668,30845,250000,2105726789964146
18,4377,30777,250000,7524659566156657
18,3967,30686,250000,1783099780309170
18,3905,30993,250000,618514926660239
18,3908,30823,250000,1889520927965844
18,3916,31003,250000,4253468094863668
18,3911,30950,250000,2236487949617501
18,4528,30824,250000,6103907493427843
18,3960,30994,250000,7261946540679446
18,3912,30984,250000,2798509405399672
18,3907,30841,250000,2408969070660102
18,4657,30955,250000,4770467203800330
18,3905,31014,250000,53202777954875
18,3907,31073,250000,5775599383962629
18,3967,30982,250000,4143451933984247
18,3916,31090,250000,3469557223117242
19,3385,26959,250000,3908380015220541
19,3386,27164,250000,8623845606067550
19,3334,27394,250000,4913044640289003
19,3383,26965,250000,5949940089255989
19,3363,27104,250000,6346557783586554
19,3361,26829,250000,3024642945073699
19,3445,26820,250000,2579970419441067
19,3388,27039,250000,7286580564229525
19,3580,26667,250000,5422581856369154
19,3389,34262,250000,490439667351602
19,3412,32060,250000,1335008362015590
19,3371,31257,250000,2467833064201524
19,3398,32781,250000,4613208623588739
19,3410,31420,250000,3263417668722036
19,3542,30262,250000,113564130518831
19,3364,29086,250000,3612129969203423
19,3547,29501,250000,5887861683510871
19,3461,30310,250000,1673191523936411
19,3382,30197,250000,4681925016700781
19,3433,30281,250000,5868723723836073
19,3667,35267,250000,4250886338528622
19,3362,31654,250000,5844304420779742
19,3455,29838,250000,959661168225096
19,3425,29798,250000,441094589227321
19,3421,29727,250000,3883750426092801
19,3370,29960,250000,7904277528363796
19,3437,30214,250000,7095821273258863
19,3459,30122,250000,765883143175222
19,3462,30209,250000,847529299950572
19,3680,30473,250000,4160033409423934
19,3381,30063,250000,4702025091439050
19,3411,30127,250000,6734510473373446
19,3378,31456,250000,6800692574276539
19,3606,35002,250000,7171908464438219
19,3439,26942,250000,4968341928488724
19,3452,26925,250000,7647488102289965
19,3399,26865,250000,6674499277818895
19,3380,26691,250000,3934352614919969
19,3335,27018,250000,238050459862498
19,3397,27199,250000,5788331705220377
19,3459,27045,250000,7990387272101221
19,3407,26688,250000,5352353959379721
19,3370,26845,250000,3236568150726514
19,3430,26646,250000,6501893440061035
19,3440,27236,250000,4544826729059788
19,3387,27837,250000,3796883759965521
19,3398,27186,250000,8480493322317556
19,3368,38835,250000,1693243012405816
19,3370,30902,250000,5207769419101939
19,3382,31247,250000,4597231648618210
19,3667,31835,250000,1846948063203208
19,3423,28720,250000,2138625077133737
19,3370,30281,250000,336448220833377
19,3373,30101,250000,1370222231135333
19,3412,34819,250000,8230985195470372
19,3367,30730,250000,4690363908330572
19,3545,30371,250000,7252853940242455
19,3495,32367,250000,968075941725277
19,3376,33113,250000,3447233148127874
19,3391,31056,250000,4052400279468221
19,3456,30131,250000,7490988367422366
19,3381,30273,250000,6608015322464187
19,3530,32774,250000,8162573841840838
19,3390,29987,250000,3138390029976127
19,3413,35221,250000,6111073987197115
19,3395,34211,250000,600405057583925
19,3758,37888,250000,6269395909250270
19,3351,26489,250000,4863483201761187
19,3309,26562,250000,2384390058634466
19,3410,29298,250000,5116553384901028
19,3682,34948,250000,1712816202439514
19,3355,33752,250000,8253110880775473
19,3817,43333,250000,4531363034142034
19,3769,43501,250000,7567185966900016
19,3588,26323,250000,8734999595090257
19,3521,26616,250000,940202380869079
19,3326,26276,250000,7496135907165380
19,3385,26760,250000,7922247882595623
19,3352,26444,250000,3530212074682841
19,3483,26409,250000,5136099133655062
19,3385,26810,250000,380042970414812
19,3326,26205,250000,3631448253110705
19,3307,26417,250000,4118707203135098
19,3401,26325,250000,8548040965205177
19,3375,26309,250000,8813270906987352
19,3356,26187,250000,6122728992037902
19,3399,26729,250000,2838654404037466
19,3429,26427,250000,1774117954022926
19,3379,26579,250000,7099412327027511
19,3384,26810,250000,8658229700921776
19,3329,26645,250000,2779822679637212
19,3309,26341,250000,4077123474546095
19,3334,27009,250000,5660547196283983
19,3369,26377,250000,8951418239331536
19,3362,26536,250000,1599198536851811
19,3306,26334,250000,5577688031879782
19,3359,26360,250000,4516117240089000
19,3374,26650,250000,7051878954744502
19,3406,26600,250000,5772496722376957
19,3348,26760,250000,3218204062820571
20,4901,26244,250000,8360585418440474
20,3900,26398,250000,1880444976667361
20,4755,26552,250000,7098609486279687
20,4206,26231,250000,4373467798328207
20,4502,26198,250000,3312906760032342
20,4717,26247,250000,5379801012473389
20,4287,26253,250000,3973602583743293
20,4577,26226,250000,1122338781669247
20,4910,26278,250000,138676131190963
20,4356,26332,250000,6796894072407842
20,4647,26195,250000,71412561003675
20,4941,26428,250000,2566481073040646
20,4448,26341,250000,1374623445084185
20,4689,26432,250000,4587452262144994
20,3910,26245,250000,793513596694837
20,4524,26203,250000,5179819252241196
20,4800,26359,250000,6501694809848640
20,4297,26377,250000,2762182580633020
20,4592,26213,250000,8842969371998936
20,4882,26371,250000,6208021986934253
20,4439,26331,250000,420369222646189
20,3899,26535,250000,6279929294013836
20,4171,26233,250000,4906435937399281
20,4462,26242,250000,4990271127773318
20,3945,26259,250000,2689716932644782
20,4229,26379,250000,2153834104292356
20,4560,26240,250000,2441837286914258
20,4905,26373,250000,6978681498072605
20,4338,26250,250000,8124527119235809
20,4610,26363,250000,1393390124081609
20,4875,26272,250000,3506400191161473
20,4418,26391,250000,3669260335188053
20,4713,26383,250000,5042702994244422
20,4185,26220,250000,4372539610652994
20,4492,26362,250000,3364028002132287
20,4768,26164,250000,1211842678939601
20,4282,26139,250000,2688674776494972
20,4568,26234,250000,1573527247924130
20,4888,26245,250000,7048005712068571
20,4349,26361,250000,7241248105556805
20,4631,26439,250000,1024433019669637
20,4868,26450,250000,2837580204400411
20,4413,26262,250000,1458817481088674
20,4726,26325,250000,1419706395917576
20,4235,26237,250000,4963136858217401
20,3899,26214,250000,8400456127318184
20,4807,26218,250000,5045156088060077
20,4268,26368,250000,7241306516875192
20,3910,26238,250000,1856834476223664
20,4890,26154,250000,7305318101004957
20,4405,26148,250000,665725041540601
20,4628,26236,250000,4556351674840915
20,4866,26225,250000,5857444233273389
20,4426,26218,250000,4117949495967930
20,3919,26435,250000,845558227915179
20,4236,26237,250000,8032784581615171
20,3949,26383,250000,4989993035840533
20,4800,26372,250000,7675863348565652
20,4300,26301,250000,2231537605621157
20,4582,26250,250000,796057834016468
20,4091,26227,250000,3649253928288002
20,4379,26379,250000,2332618157265377
20,4701,26432,250000,2279616717916379
20,4137,26313,250000,7095665746398837
20,4460,26483,250000,1682090701615286
20,4740,26269,250000,7471242123995633
20,3898,27480,250000,7353535421678493
20,4548,26309,250000,6341215380881746
20,4853,26329,250000,61930768625214
20,4309,26191,250000,2806048571237131
20,4636,26263,250000,4843254654255598
20,4871,26394,250000,155372811592956
20,4385,26333,250000,882135333628901
20,4665,26306,250000,3943762270036587
20,4939,26708,250000,3724278907159583
20,3911,26384,250000,3283084163830960
20,3950,26188,250000,1091610278258451
20,4248,26182,250000,949379541865704
20,4544,26227,250000,3427923673130217
20,4841,26395,250000,8429034955805568
20,4367,26169,250000,1436959560919631
20,4630,26371,250000,7485941138072615
20,4894,26486,250000,369482693451816
20,3907,26197,250000,6500955628840259
20,4700,26189,250000,6402238615036843
20,4209,26201,250000,3925840689860634
20,4612,26408,250000,1213902037727296
20,4714,26466,250000,5560036494751689
20,4264,26330,250000,6279772602470814
20,4547,26438,250000,2392378838443764
20,4858,26400,250000,1764918281478667
20,4355,26243,250000,5809539977669983
20,4656,26286,250000,992024040494332
20,4874,26394,250000,5720736960942355
20,4442,26184,250000,8399621726112661
20,3907,26323,250000,3636715616205232
20,4207,26299,250000,5233501071411
20,4511,26313,250000,1738026864701599
20,4811,26204,250000,8726674097136050
20,4265,26222,250000,2413079450966564
21,4740,26457,250000,3134369645795068
21,4364,26430,250000,2617925141071840
21,4641,26241,250000,2428666227071732
21,4191,26376,250000,8792401624856975
21,3904,26249,250000,544682710899417
21,4709,26295,250000,602971937530546
21,4183,26428,250000,450212947561836
21,3901,26223,250000,8658890315183304
21,4790,26227,250000,6063867132992346
21,3955,26386,250000,8372544550798608
21,3900,26303,250000,3068204981594425
21,4866,26253,250000,6854726289498072
21,4308,26531,250000,1124657875224529
21,3906,26359,250000,2732801875844930
21,4901,26490,250000,1589311376286346
21,3966,26429,250000,4898307678190800
21,4710,26404,250000,548228224421893
21,4185,26464,250000,1854301750279207
21,3903,26419,250000,3869290332083785
21,3995,26378,250000,8089703398412141
21,4324,26339,250000,8568129478648603
21,3952,26277,250000,4525023548809591
21,4092,26316,250000,4073252218463883
21,4366,26744,250000,5764130279080061
21,4671,26304,250000,3474396863490483
21,4591,26654,250000,6677877248890206
21,3902,26415,250000,7670703327027364
21,4756,26584,250000,5311683681044418
21,4240,26399,250000,7608488019937684
21,4586,26374,250000,7691448120239303
