runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer
13,3357,27779,250000,1486800848309426
13,3326,28297,250000,6105830118459549
13,3352,26935,250000,1487839416659423
13,3293,27670,250000,8377207948712625
13,3398,27569,250000,618132128975794
13,3407,27920,250000,280094799192262
13,3451,28736,250000,8504106125679655
13,3394,26604,250000,2237283490723507
13,3278,26399,250000,4950261498760967
13,3299,27884,250000,2476349467145810
13,3276,27798,250000,2123314687794269
13,3285,27810,250000,3788896200934339
13,3582,27036,250000,3843464539038497
13,3301,27226,250000,3097592144214509
13,3355,26783,250000,5231585276550887
13,3284,26592,250000,1922777755597769
13,3274,26716,250000,6131585167160225
13,3270,26925,250000,6719340193145644
13,3360,26742,250000,6230068333758578
13,3376,26982,250000,6338155688513715
13,3357,27182,250000,4571627097758203
13,3373,26547,250000,638952271471809
13,3322,26722,250000,2845814686522831
13,3287,26329,250000,5429720285432492
13,3369,26571,250000,6399301889668512
13,3353,28690,250000,836367445530372
13,3277,26988,250000,8844152624507342
13,3371,27156,250000,4188622823907387
13,3284,27087,250000,6361353083692095
13,3275,27003,250000,5806978579111794
13,3354,27124,250000,611722905698676
13,3295,27812,250000,380303203370492
13,3314,28158,250000,261171077135740
13,3288,27740,250000,5126484648311237
13,3283,27267,250000,5104983508741404
13,3306,27082,250000,1032247481561504
13,3351,27142,250000,4425384869586856
13,3271,27541,250000,1858098010126482
13,3317,27264,250000,2587618293936646
13,3297,27017,250000,3219458046603680
13,3275,26195,250000,1938587956068895
13,3273,26429,250000,2850365913328875
13,3454,26270,250000,803076490817865
13,3274,26246,250000,13804421081727
13,3294,26303,250000,3924140185665291
13,3271,26368,250000,6458052252766200
13,3292,26130,250000,1309672794726183
13,3276,25877,250000,4479633372713878
14,3414,26719,250000,2377312932473745
14,3306,26628,250000,3937783178401747
14,3388,27081,250000,9005715717645666
14,3380,27027,250000,7067078104693201
14,3309,26761,250000,8190305053874669
14,3405,27102,250000,3591604527861851
14,3470,26618,250000,2245393182080828
14,3305,26868,250000,785801096351003
14,3296,26970,250000,5420723453963624
14,3312,26839,250000,7683586151382210
14,3380,26453,250000,1397998439837792
14,3315,26781,250000,5362445995740362
14,3527,27010,250000,2096633950342784
14,3348,26624,250000,4715611460638783
14,3486,26415,250000,8954440236865435
14,3430,26374,250000,5380311813614914
14,3325,26629,250000,8380878991635404
14,3330,26558,250000,6292032401208489
14,3443,27633,250000,8808015482921260
14,3282,26710,250000,6366652878683871
14,3425,27432,250000,1379400640159815
14,3291,28476,250000,5469041306481533
14,3293,26499,250000,3121269915809760
14,3275,26272,250000,4432469896127629
14,3412,26336,250000,4426505028506468
14,3273,26037,250000,2110041569668891
14,3321,27866,250000,3505759347460585
14,3314,26152,250000,2141675308476982
14,3279,29071,250000,4404137737002381
14,3299,26195,250000,535013634327301
14,3372,25990,250000,725859290858831
14,3285,26022,250000,8999324949717415
14,3273,26169,250000,8278909031857933
14,3267,26169,250000,5173713786094763
14,3280,25981,250000,8200296460396265
14,3289,26196,250000,7661296101577961
14,3381,26233,250000,2162847045817319
14,3285,27614,250000,361755423383430
14,3279,26260,250000,2620520602542841
14,3277,26044,250000,2186920029961598
14,3289,26171,250000,1296574470859476
14,3298,26223,250000,8961125891774065
14,3378,25992,250000,4015070449701055
14,3305,26438,250000,7003840347956921
14,3321,26551,250000,8690685239836019
14,3425,26473,250000,7465870718848112
14,3301,26332,250000,6207708233162647
14,3292,26184,250000,3367064285133791
14,3365,26102,250000,8022321415271752
14,3287,26061,250000,700482810943906
14,3282,26205,250000,1165188456192487
14,3297,26060,250000,8683507411879227
14,3281,26334,250000,7443874927436113
14,3273,25901,250000,5722515411773388
14,3367,26318,250000,1815389836870457
14,3280,26201,250000,6423537737637758
14,3283,25939,250000,2397090313709141
14,3325,28339,250000,7999829747381383
14,3270,28506,250000,4111249721010546
14,3301,28594,250000,4580297920076646
14,3476,29817,250000,4193538059977109
14,3369,26305,250000,1660857251316644
14,3313,26289,250000,208664620052537
14,3306,26153,250000,6373367348818664
14,3386,26124,250000,2667909726295866
14,3306,26208,250000,4842617627460540
14,3398,25928,250000,3394371708104421
14,3311,26300,250000,2698340489170786
14,3298,26091,250000,3160488362858586
14,3287,26125,250000,540556019403334
14,3475,25979,250000,6445464958196370
14,3372,26609,250000,2444356875603645
14,3359,26104,250000,6062100738321722
14,3323,26292,250000,4599077221369724
14,3351,26002,250000,2077057230107064
14,3416,26272,250000,3939652981878621
14,3339,26494,250000,968520077111543
14,3389,26201,250000,369223260369757
14,3400,26053,250000,6120768499577008
14,3290,25984,250000,352204867160113
14,3354,26614,250000,1390934603682867
14,3299,26277,250000,172701207930902
14,3290,26335,250000,3260003865080764
14,3307,26497,250000,4578311255603832
14,3384,26439,250000,1146759369324074
14,3279,26580,250000,2791304325674685
14,3278,26357,250000,906591314659385
14,3296,26286,250000,2502859761103321
14,3377,26462,250000,6571391311732769
14,3292,26120,250000,515405443598769
14,3368,26562,250000,8932444626999847
14,3279,26243,250000,5759309963406710
14,3310,26355,250000,2609790504006574
14,3321,26030,250000,448259135175564
14,3390,26329,250000,4229225455525045
14,3440,25918,250000,1304917377855027
14,3390,26297,250000,1901099241539654
14,3280,26053,250000,8506232222982814
14,3286,26663,250000,4929714640987498
14,3274,26515,250000,7320004003237205
15,4049,36763,250000,6149348962827121
15,3910,37137,250000,8023571487821498
15,4029,33580,250000,4491665299421245
15,3952,31867,250000,7167295182801038
15,3838,33071,250000,7619783986498110
15,4071,36053,250000,8263939871845821
15,4132,34218,250000,4394462474292361
15,3892,39492,250000,692353539876667
15,3967,37326,250000,4469003728306737
15,4057,34716,250000,8712984283339327
15,3949,38648,250000,8542072349250167
15,3896,40381,250000,4747300163507940
15,4031,38358,250000,744803153236363
15,4148,34301,250000,2675976760548755
15,4002,37297,250000,1718936921244776
15,3990,37817,250000,653322736210256
15,4206,37101,250000,6391071878065802
15,3884,34237,250000,5825456062651099
15,4044,39948,250000,738793628274088
15,3978,33486,250000,6083276397280793
15,3729,33884,250000,4495342756200646
15,4203,34563,250000,754958552242563
15,3943,34609,250000,424255146500017
15,3806,33798,250000,7449478436190378
15,4171,35111,250000,5454561941558074
15,3983,39522,250000,7864298629525206
15,3917,39818,250000,3109864422803689
15,4289,35136,250000,2432769674638041
15,3876,37334,250000,4961340224099462
15,3838,38393,250000,3569659473026786
15,3775,38886,250000,6859494494968503
15,3849,40760,250000,6162958912133766
15,3742,32749,250000,2628736578876066
15,3897,37958,250000,8854856241707875
15,3739,33726,250000,3000980825967093
15,4151,33846,250000,5112294307998790
15,4234,34153,250000,4135775829951943
15,4071,35205,250000,3325689596570712
15,4151,35120,250000,6068563506748512
15,4063,32592,250000,2063076790174077
15,3911,32855,250000,1702923211817733
15,3905,34169,250000,1930740107175341
15,4187,41835,250000,1502962443324027
15,4025,35645,250000,7482755267435677
15,3800,35530,250000,2060924985006950
15,3931,35462,250000,6172789541946782
15,3804,34511,250000,3440116139234517
15,3924,37193,250000,1492102931022513
15,3942,34687,250000,199872928406543
15,4050,36282,250000,6397687483762988
15,4026,35620,250000,3238528708232075
15,4025,33717,250000,4869274051000934
15,4018,32901,250000,8911118204647595
15,3934,36554,250000,6330314719357099
15,4224,33728,250000,7310554512557989
15,3816,34614,250000,352302754892102
15,3961,34275,250000,8907577021620789
15,3778,34205,250000,60903672934791
15,3957,33608,250000,786629584314147
15,4292,34094,250000,3023445987013617
15,3952,32773,250000,2720390444952808
15,4145,33916,250000,5682562775411751
15,4098,35925,250000,6078906070088331
15,3750,33171,250000,2434455397054836
15,4174,33140,250000,4750050153636035
15,3865,31985,250000,7034341000388864
15,4146,34582,250000,5626729430585109
15,4056,34167,250000,2638706150889069
15,3945,36968,250000,816479547181359
15,3861,32399,250000,4232420615788691
15,3898,33213,250000,6522911407105446
15,3811,34710,250000,4229526976544482
15,3971,34182,250000,6084061743863235
15,3905,33477,250000,6642526030945936
15,3842,36491,250000,8597219139999985
15,3975,32641,250000,567947796031944
15,3737,33366,250000,3371273416279888
15,3728,33250,250000,2937205214603114
15,3938,33060,250000,6183155014128278
15,4016,32897,250000,3830809909240125
15,3728,33999,250000,7523962931911421
15,3974,33050,250000,919246070975747
15,4057,34064,250000,3204609223158419
15,4202,33195,250000,8915592533799379
15,4019,37180,250000,2549207741476181
15,4214,34947,250000,3396516692861636
15,3795,34181,250000,752264195727556
15,3869,34564,250000,6530816211859190
15,4201,37039,250000,1156648801028608
15,3945,40004,250000,3414606781624815
15,3819,33128,250000,6354383499660989
15,4162,35399,250000,3703919011985277
15,3786,33656,250000,4684192474598138
15,3896,33728,250000,4273228054684128
15,4015,34695,250000,2892521756970818
15,4597,36633,250000,2724634499261577
15,3903,37333,250000,5386065717602031
15,4097,34865,250000,6469838412667966
15,3962,35946,250000,8204120341282366
15,3997,33322,250000,3217797954580139
16,3303,26703,250000,3920161395556143
16,3286,26999,250000,963179628305284
16,3299,26776,250000,8140592590914000
16,3303,26227,250000,1099720065656921
16,3289,26283,250000,5847313507561831
16,3321,26708,250000,237817033751394
16,3280,27078,250000,2440794051060481
16,3281,26793,250000,3350797782578416
16,3293,26763,250000,425724268676651
16,3287,26592,250000,2532853099745688
16,3301,26378,250000,1586338069587052
16,3445,35212,250000,7448793938923881
16,3346,26258,250000,6689441968316995
16,3288,26682,250000,4913444008636098
16,3357,26535,250000,7252669948352579
16,3311,28575,250000,5389822790950731
16,3370,28761,250000,4937180742007551
16,3287,26587,250000,2602296165908312
16,3286,26198,250000,6091363164574795
16,3295,26047,250000,2492765715810968
16,3373,26291,250000,1128733250464949
16,3331,26265,250000,5903509660269983
16,3283,26286,250000,7047845671870567
16,3283,26303,250000,5278385298671265
16,3388,26620,250000,2810032352516608
16,3281,26210,250000,8131279815080969
16,3315,26277,250000,1055229841679745
16,3300,25895,250000,2810934036244168
16,3278,26320,250000,4794776048461336
16,3303,26614,250000,7229257707693975
16,3302,26367,250000,2540339726587809
16,3383,26231,250000,5862547122344348
16,3286,26228,250000,5411664834777631
16,3405,26237,250000,1084961498064449
16,3299,26570,250000,8905797468341405
16,3378,25954,250000,432965798968300
16,3412,27372,250000,5982110787256585
16,3293,26397,250000,3363940271944678
16,3271,26700,250000,7077087438231665
16,3268,26391,250000,3009038433948898
16,3426,26402,250000,2143782319426498
16,3270,27099,250000,5363467979590239
16,3384,26117,250000,1890804821416973
16,3291,26482,250000,6121204775935279
16,3497,27036,250000,3822202482229201
16,3273,27757,250000,2376866455381481
16,3308,26766,250000,1028448585646576
16,3287,26639,250000,5930107606727304
16,3515,26114,250000,1372583096539786
16,3448,26200,250000,6053661819158498
16,3291,27174,250000,4250647020560403
16,3283,27385,250000,2800523311704135
16,3274,27044,250000,7004820160500787
16,3303,26742,250000,67218853538117
16,3416,27115,250000,1859683283788954
16,3412,27512,250000,36622185311485
16,3285,26659,250000,4938275429433325
16,3285,26261,250000,6748097021806192
16,3282,27528,250000,1584754925167027
16,3273,26662,250000,4605104293298383
16,3485,26823,250000,4576244916028127
16,3314,27258,250000,1449434008794034
16,3320,28813,250000,2989456827778832
16,3286,26636,250000,1018264817306173
16,3275,27175,250000,4812817251890917
16,3301,26518,250000,7728829879249331
16,3477,27055,250000,1546530598833
16,3294,27380,250000,8413173987856372
16,3290,27231,250000,1725977672704304
16,3309,27326,250000,65988933581732
16,3298,27623,250000,5015834663559679
16,3280,26909,250000,5280625493113547
16,3400,28252,250000,497575346699444
16,3366,27502,250000,8787604275037186
16,3302,27827,250000,8104721089864614
16,3276,26232,250000,3045674980862168
16,3287,26481,250000,7183998747008963
16,3349,26600,250000,2702102622049537
16,3466,26466,250000,2549570735046536
16,3279,27290,250000,7056038237419717
16,3285,26555,250000,7082477130415809
16,3331,26332,250000,5150471724891546
16,3306,26392,250000,3198718221101755
16,3303,25968,250000,3840665141535643
16,3245,26623,250000,4789303935446277
16,3286,26024,250000,2477091877328588
16,3318,27807,250000,6532181848973248
16,3266,26499,250000,5458347011377201
16,3293,26079,250000,7768611289513535
16,3418,26009,250000,2610318158198973
16,3388,26233,250000,7780539962540990
16,3289,26001,250000,4332229631136909
16,3409,26166,250000,6135144455210087
16,3302,25946,250000,1606757331105168
16,3375,26294,250000,1616378212692134
16,3309,26931,250000,8460552873640180
16,3390,27880,250000,4106899891754269
16,3277,27790,250000,8210150145960323
16,3426,28139,250000,5458644321100578
16,3334,26996,250000,7640590422248279
17,3333,26680,250000,2469335646022058
17,3338,26984,250000,324667137748591
17,3416,26618,250000,5799640306415699
17,3251,26296,250000,6483392899645753
17,3366,27961,250000,7878159488788723
17,3462,27590,250000,1323843104785647
17,3276,26283,250000,6943511909253350
17,3283,27772,250000,7904175672795615
17,3277,27123,250000,8834474454862156
17,3251,28305,250000,2840697528241979
17,3297,28195,250000,8722711547408739
17,3298,27563,250000,5757997242083725
17,3376,28214,250000,8741666575429145
17,3345,27360,250000,3914420517400622
17,3303,27375,250000,423234288326056
17,3251,28589,250000,440467409141449
17,3448,26188,250000,1698515786559916
17,3307,26581,250000,1269229251547701
17,3276,27605,250000,2294031289419127
17,3309,27591,250000,6854775048898076
17,3300,26893,250000,2580499261925433
17,3262,27939,250000,245550820348322
17,3387,27517,250000,4809267295659278
17,3319,27075,250000,1375541590831160
17,3257,26676,250000,2937182022863094
17,3320,26565,250000,5002418148958216
17,3381,27785,250000,1065450074968784
17,3270,26344,250000,3521223098002732
17,3327,27301,250000,740202672428780
17,3291,28598,250000,2116973234425243
17,3265,27410,250000,5602175339075320
17,3315,27396,250000,7318162276903355
17,3351,27570,250000,6082627401958850
17,3269,26806,250000,3034510138007316
17,3394,27590,250000,491004038709493
17,3276,28117,250000,4135139308762556
17,3251,27194,250000,8684232223227422
17,3340,26592,250000,2008646327818115
17,3382,26490,250000,1223150745589002
17,3301,26575,250000,8033712706056288
17,3308,26522,250000,825018110678969
17,3381,26614,250000,589730461775399
17,3338,26313,250000,8577756170166842
17,3350,26208,250000,4911815839951285
17,3304,26422,250000,6135344879706684
17,3273,26487,250000,7448388961550193
17,3406,26706,250000,7859760906605021
17,3324,26512,250000,7567509643759614
17,3434,26646,250000,5661199091097127
17,3298,26496,250000,8961235320117981
17,3366,26260,250000,7554400606068334
17,3268,26340,250000,6773468567525965
17,3344,26215,250000,8355385395281857
17,3446,26287,250000,3663106190274982
17,3377,26380,250000,3915986330606901
17,3294,26276,250000,4698214871592362
17,3345,27434,250000,1100565667083588
17,3279,26125,250000,8520362412478488
17,3277,26406,250000,8330828647836659
17,3323,26054,250000,8486844919171775
17,3274,26330,250000,1911518069392432
17,3297,26181,250000,7841704957231123
17,3282,26085,250000,8238388859041974
17,3245,26860,250000,7542220193883707
17,3300,27164,250000,2722099115598752
17,3417,26513,250000,3700318678291796
17,3248,26253,250000,6329067115405660
17,3312,25980,250000,6411415608425362
17,3287,26147,250000,106369103790764
17,3251,26810,250000,427355547886512
17,3304,26769,250000,5164556634906852
17,3344,27363,250000,8323390582923892
17,3295,27206,250000,5600003698795228
17,3299,26297,250000,6504093057258944
17,3388,26462,250000,4179336063456854
17,3265,25815,250000,8870715357500266
17,3399,26004,250000,3272827370715787
17,3294,26120,250000,3918862219896472
17,3389,26680,250000,3018814931044398
17,3326,26861,250000,8665418840645111
17,3307,26588,250000,7634074111871139
17,3415,26645,250000,2352199481153504
17,3281,27192,250000,1070743216537036
17,3384,26134,250000,1461403571502773
17,3388,26569,250000,3444940862198081
17,3374,26143,250000,205466532646984
17,3315,28923,250000,6157403798794501
17,3280,30994,250000,7080432134750790
17,3320,30700,250000,8437294496599917
17,3311,30219,250000,3415991235074476
17,3266,30530,250000,8445087256589274
17,3298,30850,250000,6749939332112166
17,3331,30168,250000,807807842114920
17,3255,26595,250000,8525419893631988
17,3330,26735,250000,8638537765909565
17,3317,26395,250000,7165334793522254
17,3246,26810,250000,6442163398830319
17,3414,26249,250000,284088288963450
17,3301,26168,250000,8836397262019454
17,3272,27163,250000,5942518336140446
18,3956,35094,250000,7292943767275060
18,3999,31705,250000,897239613029920
18,3918,31476,250000,7429137209917910
18,3964,31925,250000,4570327674347414
18,3972,31682,250000,2468573351199787
18,4009,32550,250000,4892987885422299
18,3928,31722,250000,3844852601737252
18,3948,31765,250000,322697952935474
18,3922,32017,250000,8700615466494384
18,3912,31711,250000,3352332424580245
18,4085,35732,250000,331432742059434
18,3989,31876,250000,3343065749881941
18,3948,31535,250000,2950429608006262
18,3947,31967,250000,6144696449577153
18,3932,31928,250000,556763936361026
18,3912,31555,250000,4795449762538131
18,4238,33767,250000,599154154239215
18,4145,33502,250000,5292063933902842
18,3992,32843,250000,3323443233829848
18,4035,32690,250000,4311349632215016
18,3919,33135,250000,213756858907101
18,3910,32152,250000,5254023368169764
18,4077,31746,250000,2327891303593781
18,4215,32209,250000,6745439875780340
18,3918,33071,250000,3883227676011799
18,3951,32993,250000,4338801698431824
18,4054,33009,250000,2400922396621658
18,4112,31726,250000,3039865423209667
18,3911,32190,250000,681579796844716
18,4028,32088,250000,39494430690671
18,4010,32159,250000,2879262601489517
18,3922,32016,250000,1399639795260097
18,3913,32113,250000,8521641108231904
18,4078,32093,250000,1524432550776882
18,3945,32404,250000,2543321592288739
18,3983,32965,250000,7291217500505989
18,3989,32578,250000,6527913965651775
18,4110,32340,250000,2146162123397483
18,3913,32030,250000,1963841998340241
18,3945,32317,250000,3901384319565127
18,4005,34082,250000,4379779971457719
18,3951,32479,250000,5224282718036996
18,3928,32242,250000,7129120912161705
18,4026,32868,250000,6422762415976976
18,4066,32388,250000,4070726788994740
18,3914,32365,250000,1704832115746660
18,4047,32764,250000,2835664368693148
18,3926,33051,250000,1241204594730943
18,4350,34507,250000,1426257483837178
18,3902,31938,250000,148663257285537
18,3917,33130,250000,8484604250052899
18,3998,32213,250000,6117406529246125
18,4008,32879,250000,4713049483397440
18,3924,33255,250000,7881057196107873
18,3995,31804,250000,8894844445564303
18,4110,32187,250000,5497827242466698
18,3920,31994,250000,1548119208090230
18,4015,31713,250000,8183947703699491
18,4033,31731,250000,768868187416971
18,3920,31962,250000,2202736177140334
18,4013,32454,250000,4324580992423694
18,3936,31967,250000,2231199337860816
18,3981,32035,250000,2414244878617274
18,4028,31872,250000,7310602568662443
18,3952,31885,250000,5691900437482960
18,4051,31881,250000,7397164479118022
18,3993,32025,250000,143817215415042
18,4015,31850,250000,6932762349322252
18,3982,31878,250000,7267456876876441
18,3991,32062,250000,6043058171346223
18,3973,32285,250000,6889803679962816
18,4024,32017,250000,3115004145145513
18,4121,31883,250000,3890374470502411
18,3990,32132,250000,7500399015564004
18,3980,32253,250000,1727479295979743
18,3938,31618,250000,1427486560127953
18,3977,33067,250000,6157922193691229
18,3921,32593,250000,5743354139609810
18,3911,32212,250000,1728158655577922
18,3943,32675,250000,462391218322139
18,3911,33084,250000,3264737606485046
18,3967,32361,250000,837643197471680
18,4122,32869,250000,3963722556724527
18,3914,32326,250000,2097366216377528
18,3947,32426,250000,2597627064586180
18,3936,32055,250000,238490600908756
18,4028,32006,250000,2906654492612500
18,3917,32199,250000,85250402399299
18,4107,32013,250000,2892236272607989
18,3992,32096,250000,793767341407849
18,3931,32175,250000,7622000499218444
18,3969,32219,250000,2938053442833966
18,4108,32066,250000,3445004276717685
18,3931,32077,250000,6326471545919900
18,3921,31733,250000,5535326411236449
18,3912,31788,250000,3425594898423257
18,3932,32397,250000,6556149712124277
18,3994,32237,250000,2747536784841580
18,3920,32532,250000,1827506682088664
18,4029,32267,250000,5634114298792078
19,3315,25979,250000,77566197445999
19,3390,31433,250000,8626390191673090
19,3368,27263,250000,6953502589986215
19,3312,25906,250000,8931759088310872
19,3358,31340,250000,8145928655476569
19,3309,25794,250000,2892859970877975
19,3305,26064,250000,7222608419246783
19,3250,28063,250000,5863425431773562
19,3303,26439,250000,7111785083214295
19,3360,36542,250000,8219605501637858
19,3255,26398,250000,279583323558018
19,3314,26475,250000,1120163444347973
19,3456,31656,250000,6346383417257196
19,3253,26902,250000,1947835796218077
19,3309,26529,250000,533100273503629
19,3318,26966,250000,6308357556933458
19,3293,27131,250000,1486674761702082
19,3389,26693,250000,7671857238382424
19,3368,30218,250000,830967999550065
19,3261,26488,250000,2318500223730439
19,3310,26526,250000,6117156475234534
19,3307,26242,250000,3970453448212941
19,3309,28989,250000,1582657127896215
19,3406,26190,250000,2396223042652085
19,3302,26803,250000,8599758629433889
19,3283,26665,250000,8524236882577465
19,3288,26476,250000,6955218038523501
19,3275,26307,250000,5848783028843
19,3397,26635,250000,6064196462821321
19,3293,26431,250000,3048552261441783
19,3309,29534,250000,5410149666867774
19,3286,28378,250000,5578803063317510
19,3310,27860,250000,1764735234637136
19,3284,26734,250000,1375644762810265
19,3261,27404,250000,125685844152111
19,3329,26752,250000,4026643551352488
19,3272,27589,250000,4283884839209975
19,3325,31177,250000,3390657858059702
19,3381,26457,250000,3452901914830220
19,3290,26347,250000,171114516800143
19,3246,27513,250000,584739162735163
19,3473,28997,250000,7699933839037180
19,3287,27094,250000,1352940739280207
19,3364,26648,250000,1578721343431184
19,3284,26336,250000,5552019089490853
19,3286,26746,250000,5188552140333246
19,3367,26731,250000,150791320377473
19,3375,26404,250000,8752574228675930
19,3298,26839,250000,464677259943819
19,3252,27122,250000,1414840742281369
19,3306,27070,250000,1210409779779667
19,3296,26730,250000,3056310040257078
19,3343,28924,250000,8649428228368133
19,3355,26810,250000,8986749588250118
19,3318,26018,250000,6403011425483324
19,3380,26956,250000,1696947940106664
19,3379,26850,250000,2141948778385251
19,3293,26783,250000,6170829598511490
19,3262,30038,250000,6101392140982536
19,3345,27029,250000,5984681490452590
19,3351,27544,250000,5067457048853648
19,3274,26320,250000,2647897728609448
19,3315,26222,250000,2432585680677900
19,3449,27055,250000,7789344526845987
19,3248,26447,250000,7715317581310454
19,3275,26825,250000,8775814026798294
19,3344,26444,250000,2896429121381911
19,3278,26937,250000,3645678226704584
19,3279,26990,250000,349087315122016
19,3282,26189,250000,6352620349899860
19,3278,28571,250000,3674274376436064
19,3281,28383,250000,9000785099847634
19,3275,26983,250000,2838622299986650
19,3305,28767,250000,8829477417174335
19,3307,27143,250000,7148470328211756
19,3292,29387,250000,6204770567000222
19,3290,26261,250000,8208040668534324
19,3304,26172,250000,3992650697390107
19,3392,26118,250000,3069193019938620
19,3311,27867,250000,4753175671338970
19,3312,28274,250000,6963367319950107
19,3314,29238,250000,7045473854058317
19,3248,26323,250000,5297254782386071
19,3295,26214,250000,4506527433349579
19,3286,26431,250000,3613546651911126
19,3276,27160,250000,4728167120900635
19,3280,27294,250000,163351691021919
19,3267,26687,250000,5276225619937652
19,3324,26940,250000,2567238764314015
19,3300,26733,250000,4654567616605919
19,3281,26799,250000,4221027751793294
19,3327,26648,250000,7028191028072579
19,3303,26313,250000,2446417033036281
19,3279,26918,250000,2198560549981456
19,3289,26581,250000,1296812204978761
19,3272,26339,250000,320860887832956
19,3293,26331,250000,3350063834694125
19,3371,26708,250000,6936509110537589
19,3278,26513,250000,3858425256909823
19,3306,26786,250000,2913002781959299
20,3916,32472,250000,3541852656196220
20,3914,31973,250000,6283901559096178
20,3997,32471,250000,6989801922908270
20,3918,32747,250000,4187705351366504
20,4050,32623,250000,7101565891043530
20,3998,32974,250000,680304459084468
20,3919,32862,250000,5485984883247669
20,3921,33097,250000,4119116449080415
20,3921,33052,250000,1258154567674193
20,3926,32155,250000,8742727491393956
20,4009,32268,250000,7798718288772833
20,4077,32537,250000,7023811585339730
20,4051,44143,250000,3024376804520959
20,4011,31472,250000,3655684020628469
20,3916,32572,250000,7192104364727207
20,3915,33658,250000,909889059041543
20,3983,33271,250000,9003053661586951
20,3988,32804,250000,8304507146892042
20,3940,34251,250000,5021525626213076
20,4002,32007,250000,3905725341165239
20,3929,33376,250000,1003381653946881
20,3933,33743,250000,2425117248126159
20,4068,33821,250000,6137675248206479
20,4006,32959,250000,4799931065896093
20,3906,32741,250000,7058597546777921
20,3990,33186,250000,88564613832999
20,3990,32147,250000,1162495366819084
20,3930,33935,250000,5540316266509987
20,3927,32996,250000,2775134315193247
20,4035,33614,250000,6655067021003367
20,4054,36618,250000,8590298299346785
20,3934,31764,250000,5726521538277182
20,3932,32222,250000,2301513943693126
20,3944,33617,250000,8848751780960765
20,3925,32749,250000,3010652557602079
20,4011,33307,250000,1608230740972029
20,3921,34119,250000,7966989656840119
20,3976,33278,250000,2598081283591116
20,3919,31650,250000,8215376913047313
20,3932,31718,250000,975605478881138
20,3948,31661,250000,3370897836046935
20,3983,31742,250000,665969752097753
20,3963,31815,250000,1461669884757023
20,3948,32813,250000,1009413870912662
20,3938,31677,250000,4740132803819759
20,3947,31789,250000,4658713594829668
20,3916,36273,250000,5584582658458088
20,3986,31613,250000,3760553704491461
20,3947,31713,250000,2776399774904841
20,3927,31685,250000,1291951681084222
20,3923,32171,250000,8682744931511773
20,3911,32078,250000,3330859882443808
20,3959,33514,250000,6902811603106393
20,3997,31887,250000,1246255358553390
20,4051,31937,250000,3422572559536654
20,3936,33868,250000,6493290310470502
20,3949,32884,250000,7897593153600016
20,3920,36622,250000,6533768567245128
20,3919,33218,250000,7550300503791090
20,4015,33138,250000,998378047423544
20,4026,31845,250000,3748944305373423
20,4013,35684,250000,3752857378667562
20,3950,35008,250000,3316165576013922
20,3914,33075,250000,4175015474787844
20,4184,33437,250000,3331223652339230
20,4123,32429,250000,2822264136244238
20,3913,32469,250000,8573692239125168
20,3916,33428,250000,4465593070681363
20,3981,33696,250000,6164270856025923
20,4335,33403,250000,6884474701867606
20,3928,34803,250000,1221212775149931
20,3979,34118,250000,2271676854613788
20,3929,34154,250000,5780673442966528
20,3935,32376,250000,1253108856810356
20,3909,32078,250000,4406459643532628
20,3951,31699,250000,6196383742710009
20,3948,32230,250000,5958573155297237
20,3976,31974,250000,1773531002437618
20,3944,31886,250000,7532630297947205
20,3914,31731,250000,8750960824702133
20,3912,39382,250000,6893131616036027
20,3930,32311,250000,7463730167110074
20,3946,32149,250000,4078507643092355
20,3990,32939,250000,1305002546323382
20,3948,33909,250000,5026712121974279
20,3979,32253,250000,91870137949587
20,3910,34159,250000,6835480777315744
20,4206,32509,250000,5794676916478243
20,3910,32464,250000,612034632115495
20,4091,32464,250000,6144858884138176
20,4007,32541,250000,7115265635503028
20,3952,32018,250000,2789870175562329
20,4078,33177,250000,6665031439124716
20,4007,31567,250000,6024255824721715
20,3916,32410,250000,1354672893936526
20,4027,32461,250000,6381737720693964
20,4033,31884,250000,8418606822367517
20,3948,33106,250000,773940220860909
20,4043,32127,250000,3960813292728073
20,3926,31716,250000,4981462896915037
21,3283,26697,250000,3702487181297342
21,3263,26450,250000,8270819893535002
21,3384,27269,250000,3676250006849258
21,3278,26530,250000,7879092042843569
21,3283,27814,250000,6105889647755543
21,3286,28006,250000,7375330197458382
21,3318,28089,250000,673560678396897
21,3461,26703,250000,7930720766672079
21,3409,26425,250000,3559754363954996
21,3278,26231,250000,6797234450153093
21,3284,26743,250000,4436345115242219
21,3288,27678,250000,3017681129678442
21,3329,26793,250000,8207777569186539
21,3348,32423,250000,5007913238794696
21,3589,26389,250000,8534314593363801
21,3315,26726,250000,7326304516610004
21,3623,26547,250000,7165743924656619
21,3289,25909,250000,541235545877555
21,3290,26093,250000,8076559109865433
21,3292,26207,250000,7143961198085866
21,3413,25999,250000,3872911059642502
21,3278,26312,250000,2778707632896673
21,3311,26241,250000,3248256249742715
21,3289,26329,250000,8966577151863721
21,3292,26270,250000,304512264182269
21,3290,26734,250000,6741822382456770
21,3489,26501,250000,5663954293807491
21,3336,26912,250000,863498244420028
21,3394,26522,250000,2491779828372112
21,3309,27432,250000,8777540422026340
21,3339,26246,250000,8696534282450158
21,3298,26265,250000,6825870327580927
21,3406,26443,250000,7635442608286245
