runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
3,3559,28427,250000,1.4593276114318355e+308,4.544838597238034e+307
3,3361,29690,250000,1.3997422307848947e+308,-1.0138726182558174e+308
3,3467,33953,250000,1.6114229656765298e+307,1.5365500110647972e+308
3,3611,29239,250000,-1.6724136226561644e+307,-4.3722836562814067e+307
3,3360,29207,250000,2.64304232047766e+307,-1.4754715967305576e+308
3,3457,29583,250000,1.546902775898251e+308,-1.7630579964844726e+308
3,3507,29210,250000,1.5469204667425155e+308,1.6004963021837935e+308
3,3390,28474,250000,-1.1210726537326793e+308,-3.044508353148532e+307
3,3830,29793,250000,6.032426502897418e+307,2.1886577416923155e+307
3,3678,31531,250000,-3.674830458598134e+307,-6.687075680764011e+307
3,3453,30021,250000,-4.990167709985333e+307,1.4982042127181705e+308
3,3443,30098,250000,-6.166430618918277e+307,1.3188983538818794e+306
3,3465,33216,250000,1.172959174406053e+308,-1.0496600093380265e+308
4,3907,23571,250000,-8.340821573777879e+307,-1.528525095492784e+308
4,4475,23544,250000,-1.083424354116983e+308,8.433131348842766e+307
4,4771,23551,250000,-1.0410457715869851e+308,-6.454731267036294e+307
4,4250,23607,250000,4.242391927132515e+307,-9.489778009627103e+307
4,4556,23452,250000,-9.27921679698373e+307,1.10663224101727e+308
4,4046,23562,250000,-4.4633911027195694e+306,6.539813398983458e+307
4,4361,23275,250000,-6.351311960696105e+307,-1.4996598658418986e+308
4,4649,23233,250000,-1.6806038449594488e+308,-7.518169696973822e+306
4,4873,23320,250000,-4.941524650007394e+307,1.1860786137952991e+308
4,4415,23544,250000,-2.0393465352524393e+307,8.367310696996454e+307
4,4723,23579,250000,-8.463070333869992e+307,-1.375600994117512e+308
4,4221,23573,250000,3.154722702160437e+307,-2.475368184369282e+307
4,4486,23357,250000,1.217739073209181e+308,8.101085586680994e+307
4,4773,23291,250000,-1.5528287416554038e+308,8.74587721576063e+307
4,3904,23525,250000,-1.0503194742865256e+308,-1.2900235469375759e+308
4,4570,23194,250000,2.958151180820002e+307,9.675202586062627e+307
4,4847,23287,250000,-1.780801900134999e+308,2.4537746049351686e+307
4,4375,23260,250000,1.71424060724903e+308,8.821248580949744e+307
4,4634,23512,250000,1.6938364433447839e+308,-8.831208600512683e+307
4,4875,23384,250000,1.233444491278766e+308,-2.7798715837729076e+307
4,4430,23236,250000,-1.5415038883608844e+308,1.3425082562620214e+308
4,4730,23234,250000,1.0760575171385715e+308,-6.322183083847102e+307
4,4238,23309,250000,-7.806998796280702e+306,4.852601046583863e+307
4,4505,23391,250000,-5.301458244291567e+307,1.6219749860076416e+308
4,4814,23372,250000,9.298995144178944e+307,1.7818507408413183e+307
4,4311,23320,250000,-8.515590075146433e+307,-1.0171477787208696e+308
4,4585,23333,250000,1.4330083721849348e+308,1.1708213270415827e+308
4,4870,23296,250000,1.3254047149226971e+308,2.417426260642408e+307
4,4360,23188,250000,9.270601616764398e+307,-1.1174600698935796e+308
4,4677,23446,250000,1.0910068500677134e+308,1.005711714471271e+308
4,4878,23383,250000,1.1139614542694728e+308,1.6881981634743783e+308
4,4462,23221,250000,-2.456494947530498e+307,1.071167270478731e+307
4,4748,23544,250000,-2.3730044653485027e+307,-1.2004578130112685e+307
4,4229,23336,250000,4.737293811806259e+307,8.246017512745458e+307
4,4519,23470,250000,4.3217597485856946e+307,1.5265742238647366e+308
4,4800,23347,250000,5.668797104937614e+307,-1.0312173148438846e+308
4,4310,23253,250000,9.566776458517672e+307,-4.577797448226384e+307
