elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
37088,100000,2.9220403e+38; -5.63933232e+37,-2.2525492e+38; 1.39524663e+38
35714,100000,2.46523587e+37; 2.73708765e+38,6.71129595e+36; 2.78692295e+38
34829,100000,3.16663339e+38; -1.17551091e+37,-1.92031806e+38; -8.04947483e+37
35000,100000,-1.50021855e+38; 3.0997276e+38,-2.29992931e+38; -1.16783532e+36
39257,100000,1.87812537e+38; -1.81101575e+38,1.88435248e+38; -1.94419126e+38
35091,100000,-1.61795104e+38; 1.32059631e+38,-3.68101928e+37; 3.24358444e+38
35358,100000,3.33100913e+38; 7.15579028e+37,2.96978226e+38; -6.80970696e+37
35048,100000,2.38689603e+38; -3.26377558e+38,1.44655038e+38; 1.710085e+38
35027,100000,-1.76723393e+38; 3.30044111e+38,2.34649691e+38; 1.65044173e+38
36035,100000,1.6988886e+38; -2.44366649e+38,2.7244655e+38; -2.35544714e+38
35077,100000,1.12187758e+38; -2.46095542e+38,-5.03535005e+37; 2.71000029e+38
35758,100000,-1.00507909e+38; 3.38335256e+38,-8.25268632e+37; -1.68060928e+38
35114,100000,-1.48579968e+38; 1.63058546e+38,1.3643694e+38; -1.7899158e+37
35618,100000,-3.31585168e+38; -2.32906276e+38,1.75437709e+36; 2.51795137e+37
35104,100000,-1.03375274e+38; -1.65927259e+38,1.62223042e+38; 7.13827034e+37
35235,100000,3.37467478e+37; -2.77081547e+38,3.24822506e+38; -5.52206349e+37
35849,100000,1.24843099e+38; 1.40222601e+38,1.89434245e+37; 2.02254647e+38
35952,100000,-2.08806279e+37; -6.25044589e+37,-3.16090888e+38; -1.19431559e+38
34986,100000,2.40186373e+37; -2.08833429e+38,1.29998563e+38; -2.65664599e+38
35501,100000,-3.08185535e+38; 1.83022156e+38,-1.33495707e+38; -1.14974256e+38
35992,100000,5.89453675e+37; 3.0609237e+38,-8.7233944e+37; -1.48677618e+38
35464,100000,-1.88907706e+38; 2.4225381e+38,1.83370811e+38; -9.32903323e+37
35220,100000,8.09848829e+37; -2.11880131e+38,-1.40447411e+38; 2.80359691e+38
34990,100000,1.64105351e+38; 2.2420208e+38,-1.91939115e+38; 1.76481688e+38
36108,100000,1.4523762e+38; -3.05221889e+38,2.09644766e+38; 3.53733685e+36
35199,100000,1.39188989e+38; 1.94964013e+38,1.02227736e+38; -1.43656859e+38
35481,100000,1.56536057e+38; -1.69585212e+38,-7.6844092e+37; 6.13120826e+36
35477,100000,1.18840631e+38; -6.18009331e+36,-2.00952354e+38; -6.56826719e+37
35369,100000,2.64802536e+38; -1.40621495e+38,6.08123786e+37; -8.74006755e+37
35786,100000,3.34248431e+37; 1.52639421e+38,9.79053107e+37; -1.04762134e+38
35383,100000,9.80150081e+37; -2.56257901e+37,-1.39296821e+38; -4.39204627e+37
35338,100000,6.44540142e+37; -3.03022404e+38,-1.81205319e+38; 2.13338624e+37
35349,100000,-3.21873849e+38; 1.90588854e+38,-3.30156516e+38; 2.72483951e+38
35094,100000,-3.02921945e+38; -2.10786828e+38,1.76139062e+37; 1.72251386e+38
35153,100000,-3.02919025e+38; 3.37103409e+37,-4.27052016e+37; 5.79378642e+37
35142,100000,2.65059291e+38; -3.21838106e+37,-3.24931889e+38; -1.67846026e+38
35255,100000,-1.61763159e+38; -2.41823194e+38,-2.59953884e+38; -2.34349877e+38
35051,100000,1.39444639e+38; 2.84320339e+38,1.86613367e+37; 9.06567831e+37
35475,100000,2.30649676e+38; -1.74550595e+37,-1.2951576e+38; -2.418466e+38
35075,100000,1.63901341e+38; -1.01100825e+38,3.53440281e+37; 2.91039825e+37
35751,100000,7.40777488e+37; 1.15102401e+38,-2.41651565e+38; 2.69791988e+38
35287,100000,-8.65571808e+37; -2.94975475e+37,2.52827395e+38; -1.41510412e+38
34932,100000,6.55331601e+37; -3.2400048e+38,2.10150488e+38; 6.20171283e+37
35568,100000,-2.83973064e+38; -1.52933506e+38,-8.69588638e+37; -2.14131539e+37
34986,100000,-2.35906227e+38; 1.79491131e+38,-1.54172132e+38; 3.0966319e+38
35190,100000,-1.36273555e+38; -1.36238223e+38,-2.7790191e+38; 2.99873499e+38
34670,100000,-2.94843867e+38; 1.61049644e+38,6.52142648e+37; 2.82314206e+38
34942,100000,-1.00201614e+38; -1.44450277e+38,-9.95900994e+37; 2.6563306e+38
