elapsed.ps,repeats.n,param.a.vector2,param.b.vector2,param.issigned.boolean
42984,100000,2.49326144e+38; 1.37139289e+38,7.30452069e+37; -1.24511127e+38,true
43266,100000,-4.52048869e+37; -5.54630984e+36,-2.7717259e+37; -2.47834677e+38,false
43669,100000,1.95214481e+38; 2.83744663e+38,2.82975128e+38; -2.17373911e+37,true
43107,100000,1.51376182e+38; -1.2837021e+38,2.29695652e+38; 1.92519314e+38,true
42648,100000,7.2188341e+36; 5.30909311e+37,-3.02183666e+38; 2.55209382e+38,true
43295,100000,-3.3089368e+38; 1.94251208e+38,-2.22638246e+38; -3.37800591e+37,false
43825,100000,-1.2679016e+38; 1.93152794e+38,6.1333312e+37; -6.82096484e+36,true
42969,100000,3.97196842e+37; -3.96243847e+37,9.67277545e+37; -2.58932867e+38,true
44277,100000,4.59884319e+37; -5.18932295e+37,6.60487136e+37; -2.48656703e+38,true
44984,100000,1.78760863e+38; -2.88458113e+38,1.21348977e+38; -1.10863083e+38,true
43519,100000,2.37191645e+38; 2.91271324e+38,2.5298791e+38; -2.84030585e+38,false
43551,100000,1.45508085e+38; 1.65432967e+37,5.97127728e+37; -2.26960894e+38,false
45349,100000,-3.27008605e+38; -5.08156048e+37,1.47465196e+38; 1.00246682e+38,false
43693,100000,2.66231249e+38; 7.99510986e+37,7.90816576e+37; 1.51220129e+38,false
43419,100000,8.80569839e+37; -1.49940045e+38,1.44960065e+38; -1.52041516e+38,true
43760,100000,2.12639484e+38; 1.03891958e+38,3.49593925e+37; -9.15822898e+37,false
45401,100000,1.09688032e+38; 6.62387598e+37,-3.35230668e+38; -2.75423298e+38,false
42927,100000,-4.16105498e+37; 4.5285545e+37,-2.63320378e+38; -2.68832975e+38,true
43064,100000,-1.40842523e+37; 1.96880214e+38,2.8689296e+38; -2.09351645e+38,true
43818,100000,-3.19267113e+38; -2.01522837e+38,4.94469427e+37; 9.19185315e+37,true
42955,100000,-1.78319051e+38; -1.50036478e+38,4.63660041e+37; -1.31355608e+38,true
43330,100000,-9.26022414e+37; 5.78861643e+37,-2.98182514e+38; 2.94000018e+38,false
43880,100000,7.73523084e+37; -6.32400562e+37,-3.32024384e+38; 6.49084923e+37,false
49275,100000,7.48780116e+37; 5.28456053e+37,-3.03977462e+38; 3.35594636e+38,false
43506,100000,-1.16955675e+37; 8.7533576e+37,-9.10106605e+37; -1.40784373e+38,true
42907,100000,-2.49837099e+38; -2.84103277e+38,-9.56156966e+36; 9.98958061e+37,true
43958,100000,-1.23512137e+38; 9.3739324e+37,3.30736065e+38; -2.82307411e+38,true
43612,100000,-1.69806179e+38; 6.67402322e+36,-3.30731816e+37; -2.38800324e+38,false
44467,100000,2.60213539e+38; 1.68416535e+37,6.85029511e+37; -1.20203701e+38,false
45167,100000,-2.93407011e+37; -1.29187865e+36,2.69597399e+38; -3.22988205e+38,false
43046,100000,-2.43076323e+38; 2.62182941e+38,-2.66504656e+38; 5.28863932e+37,true
43821,100000,1.92818439e+38; 3.27251548e+38,3.36721851e+38; 3.31154613e+38,true
44925,100000,-2.4112838e+38; 2.62299808e+38,1.78961963e+38; 2.72956916e+38,false
43606,100000,2.00790419e+38; 2.22633317e+37,7.32067715e+37; 2.37022693e+38,false
43233,100000,-2.68677267e+38; -2.93025813e+38,-2.4921595e+38; -3.42611198e+37,true
43689,100000,1.79945396e+38; 2.25108197e+38,2.8742302e+38; 2.46877733e+38,true
43308,100000,1.80214057e+38; -8.39341987e+37,3.13113958e+37; 1.87451774e+38,false
44688,100000,5.39410785e+37; 1.33113525e+38,9.30761196e+37; -2.50335864e+38,false
45189,100000,-1.96314984e+38; 3.0950738e+38,-3.35584575e+38; 3.07111054e+38,false
44397,100000,-8.30080938e+37; 1.39873277e+38,1.61466224e+38; -2.36318488e+38,false
42879,100000,2.79873157e+38; 2.93651018e+38,4.75529815e+37; -3.33045705e+38,true
43548,100000,9.82968284e+36; 2.38583987e+37,-3.05849143e+38; -2.80175365e+38,false
45279,100000,1.41177994e+38; -2.06475376e+38,7.63523197e+37; -8.38056945e+37,true
43196,100000,-1.40520398e+38; 6.13576864e+37,-2.04579823e+38; 1.58298548e+38,true
43263,100000,3.22266841e+38; 2.06677551e+38,2.7125152e+37; 3.19134588e+38,false
44370,100000,7.76175921e+37; -2.86809843e+38,-1.01983505e+38; -4.41632026e+37,true
43369,100000,3.23681336e+38; 2.73031779e+38,-2.42382624e+38; -3.11531666e+38,false
43021,100000,3.1667634e+38; -6.94797418e+37,-1.98439546e+38; 1.83858725e+38,true
45024,100000,-2.45012542e+38; -1.91338776e+38,-2.75554221e+38; -2.11834009e+38,false
43005,100000,1.47454264e+38; 2.11993246e+38,-1.7898977e+38; 1.92996673e+37,true
43122,100000,-3.20805676e+38; 1.39063056e+38,-1.9307781e+38; -1.79318183e+38,true
43096,100000,2.78653251e+38; 3.32294383e+38,-8.46227663e+37; 4.0581182e+37,false
43241,100000,1.374302e+38; -2.16443552e+38,4.72385718e+36; 2.41520236e+38,false
43830,100000,1.08271224e+38; 2.80516941e+38,3.38742526e+38; -1.7467556e+38,false
43420,100000,-2.4098223e+37; 2.69279533e+38,2.55821992e+38; -2.75038459e+38,false
44340,100000,-1.19020516e+38; 8.23341093e+37,-2.22278253e+38; 1.74018795e+38,false
43636,100000,7.21461979e+36; 6.44190118e+37,-2.60775666e+38; 2.16193145e+37,false
43514,100000,2.75953257e+38; -1.78402554e+38,-1.35624619e+38; -1.06933762e+38,true
42669,100000,-2.99430176e+37; 7.70967145e+37,-1.70643741e+38; 3.11861154e+38,true
43222,100000,-1.02376375e+38; 1.78592316e+38,-2.95024523e+38; -3.03466041e+38,false
44705,100000,5.46502428e+37; 6.81895219e+37,3.13470563e+38; -3.35657126e+38,true
43808,100000,4.90892523e+37; -1.85986999e+38,-2.55001609e+38; -1.47086483e+38,false
43377,100000,-2.31237561e+38; -3.31169906e+38,-6.51259096e+37; 3.98811524e+37,true
45302,100000,1.23317872e+38; -1.81453434e+38,-2.12754161e+38; 2.89042469e+38,false
43087,100000,2.56459184e+38; 9.38193888e+37,-2.96768891e+38; 8.51802891e+37,true
43583,100000,-2.59531726e+38; 1.67555328e+38,-2.63702702e+38; -1.56083222e+38,true
44279,100000,-2.39313591e+38; -1.71079143e+38,-6.69714872e+37; 1.23818878e+38,true
46898,100000,-9.26324217e+37; -2.70588052e+38,-1.65664886e+38; -3.11394273e+38,true
43841,100000,-3.04531963e+37; 2.80168733e+38,-2.68847193e+37; -3.12014955e+38,false
48317,100000,-2.3469121e+38; -2.39618395e+38,-2.64229172e+38; 1.24146216e+38,false
44133,100000,3.3007352e+38; 3.62246599e+37,-9.45386436e+37; 1.57932674e+38,true
44305,100000,-3.94362324e+37; 3.00525934e+37,1.06896543e+38; 2.2828284e+38,true
47385,100000,2.3145003e+37; -1.80372974e+35,7.72573157e+37; 2.5762812e+38,true
43921,100000,-2.36290173e+38; 3.02317955e+38,2.77157464e+38; 2.36095848e+38,false
43997,100000,7.3378102e+37; -1.455623e+38,1.99631908e+38; -8.78354898e+37,false
46085,100000,-1.75616537e+37; 9.6507163e+37,-5.39380513e+37; -6.77345266e+37,false
44499,100000,-3.24065039e+38; 1.08736452e+38,-9.23006724e+37; -2.21958602e+38,true
43502,100000,-2.84847601e+38; 3.0448578e+38,-1.23553756e+38; 1.81091859e+38,false
43103,100000,-3.19808902e+37; 3.33391946e+38,3.3954145e+38; 1.40653963e+36,true
44039,100000,-2.00931519e+37; -1.82225524e+38,1.30661037e+38; 4.94494628e+37,true
46190,100000,-2.07730147e+38; 6.51198756e+37,-5.39437304e+37; -2.38126299e+38,false
42827,100000,-3.9797824e+36; -2.18517996e+38,1.22335422e+38; 1.93324363e+38,true
45100,100000,-1.52943475e+38; -3.25400656e+38,-7.27465484e+37; 3.21618757e+38,true
48809,100000,3.00308009e+38; -2.02760795e+38,1.93281344e+38; 2.20353716e+38,true
43095,100000,2.67250866e+38; -1.34625244e+38,-3.00326101e+38; -5.54046622e+37,false
42750,100000,-9.88871923e+37; 2.07100427e+37,1.14294902e+37; 2.42294416e+38,true
45702,100000,-1.43718984e+38; -3.05848332e+38,9.73930378e+37; 1.24942006e+38,false
43033,100000,-2.91348336e+38; -2.77219346e+38,1.82435447e+38; 3.26563609e+38,true
43145,100000,2.26128402e+38; -5.49115969e+37,2.74100134e+38; -3.0645577e+38,true
49488,100000,-1.25734744e+38; 2.99671649e+38,1.09254952e+38; 8.71104342e+37,true
44675,100000,2.84300746e+38; -2.14777676e+38,-2.30133387e+38; -5.96871815e+37,false
43162,100000,2.31644001e+38; 6.00725472e+37,-9.72470248e+37; 2.37476877e+38,true
43227,100000,-3.28474273e+38; 5.10649111e+37,-1.89732348e+38; -2.50078967e+38,true
51390,100000,8.34232696e+37; 2.7793499e+38,3.06311111e+37; -1.0211027e+38,true
43568,100000,1.37414583e+38; 8.71172897e+37,-1.54271283e+38; -1.81702826e+38,true
43180,100000,-2.97899372e+38; -1.92989582e+38,-1.2921987e+38; 1.8572138e+38,true
51413,100000,1.5842793e+38; 3.75900185e+37,-2.74626726e+38; 2.42793576e+37,false
43573,100000,-1.55801784e+38; 2.95802515e+38,-2.9875535e+38; -2.04131561e+38,false
47140,100000,1.46112463e+37; -3.38816963e+38,7.95285754e+37; -6.01593002e+37,true
43710,100000,-1.08834264e+38; -7.68029897e+37,-1.95389173e+38; -2.15895257e+38,false
43910,100000,-2.08388636e+38; -1.86948709e+38,2.80892571e+38; 4.64283117e+37,false
45205,100000,-1.46078143e+38; -2.79076981e+37,2.90858855e+37; 3.02701922e+38,true
43518,100000,1.82296208e+38; 1.62774572e+38,1.5866029e+37; 2.26588225e+38,true
43683,100000,8.9163795e+37; 6.71848886e+37,-1.11363856e+38; 6.97066043e+36,true
45328,100000,7.47823648e+37; -2.39024871e+38,-3.29795286e+38; 1.02376274e+38,false
43716,100000,1.84857289e+38; -2.93419991e+37,8.59925084e+37; 3.2315302e+38,true
43576,100000,1.23770312e+38; 3.33997132e+38,-4.8190199e+37; -5.04192054e+37,true
43016,100000,-1.78800961e+38; -1.35529901e+37,2.43085288e+38; 7.85582852e+37,true
50541,100000,9.49319196e+37; 3.17193075e+38,3.01369489e+38; -1.6775653e+38,true
43712,100000,-1.5235565e+38; -3.17366596e+36,-8.59216619e+37; -7.04782448e+37,true
43233,100000,8.60505668e+37; 2.96882533e+38,4.9150921e+37; 1.43283754e+38,true
43100,100000,2.47143757e+38; -5.95128846e+37,-1.19260244e+38; 2.63110212e+38,true
43956,100000,2.35612497e+38; 2.30975046e+38,-1.44346126e+38; -2.34467758e+38,false
45361,100000,2.6268702e+38; 1.0395747e+38,1.8934033e+38; 1.67236195e+38,true
43047,100000,-2.67686654e+38; 2.59869134e+37,2.1206105e+38; -1.98722019e+38,false
43274,100000,1.04696287e+38; 8.90333284e+37,-3.08002101e+38; 1.08572864e+38,false
43320,100000,-2.82937363e+38; 1.88731127e+38,-3.11242723e+38; -3.13759263e+38,false
42707,100000,2.32525413e+38; 2.59353626e+38,-1.02099855e+38; 2.15525164e+38,true
43862,100000,2.57677163e+38; -2.38197835e+38,-8.20185302e+37; -2.44344054e+38,false
43425,100000,-3.36317744e+38; 2.499923e+38,2.12223391e+38; 1.28014893e+38,true
43960,100000,2.85399809e+38; 1.63459407e+38,-1.74654729e+38; -1.98815399e+38,true
44996,100000,-1.57470803e+38; -1.66395702e+38,-6.12367069e+37; -1.67017216e+38,false
44421,100000,2.89282126e+38; -7.41251945e+37,2.13692344e+38; 8.64060971e+37,false
44333,100000,-1.39534784e+38; -1.44710094e+38,-3.35452395e+38; -2.03070162e+38,false
44652,100000,-1.65276549e+38; 3.17090831e+38,2.89208562e+38; 3.18805648e+38,false
43880,100000,1.52029631e+38; 3.27039049e+38,6.10636371e+37; -1.72607717e+37,false
45278,100000,-3.25340823e+38; 4.65281417e+37,-1.76479964e+38; 2.1670919e+38,false
44472,100000,-7.20444018e+37; 1.98608762e+38,-2.83909519e+38; 2.21887756e+38,false
44328,100000,-2.99022104e+38; -1.2109784e+38,-2.2988081e+38; -1.58079072e+38,true
44369,100000,-1.05104025e+38; -3.33307997e+38,1.10748016e+37; 1.37727753e+38,false
48795,100000,1.80265087e+38; 1.68636137e+38,7.18797948e+37; -5.83914093e+37,true
45419,100000,-1.46712214e+37; -1.32506118e+38,2.81982021e+38; 2.42030947e+38,true
43156,100000,2.32019955e+38; 5.69481282e+37,4.19037625e+37; -2.68577579e+38,true
44367,100000,-2.31542528e+38; -2.24137075e+38,6.92555705e+37; 1.82084785e+38,false
43257,100000,4.45458506e+36; -3.23895093e+38,-6.08724246e+37; -1.11747305e+38,true
43095,100000,-3.11372003e+38; -2.97960082e+37,1.12815863e+38; 1.7779183e+38,false
43451,100000,3.08500054e+38; 1.55908084e+38,-2.77320616e+38; -2.35315527e+37,true
44938,100000,-9.45314028e+37; -1.78737376e+38,2.23024423e+38; -4.90532561e+37,false
47970,100000,9.36991648e+37; 2.69758928e+38,-1.63197592e+38; -2.30602499e+38,false
45318,100000,1.87931433e+37; 1.73592783e+38,2.94819102e+38; -1.05402896e+38,false
44276,100000,-3.42420569e+37; 2.73010117e+38,-1.2079979e+38; 2.54828073e+38,false
46387,100000,7.1854244e+37; 2.04172248e+38,2.7401795e+38; 1.88773031e+38,false
44921,100000,5.11595336e+37; -1.08217435e+38,2.144878e+38; -5.01962307e+37,true
47811,100000,-2.65474573e+38; -1.91348651e+37,-2.78356276e+38; 1.41752807e+38,false
43824,100000,-3.3475572e+37; 2.50964598e+38,-5.81756755e+37; -2.58703331e+38,false
48083,100000,-1.80945968e+38; 9.62509252e+37,3.21986269e+37; -2.95438649e+38,false
45152,100000,-1.34544348e+38; 7.16356605e+37,2.5186897e+38; 1.95562284e+38,false
43244,100000,-1.02097948e+37; 2.72096739e+38,9.26072715e+37; -8.08197536e+37,true
45125,100000,4.01007957e+37; 4.76586122e+37,8.16999798e+36; 3.15628814e+38,false
45983,100000,1.97480107e+38; 2.13620565e+38,-7.00530659e+36; 5.30777476e+37,true
44092,100000,7.22237033e+37; 3.31459073e+38,-2.17693698e+38; 1.30254314e+38,false
43603,100000,2.25620389e+38; 2.88743182e+38,-2.97486097e+38; -9.32014751e+37,true
43901,100000,-2.99176474e+38; -2.0132841e+38,3.00123297e+38; 1.28803767e+38,true
52407,100000,3.87890157e+37; -1.72178349e+38,3.34740503e+38; 2.14119086e+38,true
43236,100000,1.72453865e+38; -2.86919449e+38,2.43805678e+38; 8.26420673e+37,true
43867,100000,3.43480959e+37; -2.22104899e+38,2.03872737e+38; 3.06762602e+38,false
45071,100000,2.89687227e+38; 7.39096127e+37,-3.18866982e+38; -8.90934657e+37,true
43819,100000,7.53812283e+37; 1.1856762e+38,2.72833356e+38; 1.21663933e+37,true
52423,100000,-2.30724822e+38; 5.97488476e+36,5.01786661e+37; 3.29365482e+38,false
44415,100000,-2.49783797e+38; 3.31391573e+38,1.66918684e+38; -2.71016032e+38,false
52254,100000,1.83580166e+38; 1.15922591e+38,2.52246487e+38; -2.22115264e+38,true
46942,100000,1.47655891e+38; 2.37525271e+38,8.52776346e+37; -2.44737239e+37,true
43551,100000,1.60110153e+37; 3.3617309e+38,2.05871488e+38; 2.75738121e+38,true
46708,100000,-2.05533278e+38; 2.94670169e+38,-2.46678012e+38; -1.95653504e+37,false
47404,100000,3.00091718e+38; 3.2648686e+38,2.74208868e+38; 1.45776929e+38,false
42855,100000,2.19755588e+38; 2.86455854e+38,4.9278472e+37; -1.26929865e+38,true
43857,100000,-1.81461547e+38; -4.41592526e+37,3.66611602e+37; -1.8237245e+38,false
49304,100000,-2.48818415e+38; 1.49695176e+38,-3.83180049e+37; 1.05939863e+38,false
45747,100000,1.90034171e+38; -1.38020692e+38,-1.77069961e+37; 1.45042645e+38,true
43558,100000,2.25412129e+38; 7.37178527e+37,-7.98910804e+36; 6.41659482e+37,true
44051,100000,-9.15917819e+37; 1.72259532e+37,-2.33511727e+38; -2.00094854e+38,true
44388,100000,4.54939062e+37; -2.6297793e+38,1.85935583e+38; 1.0301519e+38,false
46069,100000,3.39368543e+38; 4.13801974e+37,-1.31983967e+38; 1.70039924e+38,true
44100,100000,-5.87575372e+37; 1.43142649e+38,-1.44657908e+38; -1.83812156e+38,false
43852,100000,-3.39313131e+38; -1.26436455e+38,-2.82721984e+38; 8.74177127e+37,true
52166,100000,-3.16574056e+38; 1.22932719e+38,1.6742257e+37; 1.01975889e+38,true
44256,100000,3.0834968e+38; 2.29498304e+38,-9.30727629e+37; -1.05338171e+37,true
43432,100000,-2.47075203e+38; -8.03949233e+37,-1.37419775e+38; 3.05665811e+38,true
42921,100000,-3.32546271e+38; -3.25246834e+38,9.09019873e+37; -2.01965136e+38,false
51928,100000,-1.57635334e+38; 5.69235054e+37,-6.5809584e+37; -1.63472459e+38,true
45118,100000,-2.79146763e+38; 8.48698364e+37,1.35377762e+38; -1.41182993e+38,false
43384,100000,-2.86967984e+38; 2.32514045e+37,1.19833762e+37; 3.04448623e+38,false
49766,100000,9.87545453e+37; -2.87820921e+38,2.85489802e+38; -2.34016312e+38,false
44291,100000,9.55762816e+37; -2.61798914e+38,-3.33278182e+38; 2.87837735e+38,false
45491,100000,1.33113882e+36; -1.49927775e+38,-2.78184646e+38; 2.29551769e+38,false
46790,100000,-1.05749218e+38; -2.78605851e+38,2.6183526e+37; 2.85848903e+38,false
50300,100000,1.9442012e+38; 2.10225573e+38,1.56811016e+38; -2.18757004e+38,false
43284,100000,-5.66140161e+37; -7.53087542e+37,2.73487991e+38; 2.3831233e+38,true
48317,100000,2.28218839e+37; -1.15894216e+38,2.35092477e+38; -2.23719034e+38,true
43505,100000,-1.47117761e+37; 4.25030874e+37,2.27088389e+38; 5.75460385e+37,false
44051,100000,7.81517446e+37; -3.20758763e+38,2.41106313e+38; -1.73429084e+38,false
46304,100000,-1.14559714e+38; 9.60377875e+37,-2.27662158e+38; 1.96224314e+37,false
43245,100000,-2.68588775e+38; 1.56258614e+38,1.14377872e+38; 1.96353906e+37,true
43913,100000,-2.08246781e+38; -1.80817276e+38,2.8260893e+38; 1.9112291e+38,true
45715,100000,-5.432506e+37; -1.50942696e+38,8.43056863e+36; 2.46134099e+38,true
43784,100000,6.53361418e+37; 8.69915894e+37,-2.59107073e+38; -2.79721201e+38,true
43002,100000,2.41917974e+38; -2.26163952e+37,-6.06344004e+37; -1.20138401e+38,true
53047,100000,2.13377419e+38; -1.45646057e+38,3.327236e+38; 1.72946383e+38,false
44439,100000,1.68940292e+38; -2.07958829e+37,4.44411223e+37; -8.06717681e+37,true
43775,100000,5.5234508e+37; 8.89619444e+37,1.63398286e+38; 2.88473102e+38,false
45359,100000,1.89286642e+38; 1.01775387e+38,-1.31942723e+38; -1.40483686e+38,false
43848,100000,1.9427552e+36; -2.83652277e+38,1.49143586e+38; -2.62083963e+38,true
51632,100000,2.92013944e+38; 2.24464758e+38,2.25769241e+38; -1.99372659e+38,false
45217,100000,-1.32551104e+38; -4.1433885e+37,-1.18984102e+36; 2.69167797e+38,true
43727,100000,-9.11832638e+37; -3.32678593e+38,-1.0946025e+38; -3.31539999e+38,false
43802,100000,2.09534612e+38; 1.70500162e+38,-4.71096739e+37; -6.12150757e+37,true
44438,100000,3.2447805e+38; -2.431623e+38,-8.16181048e+37; 1.83403042e+37,true
42781,100000,1.74782995e+38; -1.36400929e+38,-1.57640212e+38; -2.40415453e+38,true
43406,100000,-1.01876556e+38; 3.32094034e+38,1.76476151e+38; -4.54551617e+37,true
45330,100000,-3.83736192e+37; -1.49258962e+38,-3.04616718e+37; 1.80457669e+38,false
44058,100000,7.31230507e+37; -2.55013474e+38,-1.81346302e+38; 2.0893616e+38,true
43676,100000,-6.81601657e+36; -2.88176816e+38,-2.80808237e+37; 3.39864402e+37,true
44104,100000,-2.26926961e+38; 7.49225163e+37,2.53042166e+38; -2.30613999e+38,false
45961,100000,-2.30884074e+37; 2.28434877e+38,-2.63647736e+38; 1.6035844e+38,false
46053,100000,-2.61064305e+38; -1.5502948e+38,-1.27768502e+38; 2.05147101e+38,false
44008,100000,5.38251696e+37; 3.14264619e+38,1.99582422e+37; 2.94642361e+38,false
47449,100000,-2.90687576e+38; -2.2018556e+37,1.68056182e+38; 8.88246832e+37,false
44576,100000,2.35775284e+38; 1.08065216e+38,1.75905404e+38; -1.11383631e+38,true
53023,100000,-1.69386343e+38; -3.3517915e+38,-2.57610738e+38; 6.1241316e+37,true
42897,100000,1.93419731e+38; 3.00103948e+38,2.64684553e+38; -1.71182726e+38,true
43593,100000,1.24626665e+38; 1.32898775e+38,8.5130506e+37; 2.41240176e+38,false
54036,100000,-1.45427189e+38; 1.10039719e+38,1.42993229e+38; 3.1298058e+38,true
44540,100000,2.88873375e+38; -3.27275055e+38,-2.22714244e+38; 1.97920844e+38,true
42764,100000,2.65729239e+38; 6.73700619e+37,-2.06661609e+38; -2.00719411e+38,true
47904,100000,2.78525492e+38; 9.37085252e+37,4.00192553e+37; -3.16522498e+38,true
46114,100000,-2.23350665e+38; 1.50058525e+38,-2.40019764e+38; -5.17553243e+37,false
42929,100000,9.30735945e+37; -1.81607114e+38,1.14279878e+38; 8.55041181e+37,true
45669,100000,1.32984539e+38; -1.59043055e+38,-1.69975314e+38; 3.90337635e+37,false
45108,100000,2.16732069e+38; -1.07681168e+38,1.32488908e+38; 4.25792377e+37,true
44889,100000,1.6819104e+38; 2.46765145e+38,-3.30469352e+38; 2.77916817e+38,false
43599,100000,-3.11965182e+38; 1.34920759e+38,7.35520643e+37; -1.12542588e+38,false
46156,100000,-9.97255251e+37; -2.84540241e+38,-1.47540697e+38; 1.08056545e+38,false
54145,100000,1.19798752e+38; 2.41293276e+38,-2.9964443e+38; 2.51638238e+38,false
43588,100000,2.57884307e+38; 1.16542634e+38,-7.46407175e+37; -1.40493128e+38,false
43937,100000,1.33941598e+37; -3.0894217e+37,2.98164767e+38; -2.63215579e+38,false
45366,100000,2.83835995e+38; -1.82028744e+38,2.05603597e+38; -2.65020288e+38,true
43747,100000,3.39684543e+38; -2.43701183e+38,2.90648654e+38; 2.01587275e+38,true
44083,100000,-2.85376586e+38; -3.21537547e+38,7.85094807e+37; 7.60576568e+37,true
44385,100000,-2.21248414e+38; 2.47275309e+38,1.23807915e+38; 1.19399726e+38,false
43596,100000,-5.21479867e+37; 1.20604298e+38,6.00574419e+37; 2.31670246e+38,false
43391,100000,-1.81833465e+38; 1.11992053e+38,1.00609189e+38; -3.18791998e+38,false
43448,100000,-4.48739439e+37; -4.53980616e+37,2.21907308e+38; 2.30529685e+38,true
43402,100000,-7.74242704e+36; -2.1092197e+38,-1.21916408e+38; -1.53889588e+38,false
42927,100000,-2.14937887e+38; -1.13374481e+38,1.24615327e+38; 2.72711783e+38,true
43213,100000,2.93396575e+38; -8.07037458e+36,-3.11366912e+38; -2.86775667e+38,false
43790,100000,-3.15840035e+38; 7.58171531e+37,8.54689991e+37; -2.09310613e+38,false
43385,100000,-2.62212675e+38; -2.7936348e+38,-1.22975687e+38; -5.79500387e+37,false
43530,100000,3.25406254e+38; -2.04585887e+38,-3.15102709e+38; 9.65775937e+37,false
43590,100000,2.43769636e+38; -1.40388734e+38,2.15627915e+38; -6.99127053e+37,false
43845,100000,-2.2411586e+38; -3.24553683e+38,-1.31656001e+38; 2.70497421e+37,false
43034,100000,-1.77654072e+38; -3.15660556e+38,-2.83883557e+38; 6.13136076e+37,false
43726,100000,-1.31955217e+38; -1.98738854e+38,1.69864359e+38; 3.99844406e+37,false
44382,100000,-2.65641923e+38; -2.98235309e+38,2.61446192e+37; 2.70701695e+38,true
43907,100000,-2.74884698e+38; -1.3677089e+38,9.20258749e+36; 8.27233795e+37,false
42655,100000,2.48911146e+38; 2.83327642e+37,-1.91553769e+38; 1.40709267e+38,true
45965,100000,-8.9531657e+37; -3.3420237e+38,2.31463264e+38; -4.84256778e+37,false
42910,100000,-8.33004951e+37; 2.7104606e+37,1.9350151e+38; -1.52432571e+38,true
42871,100000,2.38478037e+38; -9.19639743e+37,2.84631715e+38; -2.86369532e+38,true
43998,100000,2.40014125e+38; 2.43602834e+38,-1.84075219e+38; 1.92633136e+37,false
43076,100000,-1.90538777e+38; 2.22414287e+38,3.16742318e+38; -8.31307212e+37,true
44698,100000,-2.75496416e+38; 2.70005217e+38,-2.30908662e+38; -5.8608279e+37,false
45086,100000,2.08007205e+38; -1.19679299e+37,2.11399215e+38; 9.67873341e+37,true
42468,100000,-1.05024548e+38; -3.15437409e+38,2.10076984e+38; -2.51151521e+38,true
43541,100000,-2.78522815e+38; -1.29662595e+38,2.42923982e+38; -3.38666082e+38,false
44515,100000,-3.05432157e+38; 1.92495259e+38,-1.62233305e+38; 1.64026159e+38,true
42974,100000,-2.76608926e+38; -2.33304582e+38,2.64852877e+38; -2.39693096e+36,true
43055,100000,2.63275879e+38; 3.01928614e+38,-1.60640791e+38; 1.29112587e+38,true
44715,100000,-2.34000228e+38; 2.00740707e+38,1.51975162e+38; 2.68833441e+38,true
42730,100000,-6.88478344e+36; 3.09955763e+38,1.05909317e+38; 1.92651377e+37,true
42721,100000,-2.21195396e+38; 8.46915236e+37,9.9049847e+37; -1.75587294e+38,true
63761,100000,-5.69916898e+37; 1.21921884e+38,-3.3354954e+38; 1.51804861e+38,false
44177,100000,-1.91047439e+38; 1.41135076e+38,1.94467885e+38; -2.58763666e+37,false
44831,100000,1.9525468e+38; 2.45507129e+38,6.19009608e+37; -3.14675338e+38,true
49388,100000,1.27898573e+38; 6.71577507e+37,-5.34400294e+36; 9.10621372e+37,true
42928,100000,3.08632762e+38; -1.31490811e+38,-1.25907276e+38; -3.06894843e+38,true
45157,100000,-2.92737519e+38; -2.80612431e+38,3.3792545e+38; -1.96763813e+38,false
43524,100000,-3.00091839e+38; -2.77325707e+38,-3.21593465e+38; -2.35302582e+38,false
44121,100000,-3.29104183e+38; -2.24793799e+38,-1.2403088e+38; 3.09696574e+38,false
43677,100000,2.82519606e+38; -3.13973607e+38,-7.740369e+36; -1.91927534e+38,false
43510,100000,1.49868864e+38; -2.38856787e+35,-2.85352673e+38; 1.08481015e+38,true
43050,100000,2.15967402e+38; 3.36621392e+38,1.48915764e+38; -2.40747841e+38,false
43159,100000,-2.11117979e+38; -2.82149087e+38,1.62500932e+38; -1.5184573e+38,false
42869,100000,-2.33807226e+37; 2.49568702e+38,3.57080669e+37; 5.79056e+37,false
42984,100000,2.82343742e+37; 1.85421193e+37,-3.67294029e+37; -3.56903553e+37,true
41396,100000,-6.93232985e+37; -1.68382972e+38,-1.71784809e+38; 2.22416194e+38,true
42420,100000,1.76254525e+38; 9.87847052e+37,2.38098959e+38; -1.68023145e+37,true
42784,100000,2.03136871e+38; 2.85383949e+38,2.91693441e+38; -2.22875976e+38,true
42999,100000,1.01653865e+38; 6.37103698e+37,-2.3657216e+38; -2.06259531e+37,true
44329,100000,1.43291887e+38; 2.01808819e+38,-9.75153408e+36; 2.17397839e+38,true
43545,100000,6.83457472e+37; 1.94890124e+38,-3.0614699e+38; -3.06480697e+38,true
44137,100000,2.56550536e+38; 2.75474227e+38,-3.21696054e+38; 1.06827056e+38,false
45204,100000,1.81478158e+38; -1.83419144e+38,1.60525719e+38; 6.0409826e+36,false
43440,100000,3.96875543e+37; -9.33710563e+37,-1.92496313e+38; -2.73731562e+38,false
44607,100000,1.01596136e+37; -3.08239871e+38,-1.26472993e+38; -1.59494703e+38,true
44883,100000,1.93300937e+38; -6.72319691e+37,-3.02759422e+38; 7.76352835e+37,false
44461,100000,3.06495746e+38; -8.40636715e+37,1.89531552e+38; -3.16914678e+38,false
43666,100000,-2.11141101e+38; 1.64987636e+38,-6.47532102e+37; 1.64724087e+38,false
