runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.vector2,param.b.vector2,param.alpha.float
19,3318,53858,50000,Vector2(1.5284017651530154e+38;1.177225026432029e+38),Vector2(-2.9773417144331323e+38;8.158318351695874e+37),7.211607625467678e+307
19,3387,52414,50000,Vector2(-1.1239784277959465e+38;3.1018915296790444e+38),Vector2(-5.438456224165446e+36;-8.42201350837463e+37),-1.1002452141794907e+308
19,3375,51995,50000,Vector2(-3.3423092747400255e+38;2.615938990438177e+38),Vector2(1.719045767162299e+38;-1.5749487796608678e+38),1.5568014043566545e+307
19,3417,51233,50000,Vector2(-1.3903946725471284e+38;-7.899932622791114e+37),Vector2(2.6353875901830225e+38;6.23751534324221e+37),2.4385406880184485e+307
19,3303,52146,50000,Vector2(-1.3250789246643449e+38;1.129869149429183e+38),Vector2(2.160683472484244e+38;2.3274034596575886e+37),-2.435258737579129e+307
19,3272,53809,50000,Vector2(1.7315164067071044e+38;-7.307725813063212e+37),Vector2(-3.1418955402608068e+38;-2.991930851661039e+38),-7.898744094083386e+306
19,3345,51991,50000,Vector2(1.2160133093821486e+38;-1.5747215152612588e+38),Vector2(1.0405378116310997e+38;2.271797205488217e+37),-1.4043899235687445e+308
19,3318,51420,50000,Vector2(2.0037830110964116e+38;1.425951359175098e+38),Vector2(-6.907923011437951e+37;3.3818873547201112e+38),-4.382587440208112e+307
19,3269,53220,50000,Vector2(-2.665068057100622e+37;3.4014994306863622e+38),Vector2(-2.9812973927781325e+38;1.5412257623026342e+36),1.4551659240391347e+307
19,3624,52116,50000,Vector2(2.7892923396723957e+38;3.0058204485817157e+38),Vector2(1.6899864490388113e+38;-3.2417204897275794e+38),-8.704211762515365e+307
19,3247,54530,50000,Vector2(1.9406146633304147e+38;2.0552938411186137e+38),Vector2(7.559849855063085e+37;-1.1042670694346856e+38),1.7225930681189343e+308
19,3291,55054,50000,Vector2(6.265733752663531e+37;2.864515334762227e+38),Vector2(1.687624258204322e+38;3.198507092062183e+37),-4.0250038767720315e+306
19,3247,51510,50000,Vector2(4.330890246161739e+37;6.212829115453366e+37),Vector2(-3.9410488964831914e+37;3.066201993268171e+38),1.6757530922811165e+308
19,3306,51353,50000,Vector2(-9.533906865232337e+37;1.6423321163786475e+38),Vector2(4.2221073169633935e+37;-2.4851125807163188e+38),6.184581571878666e+307
19,3262,51491,50000,Vector2(-2.146186417395938e+38;-2.675292216957727e+38),Vector2(1.7842595452308003e+37;5.448497664865034e+37),-9.656764977921791e+306
19,3264,50105,50000,Vector2(2.718215069105551e+38;-3.112580968012457e+38),Vector2(3.2653991888193626e+38;1.6688997404823268e+38),3.237794936923025e+307
19,3248,49802,50000,Vector2(-9.62556713071316e+37;-1.6517458925600384e+38),Vector2(-2.6748948845535914e+38;-1.7974003662949342e+38),8.877438484664355e+306
19,3279,50611,50000,Vector2(3.0759044895502697e+38;-2.2016610387269818e+38),Vector2(8.400957578374719e+36;1.5146480603766831e+38),-3.0661662664986917e+307
20,4061,67191,50000,Vector2(3.4056105229949504e+37;-1.6102681620964747e+38),Vector2(-2.083667334914366e+37;-2.244240509680216e+38),3.6868728751340055e+307
20,3811,67982,50000,Vector2(1.74399982416996e+38;-7.077123435893774e+37),Vector2(2.607557284669468e+38;5.300977108034555e+37),1.237004905086776e+308
20,5039,64638,50000,Vector2(-2.3605114509741094e+38;2.351843763229989e+38),Vector2(-9.463793617593953e+37;2.4628435597980134e+36),-9.328582560962346e+307
20,3718,69493,50000,Vector2(-3.131538441885256e+36;2.900547035423114e+38),Vector2(-3.290818169361163e+37;-2.7117297686347832e+38),-5.659629480701313e+307
20,3864,61059,50000,Vector2(-1.9302339232711697e+38;-2.37424426486855e+38),Vector2(-2.775507805633466e+38;-2.8377127389432894e+38),-4.2834808312325394e+307
20,3945,66760,50000,Vector2(-2.8866982061457408e+38;-3.263108087830534e+38),Vector2(-4.389292937555214e+37;1.9705224960596713e+38),7.206577175999078e+307
20,3709,69959,50000,Vector2(1.122231402444736e+38;1.6972350779950123e+38),Vector2(-1.391497832805471e+38;7.670675476438638e+37),2.0105077186177224e+307
20,3742,67059,50000,Vector2(-1.0842331193486787e+38;-2.9903283384782545e+38),Vector2(1.6412655658696395e+38;-1.0543868437325691e+38),5.138929180813049e+307
20,4999,59023,50000,Vector2(-2.1792197694451175e+38;2.5939400805097682e+38),Vector2(-2.6371992657148447e+37;2.043732664820436e+38),6.157088848890296e+307
20,4696,62904,50000,Vector2(1.9431452995766623e+38;-2.625881934686127e+37),Vector2(2.4762254373002867e+38;1.2904142584107438e+38),-1.5178575649093942e+308
20,3794,82944,50000,Vector2(-3.1390959592632148e+38;-3.038253644130723e+38),Vector2(-3.364906718575838e+38;-2.759239082066281e+38),-1.6928985365250265e+308
20,5483,72036,50000,Vector2(-2.78532875118765e+38;-1.4132976708836199e+38),Vector2(-1.2749052124952635e+38;-1.5929052025311726e+38),-1.2192987416051485e+308
20,3902,65102,50000,Vector2(-3.0173550549233124e+38;2.0090428483789266e+38),Vector2(-1.3358611550216941e+38;-1.4505101120195837e+38),4.771772090517727e+306
20,3829,71456,50000,Vector2(1.620806141536172e+37;-2.22444650049982e+38),Vector2(-3.9001587981318695e+37;-3.215834101056463e+37),1.6020787849157014e+308
20,5000,60654,50000,Vector2(-7.583730364130424e+37;-2.0634755623286307e+38),Vector2(-2.267869719692566e+38;4.8557787242946405e+37),3.405531053197252e+307
20,3780,61100,50000,Vector2(-5.0536214605325e+37;7.343722019507293e+37),Vector2(-2.8374981510496827e+38;-1.7800325389513273e+38),-1.8623183222665823e+307
20,3807,64358,50000,Vector2(6.908352491461308e+37;2.8290000242498487e+38),Vector2(-8.46733759499543e+37;-2.17372364209072e+37),1.964516962259224e+307
20,4861,60548,50000,Vector2(-2.3978473105725114e+37;-2.0473169722455935e+38),Vector2(-3.04474589132678e+36;2.0608307361163145e+38),1.255659047530038e+308
20,3704,64379,50000,Vector2(-3.1090863088377478e+38;-2.6448868567208927e+38),Vector2(2.317951603252167e+37;1.9505893495493945e+38),-7.809016157356231e+307
20,3771,64888,50000,Vector2(3.15048940003397e+38;-2.2572341818626753e+37),Vector2(-2.7275330109015645e+38;-1.6951594776082226e+38),3.555820573334929e+307
20,5692,71890,50000,Vector2(-4.900891366795323e+37;9.873098728118525e+37),Vector2(-1.0209869631888398e+37;-8.598847217684787e+37),9.03362808737431e+307
20,3931,72163,50000,Vector2(-3.018301115242769e+36;-1.742728117087811e+38),Vector2(2.8267034470104272e+38;2.994702645757474e+38),4.833104739377871e+307
20,3784,66232,50000,Vector2(1.9051871756516203e+38;1.4113030987231968e+38),Vector2(3.3601772663044585e+38;-5.532521603130082e+37),1.4724947902407548e+308
20,4749,71191,50000,Vector2(-3.263258380485697e+38;3.337934156164422e+38),Vector2(3.0234436314622326e+38;2.0794254464168464e+38),1.232147821993147e+308
20,4323,70457,50000,Vector2(-1.9353635474840293e+38;-1.3842921011455817e+38),Vector2(-1.4770574537136593e+38;-3.011504796697235e+37),-1.6640665604445963e+308
20,3834,70111,50000,Vector2(-2.3419554800759206e+38;1.1342027904771473e+38),Vector2(8.294082209799597e+37;1.950142528065826e+38),-1.56717386547112e+308
20,3902,59497,50000,Vector2(-2.658518867039603e+37;2.556014205615996e+38),Vector2(3.5397474783183406e+37;-6.01045833127149e+37),-7.726377092103634e+307
20,3717,60087,50000,Vector2(-2.2739635696579832e+38;-2.78256182486952e+38),Vector2(-1.1800201452995083e+38;3.341438956543933e+38),1.2688202450730143e+308
20,3737,62881,50000,Vector2(-1.747355954487076e+38;-2.5385547017809806e+38),Vector2(3.1553310140304577e+38;-1.938328632943987e+38),-2.701645341041172e+307
20,4568,57087,50000,Vector2(1.3942785511621317e+38;-1.1472345428836375e+38),Vector2(1.1348213025580106e+38;3.0977277538115108e+38),-6.371302541343817e+307
20,3748,72689,50000,Vector2(-3.398444291327764e+38;-9.196706734969227e+37),Vector2(-1.9151208914032008e+38;-3.1891647099625972e+38),-1.339406669452967e+308
20,3774,73841,50000,Vector2(8.195934108546806e+37;-1.861861717673164e+38),Vector2(-5.245459082346959e+37;-1.1475219446277213e+37),-4.0185048404460486e+307
20,5081,63389,50000,Vector2(9.542401138374346e+37;7.283806767417626e+37),Vector2(-2.8243218864747664e+38;-9.280173921090654e+37),-8.371178586324928e+307
20,3657,66530,50000,Vector2(2.917341479047226e+38;1.907340356255144e+38),Vector2(2.4476574605494473e+38;-1.6673942786294958e+38),-1.72430805372643e+308
20,3698,60953,50000,Vector2(1.5620687396782128e+38;-2.2755436200721317e+37),Vector2(-1.9601084928486764e+38;2.804107017295095e+38),4.339172853768273e+307
20,4786,62626,50000,Vector2(7.67818655977511e+37;2.8369910908095914e+38),Vector2(-2.3433263681410314e+38;1.4436495869711485e+38),-1.5734307506585273e+308
20,3751,63645,50000,Vector2(-7.003652435345506e+37;-9.098221438656775e+37),Vector2(-8.25116513813851e+37;-2.697442230837683e+38),-6.09526217314949e+306
20,3951,66173,50000,Vector2(-1.5245347209379831e+38;-1.9245664095556213e+37),Vector2(2.576836532963297e+38;2.7416637656724286e+38),-1.0755665192640957e+308
20,3948,64077,50000,Vector2(3.024757525956357e+38;-5.869912388043466e+37),Vector2(-1.5179930353685174e+38;-2.8071412657718012e+38),1.1750582040107804e+308
20,4124,67365,50000,Vector2(-2.411192527619426e+38;-2.3831409410170957e+38),Vector2(2.2407720148138954e+38;-1.1631324025912198e+38),8.417938912603786e+307
20,3746,67303,50000,Vector2(-2.904484662423567e+37;9.253562385570183e+37),Vector2(1.446962312931713e+38;1.1506801186271059e+38),1.0770214139091523e+308
20,5237,62613,50000,Vector2(-2.5478734548733783e+38;-8.237346732475542e+37),Vector2(5.910325596238982e+37;-3.1762427868041107e+38),3.4053441189091013e+307
20,3726,69937,50000,Vector2(1.1970225850341054e+38;-1.1198169844055173e+38),Vector2(-1.3065587522191065e+38;8.607787703838077e+37),1.0250227546555252e+308
20,3737,69126,50000,Vector2(-3.4745833921533683e+36;1.2270593124763933e+38),Vector2(-2.3409995701113005e+38;1.216560528793255e+38),5.743378428776309e+307
20,5122,63281,50000,Vector2(2.481571069175425e+38;1.935368009614142e+38),Vector2(1.8541152569732412e+38;-1.1755098444638963e+38),6.811973882587657e+306
20,3853,60930,50000,Vector2(2.006029693608208e+38;-1.9699024627980877e+38),Vector2(-1.5890226422727936e+38;-2.836417504266e+38),1.0009929995530285e+308
20,3740,62797,50000,Vector2(2.9379624020671624e+38;3.091751541821795e+38),Vector2(6.020625396145561e+37;-2.2137189312363527e+38),2.053591255693738e+307
20,4435,67216,50000,Vector2(1.7148806475851293e+37;-3.1187476318283512e+38),Vector2(5.037997413354567e+37;1.3897932991023801e+38),1.5460499820003398e+308
20,3789,73391,50000,Vector2(-6.193474119028841e+37;3.100871932948269e+38),Vector2(1.2165077945282856e+38;-1.904218690593046e+38),-1.1487946074877031e+308
20,3798,67057,50000,Vector2(-2.9529103351209577e+38;2.3703555184752418e+38),Vector2(1.1515486114063343e+38;-3.3702081347980405e+38),-1.381944131047396e+308
20,4097,65967,50000,Vector2(-3.1632212770144703e+38;-8.2490512039975695e+37),Vector2(-1.1609163465179248e+38;1.8083776120206226e+38),6.519140559220751e+307
20,3717,62432,50000,Vector2(-9.240115148002962e+37;3.3754578308757537e+38),Vector2(-2.958656138937576e+38;2.0907691952840727e+38),-7.606463625980901e+307
20,4213,58508,50000,Vector2(-6.086976256802467e+37;2.0240009226375237e+38),Vector2(-2.4148995436226855e+38;-2.0476599477919913e+38),-1.5966317099087618e+308
20,4564,63677,50000,Vector2(-1.7023182554898795e+38;-1.2054135192991842e+38),Vector2(1.907224949344499e+38;3.004810384583454e+38),-1.252948874689098e+308
20,3854,83024,50000,Vector2(-1.3585208658549898e+38;-2.910393131165207e+38),Vector2(2.2419838887877136e+38;-8.510374839933419e+36),-1.0838443463488284e+308
20,4504,78049,50000,Vector2(2.5686917257387585e+38;-1.3736422895699323e+37),Vector2(2.188843569977954e+38;2.3097902151577775e+38),-1.7213565753475654e+307
20,3910,81072,50000,Vector2(-2.289991338199077e+38;7.40452361289664e+37),Vector2(1.3542159244166147e+38;1.3444182529274507e+37),-1.5250774493671365e+308
20,3810,63782,50000,Vector2(1.5167948076534106e+36;3.8352244102556586e+37),Vector2(-2.698865244695475e+38;-4.0905208746476625e+37),5.903656420911601e+307
20,3739,61266,50000,Vector2(3.382190982391878e+38;-2.661622075708962e+37),Vector2(2.594466003390791e+38;-1.724788528617477e+38),1.479909421061823e+307
20,3794,62863,50000,Vector2(-1.5694592440895914e+38;-4.2017574683478097e+37),Vector2(5.338243500380064e+37;-6.48473814096136e+37),1.4564686234634255e+308
20,3806,75501,50000,Vector2(5.42331096861922e+37;-1.7608664731722606e+38),Vector2(2.237954585295852e+38;-1.857996093226804e+38),-4.741503244480957e+307
20,3768,68156,50000,Vector2(-2.2059134487244834e+38;2.3289254516742467e+38),Vector2(-2.5684461057584583e+38;1.1910847067985404e+38),-9.513945762434278e+307
20,3735,60531,50000,Vector2(1.7723254261260357e+38;-2.9907522408389708e+38),Vector2(1.7496056793603132e+38;-1.9360864125623034e+38),-1.1272940668111978e+308
20,3717,66113,50000,Vector2(-2.2247556044221798e+38;1.3954233917722098e+38),Vector2(1.7611343023910768e+37;2.9437720954740324e+38),3.1283822257405e+307
20,3808,61458,50000,Vector2(3.1715040046243136e+38;1.1951942272203843e+38),Vector2(2.5051564691830315e+38;-2.69895915225194e+38),-1.6183187984141039e+308
20,3861,71835,50000,Vector2(8.771966710736276e+37;8.813287049701315e+37),Vector2(-1.3339434024876448e+37;1.204040805817209e+38),-1.5929943042781949e+308
20,3821,93678,50000,Vector2(-1.2576204416189836e+38;3.2495916872465646e+38),Vector2(2.4130037467970322e+38;2.725470492668969e+38),-1.351922468980476e+308
20,3699,90438,50000,Vector2(2.307998872741583e+38;-1.406538456471155e+38),Vector2(-1.9608751679316944e+38;-2.9947649127549572e+38),6.820931573127956e+307
20,3929,67237,50000,Vector2(1.1705384230459452e+38;2.4155053791975466e+38),Vector2(2.153496197817094e+38;-1.4558852548006954e+38),1.1956014741957777e+308
20,3817,65070,50000,Vector2(2.5294779178351544e+38;3.0341412334655106e+37),Vector2(-3.4000523821731897e+37;-1.3803719170173879e+38),-3.920551595230272e+307
20,3770,61941,50000,Vector2(-1.4086616191084652e+38;-1.1519534483020231e+38),Vector2(-3.1485930961480766e+37;3.047628985145915e+38),-1.110574790647286e+308
20,3749,68216,50000,Vector2(-1.5499107534774479e+38;-2.97633935775052e+38),Vector2(1.2317929226417415e+38;1.88251286148341e+38),1.098195389440551e+308
20,3790,69036,50000,Vector2(-2.043080788175775e+38;-3.1468752774666954e+38),Vector2(3.247095531096643e+38;-1.3274775224240727e+38),9.053719551005217e+307
20,3824,67211,50000,Vector2(9.067888080974034e+37;1.1103195432845113e+38),Vector2(-1.3341291386535903e+38;2.3570307866620268e+38),-1.0713995657150152e+308
20,3746,76489,50000,Vector2(-3.3913657303760897e+38;-1.5052787026723243e+38),Vector2(2.8315470892478753e+38;1.2466224064234515e+38),-1.0230937885719675e+308
20,3829,81099,50000,Vector2(2.5281348166712006e+38;-3.5176416800913206e+36),Vector2(1.4748082359006623e+38;-3.3258178503153924e+38),-1.6172964114457498e+308
20,3728,80529,50000,Vector2(3.335725401758584e+38;8.862184896894279e+37),Vector2(2.9871965316113546e+38;-1.70577498655863e+38),1.1150893143046488e+307
20,3824,67255,50000,Vector2(4.361543558855978e+37;5.990519708510621e+37),Vector2(2.333049474018957e+38;3.1490359625617724e+38),-6.486067833379265e+307
20,3829,81176,50000,Vector2(7.856573901660907e+37;-2.149823256261969e+38),Vector2(5.018823944495995e+37;-6.023588656188654e+37),5.895106701283142e+306
20,3779,60659,50000,Vector2(6.699214481315175e+37;-4.010608180809275e+37),Vector2(-4.713374405286682e+37;-1.1809286958377039e+38),-5.027804274143602e+307
20,5753,69032,50000,Vector2(-1.2805015349531031e+38;-1.25773422593686e+38),Vector2(4.664401006117945e+37;6.215938915905845e+37),-7.091334368422945e+307
20,4056,74956,50000,Vector2(2.3030686246151274e+38;-5.43197967048382e+37),Vector2(3.136975636163249e+38;-2.4666598472830125e+38),1.7478564959254292e+308
20,3837,64928,50000,Vector2(4.847699226429026e+37;-1.5185759518205263e+38),Vector2(2.5288956098554335e+38;1.6980191959502895e+38),-4.576949451137195e+306
20,3826,80819,50000,Vector2(-5.10321702261583e+37;-1.0685073558865834e+38),Vector2(1.3890784455758994e+38;2.0971484187526132e+38),-1.6830077978299148e+308
20,3926,72865,50000,Vector2(-2.781957003415139e+38;-8.008313706749187e+37),Vector2(-1.9299503751849107e+38;8.636141498343502e+37),-1.7763633724221715e+308
20,3887,69264,50000,Vector2(3.3632999460870367e+38;2.169707724989197e+38),Vector2(-3.3499447906594163e+38;1.4642183841984037e+38),-2.2074878197742702e+307
20,3803,71865,50000,Vector2(-1.578510979259557e+38;-2.800369374853334e+38),Vector2(-1.4698864049741922e+38;-1.3680181041518997e+38),-5.4040211643528545e+306
20,3786,78506,50000,Vector2(-6.4111667424855545e+37;2.2241773529243797e+38),Vector2(-2.736160945122862e+37;-8.018333724153631e+37),1.7834404156761367e+308
20,3798,79081,50000,Vector2(-2.5757639991434558e+38;3.0066027411201285e+38),Vector2(-1.737546569906366e+38;1.1005786118362136e+38),9.438485183504944e+307
20,5589,60384,50000,Vector2(2.5821050916819414e+38;-1.7230024596277795e+38),Vector2(-2.264024986128098e+38;-1.1504935204587523e+38),7.930387654134377e+306
20,4370,67693,50000,Vector2(1.6992969877553196e+38;-7.595783946627754e+36),Vector2(-2.2855245938380887e+37;2.4198099149877296e+38),1.7446640208360856e+308
20,3816,69548,50000,Vector2(-6.662094629379052e+37;-2.234693173831585e+38),Vector2(-1.0403431004989047e+38;3.2368871915190292e+38),4.691610427691548e+307
20,4164,66535,50000,Vector2(-1.537264569677523e+38;3.3812494729380764e+38),Vector2(-9.542394039530985e+37;1.491708224113749e+37),1.032998485893881e+308
20,3869,66523,50000,Vector2(3.8099672326364713e+37;2.6734333341175523e+38),Vector2(1.3688335584300145e+38;1.8973251052169568e+38),-5.508271378002402e+307
20,3781,62328,50000,Vector2(3.348800051461386e+38;2.3648427595449693e+38),Vector2(2.1474893593888767e+38;1.9321597380630365e+38),1.312723888052076e+308
20,5407,76131,50000,Vector2(-2.846835563958916e+38;-4.693746610452988e+37),Vector2(8.203635846533553e+37;-1.8406311054205415e+38),-1.1636254281155558e+308
20,4038,74484,50000,Vector2(-4.85427579774301e+37;1.151074915730041e+38),Vector2(1.0453122908517993e+38;-2.8100747106727774e+38),9.899607382894603e+307
20,4599,80464,50000,Vector2(9.246502078787152e+37;1.3411603401788402e+38),Vector2(3.1688652631348785e+38;-2.4091677346686936e+38),3.563239738557936e+306
20,3952,82662,50000,Vector2(1.3041074201944091e+38;-3.1587135114800587e+38),Vector2(-2.804535381785924e+38;-1.9370924454316565e+37),-5.433583768307778e+307
20,3834,72210,50000,Vector2(-1.9233137679385e+38;3.171906204806754e+38),Vector2(6.635183421256687e+37;-1.1821041628862835e+38),-2.354950938433278e+307
21,3595,58721,50000,Vector2(-2.0371313489667357e+38;-1.79702088241125e+38),Vector2(1.4129792370528426e+38;-4.923520451190117e+37),4.755499467294857e+307
21,3532,59675,50000,Vector2(-1.853670058082441e+38;3.33140403156843e+38),Vector2(-2.6981691523978778e+38;9.761559672985163e+37),-9.91768729514394e+307
21,3686,73807,50000,Vector2(3.086388061426205e+38;-2.7873790999744832e+38),Vector2(2.6191413800904975e+38;1.8871995178705258e+38),1.7973949128435809e+307
21,3646,67220,50000,Vector2(-2.5959251199376776e+38;8.76816071657415e+37),Vector2(-2.9003993794811995e+38;-4.7715490463371757e+36),-1.3132671688282124e+308
21,3692,62086,50000,Vector2(1.991871151936187e+38;-7.722087328301974e+37),Vector2(2.3293528020445956e+38;2.4269570304838644e+38),-8.206399462302692e+307
21,3549,62463,50000,Vector2(2.4683256415837604e+38;1.7774156264052281e+37),Vector2(-2.405410012641425e+38;1.077664255350344e+38),-1.5120282857582149e+308
21,3534,59401,50000,Vector2(3.0706533737038843e+38;-5.112639723057446e+37),Vector2(3.831470643298263e+37;2.1748535751297394e+38),1.3110913668491389e+308
21,3521,63770,50000,Vector2(1.6203074477900422e+38;1.4125352551066186e+38),Vector2(-2.9960615672009187e+38;-3.3617382005475556e+38),-8.026521288879919e+307
21,3706,61854,50000,Vector2(3.9967020537247712e+37;3.381235275251354e+38),Vector2(3.0836410118694866e+38;-1.7344123291503138e+38),-1.326751571083909e+307
21,3556,73493,50000,Vector2(-6.368092989210279e+37;-2.387886619216158e+38),Vector2(1.3441823177977363e+38;-2.184037450198273e+38),6.380320535776763e+307
21,3577,67861,50000,Vector2(-4.471330213799584e+37;1.6864812430111082e+38),Vector2(-2.7389682841421273e+37;-2.656801961066654e+38),1.5696697702131257e+308
21,3829,61166,50000,Vector2(1.845965379146302e+38;1.6484633873897834e+38),Vector2(-1.5583699380508429e+38;-1.4596612309966072e+38),-2.2314584911736256e+307
21,3591,59420,50000,Vector2(-2.108884226597478e+38;-2.9439019028954958e+38),Vector2(3.842946177121889e+37;2.2865686815784607e+38),6.165458673471702e+307
21,3594,76167,50000,Vector2(-6.281729982057691e+37;8.133212278028234e+37),Vector2(-9.450326097617129e+37;1.4218913278326871e+38),7.028483451617854e+307
21,3714,56381,50000,Vector2(-4.267945309137526e+37;1.0711644529567098e+38),Vector2(1.9071553806795586e+38;2.642572025312828e+38),-1.227007626565668e+308
21,3725,60997,50000,Vector2(3.2949027931252184e+38;2.2618740365896306e+38),Vector2(-3.09828917090934e+38;-8.451591853359875e+37),-1.779029689719537e+307
21,3582,65796,50000,Vector2(-2.2765082007668574e+38;1.9483879728700502e+37),Vector2(3.164319315964388e+37;-3.1886929411152163e+38),-1.7505081307699462e+308
21,3761,57925,50000,Vector2(2.9408891537729694e+38;2.552752996975825e+38),Vector2(-1.568023655137845e+38;-1.142659845397534e+38),-1.4029508336229352e+308
21,3569,60033,50000,Vector2(-1.5914056225771267e+38;-8.382040428467513e+37),Vector2(1.9781782943886657e+38;-2.0118298542825644e+38),-1.6308442323416326e+307
21,3691,72310,50000,Vector2(-1.7561932031754832e+38;2.7657683953658884e+38),Vector2(2.51485693722417e+38;2.031983673409329e+38),1.6910268065043933e+308
21,3930,67870,50000,Vector2(1.4580246433656886e+38;-1.5605877181289542e+38),Vector2(1.6075512319180175e+38;-3.398943847076302e+38),4.3828891527738674e+307
21,3551,76218,50000,Vector2(-1.2171245826043326e+38;-2.3730135282538003e+38),Vector2(1.5105295142825656e+38;-2.5788601089694532e+38),-1.0950197358872881e+308
21,3510,60874,50000,Vector2(1.499440106831769e+38;1.7189804578033754e+38),Vector2(-6.534605994393619e+37;-2.683562775121808e+38),-7.966133834387635e+307
21,3535,65814,50000,Vector2(2.865583203627859e+38;-4.1624090866564853e+37),Vector2(-3.0132458387376126e+38;-8.3412966169954575e+37),-1.205399296990555e+308
21,3551,57798,50000,Vector2(-2.3509793269326813e+38;-1.0822505138099217e+38),Vector2(-4.461874047382121e+37;-4.1379332888672787e+37),1.0866576808232345e+308
21,3509,57504,50000,Vector2(-2.659346389351432e+38;-1.3461729348882867e+38),Vector2(5.0222839968093183e+36;-1.0123356281374622e+38),-1.1983805808226463e+308
21,4594,60956,50000,Vector2(8.012617634067082e+37;-3.301171477461419e+38),Vector2(-1.9354371726308905e+38;3.09260178043238e+38),1.5516244300181394e+308
21,3562,60707,50000,Vector2(5.066064718824341e+37;3.18706953705054e+38),Vector2(1.884807613305967e+38;-1.7916472608108584e+38),-9.539358352346655e+307
21,3471,65076,50000,Vector2(-1.4427331769992315e+37;3.3869526836945272e+38),Vector2(1.7386777198899617e+38;-3.1014688442629043e+38),1.2373586922766933e+308
21,5015,59598,50000,Vector2(-3.2785456382521615e+38;3.079860776367558e+38),Vector2(-8.3750500959976145e+37;3.200405829837229e+38),1.2257965449518171e+308
21,3503,59541,50000,Vector2(-1.6727951800708041e+38;-4.189772338982892e+37),Vector2(-1.9843877540888237e+38;-1.5908254442504142e+38),-4.2748358378828737e+307
21,3538,64623,50000,Vector2(-3.6073487495273116e+37;-5.21141708606819e+37),Vector2(1.2268284986551037e+38;-1.3398966446484847e+38),7.752442508051783e+307
21,3755,58627,50000,Vector2(-2.5258615642028233e+38;-5.360814272847248e+37),Vector2(-2.8343436278840268e+38;1.547762136416085e+38),-1.420953544721399e+308
21,3646,70513,50000,Vector2(1.500617095061069e+38;-1.50165649249422e+37),Vector2(1.002397754491913e+38;1.3662553599332463e+38),1.679689458730042e+308
21,3569,59025,50000,Vector2(-2.6084756721763212e+38;3.0383015106173876e+38),Vector2(-1.9646034804650377e+38;-1.4468453848403479e+38),-4.495850777669992e+307
21,4681,58134,50000,Vector2(1.3957548063451334e+38;1.5771704387498157e+37),Vector2(3.019490995478673e+38;-1.6583047167656193e+38),8.561016069430374e+307
21,3489,59406,50000,Vector2(-5.572585446820175e+37;1.2241285042886656e+38),Vector2(9.809663463842144e+37;-1.3245272431231255e+38),-1.7613434839851033e+308
21,3959,78565,50000,Vector2(-4.321965478875892e+37;8.494843077719182e+37),Vector2(-1.6630328506803745e+38;-8.546500346738723e+36),6.125284528878381e+307
21,4647,58959,50000,Vector2(-6.974052286769937e+37;2.2439490514542114e+38),Vector2(-2.4619289752429608e+38;1.0999523924397008e+38),-1.2156732323404377e+308
21,3485,59637,50000,Vector2(-1.1213778172365663e+38;-2.0964511095104397e+38),Vector2(-6.022215029998247e+37;3.4245740689141246e+37),-1.7606166636907963e+308
21,3630,58803,50000,Vector2(1.5433542617489714e+38;-7.633183949346528e+37),Vector2(3.63372298085542e+37;-8.104065948367546e+37),1.6857080970776294e+308
21,4318,73966,50000,Vector2(1.4030459269494541e+38;-1.2546648888915394e+38),Vector2(3.311751390782972e+38;-1.1344651434453705e+38),3.979568959162402e+307
21,3510,57700,50000,Vector2(-1.3058986611985556e+38;1.4039299357720293e+38),Vector2(1.286527540258396e+38;3.2810574118574777e+38),1.2619000382553576e+306
21,3473,69758,50000,Vector2(-3.1374494332515903e+38;-3.2458128715133082e+38),Vector2(-9.459761474564747e+37;-2.7032829563312464e+38),-6.658026622443911e+307
21,3799,60741,50000,Vector2(-3.2646363673941692e+38;8.7127836536333e+37),Vector2(8.148916789328016e+35;9.716636163954035e+37),7.215721369883016e+307
21,3561,65630,50000,Vector2(2.635690609382501e+38;-3.1460816267789045e+38),Vector2(2.6008016196786836e+38;2.79201505033759e+38),-1.0188113842868367e+308
21,3560,65226,50000,Vector2(-3.227882410127296e+38;2.2205938567956065e+38),Vector2(-2.8934053961775723e+38;1.972014064461924e+38),-1.4387447814118213e+308
21,3666,66408,50000,Vector2(3.230925582864228e+38;-3.1047787306861243e+38),Vector2(-8.33770206695345e+37;2.789354403845783e+38),1.3812580366751829e+308
21,3571,68009,50000,Vector2(-3.337112515751378e+38;1.6358993473487534e+38),Vector2(3.0128610814274313e+38;-1.2074758347076835e+38),3.9049639818154597e+307
21,3520,58622,50000,Vector2(-1.6193521462977102e+38;2.7497546216874213e+38),Vector2(-2.9332633734101884e+38;-1.4572528976802696e+38),-1.616686112551818e+308
21,4264,58392,50000,Vector2(-1.7277832263954563e+38;-3.3062568860213426e+38),Vector2(7.762716544159769e+37;2.2251855915057772e+38),-1.4678794734926831e+308
21,3607,59181,50000,Vector2(2.360214313673416e+38;1.7603928789080153e+38),Vector2(1.8086169444539457e+38;-1.2744210713780244e+38),-1.680375924450103e+308
21,3788,72471,50000,Vector2(-1.6807171850258464e+38;1.404589418320292e+38),Vector2(-1.1652822365971589e+38;3.994701447547491e+37),1.5310363811067415e+308
