runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.vector2
26,3521,49439,50000,Vector2(-2.4928772448788607e+37;1.840411446924534e+38)
26,3434,63046,50000,Vector2(-5.949444913466846e+36;-1.6872548141133915e+38)
26,3406,50458,50000,Vector2(-3.1719601560162997e+38;2.4235929900270027e+38)
26,3460,47929,50000,Vector2(-2.137526639791563e+38;3.4591715496859136e+37)
26,3391,51573,50000,Vector2(1.8896153556784167e+38;4.4523823867478525e+37)
26,4209,65261,50000,Vector2(6.992890081749569e+37;-1.8410801579691664e+38)
26,3732,48195,50000,Vector2(3.262552349807394e+38;-3.1336166663087883e+38)
26,3326,48291,50000,Vector2(2.099202418373175e+38;8.047855278391986e+37)
26,3363,49673,50000,Vector2(1.134045804626815e+38;1.3254318385914484e+38)
26,3480,50546,50000,Vector2(-2.5291114146936164e+38;-2.370834943932248e+37)
26,3765,53198,50000,Vector2(-3.077378006607975e+37;-2.34982850301177e+38)
26,3386,50828,50000,Vector2(3.2902859082271392e+38;-3.368522108793713e+37)
26,3398,51083,50000,Vector2(-3.2844839221359186e+38;4.631834555137841e+37)
26,3441,55190,50000,Vector2(3.393273088175217e+38;7.475512046509421e+37)
26,3410,50196,50000,Vector2(2.867397667991002e+38;-2.082084267491789e+38)
26,3344,48172,50000,Vector2(-2.8051989715221315e+37;1.4868919884822779e+38)
26,3362,49793,50000,Vector2(3.3113106540222845e+38;2.0639367843230178e+38)
26,3367,47751,50000,Vector2(1.818571551087418e+38;-2.888620370103879e+38)
26,3433,48156,50000,Vector2(2.8039096694496514e+38;8.085575996712617e+37)
26,3525,50454,50000,Vector2(-3.2320070409442946e+38;1.5109474333324489e+38)
26,3362,50450,50000,Vector2(-1.1228195923232418e+38;2.9701730995828177e+38)
26,3434,49696,50000,Vector2(-9.369699462960692e+37;2.8999670092144737e+37)
26,3341,50087,50000,Vector2(2.3708915825610663e+38;1.9585325496224727e+38)
26,3696,50103,50000,Vector2(-2.282364949364008e+38;3.061182502539459e+38)
26,3374,48309,50000,Vector2(-2.726941068777282e+37;2.697560274461576e+38)
26,3362,49565,50000,Vector2(1.727181852950708e+38;-3.238157073184314e+38)
26,4137,49352,50000,Vector2(-1.3394022609143957e+38;-1.5113503433992254e+38)
26,3394,48884,50000,Vector2(2.6029661584315853e+38;-1.4540591280520306e+37)
26,3459,48835,50000,Vector2(-3.1118731119172895e+38;2.217791233436574e+38)
26,3419,51387,50000,Vector2(-8.831602097264678e+35;-7.632282903299886e+37)
26,3412,48662,50000,Vector2(2.870554472927738e+37;2.711289234698192e+38)
26,3433,48875,50000,Vector2(-3.12022966749809e+37;3.005672995463897e+38)
26,3363,48595,50000,Vector2(1.482682678605184e+38;5.765353662824486e+34)
26,3383,49906,50000,Vector2(3.2133593935546972e+38;-1.676904497668552e+38)
26,3385,48312,50000,Vector2(1.4675268508529514e+38;3.2281681892786114e+38)
26,3361,48503,50000,Vector2(-1.0236629102233916e+37;-6.088441153836091e+37)
26,3363,49838,50000,Vector2(-2.6633209810433876e+37;-3.2108849395830517e+38)
26,3369,49345,50000,Vector2(-7.018076270935143e+36;2.416546678106598e+38)
26,3449,49208,50000,Vector2(1.1529725379725586e+38;8.07914900816946e+37)
26,3343,48740,50000,Vector2(-1.030130400203226e+38;2.013688939946835e+38)
26,3396,48418,50000,Vector2(-4.228169475663805e+37;-1.1252050065167273e+38)
26,3425,50185,50000,Vector2(-3.3527652625389e+38;-2.230833634108106e+38)
26,3401,51442,50000,Vector2(8.365703454592012e+37;4.554278170235158e+37)
26,3441,48630,50000,Vector2(-2.6186677858262522e+38;-3.175294254565984e+36)
26,3661,47463,50000,Vector2(-1.100042040690149e+38;1.184322957084875e+38)
26,3339,50007,50000,Vector2(8.443395192887534e+35;3.0059960942488833e+38)
26,3343,48602,50000,Vector2(1.162466835320076e+38;2.1496893923585848e+38)
26,3317,50132,50000,Vector2(-2.646093254444118e+38;-1.8044073303407078e+38)
26,3346,51299,50000,Vector2(-3.0278694560618454e+38;1.6741135366950415e+38)
26,3404,51431,50000,Vector2(8.624166763713506e+37;-5.338823070234488e+37)
26,4237,49410,50000,Vector2(-1.3870240403071455e+38;3.2141260686377153e+38)
26,3336,49452,50000,Vector2(3.0534640315647895e+38;-1.5542677192964563e+38)
26,3380,48098,50000,Vector2(2.0780275827469627e+38;-7.604899622093996e+37)
26,3515,49605,50000,Vector2(1.2157145494886868e+38;6.940447883478367e+37)
26,3733,52096,50000,Vector2(-2.740899118830371e+38;-5.775811641627084e+37)
26,3386,50517,50000,Vector2(-1.634003347699004e+38;2.3445999006400447e+38)
26,3353,48961,50000,Vector2(2.032044926286332e+38;1.1260348613056607e+38)
26,3442,59744,50000,Vector2(-7.747771957703559e+37;-1.713346815711865e+38)
26,3424,49863,50000,Vector2(-1.9083250672414012e+38;-2.75309022874132e+36)
26,3363,48460,50000,Vector2(-3.5849417575176774e+37;1.0359601731956036e+38)
26,3398,48623,50000,Vector2(1.4826611792510042e+38;-1.5418944353177486e+38)
26,3406,48742,50000,Vector2(-3.052060488820217e+37;2.6643475244994525e+37)
26,3348,48534,50000,Vector2(9.500612275747462e+37;2.316058696669882e+38)
26,3347,47441,50000,Vector2(2.451565525937903e+37;1.1435701199405458e+38)
26,3384,53160,50000,Vector2(-3.1807278360397662e+38;-2.6860317021368365e+37)
26,3377,47513,50000,Vector2(-1.3923046670595043e+38;2.953296106551619e+38)
26,3512,71321,50000,Vector2(-1.9123261781839136e+38;-3.0264133818763993e+38)
26,3435,50233,50000,Vector2(2.2787309500353216e+38;-2.1624084914210347e+38)
26,3363,49100,50000,Vector2(-2.5895367693848154e+38;-5.171496740426043e+37)
26,3346,49405,50000,Vector2(2.993891349373328e+38;-1.0840546087911545e+37)
26,3878,49514,50000,Vector2(2.831713151476505e+37;1.971692791093802e+38)
26,3481,69933,50000,Vector2(-2.939458888953744e+37;-2.3869958157863657e+38)
26,3425,50180,50000,Vector2(-3.358323859714877e+38;6.372209304239341e+37)
26,3386,49043,50000,Vector2(-2.6573510058946248e+38;-2.5478846101986603e+38)
26,3363,47446,50000,Vector2(-1.0420972246934765e+38;1.3459647866597292e+37)
26,4022,49293,50000,Vector2(-1.4198681574747228e+38;2.696215145056662e+38)
26,3365,65284,50000,Vector2(2.121968763974962e+37;-1.965448648473222e+38)
26,3387,64116,50000,Vector2(-2.6992828595092143e+38;-2.423245349526396e+38)
26,3460,65194,50000,Vector2(2.875395833394106e+38;-3.72664582633407e+37)
26,3339,49469,50000,Vector2(2.715938774275733e+38;8.454602777065537e+37)
26,3424,50025,50000,Vector2(-2.8248271212979934e+38;-2.587779298592659e+38)
26,3365,47956,50000,Vector2(-3.3691710951950058e+38;-2.458503073436808e+38)
26,3386,49842,50000,Vector2(-3.320266757630969e+38;3.4624245946562193e+37)
26,3394,50085,50000,Vector2(-2.0985383722827515e+38;3.388911761638144e+38)
26,3351,49205,50000,Vector2(2.5654264606166666e+38;2.5546181673629767e+38)
26,3366,49092,50000,Vector2(-1.955695851815306e+38;1.2462940342119683e+38)
26,3338,49468,50000,Vector2(-3.417782504058342e+37;9.443539983658927e+36)
26,3857,49189,50000,Vector2(-7.285026754355285e+37;1.1211691112417447e+38)
27,4038,66374,50000,Vector2(-1.2477558888841515e+38;1.3439161111716883e+38)
27,3883,68763,50000,Vector2(1.6779742933630966e+38;1.512669714143943e+38)
27,3883,63234,50000,Vector2(-2.5545664472184873e+38;-1.6780203344328969e+38)
27,4413,67053,50000,Vector2(-1.907006710617164e+38;-2.644598643680425e+38)
27,3883,64980,50000,Vector2(2.4719099490089178e+38;-2.8161336748936762e+38)
27,4013,66572,50000,Vector2(-4.35322574267752e+37;-3.114146972857955e+37)
27,4133,66222,50000,Vector2(-3.2606496569624754e+38;-1.8300497723303165e+38)
27,3883,65333,50000,Vector2(3.2050290022822854e+38;-2.6783550636319744e+38)
27,3883,67770,50000,Vector2(-2.1853683819164645e+38;6.458602735006335e+37)
27,4337,66588,50000,Vector2(-4.3319043666419215e+37;-2.5596983024964033e+38)
27,4000,65660,50000,Vector2(2.749352624329077e+38;-5.095440239713549e+37)
27,3883,66130,50000,Vector2(2.1346702680470807e+38;-2.4299752558569838e+38)
27,4206,67277,50000,Vector2(-4.352939760702109e+37;-1.0613058835327108e+38)
27,3920,63720,50000,Vector2(3.310745788914823e+38;3.2319122840619275e+36)
27,3916,63506,50000,Vector2(-1.2512164609342206e+36;3.0834351454120095e+38)
27,4497,67730,50000,Vector2(-2.5887370339741435e+38;2.0072632697603022e+38)
27,3935,66927,50000,Vector2(5.164290907354105e+37;1.7129588132161472e+38)
27,3882,67483,50000,Vector2(-2.4064135862686137e+37;1.627805144736176e+38)
27,4284,67260,50000,Vector2(-1.6837731356808286e+38;2.148641197430268e+38)
27,3883,67369,50000,Vector2(2.734051777348178e+38;1.082613467529779e+38)
27,3883,65775,50000,Vector2(-3.564799043010171e+37;7.306354722174005e+37)
27,3887,63287,50000,Vector2(-1.4146853933487017e+38;1.5403593611468962e+38)
27,3883,66194,50000,Vector2(-1.9249633363115648e+38;-1.1101363931257903e+38)
27,3971,66302,50000,Vector2(2.2901615076156515e+38;7.33820824645654e+37)
27,4261,64021,50000,Vector2(1.4206773242058605e+38;-5.389027104605927e+37)
27,3883,65379,50000,Vector2(2.504531568143143e+38;2.754929272849601e+38)
27,3883,64652,50000,Vector2(-1.491669003004178e+38;-5.54306338552158e+37)
27,3898,63099,50000,Vector2(-1.7653592297235655e+38;-3.3778943567414403e+38)
27,4047,70936,50000,Vector2(2.5220248421901485e+37;-2.0510310363861902e+37)
27,3884,69651,50000,Vector2(-3.012814634709439e+38;1.727326263707086e+38)
27,4245,65522,50000,Vector2(-2.392757439882475e+38;-1.3712254629945731e+38)
27,3904,66279,50000,Vector2(-1.2925178485227865e+38;-1.870172029360068e+38)
27,4052,62913,50000,Vector2(-3.314283903152108e+36;1.3669905972813787e+38)
27,4467,68447,50000,Vector2(1.1072154219067205e+38;2.0260439697568995e+38)
27,4105,74043,50000,Vector2(2.6467165962737682e+36;6.376716562713512e+37)
27,3886,65092,50000,Vector2(-3.3669627464373602e+38;8.710678339516441e+37)
27,3886,64952,50000,Vector2(7.232246473669003e+36;3.100017232207571e+38)
27,3885,65548,50000,Vector2(3.223845196495689e+38;-2.468940401418847e+38)
27,3886,65093,50000,Vector2(1.9598367085599875e+38;8.604106446495014e+37)
27,4084,71770,50000,Vector2(-2.5355334340464206e+38;-3.0145802184654368e+38)
27,3885,69809,50000,Vector2(-7.712924749763525e+37;-2.063765727551023e+37)
27,3941,63953,50000,Vector2(2.6471643684952868e+38;-1.2049947889529168e+38)
27,4118,68256,50000,Vector2(1.8330168860312347e+38;-8.59997086317683e+37)
27,4036,64817,50000,Vector2(-1.4815943245058521e+38;-9.714428423668678e+37)
27,3884,67674,50000,Vector2(-2.758067367263478e+38;-1.3504983615603614e+38)
27,4421,68900,50000,Vector2(-2.746536208931514e+38;-6.036880733322408e+37)
27,3894,69048,50000,Vector2(2.876247086125171e+38;1.304862534303953e+38)
27,3959,64422,50000,Vector2(3.2956143000541145e+38;1.714418538235322e+38)
27,4144,69810,50000,Vector2(2.3035850654696603e+37;-2.37100191886931e+38)
27,3968,65716,50000,Vector2(1.951503072102039e+38;-1.0228792359458245e+38)
27,4169,72891,50000,Vector2(1.7053715694316132e+38;-2.5397767676656246e+37)
27,4876,67725,50000,Vector2(1.7780181407355166e+37;-2.7839714523369737e+38)
27,4091,70041,50000,Vector2(-1.77379387258134e+38;-3.6693406668302727e+37)
27,3900,68563,50000,Vector2(5.737487521620744e+37;1.346646934800724e+38)
27,4065,76790,50000,Vector2(-8.783282267054153e+37;-2.2559732751636403e+38)
27,3917,75564,50000,Vector2(-1.6686126429743871e+38;-2.7656815866527848e+38)
27,3903,61083,50000,Vector2(1.099237513560208e+37;1.0776222707624645e+38)
27,4430,64915,50000,Vector2(-3.1426202307559453e+38;1.716078323872225e+37)
27,3904,70346,50000,Vector2(-2.8599029119942605e+38;-1.8220899406813634e+38)
27,3940,65408,50000,Vector2(-3.096450976126961e+38;6.220432990813775e+37)
27,4068,64169,50000,Vector2(-5.687425464116531e+37;1.0813212752139304e+38)
27,3925,66948,50000,Vector2(-2.983810788976217e+38;2.9510719375144827e+38)
27,4034,65430,50000,Vector2(3.1454930312522065e+38;-3.1725595012200876e+38)
27,4067,65774,50000,Vector2(-8.275923495246508e+36;-2.9224564999251707e+38)
27,3884,68024,50000,Vector2(4.447457817696086e+37;5.623794474587475e+37)
27,4110,63597,50000,Vector2(3.039887189400201e+38;6.753383219703888e+37)
27,4311,69158,50000,Vector2(1.3570459290286122e+38;-3.118019087675388e+38)
27,3885,65710,50000,Vector2(2.4781806108800547e+37;2.40379370742011e+38)
27,3885,64663,50000,Vector2(-2.1793193560762714e+38;-1.3548404198083112e+38)
27,4642,67998,50000,Vector2(1.3900740076512947e+38;1.7678906772661973e+38)
27,3883,66622,50000,Vector2(-2.120852673680497e+38;2.6572439147719175e+38)
27,3885,66642,50000,Vector2(-2.930223851506985e+38;3.102973190583207e+38)
27,4209,67476,50000,Vector2(-3.653579966917635e+37;3.146417300657845e+38)
27,3907,64957,50000,Vector2(-9.701587630148606e+37;1.7158859705701463e+38)
27,4577,64542,50000,Vector2(-9.413646373969405e+37;-1.179457612669151e+38)
27,3946,73577,50000,Vector2(3.075783606389032e+38;-6.779599755297328e+37)
27,3892,66914,50000,Vector2(2.4963706364029697e+37;-5.592945943700801e+37)
27,3922,60073,50000,Vector2(2.7161911381572265e+37;-3.4730956774089405e+37)
27,4229,63631,50000,Vector2(1.4743909253230672e+38;7.104020446329417e+37)
27,4130,66567,50000,Vector2(3.4866024945543723e+37;6.52772721517654e+37)
27,3883,67300,50000,Vector2(-3.3791386825706244e+38;2.001875450473188e+38)
27,8645,88281,50000,Vector2(-1.1049232053853638e+38;7.317147499384348e+37)
27,5329,92204,50000,Vector2(-5.774263079653846e+37;-1.7012913570916466e+38)
27,3964,85357,50000,Vector2(1.1521147948704202e+38;-1.044060866179254e+38)
27,4183,67904,50000,Vector2(-5.286547694782277e+37;2.7559878118068155e+38)
27,4206,68493,50000,Vector2(2.0037980200795183e+38;-2.0945620058799556e+38)
27,3885,65586,50000,Vector2(2.1228535333878972e+38;3.228992669229e+38)
27,4377,62973,50000,Vector2(5.165903358917596e+37;2.2535541921702127e+38)
27,3987,66840,50000,Vector2(2.857699988781184e+37;-1.3780690522309893e+38)
27,4160,63866,50000,Vector2(-3.172729467812566e+38;-8.135085612085251e+36)
27,4159,67036,50000,Vector2(-2.503548885397846e+38;3.0131953355376995e+38)
27,3883,64969,50000,Vector2(2.1397524314214677e+38;3.1678316715414764e+38)
27,3883,62019,50000,Vector2(8.51915864447252e+37;4.571625715169161e+37)
27,4345,64916,50000,Vector2(3.212858418037487e+38;1.1300529080601921e+38)
27,4189,64530,50000,Vector2(1.5615494085803113e+38;2.8418787458758794e+38)
27,3889,63456,50000,Vector2(1.5952376796355926e+38;-1.363593395084815e+38)
27,4257,65400,50000,Vector2(-8.504753063051526e+37;-1.5835416253135508e+38)
27,3883,62806,50000,Vector2(1.3993420547196833e+38;-2.9689050433343974e+38)
27,3985,60828,50000,Vector2(-2.537851713464118e+38;-1.9946135365386967e+38)
27,6037,69279,50000,Vector2(-9.086003315111535e+37;-1.459076742657854e+37)
28,4177,70333,50000,Vector2(2.2604629893535046e+38;-2.362113964156894e+38)
28,3898,69233,50000,Vector2(-2.4658755265036393e+38;-2.7647372376616388e+38)
28,4338,78427,50000,Vector2(-1.4269719700263538e+38;3.014330542003216e+38)
28,3997,81225,50000,Vector2(8.840666274425285e+37;1.4024960708250991e+38)
28,3883,69548,50000,Vector2(-1.2860809215989236e+38;-1.8331219489129816e+38)
28,3921,75031,50000,Vector2(3.1918823500253905e+37;-2.011310421772615e+38)
28,3889,80232,50000,Vector2(-8.998628722779964e+37;2.6661868348143596e+38)
28,3928,76383,50000,Vector2(9.756684795836926e+37;1.827030330012621e+38)
28,3883,76550,50000,Vector2(3.146373693477197e+38;2.3128656369259792e+38)
28,3955,78651,50000,Vector2(8.2890420310130895e+37;-1.1055266070710724e+38)
28,3981,79462,50000,Vector2(1.4366331155458732e+37;2.2675505759774526e+37)
28,3924,84261,50000,Vector2(1.8540888898407565e+38;-9.43977620226179e+37)
28,3883,72288,50000,Vector2(-3.5431338801317903e+37;-3.292140531761297e+38)
28,3978,77349,50000,Vector2(1.8629995608519288e+38;2.3184706808199484e+38)
28,3882,64812,50000,Vector2(-1.6254923415690717e+38;3.3764636355679987e+38)
28,3934,66336,50000,Vector2(3.3221357816759455e+38;1.879246582240838e+38)
28,3885,67936,50000,Vector2(-2.5136560157515378e+38;-1.6360052215268844e+38)
28,4274,72235,50000,Vector2(-1.7693138939480855e+38;1.6415785234498239e+38)
28,3923,66687,50000,Vector2(1.8948893906476543e+38;-2.8546025098925382e+38)
28,4344,70373,50000,Vector2(6.82649217924073e+37;-1.028936577573955e+38)
28,3992,71734,50000,Vector2(2.946797825338705e+38;-1.9488493216294973e+38)
28,4547,68590,50000,Vector2(1.1251275277120414e+38;-1.8050324088516803e+37)
28,4238,78194,50000,Vector2(-1.342447563304336e+37;5.549946221220579e+37)
28,4160,67673,50000,Vector2(-9.297655329928042e+37;3.2230817665982077e+38)
28,4489,72717,50000,Vector2(1.926303395114078e+38;-2.9325301643030164e+38)
28,4090,73539,50000,Vector2(-1.4705055255273437e+38;2.0543655152310545e+38)
28,4356,72974,50000,Vector2(-2.8418292567964465e+38;-4.792160918331827e+37)
28,4274,76684,50000,Vector2(-1.2117870636930357e+38;-1.8087479688199852e+38)
28,4853,73804,50000,Vector2(-8.810380580405112e+37;-1.762434911906911e+38)
28,3882,67023,50000,Vector2(2.7709466973617967e+38;3.2683592036769195e+37)
28,3990,74517,50000,Vector2(-2.9002716003006965e+38;2.3639207212043872e+38)
28,3883,84827,50000,Vector2(2.472849633045855e+38;-1.8593089736004483e+38)
28,3916,78086,50000,Vector2(-4.0568350881875577e+37;2.382565934704832e+38)
28,4421,72547,50000,Vector2(-9.312844572950096e+36;-2.627324723893283e+38)
28,3967,65918,50000,Vector2(-3.3438353232386043e+38;1.2417911364558616e+38)
28,3939,71536,50000,Vector2(-2.3710378187343086e+38;-2.913721474581166e+38)
28,3930,67297,50000,Vector2(-1.3367449610201732e+38;-9.628087220106413e+37)
28,3885,65157,50000,Vector2(1.1924795281069835e+38;-7.036085529482466e+37)
28,4005,81574,50000,Vector2(-3.030289350351657e+38;6.905865868043901e+37)
28,4532,92464,50000,Vector2(3.096346927365694e+38;-1.4712801107501071e+38)
28,3959,77804,50000,Vector2(-1.5707334357669168e+37;1.5297350293483114e+38)
28,4880,71047,50000,Vector2(2.7762343215454687e+38;-2.7437293262664645e+38)
28,4854,65906,50000,Vector2(-1.6303245495981057e+37;-2.6179806177888805e+38)
28,3961,65870,50000,Vector2(-2.729090902783221e+38;3.2597657495519483e+38)
28,4263,65946,50000,Vector2(-8.3692290444413665e+37;-2.650080978996292e+38)
28,4002,66857,50000,Vector2(-9.36224491684099e+36;8.27476879231476e+37)
28,3973,66998,50000,Vector2(3.3294670614512814e+38;-1.6094686295098987e+38)
28,3885,72839,50000,Vector2(-2.2940431551655984e+38;-1.4342443294017911e+38)
28,4075,67944,50000,Vector2(1.6747730192433042e+38;7.1672990289916095e+37)
28,4492,67921,50000,Vector2(2.2128467876233957e+38;1.400945277786804e+38)
28,3933,68309,50000,Vector2(2.99963390800441e+38;5.123185561930865e+37)
28,4062,68151,50000,Vector2(-2.2091243569888375e+38;1.6834838071078325e+38)
28,3883,71060,50000,Vector2(4.8064549465e+37;2.2015488770018736e+38)
28,3912,67172,50000,Vector2(3.199422944267836e+38;-1.2156812863369368e+38)
28,4073,68862,50000,Vector2(-8.115644288654851e+36;2.2147502917646984e+38)
28,3883,72918,50000,Vector2(5.416844936437576e+37;-2.2820400251621573e+38)
28,3985,68115,50000,Vector2(2.515139876838141e+38;-3.4994630634238077e+37)
28,4100,73070,50000,Vector2(1.7533771680731002e+37;-1.1181892196227762e+38)
28,3990,82063,50000,Vector2(2.7288602917860274e+38;-1.6144557697952926e+38)
28,3897,62494,50000,Vector2(-2.0936622781899376e+38;-1.9458722695478733e+38)
28,4117,73652,50000,Vector2(-1.771694846011458e+38;-2.4510868103652327e+38)
28,3970,66709,50000,Vector2(-1.5636119268129066e+38;-3.1725132573261913e+38)
28,3883,71271,50000,Vector2(2.4110318909353652e+38;-2.912915045975325e+37)
28,4332,72958,50000,Vector2(2.7132690006996043e+38;-2.922053082798154e+38)
28,3883,67577,50000,Vector2(-1.4853963635981046e+38;-1.0900816535699397e+38)
28,3882,69390,50000,Vector2(-3.124128352272104e+38;1.3496108033161056e+38)
28,4368,71009,50000,Vector2(1.0443157907149599e+37;7.3389429767444325e+37)
28,3882,65950,50000,Vector2(-2.967879970353029e+38;1.0660636297654874e+38)
28,3887,69420,50000,Vector2(-7.042126645182913e+37;-7.003735973520061e+36)
28,3950,67157,50000,Vector2(3.227410641279915e+38;-1.3154644540399259e+38)
28,3900,67006,50000,Vector2(-2.9449939585345804e+37;1.2042135105349841e+38)
28,3928,67603,50000,Vector2(1.0507612616038684e+38;2.3476986471792906e+38)
28,4412,94035,50000,Vector2(3.1679977844761303e+38;-3.912304158532656e+37)
28,4068,82248,50000,Vector2(4.913889348989823e+37;-2.4464132868383353e+37)
28,4005,85122,50000,Vector2(3.2734513054320123e+38;1.57902665952373e+38)
28,4147,83920,50000,Vector2(-7.546317431375528e+37;3.222444898936653e+38)
28,3990,84103,50000,Vector2(2.4508476807560057e+38;-3.0012153274812066e+38)
28,3986,81630,50000,Vector2(-1.0845007457433989e+38;4.545115591696708e+37)
28,4298,80819,50000,Vector2(1.2432455880485395e+38;-5.1127974187921144e+36)
28,5988,68139,50000,Vector2(-3.9807519668124596e+37;1.6160062585974438e+38)
28,3884,70460,50000,Vector2(-2.7394351345051793e+38;2.193252813707716e+37)
28,4381,64489,50000,Vector2(-6.145485811141541e+36;-2.1965660974345445e+38)
28,5378,78346,50000,Vector2(1.7163212310802406e+38;2.7115257275941705e+38)
28,4517,79025,50000,Vector2(2.6724778298011243e+38;2.0998711294178074e+38)
28,4242,62255,50000,Vector2(2.2943100716759825e+38;2.474671196252359e+38)
28,4775,67185,50000,Vector2(1.8485753196141e+38;-2.829172830379672e+38)
28,5140,63634,50000,Vector2(-8.66295585796001e+37;1.920010169062257e+38)
28,5078,67566,50000,Vector2(-1.6229761058336427e+38;2.109949458749862e+38)
28,4391,70883,50000,Vector2(3.060921062279668e+38;-2.2221369932242763e+37)
28,3900,65584,50000,Vector2(-9.06831096921427e+37;-2.7351247168162113e+38)
28,4574,69350,50000,Vector2(8.237578459005264e+37;2.7763562188271867e+38)
28,3996,63171,50000,Vector2(-2.5287854763712857e+38;1.3794916604405894e+38)
28,4604,66686,50000,Vector2(2.285914776692839e+38;2.244908206604368e+38)
28,4609,70388,50000,Vector2(3.210741137298962e+38;3.2648268192203475e+38)
28,4383,68815,50000,Vector2(-1.93340102153078e+38;-3.217435549412743e+38)
28,3882,69508,50000,Vector2(2.3385660866070544e+38;1.145976526427971e+38)
28,4056,66633,50000,Vector2(-7.294835834699851e+37;8.80293085135769e+37)
28,3883,84893,50000,Vector2(3.105361241489941e+38;3.108376627325716e+38)
28,3948,81692,50000,Vector2(-1.5948820275831926e+38;3.116440913384128e+38)
28,4350,82851,50000,Vector2(8.407536684989903e+36;-6.168684958011258e+37)
29,3914,63330,50000,Vector2(-2.2177597957016883e+38;-1.8484459178408285e+38)
29,3883,63847,50000,Vector2(-2.4575773842624973e+38;2.831616860736912e+38)
29,3883,62820,50000,Vector2(-2.9763864129408003e+38;5.950308817350901e+37)
29,3882,64188,50000,Vector2(-3.2005461841116863e+38;1.8251071519340026e+38)
29,3883,63422,50000,Vector2(2.504759542427088e+38;-1.489769960992988e+38)
29,3898,62173,50000,Vector2(-1.2453006017895815e+38;-8.639718301277106e+37)
29,3901,63484,50000,Vector2(-5.2462056017854334e+36;1.4540791062254902e+38)
29,3883,63435,50000,Vector2(4.514613890014257e+37;2.715611010536538e+38)
29,3955,64857,50000,Vector2(-2.5740365463175128e+38;-2.4768860353810777e+38)
29,3928,65032,50000,Vector2(2.6830699125684393e+38;-1.9330152501001185e+38)
29,4244,64258,50000,Vector2(-1.805824056651523e+38;-1.6707306335972484e+38)
29,3885,63823,50000,Vector2(1.1968212567657772e+37;-6.183152907841783e+37)
29,3884,66186,50000,Vector2(-5.009634491764821e+37;-1.6278454053192393e+38)
29,3882,62247,50000,Vector2(-2.9425993665507493e+38;7.566941092520762e+37)
29,3883,67984,50000,Vector2(3.137708642446325e+38;-3.1635218623247964e+38)
29,3889,64786,50000,Vector2(1.753403154910405e+38;-2.238520870171986e+38)
29,3993,62914,50000,Vector2(-1.9846631892112412e+38;-1.1914836617954442e+38)
29,3890,62963,50000,Vector2(-1.94487660606043e+38;-3.3727527659069146e+38)
29,3885,64082,50000,Vector2(-3.1424449907369697e+38;-1.8721905347638235e+38)
29,3884,65214,50000,Vector2(-2.7199670636471143e+38;-2.003113488755395e+38)
29,3885,63887,50000,Vector2(9.806744825100179e+37;8.8546357840398e+37)
29,3884,64683,50000,Vector2(-2.2463529226404362e+38;-2.4479696068332475e+38)
29,3882,64634,50000,Vector2(-3.0036045953325167e+38;2.0121852020988203e+38)
29,3917,64743,50000,Vector2(-1.78056921150944e+38;-1.2314778354085488e+38)
29,3883,65549,50000,Vector2(-2.203900318159273e+37;-2.3326785087473064e+38)
29,3940,63948,50000,Vector2(1.5503639639200415e+38;2.410374538040111e+38)
29,3971,64844,50000,Vector2(-2.241353917145424e+38;-3.046873668212275e+38)
29,3884,63794,50000,Vector2(8.954299488350223e+37;3.1448997707712997e+38)
29,3882,69161,50000,Vector2(1.091266247702841e+38;-1.229479713826445e+38)
29,5037,86598,50000,Vector2(1.8346550962549216e+38;-1.37295220593618e+38)
29,3882,62216,50000,Vector2(3.3813391211885245e+38;5.341877601120798e+37)
29,3922,66752,50000,Vector2(1.984651425413671e+38;1.5895179387153148e+38)
29,3883,64717,50000,Vector2(-2.516166775236374e+38;-3.3840338421284657e+38)
29,4142,62546,50000,Vector2(3.13778105064861e+38;-2.0296276687097687e+38)
29,3884,64672,50000,Vector2(8.436612786807338e+36;1.7783801310409178e+38)
29,4867,86641,50000,Vector2(-1.977024022458122e+38;-3.0277633790596183e+38)
29,3891,62861,50000,Vector2(1.2371322669699028e+38;-2.1774913024986943e+38)
29,3914,66248,50000,Vector2(6.509019734678612e+37;-1.0203572197236584e+38)
29,4170,63270,50000,Vector2(1.5291862887564846e+38;3.046106790305161e+38)
29,3885,63250,50000,Vector2(8.334000527200784e+37;-6.4057736497719435e+37)
29,3884,66159,50000,Vector2(1.86668345490824e+38;-2.702048163234576e+38)
29,3884,69016,50000,Vector2(2.1386168193077593e+38;-1.8231741368867266e+37)
29,3913,64735,50000,Vector2(3.19656778946793e+38;-2.014810962846109e+38)
29,4156,63378,50000,Vector2(6.103019135738715e+37;1.9196521845327526e+38)
29,3884,63560,50000,Vector2(2.868782348094643e+38;-3.2121548212483364e+38)
29,3954,64428,50000,Vector2(-1.743589764553798e+37;-5.445292537087417e+37)
29,3897,62023,50000,Vector2(3.093391780286442e+38;8.815618512685255e+37)
29,3882,97051,50000,Vector2(3.3352621515232368e+38;-6.778950718190011e+37)
29,4121,67127,50000,Vector2(-1.3343017673123294e+37;2.8022333282959096e+38)
29,3890,63043,50000,Vector2(-6.235567724860019e+37;1.3786798569962032e+38)
29,3885,67931,50000,Vector2(-2.3669890441292277e+38;3.2502508655586832e+38)
