elapsed.ps,repeats.n,param.a.vector2,param.b.vector2,param.epsilon.float
72313,100000,-5.34027669e+36; -1.63289775e+38,-9.45197911e+37; 2.0643475e+38,0.004612982853230995
74820,100000,-6.34067802e+36; 1.75887799e+38,7.24908404e+36; -3.07575795e+37,0.009966957244507019
62278,100000,1.36793677e+38; 1.64607412e+38,-1.7309558e+38; 5.62609957e+37,0.0015640388018291229
56602,100000,2.65409588e+38; 2.03276292e+37,2.15699065e+37; 2.84520222e+38,0.006853626139462937
55978,100000,-1.92228525e+38; -3.35614451e+38,2.83885525e+38; 2.15204438e+38,0.005554226452065086
50720,100000,3.03922781e+38; -7.84137832e+37,1.25505999e+38; 1.66938195e+38,0.005595345665121814
54900,100000,4.25046517e+37; 1.98330731e+38,2.50313107e+38; -1.69621599e+38,0.008437491442686343
54354,100000,1.55308749e+38; 2.91877788e+38,1.93342637e+38; -8.98869338e+37,0.005234224318313918
51125,100000,1.57196088e+38; 1.9162133e+38,1.58763887e+38; 1.01624804e+37,0.00994892677129193
54252,100000,-2.17161569e+38; -1.52869444e+38,3.25758803e+38; -2.89238012e+37,0.009674542842874362
51882,100000,-1.18903622e+36; 1.6465971e+38,-3.23725795e+38; 2.4319538e+38,0.0032721909359831143
52108,100000,3.03453344e+38; 1.79646616e+38,2.21605567e+38; -2.25520194e+38,0.00854103454840808
52721,100000,1.10924965e+38; 3.04944203e+38,-1.07585456e+38; 7.72342445e+37,0.005124418900706266
52595,100000,-9.44088565e+37; -3.01454959e+38,1.14977319e+38; 4.23106682e+37,0.0032944928144939757
50805,100000,7.01785316e+37; 1.27224619e+38,-5.3355069e+37; 2.73429922e+38,0.005313550870723446
53835,100000,2.08452528e+37; 2.54027059e+38,2.61811996e+38; 2.73202029e+38,0.003908415539987838
56889,100000,-2.53191627e+38; -7.09187382e+37,-1.78878034e+38; 1.71688021e+38,0.0024776968501743018
54721,100000,9.62674452e+37; 1.21491806e+38,1.77824992e+38; -3.06056267e+38,0.009550995872982674
55920,100000,-2.82859752e+37; 1.02460882e+38,8.34516599e+37; -2.45549032e+38,0.00990961774341609
55782,100000,2.70898678e+38; -2.87396755e+38,-1.42631878e+38; 2.35596211e+38,0.007740288256066679
56284,100000,1.01480085e+38; 4.70428738e+37,1.96830969e+38; 2.51701417e+38,0.003968627741034364
55756,100000,-3.33250374e+38; 8.68769634e+37,-1.53068871e+38; -2.39412245e+38,0.007140838281326533
57054,100000,-1.46367157e+38; 1.34285463e+38,2.97039398e+38; -3.07870346e+38,0.001254272800159286
56559,100000,-2.26340211e+38; 2.18429199e+38,8.78927166e+37; -2.13624114e+38,0.005639148682844538
54570,100000,-8.54273188e+37; -1.0967782e+38,-1.69092978e+38; 1.82788239e+38,0.0027915261420109706
56044,100000,1.34726578e+37; 2.94385099e+38,-9.46991789e+37; -1.56597432e+38,0.00046032100232671843
52641,100000,1.45461781e+38; -2.36862746e+38,1.13444446e+38; -2.24751125e+38,0.0028485907525422492
51072,100000,-3.04570236e+38; 1.66210128e+38,1.0457081e+38; 1.3240575e+38,0.0023696948326839625
50587,100000,1.37622802e+38; 2.26754338e+38,5.97429834e+37; -1.11981237e+37,0.007848017013648081
50004,100000,-3.14877655e+38; 3.28883815e+38,2.41989835e+38; 5.93514569e+37,0.00433847120137773
50915,100000,2.96022214e+38; 5.81047428e+36,2.70906324e+38; 1.63851973e+38,0.007372665907939303
51534,100000,2.95205543e+38; -1.90739492e+38,1.03577053e+38; 2.54094316e+38,0.002249257375355312
51192,100000,1.66999124e+38; -2.27389623e+38,1.79550193e+38; 7.87253971e+37,0.008911583353370852
51108,100000,-2.24791203e+38; -2.50917847e+38,-3.26988667e+38; -2.79885058e+37,0.0018091720627103603
51717,100000,-2.73322e+38; 1.31512614e+38,-3.28060653e+38; -2.1545016e+38,0.0040760735281312925
51279,100000,-1.95470303e+38; 1.90540815e+37,-2.82918399e+38; 1.46050244e+38,0.005688962325085163
