elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
42812,100000,6.98199234e+37; 2.94876066e+36,7.85250322e+37; 3.39658338e+38
42928,100000,-5.21542641e+37; -1.75778497e+38,2.7949418e+38; -2.38368857e+38
42785,100000,-1.89540558e+38; -9.89872606e+36,2.87465613e+38; -2.01607659e+38
42602,100000,-2.2834462e+38; 1.33351276e+38,1.58534747e+38; 3.13799888e+38
42418,100000,2.41209226e+38; -1.90245372e+38,3.12230405e+37; 2.80087684e+38
43288,100000,-1.43554737e+38; -1.89005812e+38,2.78258839e+37; 4.53252434e+36
43572,100000,9.7834089e+37; -3.20285564e+37,1.36596339e+38; -9.76538291e+37
43094,100000,1.96722275e+38; -7.18829183e+37,2.03024689e+38; -1.62994534e+38
43831,100000,3.38713015e+38; 2.91043856e+38,-2.50387503e+38; -2.24298909e+38
44824,100000,-3.73458842e+37; 2.64247528e+38,-1.03570502e+38; -1.70765821e+38
43168,100000,-4.8368238e+37; -2.00211235e+38,3.05407311e+38; -3.21381696e+38
43423,100000,-2.46079904e+38; -2.78094471e+38,-1.79446753e+38; 2.69119712e+37
42721,100000,-3.07943591e+37; 6.95012513e+37,1.87192423e+38; 4.52341291e+37
42662,100000,-4.51052445e+37; -3.35353052e+38,2.80818824e+38; 1.54713977e+38
42684,100000,-4.96549186e+37; -2.28194226e+38,-7.82514377e+37; -2.16470771e+38
42846,100000,1.59080242e+38; -4.84732806e+37,9.76679152e+37; 2.20329641e+38
42863,100000,2.70577201e+38; -5.04189113e+37,-1.81696518e+38; 2.91397277e+38
42858,100000,-2.77762853e+38; 7.35497977e+37,-1.5425651e+37; 1.24239048e+38
42932,100000,9.25903914e+36; -3.91626354e+37,-2.77892316e+38; 1.75956556e+38
44858,100000,-1.88404378e+38; -1.17151198e+38,1.37801074e+38; -5.46363189e+37
43023,100000,1.20682568e+38; -4.16272397e+37,-5.7980655e+37; -2.38679015e+38
44923,100000,1.64605008e+38; -1.7922962e+37,1.08761552e+38; -1.78423369e+37
43625,100000,9.7053419e+37; 2.85788907e+38,-4.35491628e+37; 8.11733622e+37
43350,100000,-1.73586496e+38; 1.80171018e+38,6.47617795e+37; -1.19686651e+37
42820,100000,2.89445988e+38; -1.28797084e+38,-1.58074215e+38; 2.02892651e+38
44742,100000,1.17947252e+38; -8.20348018e+37,3.27051522e+37; 1.6288287e+38
43302,100000,-1.43895117e+38; -2.91071055e+38,-1.54892138e+38; 6.78705405e+37
47665,100000,1.26567834e+38; -2.18005527e+36,6.84395533e+37; -2.47676292e+38
44592,100000,-4.67944802e+37; 2.91872717e+38,8.25298193e+37; -1.30161045e+38
44419,100000,5.26765919e+37; -2.02958163e+38,2.25195168e+38; -1.59965133e+38
42931,100000,-2.68536649e+38; 2.06975439e+38,3.73510359e+37; -1.95844148e+38
42394,100000,1.31988916e+38; 1.67663804e+37,1.16013912e+38; 6.85840604e+37
42592,100000,-2.29794184e+38; -6.57884649e+37,-2.03075598e+38; 2.21063844e+38
42722,100000,-2.37389541e+38; 2.9454531e+37,-1.70657259e+37; -2.08734654e+38
42534,100000,-1.24766249e+38; 5.77229569e+37,-1.74564148e+38; -2.00833418e+38
42530,100000,3.33903529e+38; -1.1591821e+38,2.72928014e+38; -1.20112176e+38
42569,100000,-4.6194273e+37; -9.55286686e+37,-3.38428027e+38; 2.57191501e+38
42538,100000,-2.97313109e+38; 3.07989445e+38,-3.38468085e+38; 2.08038359e+38
42934,100000,-4.43234894e+37; -1.04322513e+38,7.45964816e+37; -8.93232755e+37
44385,100000,-3.06241628e+38; 8.54092978e+37,-2.038882e+37; -2.29510981e+38
43305,100000,-2.63029245e+38; 1.25835061e+38,2.91231955e+38; -2.22541666e+37
42278,100000,3.44166986e+37; -2.82609011e+38,-3.20057052e+38; 1.34661479e+38
42765,100000,7.36590895e+37; -3.38007816e+38,-1.17022668e+38; 1.5388538e+38
42473,100000,9.72783104e+37; 1.90105038e+38,-9.62433802e+37; 1.22592269e+38
42839,100000,-9.04992294e+37; -1.05095517e+37,-2.34205426e+38; -6.73687841e+37
42984,100000,2.95615694e+38; 1.54918071e+37,-1.02650299e+38; -2.76854607e+38
43237,100000,2.08631092e+38; 1.96571496e+38,-4.70931285e+37; -8.28173732e+37
44778,100000,-1.29126947e+38; 1.38607979e+38,7.28385494e+37; -1.44555968e+38
43055,100000,-1.12693286e+38; 6.59688567e+37,-1.21733805e+38; -2.56555951e+38
43882,100000,-2.03157559e+38; -2.48809531e+38,1.49848896e+38; -1.36795969e+38
43174,100000,2.38967228e+38; 2.92065015e+38,-1.80195539e+38; -2.79296569e+38
43019,100000,-3.19771942e+38; -1.66198384e+38,3.92266239e+37; 9.36114029e+37
42628,100000,-2.64501443e+38; -1.19245488e+38,2.2417403e+38; -3.38024103e+38
43421,100000,2.57431847e+38; -1.90296706e+38,-1.11875692e+38; -1.25942345e+38
42678,100000,-2.06439375e+38; -1.82217716e+38,2.26970528e+38; 2.63955299e+38
42433,100000,-4.73793995e+37; 1.91105021e+38,1.58901007e+38; -3.34644912e+38
42808,100000,-3.24300254e+38; 1.03506349e+38,3.36538701e+38; -1.71729986e+38
43299,100000,3.11192727e+38; -2.70523919e+38,9.93924271e+37; -6.29787009e+36
42981,100000,-3.16521443e+38; -8.90977554e+37,1.2219807e+38; 1.02189037e+38
44757,100000,-1.40754233e+38; -2.17034114e+38,5.89746173e+36; -1.50489395e+38
43125,100000,2.68644795e+38; 2.33419949e+38,-7.61817294e+37; 6.21006614e+37
43238,100000,-2.40732406e+38; -1.25662904e+38,-1.23435287e+38; -1.84925539e+38
42629,100000,7.13005545e+37; -1.13250911e+38,-2.84867518e+38; -8.51676735e+37
42864,100000,-2.41469976e+38; -2.92359556e+38,-2.8226208e+38; 2.79958526e+38
43665,100000,8.14569914e+37; 2.82233644e+38,9.62360988e+37; 2.15185799e+38
42929,100000,-8.72974888e+37; 3.26573811e+38,1.22917426e+38; -7.16832785e+37
42298,100000,-1.08930078e+37; 2.216539e+38,-2.16215577e+38; 2.96216642e+38
44024,100000,-1.29262038e+38; -1.65564143e+38,2.27105588e+38; -2.73766428e+38
42640,100000,1.33566918e+38; -1.7481636e+38,7.61663046e+37; 3.39787638e+38
44286,100000,2.57401444e+38; -1.8101148e+38,1.52150232e+37; -7.06470553e+37
42867,100000,-2.74188058e+38; -2.81184232e+38,2.76391621e+38; -2.30364931e+38
43000,100000,1.96844398e+37; 8.40395608e+37,-3.23359738e+38; -1.15521425e+38
42876,100000,-1.26820228e+38; -8.29414255e+37,3.21344499e+38; -9.63153827e+37
43010,100000,-3.37362288e+38; -2.32008424e+35,3.39825161e+38; -4.58812647e+37
42442,100000,1.7813079e+38; 2.60212464e+38,-1.37350216e+38; 6.04592872e+37
42650,100000,-7.30814312e+37; -7.81907933e+37,-2.03329899e+38; -2.16053582e+38
42873,100000,-1.29559865e+38; -2.3280671e+38,9.10436092e+37; 1.18209311e+38
43083,100000,-1.37758329e+38; -2.31576501e+38,-9.79013759e+37; 1.51477604e+38
43058,100000,1.57474809e+38; -1.37393803e+38,1.72658535e+38; 8.94917412e+37
44396,100000,-1.27913004e+38; 1.60185035e+38,2.2132642e+38; -3.22808584e+38
44489,100000,-4.95247815e+37; 1.07062601e+37,-4.11660912e+37; 2.54002558e+38
42907,100000,1.45570231e+38; -1.84646169e+38,2.16937935e+38; -1.82758303e+38
42739,100000,1.35922903e+38; 1.13124592e+38,-8.02868029e+37; -2.48330156e+38
43816,100000,3.24771856e+37; 1.66421035e+38,3.26981812e+38; -2.01744646e+38
43003,100000,9.9221203e+37; -1.19408671e+38,2.00618143e+37; -6.95881918e+37
42669,100000,-1.34743197e+38; 6.82517534e+37,-1.44122422e+38; -1.62524561e+38
44923,100000,9.05676318e+37; -2.39147103e+37,-9.29901831e+37; 9.89277267e+37
42490,100000,-2.25213468e+37; -2.96180458e+38,-3.29767276e+38; -6.51920962e+37
42471,100000,1.59959556e+38; -1.25840309e+37,3.33455288e+38; -1.95167246e+37
43800,100000,1.62598916e+38; -5.72530286e+37,1.02749105e+38; -3.21463759e+38
42728,100000,3.34023081e+36; 1.42123397e+38,1.95200324e+38; 1.51603233e+38
42499,100000,1.5079429e+38; -3.23231533e+38,1.95807072e+38; 1.87181308e+38
42696,100000,-2.85945366e+38; 2.43991222e+38,1.07148248e+38; 4.61819977e+36
43001,100000,-3.32083811e+38; 2.39696847e+38,2.30484232e+38; -2.49313265e+38
43114,100000,2.10757297e+38; 2.48908165e+38,1.10578715e+36; -2.4798136e+38
42908,100000,-2.99209737e+38; -3.42848832e+37,2.02428528e+38; 1.1139879e+37
42302,100000,-8.72115623e+37; -2.94813646e+38,3.08754964e+38; 1.37296103e+38
42806,100000,1.58510317e+38; -1.39931782e+38,2.3175744e+38; 9.11492096e+37
43125,100000,7.34677047e+37; -3.21391128e+38,-2.1540065e+38; -1.83942329e+38
45132,100000,-2.97333406e+37; 1.34008263e+38,8.5979193e+37; 1.86476717e+38
42707,100000,2.50815644e+38; 1.09799646e+38,-7.5891478e+37; -1.34378468e+38
43781,100000,7.39475713e+37; 1.04936188e+38,8.78408342e+37; 2.9399734e+38
43992,100000,-1.98763355e+38; -1.34622952e+38,3.5611117e+37; -1.8033062e+38
43239,100000,1.60902232e+38; -1.57102768e+38,1.18344716e+38; -1.43326702e+38
43055,100000,-3.61231845e+37; 8.90550305e+37,5.36705771e+37; -1.86081839e+38
43306,100000,3.2652276e+38; -2.24277774e+38,9.53693097e+37; 2.89342081e+38
43889,100000,-7.75416802e+36; 1.27985382e+38,-3.29302809e+38; -2.23212709e+37
42718,100000,-1.29417431e+38; -4.44917219e+37,-3.33459628e+38; 3.0592362e+38
42912,100000,-1.68404289e+38; 2.90213981e+38,2.6067326e+38; -5.51289939e+37
44665,100000,1.62859312e+38; 1.06325878e+38,2.18020935e+38; -2.83008802e+37
43190,100000,-6.7758039e+37; 7.48134235e+36,2.28437169e+38; -4.25685793e+37
42751,100000,-5.78405644e+36; -1.33328782e+38,-1.69355129e+38; -2.20626616e+38
42972,100000,-2.88309625e+38; -2.53934592e+38,-2.35720258e+38; -1.40889091e+38
43185,100000,1.46394204e+38; -4.42780771e+37,-2.71406174e+37; -2.84912869e+38
42936,100000,-5.55997689e+37; -2.28386402e+38,4.6752881e+36; -9.10602408e+37
42600,100000,2.3132792e+38; -1.15470283e+38,-3.26436742e+38; -2.31209004e+38
42769,100000,-1.44024904e+38; -2.1143047e+38,-3.30433452e+38; 1.17055617e+38
42757,100000,-1.88162064e+38; -1.31109329e+38,5.46774567e+37; -2.71756299e+38
42565,100000,-2.12109261e+38; 1.75518046e+36,1.30242378e+38; -2.53604861e+38
46269,100000,-1.42670201e+38; -2.84119847e+38,3.030178e+38; 1.75743469e+38
43013,100000,1.33518697e+37; 1.30497186e+38,2.25972187e+38; 2.1951514e+38
42976,100000,-5.84433424e+37; 3.26243857e+38,-1.96812775e+38; -3.11701977e+38
43785,100000,-2.35204578e+38; -4.70994471e+36,8.72290356e+37; 6.37345971e+37
42697,100000,2.44765868e+38; -1.08384035e+38,-1.2860653e+38; 1.21357151e+38
42485,100000,-8.67160022e+37; -5.02145052e+37,-3.1499939e+38; 5.23846368e+37
44674,100000,-2.0274106e+38; -1.00614493e+38,-3.07605255e+38; 2.66431315e+38
42807,100000,-1.61416857e+38; -2.17109687e+38,-2.19681598e+38; -2.17519107e+38
43117,100000,2.44209886e+38; 1.15735547e+38,9.27889004e+37; 2.52146312e+38
43844,100000,-3.32495443e+38; 1.16740013e+38,-1.0841311e+38; 1.19480399e+38
44869,100000,1.21970968e+38; 2.57399842e+38,1.27187887e+38; -1.81582126e+38
43101,100000,2.95991973e+38; 1.69338984e+38,2.51529524e+38; -2.05545367e+38
42990,100000,-1.81903176e+38; 1.05776255e+38,3.27336085e+38; -1.90201886e+38
42628,100000,-1.61697363e+38; -1.79252881e+37,9.31657273e+37; 2.36234174e+38
42954,100000,-3.0068153e+38; 2.26692659e+38,-1.97689401e+38; -7.86016262e+36
42618,100000,2.16118343e+38; 2.19178533e+38,-1.04678175e+38; 1.07377389e+38
42975,100000,-8.45352629e+37; -2.22183311e+38,1.70628975e+38; 2.84819286e+38
42775,100000,-1.5665686e+38; -1.14292717e+38,-3.23681701e+38; 1.07534141e+38
43117,100000,-2.98256829e+38; -3.22580509e+38,3.35369217e+38; -3.3606036e+38
42999,100000,-1.5659947e+38; 1.63568494e+37,-5.09290443e+37; -7.77544224e+37
45146,100000,2.75416158e+38; -2.48383281e+37,-3.78646879e+37; -1.40655083e+38
43003,100000,9.96604591e+37; -5.41797213e+37,-1.97252133e+38; 2.78706837e+38
43365,100000,2.40584507e+38; 3.13385113e+38,1.05472992e+38; 1.24517546e+38
44508,100000,-1.87569412e+38; -1.76313263e+38,3.24738333e+36; 2.03357767e+38
42850,100000,-3.09632583e+38; -1.28692244e+38,1.94994985e+38; 3.21763817e+38
42713,100000,-2.78439292e+38; 1.28196724e+38,-2.24680644e+38; -2.77275523e+37
43733,100000,1.18602597e+38; 1.47997295e+38,-1.54276298e+37; -2.85638107e+38
42625,100000,-2.25943041e+38; -1.53680761e+38,-1.02249316e+38; 9.27470883e+37
42223,100000,-2.9501391e+37; 8.01933263e+37,-9.92532289e+37; -1.61129895e+36
44913,100000,-4.6702104e+37; -3.01713459e+38,2.31556381e+38; 2.64895287e+38
44251,100000,8.93504235e+37; -2.92643895e+38,-2.25234942e+38; -2.56172188e+38
42915,100000,-5.32557156e+37; -2.93595221e+38,8.31044656e+37; -8.90415732e+37
43025,100000,-6.99820965e+37; 1.42352426e+38,-1.90127226e+38; 1.3163151e+38
43209,100000,-2.88588189e+37; 6.16082907e+37,-1.52309721e+38; -1.17293945e+38
42722,100000,-3.10122221e+38; 8.01035412e+37,-6.96566957e+37; 2.65247674e+38
42521,100000,-2.77972229e+38; 1.35403379e+38,-4.78154561e+37; 7.51153817e+37
42692,100000,-4.85301018e+37; -2.48488278e+38,-7.78499576e+37; -3.37440173e+38
42553,100000,-3.19320152e+38; 9.58938027e+37,1.34469617e+38; -2.71122535e+38
42621,100000,-3.42410707e+37; -1.59278756e+38,-1.63447471e+38; 2.61366128e+38
42234,100000,2.34901335e+38; -2.90390499e+38,-3.30223874e+38; 2.34688187e+38
43579,100000,-2.85927984e+38; -1.04254455e+38,2.49489499e+38; 3.3265466e+38
42410,100000,-1.33830944e+36; 2.30210196e+38,-3.1518251e+37; 1.43589846e+38
44494,100000,-3.27385959e+38; -3.30431201e+38,-2.39501751e+38; -2.81115921e+38
43159,100000,-2.50951922e+38; -5.4237227e+37,3.28337082e+38; 1.25841125e+38
43162,100000,-3.59583062e+37; -1.76398429e+38,-1.57314476e+38; 1.12726387e+37
44334,100000,-4.17574071e+37; 3.29468679e+38,-1.12167242e+38; -2.62369498e+37
42939,100000,4.60538376e+37; 1.96769675e+38,-2.39629104e+38; -1.33524467e+38
42669,100000,2.19506236e+38; -1.98204858e+38,-1.54930086e+38; -2.09139633e+38
43911,100000,-1.62368051e+38; -1.88600914e+38,-1.85046402e+38; -1.20731063e+38
42878,100000,-2.65459828e+38; -3.079446e+38,-3.28225712e+38; -3.28393975e+38
45530,100000,3.37895269e+38; 2.6441721e+38,-5.27275768e+37; -6.07434184e+37
43142,100000,-1.83092577e+38; 1.24863544e+38,-6.87695938e+37; 2.41273602e+38
42890,100000,2.47147895e+38; 1.56730931e+38,-1.25388929e+38; -7.15211207e+37
42864,100000,-1.30551811e+37; 1.04867974e+37,1.59895742e+37; -2.63133293e+38
43242,100000,-2.41034553e+38; -3.29030274e+38,2.4809488e+38; -6.98608787e+37
42729,100000,1.46228111e+38; -1.22413449e+38,1.02031311e+38; 2.00119051e+38
43058,100000,1.14342845e+38; 1.49071005e+38,1.25680225e+38; 3.3144165e+38
42405,100000,7.07854675e+37; 2.3590136e+38,-2.86759968e+38; -6.45120828e+37
43203,100000,-2.58111734e+38; 2.06064657e+38,1.89759993e+38; 8.76128092e+37
42783,100000,3.25018596e+38; -3.26557301e+38,8.92438319e+36; 2.82862054e+38
44454,100000,8.17188678e+36; -2.34672448e+38,-3.15962257e+38; 2.03654356e+38
43857,100000,-1.06589214e+38; 1.98762381e+38,-2.49097906e+38; 2.21125462e+38
42558,100000,-3.60904132e+37; -8.21391852e+37,-3.31097457e+37; 2.99092403e+38
43420,100000,-3.18794249e+38; 3.24144972e+38,-2.71286984e+38; -2.21244824e+38
43007,100000,-2.71412309e+38; 3.36560788e+38,1.89702645e+37; 8.66936916e+37
44012,100000,-2.20977319e+38; -3.08966671e+38,3.01310447e+38; -3.17631398e+38
42880,100000,1.31814123e+38; 1.57121286e+38,2.79093156e+38; 2.03558522e+38
42748,100000,1.38431076e+38; -1.25467199e+38,1.34277928e+38; -3.76861216e+37
44398,100000,1.75338936e+38; -3.03897773e+38,6.66465275e+36; 2.00372536e+37
42692,100000,1.81815312e+38; -1.88279682e+38,5.57727626e+37; 1.61512833e+38
