elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
44784,100000,-2.60246701e+38; -2.62250461e+38,2.5122399e+38; 2.15905763e+38
44376,100000,2.65725811e+38; -2.99747647e+38,1.40767458e+38; -3.35493183e+38
44227,100000,2.8683189e+38; -6.53606227e+36,-9.95548283e+37; -1.73302217e+38
43647,100000,1.64762927e+38; 1.44612414e+38,1.57340874e+38; 1.25969259e+38
43412,100000,2.90979331e+35; -3.05124818e+38,-7.45525448e+37; -1.5758483e+38
43788,100000,1.16993289e+38; -1.73904503e+38,2.04026965e+38; 2.86095273e+38
49448,100000,2.54123644e+38; -1.31067537e+38,-5.30557665e+37; 3.95704639e+37
43764,100000,-9.41817341e+37; 9.85997398e+37,1.80671405e+38; -3.13558852e+38
43791,100000,-2.70684272e+38; -1.78526946e+38,2.10335605e+38; 8.30104618e+37
45516,100000,-3.62646593e+37; -3.01850953e+38,-3.04947306e+38; 3.22927926e+38
44226,100000,-7.09308189e+36; -3.38243518e+38,2.17982195e+38; 2.57961847e+38
43754,100000,-2.74368633e+38; 4.44317176e+36,-2.8953805e+38; -2.12559572e+38
44297,100000,6.42100726e+37; -1.56285712e+38,2.46627367e+38; -2.92961538e+38
43355,100000,2.56578586e+38; 7.10530534e+37,-7.12217168e+37; 2.64654271e+38
44693,100000,-1.33853316e+38; 6.52298012e+37,-8.46007396e+37; -1.70078196e+38
44353,100000,-1.6324555e+38; -6.17532491e+37,2.84569224e+38; -6.81299931e+37
43354,100000,-6.58602951e+37; -9.8984629e+37,1.41586857e+38; 5.25841244e+37
43362,100000,-2.97050948e+37; -1.20681412e+38,2.386736e+38; -5.19732132e+37
44178,100000,-9.19457214e+36; -2.88318103e+38,2.50897382e+38; 6.30915484e+37
48969,100000,-3.18896939e+38; -8.77462776e+37,3.38664672e+37; -1.72811586e+38
44769,100000,-2.43705179e+38; 1.9709109e+38,2.53987265e+38; 9.36092833e+37
44385,100000,-6.90684104e+35; 1.6569462e+38,1.58496586e+38; 9.44489852e+37
46006,100000,-3.23492365e+38; 1.66929626e+38,-6.07000495e+37; -2.06823584e+37
43930,100000,2.42910697e+38; -3.21434086e+38,-9.42858031e+37; 2.21777501e+38
44955,100000,2.8154893e+38; -2.59852005e+38,2.95519028e+38; 8.07080787e+37
47398,100000,-2.07935628e+38; 5.31687852e+37,-1.20953267e+38; 6.6039044e+37
43626,100000,2.99627474e+38; -3.00364394e+38,1.4533104e+38; -1.65129856e+38
43547,100000,1.66086598e+38; 2.33876688e+38,3.34138014e+38; -2.5218065e+38
46204,100000,5.59668348e+37; 3.29794373e+38,-1.85641029e+37; -5.20786817e+37
44499,100000,-1.34086391e+38; -4.43359733e+37,9.4903585e+37; -1.54110616e+38
45248,100000,1.2262504e+37; 1.10038562e+38,-2.98092927e+38; 9.98003266e+37
44416,100000,8.50021589e+37; 6.85276094e+37,-7.8814163e+37; -2.85434776e+38
43640,100000,-9.05110642e+37; 8.52421708e+37,-3.05709803e+38; -3.07771855e+38
43755,100000,3.16229092e+38; -2.87841933e+38,2.2371011e+38; 6.7854781e+37
