elapsed.ps,repeats.n,param.a.vector2
43593,100000,-3.19775994e+37; 2.06885e+38
44641,100000,-2.03322739e+38; 2.9040849e+38
43101,100000,-1.66018814e+38; 3.30765049e+38
42757,100000,3.24719147e+38; -9.57427799e+37
43351,100000,3.18697502e+38; 4.28155278e+37
42295,100000,1.3273823e+38; 1.38608831e+38
45901,100000,-1.45906696e+38; 3.03629558e+38
44971,100000,2.98736731e+38; -1.40914738e+38
44086,100000,2.97705046e+38; 1.12125683e+38
42096,100000,-1.28945939e+37; 3.1973156e+38
50927,100000,-1.00831325e+37; -2.85790357e+37
48119,100000,2.97221899e+38; -2.16058039e+37
43419,100000,-3.46549751e+36; -1.81318556e+38
46241,100000,1.68753329e+38; 1.71978891e+38
44944,100000,-5.9289986e+37; 2.32368427e+38
41899,100000,-3.08719266e+37; 2.59356688e+38
44118,100000,-1.29391338e+38; -1.3451935e+38
42550,100000,-3.05615977e+38; -1.79321185e+38
43321,100000,-1.27173041e+38; -3.04906011e+38
45635,100000,2.6115229e+38; -1.97431226e+38
45014,100000,3.22836716e+38; 5.6874808e+35
42864,100000,-1.92448366e+38; 2.24895211e+38
45570,100000,1.56854458e+37; -2.54583365e+38
43314,100000,1.83980561e+38; -3.31320361e+38
42658,100000,-1.81995722e+37; 6.186284e+37
42442,100000,2.80328781e+38; 5.68101927e+37
44368,100000,3.49522987e+37; 1.20153927e+38
43016,100000,1.38763971e+38; -2.18844766e+38
42729,100000,3.22030673e+38; 4.71782538e+37
42862,100000,9.4477553e+37; -6.92895384e+37
45991,100000,1.12250258e+37; 4.98096334e+36
43000,100000,5.93099996e+37; -9.4711612e+37
42988,100000,-2.62343131e+38; 2.89772758e+38
46703,100000,-2.19789845e+38; -1.03893621e+38
43237,100000,-8.23568357e+37; 4.00204469e+37
42660,100000,2.97721211e+38; -5.02096272e+37
45030,100000,-1.57509177e+38; 6.6629044e+37
42682,100000,1.55151935e+38; 1.65827267e+38
43256,100000,2.97433201e+38; 3.30283889e+38
43283,100000,3.0791655e+38; -7.46094015e+37
43337,100000,-5.79439286e+36; -4.24812711e+37
43376,100000,3.00900053e+38; -3.30787502e+38
43648,100000,-3.30411587e+38; 2.94709679e+38
43677,100000,2.69749375e+38; 6.32907458e+36
43829,100000,-1.5487291e+38; 3.05963881e+38
43403,100000,-2.9566137e+38; 1.89114485e+38
46773,100000,3.53215552e+37; -2.61672595e+37
42439,100000,-8.51207501e+37; 1.9213987e+38
43479,100000,-1.26560978e+38; -1.91282979e+38
46746,100000,3.38391844e+38; -1.70818616e+38
54632,100000,-4.18401898e+37; -1.06158203e+38
42425,100000,5.25597824e+36; 8.55361643e+37
43511,100000,-2.79708043e+37; 9.72804603e+37
45724,100000,1.0823429e+38; 2.20627894e+38
43640,100000,1.0033374e+37; 1.58428366e+38
44534,100000,2.19936669e+38; -1.78087487e+38
51391,100000,5.9975861e+37; -3.07409023e+38
54128,100000,2.21945784e+38; 1.54765606e+38
44129,100000,-4.2893255e+37; -1.52973039e+37
42988,100000,-2.43028882e+38; 2.84717286e+38
44125,100000,5.02130347e+37; -6.92290867e+37
43156,100000,-3.18689734e+38; 1.53191579e+38
44630,100000,5.72389248e+36; 2.31982656e+38
42785,100000,-1.38750118e+38; -1.52494027e+38
43821,100000,-7.04101263e+37; 3.09597495e+38
47446,100000,2.77154016e+38; -5.20806675e+36
42692,100000,3.16580647e+38; 9.51729963e+37
43667,100000,-1.534387e+38; -3.12012278e+38
45324,100000,2.56597449e+38; 2.23197776e+38
44352,100000,-9.20282771e+36; -1.10883589e+38
42540,100000,6.07982417e+37; 2.34409122e+38
49720,100000,-2.85903848e+38; -1.58869082e+38
44346,100000,-1.77013594e+38; 1.13062082e+38
44588,100000,4.57206534e+37; -1.16747395e+38
49211,100000,-3.07680909e+38; 1.46501234e+38
43655,100000,1.0653649e+38; -2.30590066e+38
41652,100000,-2.98954402e+38; -5.00302192e+37
43622,100000,3.25319689e+38; -2.59046002e+38
42289,100000,2.96946585e+38; -2.04864182e+38
43693,100000,3.68724167e+37; 1.6981414e+38
41638,100000,2.16155866e+38; 5.43155019e+37
45033,100000,-2.46670771e+38; -3.15187449e+38
42295,100000,-2.40946224e+38; -1.61531037e+38
44506,100000,3.12797187e+38; -1.54195407e+38
42587,100000,-2.38923378e+38; -2.77131482e+38
46851,100000,-2.00204461e+38; 1.52270667e+38
45084,100000,-4.84598384e+37; -3.31568253e+38
44061,100000,-1.3791429e+38; 1.24089749e+38
54832,100000,5.78820774e+37; 1.58012191e+38
45441,100000,-1.11375249e+37; 1.11035818e+38
45785,100000,2.17173008e+38; -8.21494633e+37
49590,100000,-3.29558692e+38; -9.79346897e+37
42620,100000,-9.80647849e+36; 1.03420574e+38
43341,100000,2.76713705e+38; 2.72238676e+38
50051,100000,3.38760557e+38; 7.33664802e+37
46369,100000,-1.37429967e+38; 1.38993071e+37
41745,100000,-1.92550508e+38; -3.12432874e+38
49880,100000,5.57100621e+36; -3.33832135e+38
42475,100000,2.60576838e+38; 3.18523905e+38
44067,100000,-1.99704377e+38; 1.79289747e+38
46407,100000,-2.26918057e+38; 1.62791437e+38
44418,100000,1.24021996e+38; 9.39786159e+37
42478,100000,-1.43380238e+38; -1.83515709e+38
43921,100000,-2.54061499e+38; 2.3382154e+38
46694,100000,1.07381384e+38; -2.44968083e+38
65209,100000,-3.39749325e+38; 1.95196123e+37
61455,100000,-1.78633712e+38; 2.9430401e+38
63653,100000,-2.61026884e+38; 1.84029482e+38
59992,100000,2.5545951e+37; -1.51289059e+38
63947,100000,-3.33243823e+38; 2.09930505e+38
60962,100000,7.46737626e+37; -2.61895336e+38
62342,100000,8.59850647e+37; 2.2640475e+38
57740,100000,1.85329281e+38; -2.27693981e+38
43829,100000,-2.35203259e+38; -1.1904522e+38
43530,100000,1.33789984e+38; 1.49586584e+38
43522,100000,-2.34598336e+38; 1.3522391e+38
43805,100000,2.13868537e+38; 1.95887958e+38
44076,100000,-1.66814787e+38; -3.34555507e+37
43078,100000,-2.88325364e+38; -2.73767706e+38
45137,100000,1.55664918e+38; -2.45479403e+38
42378,100000,-2.07510002e+38; -5.64525783e+37
44460,100000,2.7356691e+38; -9.6008662e+37
42584,100000,-2.48486656e+38; -1.04480746e+38
44038,100000,-2.57007154e+38; -9.39326458e+37
41524,100000,1.43105401e+38; 7.43206662e+37
43824,100000,-2.28757509e+38; 1.61218759e+38
42288,100000,-4.54156414e+37; 2.09384948e+38
44869,100000,-3.50302161e+37; -3.20248336e+38
42381,100000,2.27154023e+38; 1.17242938e+37
44028,100000,-1.54131841e+38; 8.45418369e+36
49520,100000,-2.27860135e+38; 3.32626102e+38
56987,100000,-2.17840542e+36; 2.33382462e+37
42673,100000,-7.72435642e+37; -3.16753981e+38
44387,100000,5.07026723e+37; 7.1793985e+37
43547,100000,3.24623921e+38; 5.51487794e+37
42156,100000,2.72050009e+38; 5.59615969e+37
42174,100000,-1.0092958e+37; -2.52390877e+38
43413,100000,-1.43875483e+38; -2.81880974e+38
42134,100000,-2.64512964e+38; 3.11450927e+37
45011,100000,-1.84337937e+38; -2.75828804e+38
41479,100000,1.12941939e+38; -1.14444987e+38
44550,100000,7.71233504e+37; 1.40568386e+38
42242,100000,1.91906683e+38; 3.19186207e+38
44510,100000,-1.68644879e+38; 2.56392151e+38
42277,100000,-5.94426212e+37; -3.19311228e+38
44057,100000,2.54362084e+38; -1.9563597e+38
41868,100000,-1.61755665e+38; 2.20260823e+38
44135,100000,2.19208556e+37; 1.63925913e+38
42164,100000,-9.19626154e+37; 1.15751772e+38
43475,100000,-1.00774156e+38; -2.70417072e+38
42453,100000,-2.8915386e+38; 1.23790467e+37
43150,100000,1.65504554e+38; 8.85544809e+37
43928,100000,1.24513814e+38; 1.836128e+38
43578,100000,3.18647364e+38; 1.81439358e+38
43138,100000,-1.22846286e+38; -2.83292467e+38
43007,100000,3.1404417e+38; 8.75261425e+37
43969,100000,-1.83539845e+38; -1.39163271e+38
44007,100000,-4.15507573e+37; 2.7322472e+37
42325,100000,-3.38638214e+38; -1.82417842e+38
43876,100000,-2.72491638e+38; 2.7109278e+38
41934,100000,9.78027831e+37; -1.73362821e+38
44193,100000,2.16057841e+38; -1.22191569e+38
42158,100000,-9.34381391e+36; -8.42548434e+37
43653,100000,-2.8796452e+38; 2.3911389e+38
42461,100000,1.90485211e+38; -1.59102949e+38
43931,100000,-2.81862821e+38; -2.79641735e+38
44767,100000,9.25919582e+37; 1.67009955e+38
43634,100000,-1.08205235e+38; -1.01766686e+38
42240,100000,-9.42616569e+37; 1.40004301e+38
45948,100000,-3.93387602e+37; 3.2434374e+38
42619,100000,-1.45235338e+38; 1.37757021e+38
43059,100000,1.9586368e+38; -4.48836389e+37
43829,100000,-3.30358934e+38; -4.97961399e+37
42773,100000,9.86139172e+37; -1.47131307e+38
46025,100000,2.58162866e+38; 2.164944e+38
43047,100000,1.33617563e+38; 8.62095403e+37
48281,100000,7.06132648e+37; 2.60823188e+38
44863,100000,4.90556241e+37; 1.35660621e+38
43224,100000,-1.05563686e+37; 1.59371315e+38
47570,100000,2.66384219e+38; 3.47318644e+37
42768,100000,2.93042161e+38; 2.64637457e+38
45128,100000,1.73483583e+38; -1.36667744e+38
43159,100000,3.94757603e+37; -2.23260982e+37
44728,100000,-1.47168677e+38; 2.40803091e+38
42819,100000,-1.2937353e+38; -2.96372492e+38
43273,100000,-3.19862727e+38; 7.86600522e+36
46782,100000,-2.13581399e+38; -1.81926744e+38
45494,100000,-2.44407782e+38; 3.69180546e+37
41736,100000,-5.50489088e+37; 1.92423155e+38
47432,100000,1.97130844e+38; 1.20599603e+38
42436,100000,2.21035732e+38; -3.10044965e+38
43731,100000,-1.47715481e+38; 1.70400981e+38
45749,100000,2.76252564e+38; -1.63037209e+38
43362,100000,1.19281723e+38; 7.43714483e+37
44749,100000,3.0505028e+38; -3.09856461e+38
45167,100000,2.73177102e+38; 3.12677911e+37
44065,100000,-6.54093259e+37; -2.81030532e+38
44389,100000,2.38908815e+38; 2.61217092e+38
42286,100000,-3.04074392e+38; -2.20617773e+38
45969,100000,-2.77712533e+38; -5.41404951e+37
41891,100000,-5.36511414e+37; 9.88400543e+34
44051,100000,-1.48414433e+38; 9.53507006e+37
43877,100000,9.60986855e+37; -3.17768831e+38
43184,100000,-9.11272133e+37; -3.34387792e+38
42585,100000,-1.13198055e+38; -2.23890137e+38
45619,100000,2.45466483e+38; -2.6106613e+38
43338,100000,1.45311559e+38; -3.23446973e+38
45176,100000,2.57803908e+38; 1.30914851e+38
42012,100000,-6.06438723e+37; -2.16655888e+38
44935,100000,2.51020354e+38; -2.53357476e+38
46350,100000,-8.64875855e+36; -3.11449624e+38
44375,100000,1.84069581e+38; 1.96495437e+38
47452,100000,-2.89558636e+38; -2.77099051e+38
45049,100000,-1.26984942e+38; 2.60419162e+38
44515,100000,1.90032771e+38; -3.07774045e+38
42823,100000,7.01075939e+37; -9.29954869e+37
45646,100000,-1.33563541e+38; 7.38104267e+37
44910,100000,-2.05420021e+38; 2.40659674e+38
41628,100000,1.52839593e+37; 2.4935922e+37
46448,100000,-6.35748732e+37; -1.14296043e+38
42198,100000,-1.20338033e+37; -3.39823457e+38
44911,100000,3.13056457e+38; 2.02442807e+38
43344,100000,-1.49842984e+38; 7.19247812e+37
46006,100000,-1.3094204e+38; 1.98691149e+38
45378,100000,-1.87998648e+38; 7.74927083e+37
43532,100000,-3.36635995e+38; 1.63646938e+38
46526,100000,-1.81438891e+38; 2.50305014e+37
44539,100000,1.99684704e+38; 6.06635006e+37
41908,100000,-6.21284788e+37; -1.49174273e+38
45849,100000,-2.95325169e+38; 3.8923701e+37
42891,100000,-3.21418773e+38; -2.8943285e+37
43874,100000,2.26052465e+38; 3.23277514e+38
43381,100000,2.3430773e+38; 1.25504838e+37
43121,100000,-2.83830458e+38; 2.4475165e+38
43627,100000,-3.11233555e+38; 9.85977927e+37
43092,100000,1.06998229e+38; 1.3462281e+38
46117,100000,3.44206334e+37; 1.58795624e+37
44990,100000,-2.53465237e+38; 2.66379148e+38
42519,100000,-2.32673759e+38; 2.92990988e+38
46230,100000,-3.06562861e+38; 2.39552923e+38
43020,100000,-9.02397464e+37; -5.10643432e+37
43445,100000,-2.79617619e+38; 2.94721691e+37
46309,100000,-2.39506193e+38; 2.83354531e+38
42973,100000,8.80189442e+37; 1.16214749e+38
44612,100000,-2.15815055e+37; 2.16083518e+37
43009,100000,1.83713726e+38; 1.31415472e+38
46017,100000,2.43686397e+38; 3.31898653e+38
43867,100000,-2.70175812e+38; -3.24858507e+38
43988,100000,-2.41793278e+38; 1.52279114e+38
47098,100000,-2.2422932e+38; 1.18312254e+38
42557,100000,-2.51162311e+38; 2.20590027e+38
43587,100000,-1.11554837e+37; 3.08943752e+38
46943,100000,5.10654283e+37; 2.47225576e+38
42278,100000,1.5629855e+38; 3.36344476e+38
43692,100000,-1.48939098e+38; 5.53575918e+36
44719,100000,-2.80920804e+38; 3.29586134e+38
42874,100000,-4.3663439e+37; -3.34791513e+38
45620,100000,-9.27231145e+37; -6.03245866e+37
41956,100000,-2.21476429e+38; -6.92021517e+37
47418,100000,1.21897779e+38; 1.3246172e+38
43837,100000,-9.34959452e+37; -1.73189447e+38
44304,100000,2.15135154e+38; -2.93811675e+38
45891,100000,3.17983805e+38; 2.4430067e+38
43194,100000,-1.3220179e+38; 1.6244482e+38
44010,100000,2.04786216e+38; -1.38326632e+38
45310,100000,5.35220439e+37; -1.17255277e+38
43203,100000,-2.79726596e+38; 1.68458981e+38
44348,100000,2.87316659e+38; 1.86935972e+38
43781,100000,-2.56408478e+38; 2.09534024e+38
44856,100000,-4.95165165e+37; 2.61591445e+38
42730,100000,-1.94545202e+38; 1.56574442e+38
45368,100000,3.360072e+38; 2.53351777e+38
43113,100000,1.43861063e+38; -8.12418204e+37
42302,100000,-1.46493719e+38; 2.21040184e+37
44608,100000,1.43028054e+37; -1.36653635e+37
45482,100000,-2.13964473e+38; -2.56871039e+38
43417,100000,-3.2883751e+38; 8.82127223e+37
44572,100000,2.35142209e+38; 1.13877465e+38
45563,100000,-1.64917033e+38; 2.05007274e+38
44242,100000,4.60453392e+37; 1.87469987e+38
49677,100000,2.3544896e+38; 2.038054e+38
47085,100000,-1.0486598e+38; 2.41361891e+38
42752,100000,-1.54900819e+38; -3.0186221e+38
47929,100000,1.47105112e+38; -9.08601244e+37
48008,100000,8.78289386e+37; -8.14075886e+37
43001,100000,-2.24895678e+38; -2.06067152e+38
43818,100000,-2.04846922e+38; -3.06931433e+38
45249,100000,1.46873213e+38; 2.17573221e+38
64159,100000,-1.0203057e+38; 2.04517495e+38
44769,100000,2.21675703e+38; -3.45467747e+37
43068,100000,-1.74983102e+38; -7.3958468e+37
46305,100000,-2.99106276e+38; -1.65353855e+38
42893,100000,-1.99628907e+38; 2.13633302e+38
45310,100000,-4.57951912e+37; 3.09428989e+38
42774,100000,6.45760535e+37; -2.57210282e+38
43461,100000,-3.38860185e+38; 3.63885646e+37
43509,100000,-1.45226604e+37; 6.54571264e+37
45225,100000,-2.69382e+38; 1.52229625e+38
43019,100000,3.31504607e+38; -3.15802771e+37
43509,100000,-2.06220284e+38; -8.64599165e+37
45386,100000,-2.92553152e+38; 6.02936838e+36
43169,100000,-2.7621062e+38; 1.74074774e+38
44467,100000,3.31484162e+38; -1.28428065e+38
46029,100000,-6.98806692e+37; 2.26958825e+38
44015,100000,7.57426862e+37; 3.3736243e+38
42802,100000,-2.62334734e+38; 2.78406952e+37
43163,100000,-1.19668156e+37; 1.99025464e+38
63643,100000,-1.89741293e+38; -2.33669159e+38
41628,100000,1.36910828e+38; 3.93573896e+37
44492,100000,-1.06897152e+38; 1.75435582e+38
63774,100000,3.96522502e+37; 5.36152821e+37
50736,100000,-3.02370852e+38; -3.26933519e+38
47567,100000,-5.66167796e+37; 2.61841015e+37
62203,100000,2.09757597e+38; -1.50804898e+38
45102,100000,1.68908408e+38; -3.10228034e+38
44935,100000,-2.09602863e+38; -2.8466731e+38
46553,100000,-1.77010268e+38; 7.76867907e+37
45661,100000,-2.22920415e+38; -1.85795776e+38
45129,100000,-2.92540455e+38; -1.8452843e+38
43578,100000,2.4376418e+38; -3.12556293e+38
48377,100000,-7.76356536e+37; 3.28804572e+38
44256,100000,6.41274066e+37; -1.30937284e+38
41829,100000,2.93601823e+37; -3.23993909e+38
48001,100000,-1.36976939e+38; -3.65185191e+37
44056,100000,4.56624074e+37; -1.47466129e+38
43616,100000,-2.10686329e+38; 8.1875088e+37
43326,100000,-3.05388007e+37; -3.85636908e+37
44261,100000,2.23232317e+38; -2.78147104e+38
42588,100000,1.55327642e+38; 1.55285241e+38
43717,100000,2.79652849e+38; -2.87585361e+38
42953,100000,-1.2940799e+38; 2.67751517e+38
44378,100000,2.89217872e+38; -2.76626106e+38
63676,100000,2.10273561e+38; 3.38947176e+38
42375,100000,-1.41633811e+38; -5.03624248e+37
43601,100000,-1.02050447e+38; 1.46807389e+37
44099,100000,-2.41026522e+37; -2.46661198e+38
45780,100000,-8.43113299e+37; -1.01617549e+38
45749,100000,-1.31095415e+38; -3.80542803e+37
41994,100000,-1.11919482e+38; 2.33721731e+38
47395,100000,-3.77677127e+37; -1.7704633e+38
43988,100000,3.23725998e+38; 6.69739008e+37
44333,100000,-2.84415403e+38; -2.94378589e+38
44021,100000,1.9747814e+38; -3.09245838e+38
43334,100000,1.39350944e+38; 1.40039999e+38
46018,100000,-1.83630107e+36; -9.20527402e+37
49110,100000,2.30852231e+37; -2.11146009e+38
42778,100000,7.03834651e+37; -3.26323749e+38
44223,100000,-1.33831208e+38; 2.97224393e+38
44669,100000,-2.93263137e+38; -2.26933391e+38
43727,100000,2.76482202e+38; 2.66778915e+38
42480,100000,2.54135043e+38; 1.29790435e+38
54771,100000,-1.33792854e+38; 5.58193969e+37
43442,100000,-2.15699329e+38; 5.20739711e+37
41593,100000,2.5212749e+38; 4.92509132e+37
63829,100000,-3.20693271e+38; -9.60326054e+37
45094,100000,1.04895491e+38; 1.55311375e+38
43855,100000,-2.96257531e+38; 1.85433471e+38
46154,100000,-2.79149825e+38; -2.8961273e+38
46012,100000,-2.12454772e+38; 1.86707633e+38
44311,100000,4.88522276e+36; 8.41633798e+37
42887,100000,2.45924156e+38; -1.21264734e+38
43496,100000,-1.81303952e+37; 1.95905016e+38
47217,100000,-1.47292978e+38; 2.00490301e+38
44892,100000,3.05580543e+38; 2.59303914e+38
44328,100000,1.17493119e+38; -3.65950573e+37
42937,100000,9.20881736e+37; -3.00770641e+37
46194,100000,3.4523957e+37; -3.3903291e+38
44127,100000,1.19597672e+38; 1.73697278e+38
41738,100000,-2.16585772e+38; -1.9027255e+38
47228,100000,1.18568837e+38; 1.22617396e+37
44110,100000,-2.4146878e+38; 1.85288533e+38
42516,100000,1.13479412e+38; -3.21202785e+38
44135,100000,1.81698608e+38; 3.66085958e+37
42588,100000,-2.66244879e+38; -1.22252315e+38
43492,100000,-2.28099487e+38; 1.17028043e+38
46001,100000,-2.75304504e+38; -9.68714047e+37
46076,100000,-2.88237542e+38; -4.82171797e+37
43724,100000,-2.28829897e+38; -1.29548364e+38
45083,100000,-1.2641892e+38; -4.64608041e+37
46509,100000,-1.07888252e+38; 1.85399498e+38
42696,100000,8.90538643e+37; -4.35053934e+37
46841,100000,2.7155238e+38; -1.86334842e+38
46386,100000,1.74941807e+38; -1.628858e+38
42557,100000,-1.00826485e+38; 9.35594799e+37
45620,100000,-2.42073134e+38; 8.77279658e+35
44077,100000,-1.35516742e+37; -9.53664499e+37
43317,100000,-2.74763917e+38; 2.33671856e+38
44525,100000,2.55394256e+38; 2.7014762e+38
42274,100000,-2.74249352e+38; 3.22764916e+38
44175,100000,5.1145997e+36; -2.20453384e+38
43488,100000,-3.05083421e+38; -2.73634186e+38
42387,100000,-2.29103284e+38; 1.90310012e+38
44150,100000,-2.87681398e+38; -1.34833027e+38
42982,100000,-3.17699628e+38; 4.70149043e+37
43485,100000,-9.77538214e+37; 3.22733823e+38
48875,100000,2.19804266e+38; -6.08966621e+37
42476,100000,-1.98354096e+38; 5.71343918e+37
43725,100000,1.78458411e+38; 2.08579919e+38
46866,100000,2.28672546e+38; 3.29761303e+37
44691,100000,3.29121119e+38; 5.83068722e+37
43079,100000,-3.87412633e+37; 2.69736942e+38
43945,100000,-2.60100201e+38; -3.2824569e+38
48936,100000,-3.35274356e+38; -2.04205754e+38
42265,100000,-2.59070321e+38; 9.09206066e+37
44897,100000,-1.96046668e+38; 1.0931663e+38
48051,100000,2.35030534e+38; 1.46978327e+38
43355,100000,-1.20028744e+38; 1.6236148e+38
43981,100000,-1.52587407e+37; -1.76999741e+38
44568,100000,5.37170593e+37; -1.73867955e+38
43540,100000,-2.99392624e+38; 2.22715988e+38
44238,100000,-2.32501581e+38; -1.92233818e+38
44919,100000,-1.64875322e+38; 3.36223836e+37
45386,100000,2.85565659e+38; 6.7866484e+37
42399,100000,5.70812265e+37; 6.81929953e+37
42990,100000,-2.41847128e+38; -1.43468405e+38
49031,100000,-1.57539195e+38; -3.37184411e+38
42983,100000,3.1362836e+38; -1.12791768e+38
44063,100000,2.51332156e+38; -1.93624279e+38
45423,100000,2.20325787e+38; -3.33318016e+38
43952,100000,-4.26977326e+37; 1.24115244e+38
43124,100000,2.85962646e+38; 2.0997073e+37
41926,100000,1.0878513e+38; -1.3579628e+38
46440,100000,-5.57352959e+37; 3.21352125e+38
43301,100000,1.51820985e+38; 1.62363833e+38
42861,100000,2.34557102e+38; -7.07077251e+37
43253,100000,-2.5654364e+38; 1.60300736e+38
41791,100000,5.76714193e+37; -7.45924353e+37
47523,100000,-8.78114247e+37; 2.90097743e+38
45307,100000,-9.15792271e+37; -2.21921785e+37
42055,100000,-2.68365141e+38; -2.67057067e+38
43578,100000,-5.41965811e+37; -3.32874805e+38
48060,100000,1.27555608e+38; -3.10168972e+38
42724,100000,-3.07780799e+37; 2.53111552e+38
43651,100000,-3.02187519e+38; 1.67510504e+38
44800,100000,1.75002999e+38; -1.98789296e+38
44781,100000,3.24328122e+38; -3.15058473e+38
43441,100000,-8.72210443e+37; -2.73358163e+38
42717,100000,2.53260729e+38; -3.32941696e+38
45373,100000,-2.24816252e+38; -1.79541588e+37
42110,100000,7.50110794e+37; 2.07274402e+38
43220,100000,7.39522514e+37; 1.0648045e+38
43456,100000,-1.73582622e+38; -2.46217622e+38
43812,100000,-1.65373103e+38; -1.23343651e+38
43823,100000,2.34665877e+38; 2.81536173e+37
42565,100000,1.13851179e+38; -2.21771416e+38
43993,100000,-1.15941261e+38; -1.646281e+38
41807,100000,-2.1633999e+37; 1.30309898e+38
44941,100000,-1.86040138e+38; 2.10053639e+38
45244,100000,-2.95744386e+38; -3.15890457e+38
42662,100000,2.30962289e+38; -2.17379666e+38
43840,100000,4.99058931e+37; 3.37335191e+38
50369,100000,-6.41364677e+37; 6.65759701e+37
42624,100000,1.51721176e+38; 3.28671844e+38
44423,100000,-3.35394083e+37; -1.40917885e+37
43685,100000,-3.30327517e+38; 1.99071729e+38
45544,100000,-2.35036031e+38; -2.49971287e+38
