runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n
11,4876,38831,250000
11,4399,38321,250000
11,4702,38375,250000
11,4176,38375,250000
11,4525,38218,250000
11,4763,38839,250000
11,4267,38831,250000
11,4578,38320,250000
11,4838,38805,250000
11,4336,38471,250000
11,3969,40005,250000
11,4631,38981,250000
11,4389,39637,250000
11,3902,38972,250000
11,3911,38892,250000
11,3917,38874,250000
11,3913,39087,250000
11,4271,38851,250000
11,3920,38742,250000
11,4066,38909,250000
11,3899,38514,250000
11,3900,38565,250000
11,4672,38878,250000
11,4429,38631,250000
11,3907,38449,250000
11,4214,38829,250000
11,3906,38846,250000
11,3912,38815,250000
11,3962,38956,250000
11,3911,38906,250000
11,4058,38696,250000
11,3899,38871,250000
11,4659,38864,250000
11,4589,39156,250000
11,4510,38765,250000
11,3986,38732,250000
11,3903,38620,250000
11,3898,38593,250000
11,3904,38909,250000
11,4323,38772,250000
11,3957,39078,250000
11,4651,39227,250000
11,3903,38926,250000
11,4721,38675,250000
11,3898,38831,250000
11,3902,38983,250000
11,3950,38793,250000
11,3904,38730,250000
11,3899,38732,250000
11,4706,39217,250000
11,3915,39101,250000
11,3911,39112,250000
11,4134,38706,250000
11,4375,38488,250000
11,4666,39008,250000
11,4176,38441,250000
11,4466,38394,250000
11,4848,38444,250000
11,3949,38617,250000
11,4534,38557,250000
11,4857,38538,250000
11,4324,38577,250000
11,4627,38427,250000
12,3915,37749,250000
12,4878,37680,250000
12,4453,38565,250000
12,4738,37701,250000
12,4304,37792,250000
12,5232,37899,250000
12,4821,39284,250000
12,3905,38148,250000
12,4606,37798,250000
12,4890,38122,250000
12,4451,37583,250000
12,5591,37798,250000
12,4169,37610,250000
12,3908,38100,250000
12,3913,37829,250000
12,4641,40771,250000
12,3964,41310,250000
12,4843,42231,250000
12,4331,40438,250000
12,3924,40404,250000
12,4627,39294,250000
12,4410,37626,250000
12,4770,37596,250000
12,4204,38022,250000
12,4495,38120,250000
12,4803,37934,250000
12,4291,37558,250000
12,4575,37998,250000
12,4925,37707,250000
12,4351,37695,250000
12,3905,37589,250000
12,4886,37810,250000
12,3904,37531,250000
12,5675,37626,250000
12,4285,38472,250000
12,4514,38108,250000
12,4807,37627,250000
12,4330,37626,250000
12,4591,37726,250000
12,4885,37619,250000
12,4978,37665,250000
12,4673,37710,250000
12,4160,37866,250000
12,4469,37642,250000
12,4749,38726,250000
12,4239,38060,250000
12,3965,37756,250000
12,4836,37552,250000
12,4313,37749,250000
12,4621,37694,250000
12,4880,38008,250000
12,4391,37634,250000
12,4751,46262,250000
12,3914,39282,250000
12,3913,43065,250000
12,3912,39754,250000
12,3911,41507,250000
12,4537,42515,250000
12,4791,41212,250000
12,3912,45698,250000
12,3936,38457,250000
12,4909,37847,250000
12,4404,37769,250000
12,4695,37684,250000
12,4581,38233,250000
12,3905,37596,250000
12,4778,38176,250000
12,4704,37729,250000
12,3909,37923,250000
12,4861,38041,250000
12,4410,37684,250000
12,4640,37897,250000
12,4880,37882,250000
12,4436,37714,250000
12,4705,37885,250000
12,4211,37768,250000
12,3957,37875,250000
12,4722,37910,250000
12,4293,37785,250000
12,3907,37651,250000
12,4677,38197,250000
12,4362,37800,250000
12,4713,37864,250000
12,4600,37952,250000
12,4441,37698,250000
12,3946,37890,250000
12,4221,37781,250000
12,4521,37728,250000
12,4785,38965,250000
12,3911,38871,250000
12,3939,38630,250000
12,3916,39052,250000
12,3923,38230,250000
12,3911,38442,250000
12,3977,38390,250000
12,3919,38417,250000
12,3922,38948,250000
12,3917,38542,250000
12,3920,38624,250000
12,3923,38824,250000
13,3273,32114,250000
13,3362,32552,250000
13,3290,31033,250000
13,3286,30520,250000
13,3306,30836,250000
13,3331,32860,250000
13,3315,31340,250000
13,3370,31265,250000
13,3292,31048,250000
13,3285,33529,250000
13,3272,31158,250000
13,3285,31413,250000
13,3264,31124,250000
13,3351,31041,250000
13,3287,31137,250000
13,3307,30921,250000
13,3263,30618,250000
13,3276,32643,250000
13,3361,32241,250000
13,3367,30855,250000
13,3321,32907,250000
13,3334,31999,250000
13,3295,31981,250000
13,3276,30925,250000
13,3304,30943,250000
13,3350,30615,250000
13,3280,31879,250000
13,3346,31330,250000
13,3336,32836,250000
13,3307,31646,250000
13,3286,30765,250000
13,3413,31786,250000
13,3272,32925,250000
13,3370,32707,250000
13,3347,31942,250000
13,3283,32932,250000
13,3365,32443,250000
13,3350,32649,250000
13,3264,32213,250000
13,3365,30673,250000
13,3291,30962,250000
13,3282,30823,250000
13,3309,30657,250000
13,3353,30910,250000
13,3309,31028,250000
13,3287,31112,250000
13,3300,30979,250000
13,3268,30654,250000
13,3273,31533,250000
13,3471,31206,250000
13,3291,31491,250000
13,3411,33033,250000
13,3329,32345,250000
13,3277,32295,250000
13,3280,32177,250000
13,3284,34981,250000
13,3263,32390,250000
13,3290,32196,250000
13,3293,32849,250000
13,3281,33407,250000
13,3285,32633,250000
13,3332,32364,250000
13,3266,30466,250000
13,3299,31062,250000
