runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n
6,3921,40580,250000
6,3941,40726,250000
6,3948,40844,250000
6,4042,42484,250000
6,4156,40483,250000
6,3997,40898,250000
6,4048,40578,250000
6,4134,40552,250000
6,3920,40516,250000
6,4002,43636,250000
6,4314,41074,250000
6,4504,40415,250000
6,3916,40428,250000
6,4303,40337,250000
6,3925,40436,250000
6,4668,40394,250000
6,4443,41518,250000
6,4202,42329,250000
6,3949,40982,250000
6,3987,40626,250000
6,3935,40749,250000
6,3943,40851,250000
6,4044,40942,250000
6,3933,40849,250000
6,3964,41768,250000
6,3956,40813,250000
6,3956,40853,250000
6,3994,41019,250000
6,4067,41177,250000
6,3948,41184,250000
6,3935,40830,250000
6,3937,42001,250000
6,3930,41022,250000
6,4002,40597,250000
6,4075,40654,250000
6,3976,41206,250000
6,3932,40553,250000
6,3964,40594,250000
6,3936,40691,250000
6,3947,40927,250000
6,4021,41134,250000
6,3919,40979,250000
6,3934,41193,250000
6,3939,41025,250000
6,3960,40968,250000
6,3927,41037,250000
6,3988,40830,250000
6,3917,40836,250000
6,3993,40867,250000
6,3923,41374,250000
6,3948,41684,250000
6,3951,41254,250000
6,4043,41028,250000
6,3955,41201,250000
6,3959,41540,250000
6,4029,40960,250000
6,3921,41424,250000
6,3993,40794,250000
6,3978,40829,250000
6,3962,42149,250000
6,3919,42467,250000
6,3928,41285,250000
6,3919,41068,250000
6,4021,40702,250000
6,3981,40876,250000
6,3917,40957,250000
7,3967,42551,250000
7,3995,40074,250000
7,4029,39730,250000
7,3933,42780,250000
7,3927,41633,250000
7,3924,42905,250000
7,3943,42121,250000
7,3922,39336,250000
7,4026,39304,250000
7,3952,39039,250000
7,3932,38836,250000
7,3921,38244,250000
7,3915,38607,250000
7,3967,40496,250000
7,3999,39165,250000
7,3956,39595,250000
7,3943,39405,250000
7,3937,39494,250000
7,3933,39407,250000
7,3931,38933,250000
7,4024,39444,250000
7,3913,39350,250000
7,3926,39549,250000
7,3915,39519,250000
7,3916,39233,250000
7,3907,39066,250000
7,3974,39124,250000
7,3976,40613,250000
7,3979,40765,250000
7,3915,40052,250000
7,3936,39760,250000
7,3937,39837,250000
7,3976,38195,250000
7,3913,38707,250000
7,3944,40517,250000
7,3912,38608,250000
7,3925,38472,250000
7,4085,41872,250000
7,3989,38599,250000
7,4049,38556,250000
7,4168,43238,250000
7,3943,39862,250000
7,3925,39147,250000
7,4158,40991,250000
7,4056,40051,250000
7,3984,39615,250000
7,3919,39684,250000
7,3918,38949,250000
7,3924,38971,250000
7,3941,39336,250000
7,3981,39121,250000
7,3920,39496,250000
7,3964,39353,250000
7,3909,39610,250000
7,3920,40848,250000
7,3926,38564,250000
7,3980,38514,250000
7,3917,38813,250000
7,3915,38421,250000
7,3909,38423,250000
7,3908,38609,250000
7,3926,38306,250000
7,3885,38596,250000
7,3933,38560,250000
7,3968,38050,250000
7,3951,38271,250000
7,3929,38490,250000
7,3927,38252,250000
7,3881,38392,250000
7,3953,38232,250000
7,3926,38425,250000
7,3879,38508,250000
7,3931,38642,250000
7,3924,38257,250000
7,4030,38491,250000
7,3927,38652,250000
7,3934,39294,250000
7,3917,39216,250000
7,3937,39621,250000
7,4146,41007,250000
7,4059,40488,250000
7,3963,40312,250000
7,3915,40488,250000
7,4038,40452,250000
7,3947,40411,250000
7,4001,39402,250000
7,3884,40545,250000
7,3919,40717,250000
7,4053,40467,250000
7,4012,40601,250000
7,3915,40292,250000
7,4013,39913,250000
7,4040,40106,250000
7,3947,39879,250000
7,4052,41156,250000
7,3926,39952,250000
7,3930,39943,250000
7,3999,42428,250000
7,3962,41937,250000
7,3915,39715,250000
8,4223,48368,250000
8,4429,51894,250000
8,4049,47756,250000
8,4067,48249,250000
8,4140,43015,250000
8,4511,43750,250000
8,4054,44000,250000
8,4196,46482,250000
8,3878,43214,250000
8,4068,47540,250000
8,4019,43436,250000
8,4060,43769,250000
8,4037,45824,250000
8,4374,48461,250000
8,4097,47752,250000
8,4280,45708,250000
8,3921,45865,250000
8,4187,51405,250000
8,4182,50593,250000
8,4522,52008,250000
8,3946,48301,250000
8,16846,44378,250000
8,3915,49683,250000
8,4278,50334,250000
8,3925,43806,250000
8,4272,46509,250000
8,3999,43472,250000
