runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.value.integer
1,3823,81109,50000,8400742809489051
1,3546,84741,50000,-8819324366849635
1,4105,83550,50000,7057282771336140
1,3743,85045,50000,-2758145792930569
1,3281,81367,50000,-1822947282248253
1,3343,80701,50000,658228326591419
1,3347,97859,50000,3412449413581939
1,3294,81543,50000,1790812157034604
1,3294,93371,50000,-103241081050597
1,3335,81255,50000,200349017414045
1,3396,87945,50000,-4591496763024097
1,3347,83039,50000,-6895031069997313
1,3388,87022,50000,-5430481938557693
1,3385,84705,50000,1473089142348777
1,4368,83869,50000,-8064472668014125
1,3593,83496,50000,-1433160454894081
1,3292,106438,50000,-4456866555491357
1,3277,80691,50000,5977872643042819
1,3299,81411,50000,-6895099233993759
1,3389,81054,50000,2291050072279985
1,3591,75827,50000,12987369125217
1,3671,84191,50000,-3483733464364607
1,3267,85736,50000,-7471506182599776
1,3355,84387,50000,-2201159706524752
1,3327,84063,50000,-5643975170590609
1,3296,87549,50000,-102580676831461
1,3274,83850,50000,6260982490213681
1,3274,81458,50000,2478482166136955
1,3270,80118,50000,2923735553612774
1,3271,77899,50000,4637760900656076
1,3579,83506,50000,-2984428647270700
1,3315,86166,50000,-5611962088446913
1,3302,86389,50000,-1866685816375914
1,3294,79804,50000,4138609783473734
1,3344,82452,50000,6088436824797564
1,3283,81596,50000,-2149201001647819
1,3792,85219,50000,-5504455331474477
1,3350,85747,50000,-7381651063058498
1,3346,86930,50000,8975465514846606
1,3305,83808,50000,-3501545519601096
1,3342,87217,50000,-3891949634758938
1,3315,84840,50000,-4333637158931197
1,3405,81192,50000,-8634751556911323
1,3379,82870,50000,2884934009837724
1,3280,91626,50000,2266414591955994
1,3419,82490,50000,-8993273680934390
1,3366,86560,50000,-436233855096251
1,3294,80219,50000,-6014514041110162
1,3897,83961,50000,4702395155566142
1,3397,83194,50000,-2172010225440438
1,3455,85847,50000,-7866405492434608
1,3315,90152,50000,-784148438123964
1,3270,79972,50000,-7870137532883570
1,3307,81688,50000,7568924217772995
1,3387,80360,50000,8473998005742538
1,3410,80135,50000,5509391286604158
1,3362,80075,50000,6017269011314477
1,3361,80308,50000,5154137937063417
1,3407,83912,50000,-4666353014780742
1,3352,86774,50000,-4992993966037922
1,3402,85376,50000,6107622808597893
1,3340,85736,50000,-3282041846449767
1,3306,88365,50000,5877256449697974
1,3875,80804,50000,5971391628027289
1,3274,87098,50000,-607282459807066
1,3305,80509,50000,4235700042029267
1,3320,81261,50000,-5052696940879865
1,3345,83858,50000,-2808249830729912
1,3270,80654,50000,2562316197456584
1,3302,80449,50000,4586041188221434
1,3304,81397,50000,3410474819489904
1,3473,82493,50000,-4744383589678310
1,3386,85690,50000,-1661441002646127
1,3338,80488,50000,5217611049356308
1,3338,90964,50000,-712735050201023
1,3336,85149,50000,-6974798580511728
1,3300,84795,50000,1934936640190137
1,3344,79047,50000,7976325426880042
1,3396,83695,50000,-8002526317505604
1,3390,85465,50000,2013087725762683
1,3397,78392,50000,-83178994913550
1,3277,84538,50000,-2578643712510134
1,3287,78991,50000,-6441723876933751
1,3425,82877,50000,-7068586911585174
1,3389,78401,50000,630118728597294
1,3358,78068,50000,118418710898248
1,3390,79089,50000,198739251825381
1,3369,80144,50000,2834712220674621
1,3397,80554,50000,5014122216186655
1,3345,79729,50000,7284890158233558
1,3397,83764,50000,5325218594304685
1,3363,84496,50000,-2075319718450988
1,3393,79504,50000,3294542772386065
1,3271,78660,50000,3106920947564369
1,3316,80849,50000,7251801886260223
1,3303,85849,50000,-8576799952942922
1,3283,82242,50000,7571241863744693
1,3382,83352,50000,-2376897011444393
1,3932,84447,50000,-7846465244661860
1,3326,89702,50000,1200120187769696
1,3326,84947,50000,-1127895104923225
1,3314,84343,50000,-2862526759933384
