runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.disp.integer
7,3628,24824,250000,591964145,10
7,3612,25370,250000,1813558445,7
7,3825,24467,250000,2600361681,24
7,4061,26955,250000,7833273,12
7,3870,28347,250000,1409110271,31
7,4193,32897,250000,2884390132,17
7,3952,29178,250000,2590462924,17
7,3470,26846,250000,3123799778,22
7,3590,31944,250000,3575408724,7
7,3734,24652,250000,250081159,30
7,3532,25935,250000,3706529760,23
7,3950,26181,250000,830894156,24
7,3783,25826,250000,775706703,20
7,3599,31087,250000,3764318527,0
7,3679,28027,250000,4099461555,22
7,3913,26858,250000,1746280785,25
7,3471,25127,250000,1978686958,21
7,3780,26653,250000,3768589957,8
7,3538,24078,250000,2542444244,20
7,3425,25455,250000,2146156238,23
7,3594,24598,250000,1569447154,21
7,3509,25012,250000,1459484507,18
7,3462,26527,250000,4140394996,21
7,3753,24650,250000,4144813731,19
7,3644,27898,250000,1157029909,23
7,3514,26572,250000,197069380,4
7,3654,26195,250000,3435734225,3
7,3714,28925,250000,2859721334,0
7,3568,26559,250000,1794201025,27
7,3547,28033,250000,4204177583,23
7,3792,24120,250000,3108346772,31
7,3452,24854,250000,2141008590,17
7,3499,24815,250000,2600073129,2
7,3870,26727,250000,198754740,15
7,3539,26058,250000,1565332618,20
7,3579,26782,250000,3764865495,13
7,3882,24010,250000,1075756505,0
7,3483,24395,250000,3286337281,9
7,3412,24855,250000,3490814733,16
7,3455,24662,250000,156003695,16
7,3523,24350,250000,399793264,24
7,3538,24726,250000,3362454941,6
7,3673,26818,250000,1310612228,23
7,3519,24118,250000,1281130100,3
7,3532,26428,250000,2947368917,13
7,3775,26955,250000,916975420,0
7,3649,28014,250000,3739460589,10
7,3699,27393,250000,3123311970,22
7,3509,26373,250000,681627744,10
7,3438,24683,250000,403705119,20
7,3566,24459,250000,347208164,16
7,3461,24991,250000,3887312047,17
7,3457,24714,250000,3139544499,11
7,3441,24995,250000,564642665,30
7,3682,24863,250000,1627341062,13
7,3596,24996,250000,2592103727,0
7,3429,24387,250000,3541230346,29
7,3686,24884,250000,1285510923,8
7,3590,23885,250000,1547730540,28
7,3481,25009,250000,2930298383,24
7,3501,24381,250000,3794083816,6
7,3562,23391,250000,3137184085,2
7,3453,23935,250000,800207537,1
7,3393,23354,250000,1923081268,20
7,3431,26328,250000,2565860977,30
7,3563,24043,250000,2630019552,22
7,3489,24299,250000,824883718,29
7,3646,24844,250000,1039425246,3
7,3548,25359,250000,3601233645,29
7,3497,24552,250000,4130159399,1
7,3397,24378,250000,3207818591,29
7,3545,24412,250000,3912216121,27
7,3605,25170,250000,974359243,18
7,3651,28179,250000,3598977147,27
7,3470,26620,250000,3966733270,20
7,3699,28571,250000,2224645115,31
7,3669,26782,250000,1020282645,25
7,3641,25956,250000,1093578344,31
7,3690,24631,250000,3092102890,22
7,3443,26345,250000,39849301,12
8,4024,26458,250000,1287763213,27
8,3998,25814,250000,3959843665,22
8,3921,26035,250000,238741793,0
8,3995,25918,250000,3738463873,12
8,3937,26700,250000,1028573513,19
8,4003,26940,250000,3064223282,18
8,3913,26758,250000,2255342191,9
8,4019,25816,250000,225597021,3
8,3923,25850,250000,4231997448,28
8,3910,26028,250000,4076125096,11
8,3980,26753,250000,2922853575,23
8,3931,26892,250000,2409531579,25
8,3916,26787,250000,603877324,4
8,3972,26539,250000,3690578735,11
8,4001,27217,250000,2560344249,12
8,4129,26618,250000,3091680339,25
8,3963,26807,250000,758051005,4
8,3921,26652,250000,1557711358,16
8,3907,26398,250000,4029182201,28
8,3982,26353,250000,4008270541,6
8,3911,26665,250000,809593165,17
8,4771,26441,250000,1369584984,6
8,3909,26483,250000,644165146,14
8,3965,26750,250000,1336474536,3
8,4972,26903,250000,264511064,14
8,3963,26165,250000,505409774,11
8,3915,26753,250000,4190801259,23
8,3888,27090,250000,2615735930,2
8,3926,26805,250000,2951668682,0
8,4173,26588,250000,454596115,16
8,3932,26514,250000,262832619,2
8,3942,26108,250000,2907369723,20
8,3915,25910,250000,2279053610,21
8,3929,26028,250000,1579971523,21
8,3925,26086,250000,1601334450,15
8,3913,26177,250000,2084776760,5
8,3881,26092,250000,5473989,13
8,3906,25967,250000,2247112929,20
8,3926,26243,250000,817586750,16
8,3919,25993,250000,925224692,28
8,3919,26147,250000,3167858262,28
8,4078,26428,250000,113698630,13
8,3887,26428,250000,1238297999,27
8,3921,25945,250000,1516648165,27
8,3919,25793,250000,3082243070,26
8,3890,26039,250000,2506628119,15
8,3988,26428,250000,70688625,4
8,3932,26394,250000,596169030,20
8,3977,26202,250000,2263970059,31
8,3935,26479,250000,4042605584,26
8,4001,26851,250000,778382555,18
8,3888,26673,250000,144794707,29
8,3970,26575,250000,1819806161,9
8,3929,26079,250000,3860220818,7
8,3886,26202,250000,3163974913,31
8,3942,25721,250000,2114316718,7
8,3925,25897,250000,1705634309,22
8,3911,26315,250000,3765329102,26
8,3932,26218,250000,3492459394,31
8,3933,26455,250000,3710257375,5
8,3885,26131,250000,3682359423,30
8,3915,25988,250000,2086687162,30
8,3933,26345,250000,431118739,27
8,3885,26219,250000,3595300912,25
8,4011,26969,250000,1931198527,29
8,3995,26541,250000,3330733033,1
8,4005,26875,250000,2172127073,0
8,3949,28166,250000,2157088825,31
8,4017,26568,250000,3383809527,23
8,3909,27502,250000,928677393,5
8,3957,26653,250000,3930370550,0
8,3929,26684,250000,3177390014,29
8,3948,26971,250000,4205545259,20
