runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
8,4454,18198,250000,7885118688100993,2313657415645530,7311863459222047
8,4751,18017,250000,5047135159549982,7754951158360943,3733399650048044
8,4231,17961,250000,3183185017974623,2710689891639257,2130562085478309
8,4521,18124,250000,2421689332716375,4127151170783982,6210929651599113
8,3916,18000,250000,3984907526336421,6595890123317812,2721713025532596
8,4318,18145,250000,4089803649671811,3757977163329437,960045489257123
8,4612,18168,250000,3195213758674700,8046753894736209,6750641472898357
8,4102,18157,250000,3493340811348677,351111025658407,5001642299158110
8,3925,18272,250000,3299130682287457,3966475245610309,6038447134822074
8,3907,18426,250000,3953554192152901,925265442980284,4464232606494578
8,3905,18386,250000,5249933435348479,1572326164447670,2566546395477759
8,3921,18351,250000,5149150720627781,7160531111412240,5393547959611593
8,3910,18336,250000,6353854189793384,6507048820582812,8006661230278769
8,3910,18291,250000,6348538106260727,6407027205170274,1135461374436099
8,3924,18542,250000,8827536426517129,1781615542599732,2009584601190279
8,3901,18369,250000,3216874858707583,6793549590160319,6806057894676221
8,3912,18249,250000,1478577448009584,8199196512182731,3725416543357659
8,3917,18244,250000,2134663901232840,6692433729496923,2738327096202232
8,3913,18240,250000,2147162749334698,7345268742410976,5710357287801506
8,3906,18259,250000,6300861974204284,7439812036649987,6099409835136907
8,3910,18336,250000,4133476008056148,1306149607248458,4943157989366539
8,3915,18273,250000,918939631926671,8564347127379431,7888994278833469
8,3913,18180,250000,6377644718021602,8731522715984675,8337519808366759
8,3915,18206,250000,2748730492181062,4043959087166147,4384578408644956
8,3916,18468,250000,5058999680670454,7885116945050053,7657198997912697
8,3903,18200,250000,4774123852597060,4202518695291190,6504654104716841
8,4876,18074,250000,1768544752227686,6392862545786071,2351538609465978
8,3905,18395,250000,8194996467960773,3523894406878122,3976598381090560
8,4629,18004,250000,2312044061961295,6959945871113214,6586248546413069
8,4885,18206,250000,4956738415974782,8512438821125632,2534322175193417
8,4434,18101,250000,6319205154075753,658425843419171,919627876634062
8,3905,18036,250000,6721873900670030,7782676543183258,1618383876727521
8,4218,19766,250000,5384111568328392,5342087000511295,5920202703391033
8,3902,18379,250000,2863059453163640,6874879444931327,5021498528599778
8,3903,17950,250000,3781636980594592,2273763544283978,8519034320880376
8,3905,17950,250000,7494346966394844,3634903501087086,1795844810494163
8,3899,18069,250000,6943413034940856,3926336337336335,7235523070425094
8,3911,17899,250000,7087845021824029,5566164373464863,8876740394181641
9,3907,17997,250000,583310845537265,4576086530099420,8555526431782171
9,4344,17991,250000,4993072764173482,6542287168582842,5718432638069149
9,3899,17884,250000,6881477554739557,6376248995467255,3390068512226314
9,4593,18130,250000,595362544429308,6934098729218123,8495467038257550
9,4399,17979,250000,606407358123012,7619664975112785,8264904818366385
9,3912,18826,250000,619279667852658,6870836881949322,7061954565807003
9,3918,18953,250000,8500999569901525,5038945664989705,5226911099451067
9,3908,18625,250000,7796688340689776,1248715149965065,4305084037610711
9,3912,19566,250000,1016294693990908,7650540904984600,7139606002095049
9,3918,18928,250000,6338998848752028,4225621545156533,7393848567664164
9,4543,19287,250000,3880391288499486,8026782276339377,113467192470040
9,3899,19518,250000,3050722213925864,1662974008442004,3459044405196037
9,3918,18825,250000,3345976034509531,833470427730359,4121761056401964
9,3904,19077,250000,599144242131528,1504155908835964,40432542787869
9,3910,18031,250000,3696745187118561,3130134183796919,8039892957024718
9,3915,18364,250000,8767189212930774,3437401330367710,6735525537440459
9,3901,17966,250000,7021042792884874,8569279147682337,8087238096233742
9,3916,18389,250000,6280324043977622,5891973330736799,2223593242918864
9,3920,18301,250000,7783171265051329,3866456649792193,2874176228763009
9,3913,18186,250000,8066621236185652,8825556094447301,1074395294337046
9,3906,18133,250000,5285135852830679,4557766784695741,7567694993390201
9,3913,18058,250000,1034710795598622,575138466585055,7654131488205509
9,3906,18180,250000,5983936841377340,4159361139407456,7947384011895504
9,3908,18565,250000,8078782402933338,3423373334244175,47737244157984
9,3912,18191,250000,7268451538180055,5812990801603700,3053812762305075
9,3913,18148,250000,7527794953055524,860456754608352,8058317669826445
9,3912,18365,250000,5166549341571525,7028099024858048,7278695017644315
9,3916,18216,250000,6193929644296706,5095330929503281,8660082820899328
9,3899,18328,250000,7568032269392609,2161935849316470,3495297853517337
9,4526,18356,250000,2455476226841870,4468067496739556,6173032855693189
9,3915,18288,250000,4024913087629690,6813560881031965,3490539241604446
9,3910,18279,250000,8801774697933889,4537564087966509,531905338564042
9,3918,18102,250000,2154715265962289,4659404311934630,6280676161619317
9,3914,18156,250000,8388667819168609,8446901269443163,8218789356895413
9,4387,18048,250000,1759857454658250,8182328550979138,7219845468076643
9,3904,18497,250000,4381957501808307,3536325299963408,3042051463934096
9,3920,18181,250000,7961695910342293,8369451774049398,8166170496342729
9,4451,18460,250000,3833172749445788,1469918170526746,2926673643855920
9,3911,18310,250000,4015870161658433,808630646480882,1763306058997942
9,3917,18614,250000,8738941607847714,5632724251420571,7643114519850300
9,3913,18601,250000,3322553371020181,909803986862319,4233411421009469
9,4716,18670,250000,7407684765758324,4859346578957904,6552809027474623
9,3913,18221,250000,8660091087038224,6324818469187382,5274021757206009
9,3909,18456,250000,5583503486091442,8727762521821189,8659023132189734
9,3916,18190,250000,260986894588975,7169435194486763,5872497359496070
9,3911,18160,250000,4630454170931553,7643218972987323,3761831224826261
9,3902,18333,250000,7809356649224472,2772965568201367,1269878198696181
9,3909,18266,250000,471920937114161,73683030980548,2851229584971393
9,4493,17909,250000,7618746902099075,2043560171726367,8964937586490319
9,4691,17960,250000,731840164720309,8176355088922582,1132944359001314
9,4261,18498,250000,4244396017688380,4878878239380694,431966177397875
9,3915,18311,250000,4872506576483414,6703755152282115,8242976015499421
9,3907,18365,250000,1129565941986057,6629319840492208,3762973133609760
9,3906,18613,250000,6614606350190398,6362390593903288,8820370152675557
9,3917,18123,250000,2521178725270940,6395453159480709,7011071979655522
9,3912,18204,250000,511796393513957,3090177927782995,2611432991154149
9,3925,18269,250000,2838406029634663,3364243037128370,1217515926151266
9,3917,18252,250000,1507334404717757,5962245024069143,1173023081115453
9,3899,18153,250000,2683719302275848,1066442916478206,6423201721173431
9,4494,18241,250000,7860707569926802,7212466168553806,7174469005655882
9,3903,18248,250000,2507914643216416,4916673157744494,7311545362885387
9,3910,20084,250000,131907760033014,3884671296799503,8894830413371897
9,3898,17903,250000,831844773750665,8514490192393602,5345441176328084
9,3911,17943,250000,7469680705713820,8504193184244243,5061217737261671
9,3901,18033,250000,1089156611969885,814678561381238,6027361070851964
9,4659,18122,250000,6150063867625295,2214560165650642,8803975264190821
9,3919,18023,250000,8668832504014833,2642013991819556,5545014539786060
9,4426,18316,250000,8150816924326267,3493748782542915,1628616941576893
9,4718,18994,250000,7825596197555929,5838787173977824,8152188503559829
9,3924,18512,250000,4486008050882133,4181986327548048,7831478287668908
9,3900,18208,250000,1846811292277223,4122144205283074,2911341718167081
9,3905,18332,250000,4671425340687417,1937610106224222,5504566280386814
9,3932,18064,250000,6671375048192016,1123470684112115,7839203871031482
9,4586,18028,250000,4369301058794712,1377361220944940,4068028924883705
9,3910,18031,250000,2934587879196918,6244359251118048,8811645427117556
9,3912,19451,250000,1055910051374405,918009001798541,6822335357513667
9,3902,18884,250000,4452835220712007,4354485053272438,890000930673678
9,4139,18710,250000,6797478884570407,8187157544960390,2903635178451471
9,3917,18847,250000,4210482803628414,1608566802601276,127789428243626
9,3911,18664,250000,5244217442426300,301966615862819,3810136510595738
9,4226,18529,250000,7237848616206009,299709652036827,2789658116192613
9,3914,18693,250000,6230843240815828,7113566860144360,8944628598927084
9,3905,19481,250000,6576535655626738,671647642683645,1251439946785089
9,3912,18694,250000,3940327209990307,1001387588334410,7429334201608392
9,3931,19356,250000,3351418114898207,1539252646784960,1578069248716017
9,3909,27410,250000,5870667883622973,8917541217740582,8161195770341768
9,3911,18817,250000,4694656276035019,2791601936369420,1239238680512911
9,3928,18584,250000,6357329062780163,2008933387509179,5651344761195122
9,3911,18738,250000,7625723302406612,4539336601393160,5744785069812714
9,3911,19346,250000,5356607920830433,8985438118597984,7404247653813374
9,3927,18527,250000,5736057553488320,2106219581864634,3700889502274113
9,4229,18960,250000,8699011483801476,6042485519733500,1743229279254261
9,3911,18998,250000,6633066084644398,7282144927047301,1767803114314001
9,3912,18794,250000,6950002909583635,7809495739225045,5987315754171930
9,3905,18892,250000,8170676025613208,2283440077128683,8015934245121945
9,3919,18894,250000,8762538213896300,3650784072433165,3587339360836002
9,4889,19224,250000,6927710711927050,6732617443097748,4019135852855692
9,3911,19077,250000,2738697952450257,4244587557349215,4706602333816255
9,3906,27703,250000,6225689909427685,1923224009111510,9001575507407984
9,4172,18957,250000,7564381331348466,2068705691182422,1931828213716939
10,3909,18397,250000,5179719346254031,8054205071752154,8892722366024694
10,3904,18060,250000,2507235188932394,8217574995578020,2170570968920619
10,3920,18177,250000,971647452338836,7286155792557562,35738600301791
10,3979,18181,250000,688159676206784,5925982301554825,5114388425464635
10,3923,18723,250000,2609309383215830,4591263844393987,8116240227475071
10,3919,18927,250000,8943509685802333,851070536230394,3367260779557075
10,4632,18238,250000,5537559297574729,8751403181442367,6735599360072159
10,3924,18321,250000,5413071791064506,4545553634435750,7085059766313828
10,3908,18393,250000,1350954666745961,7026968458901238,8891749495103506
10,3960,18156,250000,2671713396992080,6945903307360618,9217053251966
10,3912,18618,250000,7418102644446622,6228373014273412,2090972238335632
10,3916,18197,250000,6112421314715575,6142260073347586,5008795558645317
10,3993,18187,250000,7937365869281690,6718666105884043,7945659960819503
10,3908,18310,250000,4347489554147985,937158298512980,545964450701281
10,3909,18124,250000,4846362511183300,5889064638358860,7717407436419458
10,4125,18052,250000,844084576103964,5661099341307638,2185254603902032
10,3906,18092,250000,6623521806677741,6132915911942532,8296831956795834
10,3911,18152,250000,4364196779279357,4566096102946544,4622076646326185
10,4621,18471,250000,4400604800402530,5141279097150917,4101200720392559
10,3908,18165,250000,6226752311768547,6926472656695272,8039906515179318
10,3984,18240,250000,4260102647678394,3543529803633615,1052252383545234
10,4044,17986,250000,7274473201830205,7614427214857754,6901156799081947
10,3910,18098,250000,1666622850006071,4929524098396639,7641475216755173
10,4791,18134,250000,3407067387221511,5097482759544050,1845688754769464
10,3912,18123,250000,1674089140511877,5439006091514885,1816356359058848
10,3914,18269,250000,1760989803459406,7809668843193574,5792908005602700
10,4093,18272,250000,860169600148318,3300983853729919,7168509472971244
10,3973,18546,250000,6836369015067841,36748076196445,1650150116282057
10,3914,18306,250000,4810392739531719,2890207842008679,238751359880881
10,3933,20073,250000,536633335240511,7546564204802072,7855791527812030
10,4435,18637,250000,4420136505960435,6030100581029741,5338534644155280
10,3990,18121,250000,2614505097930976,3899680709336026,4312009874176040
10,3920,19271,250000,3738063698372991,8185966724476503,2098896564658743
10,4598,18803,250000,7519902334390945,1151049753798502,4409378210589082
10,4718,18192,250000,2228528908025766,4484225052334311,2464510836743759
10,3910,18478,250000,5237627263445276,6543664884365691,3255497978982838
10,3908,18161,250000,6067888818064773,1458030470019297,4054640671593435
10,4659,18356,250000,7472099261378390,5682023514859858,3123824354180273
10,3912,18439,250000,2268131112339619,1396849064199146,2395191602476492
10,3978,18829,250000,6883701072220420,4920840830573737,4792766356737843
10,3927,19194,250000,4324657873333868,198638167749866,2360169473872347
10,4084,18223,250000,2310972783869793,7014708171796241,1035957689379993
10,4748,18023,250000,3467419833490186,4729669282431842,8467233899100774
10,3913,18163,250000,6085752951456809,7348325381129869,1599996409841051
10,3913,18404,250000,6971031861989140,5855584127721038,5382197564951959
10,3972,18246,250000,1683168005481918,7421181094740441,7192076503812897
10,3934,18466,250000,2169082785309639,5091348633775825,1121675123514269
10,3932,18060,250000,35395303780078,1412951130281810,4283195383874223
10,4643,18212,250000,2604325003927347,516908404325874,6167355148124280
10,3914,18106,250000,505983341794982,3546416423022415,3101486682027382
10,3937,18202,250000,4837453372471183,8742354789254333,3923381233186136
10,3978,18377,250000,2229993774134764,8183047179681928,5767156351446774
10,3909,18348,250000,1482730077388421,2806359718347607,2645293463634362
10,3905,18145,250000,2861380920418104,5373189625028676,6335119411580949
10,3920,18179,250000,2061192010531830,3902881153904183,8342356974442497
10,3953,22445,250000,5372667216570661,5624342215030376,5027537995305912
10,3914,17960,250000,3505283651349542,1474904771535984,3180914183340441
10,3995,18035,250000,5629867422069444,214974529206307,1290584806805482
10,3907,18194,250000,586946009405507,7367269425213074,7560560244700265
10,3915,18168,250000,3919944667233414,5701371139214390,83035888162424
10,3911,18016,250000,3128260706964577,1998435312926737,1887400571006310
10,3909,18016,250000,8688395831875281,5945438282740554,7424544951848326
10,3952,19803,250000,6956476655454070,8698668524488327,2126342142892554
10,3971,19391,250000,1800651813526967,6782395477645965,7859776635608405
10,3910,18328,250000,4581560598126603,6769678856128512,4445984146748253
10,3934,18358,250000,6309556761995828,3798042666599181,590935831228893
10,3922,18242,250000,1728486939659962,8315934682142203,1450947665765825
10,3959,18489,250000,8762090668024137,6587488737903931,8068153510296816
10,3913,18366,250000,1105704073057657,8940597334673560,7204834490308883
10,3974,18574,250000,984294421999779,5204606655520456,4520062489896124
10,4042,18330,250000,6164455276597120,3554681163256554,5043348834849721
10,3915,18067,250000,7356002811012615,1504527403040167,2474368941264664
10,3909,18132,250000,8432862389504506,6157171532321997,2267997890135741
10,3913,18351,250000,6113181017103936,7913871758289324,371706237538123
10,3910,18103,250000,4941564530880733,1394640866632798,3633006420629810
10,3969,18186,250000,1935311044294489,2737963740903666,1587610741224188
10,3907,18026,250000,4731580569228884,2056042017690782,7808554772605113
10,3911,18452,250000,774575561194201,1488484722049450,6329395016817377
10,3919,18634,250000,2734049114639944,2755504385112479,2801145764215080
10,3914,18205,250000,8348529017877434,1115455098754873,3641899553762276
10,3915,19234,250000,3153161868787241,339203009670360,5904212818131183
10,3968,18146,250000,6596543916554462,1689961258831380,2125221360005586
10,3906,18237,250000,700582459405006,2834544379933047,1670829576287721
10,3911,18528,250000,1852082485665274,7324099695629133,4340330776822235
10,3926,18230,250000,7315955299418285,30045255394925,6974367124261294
10,3903,18010,250000,8548232671536957,5138898953873874,174963107359990
10,4833,18207,250000,490251093703064,446729639919731,8097779476837724
10,3972,18071,250000,2550258411040276,244543962386087,8453799600012118
10,3901,17996,250000,4050637675037620,4624291636806501,8018303776442563
10,4664,18379,250000,8260671048014603,340638280011545,8266967200593692
10,3916,18121,250000,5775723313989188,340807838598232,7930184278392181
10,3910,18132,250000,225704241804162,6799101849955376,3142996698888511
10,3908,18219,250000,1844043643617893,5881293364807399,5061679846339380
10,3972,18144,250000,5962161385377705,3620543541424066,7089475773964471
10,3910,18166,250000,3576171014304384,3322261735779581,1303886997338858
10,4017,18312,250000,2163180852720546,8427374300288652,1306989569932440
10,3953,18166,250000,4361714810179218,1249775314487545,5376842859190331
10,4020,18008,250000,1109955205700686,5101482867768539,1622629190145155
10,3925,18314,250000,2392988526908845,3768757784158940,3319614697174016
10,3974,18097,250000,4699025818821943,8587281610087357,5393757910224625
11,3484,21283,250000,640428531219302,4498733268244408,6960038945534622
11,3365,20147,250000,7195250109782216,8008058644887810,3470443727389967
11,3430,20099,250000,3124466682012495,3679597299439222,8025131342797028
11,3358,20078,250000,2389692544946960,3505363628291534,8332252673746869
11,3367,20135,250000,7979613032490057,7153498658443441,5797446259645948
11,3338,20914,250000,6579535648864232,2897886595421729,3903478155830540
11,3427,20880,250000,5167555500997042,2186490275783154,8721339757610316
11,3379,20611,250000,8255461676640000,2117388919914286,8445091271171376
11,3435,21046,250000,8009376576067309,721220135512219,4306878337941934
11,3382,20115,250000,7768387545078476,377163053714385,2100462319873919
11,3401,20935,250000,6344097389879863,4721846714715908,1040258740970127
11,3334,21032,250000,4187512112543459,5634603445928057,17497812570045
11,3364,20268,250000,4423665488559015,6489462897531294,3435495643063
11,3378,20466,250000,5913911362749587,5044032171478522,6660424397985725
11,3338,21027,250000,2829764417920066,1044904900595569,5913641443296193
11,3413,21146,250000,36088567170621,264544233088480,1192072827403492
11,3367,20847,250000,4819872100120114,2352471088330124,4147724635590734
11,3338,20426,250000,6754570725341827,2349536381467959,678371387172054
11,3399,21069,250000,3022572690414840,8132493721835062,6519050289334470
11,3369,21125,250000,1125178765032229,635869569546149,2862298843250569
11,3334,20473,250000,7223461846036188,1751158138716087,539166012191470
11,3411,20932,250000,6935450202188838,2210482035131730,3506351498690048
11,3453,20719,250000,8833907128055834,7342910666438737,4834807611037404
11,3379,21121,250000,1759257059175583,5668930631120616,1715579086543217
11,3397,20700,250000,6511602705012464,956606840588219,7689910440174067
11,3372,20196,250000,3071323445540911,5385627442259792,8000566612374751
11,3335,20188,250000,4445117912382462,6265833662801685,5462404767123776
11,3375,20110,250000,7648701057601285,5310039244140852,6535743258572422
11,3397,20679,250000,8866210298148539,6278891735984545,1044210794779039
11,3334,20470,250000,1009571109117762,6633843353013861,2825837279963401
11,3386,21299,250000,4285919388393606,2483261814129095,5136368593527844
11,3377,20377,250000,4057106628004859,6417343743244734,4111882180230721
11,3346,21116,250000,2193216002462150,8763244312782517,8606295314459809
11,3396,20120,250000,8849378686090230,3455774085448270,8471641859475888
11,3388,20949,250000,8808044585761074,6002912800362153,7843936192474681
11,3448,20457,250000,5678231776496513,3487335277318053,8081772743000502
11,3358,20649,250000,2833323369813419,8687168263094357,1719958476537508
11,3360,20639,250000,8853899911319675,7417651577710993,2934594254400713
11,3360,20414,250000,7895018760110383,5117769025800392,359352743875967
11,3379,20417,250000,1030463011769548,2983079425486151,8357349998346240
11,3382,21872,250000,2291595731135069,4272824233273262,1438000556818878
11,3356,22831,250000,6552620209726343,7301360073710003,3025136715955179
11,3369,30631,250000,2806899797263681,50821062698671,1892121876639263
11,3467,22093,250000,7856112905520853,3125454141188935,4900360471738509
11,3380,21580,250000,7597187594156600,426673698148461,1744844135376028
11,3398,21678,250000,8605072508030366,320948942327555,6286258958464488
11,3465,21521,250000,6155790670785938,7764917797476729,2185696740655984
11,3335,23386,250000,7534662035048730,1669509225642791,7107176372056529
11,3452,20246,250000,368258870620393,3505729293064036,95045551440785
11,3434,20155,250000,878058179824371,8726609579197265,8669980067484096
11,3399,20211,250000,4156185371803315,3061094360015146,1117948932603172
11,3426,20841,250000,1089944337057557,3270948161168073,8244659434059249
11,3421,20992,250000,5771206439018589,2304625796394776,3112838579631065
11,3335,20908,250000,6025590718727316,4403434571589240,7303929516774685
11,3407,20871,250000,8646345882950107,7985486363489538,8875906608956803
11,3387,21227,250000,7449645175630557,2617742085528858,4175874267493467
11,3370,20821,250000,1936129086403878,4232525004882334,3851226306555777
11,3385,21038,250000,7302547115515704,4896108277329433,4942623484828561
11,3405,20917,250000,7829114536528986,796729795037821,3007610871056062
11,3354,20931,250000,2086504365678980,3311076357502515,8510678244306726
11,3395,20745,250000,3411097106644165,8981834553136666,8279410404309584
11,4025,21068,250000,1045603222571461,5397799634532431,2029153459601513
11,3394,21164,250000,7083783986987046,383712592619889,8297000772612650
11,3382,20903,250000,2022583880081775,3268178880986358,8657156508050398
11,3382,22413,250000,4608218395117085,5696100448188609,5644568168709659
11,3390,22413,250000,469952197385706,1642415175709929,7865042990865051
11,3420,22553,250000,4517667541802004,8370023174529479,5967851551105955
11,3381,22295,250000,8365258523739643,2353360866863735,8916178918444606
11,3366,22651,250000,5379730016775390,2017934142331667,2653608146484953
11,3418,24854,250000,7591574465076542,4206043494132960,1916890132025058
11,3424,22658,250000,5453857770749322,1667299769748205,5928169474636083
11,3371,22249,250000,8537534645335699,2751833705101852,8187167090249862
11,3380,22851,250000,2174354124978774,5612258407093252,5211163663202838
11,3414,20924,250000,243313646351078,182302993707886,3275768755624097
11,3388,23071,250000,4515724695274647,3826236344727219,187502927432599
11,3388,20778,250000,5414521595755703,4389438547149118,5012766046627419
11,3466,21802,250000,2679973949379723,2147502258595264,3201748030033785
11,3338,21542,250000,8208478432000257,6055117596278683,5276941529182286
11,3415,22632,250000,2914272847407851,662485710752681,2005012522653706
11,3510,22141,250000,240076777042916,2614008988251722,6957995401248858
11,3355,20271,250000,1894000723811910,6331093159710378,8036334312294387
11,3432,20986,250000,1847797010592552,7751093691204311,8508697275298409
11,3396,21104,250000,1845011451091925,2777162497582659,3925858536152653
11,3438,21159,250000,1649885476055539,8766837083461573,1407647863302278
11,3390,21740,250000,7224986650222167,3616874260909568,2060897057109101
11,3474,20962,250000,2448723094602176,5382899971290141,8577979139408334
11,3398,21575,250000,3165547563826526,450521804550033,8358992103876794
11,3413,21157,250000,7828051622027543,4358958315875195,8246962902819172
11,3433,21392,250000,2071418238537101,4352621806844539,8315830550212570
11,3461,20506,250000,7309271972013032,3865292730755184,6669096298696001
11,3420,21131,250000,473291508610390,6646783305795426,353076495982914
11,3391,21583,250000,2461793507149948,6058975988962742,8957661406534536
11,3444,20722,250000,1869282758212238,6452915235660029,5004332315989798
11,3464,21534,250000,3248671082593643,2859435524775824,173224495116926
11,3456,21449,250000,867751292119878,4183024041180892,7422695269381776
11,3424,21808,250000,1622041379289019,3695997359696478,1498825313520027
11,3384,21413,250000,7297277555513654,4532821495321789,51340284323912
11,3388,21635,250000,2476094740765417,4211356328234753,5607706867315667
11,3356,21015,250000,1374692936502484,308430334258661,6939953741226626
11,3390,21240,250000,8179775132415741,2074687533465359,139177794910498
12,3977,18090,250000,8832351177634345,1173991658243013,2647181476796219
12,3922,19819,250000,2655217197410143,7718170953054424,2418067051682146
12,3902,18028,250000,7174244844580070,343744862178270,2484569861939805
12,3911,18550,250000,1797433876092969,5505081894817401,2325513924212931
12,3900,18139,250000,9004661450565040,2293402844675336,5797083407926987
12,3909,18404,250000,2021893943959778,2738688759419346,6405942112165545
12,4074,18500,250000,4319928632490576,5959437194481390,5569424290065140
12,3905,18543,250000,389082305990791,7976687567319662,6314018405385782
12,3953,18615,250000,8762452427411852,7833894755312630,6035591773507773
12,3911,18615,250000,4225785346019330,1194512806276851,4117099266112598
12,3903,18340,250000,845074067071001,5262339442130166,8278041589755031
12,3900,18280,250000,6161216666241063,3477472579993623,5978494573495160
12,3951,18421,250000,6619848539786714,1794227338751288,1952838774128390
12,4460,18546,250000,8374985263175304,4299989390640919,1543398099506349
12,3964,18489,250000,8661806430449196,7977895731106560,5222634446126397
12,3907,18955,250000,1671779185329715,2610474792151292,3334201110740184
12,3906,18110,250000,2864917799369416,5200554694560508,6758626648339173
12,4716,18060,250000,1852734009601402,6665493502366759,6215255781118047
12,3954,18658,250000,7317774980074254,5577564433632219,3605379594106543
12,4651,18127,250000,398437131940934,726629773492683,5498305074436380
12,4128,18528,250000,2676122942485952,8613806557981685,3145428350910161
12,3900,18725,250000,3304386980427301,5092613372021577,8538699440406388
12,4735,18395,250000,1054919174563910,8350239586310836,835852414006675
12,4191,17972,250000,6827200721925696,3261352917367846,6631525124672711
12,4537,18568,250000,5978046746496941,6283173600274153,3505005293210308
12,4814,17918,250000,6587392307282478,7738929512696219,540548525999688
12,4277,18247,250000,722171961819789,3529331928278003,180119413978489
12,3928,18062,250000,7279578834740541,5383388923957557,6373361636509401
12,4663,18318,250000,8721112573861141,1054323684911685,8292662381359940
12,4352,18470,250000,7563066017144518,1108430699803409,2040251525033821
12,3962,18632,250000,6846241924792692,1342681988802679,3349289769190728
12,3911,18050,250000,1621720295167029,8039735373715840,5383519899580732
12,3898,18301,250000,1495612842563183,1785384875548098,3435959164961053
12,3908,18237,250000,2699262196850086,5391466301435400,6078241571228270
12,3905,18393,250000,7427047460436742,5684538265269398,4460781326309761
12,4518,18003,250000,407807355172069,7276410756444151,7129273917031182
12,4079,18365,250000,8927035493235827,8190967776872424,1082933575023188
12,3909,18112,250000,1588436260127189,8780203822021884,627845004849405
12,3918,18362,250000,3118410339575135,3924459646962716,59607903051053
12,3917,18267,250000,6685462715217085,7294116743290484,7617802778644500
12,3911,18339,250000,1851417439595441,1254015029274837,6864432382889771
12,4663,18081,250000,7006524199788652,8569524627857988,2338029002139993
12,4017,21088,250000,471252538887944,2506450662308317,3921888033657625
12,3901,18077,250000,6345003233221889,962764837155963,4915543469528233
12,4739,18158,250000,2544624094139767,8920815177126345,2915440681416891
12,3904,18096,250000,3183214011230894,5570987659479370,3808996366424549
12,3919,18046,250000,44484767620505,3294005487600901,2967264891978013
12,4019,17994,250000,6970777651187495,202718485430838,7577252325711871
12,4363,17975,250000,2140021100718480,6416270408576385,8152981011493882
12,4605,18132,250000,4057949878612126,8567787902712963,1480402124268350
12,4870,17976,250000,8934680980471157,1774178375230535,8650644290428873
12,3902,18222,250000,8669529862397568,5225329053758015,395984247704264
12,3917,18053,250000,6663899640944406,1513050964487191,638315185850117
12,4159,18374,250000,5262328677289560,3825276641181249,2487689523324628
12,4509,18324,250000,4237224636821709,4098194003642842,1515666235475188
12,4766,18140,250000,7397466628136764,4678674874135370,1437928397945857
12,4251,18090,250000,6694026025978750,1447986663985465,996536265454553
12,3906,18218,250000,7512350513973131,4135348775564944,2521123084384051
12,4745,17975,250000,3078737842668691,5786509148612087,8801271673551145
12,3898,18402,250000,6679837968550170,4977122785426051,7775554832787815
12,4669,18610,250000,3597505640691484,2453724500537935,1853014205790311
12,4606,18052,250000,7575411631590651,6720915458627827,4973810384749698
12,3901,18694,250000,7895591491222308,7857664706135564,267865321202900
12,3900,18135,250000,6812833113842079,4468707523382300,1627201331183483
12,3907,18392,250000,2418316331141149,1316901787922936,19580220720961
12,4479,18291,250000,2687355474227647,4317629603396738,2119834919942308
12,3910,18321,250000,8462004329804309,5872211943597559,1862745028393599
12,3910,18009,250000,5900620635842770,3987295438738104,2312181390586386
12,4558,18601,250000,5913854367256717,348453208867412,831372957093752
12,4061,18767,250000,5526728225707227,8728333696573732,2597948803634364
12,3910,17960,250000,5395794857687903,2043043598990211,3292954704931041
12,4633,18204,250000,8168760935211441,1666979269253873,8465522775946127
12,4924,18102,250000,6762741630041382,7597618282006928,4391437176628956
12,4428,18606,250000,8563346152126992,4511754247734083,8325500982184490
12,4714,18082,250000,4576270765645628,5463754192114569,7764364444057841
12,4219,18653,250000,6620653852366471,7292685887675991,3260052771031294
12,4493,18498,250000,1004176942175148,2867134133326236,5089599756858
12,4789,18027,250000,1911459194434238,4392323307311095,3006822937795316
12,4331,18471,250000,8086166232123725,8675853501587231,6646744201640805
12,4574,18118,250000,4410290148097504,5100309047300043,7774123168629823
12,4665,18077,250000,3044498821002989,8931926386877988,2165559865696388
12,3911,18380,250000,1026150251629799,2010766281564805,8123070858989069
12,3926,18365,250000,5898159745654452,80899911547603,2351563112598618
12,4138,18412,250000,839298047554738,1366768334613094,3317695764093795
12,3958,18492,250000,8558750746773480,1000761857117554,8902722456039339
12,3930,18165,250000,2744193332325912,7108254967197449,6033334089821438
12,4233,18499,250000,7292403738790320,1995222400478458,1432401510475730
12,3903,19427,250000,7008732393038522,3044885502121536,779740547941817
12,3903,18214,250000,4358190742844121,6027109699435351,4708987406305704
12,3907,18641,250000,6313361866494747,8047288667984415,8700605433570172
12,3953,18435,250000,103775327284112,1005834766224601,1824000158430165
12,4088,18640,250000,5907160264283184,7070694884501303,8261004083189635
12,3908,18293,250000,7712806025683016,1386371162976924,1564497884829784
12,3903,18403,250000,5517523334134686,1772403815440753,549878935959929
12,3925,19043,250000,7975974032463821,144835200954802,8610444420616037
12,3920,18121,250000,8815367919687982,8315524707381240,8944662630817598
12,3975,17964,250000,5124606792887010,7165408297832088,4057587625354855
12,3922,18939,250000,949782325533230,8294597452870464,1236647066295929
12,3902,19390,250000,4757395000289469,3705950064491658,8716921887229316
12,3913,18867,250000,4604618843152533,7497432319045994,8829272104338428
13,4340,18016,250000,7200996759737386,8221296522296914,3645562388990857
13,3900,18001,250000,85135364056609,7175771665044967,2760015974461242
