elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
52991,100000,4864435358957746,1917389615890893,4883358900367311
53456,100000,992102068543330,2257108736302073,5684437957468645
48383,100000,5422866909815774,4884123059632528,1647846212783888
53231,100000,3179030988454554,2817849811342184,7911356395980745
50597,100000,2961114853710693,2315856365150848,5244366529933049
47904,100000,4526045740191748,6225552054929453,5186965301968332
60313,100000,5508062071157669,456595995355814,8917934044652136
48665,100000,1618001077036950,7916411454354407,4304421515642924
48074,100000,8939612994754612,6373348765831853,7276811067806959
59049,100000,8282549664097290,3170010849981176,5629850875613353
50827,100000,2773163832329053,1545500316462064,6527221063223520
48764,100000,7430567333762317,2850151058749819,828954081215272
48785,100000,6533790292198636,2928396263034881,2686747194385363
49221,100000,3812524137643451,3816322858990894,3635795316337362
48285,100000,5872593761089518,6892764190758600,6574412528183977
49623,100000,1758215763749927,1401450345423743,8969617114660170
48791,100000,3418037334937391,3739968778384768,8048563193601076
48731,100000,2166623579358542,169865430922591,315020516041714
49387,100000,3840179217357799,7307032745860723,6017435874287817
48386,100000,7844081845135564,7592257782840781,5690790330643870
50272,100000,4450835575943585,694312101168893,6756488257070160
48790,100000,1787325101810900,8778060412315263,8824843227762921
48165,100000,2130303450623306,8345663404073944,590477533815161
49957,100000,2500357668769437,7759988050708704,3167869908736448
49993,100000,3567994050270362,170799273051829,5660112803757121
48256,100000,3552132410159034,1249925037786456,1374653774763873
49545,100000,5128747722032525,3697413415747822,7678460981933958
48087,100000,1255693470844928,1002494436867663,7900588751882577
49603,100000,6429743884383107,2188907999555212,1323627518694680
49219,100000,2475666317853515,7914478519375025,8703028667911928
50383,100000,8845017336370509,2355780081563594,2247653154100279
49337,100000,759303586406195,7557259196968326,8333937246666361
48685,100000,5374236856764966,4771868428877749,4439836942089612
48941,100000,8666721649529173,679110030354063,4541093694151693
49659,100000,3923748890232922,5536187359836817,4108045627879266
48771,100000,3953809059926978,7917116256352395,7597475855496480
48788,100000,4511421567160235,4934836919774610,4290580515153063
49152,100000,1030402828050262,7447669085271312,8158812205751174
49293,100000,1149320621390409,7052458150820024,1296595019103883
48268,100000,667167003881718,4991963088541452,5158265442820385
50914,100000,7555729542684800,3881474541826020,3626524924107804
51302,100000,5224694864927191,3141796439338329,7091657361035731
50840,100000,7853444633589567,1942063591274116,5759305441846275
49404,100000,6659541165123360,1948843410565966,5326816112084108
49192,100000,8149491835796273,503876555741577,1799874459591763
48931,100000,7661854321885078,8951249105382939,8692929099640514
50279,100000,6828475816446080,1099177544653473,4132181887102480
49237,100000,2259447835898749,2889967370644005,7135827235594143
49693,100000,894558397287635,7398106336612152,6585962299044829
49494,100000,2724857151015221,4134303008419582,2706865949940188
50220,100000,8766880820071354,2641456418776870,273861173129906
49919,100000,1589716544655887,4483158596293197,6709554694454696
48960,100000,8779419003062065,7437017232136676,3195068478777707
48702,100000,6820800013834018,7241455752931269,6320532695221229
48621,100000,8458912116325708,3224073129247852,6537618449888662
48463,100000,7928879721023517,5594015015126442,4039683959745486
48433,100000,7953843644650519,8164961151943343,99887712122037
48232,100000,2511209732968229,6982520585142312,7807773249534417
48503,100000,8989477077421040,2475167553676946,7000398867274021
48808,100000,6067912497274948,3285027954825693,5151751731766519
52235,100000,3216899027753357,1316095374305704,787636672149753
49989,100000,286825459015199,199061079057246,3488186298278947
49103,100000,6417259526604688,3215054436354582,1414291298325905
49620,100000,7864564120209110,7452331644329782,1132228369299810
49537,100000,2996231829038900,5799981082231090,2315932877511061
49383,100000,5708376005935287,4576823600508478,3773754363857014
50740,100000,616968342877419,8101602771017463,6604178290077780
50056,100000,5129509289722656,4289028893543129,7089923211004933
49260,100000,8233316631182120,4078940849080359,8604089574189040
49099,100000,1470305798420419,8606303858460999,8425237951486805
52029,100000,5363577966019555,501273572282227,6420339385625277
49877,100000,7441116870585118,8088436903211816,1001423393756341
52602,100000,2794118178022694,1351339909836178,8186547515162773
48731,100000,4299537507260743,3241074213408149,783709177323512
48803,100000,834362323987779,3209756985231414,2326903019848772
52471,100000,5110606781267729,3931561674161179,2981121963731606
49432,100000,3554565450486022,8554520806357888,1485716361983815
50747,100000,7973009241248004,8477085999140137,4744150361857690
53303,100000,8605336839170655,2397576482939997,4194844394236091
50219,100000,2791610345293058,3888166197939913,7871077648921665
53176,100000,292278882377057,6131032024189490,2278088996885276
47961,100000,1516722308254347,5021881932272482,1545063592749116
48242,100000,2464267449351302,5080824094223998,3574605870286220
51253,100000,4273821664577614,2393918377261659,2342841213584782
48788,100000,1503918155739661,6604774049214119,2611149579754799
48624,100000,7808520498382191,7648203281569775,5519075650325792
56604,100000,8402264885537014,4436339010521326,4819585066581862
48959,100000,2609790355175957,381345864185408,5067450580924051
48314,100000,4361404532026672,3084212754781594,6592986169478205
55455,100000,8780153889143374,4360380275742045,560449082550508
53566,100000,7912459688148029,8061355515509436,3986620656518151
49521,100000,2850442113568277,8074935799812943,919632406812957
49809,100000,7872733305650469,935232386731344,4340783530091752
53670,100000,460668570443983,8313632045144564,3750429432881430
49840,100000,7165447016973223,3555559786199741,8251434918503520
52445,100000,7436056951321133,5739273070605062,1609085113859901
65355,100000,6833779368641594,5645517277431665,8402317484297345
49430,100000,7779446103882714,2275671839420975,3816388654956346
53153,100000,1888887470775706,5581862419643401,1059295748855573
50743,100000,5480091898808671,8692028967257183,8263605890792530
53376,100000,8460431664032149,6577892775692324,4089454620909688
48560,100000,8556126526033766,1536641380146201,7093003300658813
48926,100000,514148470698491,334192198889815,3591752904393900
52456,100000,6289949081907488,1759048957295557,5086304628258652
48748,100000,1651996013052096,3727594242901737,5212373166658149
48736,100000,2841955563496553,6879439007411893,1267407038292238
51207,100000,5298883802295153,8339439032354589,2153627904462184
50073,100000,2685627772747070,2775546548276778,7958707233809070
52600,100000,8914440195617602,8119338755388599,6751165024326001
54857,100000,218521212298058,3980061908348722,8697081745357323
50777,100000,2698060458489673,8304346977500844,2052300534822044
48978,100000,8025597452605754,6051398736222009,6317420416523067
50605,100000,8438155422627836,2397190251274666,6874220162619142
49905,100000,618081876137072,2041676505244757,7377394119324052
49721,100000,3930822106882745,168282877281386,2754869016469253
50275,100000,1274177377591844,2906480252062374,2436464918746096
49745,100000,740273572203370,2553058963373031,3887615032409841
49132,100000,7470976795627050,7076053669844624,7980364860298807
50871,100000,3492832541068337,4908820947119434,749157562139506
49815,100000,5558874666456717,1602976237562280,8345973081591122
51318,100000,192352607397429,4601025200130890,850896927293018
50074,100000,4181626247802750,7595974248104549,8842958793562556
49699,100000,2913104456493119,6625107613071372,6285945676354296
49486,100000,598938822817674,3648702747532045,6316472401428176
49833,100000,2349585508970606,4312489312758777,8029460125907072
49279,100000,4924497105927221,933585728012977,1786506707982915
50001,100000,7853201137781260,6391861083707573,7582486473452984
50648,100000,275501555806240,3033439436545973,4598956388444556
48963,100000,7843208650950048,5812398069567166,1891054269141537
52023,100000,4570451231363915,5771649391317532,8409535327515138
51817,100000,7587162470773273,4672301973369999,6902309518572502
48611,100000,2023589115054035,4221332072880908,7116844838785809
49359,100000,324679453187578,66231567192655,1886286039372433
50147,100000,916394275604600,7697895012935968,1892274446974984
50064,100000,6685996058977917,1951439954914869,5779125558376161
49375,100000,8051929363213597,7349374781921983,1340981411728048
49921,100000,2065136079893596,1374275307179607,5046658692102181
49628,100000,94854973297644,2765932923839117,3576501795104589
50030,100000,1081201558843184,4262455112659811,3114301932076477
49261,100000,2833193884880684,8675645607498970,7652484712327365
50563,100000,762976574084574,5151331734050785,1605963835122669
49579,100000,3636073145970998,2805902241617834,7485216863494106
49458,100000,8053233600500536,309843811278856,2630642268918119
49850,100000,8725438640994172,1411027117147389,6655216868926392
48913,100000,2678805512041082,3096802175356992,7441315795886088
49881,100000,3011606506351332,1007896289455987,6052797996794323
49415,100000,1593928542491672,4520939814899288,7166335247618268
49376,100000,5440630219402526,3881985912302568,3369749131667029
49173,100000,896425919468995,4086456565954869,58475645372305
49820,100000,2752262558937595,7813129882327361,1715971531247512
52045,100000,6690723576155798,5230893459075786,1804503388354409
49963,100000,8298524762346082,4423935406614439,2879913224237202
50607,100000,7013036934756316,6472835520796194,1617559957021543
49847,100000,3674357298107028,8378591444861025,8846099595841347
50267,100000,805859681224478,4119426809875436,2893845536116936
50355,100000,8708039147375772,4231249669690583,8212215029591077
49524,100000,2449976570239928,930735240675165,3487031171034299
50602,100000,494504258263342,2601316492189174,3937281130895321
49564,100000,8669591872469970,999769364206752,2830281393728658
50020,100000,1658888318837193,4554905793559997,6342878060028561
58778,100000,6505146517082889,121888803561425,5641140046609767
51759,100000,380607437996418,2105253358397832,8780190604469880
49638,100000,5431808252078312,7952434666506670,4929842008428167
58828,100000,5148116621597768,6961600430794196,7231042879528877
50123,100000,5690092485930076,1340341838109430,4302933386230290
49754,100000,8948491551856899,2800554897309764,4003501276160448
62155,100000,980771138653539,2579018816263070,857868757388053
51723,100000,8097970275589175,4217609390157446,4013509271245748
56601,100000,2737375567848531,6661922487296698,7338061103244559
73391,100000,6311690665479553,7640135260351004,7611763904187629
52222,100000,3895946189370652,4149292257286907,7392149833959764
49973,100000,1154809555774342,7443633144613664,7589305237359470
50392,100000,7742852910609915,4160573937363420,517940408316069
49166,100000,7273137527360363,7848578181056887,1812576450523557
48931,100000,2023898406637543,2647184545192403,6100823869885602
49329,100000,3737868439985116,2906191081921325,2459215679822888
48874,100000,7019858403033643,3696907475146613,5899896148439971
49584,100000,6225695891575794,1939619309200546,2049010437378596
49253,100000,876492433219948,8049444151481734,2336085660111544
49691,100000,6761786773731654,6763996900382906,4919620338262940
78472,100000,1819307783770269,1091899285069998,3683990117959818
49800,100000,6302082726188641,1944023284631579,1056339205440693
