elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
56503,100000,4834832975770122,3094415150966032,3505047450152713
56466,100000,1840518451962138,3318121063544983,6282876986531291
55277,100000,8665113308435327,424058413248362,2595762017414988
56436,100000,5018453015144433,439764502229417,2668213328646507
55507,100000,3423802553677393,4910916484208995,2948556726087780
56114,100000,4119350605128094,4564287471947084,2839732768716851
55793,100000,6016979574230222,6100937469971950,63201346239608
56553,100000,7901204944532023,5836908668746867,6351373290730281
55755,100000,4268112082431349,432946961768253,2636774868254996
58330,100000,5311225914495906,6140028654780060,5772568068532038
55794,100000,8271581482845827,3593765042512877,5481908295478609
54981,100000,6128182581765575,6447544426080817,6082629591666243
55999,100000,5356691232104566,2170494097840495,6716720379590234
56174,100000,7512893458472558,1136438915648706,7798082573703017
55215,100000,3199122133659258,1557605612208546,180462953816064
56808,100000,1202181423154286,6807239162912804,3819135976904092
55708,100000,2436684067712987,326579273030678,7661847240742751
55560,100000,6864742755111053,6108970020278510,7524146386151334
56070,100000,6126256072054053,336671374914911,6210980590957143
59829,100000,5991393329792488,1380073648409108,171097418486149
56807,100000,2695812778289171,3010592616075830,6147812799617346
56706,100000,1019184954367507,1923152464729190,4247323300595312
55885,100000,8897578153927618,1469509414691376,2777741625011167
56693,100000,4401920679066194,4008115383052841,3998382228142309
56431,100000,2591533135320092,5729244940799012,4507374683576881
55816,100000,1232037268631563,4531115997097536,1710394574319104
56269,100000,7405421177099759,26039057555866,2673039476103496
56036,100000,7905588999631641,8131143812565526,1802930502193532
56082,100000,5599560130643954,6235457974897216,3898950570140918
58335,100000,1380368002554115,7566736467179925,7095343317824529
55831,100000,8368564073512592,2910256555004407,8763383545262386
55380,100000,2585228395760555,5812245513813798,4490374730157159
55590,100000,4804371337581113,7709908496798376,716682497125155
55378,100000,2182852185130800,7994471243064558,6902712042244235
56234,100000,8153884575928629,6226748891624595,3379830864502338
55004,100000,1447417374492814,157251323502125,384912357113726
55792,100000,8100819094240482,6650756941240055,2390446401440176
55692,100000,2276399543182312,2851191213544330,5226038441451346
56097,100000,1027605195570251,6779362449620677,7609847347640618
60538,100000,2024299591713039,8019580258077337,6319198596248134
57252,100000,2020143315938599,8645232087219514,508739160683276
57296,100000,7961644064431566,6020527348341542,1873567555314376
57669,100000,8472927191888699,7700968581997548,8083822838319458
58251,100000,7135834103090687,3744310774334739,1084208866766162
57030,100000,6257289131338073,4684656080448992,5438610100797782
58024,100000,961237255961754,8861881997106799,8908363487337103
56916,100000,6108402132008829,7431897503962907,5706818413792429
57013,100000,3228406649997498,2772709577278702,2982292794190140
57149,100000,5405784035533991,190400786844075,8858894161572219
59666,100000,77010588217968,4095926509127352,4015933015298171
56583,100000,1173312196202968,6877275687757937,7916391235854317
57463,100000,8933616138412237,7024200232316037,1958018485230502
56589,100000,2539139416787520,3460499978027394,8657468256682485
58331,100000,203291105337240,822412743522803,2360305538211418
56773,100000,2632954255095917,8925508944223956,6795809775883541
56509,100000,4836432440647602,3400449969101765,4603707322508575
57423,100000,8946713282498893,1906163426817189,491217008883144
57297,100000,7310727671749464,1441063110268666,5864488335468720
57801,100000,6534344449432784,6344954500956549,8087534986557173
60425,100000,2355241434504116,1901752385072866,7109942150636301
56773,100000,7742657813550885,2183215187058760,4911885266714396
56141,100000,1770251958890691,8212154038827105,6719187534922859
55915,100000,8584113217495454,4626448824706843,6007662198316706
56765,100000,3290161349423736,193709034906866,6753645729076144
57627,100000,1476061707629251,1666838085728801,344821858962829
56844,100000,8941428808361731,5697843867428112,2940898226107260
56448,100000,8263350270537330,3719267995400865,5955261121006190
57521,100000,8558477977443280,3720222697109341,31683703485292
