runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n
7,3882,57367,50000
7,3981,56685,50000
7,4962,60506,50000
7,3882,56656,50000
7,3883,58990,50000
7,3883,55956,50000
7,3883,60724,50000
7,3882,60473,50000
7,3930,64895,50000
7,4367,66098,50000
7,3985,75941,50000
7,3882,52303,50000
7,3883,63585,50000
7,3883,60539,50000
7,3883,56307,50000
7,3987,77854,50000
7,4301,60866,50000
7,3885,58592,50000
7,3919,77034,50000
7,4322,64767,50000
7,3882,53526,50000
7,3883,58670,50000
7,3913,54429,50000
7,3883,62044,50000
7,3882,54764,50000
7,4924,56922,50000
7,3882,59735,50000
7,3882,58837,50000
7,3882,60658,50000
7,3882,56208,50000
7,3975,59135,50000
7,3882,58941,50000
7,4164,62709,50000
7,3882,61275,50000
7,3884,63577,50000
7,3911,59380,50000
7,3891,56048,50000
7,3883,63103,50000
7,3882,55016,50000
7,3893,53830,50000
7,3882,60255,50000
7,3892,54513,50000
7,3883,54952,50000
7,3898,58945,50000
7,3885,51869,50000
7,3883,60129,50000
7,3898,59101,50000
7,4042,55942,50000
7,3949,57302,50000
7,3883,54157,50000
7,4084,55610,50000
7,3883,55104,50000
7,3883,54130,50000
7,4149,55853,50000
7,3882,54191,50000
8,3950,58119,50000
8,3882,57372,50000
8,4099,57938,50000
8,3883,55333,50000
8,3885,62486,50000
8,3886,55182,50000
8,3882,54790,50000
8,3887,57952,50000
8,4047,54950,50000
8,3885,54590,50000
8,4221,55466,50000
8,4324,56741,50000
8,3928,56375,50000
8,3883,56029,50000
8,4071,55160,50000
8,3886,55503,50000
8,4858,55158,50000
8,4434,56121,50000
8,3883,54471,50000
8,3897,56304,50000
8,4106,56743,50000
8,3894,55775,50000
8,3882,54878,50000
8,4371,56010,50000
8,3883,55791,50000
8,3882,53745,50000
8,4853,55732,50000
8,3932,77545,50000
8,3895,52871,50000
8,3977,53272,50000
8,3882,56487,50000
8,3898,55774,50000
8,4166,57169,50000
8,3892,54257,50000
8,3883,54238,50000
8,4371,57521,50000
8,3884,55742,50000
8,3883,55545,50000
8,4853,54384,50000
8,3883,53935,50000
8,3882,55046,50000
8,3899,55754,50000
8,3882,53659,50000
8,3882,54985,50000
8,3897,53069,50000
8,3944,53820,50000
8,3884,55133,50000
8,3945,57449,50000
8,3885,55616,50000
8,3883,55679,50000
8,3886,57254,50000
8,4308,56862,50000
8,3894,54738,50000
8,4320,54173,50000
8,3961,61613,50000
8,3921,61622,50000
8,4059,61949,50000
8,3990,59637,50000
8,3898,53269,50000
8,4334,62744,50000
8,3931,62169,50000
8,3972,53821,50000
8,4133,55006,50000
8,3947,65833,50000
8,3895,61943,50000
8,3883,50928,50000
8,4333,53808,50000
8,3952,60254,50000
8,4226,61387,50000
8,3882,52383,50000
8,3898,53842,50000
8,3894,79186,50000
8,3943,55733,50000
8,3893,50027,50000
8,3892,73221,50000
8,3892,77579,50000
8,3925,75812,50000
8,3888,75374,50000
8,3896,68725,50000
8,3890,76895,50000
8,4040,56608,50000
8,3954,61610,50000
8,4027,56700,50000
8,4540,53796,50000
8,3883,55375,50000
8,3938,57396,50000
8,4031,58501,50000
8,3882,57400,50000
8,3883,59182,50000
8,4414,56916,50000
8,4283,55551,50000
8,3968,57425,50000
8,4636,63291,50000
8,3955,62736,50000
8,3896,59763,50000
8,4339,58840,50000
8,3882,57155,50000
8,3882,57304,50000
8,4034,58454,50000
8,3882,59254,50000
9,3512,61457,50000
9,3493,49734,50000
9,4732,49682,50000
9,3566,52292,50000
9,3606,50170,50000
9,3700,47982,50000
9,3540,51063,50000
9,3486,51248,50000
9,5237,48551,50000
9,3578,46590,50000
9,3588,49027,50000
9,3805,49008,50000
9,3562,51314,50000
9,3605,48897,50000
9,4343,47865,50000
9,3581,62828,50000
9,3551,48317,50000
9,3581,48939,50000
9,3491,62715,50000
9,3494,58441,50000
9,3518,49449,50000
9,3667,56078,50000
9,3444,46931,50000
9,3419,49715,50000
9,3436,52653,50000
9,3504,49667,50000
9,4177,50717,50000
9,3433,48711,50000
9,3488,47380,50000
9,4322,47615,50000
9,3461,50025,50000
9,3482,47361,50000
9,4815,55607,50000
9,3459,55761,50000
9,3463,50815,50000
9,3617,52862,50000
9,3525,43918,50000
9,3467,44288,50000
9,4098,44215,50000
9,3470,51536,50000
9,3561,52028,50000
9,3525,49056,50000
9,3568,53595,50000
9,3501,49061,50000
9,4207,59492,50000
9,3571,47075,50000
9,3500,56058,50000
9,3992,46217,50000
9,3551,58420,50000
9,4042,54828,50000
9,4790,45098,50000
9,3509,57825,50000
9,3700,68288,50000
9,4855,68151,50000
9,3571,67804,50000
9,3553,47889,50000
9,4439,47903,50000
9,3487,46055,50000
9,3479,47796,50000
9,3718,53022,50000
9,3695,49698,50000
9,5333,48340,50000
9,3515,51346,50000
9,3444,47183,50000
9,3477,48759,50000
9,4312,47828,50000
9,3444,44814,50000
9,3495,46400,50000
9,4598,46462,50000
9,3886,49720,50000
9,3386,52402,50000
9,3519,50996,50000
9,3423,45836,50000
9,3431,46503,50000
9,4588,45600,50000
9,3400,44285,50000
9,3519,45584,50000
9,3577,48962,50000
9,3570,45978,50000
9,3932,55468,50000
9,3395,60876,50000
9,3511,48301,50000
9,3519,48272,50000
9,4052,44473,50000
9,3491,46834,50000
9,3477,46565,50000
9,4579,48630,50000
9,3434,47551,50000
9,3443,49524,50000
9,3623,59878,50000
9,3575,63947,50000
9,3571,43673,50000
9,4254,44724,50000
9,3512,48453,50000
9,3459,44551,50000
9,3703,46742,50000
9,3765,52673,50000
9,4220,63196,50000
9,4409,44176,50000
9,3410,45294,50000
10,3676,58846,50000
10,3722,68644,50000
10,3861,68681,50000
10,4073,53722,50000
10,3761,54185,50000
10,3629,61010,50000
10,3784,67004,50000
10,4602,67831,50000
10,3650,60897,50000
10,3761,58259,50000
10,3672,54185,50000
10,3769,52856,50000
10,3783,51117,50000
10,3642,49917,50000
10,3699,62549,50000
10,3789,51288,50000
10,3682,53417,50000
10,3664,57475,50000
10,3818,51467,50000
10,3885,59697,50000
10,3586,66231,50000
10,3774,54444,50000
10,3639,50820,50000
10,3667,52590,50000
10,3695,50942,50000
10,3622,53292,50000
10,3627,56441,50000
10,3679,50728,50000
10,3573,47521,50000
10,3614,54351,50000
10,3626,68038,50000
10,3682,50811,50000
10,3641,54621,50000
10,3671,56963,50000
10,3731,66190,50000
10,3536,51599,50000
10,3744,53406,50000
10,3749,47581,50000
10,3642,58926,50000
10,4292,44075,50000
10,3600,50417,50000
10,3616,52706,50000
10,4315,49161,50000
10,3664,47441,50000
10,3742,48620,50000
10,3701,51800,50000
10,3750,66443,50000
10,3597,65509,50000
10,4376,52363,50000
10,3678,57681,50000
10,3782,58215,50000
10,3902,56342,50000
10,3543,52562,50000
10,3581,46905,50000
10,3632,52108,50000
10,3740,48669,50000
10,3703,47197,50000
10,3833,53743,50000
10,3599,54877,50000
10,3626,50296,50000
10,3601,52992,50000
10,3673,54447,50000
10,3757,56304,50000
10,3727,55042,50000
10,3623,46838,50000
10,3608,48695,50000
10,3597,49898,50000
10,3725,52319,50000
10,3678,47820,50000
10,3796,66056,50000
10,3566,48045,50000
10,3601,54401,50000
10,4030,58737,50000
10,3670,53028,50000
10,3698,57210,50000
10,3767,53719,50000
10,3561,57191,50000
10,3615,62406,50000
10,3740,58409,50000
10,3760,61576,50000
10,3626,48920,50000
10,4358,53710,50000
10,3714,59104,50000
10,3588,46661,50000
10,4171,52589,50000
10,4418,58028,50000
10,3676,58199,50000
10,3628,48283,50000
10,3675,54470,50000
10,3571,51873,50000
10,4326,50567,50000
10,3915,55449,50000
10,3616,53691,50000
10,3869,58034,50000
10,3648,50016,50000
10,3585,59042,50000
10,4311,46186,50000
10,3661,60287,50000
10,3680,56905,50000
10,3642,53247,50000
11,3595,49647,50000
11,3685,64031,50000
11,3708,53969,50000
11,3730,55594,50000
11,3603,47755,50000
11,3800,45954,50000
11,3643,49463,50000
11,4078,64507,50000
11,4280,52487,50000
11,3580,52861,50000
11,3601,51220,50000
11,3588,62079,50000
11,3658,47885,50000
11,3562,46125,50000
11,3570,48417,50000
11,3635,55215,50000
11,3652,57957,50000
11,3912,50729,50000
11,3579,52133,50000
11,3566,55146,50000
11,3648,64587,50000
11,3579,52843,50000
11,3747,51243,50000
11,3615,52920,50000
11,3590,52891,50000
11,3542,48400,50000
11,3607,49810,50000
11,3745,55510,50000
11,3743,47919,50000
11,3701,51352,50000
11,3549,49079,50000
11,3576,50775,50000
11,3511,51997,50000
11,3486,48194,50000
11,3536,53341,50000
11,3569,52047,50000
11,3640,49943,50000
11,3638,51302,50000
11,3603,49515,50000
11,3646,54050,50000
11,3673,55903,50000
11,3616,52026,50000
11,3681,48075,50000
11,3569,50285,50000
11,4822,47413,50000
11,3655,49422,50000
11,3521,46443,50000
11,4573,47971,50000
11,3567,52147,50000
11,3691,59348,50000
11,3663,47748,50000
11,3590,53109,50000
11,3923,51933,50000
11,3591,46391,50000
11,3648,49236,50000
11,3654,53161,50000
11,4894,49900,50000
11,3598,47818,50000
11,3626,52330,50000
11,3676,51926,50000
11,3620,54431,50000
11,3644,51477,50000
11,4826,52181,50000
11,3536,48123,50000
11,3593,49555,50000
11,3681,63249,50000
11,3616,49127,50000
11,3568,45449,50000
11,4716,46677,50000
11,3582,50625,50000
11,4039,45027,50000
11,3851,59879,50000
11,3626,54029,50000
11,3643,53449,50000
11,4379,44736,50000
11,3638,47469,50000
11,3756,53207,50000
11,3932,48133,50000
11,3664,49155,50000
11,3594,47259,50000
11,4438,46397,50000
11,3568,44976,50000
11,3605,46724,50000
11,3677,44697,50000
11,3510,44053,50000
11,3562,50302,50000
11,4252,46547,50000
11,3646,45555,50000
11,3936,59554,50000
11,3714,50330,50000
11,3691,58658,50000
11,4129,63331,50000
11,4363,44408,50000
11,3508,43940,50000
11,3540,49587,50000
11,3743,49202,50000
11,3552,48610,50000
11,3562,44185,50000
11,3536,48072,50000
11,3599,46839,50000
12,3908,58969,50000
12,4422,58853,50000
12,3883,60730,50000
12,3946,60818,50000
12,4114,56697,50000
12,3940,57069,50000
12,3883,57856,50000
12,4534,58481,50000
12,3882,60098,50000
12,3882,57326,50000
12,4057,56254,50000
12,3884,56810,50000
12,3883,57649,50000
12,4470,60351,50000
12,3883,63069,50000
12,3935,69154,50000
12,3927,62320,50000
12,3968,63825,50000
12,3893,56744,50000
12,4451,59597,50000
12,3884,57951,50000
12,3958,59491,50000
12,4064,65020,50000
12,3893,58042,50000
12,3882,58594,50000
12,4434,57094,50000
12,3882,59897,50000
12,3882,62315,50000
12,3894,56648,50000
12,3882,62193,50000
12,3923,58554,50000
12,5105,57117,50000
12,3883,56242,50000
12,3883,57037,50000
12,3893,56446,50000
12,4010,59445,50000
12,4547,66154,50000
12,3882,59984,50000
12,3883,59915,50000
12,3882,59737,50000
12,3931,60169,50000
12,3938,59832,50000
12,3907,58963,50000
12,3882,60701,50000
12,3942,61271,50000
12,3887,59841,50000
12,3882,62410,50000
12,3974,62113,50000
12,3938,64100,50000
12,3894,59254,50000
12,3882,56636,50000
12,4057,65333,50000
12,3883,60765,50000
12,3941,60390,50000
12,3882,61792,50000
12,3882,61187,50000
12,3882,62739,50000
12,3884,59551,50000
12,3905,58490,50000
12,3883,59427,50000
12,4253,60745,50000
12,3893,60842,50000
12,3885,59304,50000
12,3901,60201,50000
12,3883,58673,50000
12,3883,59996,50000
12,3883,58652,50000
12,3882,59042,50000
12,3898,60614,50000
12,3883,57972,50000
12,3883,59669,50000
12,4287,59523,50000
12,3882,54330,50000
12,4335,59598,50000
12,3883,54450,50000
12,3946,57225,50000
12,3883,56966,50000
12,3883,58886,50000
12,3882,52784,50000
