runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.hex.hexstring
38,3520,56984,50000,HexString(bb6d33)
38,3547,56111,50000,HexString(058755)
38,3927,61806,50000,HexString(5bacf4)
38,3477,56606,50000,HexString(581bae)
38,3623,68344,50000,HexString(93b4ee)
38,3624,56296,50000,HexString(1636b3)
38,3472,60640,50000,HexString(170184)
38,3443,59395,50000,HexString(1df7f2)
38,3448,58717,50000,HexString(7fcf98)
38,3523,58033,50000,HexString(a2a59f)
38,3562,61645,50000,HexString(a48da8)
38,3609,63709,50000,HexString(a2e119)
38,3534,68488,50000,HexString(e90a9b)
38,3492,68774,50000,HexString(eecb4f)
38,3459,60211,50000,HexString(dabbb7)
38,3459,61919,50000,HexString(f3a9d2)
38,3431,61776,50000,HexString(b841df)
38,3448,62392,50000,HexString(87688b)
38,3484,58930,50000,HexString(b7b5be)
38,3550,66357,50000,HexString(ece254)
38,4248,66648,50000,HexString(8feaa6)
38,3556,70348,50000,HexString(353768)
38,3837,60808,50000,HexString(9e1132)
38,3565,62173,50000,HexString(4380c0)
38,3445,62524,50000,HexString(538512)
38,3531,75256,50000,HexString(7d5b10)
38,4117,63390,50000,HexString(9b08a8)
39,3956,66812,50000,HexString(edec88)
39,3866,72951,50000,HexString(edafd1)
39,4011,69893,50000,HexString(c8d24e)
39,3900,73492,50000,HexString(289c66)
39,3821,78522,50000,HexString(66678a)
39,3882,75148,50000,HexString(41afd1)
39,3864,86312,50000,HexString(ce91be)
39,3922,78907,50000,HexString(9901ba)
39,3865,73920,50000,HexString(f40c5d)
39,3959,101740,50000,HexString(ee2495)
39,3810,89646,50000,HexString(f96f98)
39,3974,92475,50000,HexString(46cc49)
39,4052,88893,50000,HexString(a0370d)
39,3759,69278,50000,HexString(ab9495)
39,3844,82481,50000,HexString(27540e)
39,3802,89771,50000,HexString(3d8e22)
39,3946,84014,50000,HexString(9887bd)
39,5669,82179,50000,HexString(667d46)
39,3903,117402,50000,HexString(e01b89)
39,3791,74250,50000,HexString(edb29a)
39,3879,77609,50000,HexString(122c55)
39,3864,66550,50000,HexString(77a042)
39,3852,71419,50000,HexString(4a3ad1)
39,3857,73025,50000,HexString(1582f0)
39,3865,77784,50000,HexString(a3c277)
39,4145,85457,50000,HexString(3343d6)
39,3824,83657,50000,HexString(dd4394)
39,4656,83794,50000,HexString(f438f3)
39,4066,70760,50000,HexString(a25633)
39,3917,85329,50000,HexString(9034aa)
39,3838,87934,50000,HexString(c5a392)
39,4869,69531,50000,HexString(dd544c)
39,3868,87318,50000,HexString(d43523)
39,3904,91486,50000,HexString(c6835d)
39,3940,89580,50000,HexString(d0032d)
39,3896,79564,50000,HexString(472265)
39,4073,107585,50000,HexString(e1e755)
39,4180,99925,50000,HexString(055e17)
39,3901,91615,50000,HexString(e9be4d)
39,4388,72210,50000,HexString(c0a2d1)
39,3906,76090,50000,HexString(8cdf20)
39,3863,74144,50000,HexString(00b1ca)
39,3909,87700,50000,HexString(66cf19)
39,4026,82658,50000,HexString(8a63e0)
39,3814,73640,50000,HexString(ba65dd)
39,4177,91739,50000,HexString(012f9b)
39,3922,80182,50000,HexString(0d8cad)
39,3861,80134,50000,HexString(00d505)
39,4290,73172,50000,HexString(487829)
39,3906,82568,50000,HexString(757fd6)
39,3900,91042,50000,HexString(50e69e)
39,3815,73659,50000,HexString(a6cb02)
39,3871,69419,50000,HexString(692bf2)
39,3869,85799,50000,HexString(65fd41)
39,3811,67282,50000,HexString(8fbf58)
39,3849,88115,50000,HexString(ae4a5d)
39,3832,68200,50000,HexString(53e767)
39,4030,69900,50000,HexString(0da665)
39,3894,81126,50000,HexString(5524b0)
39,4036,78782,50000,HexString(822a8d)
39,3924,76278,50000,HexString(c04a8a)
39,3876,90283,50000,HexString(638748)
39,3888,71199,50000,HexString(55e578)
39,3950,77958,50000,HexString(71b9eb)
39,3937,85728,50000,HexString(169104)
39,3927,94510,50000,HexString(1c606b)
39,4448,80604,50000,HexString(88dcaf)
39,3896,75385,50000,HexString(1d6fdd)
39,3974,88650,50000,HexString(846f34)
39,4073,84293,50000,HexString(724bb2)
39,4006,71594,50000,HexString(3478f4)
39,4875,92602,50000,HexString(f2c461)
39,3951,71541,50000,HexString(020d40)
39,3887,73561,50000,HexString(7734e2)
39,4276,85364,50000,HexString(4fb85a)
39,3866,79382,50000,HexString(4940b4)
39,4046,72181,50000,HexString(f9db5a)
39,4094,89167,50000,HexString(436a9b)
39,4314,85856,50000,HexString(0b93bf)
39,4033,75349,50000,HexString(8bc0f4)
39,5969,84393,50000,HexString(59f59d)
39,3839,71386,50000,HexString(88e380)
39,3813,72026,50000,HexString(02180c)
39,3980,91435,50000,HexString(1cedf4)
39,3918,72102,50000,HexString(e04b96)
39,3862,78853,50000,HexString(eab1dd)
39,3800,73656,50000,HexString(61e92e)
39,3841,87558,50000,HexString(84f0df)
39,3906,82939,50000,HexString(025a87)
39,4130,83562,50000,HexString(5deeee)
39,4077,95555,50000,HexString(7fc28c)
39,3808,66015,50000,HexString(815d69)
39,3899,81274,50000,HexString(a0ebdc)
39,3809,80200,50000,HexString(77891b)
39,3843,73685,50000,HexString(1de59f)
39,3832,79173,50000,HexString(b6ef9d)
39,4011,90975,50000,HexString(fa55b7)
39,3945,72307,50000,HexString(590fe1)
39,4056,85236,50000,HexString(e29dfc)
39,3961,88087,50000,HexString(4eca4f)
40,3888,80143,50000,HexString(3336ee)
40,3882,78802,50000,HexString(a4b07d)
40,3885,80031,50000,HexString(088dbe)
40,3883,81990,50000,HexString(22f5b1)
40,3984,80563,50000,HexString(404099)
40,3918,79715,50000,HexString(30bbf5)
40,3920,76536,50000,HexString(b36e4b)
40,3883,78788,50000,HexString(50808e)
40,3884,77362,50000,HexString(8fc269)
40,3883,76626,50000,HexString(b70d2d)
40,3885,78463,50000,HexString(9e0239)
40,3890,78770,50000,HexString(d04329)
40,3885,80333,50000,HexString(780cb5)
40,4138,80254,50000,HexString(c04496)
40,3888,78947,50000,HexString(221710)
40,3886,78743,50000,HexString(7b96c3)
40,3936,78354,50000,HexString(a42788)
40,4056,79051,50000,HexString(6eac30)
40,3998,76219,50000,HexString(061e97)
40,4162,80444,50000,HexString(5acb17)
40,3892,78398,50000,HexString(68b397)
40,3882,79035,50000,HexString(f99f1b)
40,3883,78343,50000,HexString(a28b9f)
40,3975,85478,50000,HexString(e59dde)
40,3883,75264,50000,HexString(856a88)
40,4284,74610,50000,HexString(f0340d)
40,4320,103829,50000,HexString(8d7e64)
40,3887,78658,50000,HexString(a5ae0d)
40,3902,84638,50000,HexString(2da2ef)
40,3922,76008,50000,HexString(059474)
40,3883,80462,50000,HexString(821edf)
40,4019,78845,50000,HexString(2b3ad4)
40,3899,76216,50000,HexString(686c6b)
40,3882,84238,50000,HexString(e7fc2b)
40,3996,90880,50000,HexString(aa8cf3)
40,3914,74259,50000,HexString(0dab5f)
40,3882,77895,50000,HexString(7e3623)
40,4117,79020,50000,HexString(44b05b)
40,3913,75320,50000,HexString(4c111d)
40,3883,78507,50000,HexString(da6c28)
40,4311,79413,50000,HexString(d11ce1)
40,4226,92138,50000,HexString(24ee86)
40,3886,76372,50000,HexString(7754dd)
40,5107,80183,50000,HexString(65dfb4)
40,3885,77315,50000,HexString(5d3b29)
40,4022,80490,50000,HexString(2634c7)
40,3884,80962,50000,HexString(258e6c)
40,3927,78061,50000,HexString(1aeae9)
40,3882,79029,50000,HexString(2588ed)
40,3924,76114,50000,HexString(8e5b20)
40,3963,77746,50000,HexString(3c7243)
40,4276,78285,50000,HexString(fd0a2c)
40,4091,77398,50000,HexString(32340a)
40,3883,79689,50000,HexString(7dd13d)
40,3916,80883,50000,HexString(9e1672)
40,3885,80020,50000,HexString(c768a5)
40,4014,77937,50000,HexString(9c1d2a)
40,3883,79597,50000,HexString(34063a)
40,3896,81030,50000,HexString(8c8377)
40,4080,81971,50000,HexString(21cc9d)
40,3884,97454,50000,HexString(b0eaa1)
40,4105,70593,50000,HexString(e4967f)
40,3944,74647,50000,HexString(41a207)
40,3883,71625,50000,HexString(d59f02)
40,3884,78782,50000,HexString(015ae1)
40,3914,76583,50000,HexString(f96858)
40,3882,77610,50000,HexString(1f27f1)
40,3882,79741,50000,HexString(5df25b)
40,3912,75807,50000,HexString(4b0af7)
40,3897,76377,50000,HexString(38cea4)
40,4067,74106,50000,HexString(6a7218)
40,3882,75536,50000,HexString(62e29e)
40,3883,75697,50000,HexString(231608)
40,4157,76846,50000,HexString(80f7fa)
40,3883,78115,50000,HexString(7ed9f6)
40,3924,76601,50000,HexString(1e88e3)
40,3907,74462,50000,HexString(3f13ba)
40,3883,77002,50000,HexString(1899e6)
40,3888,77923,50000,HexString(190f25)
40,3954,73612,50000,HexString(960229)
40,3898,77827,50000,HexString(ac0f3f)
40,3882,77737,50000,HexString(4b04b9)
40,4137,75525,50000,HexString(9d5295)
40,3882,80943,50000,HexString(4e9991)
40,3882,77661,50000,HexString(9ebb8a)
40,3895,76492,50000,HexString(c14aea)
40,3883,75840,50000,HexString(4262aa)
40,3883,77008,50000,HexString(6f4b10)
40,4117,80329,50000,HexString(54a718)
40,3899,74940,50000,HexString(486882)
40,3884,75567,50000,HexString(44a944)
40,3902,78630,50000,HexString(0d42c6)
40,3958,75663,50000,HexString(1302ad)
40,3963,78797,50000,HexString(cff340)
40,4176,78604,50000,HexString(08337c)
40,4121,75866,50000,HexString(40a6f1)
40,3967,79670,50000,HexString(1e895d)
40,4039,75908,50000,HexString(411e25)
40,3963,78001,50000,HexString(e76858)
40,3972,77655,50000,HexString(5161f5)
41,4218,90658,50000,HexString(e636fe)
41,3932,92863,50000,HexString(4efd6b)
41,3909,82346,50000,HexString(60e115)
41,3942,96673,50000,HexString(2caaa4)
41,5249,106298,50000,HexString(26e44b)
41,3878,89873,50000,HexString(77ebdd)
41,3878,84482,50000,HexString(df622e)
41,3878,84263,50000,HexString(2b4f7f)
41,3902,110746,50000,HexString(9573ac)
41,4451,94325,50000,HexString(4047c8)
41,3897,89919,50000,HexString(d280bd)
41,3881,86731,50000,HexString(ea1ebd)
41,4091,93686,50000,HexString(63a851)
41,3878,83168,50000,HexString(706e41)
41,4037,93899,50000,HexString(ade5fe)
41,3925,89545,50000,HexString(1c2965)
41,3881,89829,50000,HexString(0db4fd)
41,3944,86927,50000,HexString(cc0dc3)
41,4475,88612,50000,HexString(3a57eb)
41,3959,99917,50000,HexString(1c8285)
41,3881,97678,50000,HexString(12d453)
41,3954,86093,50000,HexString(abb9d6)
41,5097,98341,50000,HexString(0c55fd)
41,4023,87846,50000,HexString(826a51)
41,4729,87045,50000,HexString(4180ca)
41,3881,100809,50000,HexString(4f33d3)
41,3962,84677,50000,HexString(f18c1e)
41,3905,93878,50000,HexString(65bd0c)
41,3929,85578,50000,HexString(0234fb)
41,3878,95963,50000,HexString(3d907c)
41,4033,87972,50000,HexString(13e19c)
41,4155,94959,50000,HexString(098e64)
41,4029,83796,50000,HexString(51f857)
41,3929,95826,50000,HexString(7e6131)
41,3978,78913,50000,HexString(1518cb)
41,4184,77271,50000,HexString(a3fbab)
41,4246,80607,50000,HexString(e831ac)
41,3881,88329,50000,HexString(cc0e6c)
41,4122,86058,50000,HexString(8723d3)
41,4040,91385,50000,HexString(b19f92)
41,3996,99527,50000,HexString(c04bd8)
41,4162,86455,50000,HexString(147a90)
41,3879,86875,50000,HexString(86e0a2)
41,3878,82619,50000,HexString(cc16a3)
41,3913,79852,50000,HexString(5c532b)
41,4726,103522,50000,HexString(04db3d)
41,3880,96108,50000,HexString(d0131a)
41,4110,92169,50000,HexString(25db17)
41,3880,91420,50000,HexString(18f9a5)
41,4034,96915,50000,HexString(7ee512)
41,4092,91217,50000,HexString(30332c)
41,4838,95089,50000,HexString(67b35c)
41,3879,102469,50000,HexString(0b7e9b)
41,3934,89932,50000,HexString(0ebbc5)
41,4030,99656,50000,HexString(a36d6a)
41,3951,98615,50000,HexString(7e00e0)
41,4092,86162,50000,HexString(39754d)
41,5772,96484,50000,HexString(255b4b)
41,3880,97070,50000,HexString(e9d451)
41,4309,92468,50000,HexString(5cf8d0)
41,4806,81430,50000,HexString(7f83bd)
41,4172,78572,50000,HexString(473661)
41,4484,80318,50000,HexString(eeb044)
41,4821,82208,50000,HexString(bbfd4e)
41,4055,103179,50000,HexString(4dc6f2)
41,4140,88388,50000,HexString(cfea81)
41,3904,85710,50000,HexString(b5650f)
41,3895,89733,50000,HexString(b5bf89)
41,3953,90488,50000,HexString(b9f987)
41,3878,84840,50000,HexString(ee25ff)
41,3941,80301,50000,HexString(866089)
41,4070,86940,50000,HexString(c51383)
41,3935,88430,50000,HexString(249b43)
41,3898,83488,50000,HexString(7307b4)
41,3894,102529,50000,HexString(2138d5)
41,3878,86624,50000,HexString(09e41f)
41,6172,91116,50000,HexString(2ef031)
41,4216,89108,50000,HexString(44d141)
41,4151,90559,50000,HexString(861010)
41,3935,81887,50000,HexString(147462)
41,3961,87134,50000,HexString(7eeda8)
41,3880,84555,50000,HexString(16e777)
41,3932,85969,50000,HexString(cb7048)
41,3880,87502,50000,HexString(c2a491)
41,4054,98201,50000,HexString(33e0ac)
41,3896,87451,50000,HexString(8175b7)
41,4582,92137,50000,HexString(8a0159)
41,3881,83017,50000,HexString(9293cb)
41,3979,87281,50000,HexString(fb4b70)
41,3966,83046,50000,HexString(7e83f4)
41,3949,98164,50000,HexString(dbe6e8)
41,4030,84132,50000,HexString(e5e725)
41,3921,88566,50000,HexString(f0d4e7)
41,4007,95132,50000,HexString(fcbc48)
41,4121,87695,50000,HexString(517feb)
41,4095,90377,50000,HexString(c7782d)
41,4047,90157,50000,HexString(d0c8c1)
41,4585,85262,50000,HexString(c8e241)
41,4057,100225,50000,HexString(b9ecfe)
41,4747,91257,50000,HexString(eb894a)
42,3705,65722,50000,HexString(87e650)
42,3699,64864,50000,HexString(3f2e3c)
42,3802,64346,50000,HexString(593d60)
42,3684,63413,50000,HexString(00244b)
42,3706,79461,50000,HexString(9cf0fe)
42,3631,62463,50000,HexString(98d937)
42,3643,75117,50000,HexString(852dee)
42,3748,71443,50000,HexString(bb2e82)
42,3653,70288,50000,HexString(dfbd7e)
42,3683,64199,50000,HexString(fe9347)
42,3711,63624,50000,HexString(81b4d1)
42,3683,69254,50000,HexString(9c6033)
42,3691,71000,50000,HexString(d020a4)
42,4338,73671,50000,HexString(260c18)
42,3633,77417,50000,HexString(cb2ce7)
42,3774,80805,50000,HexString(006e0f)
42,4523,83386,50000,HexString(dd958c)
42,3747,82784,50000,HexString(2598d9)
42,3625,65901,50000,HexString(fdc09e)
42,4088,76202,50000,HexString(f4855b)
42,4106,82876,50000,HexString(7cb042)
42,3731,72819,50000,HexString(6d9da0)
42,3691,70964,50000,HexString(c79400)
42,3764,74328,50000,HexString(36b63a)
42,3733,74903,50000,HexString(1a6594)
42,5210,78785,50000,HexString(f0a007)
42,3764,76871,50000,HexString(a68ed1)
42,4444,87102,50000,HexString(7cb733)
42,3691,72221,50000,HexString(6dcce2)
42,3676,79021,50000,HexString(99981f)
42,3735,81749,50000,HexString(785af4)
42,3692,82609,50000,HexString(2c1b09)
42,4170,78000,50000,HexString(44bdde)
42,3673,64851,50000,HexString(53b1c2)
42,3695,72658,50000,HexString(31cb45)
42,3725,71876,50000,HexString(baf6ad)
42,3763,69750,50000,HexString(d6199a)
42,3709,72446,50000,HexString(a25b29)
42,3766,76565,50000,HexString(679a1c)
42,3642,70924,50000,HexString(c87836)
42,3742,72484,50000,HexString(8e0e19)
42,3639,66743,50000,HexString(e58c15)
42,3644,67895,50000,HexString(8ba2ad)
42,3601,79307,50000,HexString(8e8df8)
42,3778,79605,50000,HexString(254c08)
42,3810,70933,50000,HexString(7e7c19)
42,3677,75923,50000,HexString(ef30a7)
42,3762,73725,50000,HexString(6620c9)
42,3689,76187,50000,HexString(b15a10)
42,3669,69507,50000,HexString(2b5c1f)
42,3711,69494,50000,HexString(e79a5b)
42,3667,83330,50000,HexString(086972)
42,3615,76955,50000,HexString(129a3f)
42,3735,81802,50000,HexString(d4472f)
42,3611,66017,50000,HexString(62ee4b)
42,3598,65777,50000,HexString(5de034)
42,3618,69542,50000,HexString(3896f6)
42,3647,72882,50000,HexString(dd9f1f)
42,3763,85508,50000,HexString(23e2f2)
42,3645,64859,50000,HexString(024dff)
42,3650,71457,50000,HexString(2bc6a4)
42,4010,65842,50000,HexString(826824)
42,3657,66614,50000,HexString(e0b18b)
42,3727,66088,50000,HexString(08e328)
42,4251,68276,50000,HexString(843577)
42,3674,64535,50000,HexString(5b4c58)
42,3615,74363,50000,HexString(8e32d2)
42,3667,69753,50000,HexString(1dbd0d)
42,3676,73205,50000,HexString(b4afdb)
42,3597,69006,50000,HexString(2b0678)
42,3725,84468,50000,HexString(7ac1c3)
42,3695,78933,50000,HexString(1e1565)
42,4929,63696,50000,HexString(30d689)
42,3730,67325,50000,HexString(04ab4a)
42,3624,72623,50000,HexString(bff308)
42,3651,68859,50000,HexString(da8d76)
42,3611,82377,50000,HexString(99d89f)
42,3689,72516,50000,HexString(df6c6f)
42,3659,68381,50000,HexString(c5db4b)
42,3607,69705,50000,HexString(de77b6)
42,3664,72183,50000,HexString(dc1d0c)
42,3622,76218,50000,HexString(30ad62)
42,3713,67555,50000,HexString(1e4ee0)
42,3615,67834,50000,HexString(0d38ef)
42,3663,75979,50000,HexString(7efaf4)
42,3585,70710,50000,HexString(0ee63c)
42,3713,64778,50000,HexString(20dd84)
42,3602,89823,50000,HexString(b8d802)
42,3683,91546,50000,HexString(377231)
42,3627,89258,50000,HexString(b7cc09)
42,3636,77633,50000,HexString(d2e15c)
42,3669,66498,50000,HexString(f38a32)
42,3846,87462,50000,HexString(9bdd7c)
42,3688,84773,50000,HexString(f1e466)
42,3678,79344,50000,HexString(2707d5)
42,3674,82837,50000,HexString(3c78cf)
42,3710,81297,50000,HexString(fe1b89)
42,3614,74901,50000,HexString(f863e8)
42,3675,71077,50000,HexString(8a74f4)
42,3677,75987,50000,HexString(5a122a)
43,3883,76194,50000,HexString(ece3b7)
43,4089,71817,50000,HexString(831b06)
43,3896,75903,50000,HexString(dad5e0)
43,3882,74977,50000,HexString(837648)
43,5186,72200,50000,HexString(e64afb)
43,3883,74846,50000,HexString(2ae384)
43,3898,77210,50000,HexString(c1558c)
43,4190,74379,50000,HexString(08c2dd)
43,3883,76609,50000,HexString(df9435)
43,4344,71230,50000,HexString(4c6448)
43,3883,73406,50000,HexString(8d71d6)
43,3882,72006,50000,HexString(3703b0)
43,3903,76041,50000,HexString(4646e7)
43,5112,74635,50000,HexString(42b563)
43,4853,75133,50000,HexString(ca8b9a)
43,3884,77483,50000,HexString(1e3bbd)
43,3882,72131,50000,HexString(1b620f)
43,4016,74909,50000,HexString(6e0b90)
43,3944,75280,50000,HexString(1959cc)
43,4131,70285,50000,HexString(56c452)
43,3883,74027,50000,HexString(b0dcdf)
43,3927,75371,50000,HexString(196cf9)
43,4047,75465,50000,HexString(4711fe)
43,4824,71602,50000,HexString(f62c50)
43,3883,76559,50000,HexString(a1e210)
43,3883,77140,50000,HexString(b4081a)
43,3886,73837,50000,HexString(dbcb0a)
43,3883,75402,50000,HexString(4e0faa)
43,3899,74320,50000,HexString(a6088e)
43,3884,78138,50000,HexString(bdefdd)
43,3883,74293,50000,HexString(91e281)
43,3882,72410,50000,HexString(9628bc)
43,4854,74165,50000,HexString(d1a344)
43,3883,74329,50000,HexString(0eb612)
43,3886,74427,50000,HexString(fc3e88)
43,3882,79420,50000,HexString(edda76)
43,4874,79404,50000,HexString(7b7b4e)
43,3883,73432,50000,HexString(b68a61)
43,3886,75564,50000,HexString(78e5c3)
43,3951,71323,50000,HexString(a0738e)
43,3888,70821,50000,HexString(693344)
43,4853,79941,50000,HexString(700ce9)
43,3884,79150,50000,HexString(bcd605)
43,3883,71581,50000,HexString(318681)
43,4855,77996,50000,HexString(141650)
43,3882,74931,50000,HexString(5ff9e2)
43,3884,72854,50000,HexString(f2b5f2)
43,4006,77528,50000,HexString(23717d)
43,3883,75608,50000,HexString(94781c)
43,4085,81414,50000,HexString(b29aac)
43,4869,78666,50000,HexString(d6b545)
43,3882,76082,50000,HexString(7d077d)
43,3883,78873,50000,HexString(6fdfd2)
43,3883,76987,50000,HexString(5e663f)
43,3883,75970,50000,HexString(6e8fd8)
43,3884,77962,50000,HexString(07552d)
43,3884,76285,50000,HexString(138f0a)
43,3883,77614,50000,HexString(a154f4)
43,3885,75876,50000,HexString(1a098a)
43,4852,74837,50000,HexString(588609)
43,3882,76244,50000,HexString(d800b7)
43,4496,79035,50000,HexString(70b5e7)
43,3980,76135,50000,HexString(f0d99c)
43,4208,77067,50000,HexString(318c4f)
43,3883,77394,50000,HexString(6268dc)
43,3914,78832,50000,HexString(8665ff)
43,3942,110946,50000,HexString(b5eba2)
43,3883,88051,50000,HexString(b61428)
43,3890,74705,50000,HexString(e1965b)
43,3883,73995,50000,HexString(3b49ed)
43,3882,77228,50000,HexString(f721e5)
43,3911,114182,50000,HexString(5a54f9)
43,4853,74535,50000,HexString(d3cc9f)
43,3882,73192,50000,HexString(3f0e0f)
43,4936,79463,50000,HexString(a7f039)
43,3890,76046,50000,HexString(43c785)
43,3891,81688,50000,HexString(5995c2)
43,3883,74234,50000,HexString(62b9c3)
43,3884,76772,50000,HexString(d1e7ed)
43,3883,77338,50000,HexString(0dca0f)
43,4134,76423,50000,HexString(12825f)
43,3882,76453,50000,HexString(d48139)
43,3883,77378,50000,HexString(821cf5)
43,3885,76522,50000,HexString(da5334)
43,3882,76666,50000,HexString(9cd52a)
43,3883,77046,50000,HexString(446d02)
43,3885,74907,50000,HexString(c94d32)
43,3886,77656,50000,HexString(716f90)
43,5075,78148,50000,HexString(483c36)
43,3884,77339,50000,HexString(cda523)
43,3883,76255,50000,HexString(70b264)
43,4283,75827,50000,HexString(df3aac)
43,3886,73945,50000,HexString(60f858)
43,3937,82566,50000,HexString(ecb093)
43,3943,75697,50000,HexString(f9f4a2)
43,3882,80319,50000,HexString(1aa3c1)
43,3883,76030,50000,HexString(a83d2e)
43,4052,77834,50000,HexString(70e096)
43,3883,76475,50000,HexString(02bca8)
43,4853,78011,50000,HexString(581132)
44,3883,78312,50000,HexString(802b55)
44,3898,92218,50000,HexString(c5fa55)
44,3893,75929,50000,HexString(f6c6a4)
44,4869,79223,50000,HexString(240204)
44,3898,78901,50000,HexString(ca5d27)
44,3882,82696,50000,HexString(5da177)
44,3882,75804,50000,HexString(03b11a)
44,3882,76533,50000,HexString(994ece)
44,3883,75986,50000,HexString(8ec1e3)
44,3884,74126,50000,HexString(b6911f)
44,3886,77273,50000,HexString(a5cd57)
44,3892,77710,50000,HexString(d1ea6b)
44,3882,75794,50000,HexString(3754af)
44,3882,75729,50000,HexString(729edf)
44,3884,76633,50000,HexString(300eda)
44,4044,73372,50000,HexString(3e6855)
44,3882,76564,50000,HexString(1bc4db)
44,3882,75243,50000,HexString(00288c)
44,3890,75641,50000,HexString(068664)
44,4862,77462,50000,HexString(ecce33)
44,3883,75098,50000,HexString(a5b001)
44,3882,76149,50000,HexString(e21de5)
44,3883,76835,50000,HexString(e99dca)
44,3882,76429,50000,HexString(bb5a4f)
44,3883,78537,50000,HexString(072cf9)
44,3882,77622,50000,HexString(2baee9)
44,4855,76688,50000,HexString(22519e)
44,3882,75862,50000,HexString(3e542b)
44,4853,81004,50000,HexString(0cee5a)
44,4084,76632,50000,HexString(7ad2cd)
44,3882,81380,50000,HexString(96a475)
44,3901,74808,50000,HexString(aff96f)
44,3882,73276,50000,HexString(312962)
44,4852,75950,50000,HexString(229229)
44,3886,73187,50000,HexString(f84258)
44,3898,76309,50000,HexString(07a489)
44,3887,79991,50000,HexString(3bbd39)
44,4633,74049,50000,HexString(78d7c5)
44,5058,76196,50000,HexString(de3181)
44,3882,76049,50000,HexString(53c057)
44,3883,75583,50000,HexString(cc67f9)
44,3884,78976,50000,HexString(f742a5)
44,3882,77081,50000,HexString(31dbf0)
44,3882,79678,50000,HexString(f7e9b7)
44,5061,80738,50000,HexString(cfca6b)
44,3882,80482,50000,HexString(cc9c11)
44,3883,75422,50000,HexString(830359)
44,4853,81485,50000,HexString(825277)
44,3882,78072,50000,HexString(e05b85)
44,3882,75217,50000,HexString(d8bb9d)
44,5020,79826,50000,HexString(29e339)
44,3882,75844,50000,HexString(48dc1c)
44,3888,79222,50000,HexString(9bcdc2)
44,4038,80241,50000,HexString(bd2bf2)
44,3882,77494,50000,HexString(056840)
44,3882,76324,50000,HexString(4a22b3)
44,4094,78052,50000,HexString(cbdc2e)
44,4852,78147,50000,HexString(5e366b)
44,4853,80871,50000,HexString(9f04d7)
44,4095,77778,50000,HexString(e53c0d)
44,3882,77523,50000,HexString(b45e02)
44,3882,76094,50000,HexString(60b5d5)
44,5065,77707,50000,HexString(836f3a)
44,3884,76536,50000,HexString(e40b92)
44,4659,81369,50000,HexString(f1cc34)
44,4097,78116,50000,HexString(25e1ba)
44,5271,79837,50000,HexString(04f283)
44,3882,76298,50000,HexString(58f488)
44,4126,81498,50000,HexString(7fc7b4)
44,3883,78580,50000,HexString(8cf39c)
44,3884,75589,50000,HexString(09b428)
44,4092,75487,50000,HexString(583da1)
44,3885,79512,50000,HexString(78fcc2)
44,3905,78829,50000,HexString(291c3a)
44,4065,75578,50000,HexString(f129ca)
44,3989,78068,50000,HexString(2f5738)
44,3883,76187,50000,HexString(4cbc17)
44,5305,76330,50000,HexString(895178)
44,3883,77903,50000,HexString(5080de)
44,3882,77720,50000,HexString(f09846)
44,4146,79600,50000,HexString(a32153)
44,3884,78571,50000,HexString(7e4a84)
44,3947,77517,50000,HexString(6ebdeb)
44,5012,83016,50000,HexString(eac35d)
44,3882,78344,50000,HexString(61a99a)
44,3882,76978,50000,HexString(a745f1)
44,4117,74533,50000,HexString(d49958)
44,3882,76381,50000,HexString(3808f3)
44,3883,78014,50000,HexString(ea73db)
44,4004,78727,50000,HexString(2174c1)
44,3882,78379,50000,HexString(e76641)
44,3884,75703,50000,HexString(0fd08f)
44,4205,75051,50000,HexString(845ca7)
44,3882,78030,50000,HexString(e92e42)
44,4868,79160,50000,HexString(e373ff)
44,3882,77201,50000,HexString(30b41d)
44,3883,78138,50000,HexString(45f4d5)
44,3898,74155,50000,HexString(3e9e67)
44,4041,74677,50000,HexString(b8b338)
44,3882,79072,50000,HexString(28652c)
45,15024,70181,50000,HexString(798252)
45,12587,70533,50000,HexString(b2c53e)
45,13834,72561,50000,HexString(c145f5)
45,14549,71038,50000,HexString(121899)
45,12905,70679,50000,HexString(b735cf)
45,11640,72302,50000,HexString(1ccc48)
45,14754,73451,50000,HexString(ef4c97)
45,13294,70743,50000,HexString(519d95)
45,14549,71704,50000,HexString(7a0184)
45,14548,73016,50000,HexString(13046d)
45,14714,78029,50000,HexString(75cff3)
45,14549,70522,50000,HexString(100234)
45,12680,72950,50000,HexString(cdcad3)
45,14046,72209,50000,HexString(b88f77)
45,14550,74254,50000,HexString(64fabd)
45,11693,70836,50000,HexString(ecc38e)
45,14289,71688,50000,HexString(4c6933)
45,11955,72165,50000,HexString(b10ed3)
45,13602,72207,50000,HexString(7df8d9)
45,14549,71608,50000,HexString(06707e)
45,14565,72578,50000,HexString(32879d)
45,13704,71734,50000,HexString(96ffef)
45,14549,71060,50000,HexString(b24a7d)
45,14549,73137,50000,HexString(e4d842)
45,14350,71138,50000,HexString(3578f5)
45,14548,70497,50000,HexString(103448)
45,12986,71044,50000,HexString(ebd9db)
45,14534,69261,50000,HexString(522429)
45,11945,71903,50000,HexString(4e2cce)
45,13455,71357,50000,HexString(4e54f6)
45,14712,69960,50000,HexString(d635dd)
45,12326,72143,50000,HexString(6fe6d2)
