runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.r.float,param.g.float,param.b.float
11,3248,46259,50000,0.5721827321866153,0.8762667688223122,0.6611012723684014
11,3352,51646,50000,0.3792513058918775,0.5546541955084647,0.5203452322709051
11,3348,46106,50000,0.6710592153498129,0.3144716478896508,0.7981463112806078
11,3273,46481,50000,0.5262298758774547,0.3612912034218519,0.7095115240402511
11,3252,47282,50000,0.6434941892827727,0.02803887195471233,0.38155686585083803
11,3361,46584,50000,0.17673095660391788,0.913697362150531,0.6372690029091496
11,3247,47923,50000,0.6676144786557882,0.7272323558690749,0.03541438730669265
11,3254,51121,50000,0.6016791492557739,0.1411756705895971,0.6793283199638691
11,3362,48819,50000,0.4391983870177443,0.25333341041907675,0.49007205112135066
11,3248,48045,50000,0.8182888972746613,0.17762539572279898,0.1619786917911523
11,3270,49414,50000,0.3984304799529359,0.7862447015558287,0.44254930207396626
11,3704,46509,50000,0.08871402548724815,0.878742203652683,0.2815543036473022
11,3262,50869,50000,0.7589829927743784,0.5444298452606527,0.8818807959920786
11,3249,45878,50000,0.41186984337708904,0.1954710030916478,0.14369983016958968
11,3448,48123,50000,0.8536290429948241,0.8498512139336295,0.20145595481410056
11,3287,46599,50000,0.8207454776104024,0.9955590479288657,0.3282843375282391
11,3263,45623,50000,0.10739653283058913,0.1154837681741746,0.9491123830375776
11,3366,48606,50000,0.8512727568431608,0.8254966406646197,0.06415162581105723
11,3362,49669,50000,0.5735959774943363,0.00007218896407533784,0.9147498504506745
11,3247,47938,50000,0.04129095397462137,0.43026386811872747,0.6932120205419358
11,3380,49420,50000,0.8972510277839069,0.7237777442835546,0.7960086186505844
11,3313,50020,50000,0.4855865837384687,0.25639977163088784,0.08185989025136016
11,3400,67292,50000,0.17576791557829421,0.7953429135354391,0.8699628590793732
11,3548,55968,50000,0.11722795237909103,0.8753954031770103,0.6822857009555229
11,3296,58403,50000,0.0023298422376421143,0.9486652281840923,0.3851379779350193
11,3258,45834,50000,0.9143954255262611,0.26189627527931103,0.0772971036840825
11,3371,46522,50000,0.04001999096098053,0.22890558839017763,0.7162108372853062
11,3264,48123,50000,0.4292033190822037,0.81399090655118,0.44080960635107735
11,3248,47874,50000,0.25734516330797197,0.5578536063109296,0.2572253635977735
11,3354,45857,50000,0.3434261735284781,0.19024127391225482,0.4488083858869896
11,3256,45970,50000,0.9450855347404763,0.6798730390489907,0.31728295436369164
11,3248,47008,50000,0.08013216966505342,0.09423950843227479,0.9051556133908742
11,3380,47010,50000,0.0044894189459445824,0.3787848598827979,0.007995444604362271
11,3248,45888,50000,0.9784573273033447,0.8581893591527179,0.19667729240974785
11,3248,46834,50000,0.7351440985723171,0.4771660763333523,0.26072412155185093
11,3512,47213,50000,0.31930206379238507,0.14737591247261422,0.43140654873988393
11,3247,45709,50000,0.7098394651339154,0.8887179207559766,0.832991041102189
11,3249,47108,50000,0.5840761827569059,0.9974502459477985,0.214647059647984
11,3402,47751,50000,0.4113440797791927,0.13684858255197382,0.3359903397789898
11,3249,46245,50000,0.1380018553453908,0.4344267022825826,0.5965148958766704
11,3251,47121,50000,0.15942064130878886,0.8416329246136718,0.8607474932861631
11,3478,46081,50000,0.9857328593713814,0.23901120801392112,0.1588510427257272
11,3296,66504,50000,0.28800082301516927,0.6329916420499238,0.3770742475346619
11,3249,46555,50000,0.5832251932537824,0.9937311393137312,0.9690071146563695
11,3485,46972,50000,0.5045654646185767,0.29801170737080834,0.8957038643221136
11,3310,57731,50000,0.19410197905550053,0.9770124845252737,0.007047805773336878
11,3258,45775,50000,0.46710776661566794,0.7365195441548379,0.5995885966166232
11,3427,45735,50000,0.49380547527158375,0.38425083286877393,0.4325362308582102
11,3247,44943,50000,0.6645031637067835,0.3297157259200465,0.40784484722487296
11,3347,51261,50000,0.9039459350828891,0.14727739630310246,0.36313246395668897
11,3609,52589,50000,0.5101706076202316,0.62559574245556,0.7169391492448074
11,3348,51174,50000,0.7852496688006295,0.3291736171002757,0.848719319856829
11,3339,54847,50000,0.6749229101247504,0.8055680642393034,0.08279260196594986
11,3477,60367,50000,0.5193744659517774,0.03206103091112043,0.6336227150846693
11,3257,46733,50000,0.7420809344714934,0.15475482052712283,0.1537844408279477
11,3343,59938,50000,0.210027054598332,0.469973216790309,0.7078802208702362
11,3364,46151,50000,0.0790882754930201,0.03445505999985144,0.38885019811890587
11,3250,46619,50000,0.119380183705626,0.013264736792737878,0.2126293388858598
11,3247,45095,50000,0.3344880366847378,0.6771662163248063,0.008136853707979173
11,3479,45939,50000,0.11428010191971696,0.013016934062126208,0.8084523995551721
11,3247,45088,50000,0.5480172916285095,0.1737644770309159,0.5943007975129877
11,3247,45687,50000,0.4799690949235609,0.7917669423573584,0.22636946938432753
11,3389,46088,50000,0.840076275396288,0.9358139911461881,0.3317258534805124
11,3247,45756,50000,0.6442309756576808,0.5598482438564485,0.731706071547861
11,3247,45789,50000,0.1016651495789188,0.5825206266986639,0.759596559040773
11,3431,45612,50000,0.021440030919381917,0.3550392918413762,0.27148881808052705
11,3247,45019,50000,0.0766761233430099,0.4109178124689345,0.5060582432326007
11,3249,45861,50000,0.5750915227811553,0.2430231082438879,0.3476983204004309
11,3387,45295,50000,0.7536347656257727,0.20609612063910937,0.23826396710512066
11,3247,45670,50000,0.17673972178908842,0.04296885471302424,0.75799869095546
11,3247,45602,50000,0.6268709162052178,0.31764740426994403,0.3264155220689426
11,3336,45258,50000,0.6853311819022907,0.7272950408679416,0.19401341253824192
11,3247,45789,50000,0.6101699613655666,0.4568673049591543,0.6647672180116672
12,3886,60226,50000,0.5039833065152378,0.8379347893234522,0.794203149401883
12,3882,58388,50000,0.5111179035481244,0.2087183400043903,0.9042729030870347
12,4307,63539,50000,0.617306506630868,0.9316739880919803,0.5684800743623951
12,3882,59745,50000,0.5648586217413494,0.08514644189642968,0.3263388037972703
12,4853,60862,50000,0.8440060012929775,0.29728075945063576,0.03181526462280108
12,3882,59680,50000,0.4447140706909767,0.4708574004110199,0.2966398288603471
12,3883,60039,50000,0.23896123570865818,0.3464830338846563,0.12447789016498395
12,3882,58696,50000,0.7738071706635141,0.2903447216842129,0.7731639731706532
12,3882,59871,50000,0.7593122479221124,0.5621256732681283,0.4159005209409024
12,4052,58167,50000,0.49569305933675917,0.4093329188710786,0.8175160586849083
12,3883,59480,50000,0.6137148398477578,0.3400469705211278,0.4033696239787995
12,3882,58899,50000,0.18570922037753637,0.786257056352665,0.35254254579527294
12,3883,58059,50000,0.35560180367939503,0.4651854581013573,0.6658458792021469
12,3886,61524,50000,0.5983501919765738,0.4334593597982849,0.7543390408802871
12,3882,58928,50000,0.36385636582184067,0.584745344756591,0.04029372185402786
12,4986,61295,50000,0.06356064134455297,0.20434956958958014,0.5572997035633025
12,3895,60130,50000,0.42504528335633207,0.9552916059926807,0.1090701967360026
12,3883,58782,50000,0.6521920329103521,0.5672011066545045,0.9566917973557505
12,4972,61963,50000,0.32896571765724386,0.61252834725276,0.9146523858642929
12,3888,59867,50000,0.6287569048960794,0.1304817426070286,0.2623559029248905
12,3890,59581,50000,0.3267757162660844,0.46357287265435404,0.7909590409038139
12,5051,64628,50000,0.6807489583486818,0.38289108338949607,0.7898346935178181
12,4852,62544,50000,0.8215863312460123,0.1541121060115743,0.5396177646793656
12,3884,60510,50000,0.4071552588569829,0.9105246930595571,0.4644788709858977
12,4385,67837,50000,0.2002022261803657,0.8242143305294733,0.20378277618998272
12,3885,60078,50000,0.9352763973355696,0.8685875736454276,0.7833960261091039
12,3883,58847,50000,0.2307172283869618,0.6843206324689467,0.5440681831345241
12,4981,62184,50000,0.6156148893099305,0.613707043799536,0.8215896130384835
12,4853,59116,50000,0.4162067074805111,0.23733860276545968,0.5340273563344227
12,3882,58962,50000,0.10134064126220774,0.2860462363950438,0.29154498296315173
12,3998,57484,50000,0.035315809760155456,0.14568330927323664,0.9142520589130486
12,4852,59657,50000,0.9073962606631362,0.5817840615944022,0.9195638152887438
12,4859,61627,50000,0.3359723903633169,0.24584599631765067,0.30406168368388276
12,4064,58115,50000,0.17054817757679633,0.6766215783301878,0.6371830137876295
12,4853,59785,50000,0.7325967606928289,0.49966437539240205,0.7980097326761697
12,4855,63480,50000,0.7486750064077712,0.3709046731400036,0.013865875949212573
12,5022,60624,50000,0.3634042760288629,0.5976513242068674,0.24313050837561803
12,4853,60482,50000,0.39356836277295715,0.013648294591514908,0.60464960227208
12,3883,60282,50000,0.597764175076672,0.46204968127720286,0.5563231474566074
12,3882,58927,50000,0.5875380234308145,0.06801533293471548,0.06457417511256608
12,3883,58737,50000,0.8571901960931758,0.5410205724904903,0.7315424386348603
12,4927,58210,50000,0.3729933957138184,0.2956101532732997,0.38975573921669543
12,4113,59448,50000,0.8004511690379484,0.16388253926531607,0.9234897330405919
12,4322,59460,50000,0.973220742490051,0.29944002281356297,0.9888251677196573
12,3883,59760,50000,0.30175245723666905,0.6368813137469824,0.24413470136098236
12,5000,60151,50000,0.14424553532546644,0.04821488501157079,0.8982563732039812
12,4227,62886,50000,0.2600097028376917,0.5528945064551986,0.17853183157771282
12,3897,60549,50000,0.20806198361001588,0.9314366631782208,0.49411141030335853
12,4105,60337,50000,0.23253148916142222,0.42702669551697847,0.6591843130624723
12,3883,58000,50000,0.11319139911205266,0.3249251139985177,0.38577428017033455
12,3883,59629,50000,0.6056462284168196,0.7040581938004782,0.46273646372325167
12,4049,58147,50000,0.805838707494184,0.16521662084976454,0.3291864755849702
12,3883,60734,50000,0.0919792281280068,0.4346146257406285,0.47622755987458165
12,3882,58238,50000,0.31874472772952783,0.30544742726298457,0.9508381672386093
12,4988,64776,50000,0.9823893931358032,0.9171491458669498,0.9447312572313432
12,3883,60261,50000,0.6472891883538691,0.7141867605353661,0.24848019691626766
12,3883,59149,50000,0.7346541876902993,0.4451749095167997,0.23107576812538072
12,4321,61713,50000,0.09804192817083766,0.20989094273666084,0.2626503244083314
12,3883,58269,50000,0.725523108811173,0.6128878889061236,0.6913250800181309
12,3882,58588,50000,0.44058201024233357,0.5033243413521685,0.8828251911559082
12,4008,57815,50000,0.36448490266952643,0.33827953771595215,0.8782455005830454
12,3883,58571,50000,0.2965149900110869,0.5468955582828701,0.8424225020304817
12,4853,62804,50000,0.2507531417548665,0.5771803205869007,0.17079115334041134
12,3899,59529,50000,0.6117209820359668,0.6554906584550998,0.14461373080653683
12,4852,59933,50000,0.9739062892973119,0.930922666277006,0.3707380016311972
12,4852,61895,50000,0.8874782247425821,0.16449172704287984,0.21309806291589922
12,4975,58551,50000,0.10760678395150577,0.3407519608551876,0.5441780163914147
12,4855,60114,50000,0.12656569566262715,0.6094888587430949,0.9751569058269383
12,4855,61790,50000,0.5990408489011451,0.9726465111551248,0.17771901556168898
12,5078,59293,50000,0.18457218182257634,0.6625562111487374,0.27261759339077507
12,4853,61000,50000,0.5303002842712936,0.4230039721993569,0.7864094419542965
12,4853,58201,50000,0.21303605631185932,0.582064093928093,0.1379392341934177
12,4979,59401,50000,0.6908215073910164,0.7892541113543986,0.34828378982536917
12,3882,58288,50000,0.03467545925452409,0.21823359417676033,0.5955581834272246
12,3883,58494,50000,0.751778368660086,0.9342698645506535,0.7904292501297344
12,4989,59775,50000,0.2657353579802186,0.3058506410436132,0.5159617560424886
12,4873,61856,50000,0.4721301724005025,0.01690882463750665,0.7985135546258793
12,4853,58946,50000,0.7870613381003434,0.3268118126924248,0.8150059613311244
12,5020,60640,50000,0.734003139261825,0.6106563285431984,0.39463662104277414
12,3886,59546,50000,0.2860795260499524,0.7306853250982419,0.7500608260039135
12,4853,59917,50000,0.9470953015683111,0.4424314289518767,0.3259077445652736
12,4972,60585,50000,0.5825212598064181,0.521529893835425,0.867626573473886
12,4853,58525,50000,0.3774921718441067,0.8306718901328776,0.6028343643260334
12,4851,59161,50000,0.8050975483875458,0.5811936480291914,0.8149821612540524
12,4953,61561,50000,0.9618396556669062,0.8975897060506051,0.3303074509097287
12,3883,57839,50000,0.04579394482043861,0.834982452059986,0.9352684676380356
12,3883,58915,50000,0.11339985770168007,0.2760093457145058,0.6034024089613594
12,3883,57860,50000,0.27876485116320726,0.08904974101733945,0.24767501091828825
12,3883,59075,50000,0.17494912617613984,0.6955774280934681,0.41901006132395796
12,3883,58984,50000,0.5710525701934182,0.861028736802493,0.5443251244925127
12,3883,62846,50000,0.7703488272341105,0.3750439782663194,0.6682357634999461
12,3890,59232,50000,0.5650335564340033,0.7510906448380116,0.1492037782182724
12,4853,61853,50000,0.10386744829119438,0.7414598092725009,0.10632150526482112
12,3882,58298,50000,0.9633462419602964,0.4094109760014037,0.7002623440317222
12,3883,59563,50000,0.5023274495019205,0.29694525813549616,0.9208951222753055
12,3883,58109,50000,0.9745602054797847,0.5910812081676654,0.11091708327007982
12,3883,58190,50000,0.6302120606346453,0.5612280991263131,0.8010422046858301
12,3883,58657,50000,0.8946859439146335,0.8956508369160641,0.7340287290641659
12,3898,59846,50000,0.0860838090616851,0.010789450389013433,0.5907266433949563
12,3882,60941,50000,0.5282101008028501,0.19164453595761125,0.17974593875983483
13,3882,61804,50000,0.999378362661142,0.9593409864499203,0.7845206667401061
13,3882,63156,50000,0.763351889948966,0.724171273791672,0.9925108352774262
13,4342,59923,50000,0.16363609516961353,0.35520332873230187,0.37482370566671275
13,3882,59466,50000,0.6243461164908051,0.08270133588080544,0.33675213985890035
13,3883,62412,50000,0.5492227452905913,0.980779939487661,0.19578928142244437
13,3883,60327,50000,0.9136823694331627,0.3235342592722075,0.0383173209395862
13,4235,61281,50000,0.842877997799257,0.34494388280916866,0.031546640769000774
13,3882,61495,50000,0.2967216684524106,0.10399420821756221,0.4261535955299429
13,3903,60565,50000,0.8225549030188224,0.6460607452476115,0.45231413619948796
13,3882,62135,50000,0.17639723237669425,0.609634698376432,0.44407551355771585
13,3883,59518,50000,0.5060964327491732,0.5796089250944986,0.3097931023967446
13,4852,62102,50000,0.4340918671106198,0.6859897545753186,0.4892951591183673
13,4854,63132,50000,0.026567109124116677,0.1185207257458993,0.9046825690570192
13,3883,63322,50000,0.6474955502661283,0.2778648142105704,0.11548840608906358
13,3882,61245,50000,0.35545621269093286,0.5023567147453123,0.26310760848655634
13,3883,62790,50000,0.616595697986117,0.7453760098521635,0.622924371884174
13,3882,60134,50000,0.32128789144138414,0.28836490887878174,0.8555083446341551
13,3883,62842,50000,0.9176257055683504,0.13115073195494387,0.9510603515303858
13,4853,59848,50000,0.20366651148041173,0.1392950274814849,0.66255519162447
13,3882,60031,50000,0.8516762525342607,0.5239267528334647,0.23491956510383674
13,3899,59734,50000,0.13852241088879422,0.8934990802532083,0.1770462162846052
13,3890,63680,50000,0.07090810710415232,0.12561432207088727,0.08844168307937356
13,3904,61824,50000,0.7894583078842113,0.1408663056676068,0.8513437777483509
13,4060,63225,50000,0.6752485270247224,0.19815586022395348,0.20522834224712277
13,4874,62549,50000,0.10385856887510811,0.09673280747127191,0.9329526614738399
13,3882,60383,50000,0.2588756600806161,0.22427972508540273,0.4684267571390371
13,3883,61415,50000,0.5443048661163258,0.10940373003773322,0.6704303981979196
13,3883,61577,50000,0.3592249732502667,0.5963775220886687,0.1168236468336801
13,3885,60870,50000,0.4545329068901409,0.6096012955686899,0.2051163963038109
13,3893,60621,50000,0.39660258997855885,0.3620916829346968,0.03271839002999861
13,3903,61595,50000,0.16342301557163164,0.16377219881559055,0.635702189250483
13,4419,61230,50000,0.356254133414764,0.8526890677875518,0.9039685107003079
13,3883,67545,50000,0.5216803945778521,0.33011754178554453,0.5512966382527444
13,4852,65089,50000,0.9324051797964595,0.5331433603193879,0.601177055801852
13,3883,65254,50000,0.037635358043452395,0.669733958066928,0.04813209863192506
13,3882,62381,50000,0.8349293653896559,0.9369635575668299,0.1734791092293831
13,3915,59739,50000,0.7708558566306202,0.9210563162152838,0.42259836010946755
13,3898,61971,50000,0.9853769290381876,0.5472159407637258,0.5058491617114513
13,3884,60147,50000,0.47513989516596056,0.8948314102605698,0.3820853627581856
13,3882,61252,50000,0.8049613573029964,0.834913001324071,0.2864965618051682
13,4853,61699,50000,0.907705278282058,0.7950932343804585,0.31751522616710226
13,3920,59828,50000,0.38086154983793324,0.7336738185156464,0.7448473724417761
13,3911,61360,50000,0.9252213834868902,0.11522127869322436,0.9590939765310528
13,3882,60691,50000,0.7336983353815753,0.07893838796232404,0.9325708560755808
13,3913,60242,50000,0.3219836192150942,0.7758731633901129,0.5528688990696734
13,3883,61419,50000,0.4475152143289068,0.9449439180546481,0.7136323538590112
13,3882,61005,50000,0.48762305612748674,0.07727958981809097,0.10467317831617011
13,4853,62965,50000,0.10971945688079852,0.2112873836655683,0.9717812051621343
13,3921,62236,50000,0.8317352027287486,0.7696497776248465,0.6755887699164402
13,3883,61205,50000,0.47916708324462814,0.9839938814726887,0.8972556829899835
13,3882,60756,50000,0.04929413044287271,0.7060630463665104,0.9999346477544262
13,3896,60656,50000,0.11509753936262479,0.05620644319580248,0.43371003224108967
13,3884,60700,50000,0.8910462824193505,0.17337435127714396,0.03775675681844135
13,3882,62104,50000,0.7341569140317645,0.6038173977958455,0.17030694989358497
13,4853,60504,50000,0.023648335666856556,0.001704832947777652,0.03651615666422834
13,3883,61593,50000,0.0279545809433054,0.7544733833060995,0.8928865603298486
13,3883,62896,50000,0.4405604003854637,0.9664671579037644,0.40732469955729317
13,3882,59025,50000,0.40141395736914537,0.36813788600321606,0.4499902260547785
13,3890,61827,50000,0.5550558559223854,0.8187292958299327,0.1022672071070781
13,3883,61932,50000,0.9587915312753126,0.4391857897526461,0.2747951623718144
13,3891,61941,50000,0.6476381492371496,0.06681724458572426,0.8898237453119493
13,3896,63424,50000,0.6727287017053122,0.989648942184585,0.7884566892528172
13,3883,62530,50000,0.2904297237128972,0.5683273313896796,0.49664716736746367
13,4855,64820,50000,0.9859780572958744,0.40171141057340554,0.7700029784715071
13,3883,61354,50000,0.591085160528934,0.3753421230448742,0.5151042067702879
13,3882,61683,50000,0.680978642938426,0.9568884171149576,0.8154517603087678
13,3883,59948,50000,0.6966921179106774,0.7347308054449337,0.9953647466580364
13,3883,65370,50000,0.4770873492517862,0.997572356737385,0.9984056788138251
13,3891,63317,50000,0.776036758242247,0.000863988875756422,0.5683857789992413
13,3917,61436,50000,0.24357802127573192,0.4306310703658404,0.5701535344733825
13,3909,62389,50000,0.7413568160478742,0.6378712802162574,0.9507964939348628
13,3883,65067,50000,0.7382516993699574,0.7240860343736056,0.6054738290160375
13,3910,60057,50000,0.8241192020067394,0.704442744478464,0.7585574058129975
13,3883,62601,50000,0.13067911161945187,0.45752112428997865,0.5075395822651855
13,3919,61256,50000,0.5178468934856154,0.15328302764875615,0.17161823304528612
13,4857,61366,50000,0.3242501736692756,0.7419084726152684,0.8924232817530037
13,3882,61537,50000,0.7082182427706655,0.8341275075853473,0.5415016061216983
13,3885,60711,50000,0.7288218465599862,0.08706373567036058,0.4362295955191761
13,3891,61206,50000,0.12254839524269145,0.5422328564464193,0.5784398245035499
13,4866,67980,50000,0.7728634174589142,0.555178318531883,0.3759216319385166
13,4546,64210,50000,0.9286360310089579,0.9864922890214151,0.17683591135719587
13,5013,62779,50000,0.7555074167642881,0.2064046873812789,0.3496150690208108
13,3882,60317,50000,0.9693282034166462,0.009459510716476426,0.9739172461605398
13,4538,60176,50000,0.83744715283787,0.36081872120445957,0.9321035800459708
13,4853,60268,50000,0.6191443425009426,0.0910053657396528,0.5631799329445741
13,3882,60046,50000,0.0526721571644007,0.8855319623104525,0.5649427954554228
13,4853,63051,50000,0.5396772782403558,0.10159800342694526,0.21513455154389274
13,4854,62395,50000,0.3549945194156993,0.45596012976633193,0.49013613359068
13,4852,63156,50000,0.5654482879314524,0.7120943253281412,0.016598917822765843
13,4923,62210,50000,0.016181468603803022,0.5038694875342302,0.4973045446143389
13,3883,59994,50000,0.983953134367191,0.6095662196930592,0.07303133897581894
13,4571,65160,50000,0.7023944631719624,0.17885409986731757,0.5574544157287379
13,3882,61810,50000,0.9836308200151818,0.4173725525669629,0.2376364669662284
13,4963,62374,50000,0.6124081552408028,0.08255608981826236,0.016628428673688262
13,4402,59204,50000,0.6630964847327366,0.011156794270374285,0.4703902377713771
13,4852,60404,50000,0.4552399161322654,0.0854726101842292,0.5936200010825813
13,4853,61607,50000,0.15576946494142713,0.1266781532563812,0.7147911326442259
13,3881,62843,50000,0.0974735092342807,0.33114339967858347,0.8045609273695722
13,4853,61091,50000,0.9230185306449445,0.809834104900823,0.09908006621158916
13,3882,58459,50000,0.9643190170000537,0.9907183191872445,0.3046368935493601
14,4853,63489,50000,0.3711559701956042,0.514829652527602,0.9505462022218707
14,3883,60199,50000,0.22536647580752506,0.4736839916624555,0.7481556244678782
14,3883,59407,50000,0.007912564331485931,0.7471555016821919,0.3170309791133945
14,3891,63446,50000,0.9542606708675213,0.585593406653047,0.6642392707761128
14,3890,61014,50000,0.3213780626348597,0.6275771525301364,0.4533789717134367
14,3883,62432,50000,0.5767183919217553,0.036026918859781196,0.656313113804441
14,3883,59536,50000,0.9680908660595913,0.9832448479779973,0.16191111882873196
14,3904,61116,50000,0.8209396829927569,0.9478842619661394,0.8956868544166957
14,3882,59352,50000,0.0559092047127361,0.5795984731797039,0.33498271291879167
14,3882,60545,50000,0.5718921550082141,0.9247979831921291,0.9496998191340559
14,3883,60495,50000,0.6623940030211946,0.8369914459187577,0.9163377890551079
14,4853,63902,50000,0.5813077811075252,0.533240731566133,0.1878730215369198
14,3911,62899,50000,0.5707263434834852,0.5407639036126712,0.6472129518016487
14,4853,60260,50000,0.4848127191227997,0.8889985020478941,0.40910856970105536
14,4853,62179,50000,0.9509811393441784,0.1826555049091141,0.8336740365786963
14,4868,60603,50000,0.46422277285922686,0.3432808612506226,0.23014640758486643
14,3882,61313,50000,0.5437521569904872,0.4428224575199129,0.25663283681261057
14,3882,60398,50000,0.317696343219887,0.441693686087219,0.7130597928122898
14,4853,59868,50000,0.4996260065022528,0.46140708926256524,0.3653986680173067
14,3883,59487,50000,0.8932715570258197,0.4858823370454495,0.9464497262275307
14,3899,59970,50000,0.06624095171387633,0.4942529815619405,0.054085563620351905
14,3882,59549,50000,0.8117071235287879,0.5847203939215686,0.2990743131837217
14,3895,60905,50000,0.010602973540735711,0.5797288360204597,0.0500581371115401
14,3894,60834,50000,0.8642170890139139,0.7548231000163163,0.5658870435518277
14,3884,60092,50000,0.5070526412985926,0.5585405807349059,0.7839580120327302
14,3885,60029,50000,0.9653238893065181,0.3321465907712198,0.28185967150271685
14,3903,59673,50000,0.9630283809248937,0.0650507767000979,0.01448594261322892
14,4190,59329,50000,0.7395215541246488,0.36237904366158025,0.8624815723457903
14,3896,59336,50000,0.9729874437614537,0.2463503300826686,0.8315641006194647
14,3890,59807,50000,0.30116228509154114,0.017573307383061783,0.8239952613118922
14,3892,59546,50000,0.9074455385369017,0.3958417748765484,0.3982828092499124
14,4292,59377,50000,0.5711776431360325,0.9870347195105451,0.6203508504977198
14,3884,59752,50000,0.3761279078375538,0.30007466156829327,0.0964216437041148
14,3883,59518,50000,0.6865132265755043,0.5977416895530306,0.6108757330405714
14,3895,59433,50000,0.195503635272549,0.835436249771569,0.9744226531879319
14,3887,60424,50000,0.5315943978623021,0.6571755908785375,0.2845321848552019
14,4792,62321,50000,0.3131211426358666,0.7857316840110355,0.42077093363029455
14,3883,60935,50000,0.5268311438168688,0.5781950316991057,0.8134857995588435
14,3882,60574,50000,0.5002750634915473,0.004657373965618584,0.4381911901893323
14,4324,60696,50000,0.19827362595170994,0.9839832934843663,0.6796796050454537
14,5176,60046,50000,0.9940447957270727,0.17925356372872883,0.008747492729892501
14,3882,59808,50000,0.8393129337758566,0.16470332303725935,0.0590718243244967
14,4703,59921,50000,0.7567163549352646,0.31306066210278527,0.15705819858629883
14,3882,58623,50000,0.17937941390278594,0.13038015325853392,0.4971709467868739
14,4853,61554,50000,0.5073352119010573,0.6129923603290757,0.42749384090357995
14,3882,60609,50000,0.6272267554007847,0.17364838453055498,0.006925647582135849
14,3885,61756,50000,0.9011840895413921,0.8681860926987159,0.27917264061703434
14,3885,59916,50000,0.027724470059874985,0.79063011971874,0.14909853443902957
14,3882,58395,50000,0.2274732829514916,0.10088546712894175,0.7648416943272508
14,3896,59719,50000,0.670086151220368,0.6391009996148007,0.5255600546339372
14,3882,59956,50000,0.10540382809276048,0.5483514010256173,0.16368038525512402
14,4853,59227,50000,0.2885597744772011,0.011113007753970254,0.5428294192808794
14,4852,60773,50000,0.28956883222286695,0.23977006864021855,0.31996179136999814
14,3883,60435,50000,0.8125157833234968,0.48084461082880886,0.25132629723524647
14,3883,60554,50000,0.09836559580249618,0.009654897101180355,0.42424186668961206
14,3882,66499,50000,0.29151512077008923,0.8414962989034004,0.05033304439964891
14,4853,63763,50000,0.8079203693676117,0.4260365863937551,0.9987335048282655
14,4853,63078,50000,0.5338965899857927,0.8142804018700124,0.6421460656589233
14,4259,59405,50000,0.28984429300151576,0.042394220766932104,0.8434019407746245
14,3900,59691,50000,0.6078450448397361,0.38390245252306293,0.28540585372684624
14,4873,62136,50000,0.0561053374433102,0.7714858211907942,0.22188323273169197
14,5041,65290,50000,0.023565106601228573,0.8837339392869059,0.11835424164304788
14,4854,61620,50000,0.8421033910376119,0.03633816263050382,0.13715141917763207
14,3883,60060,50000,0.37941971283556736,0.4767226271697275,0.4196802673836036
14,4972,59999,50000,0.07837610841287347,0.3995871806146801,0.5866247184362265
14,3882,59958,50000,0.5287296448709587,0.6424452590051786,0.880642037815045
14,4853,61727,50000,0.7645896335951272,0.8123988370584111,0.15185468388184484
14,3900,61079,50000,0.0018205911481923255,0.4976632131268798,0.6702785860865547
14,4853,61018,50000,0.49506095222781543,0.5321952555895126,0.26205252130057743
14,4612,63105,50000,0.023331710906856474,0.881806994389101,0.3382606855454602
14,4855,59203,50000,0.6629154637739766,0.4421241339832733,0.4456363440313136
14,3882,62386,50000,0.9170665357626171,0.34958112072325354,0.9946837713266301
14,4373,59193,50000,0.6284465310333498,0.16027459875246336,0.38282707726486204
14,4851,59782,50000,0.377596635925559,0.9324316020775085,0.2674012954685276
14,4852,61947,50000,0.13321293191458683,0.8797695485359334,0.25529827952246154
14,4852,63725,50000,0.5511567806704465,0.5699661463596514,0.4403899666301449
14,4853,61644,50000,0.34394909541218777,0.5943991813862888,0.5421342684331415
14,3882,59189,50000,0.3404091437439404,0.5112602960280777,0.9840138685597579
14,4853,58790,50000,0.33824890919233097,0.7201914417767903,0.10770349604383347
14,3883,59749,50000,0.15815444739005993,0.9001555980776854,0.8192744997951705
14,4376,62669,50000,0.4187546695345603,0.2030637260512304,0.33778051564558903
14,4853,58901,50000,0.07635934146279703,0.43739401325125765,0.13671035507737947
14,4853,61090,50000,0.632265107184101,0.7937972452197022,0.2850319244832165
14,3898,59458,50000,0.7971201116729016,0.06596922206572156,0.8236226905693779
14,4858,59467,50000,0.9486044265208278,0.3736195381514457,0.1651920933313134
14,3883,58174,50000,0.9588948882809929,0.6202850233182171,0.29457946858195033
14,4213,62839,50000,0.5549092417008582,0.9276394803229061,0.5941769777161284
14,4853,60664,50000,0.21718881340929755,0.6052062506454899,0.1601265642729282
14,3882,58474,50000,0.4314245483569315,0.33018761925709206,0.6449768879537257
14,3883,60218,50000,0.7749229250501407,0.3896001794223577,0.6182322452895774
14,3884,60251,50000,0.3999713765747162,0.09016124579429954,0.5084265198927349
14,4852,63648,50000,0.5119558948475316,0.09887302302963097,0.12351441993527851
14,3883,59744,50000,0.3094351531556705,0.4073003369085079,0.7075703677121076
14,4852,60508,50000,0.011673255796203083,0.09031045623027611,0.19038641569753043
14,4525,58458,50000,0.09986754087869217,0.1740140619644625,0.5108852979137011
