runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n
11,3659,58871,50000
11,4132,58565,50000
11,3729,60311,50000
11,3666,62518,50000
11,3728,60175,50000
11,3807,58013,50000
11,3909,61089,50000
11,3793,55341,50000
11,3653,53664,50000
11,3803,69853,50000
11,3655,73089,50000
11,3663,52513,50000
11,4546,69809,50000
11,3789,50049,50000
11,3729,52794,50000
11,4602,54589,50000
11,3763,75162,50000
11,3645,54649,50000
11,3769,50439,50000
11,3726,56249,50000
11,3596,60731,50000
11,4437,49771,50000
11,3602,61936,50000
11,3575,50192,50000
11,4527,55184,50000
11,3596,64520,50000
11,3730,60156,50000
11,4509,57349,50000
11,3609,54230,50000
11,3599,58366,50000
11,4446,59988,50000
11,3535,49367,50000
11,3606,52970,50000
11,4870,61789,50000
11,3654,63003,50000
11,3638,63373,50000
11,3584,50812,50000
11,3561,48158,50000
11,3518,61178,50000
11,3592,62815,50000
11,3594,54503,50000
11,3593,52116,50000
11,3854,55811,50000
12,3248,43451,50000
12,3475,43895,50000
12,3249,42393,50000
12,3249,42557,50000
12,3250,43497,50000
12,3249,43322,50000
12,3350,46796,50000
12,3272,43267,50000
12,3249,43655,50000
12,3298,44442,50000
12,3747,45897,50000
12,3281,49963,50000
12,3265,43098,50000
12,3445,42130,50000
12,3258,42827,50000
12,3281,48880,50000
12,3408,47433,50000
12,3249,42427,50000
12,3249,42392,50000
12,3249,47140,50000
12,3258,45473,50000
12,3346,45211,50000
12,3414,45197,50000
12,3255,43125,50000
12,3353,42169,50000
12,3603,42474,50000
12,3277,42806,50000
12,3273,42583,50000
12,3661,41815,50000
12,3309,48895,50000
12,3314,47698,50000
12,3540,42484,50000
12,3247,42832,50000
12,3363,56509,50000
12,3472,42126,50000
12,3248,43821,50000
12,3360,44188,50000
12,3249,41891,50000
12,3259,42103,50000
12,3377,48692,50000
12,3731,42553,50000
12,3247,42552,50000
12,3330,42141,50000
12,3381,43389,50000
12,3247,43356,50000
12,3247,42553,50000
12,3397,46941,50000
12,3258,42037,50000
12,3256,42021,50000
12,3247,43010,50000
12,3249,42812,50000
12,3264,43534,50000
12,3247,43648,50000
12,3559,42260,50000
12,3247,42790,50000
12,3247,43347,50000
12,3247,42427,50000
12,3632,42347,50000
12,3247,42888,50000
12,3247,42423,50000
12,3271,43728,50000
12,3257,43914,50000
12,3320,43379,50000
12,3247,43246,50000
12,3247,44131,50000
12,3247,42404,50000
12,3253,43435,50000
12,3259,43154,50000
12,3249,42897,50000
12,3260,42737,50000
12,3255,43127,50000
12,3250,42642,50000
12,3251,43264,50000
12,3255,43396,50000
12,3253,42531,50000
12,3249,43624,50000
12,3253,43534,50000
12,3249,43141,50000
12,3257,42778,50000
12,3336,43895,50000
12,3342,44031,50000
12,3258,42517,50000
12,3261,43763,50000
12,3310,43016,50000
12,3247,43249,50000
12,3248,42782,50000
12,3255,44056,50000
12,3266,44173,50000
12,3328,60443,50000
12,3327,60999,50000
12,3318,55872,50000
12,3327,58715,50000
12,3249,45869,50000
12,3250,42908,50000
12,3249,42495,50000
12,3301,43794,50000
12,3334,60770,50000
12,3248,43159,50000
12,3249,42295,50000
12,3255,43060,50000
13,3883,58763,50000
13,3883,58060,50000
13,3883,60528,50000
13,3882,60362,50000
13,4406,61162,50000
13,3883,61077,50000
13,4446,61369,50000
13,3882,60486,50000
13,3907,61451,50000
13,4119,61815,50000
13,3885,59087,50000
13,3893,57416,50000
13,4526,57068,50000
13,3882,59321,50000
13,3885,58044,50000
13,4111,58953,50000
13,3882,61883,50000
13,3883,58118,50000
13,4860,55263,50000
13,3883,59176,50000
13,3923,58464,50000
13,3882,59481,50000
13,4689,75711,50000
13,3955,63680,50000
13,3979,62053,50000
13,3895,58317,50000
13,3882,60224,50000
13,3882,65130,50000
13,3943,62318,50000
13,3882,57405,50000
13,3885,60932,50000
13,3884,60728,50000
13,3893,56270,50000
13,3892,58670,50000
13,3898,57082,50000
13,3882,59839,50000
13,3883,59752,50000
13,3977,81729,50000
13,3893,57545,50000
13,3882,60422,50000
