elapsed.ps,repeats.n,param.min.vector2,param.max.vector2
71167,100000,-2.92536784e+38; 1.84850413e+38,-1.40647467e+38; 4.00451991e+37
71365,100000,2.94521783e+38; 1.31595012e+37,-2.02629649e+38; -3.35712948e+37
67030,100000,1.8463694e+38; -2.8895919e+38,-2.03286413e+38; -1.90864249e+38
72202,100000,-1.62547855e+38; -2.51256381e+38,1.5223964e+36; -2.34782703e+38
64729,100000,-2.37185986e+38; -3.16145752e+38,2.71781733e+38; -2.18948571e+38
68547,100000,3.17127502e+38; 2.57023299e+38,-2.58734282e+38; 1.96038859e+38
65986,100000,3.35835859e+37; 2.73168665e+38,1.87520044e+38; 9.20094982e+37
68670,100000,2.46939939e+38; 1.8224363e+36,-2.87638156e+38; 2.84464892e+38
63854,100000,-1.71219477e+38; 1.67795492e+38,7.38319007e+37; 8.93822568e+37
68855,100000,-1.05932804e+38; -1.54315387e+38,3.39770135e+38; -1.20985364e+38
64734,100000,-1.99437562e+38; 3.26780022e+38,1.29138355e+38; -5.02764901e+36
68997,100000,2.86567447e+38; 1.31115292e+38,-2.86185956e+38; -1.97961023e+38
65231,100000,-1.62735051e+38; 1.33086032e+38,2.55729362e+38; -1.35314319e+38
69457,100000,-1.21452326e+38; -1.43686725e+38,5.47236715e+36; -1.79897895e+38
65724,100000,2.2896297e+38; -1.57191595e+38,-2.21775736e+38; -2.28541441e+38
63666,100000,-1.85073114e+38; -8.04039845e+37,-1.28690195e+38; 1.2028051e+38
68849,100000,1.76956783e+38; 7.96386024e+37,-1.07705812e+38; 2.46825617e+37
66064,100000,2.14570349e+38; -2.78299769e+38,-1.6199806e+38; 2.2975437e+38
65168,100000,2.78740689e+38; 1.73917444e+38,-1.64714534e+38; 2.26849077e+38
67503,100000,3.22041199e+38; -2.64976153e+38,-2.49274445e+38; 2.2831008e+38
66652,100000,-1.27112198e+36; 1.92616223e+38,-2.22660293e+37; 3.0886674e+38
68176,100000,-1.7480918e+38; 7.4960561e+37,-1.09732187e+38; 2.64078859e+38
66190,100000,-2.04861058e+38; 3.37252941e+37,2.53440553e+38; -2.84891025e+38
67898,100000,2.45717194e+38; 2.97272645e+38,1.2754429e+38; -2.59283165e+38
63465,100000,2.97597853e+38; 2.05073091e+38,1.43440091e+38; -1.6340144e+38
73947,100000,3.0380853e+38; 6.54054975e+37,1.21507068e+38; 1.27352702e+38
63984,100000,-2.3722002e+38; -2.06850499e+38,-6.21076284e+37; -2.14918375e+38
65130,100000,-3.47910561e+37; 2.56759932e+38,7.00542664e+37; -1.77511487e+38
65615,100000,2.39434941e+38; -1.41646903e+38,-2.84774908e+38; -4.2586893e+36
63846,100000,-1.81153031e+38; -2.02648978e+38,-3.04717405e+38; 2.31941239e+38
64500,100000,-2.45464516e+38; 2.85236374e+38,1.71198343e+38; 3.00606931e+38
65260,100000,2.71092517e+38; -1.0324019e+36,-2.39949526e+38; 1.71503378e+37
64677,100000,4.00753895e+37; 7.67893245e+37,-2.09065521e+38; -5.76395302e+37
66626,100000,1.63497335e+38; 1.49017804e+38,-2.21097837e+38; 3.18679248e+38
64098,100000,-1.59375007e+38; 2.61617508e+38,1.29383874e+38; -2.00005429e+38
65449,100000,-1.68766026e+38; 3.65681932e+37,-3.30422844e+38; -2.52707993e+38
66385,100000,7.79598274e+37; -2.89217486e+38,2.141833e+38; 1.23665076e+38
75396,100000,-1.52029986e+38; -3.07518467e+38,-2.16693938e+38; -2.18834462e+38
67050,100000,-2.49760371e+38; -2.26771334e+37,1.84823153e+38; 2.96858823e+38
64962,100000,3.64175038e+36; 2.69447228e+38,2.80919334e+37; -1.61679869e+38
67939,100000,-1.13657695e+38; 2.05474216e+38,-1.35894862e+38; 3.34975698e+38
66175,100000,2.59137902e+38; 7.63620045e+37,-1.36259155e+38; -2.79368693e+38
65662,100000,-2.85175567e+38; -2.79128062e+38,-1.73034591e+38; -3.03866375e+38
67386,100000,3.52516721e+37; -7.32375804e+37,-1.46594827e+38; 7.64026555e+37
65175,100000,-5.58854466e+37; 1.05774957e+38,3.30483124e+38; -4.68592926e+37
66951,100000,-5.75200567e+37; -3.43901438e+37,-7.63032464e+37; 1.11520659e+38
66198,100000,3.00939898e+37; -2.89160351e+38,2.64118795e+38; 6.13399646e+37
65149,100000,-2.23321722e+38; -3.60251063e+37,-1.67117705e+38; -1.94402089e+38
64583,100000,2.04277939e+38; 2.77532526e+38,-5.35450137e+37; -1.88728308e+38
64587,100000,6.62792384e+37; 3.30883721e+38,-3.67719858e+37; 1.47765944e+38
65135,100000,-8.05106751e+37; -2.27791539e+38,3.37831907e+38; 2.19407643e+38
65305,100000,2.83078265e+38; -9.10611637e+37,4.74703002e+37; 3.29400732e+37
65569,100000,-2.56428375e+38; -4.60691964e+37,-1.59210729e+38; 1.81289227e+38
64766,100000,3.24676067e+38; 3.20091938e+38,-3.25766307e+38; 3.55752881e+37
66478,100000,6.87701008e+37; 4.51674101e+37,2.43327094e+38; 1.05876247e+38
64887,100000,-3.14603396e+38; -9.72703496e+37,6.34646129e+37; 3.07772423e+38
66230,100000,2.85592756e+38; -4.55274381e+37,-7.41387887e+37; 4.01334935e+37
67934,100000,-2.22785476e+38; -1.59687863e+38,3.38833696e+38; 3.11783006e+38
70165,100000,8.97042907e+37; -3.29847229e+38,-2.81612942e+38; 3.04806871e+38
66139,100000,-3.31396238e+38; 3.27215242e+38,-3.3155369e+38; -1.95040843e+38
67432,100000,1.0599141e+38; 3.16774365e+38,1.80655118e+38; 2.88784842e+38
67827,100000,2.35284592e+38; 1.53913846e+38,-3.06109671e+38; -2.97146691e+38
65936,100000,2.25595031e+37; 1.15120919e+38,-1.24562411e+38; 6.2523504e+37
66017,100000,-3.01587931e+38; -1.94426773e+38,-3.22612251e+38; 2.27580197e+38
66465,100000,1.80010401e+38; 1.24737793e+38,5.07484244e+37; 2.40398152e+38
66455,100000,-1.50316005e+37; 1.28715082e+38,2.39801931e+38; 1.59680703e+38
66741,100000,-2.91421332e+38; -2.02313081e+38,3.14513525e+38; 1.13377361e+38
67113,100000,2.83874303e+37; -1.426191e+38,1.73662352e+38; -2.97618602e+38
66050,100000,1.41172619e+38; -3.32511725e+37,5.26579727e+37; -1.04823661e+38
66425,100000,-3.04673372e+38; 1.50072946e+38,-2.04404968e+38; 1.11252789e+38
65334,100000,2.30742123e+38; 1.32944968e+38,-2.46018489e+38; -2.86282804e+38
64833,100000,1.53455332e+38; -1.16936488e+38,-3.35239815e+38; 1.89554127e+38
65481,100000,-2.01041597e+38; -2.02551399e+38,1.39338379e+38; 7.68563185e+36
65046,100000,3.26956885e+38; -1.80876906e+37,-3.33277411e+38; -7.81510854e+37
65623,100000,-2.9905766e+38; -2.66620103e+38,2.75074947e+38; 1.90119864e+38
65184,100000,-1.69752499e+37; 2.43312633e+38,1.9333992e+38; 1.99137464e+38
64501,100000,-2.41984764e+38; -6.79009032e+37,-2.05192128e+38; 2.09794531e+38
65227,100000,-3.04064575e+38; -9.92125221e+37,8.54119776e+36; -3.25556283e+38
77385,100000,-3.27783312e+38; -3.21053689e+38,-3.13365135e+38; 2.09317864e+37
67383,100000,-1.8281414e+38; -2.12616119e+38,-2.31197747e+38; -1.6878787e+38
72914,100000,-1.37791714e+38; -2.10877004e+38,3.17345801e+38; -9.37598802e+37
64774,100000,-2.98656108e+38; -3.13192958e+38,-3.0193474e+38; 1.72247552e+38
74764,100000,-1.79277638e+38; 3.37656525e+38,3.14461602e+38; 2.64314642e+38
67006,100000,-3.21315535e+38; 1.39117666e+38,2.70801221e+38; 2.31155296e+38
75319,100000,1.6118292e+38; -2.58451201e+38,2.76149185e+38; -3.1006543e+38
76686,100000,3.36773186e+38; 1.6499295e+38,3.51334156e+37; -3.08332785e+38
75490,100000,-1.15503293e+38; -8.07507579e+37,2.79901228e+38; 6.24840649e+37
71165,100000,1.52275251e+38; 6.30906509e+37,4.005478e+36; 2.85109203e+38
68045,100000,-1.0528612e+38; 1.82094855e+36,-1.87607928e+38; 3.1429699e+38
67167,100000,8.27252201e+37; 2.9810753e+38,-1.5980691e+38; -1.61688804e+38
73246,100000,-7.64710022e+37; -2.63869433e+37,-3.27313896e+38; 1.26925159e+38
65093,100000,2.98923938e+38; -2.39473822e+38,-3.22276212e+38; 1.81530878e+36
72904,100000,6.16510258e+37; 1.98400097e+38,1.54438653e+38; -8.07244022e+36
66511,100000,2.78524073e+38; 1.58904536e+38,-1.19174622e+38; 9.08156248e+37
73897,100000,3.30425298e+38; -3.02055258e+38,2.00523361e+38; 1.40552799e+38
65579,100000,-2.9010186e+38; 2.60362979e+36,2.42193693e+38; -1.07297811e+38
73983,100000,2.82421277e+38; 1.42286316e+38,2.72761982e+38; 2.27233408e+38
67469,100000,-1.84269829e+38; 3.23576517e+38,2.50374481e+38; -2.37524561e+38
71570,100000,1.56992219e+38; -1.54208093e+38,-2.10090736e+38; 1.955146e+38
65572,100000,1.62972792e+38; 2.66434073e+38,2.20401562e+38; -1.20934841e+38
70914,100000,5.36453863e+37; -2.04976729e+38,2.97488105e+38; 1.32056528e+38
66387,100000,1.56732503e+38; 2.82746404e+38,5.2916472e+37; 2.26645725e+38
