runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.minx.integer,param.miny.integer,param.maxx.integer,param.maxy.integer
29,3689,66404,50000,-6097038800794328,-6096358232620976,3724762108746449,5884722466205953
29,3649,86720,50000,-4527208807287037,-3385455076861505,6812608432721214,4498263114900750
29,3713,61497,50000,-5277980253286097,-7102779027353074,1641767821974221,5648742220223627
29,3765,63972,50000,-1191351003703690,-2639314315085971,8412999974602008,5665335003527402
29,3576,59217,50000,-1608704866031968,-2444360731983586,4244748009114194,430555545973508
29,3599,60847,50000,-4708651332908221,-7563683302945480,2071562045357317,1687419752525354
29,4252,63679,50000,-676595554413750,-4956441108640941,528338971772685,7708443913266364
29,3639,66915,50000,-8649313912158750,-7701537448848430,4936684134806354,2403836966345871
29,3573,60954,50000,-1126495740479639,-1454786485126079,3296098934593883,5972718542144522
29,3962,60665,50000,-6698019447402022,-4426463858043557,6895253519973116,3229432583685961
29,3766,64145,50000,-4281198088503313,-1476952722589068,3120550002992195,6598029614085331
29,3601,67346,50000,-8649626370856229,-4801715958981949,6823893607401733,4577236805314998
29,3648,63375,50000,-8644209880310572,-6208410894186270,6037898324695910,2693961969089038
29,3593,65178,50000,-8012716734695843,-2470822165000748,2808713044306665,478770910343163
29,4115,58000,50000,-8118432169634249,-7950205232066415,8003529800326450,5383651324217200
29,3771,56924,50000,-2917027704936255,-6430303355839662,5953090661861159,8281305442659972
29,3575,65017,50000,-4635980781300512,-1551877521602975,1572994467789013,5995090618707327
29,3569,58898,50000,-7927425580101989,-1460274885528062,4574688742520236,1735157362521958
29,3547,58161,50000,-5803315965211754,-827177799475109,7521580280316938,1590210187872269
29,3520,61867,50000,-995669195710414,-5032334314823437,4569942539981592,4753318573704628
29,3727,70535,50000,-8280617959289191,-5560494891550788,5431144206493128,3248738799968805
29,3623,60887,50000,-432839528443447,-6641957426061360,5820863635518366,1557849784196772
29,3479,61549,50000,-3118511490152216,-6077219774864734,7458135423218290,5694630325326972
29,3559,72147,50000,-4102874700251583,-874103174892371,5201876434803531,4798955504526134
29,3653,63501,50000,-1542606025532061,-5551696028900648,114842892013293,1671520294528272
29,3615,60481,50000,-8329391771233363,-1321445058968858,281641594094287,2784241694476046
29,3593,61795,50000,-6395907655530693,-730115223924834,4892973293480603,8130723765212243
29,3620,59401,50000,-8225496218208050,-4159321995854147,5203624121481931,1330100242808634
29,3514,59590,50000,-3757457553249622,-2763909520486515,4821640256846042,2610340249918211
29,3486,59837,50000,-2025370947152826,-7497033133802149,2649814985142379,4565936788145805
29,3592,60281,50000,-6550472257004724,-4063442803429244,2069982507232207,6922079032234653
29,3544,57833,50000,-243712916445377,-7237181460641867,4670161885053065,2866708548777081
29,3627,58300,50000,-452384538713271,-3397780337652267,4417074994469777,139536130062724
29,3579,60111,50000,-7711215801277871,-3605138434679187,1002752921451507,2903446129828231
29,3570,70350,50000,-652844055312166,-2271049244168854,1088703094482514,4985674832753262
29,3527,69795,50000,-4400493789832720,-2776376647587654,1404897538688256,4549682853917618
29,3585,74871,50000,-3854748725494863,-182836711898546,8921416391674697,8442171273457480
29,3552,67858,50000,-7341739058508659,-8325937313113614,1318544057952795,942053216050650
29,4065,55996,50000,-6284018886092330,-7044157968219780,8724666861553517,1300311093150814
29,3545,69934,50000,-455002852078797,-5564849853102577,2762972589002817,6794298416381861
29,3493,56254,50000,-5557805908065259,-8881144421214286,6423422667365283,1075980144042585
30,3411,53654,50000,-6490062196147116,-8865875368519705,2885325273403977,5107804785884683
30,4006,71149,50000,-6093752490935628,-139336117124759,6538595995809130,4679758568839185
30,3412,52529,50000,-901474639961124,-4489639447031654,3537942016848438,4963209938596516
30,3348,52217,50000,-6422033379679326,-3318441711079486,7925282551159318,8258158373965657
30,3748,52030,50000,-6442899892877109,-5703330809517578,8108572332383101,2241613164126652
30,3318,55870,50000,-6643246343690003,-1791600716703758,3779060793285007,4224809498706871
30,3446,58389,50000,-8776123917647676,-8431114244623461,2773564067092703,8431117750098929
30,4081,51447,50000,-728559094895472,-7246965339265716,3611292945390320,8935508866352887
30,3398,54544,50000,-1059923871013135,-491848580706653,34700570772739,7116358594264285
30,3339,52999,50000,-754222166051344,-7108554989313083,3918165670855898,2124016071532721
30,3818,54223,50000,-7463548372959042,-1695123824473439,6859823313325432,3028325527068310
30,3458,65769,50000,-7751276626579020,-4453161836999556,6669021979050302,6052353005895318
30,3418,54642,50000,-1068471162517780,-1522031354127396,8937699393455212,2236174356123420
30,3531,54838,50000,-248998396620881,-18462913312645,2441997240192107,5128462590509421
30,3410,52094,50000,-5598647239306907,-7711330175428500,6420240701308624,2385853979910766
30,3468,52701,50000,-2362616758643408,-2967298935472585,2259064823548415,3858828710825883
30,3471,54501,50000,-7348807101709060,-9005055680410275,7350342153387345,2532990737754186
30,3323,51017,50000,-5417750723198632,-70781346072730,7023181700575598,8619597504236976
30,3295,55451,50000,-6866345164932040,-8259741390729660,5572198120754480,8614007253132984
30,3612,55160,50000,-3410932343808526,-7029298291798469,8037544871224909,4991536433465613
30,3379,57220,50000,-8752119908070771,-8511583052239536,8733362453095326,6502306009412256
30,3373,56089,50000,-473220945497384,-7596666080719911,6454383592722326,5809836656713068
30,3740,52301,50000,-3102573065435218,-3657351514209273,5958000147465172,6897111672161119
30,3372,51343,50000,-994386132173178,-4768929870265109,984674666333211,5804912588180558
30,3363,53716,50000,-8911066850760272,-5556390623554011,3836426389605412,366009142621904
30,4264,51271,50000,-8630196396876960,-4117168085935341,912331505353932,4249478161348527
30,3352,51061,50000,-3127780574188253,-1093745481036332,933569304812325,528742402601208
30,3341,53254,50000,-3953398015040015,-7079696512107186,8225686478955263,6827011822780145
30,4313,51754,50000,-4889486568356312,-1652185008205111,2905615761569697,8746640834306737
30,3347,52652,50000,-4205304776312316,-4349650714806819,2501557588845039,6660659406192996
30,3362,53580,50000,-7340282394221155,-5332567277944944,4074006856341919,2936469319578095
30,3549,52608,50000,-5443654549107611,-3806863306886946,7234136694602247,5903125118965772
30,3423,52549,50000,-2001863752842810,-4303216652628270,3238072412802609,1205481836381759
30,3373,54802,50000,-2513426039543425,-5831990048768737,2200592011946493,4251295676616831
30,3494,52140,50000,-5664011324499627,-6748182565116760,3312204371262640,6642471398375926
30,3397,52804,50000,-8107001663561528,-454234343751864,4307799300065898,8549594709067769
30,3430,53228,50000,-6656141750801812,-7878902336874118,3141481241035622,4344795687576273
30,3758,52748,50000,-919506691394219,-7506379882059560,8029272758773048,7193284208396769
30,3365,53496,50000,-1695119467212701,-737848666275172,6140509741786163,7513824846021497
30,3293,51401,50000,-3501800382732660,-8223335698398801,2534393269196315,1994479117947575
30,3782,53462,50000,-4870642135619467,-439495308292663,2276531164652079,1465338318085726
30,3386,54929,50000,-981199203060523,-6802337817032204,7379194382703502,4118716677222075
30,3477,53286,50000,-6847511707516200,-3296344742672634,3936636678811349,2176720349543903
30,3516,50938,50000,-4672509030570379,-4478991613150570,202543645739199,517308050429717
30,3346,56476,50000,-6699472047299461,-2564849717429738,8561328313092012,4740873972252440
30,3386,55674,50000,-2372795214413203,-6006353761443586,5681220576879586,2783958183991763
30,4018,56950,50000,-6761540580308687,-4676767207516353,54664444668700,497571169934302
30,3390,53842,50000,-1618755282748531,-2820473490550228,3931570441908982,4629615689527816
30,3363,57071,50000,-2483828553629134,-2755667811014037,3616562838904916,7522158014472882
30,3686,67276,50000,-5298372853014252,-4208564075257456,2722123508910351,4413366397357846
30,3392,53159,50000,-5803569793440545,-6595149689303400,5244813795030888,2001248935563372
30,3444,56575,50000,-1495693095686765,-4212431826382321,8376350980645746,3443540666583727
30,4063,52335,50000,-5917752367680386,-2417271383836897,4578683920762417,1399883202551457
30,3388,52418,50000,-7142902156352541,-3432102954975138,1993401165916658,8976768260187160
30,3410,55941,50000,-3026156296878488,-6833279627191591,4303212294775346,8704448649272137
30,4212,53618,50000,-3795622576943572,-1574304120393282,4718515157168447,1540133516167047
30,3413,55897,50000,-5815733738442010,-3973923060465283,5198452980904374,4806653002073142
30,3341,55164,50000,-4491673040187254,-7488899633678356,2515614769729718,4787863044010110
30,3650,53933,50000,-5002074292668019,-4554276636013226,6810639912219385,7251932024388873
30,3421,58335,50000,-6071864521139099,-4488331180165247,6262669035415601,251259247097831
30,3999,68258,50000,-6679029672371843,-4058486687567788,845689634222761,2135892689750050
30,3550,52311,50000,-4651089800222951,-6375110663132556,2225868707522919,1537330443242004
30,3384,52613,50000,-462952170969109,-4749170484494118,7090551277899382,536390612932993
30,3449,57019,50000,-4390327769167558,-7876803420089450,2910792148270475,5555525309123289
30,4081,57862,50000,-1303761092638730,-1521986147086692,8831028979944444,6163170075256800
30,3324,54399,50000,-2937456907014503,-1013006976297767,6095034988090576,8675891419568363
30,3414,60167,50000,-1674809901390079,-1473235252586830,2798899559081411,6956587083218156
30,4077,59813,50000,-5835285976546640,-2207215818902661,6281188004673090,7624496591086395
30,3361,55788,50000,-6587091719693477,-2630131756255649,3573646098140376,5774170858192703
30,3369,53275,50000,-2292031006460268,-3945453880383103,1885997105550497,7835698603950215
30,3726,53123,50000,-4567378575266611,-4969511622079028,1233414240948867,1539216933212326
30,3389,53521,50000,-8549799991712015,-1564666415697808,8000171658192533,7041680929142267
30,3452,52572,50000,-4735024425114136,-1406021023811734,2725439471760273,8284760350476747
30,3510,53923,50000,-451757494123809,-363505187304887,253229771710269,2264237556360530
30,3354,52064,50000,-2532492802725028,-7764696437964539,1100789439924756,8190214690817692
30,3339,54391,50000,-2910519994345084,-4609834832072236,4029092406244845,7150057487052212
30,3502,53937,50000,-6933148207648627,-22179678765185,3088707058807316,124863229252488
30,3416,63341,50000,-8666011358815535,-2511938343707156,5245560079328428,6412073247393978
30,3388,66379,50000,-3215288995009913,-2016343984432936,7067077213611857,8630781219932407
30,3524,54505,50000,-8891468108758828,-4913641855508877,7690181407063685,1932553728223056
30,3403,58389,50000,-1750927601762252,-3379272826451251,904475395595259,7115779668424867
30,3860,53286,50000,-281604710474748,-4835404741492697,6535886285040170,83468203724505
30,3716,52958,50000,-8884942873131911,-3614760066666334,4169457158866780,6659633123710190
30,3402,52302,50000,-1157955210722749,-1512397917185839,3613398147616626,6590213041493358
30,3422,53328,50000,-1924131353483680,-4479934718218685,6965089467490790,3314102035687394
30,3430,78770,50000,-6456582850479889,-3382544563748874,5784880567037925,7419991418845899
30,3326,53107,50000,-8584660043156598,-2344365344478902,1868216443296081,946812166675871
30,3351,51365,50000,-6289648369342140,-3473231053684842,7834108931020776,413893772941664
30,3500,63596,50000,-4084278600342662,-7760620653220371,1365301523853845,1982248010693514
30,3317,52919,50000,-617837383663988,-7357111597930971,5599280752678993,5864668478879202
30,3340,53715,50000,-119478559393185,-7775915778641271,2528864713707049,2973422003533212
30,3463,55464,50000,-8182503340371479,-1144494239626417,3475281809407527,8908032341113620
30,3679,54393,50000,-4048735369456538,-1388445786216049,7143799894539039,8658214268816365
30,3324,53042,50000,-7267893904170236,-4667578608655134,4167827458235416,2276442291678247
30,3271,54981,50000,-8589764826633476,-2196337636388949,3976285932918304,5932597305744960
30,3271,52899,50000,-1325449854707537,-5511020240758011,6939888120896704,8912907549820582
30,3351,53762,50000,-1600376346229987,-2672979487836086,5606179786111840,3814244028239884
30,3346,53091,50000,-1339648041068892,-5872806723177186,2922958861696227,2512978018695082
30,3366,54264,50000,-4852056815450996,-6408324250279963,8384733415138264,8023686469205650
30,3388,54531,50000,-3901215774816597,-3127828013657921,2232917386429199,7095098619654532
31,3420,55856,50000,-68131029829563,-2665536766576027,8003282828058054,41841042334933
31,3362,53152,50000,-2864857789145147,-560286636873192,8489398280354482,1961704153432477
31,3459,58936,50000,-6733404732040778,-7262289164619109,5779315655611673,1687205419560124
31,3486,77335,50000,-8004872889938034,-4436207511695189,6992625169737171,8745725215686348
31,3464,75748,50000,-8049393779934879,-6712417438068468,5335571218236101,7570045279845103
31,3466,76164,50000,-2479951433704509,-7448134386865836,2748170452638710,4810667662827531
31,3438,73624,50000,-5475593571160609,-2552592889552140,7078749084665323,4293768895342608
31,3555,65699,50000,-1470268599258361,-7928501414477354,1610419639199892,5618445680007485
31,3572,72890,50000,-2293526867725379,-3709894205956072,2861118230078781,1521238391092814
31,3444,59911,50000,-1845831863765613,-1283455845861445,3911691798795052,4443596596335814
31,3386,55817,50000,-3691921385006955,-79869467149600,5027434166259120,3702521715541549
31,3414,53995,50000,-4512308162694683,-2652182038867097,4541321702682933,4464327572108684
31,3362,53554,50000,-6212291902649899,-6993308268446761,313517792063719,7276856996882825
31,3362,54472,50000,-7583033782994561,-3264688392052609,3573013765001048,833564696895355
31,3457,71323,50000,-398443266957839,-7084438125235016,5381476057647357,4750904528185861
31,3437,72948,50000,-459687527206831,-8109372925761123,5130898951271474,4553140385491702
31,3594,54267,50000,-6682592378629409,-1240345043470893,6512055018557785,2573749882440109
31,3383,59378,50000,-5458678885290580,-6364331304547502,5549399487007607,5396411625826879
31,3394,66596,50000,-2508790865994426,-8566804295116035,7705338766543581,5644253649682715
31,3449,65483,50000,-1662340076949544,-2926781410562000,5760634725964135,6665350179302221
31,3528,63447,50000,-2936456894948254,-8325618613258018,819305003038678,6202475677528557
31,3469,68526,50000,-574384623950889,-3421115881131572,1883485572291816,8517266399442826
31,3484,55844,50000,-5467010418257332,-7969315352323321,6549029007711955,6998389245177326
31,3569,54325,50000,-4687222974157940,-7026668602973485,3769280246633743,4008187731761199
31,3418,52818,50000,-1924836000052898,-899815440337685,7897396599130231,3460122064902966
31,3386,52747,50000,-6965457488852665,-4375972387443443,8423844922966698,6720758951487748
31,3390,52768,50000,-1905563734786872,-278861168251420,5528926297745333,7391701140208101
31,3522,61386,50000,-8167465163282018,-5904327564188810,3473205817026790,159363346041198
31,3504,64748,50000,-3166548867281221,-2570342661516532,3549699002717157,4523473835283878
31,3869,61806,50000,-6408509994999728,-2277759750110254,103955237514461,6012028733013330
31,3363,55132,50000,-3462409689655391,-5941184914530843,6944607308343247,6113930293258957
31,3405,56028,50000,-2384975460035491,-6857786691343412,7254035203267946,7265210648251361
31,3456,56118,50000,-7063514519143134,-7981850446153282,4342125456739118,6900897025052949
31,3379,64467,50000,-5344303959077428,-8672255617396672,8868180596347861,6163885977583899
31,3509,61137,50000,-5271938907659938,-6549594679424952,2626624904212190,5274244155558205
31,3457,70896,50000,-7288804104078068,-930667835599237,2503298478908894,3442135222158840
31,3446,54501,50000,-6534416875221636,-498382565393795,592303190851925,2144238159823497
31,3459,57475,50000,-837011028350895,-1168543129586985,2538633856763840,373623593738210
31,3377,55428,50000,-5055556601746685,-5305897946396409,7585483177872792,7793415221719688
31,3404,55178,50000,-4411375202334704,-8715208443058741,6230192568188224,2480936043064417
31,3467,68078,50000,-3836793585944033,-7221850584554056,5149493698173621,1117166789144611
31,3424,72694,50000,-4561863709614754,-7651205149090223,1053501588197245,6251788540132567
31,3430,69658,50000,-8147426319493560,-3453043056606429,5937465021757238,2089836932759179
31,3642,54570,50000,-8456584892883749,-6656546854254250,405873833199066,3847908192473615
31,3404,54676,50000,-6132798207246860,-778108337516577,6758206476813335,4825380466981359
31,3410,53735,50000,-3152173038770673,-6139755537710689,3792347536851993,952632171198440
31,3502,75874,50000,-2568183962053006,-750956288331736,7980951440421844,7367648522221818
31,3430,55180,50000,-804932006552037,-7224123906606096,271376261915940,299109352367072
31,3490,73031,50000,-3571585236156596,-1205034809761608,2158656373057587,8062655052222868
31,3620,70804,50000,-1760904549348861,-5605871759382081,2558747808498111,7962195755335405
31,3832,78979,50000,-7843633949073303,-585605012434874,495909026595478,5780824964033254
31,3435,73083,50000,-3471610991121479,-141783145826055,5248201251959637,3212202687210819
31,3432,65922,50000,-8814050108450650,-7224681805196438,5496739745257972,3025725994654991
31,3411,54637,50000,-7361541726723504,-1388596930062288,7854931805744865,2931090979847583
31,3430,59205,50000,-8570851487112567,-3120687580457895,1600922221390223,1537629447168454
31,3457,62687,50000,-8440642983079615,-1659175132565941,373834097833502,4627863965814386
31,3483,63040,50000,-6579996244628671,-5249950081146690,6185610780637097,2631803117794865
31,3402,60588,50000,-7472212426392069,-5677174155072513,6525772661855910,2873083245165401
31,3502,62280,50000,-3111787540488017,-971321892239842,1446922156097384,4074200900193847
31,3492,78858,50000,-7694297606274216,-2885406410386088,7916428017881411,5920121900049855
31,3386,53693,50000,-4184220587263311,-1616648136507729,3035723853283197,1001183611414420
31,3441,54037,50000,-104683532104551,-427962084297327,4694539931135244,2255867862286817
31,3402,52610,50000,-7253581229172979,-6114574911455947,3490463672804646,4332941407105554
31,3411,52360,50000,-5858941874966602,-2633109164604004,1022333298941270,7244092299777817
31,3470,53969,50000,-2240072250113845,-2589428011959419,2129412064533692,477857310155939
31,3566,55077,50000,-8897986057768529,-6104431824672982,4589211223463999,3133575857772311
31,3605,76909,50000,-3826989078767276,-2370529844105254,8158754050699929,7743714410311759
31,3717,73444,50000,-7983311979742347,-6629548779880121,6795687270510619,3479710334712460
31,3458,77359,50000,-6155402227949808,-7476841686836163,2670390848484504,3414738304703708
31,3577,59836,50000,-4880609441722500,-1213225997550408,5738112464977587,3975625746093671
31,3459,54371,50000,-6837813612733743,-2494084774718473,6463216286066675,582030087006329
31,3520,57292,50000,-1297671627110651,-8992652640047261,3150129302925280,211748132395621
31,3532,64890,50000,-2907800091286512,-2931987847638761,1916745380449415,4777102941890528
31,3501,56432,50000,-5279966325040202,-6947267058252545,3181873894499480,4166662466323568
31,3376,58049,50000,-5125269483996098,-1295669525048205,4537210017993224,5876514713426689
31,3471,78864,50000,-1971333260851202,-1792613610544954,5520437593823409,7994421079936441
31,3409,55928,50000,-3614478496394656,-5378216212749386,7330879809856692,822766148480892
31,3440,57844,50000,-812897519486949,-599465775176893,5131878539326669,1360037584027800
31,3401,63868,50000,-2668982981000770,-45306346785814,7619750295312317,7290942059170698
31,3404,57026,50000,-2122337675986155,-5119923273280720,8710678266304347,3379368008015592
31,3352,60454,50000,-5966225935318476,-7001759116851924,2517919986637962,3666542513382807
31,3535,67197,50000,-7904295697178132,-2039034519060409,4036191055983087,1139860027995313
31,3463,59898,50000,-7098580331763569,-1013736248955663,836413651373779,936500885335497
31,3390,53836,50000,-8957770003765140,-5197079274110386,2991467414705658,4524241454937296
31,3494,72086,50000,-2103189374960964,-2997019544282851,3366188245231347,5906440057976507
31,3767,56179,50000,-5547852407254582,-5342645191534648,2299512332560818,7050502400952332
31,3467,68464,50000,-3334000075371249,-5914653341817474,2720659790386445,4146400567386918
31,3368,67992,50000,-7514681947283926,-7562779278973883,7387862650926488,3853487752807396
31,3516,59405,50000,-8045524551340540,-8156130553293844,7809197678366873,632905923937277
31,3395,57632,50000,-4904107398846846,-8811161072995735,8762717258300088,1848846010230252
31,3433,64955,50000,-64403635279818,-2000840962125031,2400062515849570,2283779178332081
31,3484,69454,50000,-4735515582715665,-2228821190625169,1441357499983711,3515472877991015
31,3696,76275,50000,-1492742908322187,-8342406109744196,7836287134076864,7315690819334264
31,3410,60474,50000,-8320812763157861,-7081460590509788,3248161005654241,5400318807490277
31,3532,58483,50000,-2257394665854312,-6154969135912189,64570479210424,181877596390116
31,3463,55641,50000,-520484163694102,-3835517127762240,5814700515051015,3070786517236543
31,3689,59301,50000,-4304099610163680,-2476908050042714,3457337332594205,741952151991461
31,3494,73493,50000,-5369461887266726,-7147820900713406,2301999005414423,3516745556150059
31,3426,58279,50000,-6681282475377688,-6481060545800753,3901246010371765,5079621322432688
31,3392,56893,50000,-8905276376669143,-5565475869193414,998212105853531,2097837553841616
32,3251,50553,50000,-2627056786536075,-7390618584296377,6823596155851104,8585628668418214
32,3250,65267,50000,-6854133137899350,-5944691848648313,6299187353738039,3068316112975689
32,3521,50496,50000,-1841981406149153,-6116004658813530,5888207373165830,8993424312752239
32,3247,50960,50000,-4675642974016389,-6674710624273844,4888568121619872,893258107570616
32,3269,66507,50000,-4175948932985041,-1954250817600101,7050978843339823,2894747521376547
32,3559,51002,50000,-6756104687331301,-5159106388714460,6805021986019129,8304498488975490
32,3249,49996,50000,-2946382189110056,-2502050664672641,3709345076934528,4300007926621717
32,3271,51750,50000,-4634546989908445,-6652020150904131,1170679966692666,7622655227564258
32,3379,52066,50000,-1621474705944367,-1902771335810386,5252212230818821,7515817678083757
32,3249,50254,50000,-197603525270546,-1871727855094599,8969675254728345,8496184415429107
32,3273,49683,50000,-8816190850680353,-7098811710897350,5795169586304748,2944207798781460
32,3425,50374,50000,-4066491406480405,-5503097509076691,4456792848834928,3782425206942365
32,3249,50952,50000,-8482505821592619,-291633703568180,1235112311977203,2084988200601620
32,3529,50612,50000,-3362230960064147,-5316929195488834,634773906186349,3346190014015318
32,3273,53081,50000,-7527868053653155,-1806301079923209,2683313299857064,7489524569606826
32,3247,49354,50000,-7968332802721089,-2177698999434844,4929262322287928,3349032764243264
32,3427,49059,50000,-7307762520835929,-2867893584022140,3087657447181275,6237535495889376
32,3269,49484,50000,-1382037230863443,-6619604415031171,848219039750655,1744690849316126
32,3251,49803,50000,-4255876297935960,-7420350312386389,2854818515891754,387274554594973
32,3298,49982,50000,-216335751108513,-649803589862548,3716678521875049,2050992514874487
32,3252,49989,50000,-5378444861527949,-7327055627852926,2446308277037746,1375255133779020
32,3269,49494,50000,-1223571352444841,-8544954243884114,5109271828073473,4507453505542196
32,3525,50545,50000,-3598702117460085,-6384982216642482,7292578141702252,7943788596154212
32,3478,51544,50000,-8018776566268298,-72748409959644,3509353465577588,8544095370113537
32,3274,51965,50000,-5520067674231790,-4579685361199625,5604472595822449,4065905023638906
32,3271,51050,50000,-2526421313664189,-6771612341989745,4020341619641937,3371452162513445
32,3382,49621,50000,-1956666429183417,-4881733638307421,5104334115984768,7490896340526854
32,3360,49579,50000,-2108432448856169,-2816445388138060,4436973789177151,8558262044813196
32,3271,48655,50000,-7381588914182349,-8794896628003560,3118316779172039,827986567428746
32,3268,52666,50000,-1199429234748182,-8078244928736988,6297329471897942,402608197337886
32,3500,58510,50000,-4332436035481241,-1683956377342068,2940427157811736,5558651310370794
32,3406,56328,50000,-6034799301489651,-7307790380302127,8313995845534618,1066644304854966
32,3249,56276,50000,-2886279311511874,-389653672813618,6271300906774633,7781976227368479
32,3586,54321,50000,-1292277879286760,-4128373908403696,3723401345503531,8169413636217028
32,3414,49614,50000,-8205083779149021,-127427606089555,8924874060479319,5382996432632438
32,3271,50160,50000,-928837793310052,-2989429519226108,8370146622459106,288992120766791
32,3491,51565,50000,-2793610129793586,-7345845060281375,2031197718936520,235631672674526
32,3544,51699,50000,-5690508119325642,-329504413901056,6337471949237346,5974435568147017
32,3271,50569,50000,-442269701125287,-4596042806665304,1739527636730517,983855410785953
32,3249,49827,50000,-6475481791406281,-3935686687852619,989623418349030,361751295359481
32,3411,49028,50000,-8403341788883545,-7749285148513739,3227921429655138,3901326215995405
32,3412,51786,50000,-982812438282686,-7633404982952520,6471476263086252,1880234526952295
32,3409,50831,50000,-7100333885535795,-438848571440724,3377968198131619,630484860492976
32,3414,49447,50000,-1843038652899203,-7778354280004709,2646643363774743,2517982998587503
32,4377,55280,50000,-5586759252139949,-8272159722747215,8401183796446903,7197633141184022
32,3425,50592,50000,-8949448320122094,-8821625805580785,4190300979809042,3030937029012645
32,3295,49810,50000,-4695861400690283,-8027683988279151,3827693738340210,644158806975134
32,3440,56878,50000,-8011894217544805,-1522030788602774,195408680665449,4764323459156936
32,4414,58469,50000,-7277905191617995,-2747086138825276,4731097555795497,2609706331586289
32,3294,55777,50000,-2087783543908271,-5285944079923780,925508527610485,8480744272283523
32,4258,49790,50000,-4796041820006722,-2385477670505098,5502893161690500,5843835135336064
32,3249,52519,50000,-6911994608112254,-2291651113138942,7903543008512199,2148623588808298
32,3472,49355,50000,-3658487881592692,-8806333047451712,5189560784453398,4468441164873580
32,7089,51273,50000,-7453916551873047,-3179764056139516,2693693068971383,3956084971946595
32,3271,50607,50000,-3845824748487570,-7647560522583776,1735397811638927,106963683994299
32,3272,49383,50000,-8484245508525908,-565299798858978,2459936777218645,125535111286921
32,4180,49853,50000,-523553068952366,-1591696060398414,3480615739225320,5423335242307344
32,3248,50538,50000,-7420126677557860,-4282944607227211,6370395723455406,3843341236356147
32,3271,48596,50000,-5735374047275271,-4928306602092965,4055186595580807,3142548174488301
32,3464,53434,50000,-2643581658264224,-8227796188054340,650558258847315,8636663976974605
32,3272,50935,50000,-3120061657697055,-1503007179832328,4522888647129351,7631029994520608
32,3316,51020,50000,-3168208346976357,-469691857012105,2723715847472446,1806119789672278
32,3717,49924,50000,-2377399310491880,-7073961384844152,8866909219500699,4715064648981478
32,3271,50210,50000,-7325271272796525,-198058811857017,88321578842375,732807166762485
32,3415,49392,50000,-5596518553757215,-7941354139947993,241409333412614,7464843927414084
32,3426,49351,50000,-8822870967660002,-7592883228899483,2503487043530666,1325679506786638
32,3272,49711,50000,-6881576750044323,-1572603367673017,7948309859773096,8112499390679179
32,3292,49399,50000,-5201778505578118,-2459068985452489,5031434039714343,6987856582981659
32,3624,53886,50000,-8808383410198364,-8790489439134033,6216851640660217,4602783664418539
32,3816,54444,50000,-3038832840832176,-4614020247255208,3657214670352972,5096531361056152
32,4119,53367,50000,-1484025324624653,-449415960645404,6424406484364254,466451236680082
32,3386,49886,50000,-4343074294471584,-3314689729537977,8181195756931809,5504140139966931
32,3294,49806,50000,-6719669717744064,-3222071683698850,1259553310235645,289293657196830
32,3249,48913,50000,-1067517313255001,-7477324111609635,7855707675923026,2074216677990848
32,3249,49726,50000,-4072328421295927,-1792850015484593,1396718301380774,5227815509164147
32,3271,50032,50000,-2296092556724491,-7286113137456962,919178068939637,3711273554908623
32,3648,54175,50000,-6977850970867736,-1959941742310311,2058164902050703,2694848219202551
32,3729,55905,50000,-3196581305689797,-7575642708256584,120595854983677,3768639630021445
32,3318,50775,50000,-1553012912992052,-4101451868384239,252476808750389,7114359968239018
32,3386,49007,50000,-802760989399042,-1132882942304609,3448934095734275,526867535983984
32,3249,55030,50000,-8672649036074921,-1553160202495088,2969222832812193,1750643034365326
32,3385,49390,50000,-4432676221335224,-7463905184219829,8364171883358640,7411500171560317
32,3272,49390,50000,-1737824736788729,-6341727030561083,7646115783066042,8132452473232389
32,3263,50629,50000,-7866574443928023,-6795130649993896,714006004299354,3329396618475383
32,3271,49960,50000,-8212485313664561,-3865064524140122,7444079218368079,5096687459092245
32,3270,48858,50000,-3223184028856337,-7462240606399359,368478741522147,7909515212273206
32,3590,56661,50000,-1304473275495777,-7701748118426304,6501295126009087,4497302060353377
32,3703,54333,50000,-1213433024932128,-1897871289049538,2267215191920599,7973734836641258
32,3488,50302,50000,-5499604735843736,-1235008414325836,4599937801975644,5209276587885496
32,3410,50635,50000,-8661381001146534,-2362075613820043,2427927999434618,1394935371339883
32,3413,50909,50000,-2057940810792695,-5936765410292949,5569363194936227,8847463632680843
32,3662,50304,50000,-6742828042503689,-3011371057003895,6835622603302549,8021204943022223
32,3378,51885,50000,-6115586318100895,-5778223116458239,6346598649295114,6643654649972493
32,3249,50017,50000,-7026425236720238,-3044373440409453,1933196025785522,6094943620028901
32,3382,49440,50000,-4680110078620741,-4660598462464246,3863668070484232,3983728182411329
32,3251,50469,50000,-5991568582151809,-173072087965873,2312174487795458,4053025901298040
32,3250,50206,50000,-6036149039190719,-4884203072733238,415279213972683,6457732286481980
32,3273,50180,50000,-4316648190001594,-3872661196997075,5459553199121573,455013586482964
32,3257,52838,50000,-7710195988059360,-5296691130254967,2043309538531244,6705617680654712
32,3383,56281,50000,-7346066934607632,-6476283504597900,5608883456621240,919664809781721
33,3382,63055,50000,-326127735379092,-1893221335132622,6580337271746169,8787963847508618
33,3545,60197,50000,-3368869861587843,-1209778023569111,6671046209876111,8278270880494739
