elapsed.ps,repeats.n,param.x.float,param.y.float
29110,100000,-9.648675759797408e+307,-4.810751232745421e+307
34876,100000,6.696873079356365e+307,-6.620162780899331e+307
28418,100000,2.2286503864469714e+307,1.7925986719842454e+308
32105,100000,-2.3761491414001154e+307,1.0947771902019244e+308
29809,100000,-8.066325095040281e+307,1.2365089529799781e+308
35024,100000,-1.7586667568581152e+308,1.5540116351027626e+308
29176,100000,-1.2520040807328011e+308,-1.058798050304862e+308
32766,100000,1.4632424704819034e+308,-1.1325802596126481e+308
30971,100000,-1.7371483852753786e+308,1.394086456680933e+308
34594,100000,-5.972805885516235e+307,-6.325752982339047e+307
29061,100000,-2.061082918633316e+307,1.3632765272171206e+308
30527,100000,1.1012348760763297e+308,2.1930139561424872e+307
35836,100000,-9.170505639368518e+307,1.391745910124564e+308
28957,100000,3.569221608151397e+307,-1.5965594119575114e+308
30806,100000,-1.1548516839002602e+308,-9.131195819999018e+306
28548,100000,-1.5481974311405782e+308,9.323645645204941e+307
33845,100000,1.3400728883840055e+308,4.3632852733468715e+307
30736,100000,-1.426942941598977e+308,5.978232650825253e+307
29843,100000,-1.096225002555884e+308,-2.626325792908209e+307
28395,100000,9.383152137804165e+306,-1.3985026816882078e+308
30379,100000,-1.1245480555265625e+308,2.0995134364717221e+307
29351,100000,5.415262348342543e+307,-8.168139672990987e+307
29358,100000,1.320790942265683e+308,-5.625563147159425e+307
28266,100000,1.553409332540118e+308,1.2483486856226187e+308
28375,100000,-7.725438456834086e+307,-9.041603182785408e+306
32982,100000,1.4933652216510613e+308,1.6682659603237949e+307
29821,100000,-9.086049427448106e+307,-2.0028800831475987e+307
29244,100000,-8.027856367908919e+307,1.5019157060215385e+308
28613,100000,1.5643351684195026e+308,-1.5620099749928117e+305
30521,100000,-7.13859886215004e+307,1.6288362487322183e+308
34445,100000,-4.967236369223297e+307,1.1030623398612802e+308
34056,100000,-3.222015697249761e+306,4.090612861219327e+307
29949,100000,-3.0649168908467167e+307,-8.484650120160399e+305
29641,100000,-2.468120192439727e+307,-8.775594789972064e+307
33074,100000,1.3319096675075576e+308,1.1402396407575039e+308
31280,100000,-9.229117810464638e+307,-6.320450095160555e+307
31310,100000,1.6773797992140225e+308,-1.3003885777862887e+308
28906,100000,1.6953810575179667e+308,-1.0044898148792313e+308
32291,100000,1.5965897105742562e+308,-1.6544721857660944e+307
29280,100000,1.5487336610786507e+308,1.138805473984079e+308
28348,100000,3.8516431762114267e+307,-4.4934432031503927e+307
31724,100000,-9.343120494525627e+307,-1.7069343573517525e+308
29516,100000,1.3939502626523496e+308,-2.7509357763564546e+307
29551,100000,-1.4102332900753287e+308,2.8440726435044443e+307
29710,100000,1.2853009668998737e+308,-2.1585971527588977e+307
32272,100000,-7.458770109499958e+307,-7.303480432033205e+307
29965,100000,-8.678251657743356e+307,5.464728893146552e+307
29185,100000,5.442995302832825e+307,1.6763227410870783e+308
31083,100000,-1.0346932423454087e+308,-1.033833752296056e+308
30653,100000,-5.221625392173911e+307,9.164894325879964e+307
29618,100000,-8.042702999589976e+307,-6.202095824068946e+307
30036,100000,-1.257214107939287e+308,1.6113083577597902e+307
32195,100000,8.757909108287629e+307,7.841087921859408e+307
31468,100000,1.6229907318232862e+307,1.206754817744155e+307
29414,100000,1.4211984691045802e+308,1.0224932856773914e+308
29498,100000,-7.773302781557651e+307,1.3411628888999485e+308
29221,100000,2.7729018223891277e+307,7.685905518957696e+307
29418,100000,-1.317449875278872e+308,2.2432018413142129e+307
36747,100000,1.499869098588873e+308,-9.129109116449118e+307
32568,100000,-1.4319154500273583e+308,-1.1303503542800125e+308
32530,100000,8.733011712670829e+307,1.7266937887725001e+308
32066,100000,-4.3802720100601163e+307,8.796874419295765e+307
29544,100000,-5.310440311106836e+307,5.009763628693014e+307
31302,100000,-1.7314746690986545e+308,-9.696868916179836e+307
33213,100000,-1.6664645075182149e+308,-1.2550884205651194e+308
28437,100000,-9.503210255738959e+307,1.5830849417979782e+308
29755,100000,5.108535987569615e+307,1.910936995855855e+307
27869,100000,2.764216405462848e+307,1.65030779756179e+308
29687,100000,-9.294737369851172e+307,8.781443519036249e+307
29799,100000,1.4502576103540996e+308,-6.135424324592956e+307
32318,100000,-1.35436165378969e+308,-1.6289134682788848e+308
