runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
4,3901,32943,250000,3474029577,2896202941,703405349
4,3800,31052,250000,3475706573,806065066,2903450779
4,4058,29989,250000,1037125048,1544744549,3438710460
4,3858,33306,250000,2985519592,2360248658,1201244173
4,3799,33305,250000,2844053991,2224294943,750277881
4,3855,29420,250000,2843189669,2157725764,3714576530
4,3796,30063,250000,2723152363,2151734845,2203445799
4,3916,29415,250000,3946867345,369287366,2307224158
4,3919,30683,250000,877303291,535728515,1120737730
4,3744,32380,250000,182676235,206454069,2618540459
4,3765,29639,250000,1389326724,2526229492,1614164138
4,3934,31806,250000,1982835371,846532665,757994958
4,3834,33254,250000,60931432,4144105386,3159388767
4,3939,31428,250000,431682076,1073891796,653634040
4,4064,33417,250000,1453349634,494841633,1226393649
4,3859,35448,250000,3988935844,181911248,3712444820
4,3968,35311,250000,1723400694,374220109,1414883302
4,4083,34665,250000,1803846370,138543978,4199387082
4,4000,30119,250000,3721675917,1123878345,1999530275
4,4110,30576,250000,841085481,676214377,4024483587
4,4061,35008,250000,185180314,1263212263,1873642494
4,4028,34711,250000,2824752051,2958176970,3591722940
4,4426,30090,250000,2036723222,3904564017,2966626319
4,4035,30717,250000,2807184043,137173342,781584430
4,4533,37018,250000,4252196959,2662647844,2378076630
4,4029,38779,250000,2170696019,944356614,1777483440
4,4439,30397,250000,1387843541,849491852,267841285
4,3919,32422,250000,1194327243,618522313,3551437086
4,3857,29837,250000,1038646211,2133519135,912843634
4,3970,35437,250000,3113900326,1921049177,3303113388
4,3836,29336,250000,3103300221,2419056889,3028853978
4,3886,29852,250000,3329464419,1515259182,2438487012
4,3942,32974,250000,2369828950,2411550750,800197894
4,4148,29823,250000,528674480,4201433195,1514659815
4,4201,34730,250000,2002456401,217498581,1714569520
4,3889,32771,250000,1062270555,2378388619,3538378678
4,4311,34459,250000,219174333,598819632,1224088241
4,3942,35324,250000,2936811839,2542156771,1201058105
5,3286,24990,250000,1373235970,2474018349,1352855515
5,3247,26478,250000,4049381760,1082809296,1268579303
5,3278,26876,250000,3892644997,3890940761,1699188193
5,3380,27072,250000,1219981921,2520430890,1172917475
5,3259,26756,250000,3391804426,1177244594,3921494045
5,3360,27038,250000,2761965571,3185998952,3070534736
5,3290,27154,250000,3073473506,3459641647,2468473120
5,3397,27581,250000,3196769545,4252743109,1938869203
5,3276,25242,250000,1707208168,1074881444,2116112406
5,3379,25137,250000,862576974,2226811919,1472731743
5,3308,25832,250000,1890625859,816885004,4201362825
5,3357,27062,250000,3407407923,1506953459,794414648
5,3296,26312,250000,2041956543,4284730832,1968418517
5,3246,25433,250000,438055561,2949540731,2643535005
5,3286,27268,250000,488322177,2631692677,2963767222
5,3329,26528,250000,2645623427,136566882,3163820265
5,3244,26113,250000,232370284,460192774,712359118
5,3345,26608,250000,2176041016,1037597783,2795720682
5,3291,25796,250000,1385245838,98682264,4220600301
5,3247,25600,250000,1743309752,1376888579,4269146749
5,3318,25620,250000,3466609751,2843977671,2706740095
5,3287,25662,250000,1338639853,4174365353,2655617953
5,3321,25636,250000,3873151656,777835803,3983936391
5,3395,25472,250000,666334734,1001860247,2574657081
5,3433,25875,250000,1140664934,762442876,2859266991
5,3328,25013,250000,3069496690,1981677117,2986264578
5,3330,25218,250000,4052905888,3401303854,3007391434
5,3295,25112,250000,3106904282,3081716874,1018550859
5,3260,25163,250000,281104296,2455287326,2027401262
5,3383,25073,250000,3491708867,1584729253,1832192743
5,3278,25201,250000,3945084936,755855631,3304296053
5,3283,25019,250000,3695416693,1307889130,1874387848
5,3295,25350,250000,1435956804,2377874342,4132566090
5,3346,25111,250000,2210566446,2906033765,2746930751
5,3341,25077,250000,4052777863,2526958571,3343603349
5,3560,25209,250000,832882370,2853649445,1069405510
5,3448,25217,250000,2477211302,690845997,3572822010
5,3271,25058,250000,100623702,1647580454,2057590999
5,3270,25075,250000,3389742888,2060584034,156386672
5,3280,25328,250000,197935240,449569771,2294661590
5,3270,24969,250000,4189863602,2035793743,3455953326
5,3367,25138,250000,3032253420,1991765967,1926291510
5,3483,25004,250000,3623722888,4243005162,1736113403
5,3253,25434,250000,3005193901,772721541,1726267659
5,3274,25277,250000,1132400748,1636530722,1706833471
5,3396,25498,250000,3806206422,2874640267,543642607
5,3258,25113,250000,3394383968,82369603,765952093
5,3418,25229,250000,371563302,3921924182,594986495
5,3352,25314,250000,3520796505,569335971,2660694930
5,3341,25064,250000,1555231046,907877201,1640401389
5,3290,25311,250000,3774250941,254030184,896658497
5,3355,26310,250000,4149316622,1511005783,3950523264
5,3325,26378,250000,851683637,1075571604,1208493886
5,3369,26439,250000,1521918898,3593622579,2827387187
5,3291,26540,250000,2202046825,3300152084,1940754532
5,3249,27131,250000,1730683627,524414182,1265963339
5,3270,26354,250000,3724725082,654134243,459182069
5,3297,25180,250000,2242636263,1317238321,2834179045
