runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
4,4646,28101,250000,1489530160,4056388399
4,4082,30173,250000,2761576151,2207681630
4,3855,28610,250000,3144889609,4091977494
4,4295,27116,250000,1710635544,2674519799
4,4035,27690,250000,3283568755,1145782575
4,4153,31881,250000,2212134576,1822703067
4,4106,29923,250000,447429949,1028749045
4,4116,29481,250000,1088877300,2058542564
4,3915,29682,250000,2564869028,3476472089
4,4011,32058,250000,4277663389,2367566189
4,4264,28534,250000,2796915456,3542626020
4,3857,31929,250000,397741556,2192351952
4,4151,30410,250000,716386253,3464282106
4,3966,29791,250000,4199704428,2161657144
4,4024,29892,250000,4216078554,872697281
4,3891,33471,250000,3048526441,923020806
4,3773,29343,250000,531901143,455288757
4,3846,31925,250000,143791922,234948464
4,3860,32088,250000,2726801884,3927043837
4,4024,28184,250000,4103856021,3425222258
4,4148,28620,250000,202072536,1995417298
4,3848,28469,250000,3921436222,3389793541
4,3980,28498,250000,4070728964,1360118544
4,4061,28695,250000,1685511776,1734547435
4,3991,31716,250000,4224181057,105727385
4,4387,30361,250000,4129952115,227432629
4,4476,31581,250000,345827993,3583348700
4,4126,30653,250000,2978453342,303945044
4,4014,33432,250000,3310438964,3736153185
4,4122,30975,250000,3809154957,1607011158
4,4167,31785,250000,1189692277,2210942734
4,4381,27488,250000,581549306,1492796893
4,4462,29327,250000,1441127571,3505403767
4,4019,29244,250000,2407121557,1273130069
4,3926,29034,250000,1978657747,214917576
4,4199,29561,250000,1943013019,1845746730
4,3966,33046,250000,835210244,766290535
4,4269,31825,250000,527691366,2675689918
4,4631,31735,250000,3361394815,2060218672
4,4255,30301,250000,3208354487,569316710
4,4231,29200,250000,2728034348,3301286183
4,4049,30608,250000,4080908673,1564458946
4,4176,30338,250000,2389180276,127086054
4,4246,29920,250000,723813569,1768390198
4,3976,32728,250000,692304142,10015286
5,3273,25407,250000,3828189104,677381864
5,3492,22744,250000,3727711501,358743942
5,3279,22552,250000,1000640171,3160477957
5,3343,22655,250000,147494232,1235293065
5,3389,22659,250000,2957755502,3929000683
5,3275,22917,250000,3821564992,3978186743
5,3277,22892,250000,307092412,350348103
5,3479,22646,250000,2181394183,2555608196
5,3302,24720,250000,22858216,3427074016
5,3340,24764,250000,1034692343,3755049793
5,3336,24951,250000,1202887031,225934097
5,3275,24868,250000,553503048,3352719434
5,3333,23645,250000,2837646414,3934764151
5,3279,22717,250000,2152994984,2748289143
5,3304,22703,250000,2565158983,3096888716
5,3349,22747,250000,1172237038,3791679240
5,3279,22611,250000,1772232108,1669391106
5,3277,22728,250000,1666919212,3750298468
5,3296,22609,250000,2923122449,3950922693
5,3279,22622,250000,2263130201,1073852189
5,3269,22813,250000,1734015175,2572134074
5,3342,22727,250000,1706253660,2445771068
5,3371,24047,250000,168111921,1197111820
5,3366,23152,250000,1539039196,3022847508
5,3372,22928,250000,3521993376,1827399301
5,3381,24310,250000,1538282986,3103605528
5,3304,24304,250000,4049630961,2969627753
5,3359,23940,250000,1126945221,4247933604
5,3288,24467,250000,3683138543,2830141999
5,3301,24370,250000,2078079788,2546315137
5,3297,24311,250000,206781559,1420942625
5,3277,24252,250000,2909294708,2913541714
5,3279,22752,250000,2310430993,2479143420
5,3363,23335,250000,1520877002,23249192
5,3278,23896,250000,2806865500,1199922784
5,3269,23691,250000,1564081163,2715787089
