runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.x.float,param.y.float
13,3245,45211,150000,1.7610268196599762e+308,-1.1870603759714023e+308
13,3267,44974,150000,6.552469899381972e+307,7.94332483845737e+307
13,3536,45178,150000,1.488042110266317e+308,-1.1024215589859196e+308
13,3265,45061,150000,6.437411393238558e+307,-1.7257963445433592e+308
13,3247,45139,150000,6.551995864846093e+307,-4.167685759266903e+306
13,3286,45154,150000,-1.321267803129979e+308,-1.7793145789507447e+308
13,3245,45250,150000,-4.507675285118609e+307,-1.111710895703141e+308
13,3274,45013,150000,6.550720763921923e+307,6.564888038725511e+307
13,3422,45489,150000,1.7567669458544362e+308,1.247857383713224e+308
13,3245,45401,150000,-1.1958756498874334e+308,-5.281114034048719e+307
13,3248,45110,150000,-1.7019569647471834e+308,-1.76165464601975e+308
13,3311,45272,150000,2.2621079848169186e+307,-6.417228969213936e+307
13,3247,45353,150000,-6.86092975815976e+307,1.4972723185613908e+308
13,3248,45306,150000,4.2637690694555283e+307,6.410962067388695e+307
13,3409,45240,150000,2.844125449066395e+306,-3.0228103778727716e+307
13,3248,45202,150000,-5.97327385086138e+307,-1.1656626280571622e+308
13,3247,45422,150000,-8.353374046636594e+306,1.7738891547066773e+308
13,3278,45116,150000,1.4960679048897196e+308,1.3591923202441559e+308
13,3287,45802,150000,-1.7268163238223338e+308,1.291685758112353e+308
13,3248,45641,150000,1.5497636277510715e+308,1.2506696298688635e+308
13,3468,45579,150000,4.114226353531897e+307,-9.678159268752677e+307
13,3245,45758,150000,-3.9784522651543916e+306,1.5272705952627364e+307
13,3246,45221,150000,1.7234413619454739e+308,-2.4443078758936738e+306
13,3296,45142,150000,1.7850416596633135e+307,1.4893632586019385e+308
13,3249,45225,150000,-1.4987060426204475e+308,-1.3765610013602e+308
13,3272,45258,150000,-2.732542935253105e+307,-1.4415411827269442e+308
13,3427,45883,150000,9.641112763598947e+307,-3.869276112129881e+307
13,3293,62595,150000,1.453882891736358e+308,1.2546581343186535e+308
13,3312,64491,150000,-1.4231788438153785e+308,-4.052253900912491e+307
13,3341,64828,150000,1.7699348415560281e+307,-3.9030775749200714e+307
13,3271,45156,150000,1.6190797449042838e+308,5.041692801460919e+307
13,3323,64913,150000,-4.4626999977512155e+307,-1.2549637567974091e+308
13,3639,65134,150000,-2.072745786282237e+306,1.7250517298488222e+308
13,3245,45382,150000,-1.4777160006097711e+308,-9.309818759931872e+307
13,3247,55666,150000,-1.0737950815216477e+308,-8.126113683109863e+307
13,3319,45976,150000,-1.939671419077037e+307,4.0589446294103525e+307
13,3245,62454,150000,1.656624106716733e+308,1.454106120929336e+308
13,3327,44902,150000,-1.1406326593831086e+308,1.723149833798794e+308
13,3720,45250,150000,-1.5950525530811232e+308,-1.6417811306500076e+308
13,3247,45387,150000,-1.4370374338697492e+307,-1.1553710016776345e+308
13,3248,44836,150000,-1.042626074609669e+308,-1.0502299302461744e+308
13,3299,45031,150000,5.966423044717636e+307,5.12396690797084e+307
13,3246,44999,150000,1.1744413343063873e+308,3.186998957626475e+307
13,3245,44832,150000,1.5957076864255369e+308,8.495094438635879e+307
13,3405,44621,150000,1.1523906249505307e+308,6.757840937311443e+307
13,3244,44980,150000,-1.6467310813713498e+308,-4.132929928857532e+305
13,3245,45018,150000,-4.964690917417136e+307,6.552222430964064e+307
13,3280,45533,150000,1.4949437810912294e+307,5.176153452933889e+307
13,3244,44868,150000,-8.035645609376035e+307,-1.3962873850475627e+308
13,3261,45387,150000,1.2035021140013659e+308,-9.272350911337763e+307
13,3403,45643,150000,1.060029233247587e+308,8.626558797861202e+306
13,3244,45023,150000,4.1457959948257714e+307,1.2293207174426466e+308
13,3245,45303,150000,-1.367874943939249e+308,-6.102543783043127e+307
13,3276,45288,150000,6.322584223409476e+307,1.9381839854534332e+307
13,3244,44858,150000,-1.1227044350865055e+308,-1.5118390970157277e+308
13,3244,44967,150000,1.7711571746041412e+308,6.188886323613169e+307
13,3396,44896,150000,-1.0669073655495933e+307,1.5808692868523044e+308
13,3245,47784,150000,-5.404077365666459e+307,1.1803282662431745e+308
13,3261,44899,150000,-8.098697676148964e+307,4.2701019619855666e+307
13,3321,45178,150000,-4.871102078717723e+307,1.547171105908428e+308
13,3245,45098,150000,1.314057075916838e+308,-1.7856516681537592e+307
13,3348,44850,150000,-6.038198647663179e+307,-1.609456507458852e+308
13,3390,44831,150000,9.01953888264275e+307,-1.5865005517467438e+308
13,3354,45545,150000,3.6768974513653843e+307,1.2687545723728197e+308
14,3320,45854,150000,-6.354010664635916e+307,-1.4474771080384786e+308
14,3245,45636,150000,1.3496192278525915e+308,-1.5842906689812391e+308
14,3248,46138,150000,1.5642084987168026e+308,-1.058445534116881e+308
14,3441,45534,150000,8.895688963947529e+307,-7.141779967544457e+307
14,3255,45452,150000,1.7094687746977912e+308,6.909982177863814e+307
14,3289,47829,150000,-2.0763783473875294e+307,8.236077488285406e+307
14,3505,48239,150000,8.689935036258667e+307,-1.249861129302092e+308
14,3349,48856,150000,-6.448607931116146e+307,6.986170811548172e+307
14,3288,47879,150000,6.248454312027868e+307,1.2155342829000566e+308
14,3586,48682,150000,-4.282000736657231e+307,3.7867478626162985e+307
14,3293,47910,150000,1.181104497952214e+308,-1.2128687994459442e+308
14,3289,46980,150000,9.149080801036855e+307,-8.713832509190412e+306
14,3290,45987,150000,1.5927048673210914e+308,-4.574359426011428e+307
14,3250,46067,150000,-3.1784651188332333e+307,1.7175834217643081e+308
14,3247,47041,150000,-1.2207493335222963e+308,9.199210152017858e+307
14,3409,47483,150000,-1.8242953250376625e+307,1.5001212317036108e+308
14,3341,47023,150000,1.5689189569447603e+308,1.3664206379112425e+308
14,3417,47888,150000,1.439253880812154e+308,1.1230684922612925e+308
14,3336,48406,150000,2.874915576409033e+307,-1.0216075621001711e+308
14,3293,47801,150000,1.1084161685833486e+308,7.025624524812967e+307
14,3296,47448,150000,5.2296584670677145e+306,-1.391394468773434e+308
14,3472,48185,150000,8.660589363650028e+307,8.62358401659931e+307
14,3293,47740,150000,8.373762622502165e+305,-1.547856108153742e+308
14,3289,47840,150000,8.685229844356064e+307,-3.319181786773198e+307
14,3335,48587,150000,8.35331860602202e+307,2.7819561530077504e+307
14,3286,50712,150000,8.605046241068547e+307,-6.116467032141525e+307
14,3248,50463,150000,-1.0317659966400337e+308,-8.665921434964738e+307
14,3446,48718,150000,1.4977211778905988e+308,-8.116410877567809e+307
14,3248,46201,150000,-3.510232013073651e+307,-1.1452038203830155e+308
14,3508,45995,150000,-1.0170562969898867e+306,-7.95142256782471e+307
14,3386,48073,150000,5.864158159205342e+307,9.282385629538414e+307
14,3293,48662,150000,-6.523092898211261e+306,1.7321256569401437e+308
14,3293,48770,150000,-1.5390975203182663e+308,9.919833056883355e+307
14,3622,48768,150000,7.744572158090405e+307,2.7530203727679883e+307
14,3279,48232,150000,-9.56326252037883e+307,1.0998520193874218e+307
14,3246,45678,150000,1.373858417836407e+308,7.090095719517362e+307
14,3347,46448,150000,-1.332770824913977e+308,-1.5584477546766732e+308
14,3273,46602,150000,7.314278184595746e+307,-1.5259693185132096e+308
14,3264,50861,150000,1.48500330730086e+308,-9.467060944062154e+307
14,3485,51056,150000,1.7039710489824337e+308,1.045981615037939e+308
14,3249,51682,150000,1.0583655210664477e+308,2.2497309368665393e+307
14,3249,52020,150000,-1.466010412920156e+308,1.7030153133611005e+308
14,3351,44754,150000,-1.7637701188849676e+308,-4.598996212209491e+307
14,3258,49113,150000,-8.474554974997015e+307,-4.7886199755011763e+306
14,3265,45561,150000,1.7382403727033262e+308,-6.238049095522906e+307
14,3409,52663,150000,1.5874993186797042e+308,1.5369609877356994e+308
14,3248,52695,150000,-4.3744775112244546e+307,-8.134235082575327e+307
14,3276,53114,150000,6.120337095290901e+307,-1.472043435075668e+308
14,3427,50408,150000,2.27581589305661e+307,-8.447570808548251e+307
14,3249,55860,150000,-1.7561127535162908e+308,-1.0974124551728131e+308
14,3284,53802,150000,-1.6617443960467303e+308,-1.2541255664615227e+308
14,3515,53566,150000,1.5253875500615267e+308,3.6596339438334776e+307
14,3249,49672,150000,1.4627264347193533e+308,1.5948045106768776e+308
14,3260,46743,150000,8.850079569947158e+307,4.348978588511815e+307
14,3287,46140,150000,-6.487431100565968e+307,-1.6508013016801471e+308
14,3310,50093,150000,-3.4574145173609034e+307,-2.4030311966134083e+307
14,3279,46287,150000,-9.153775282804787e+307,1.9342921555207518e+307
14,3479,46471,150000,1.131445375558196e+308,1.2480265255487038e+308
14,3280,46734,150000,-9.88228680858156e+307,1.0806916748969487e+308
14,3268,46682,150000,-1.2780770123759388e+308,-3.9557157741469346e+307
14,3306,50943,150000,-4.1628439328634625e+307,-9.731682993278798e+307
14,3275,45528,150000,-4.646327963422219e+307,1.6501615693138963e+308
14,3300,45329,150000,1.1827602363794306e+308,-1.097634681448003e+308
14,3604,48239,150000,-1.5711767777336316e+308,-7.124284680894521e+306
14,3261,47057,150000,6.070616576731224e+307,1.2958701269736712e+308
14,3269,47722,150000,-1.6189011405554807e+308,-7.373316587196361e+307
14,3287,49452,150000,5.487413111069619e+307,-2.4341086410623214e+307
14,3268,46017,150000,6.224024788810683e+306,-8.474255278462016e+306
14,3245,50236,150000,8.690564610387808e+307,6.346214354166401e+307
14,3451,47214,150000,2.1766626034805426e+306,-6.136621709760676e+307
14,3245,49159,150000,-1.2131220391810922e+308,1.1049624607721987e+308
14,3245,47596,150000,-3.5306739029875275e+307,1.7858106333616555e+308
14,3372,53600,150000,6.16618075213099e+306,-9.53152481247617e+307
14,3268,52484,150000,1.3660307273699753e+308,8.797097878447042e+307
14,3267,47723,150000,-4.3449557841703577e+307,-9.756278835593702e+307
14,3403,52653,150000,1.2403103238889053e+308,-1.4423039089944732e+307
14,3246,48955,150000,1.695691253782846e+308,-8.066448176907198e+307
14,3283,53518,150000,2.3271244836122037e+307,6.177425089906376e+307
14,3333,50351,150000,-5.2587525220232967e+306,-6.183844790902609e+307
14,3260,46918,150000,-8.280881566086355e+307,-7.405660987691409e+307
14,3286,46456,150000,-1.4971204474036733e+308,-1.0432542054228534e+308
14,3588,53094,150000,-6.338513020736714e+306,-6.926984318702971e+307
14,3246,53268,150000,1.0789145494081335e+308,9.136156129512977e+307
14,3246,52698,150000,5.858339379595032e+307,1.5396132694868119e+308
14,3397,47478,150000,1.5309195545900237e+308,-1.7294370479717503e+308
14,3277,46270,150000,-1.6123833720312631e+308,-1.6642952784299813e+308
14,3252,48463,150000,6.716160920538779e+307,-1.0443333730212032e+308
14,3405,46072,150000,1.003124635723435e+308,-3.720026403437466e+307
14,3249,45739,150000,1.165034592723679e+308,-5.909914027390219e+307
14,3245,46130,150000,-1.0369991763998703e+308,2.7681509059200635e+307
14,3308,46097,150000,-6.986037351563259e+307,-7.133966664624325e+307
14,3245,47290,150000,-1.31563249613022e+308,-1.0671769865162658e+308
14,3253,46210,150000,1.2369395260489984e+308,-1.4781333844049205e+308
14,3392,46118,150000,3.8062121911750436e+307,8.238383002482864e+307
14,3248,45921,150000,-1.2924445896749556e+308,-1.3871908292093436e+308
14,3249,48030,150000,-4.689296542859445e+306,3.7457352347822776e+307
14,3305,48001,150000,6.819187233472243e+307,1.166678893105618e+308
14,3253,47132,150000,-2.3507759549430084e+307,-1.0604859581469404e+308
14,3254,47684,150000,-1.6766695878033927e+307,-1.213646350670095e+308
14,3414,46845,150000,5.871495348236881e+307,7.88513104372233e+307
15,3298,47117,150000,7.589445851758089e+307,-1.4395812067532425e+307
15,3245,46822,150000,7.029953468530247e+307,7.616401765721044e+307
15,3245,47035,150000,-8.776329337735015e+307,-1.81576158938176e+307
15,3300,47007,150000,-1.2156687662404207e+308,-3.6277359397596423e+307
15,3459,47531,150000,1.6603455253963559e+308,1.5062270494620545e+308
15,3245,47275,150000,1.5995499270307415e+308,-1.2507971913995044e+307
15,3313,47152,150000,-1.4366422880602554e+308,1.695186647417084e+307
15,3303,47013,150000,9.871730817724293e+307,-4.2963188982834117e+307
15,3245,47538,150000,1.3014120204841126e+308,-4.8800740471248e+307
15,3337,47367,150000,1.5445865082038287e+308,-3.117696374200336e+307
15,3360,47359,150000,-5.533204188590067e+307,-6.835513034283479e+307
15,3245,47201,150000,-1.0763872034173517e+308,3.5217717954300555e+307
15,3320,46724,150000,5.573760512501611e+307,-6.594314446114404e+307
15,3454,53026,150000,-6.644281238284534e+307,-2.225045757443444e+307
15,3249,47218,150000,1.7772860175239938e+308,-1.4583920840996062e+308
15,3359,47241,150000,-1.0424363914736503e+308,1.1518856491306281e+308
15,3369,47423,150000,2.766199628808814e+307,-6.964319319031511e+307
15,3249,47531,150000,-1.7896729554197894e+308,9.137354013661843e+307
15,3300,47722,150000,3.2402408893063555e+307,-2.2849619911574323e+307
15,3275,48772,150000,1.1933011017589905e+308,-4.800356271430671e+307
15,3292,48736,150000,8.370836507814152e+307,5.003966916290251e+307
15,3292,47819,150000,-1.789456422324429e+308,1.70673634958412e+308
15,3255,53393,150000,-4.520180165968787e+307,-9.704372973684964e+307
15,3245,47154,150000,-3.970140282575214e+307,-6.444378107742384e+307
15,3293,47291,150000,-1.9257015356500514e+307,1.1053339120580413e+308
15,3245,47587,150000,-1.717998895971238e+308,-8.955198605308674e+307
15,3294,48335,150000,1.78954497848187e+307,3.5607289342248834e+307
15,3341,46776,150000,-1.224093549601965e+308,-1.4625180647872255e+308
15,3245,46741,150000,2.3098355495483345e+307,3.549464353995555e+306
15,3261,46983,150000,1.7874235844284913e+308,9.474645305317981e+307
15,3357,46931,150000,8.4971461421945305e+307,-5.517334697859417e+307
15,3248,48380,150000,2.751419742038689e+307,-1.3109493614338939e+308
15,3254,50401,150000,-1.3697514152268754e+308,-1.6463110225232545e+308
15,3395,48489,150000,1.6138779443673893e+308,1.7220315158217364e+308
15,3246,49576,150000,-1.1667468752014751e+308,-1.6384182917838492e+308
15,3249,55779,150000,9.06260946997535e+307,-4.3753159940390453e+307
15,3339,48366,150000,1.1898120244199646e+308,-3.009816932573445e+307
15,3246,50030,150000,9.131427232087048e+307,1.3614096380883283e+307
15,3245,48948,150000,-1.334922863185097e+308,1.598829625297682e+308
15,3342,49398,150000,-8.604197227238492e+307,6.0404052316858254e+305
15,3245,46822,150000,-1.1789653792467133e+308,-5.324784695031937e+307
15,3245,47070,150000,-1.3677227682534476e+308,-4.543290119972451e+307
15,3310,47065,150000,1.4745150750546416e+308,-3.820909202048679e+307
15,3275,46730,150000,4.638942217556029e+307,-9.818191693900149e+306
15,3249,46823,150000,1.5162088118359508e+308,-1.2996417392560728e+308
15,3301,47033,150000,-1.2466875475067515e+308,1.025316727774547e+308
15,3484,56640,150000,1.5262121138432751e+308,1.7083561341731576e+307
15,3266,47129,150000,1.3338626669433823e+308,1.3399386226564258e+308
15,3307,56330,150000,1.617401358729129e+308,-1.5266390741548498e+307
15,3250,54991,150000,-2.589159580643821e+307,8.933616177751872e+307
15,3245,49477,150000,1.1862774362325418e+307,1.3298389642328045e+308
15,3351,56736,150000,1.6487196805273531e+308,1.6780535916875329e+308
15,3285,49406,150000,1.2740754416766146e+308,-7.555934321252894e+307
15,3338,49067,150000,-1.6753953495233497e+308,8.647974555172382e+307
15,3524,51037,150000,-2.7352757049175095e+307,1.030143731686917e+308
15,3245,51100,150000,-1.58616897616707e+307,1.421258283404862e+308
15,3248,54157,150000,8.126225614417665e+307,5.445301447580431e+307
15,3473,46891,150000,9.818660153449304e+307,6.560762771270618e+307
15,3270,56917,150000,1.6746920506619283e+308,-2.361976651185312e+307
15,3284,49139,150000,-1.5267856724570405e+308,-1.23054393675523e+308
15,3632,54075,150000,-2.476368038861291e+307,-3.4359820916683745e+307
15,3251,54509,150000,-2.3601451827337315e+306,-1.6314100159921284e+308
15,3342,47679,150000,3.664972615356447e+307,-1.200951879494693e+308
15,3354,47599,150000,6.513089656399496e+307,5.257575866190351e+307
15,3250,48462,150000,8.654341243571988e+307,-4.6708837683449554e+306
15,3283,47009,150000,-1.3155064255172155e+308,-4.673079372551131e+306
15,3369,47680,150000,6.886124801585357e+307,1.080581108701615e+308
15,3248,46995,150000,1.7704680682525905e+308,9.95865335234928e+307
15,3256,51417,150000,-7.054100972572592e+307,2.5692789945108037e+306
15,3362,50936,150000,-1.3518819933330602e+308,-1.143847342234066e+308
15,3250,50455,150000,1.2737407535353724e+308,-1.5014064791595428e+308
15,3362,49851,150000,-6.057185630365349e+307,-1.6789116674937492e+308
15,3363,51893,150000,7.32138469128095e+307,-1.4279196463758232e+308
15,3246,51355,150000,-1.596634645330174e+308,-1.6446441245606361e+308
15,3387,49457,150000,-2.4556147725265937e+307,5.708127066079752e+307
15,3471,50253,150000,3.7029251358092234e+307,1.0754193572807736e+308
15,3245,51491,150000,1.7905363318678153e+308,1.3611620305096559e+308
15,3351,52291,150000,1.5939389839222018e+308,-5.821936042008886e+306
15,3424,49012,150000,2.2028977749615765e+307,7.248761176518233e+306
15,3309,49927,150000,-1.064555436746334e+308,-1.015925156545297e+308
15,3367,52505,150000,-1.4996020981614247e+308,-1.3679640424778766e+308
15,3351,50709,150000,3.2343084818783195e+307,1.717547376458261e+308
15,3262,49579,150000,7.346735432271854e+307,1.1105942580869049e+308
15,3318,56391,150000,6.576977312923795e+307,7.396533098207105e+306
15,3359,50145,150000,1.866242322403719e+307,-6.411472246959432e+307
15,3246,50519,150000,-1.78511699954005e+307,7.891051395433119e+307
15,3344,54047,150000,-1.6390323521178487e+308,-7.181913374164315e+307
15,3356,48175,150000,-1.610108499488179e+308,1.1625297063170476e+307
15,3249,48932,150000,-1.661231250951943e+308,2.844466379952612e+307
15,3361,52767,150000,1.6782874186036777e+308,2.249505238704324e+307
15,3302,49404,150000,-1.0523567148448037e+308,-1.2114171649228722e+308
15,3253,50794,150000,1.1867277625766599e+308,-1.7851771031864832e+308
15,3278,48090,150000,-7.218223871745352e+307,7.05129175236551e+306
15,3323,48029,150000,-3.010656202968446e+307,-1.572357730527945e+308
15,3280,47295,150000,-4.49437169797559e+307,-1.7617323019062606e+308
15,3276,47365,150000,-1.2233340091107767e+308,-1.5898921215803278e+307
15,3351,47722,150000,1.0134633426054224e+308,4.731293503898226e+307
15,3251,48183,150000,-1.4806392260330779e+308,-9.098361696486045e+307
15,3290,48830,150000,-1.3573972795576192e+308,6.926462212654462e+307
15,3397,48519,150000,-1.0563255035603297e+308,9.727377354453225e+306
16,3301,46239,150000,7.009878148135122e+307,1.5642844673404226e+308
16,3324,50538,150000,-1.372269971216469e+308,-6.650468646933318e+307
16,3469,52243,150000,1.2012658245309068e+307,-8.779092945191878e+307
16,3345,50489,150000,4.314237911889792e+306,1.20971428162331e+308
16,3286,46714,150000,1.4323110538983257e+308,-4.271551517241794e+307
16,3245,46587,150000,-1.8855670730123767e+307,5.500594337963525e+305
16,3300,46463,150000,-1.3213898704080497e+308,-5.509436004126408e+307
16,3305,46895,150000,-2.798262116836777e+307,1.3724452197285758e+308
16,3273,46885,150000,-5.626433657961075e+307,1.46348055637787e+308
16,3323,46920,150000,-1.7393243933160072e+308,-1.7387029623047773e+308
16,3308,48101,150000,-9.004493766267643e+307,-8.993963931126804e+307
16,3269,46093,150000,-6.293067258437947e+307,7.946275496592988e+307
16,3289,46764,150000,3.0873833473654796e+307,-1.7290797297092902e+308
16,3296,46135,150000,-4.436116902065415e+307,1.7613098469542236e+308
16,3248,47231,150000,1.1461653862246903e+308,-1.3055321587016858e+308
16,3294,46851,150000,1.502466193079747e+308,-6.484972909908102e+307
16,3296,45726,150000,-7.962336621546638e+307,-3.733775632834047e+307
16,3246,46976,150000,1.3172537594994102e+308,-1.4319738359382712e+308
16,3293,46860,150000,1.0258910429466798e+308,-1.3349890087354854e+308
16,3295,45321,150000,-1.7456957256923173e+308,6.658826010266798e+306
16,3255,45896,150000,-4.3384400715503433e+307,-6.901314781455893e+307
16,3400,47408,150000,4.840366487974888e+307,8.636959213474103e+306
16,3306,53188,150000,-1.1939557406359327e+308,-1.3509684953583956e+308
16,3252,52351,150000,3.865034036267056e+307,4.588294134384509e+307
16,3319,52090,150000,1.0329740469340098e+308,1.2308554489304259e+308
16,3394,51950,150000,-1.2825892451426714e+308,-1.4030893747400605e+308
16,3249,46909,150000,1.1149173181631154e+308,9.51515850163074e+307
16,3294,47502,150000,1.300406829750717e+308,-1.2974071980548745e+308
16,3249,45748,150000,-1.2184142358466764e+308,2.5848652695331227e+307
16,3253,52786,150000,1.6636950385521418e+308,-1.7343515616122678e+308
16,3327,45886,150000,2.320703953878892e+307,-7.556694016867932e+307
16,3311,45912,150000,1.1434796317372356e+308,-1.6424765943968206e+308
16,3289,52209,150000,1.1325993207945222e+308,-1.7557840448904421e+308
16,3301,45179,150000,-3.333240426803734e+307,1.148814831867018e+308
16,3282,49316,150000,-5.805608663226876e+307,1.0776186886773907e+308
16,3399,52095,150000,-1.0408122842249825e+308,-6.064736682470423e+307
16,3375,49437,150000,1.2261073505349124e+307,6.347336639236506e+307
16,3259,45748,150000,-1.2076093929407917e+308,-1.3937180257359808e+307
16,3257,46188,150000,3.8838181363856105e+307,-1.6347314098444753e+308
16,3352,45149,150000,1.288802595224996e+308,-1.7448327021672091e+307
16,3271,45623,150000,-8.394551238245296e+307,-1.5520510503308703e+307
16,3270,50372,150000,3.831314225320873e+307,1.0442862916207642e+308
16,3323,49203,150000,-5.53343201563504e+307,-6.434329045745228e+307
16,3251,49872,150000,1.4217058727008837e+308,1.6452899094403107e+308
16,3261,49841,150000,-1.054225841235377e+308,-1.1304581763494865e+308
16,3344,45406,150000,1.7522163255471502e+308,1.428472836914877e+307
16,3252,45857,150000,-9.143991220015046e+307,1.769126562815478e+308
16,3418,52066,150000,6.34734644695779e+307,-1.4767324229651184e+307
16,3334,52070,150000,4.926225237487316e+307,9.76788177458637e+307
16,3258,52113,150000,1.3070049646809793e+308,-1.61999446440279e+308
16,3273,45907,150000,1.1602743534805425e+308,5.004294620462249e+307
16,3318,45201,150000,4.318933335773171e+307,1.8871266878383936e+307
16,3269,53543,150000,-1.482301435905908e+308,-1.1040868227336522e+308
16,3381,53063,150000,-9.215820769348857e+307,1.5653076488901725e+308
16,3341,46468,150000,1.5684898452827571e+308,-1.1976223501449573e+308
16,3249,47420,150000,1.1537029236348374e+308,-1.368266779682584e+308
16,3253,47359,150000,-3.508849027683788e+307,-8.558255864519712e+307
16,3297,54275,150000,1.311764715016322e+308,4.4450801017224527e+307
16,3283,48297,150000,-4.591712259595599e+307,-1.5783868362918702e+308
16,3252,45766,150000,-1.2496517662206606e+308,-8.488098256052958e+307
16,3295,46170,150000,6.280966625734209e+307,-6.38673569223846e+307
16,3246,45479,150000,1.640461903355252e+308,1.001457405756845e+308
16,3263,45698,150000,1.5373911670114206e+308,1.4322079719464618e+308
16,3287,45684,150000,-6.477282410972336e+307,1.8192137289358677e+307
16,3271,45701,150000,5.743610723574495e+307,1.6287136532078552e+308
16,3245,46449,150000,-3.413668776776993e+307,1.4240274369223247e+308
16,3301,44827,150000,1.7201636439756082e+308,-1.5963475991140995e+307
16,3245,45533,150000,-4.855290557564766e+307,-6.634680072568891e+307
16,3274,45475,150000,1.0722867225360184e+308,-1.1106619815074703e+308
16,3301,45828,150000,7.157633921582474e+306,-5.898330207799872e+307
16,3247,47299,150000,1.3582089539302205e+308,1.4625304702731804e+308
16,3245,47537,150000,-5.753100770048907e+307,-1.512892465218466e+308
16,3283,47410,150000,1.365299527041433e+308,-9.816056232849707e+307
16,3245,46688,150000,2.4419908111826766e+307,4.128078859480499e+307
16,3254,48692,150000,9.771348127486196e+307,3.150873616646312e+306
16,3301,44945,150000,-9.942085484150633e+307,-1.3127335322764664e+308
16,3246,46175,150000,-6.581809462078107e+307,-1.1001065200852035e+308
16,3272,46479,150000,-9.741660465304341e+307,1.7513277387570472e+308
16,3379,46172,150000,1.7405894772870104e+308,1.4699326455360514e+308
16,3274,48411,150000,-1.2859112958738e+308,-9.410723912208593e+306
16,3304,47400,150000,5.634170457753441e+307,1.6127250350547217e+308
16,3297,46762,150000,-1.6119664965018497e+308,2.531964477934933e+307
16,3246,46374,150000,-1.5551580646836596e+308,4.938017966385899e+307
16,3245,46571,150000,6.85056028970448e+307,-1.1588209883476012e+308
16,3294,46896,150000,-1.3773523406181853e+308,8.560206392116373e+307
16,3351,46680,150000,-1.6007246810996592e+308,2.1821786262055558e+307
16,3286,47124,150000,-1.4742344124830122e+308,-3.615081964525891e+307
16,3298,46767,150000,1.247946226127236e+308,1.8874955976178238e+307
16,3246,49267,150000,-1.4880467819580848e+308,-6.321177478394552e+307
16,3245,51592,150000,7.197784216293294e+305,3.7891927111898515e+307
16,3318,49442,150000,-1.745555455247505e+307,2.2253080466381331e+307
16,3288,49969,150000,4.612168862662873e+306,-1.214256927069102e+308
16,3282,50210,150000,-1.573034409577242e+308,-1.3690629832884096e+308
16,3397,47089,150000,1.6452102385579666e+308,1.1671002521027438e+308
16,3249,48992,150000,1.2646903534559277e+308,-1.0339650228320613e+308
16,3269,45829,150000,1.5943575331444718e+308,-1.8822035281478904e+307
16,3335,46645,150000,1.249309232291858e+308,-4.3983824288322935e+306
16,3345,46745,150000,-2.0185935013412863e+307,-1.7238533963885141e+308
16,3245,47563,150000,-6.035612618316206e+307,1.5082557465272197e+308
16,3334,46356,150000,-2.3364924326790765e+305,-2.5789134809374967e+307
17,3248,46817,150000,-1.5726919263083531e+308,-1.9066863655294726e+307
17,3389,47041,150000,-9.51447589367234e+305,8.239898239461527e+307
17,3250,48326,150000,1.2176950989018112e+308,-2.4689638361580294e+306
17,3247,46780,150000,-3.1408455150911383e+307,2.96018579422238e+307
17,3316,48581,150000,9.46718102001289e+307,1.0777974650656123e+308
17,3248,46952,150000,1.5185620931578688e+308,5.068666510210564e+307
17,3250,46852,150000,-7.044456266150746e+307,-9.849920657335274e+307
17,3325,46967,150000,1.3032901774142607e+308,1.396318473247359e+308
17,3251,47520,150000,-8.614332585925046e+307,-1.0234732553701739e+307
17,3354,46740,150000,3.9985540752336235e+307,8.477035243156506e+307
17,3287,46668,150000,-6.75111837534749e+307,-1.3809170766026072e+308
17,3271,46972,150000,1.4161141605955294e+308,-1.5063085491567424e+308
17,3279,46745,150000,6.247661734697618e+306,-1.778315352870099e+307
17,3291,46950,150000,1.2401687278943056e+308,-3.863377740726004e+307
17,3368,46988,150000,-1.0063448685047304e+308,-2.0188585232575617e+307
17,3249,46842,150000,5.806040142933762e+306,1.4294320511550589e+308
17,3286,47335,150000,-3.996337948413693e+307,-8.10441178835897e+307
17,3245,47112,150000,-3.4300836023424073e+307,8.866677199066054e+307
17,3363,47334,150000,-9.448383108340897e+307,-6.297975807275328e+306
17,3312,47276,150000,-8.66066288004645e+307,1.0942291510259706e+308
17,3246,46937,150000,-4.793582204522448e+307,1.5248737229933691e+308
17,3349,48162,150000,-3.3530070167575464e+307,-1.4884718725671809e+308
17,3313,46862,150000,9.935180104448571e+307,-9.105179669490646e+307
17,3274,47336,150000,1.432775830778003e+308,-5.869831047656332e+307
17,3354,47195,150000,6.66165935954185e+307,1.7705257273471334e+307
17,3326,48927,150000,1.2199270134050901e+308,-6.611502827777955e+307
17,3249,47740,150000,-9.941137726949784e+307,-8.265173751829658e+307
17,3324,46668,150000,1.2869866143388248e+308,-2.5009880851423416e+307
17,3365,46712,150000,-8.847106824968444e+307,1.20120801018029e+308
17,3247,45928,150000,-1.1605692064096055e+307,-5.499238049751996e+306
17,3400,46647,150000,-1.6708866472092023e+308,3.738538705825603e+307
17,3343,57339,150000,-1.0905750462877942e+307,-2.47710700391032e+307
17,3272,46586,150000,3.818139566473684e+307,1.635554189498238e+308
17,3416,46357,150000,6.457651120338277e+307,1.3477022930603913e+308
