runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.vector3
14,3882,44862,50000,-2.9804155136085657e+38; 3.3183760314077166e+38; 1.2592531755920775e+38
14,4562,45831,50000,-2.4830881934137783e+38; 2.527110757810312e+38; -9.660558343761379e+37
14,3881,45469,50000,-2.376749548102793e+38; -1.6163107989776426e+38; 1.9745517995515328e+38
14,3912,45029,50000,-2.5402582213635913e+38; 1.8577841420464458e+38; -1.504400068688294e+38
14,3882,48755,50000,7.833162423315652e+37; -1.3162732151228715e+38; -2.806462312110319e+37
14,4907,44928,50000,3.0290427427513926e+37; -2.2440510719745178e+38; -4.592808663759215e+37
14,3897,44866,50000,-5.097726067275881e+37; 6.795210618909018e+37; 2.8457297669873248e+38
14,4852,45137,50000,-2.296868291999291e+38; -2.4481801382449334e+37; -3.097113298212568e+37
14,3882,45363,50000,-3.1555904260492885e+38; -3.7072304897409744e+37; 1.5464338414111419e+38
14,3898,45257,50000,-9.743528610847517e+37; 1.721306241712626e+38; -3.37755969698298e+38
14,3882,43140,50000,-3.1618402477445577e+38; 1.7803787596832616e+38; -4.9913478712661685e+37
14,4853,47342,50000,-2.3362400998737076e+38; -2.466986519258128e+35; 2.457159566624662e+38
14,3897,48200,50000,2.4405918803399192e+38; -3.3385497272958927e+38; 6.6218517934242065e+37
14,4852,45751,50000,2.565139464520775e+38; 2.3512853884936004e+38; 2.8314550071082747e+38
14,3882,45519,50000,9.483649082475448e+36; 2.318846311045808e+38; 9.808655428084843e+37
14,5098,45140,50000,8.135331282771575e+37; 1.7962864563595017e+38; 3.6118625997846043e+37
14,4852,46340,50000,-1.4303400669651362e+38; 2.682813745735145e+38; -5.646446883753313e+37
14,3882,46183,50000,1.6960646815488336e+38; 9.865874133817704e+37; -1.6472757508954416e+38
14,3882,44937,50000,2.1442954883485896e+38; -2.7104878766947516e+38; -8.919803166096333e+37
14,3882,45417,50000,-2.783667621841111e+38; 1.7880866838049374e+38; 1.4982219453109738e+38
14,4310,44945,50000,-1.264876372242642e+38; -2.6264836123670194e+38; 2.2076577359503975e+38
14,3882,45433,50000,-2.6832319690211724e+38; -2.0638846585303364e+38; 9.030304775978467e+37
14,4853,47644,50000,-7.490434575845187e+36; 2.9378624097878164e+37; 1.0522321419483252e+38
14,4860,47919,50000,-1.6776029731492777e+37; 2.5462399096039002e+38; -1.664607475549954e+38
14,4007,44618,50000,2.350077368177607e+38; -1.5452432639674075e+38; 2.7183590742137368e+38
14,4852,47714,50000,-2.9876672863382554e+38; -2.2420680607875687e+38; -1.3258832236171777e+38
14,3882,48060,50000,-2.2640799514581238e+38; -2.715165811645738e+38; -7.01156105391021e+37
14,3922,45147,50000,-2.8301591639586974e+38; -3.3553725662934495e+38; 3.151204760620691e+38
14,4852,48388,50000,2.921919827367058e+38; -2.161571842024884e+38; -3.147350697147805e+38
14,4853,45516,50000,-1.1907523795171845e+38; 2.2425840452878856e+38; 1.6408494722366206e+38
14,4018,45176,50000,-1.8275242066864697e+38; 2.2703038116691003e+38; -2.6487285479239204e+38
14,4247,44807,50000,-2.1867611749839472e+38; -3.00231179454438e+38; -3.0031439818104178e+38
14,4872,46423,50000,9.331045246738053e+37; -2.3410648794702243e+38; 6.894091422208741e+37
14,3883,50645,50000,2.1125794788031675e+38; 1.167699189937578e+38; -2.2315358618346085e+37
14,3882,48306,50000,2.529947658441575e+38; 3.3558668486154905e+38; -1.52703916752283e+37
14,3939,48028,50000,3.1076406927697535e+36; 2.449820985181869e+38; -8.987767492437209e+37
14,3882,49858,50000,-3.0937211666184054e+38; -2.513807930999469e+38; -1.303567603862808e+38
15,4854,47528,50000,-1.9801864811165353e+37; -1.1015265102490402e+38; -2.6519738602255647e+36
15,4856,44736,50000,-3.186208143114673e+38; -3.1738249207552594e+38; -2.9044363902887104e+38
15,4012,44180,50000,-1.25247925643265e+38; -2.8651392216816353e+38; 2.726874846709926e+38
15,4852,47250,50000,1.317831614064768e+38; 1.1923870403191909e+38; -3.3650773950526527e+37
15,3882,43702,50000,-1.0753752586615119e+36; -2.5368542245598104e+38; -3.1921443987574697e+38
15,4960,46671,50000,1.0764878755933322e+38; 2.154450890837138e+38; 2.5154159204328466e+38
15,4852,43517,50000,2.394384697604976e+38; -2.262841507527725e+38; -2.7166176265251672e+38
15,4851,46072,50000,8.82586214365558e+37; -2.085587850926724e+38; -1.281006871188378e+38
15,4990,47219,50000,-3.567331808909427e+37; -1.217315237254607e+38; -2.6877478475194255e+38
15,4851,46168,50000,1.9371317679532756e+38; 1.13478448998458e+38; 2.429375910653196e+38
15,4852,45950,50000,2.443434054397679e+38; 2.8230710702745093e+38; -2.621287259026564e+38
15,4951,47201,50000,2.761988362688056e+38; 1.3356760780340608e+38; -1.9270678391320397e+38
15,3883,43013,50000,2.5950142369223776e+38; 1.1370867462986905e+38; 1.2555039721768425e+38
15,4851,46274,50000,-3.110042827274656e+38; -3.2504453738667823e+38; -8.143128348083459e+37
15,4969,47568,50000,1.7101983772690903e+38; -1.2530163346389546e+38; 1.0647973989339315e+38
15,3881,44356,50000,3.0033094862727836e+38; -9.599337918613717e+37; 2.924817575227132e+38
15,4852,47325,50000,9.644910464752162e+37; -3.8562963126531324e+37; -2.9628973936097958e+38
15,4958,44854,50000,1.3058119538975e+38; 3.28902292258112e+37; 6.295519231756853e+36
15,4855,46575,50000,7.467815379125075e+37; -2.4927482994598055e+38; 1.0431651949711568e+38
15,4868,48521,50000,-3.254677095806488e+38; 1.646217617586419e+38; 8.409046456854775e+37
15,4959,44190,50000,-2.0249617003804486e+38; -2.7422898836568933e+38; -1.4140918793376749e+37
15,4852,46103,50000,-9.377209025116444e+37; 5.799590738646406e+37; 1.4432594548224222e+38
15,4853,47406,50000,-1.344530972418823e+38; -2.850607889321099e+38; 2.1123182413674724e+38
15,4962,44965,50000,9.180668419575139e+37; 8.13219410106613e+37; -2.8080750679099534e+38
15,4852,47009,50000,-1.4723034090206353e+37; 2.77614163093358e+38; 1.7217972788491305e+38
15,4854,44816,50000,8.387660177108445e+37; -2.8848843502548862e+38; -6.768334397943219e+37
15,3884,44631,50000,1.5273906870342733e+38; 2.2516044441350137e+38; -7.264517181764073e+37
15,4886,46589,50000,-1.7791504569576645e+38; -6.62037016340266e+37; 2.674926119464381e+38
15,3884,45127,50000,2.07586872306875e+38; 2.182878107665328e+38; -2.9219321996369163e+38
15,4052,44299,50000,-2.2592450306568053e+38; -1.3173301314873178e+38; 1.004075414002279e+38
15,3885,44536,50000,-8.208855017584813e+37; 7.13481117234872e+37; -1.3277195929826923e+38
15,3882,44901,50000,-7.971738944571162e+37; -2.9173936048399072e+38; -3.1387345267240777e+38
15,4031,43947,50000,2.8983097462022653e+36; 1.7915079206568813e+38; 7.294602586989409e+37
15,3883,43610,50000,2.295590297370165e+38; 2.6341004684695747e+38; 1.1393127407526913e+38
15,3885,43924,50000,-3.2101166165542534e+36; -1.4772748811446104e+37; 1.881019264840197e+38
15,4042,45232,50000,2.9346803025450995e+38; -2.0408345620181944e+37; 2.0850357637373124e+38
15,3896,45721,50000,-4.539267665947735e+37; 1.8442910662335205e+38; 1.2643730896013393e+37
15,4859,46461,50000,-9.989809290640578e+36; 1.9677346788596494e+38; 1.1966685555744737e+38
15,4035,44090,50000,3.345533366570622e+38; 2.9459538742750972e+38; -7.570201996924789e+37
15,4853,44232,50000,-3.3758304187401727e+38; 1.1073991805377295e+38; 1.063706002473159e+38
15,4856,46580,50000,3.628513951008962e+37; -2.60490333137283e+37; -2.304244497311899e+37
15,4033,43184,50000,8.852208993730723e+37; 2.360714883542434e+38; 3.1129292169853517e+38
15,3885,43613,50000,-4.398281087371072e+37; -2.6710797633071445e+38; 1.3593892065161461e+37
15,3915,46425,50000,-2.254388052735043e+37; -3.71214998819034e+37; 1.3243973596426262e+37
15,3882,43395,50000,-1.884595053653321e+38; -1.6473959241723432e+38; -2.7732966173384758e+38
15,3885,44889,50000,3.331437091896084e+38; -2.889333296801447e+38; -9.848677692835248e+37
15,3894,44959,50000,-3.060377290878194e+38; -6.424357534336349e+36; -2.773953361761442e+38
15,3883,44913,50000,2.1264828677623746e+38; -1.1464752708801248e+38; -1.1742616649768875e+38
15,3885,43838,50000,-3.2825128775706357e+38; 4.866169402734591e+37; -3.112364757526082e+38
15,3883,44593,50000,-2.4077913703529898e+38; 2.5510748304052187e+38; 3.2169591156111533e+38
15,3885,43349,50000,2.8067972761049233e+38; 3.2592432746805582e+38; 2.084632752258488e+38
15,3885,44473,50000,-4.931853479175777e+37; 1.4493129427927281e+38; -2.915276729749574e+38
15,4722,45267,50000,-8.547531707267068e+37; 2.2217702365526183e+38; 2.86396608711016e+38
15,4079,42646,50000,-2.0887579915477746e+38; 5.604111917247851e+37; -5.078384824860369e+36
15,3891,43086,50000,1.4430652507504673e+38; 1.682214635326884e+38; -4.367393512845911e+37
15,4857,43870,50000,1.5714656307536086e+37; -1.4837466938129916e+38; -2.3379630905695378e+38
15,4027,44007,50000,2.389535376292839e+38; 2.8182245884997167e+38; -2.0913967330372097e+38
15,3884,43629,50000,-4.6092583951556067e+36; 2.168092231064266e+38; 1.704988029066008e+38
15,3883,44777,50000,2.5829821030732033e+38; -1.8291824964956643e+38; -1.5769305739032406e+38
15,5003,45533,50000,6.389465578330127e+37; -1.2271761391557103e+38; 3.075511010803959e+38
15,3885,42926,50000,-1.7847549430853695e+37; 4.289967315659871e+36; 1.4416570430516857e+38
15,3885,44225,50000,2.6432092986225747e+38; 9.44183182447512e+37; -1.968048042088026e+38
15,3885,44055,50000,2.17005861067534e+38; -3.387063628475059e+38; 2.937021906733841e+38
15,3895,43318,50000,-1.5574641256379438e+38; 9.33102395020797e+37; 2.8242723973953335e+38
15,3884,43597,50000,2.3700040243168105e+38; 2.7051943706122946e+38; -2.1942380824602374e+38
15,5026,45874,50000,1.382971817692432e+38; -2.2288601556536708e+38; -1.5648551371095625e+38
15,3884,43210,50000,2.0979204179681522e+37; -2.2140225589081194e+38; 4.2021504400338804e+37
15,3882,44309,50000,-5.542996960630128e+37; -1.0914205968399247e+38; -1.9959775285845423e+38
15,3883,44351,50000,-2.7034985583453333e+38; -2.9796046228726117e+38; -3.220266568145221e+38
15,3882,43386,50000,1.0889211955044667e+38; 3.965735631332276e+37; 8.578447677165674e+36
15,3883,43178,50000,-2.5491948538590562e+38; 8.0041517562985175e+37; 3.345788722107532e+38
15,3883,43682,50000,-2.113603537664056e+38; 1.4260921190977474e+38; 3.3260460274234335e+38
15,3883,44000,50000,-1.116583461254455e+38; 3.304476901754526e+38; -1.348263341434087e+38
15,3885,43268,50000,8.136223708794136e+37; -1.8698961885894585e+38; 1.6359061419559706e+38
15,3883,43965,50000,-1.74594389313047e+38; 1.3080316608045237e+38; -2.598244007827663e+38
15,3883,44826,50000,1.765122939651683e+38; -2.7160454597502482e+38; 2.9069856863517933e+38
15,3898,43250,50000,-2.1225501085402266e+38; 3.93148903624663e+37; -2.0222719739838724e+37
15,3883,43720,50000,-1.703310065319498e+38; 3.0458812499103683e+38; -5.5258451409488e+37
15,3893,44993,50000,6.937657530977145e+37; 2.619038751097903e+38; 2.3342664185951762e+38
15,3900,43733,50000,-1.1892817019968238e+38; 2.4995080209325106e+38; 1.2009920807706481e+37
15,3884,43470,50000,-4.631474035307136e+37; -1.9483012909220066e+38; 8.6306865442806e+37
15,3883,44181,50000,3.6538499764954837e+37; -1.2714066996627297e+38; 2.5310658276830243e+38
15,3883,42944,50000,3.3125815498080493e+38; -2.9849563394706313e+38; -1.0063051607020564e+38
15,3883,43901,50000,-2.6190247562352765e+38; -3.3319997259384894e+38; 1.9913403612768594e+38
15,3883,43493,50000,-1.5737994769206768e+38; 2.2722154287742445e+38; 5.507730920931779e+37
15,3885,43673,50000,-2.6832321718452685e+38; -1.2830939311365938e+38; 2.9531652850096756e+38
15,3884,43001,50000,-1.1507951198895586e+38; -1.9766348030178278e+38; 3.248595009638641e+38
15,4869,45521,50000,-2.9499701970248123e+38; 9.532673694728435e+37; -5.094512826534422e+37
15,3884,43141,50000,-3.2421153882425625e+38; 1.596483729469593e+38; 1.3931368543255421e+38
15,3883,43712,50000,-2.6586105435310116e+38; -2.3461776692831128e+38; 8.664134519488102e+36
15,3884,43182,50000,1.9663398575512063e+38; 3.079105662258014e+38; 2.5849722131035136e+38
15,3884,44153,50000,6.832799628332286e+36; -2.6668855638252054e+38; 2.1040105663938167e+38
15,3883,43118,50000,3.1376380596609043e+37; -2.7483216694489233e+38; 2.7600601140070367e+38
15,3883,44480,50000,-1.6227820031737357e+38; -1.238994192171518e+38; -3.5504089269265e+37
15,3883,44753,50000,-8.40124127857905e+37; -4.109969423686484e+37; -6.377228693556004e+37
15,3883,44120,50000,1.3550212628429397e+37; -1.2540614872058308e+38; 1.7786500899127424e+38
15,3892,43952,50000,1.0890820350126237e+38; -1.4239755482435583e+38; 6.820495684841411e+37
15,3883,44145,50000,5.958924277890292e+37; -1.8040175024281256e+38; 3.0609786643229424e+37
15,3887,43278,50000,-8.23000247195806e+37; -1.6202213489612747e+38; -2.4887380614329715e+38
15,3882,44972,50000,-1.6494700033784126e+38; 2.0234251557349e+37; -1.8366549418418417e+38
16,3883,49072,50000,-4.858338871446861e+37; -4.1629541764145835e+37; 4.346704440929706e+37
16,4032,46337,50000,2.2817240252205325e+38; 1.107052351333507e+38; 9.295416151907798e+37
16,3883,43792,50000,2.5086284120589846e+38; 1.3494233938513679e+38; -1.720439979998454e+38
16,3883,43976,50000,-1.500301095119444e+38; -2.745637698186072e+38; 2.2330081112417136e+38
16,4038,44639,50000,-3.1360112075865954e+38; 1.7347995203496475e+38; -1.6795081505893728e+38
16,3883,49194,50000,2.721947286002743e+37; -5.111290816053743e+36; -2.7268709930521013e+38
16,3883,42689,50000,1.1914578017231996e+38; -1.7748167144976522e+38; -3.186952710371223e+38
16,4986,45113,50000,2.1856365153714247e+38; -2.5145277537163027e+38; -2.1237224318153176e+38
16,3885,46838,50000,2.5136945523297847e+38; 1.6000934913188028e+38; 6.714712777553565e+37
16,3883,43948,50000,1.898597217947298e+38; 6.182399416325007e+37; 5.99407166549246e+37
16,5246,45184,50000,-1.387531911843621e+38; -1.4254274645350357e+38; 1.222958513490679e+38
16,3883,44590,50000,2.3960440015346508e+38; -2.914709633577056e+38; 1.7676963717821943e+38
16,4340,53565,50000,2.2437876034737663e+38; -2.512213733604622e+38; 2.2026526964385283e+37
16,4017,47700,50000,6.8024103672580745e+37; -3.3075569884769367e+38; 1.086717815937174e+38
16,4853,46808,50000,-3.1384795768353598e+38; -1.1320435251507425e+38; 1.812345256987289e+38
16,4658,46989,50000,-2.9819758393793747e+38; -1.3773086646949484e+38; 2.4354446104307045e+38
16,4979,49586,50000,-1.8009972488140458e+38; 3.690331439589332e+37; -2.8326313868652865e+38
16,4853,49901,50000,1.8546931028228493e+38; -3.257347275030809e+38; 5.550627710183262e+37
16,4853,47604,50000,-2.0297542309456955e+38; -2.0293493940500066e+38; -1.772788574949335e+37
16,4003,46212,50000,-3.3463754922173656e+38; 2.539468829981817e+38; -7.383662140498804e+37
16,4853,50240,50000,1.003070014958226e+38; 1.4529107380202719e+38; -2.7781560798554147e+38
16,3885,45926,50000,6.021022424313552e+37; -2.145742029801522e+38; 2.0404118258960303e+38
16,5035,49465,50000,2.9833207659601928e+38; 2.5967074631821145e+37; 2.3494915107762054e+37
16,4283,51237,50000,1.6485896453895661e+38; -2.4691097595390376e+38; -2.3744460748441062e+38
16,3882,50013,50000,-2.0140185291028944e+38; -1.2953913589033839e+38; -2.0893181917010275e+38
16,4056,53553,50000,-3.421598639425269e+37; -2.7559101301780335e+38; 8.639149379687723e+37
16,4703,60374,50000,-3.103538258514765e+38; 2.2287863276827135e+38; -8.385448887401407e+37
16,3883,44993,50000,-3.3652144027295254e+38; -1.8933732805297813e+38; 2.2831796937577865e+38
16,5301,51231,50000,-9.135637413773112e+37; 8.455844060533281e+37; -1.006424826918718e+37
16,3882,47909,50000,-1.9866180078488412e+38; -8.057336797821453e+37; -2.48553060117825e+38
16,3883,51192,50000,1.810819005664614e+38; -2.2153727589154345e+38; -8.251532249752336e+37
16,4863,53041,50000,2.866298716332652e+37; 2.6985338301225514e+38; -2.0189398529691245e+38
16,3883,47796,50000,-1.579509887932537e+38; 1.1948009512981695e+38; 3.1464208500795255e+37
16,3882,50875,50000,-8.082567481543096e+36; 2.0356848075138032e+38; -1.8052835304355855e+38
16,4557,51401,50000,-1.4235262421648134e+37; -2.008322214365709e+38; -1.33522783678182e+38
16,3883,47795,50000,-1.2801918225584553e+38; 2.354955490511381e+38; 2.6970414504239147e+38
16,3883,52753,50000,-2.542562505918662e+38; 2.3510024488796294e+38; -2.4532580930193277e+37
16,4455,48286,50000,-9.275309185147218e+37; 5.416640591160819e+37; 2.127872821292513e+38
16,3883,48122,50000,1.2198099736358561e+38; -7.856980056913221e+37; 3.230386882065155e+38
16,3887,50000,50000,-1.550072911342229e+38; 1.5078607548269171e+38; -1.2139753328651736e+38
16,3994,47870,50000,2.6087941060070986e+38; 9.440755842645646e+37; 3.012275933910366e+38
16,3883,48751,50000,2.9246396984949078e+38; -1.353512631863608e+37; 3.0302972604914025e+38
16,3883,47874,50000,2.4738807907501046e+38; 8.382973419309281e+37; 7.344057693386233e+37
16,4007,47805,50000,3.6812426383158155e+37; 8.06648720691414e+37; -1.5470537732606775e+38
16,3883,47711,50000,8.429061138651659e+37; 3.017997601659556e+38; -3.224544736802919e+38
16,3883,45404,50000,-1.3877307048107488e+37; -1.77740414149079e+38; -1.6963350460688503e+38
16,4027,47857,50000,-2.9593141003051186e+38; 2.809995203627131e+38; 9.053955079696805e+37
16,4171,52969,50000,-5.476193944849753e+35; -2.6613490744756966e+38; 4.555982399702105e+37
16,3883,49627,50000,1.0173348364565702e+38; 2.945012973293584e+38; -2.5175695066845624e+38
16,3997,46175,50000,5.342668615095341e+37; -8.78893497461069e+37; -2.765654408223916e+38
16,5224,50081,50000,2.8349306008179565e+38; 9.280666783644023e+37; 8.455135697377873e+37
16,3882,45590,50000,-2.1399856791319097e+38; 3.3126711980584975e+37; 2.820182246674661e+38
16,4107,49452,50000,-5.024919822702373e+37; -8.571121290521655e+36; -3.2409089905193373e+38
16,3883,46522,50000,3.178872401209224e+38; 2.7716130759293247e+37; 1.9807148125336984e+38
16,4881,48272,50000,-2.2487724112820558e+38; -4.829053100220149e+37; 1.752508700646884e+38
16,3986,50170,50000,-1.912677875166441e+38; 1.1182750142153996e+38; -6.407855132057518e+37
16,3883,47105,50000,-3.0231213439736306e+38; -2.1838469983720945e+38; 2.4300350889653146e+38
16,4852,47332,50000,-3.333830213405219e+38; -2.8638070730188674e+38; 1.6665661478453787e+38
16,4999,48502,50000,-2.4042241001518995e+37; -1.4515413711358813e+38; 2.446594256638024e+38
16,3883,46908,50000,-3.132871693404046e+38; -2.075575236601785e+38; 1.3795605192211938e+38
16,4853,49413,50000,1.1854241905143053e+37; 2.5134385883205866e+38; -2.249345997825647e+38
16,4048,49378,50000,1.3239203934277843e+38; 1.740433770913446e+38; 6.456249975492311e+37
16,3885,46160,50000,-2.6007024386957217e+38; 1.4708473855412132e+38; -2.9417943577135803e+38
16,3883,50037,50000,-7.958462586304852e+37; -2.6240957642843815e+38; 2.7163405688099814e+38
16,4031,47880,50000,1.2706982350952741e+38; -7.917115880207327e+37; 1.7601312358241282e+38
16,3885,45509,50000,1.2552050094592847e+38; -3.0746776065933448e+38; 7.816913170861687e+37
16,3891,49904,50000,-1.4207768094249664e+38; 1.7052443987233983e+38; 1.8613246394668592e+38
16,4078,47548,50000,1.9254937213227003e+38; 2.8872018183761994e+38; -2.5242284245815372e+38
16,3884,50495,50000,-1.426572710793306e+38; -3.078089513536871e+38; -1.910640912769946e+38
16,3882,51692,50000,3.9584912616820917e+37; -3.3726016619553674e+38; -1.1392042298613118e+38
16,3983,45806,50000,-3.089725430514438e+37; -6.99511759738429e+37; -3.3079429627316942e+38
16,3883,46377,50000,2.5577493657575884e+38; -2.457419384291685e+38; 1.2426723057410923e+38
16,3884,44810,50000,-3.119636153487063e+37; -3.2991788321299083e+37; 3.0906715035104004e+38
16,3987,48078,50000,2.4606271994885744e+37; 2.1317522377774033e+38; 2.4239041221903227e+38
16,3886,49093,50000,2.807840197606743e+38; 3.2212241007026092e+38; 2.3339362209668288e+38
16,3885,48348,50000,2.9162961236562536e+38; -1.5901453750564038e+38; 2.5038350701973536e+38
16,5025,48566,50000,-1.6282538930486569e+38; 3.0066207924646758e+38; 2.570431855070704e+37
16,3884,50948,50000,-2.6303616090832376e+38; -2.0596910675206854e+38; -2.1989719968617297e+38
16,3883,45346,50000,-7.765919136636186e+37; 2.8722565220356527e+38; -2.6949921157575618e+38
16,4016,47515,50000,-1.766894810954658e+38; 7.961330519022808e+37; 7.369495384450893e+37
16,3976,51914,50000,-2.4080112316730934e+38; -3.2264451985827812e+38; -2.55313603028119e+37
16,3882,47529,50000,-2.8557483139170725e+37; -9.700437617524079e+37; -3.0274550864336428e+38
16,5020,49073,50000,-2.4080994601548692e+38; 1.2169957893033494e+38; -7.60186613420765e+36
16,4655,50842,50000,1.290243074873689e+38; -2.7968954037364206e+38; -7.01128115665768e+37
16,3883,46735,50000,-2.8170364449451348e+38; -1.6289528248835987e+37; 2.0671065192958764e+38
16,4979,48968,50000,9.138057105238827e+37; -1.585831509357803e+38; -1.6656301146421701e+38
16,3883,47954,50000,-2.4935766330680187e+38; 3.6963771188319404e+37; 2.814494247725413e+38
16,3883,46415,50000,-2.170036908497064e+38; 1.2432394019136104e+38; -1.6569289609222036e+38
16,4974,47584,50000,2.21288263678237e+37; -3.256082058319733e+38; -1.0588616503513748e+38
16,4853,49431,50000,-3.023323559597379e+38; -2.0216408614560428e+38; 3.8222150192057564e+37
16,3899,46837,50000,1.8897471913408405e+38; 2.051297192306214e+38; -3.160982098994227e+38
16,4036,49175,50000,-4.42087670579002e+37; 2.1027867257983324e+38; 1.5095307070216338e+38
16,3882,47920,50000,-1.3602638347242796e+38; 9.139749672320252e+37; -2.276666403561766e+38
16,4853,49447,50000,2.253288289780309e+38; -2.4769458684894084e+38; -2.522959962684925e+38
16,4006,43675,50000,-2.662428504314803e+38; 1.258361966514093e+38; 3.2702138272110774e+38
16,3885,46129,50000,2.871002866298051e+38; -1.418608930412733e+36; -2.487563253562704e+37
16,3934,50869,50000,1.456405498607029e+38; -2.2669511293616167e+38; 3.6204610738059523e+37
16,4028,47108,50000,-1.1270960369761238e+38; 1.2494227987174276e+38; -2.9609519048806135e+37
16,3883,48788,50000,2.1291041663795506e+38; -1.1019410827013389e+38; 2.61416671348701e+38
16,3882,47706,50000,-1.655342673667102e+38; -1.3791249544749554e+38; -1.0135496317642887e+38
17,4854,46912,50000,1.2451777917994314e+38; -2.164954136650389e+38; 1.100164546444155e+38
17,4853,49887,50000,-2.071869843191294e+38; -2.4586785669859036e+37; -2.1075654643250487e+38
17,4956,47071,50000,1.1078810905899123e+38; 1.0190875155294578e+37; 2.5879578218266892e+36
17,4853,48900,50000,-1.6450941749184728e+38; 2.5297959460177396e+38; -1.5533206321800138e+38
17,4854,50584,50000,-2.1827355223258144e+38; -1.1420477222756957e+38; 2.5960727758795922e+38
17,4985,48151,50000,-2.6135042899893546e+38; 2.167525134891748e+38; 2.3948952058547e+38
17,4852,49397,50000,3.05734344804968e+38; 2.6358144841991553e+37; -4.469544347633982e+37
17,4869,50904,50000,-2.7091747934970112e+38; -5.825002062578581e+37; 2.187954794789122e+38
17,3998,49711,50000,2.1774312665662675e+38; -2.6974298585678246e+38; 3.303804945524357e+38
17,3884,51225,50000,3.1577857940647877e+38; -7.405767938725824e+37; -1.1321374327072074e+38
17,3882,46513,50000,-1.6549883399713262e+38; 2.4761191574739636e+38; -2.909049218704869e+38
17,5008,47343,50000,1.788228660672163e+38; 2.2184830664281545e+38; 1.9240887588094553e+38
17,3883,48200,50000,2.2657112656625455e+38; 2.6219134277170526e+37; -9.429919965314895e+37
17,3882,47175,50000,1.2870957519634423e+38; -4.2508520549139287e+37; 8.061035802272919e+37
17,4965,48045,50000,-3.0209326691533005e+38; -2.789537401886432e+37; 1.077025156623733e+38
17,4130,45663,50000,2.4732637998499615e+38; -2.4888980896447443e+38; 1.8529210286957782e+38
17,4853,46624,50000,1.4723817498277295e+38; 1.5544462045009684e+38; 1.8259520664120667e+37
17,4982,50130,50000,1.5551893519888462e+38; -2.2156074263945487e+38; 5.106169127333641e+37
17,4852,50656,50000,-1.978985939939083e+38; -3.190773713516455e+38; 1.4967981201567974e+38
17,3882,48019,50000,-6.958598104772435e+37; 2.2455775261212886e+38; 1.4130024604118387e+38
17,4033,48608,50000,-2.329717074121077e+38; 2.26242597166097e+37; 8.884345457627229e+37
17,3882,48397,50000,-1.500078394261996e+38; -1.5769838152284501e+38; 2.1111347627670993e+38
17,4853,47904,50000,-6.506471756972153e+37; -9.830707477926413e+37; 9.719308371419316e+37
17,5006,49062,50000,2.0749651417209073e+38; -6.688276684876166e+37; -2.9142307658863138e+38
17,3882,46564,50000,7.920726149116777e+37; -1.880374892687089e+38; 2.036999513304312e+38
17,3881,48226,50000,3.1081222859092862e+38; -2.7445779422842812e+38; -1.4125108655090702e+37
17,4565,49727,50000,1.0353589011629033e+38; -1.3518527701676693e+37; -1.2669807736510688e+38
17,3883,46310,50000,-6.505738040804741e+37; 1.0890911620969453e+38; -1.3440494260239062e+35
17,4851,50940,50000,-1.7007843982636034e+38; -1.1453190721206687e+38; -2.4462545262771627e+38
17,5071,49688,50000,2.914299066900654e+37; 2.3922449033917908e+38; 6.117142791666218e+37
17,4853,49019,50000,-3.265541165686588e+38; 2.882594871858826e+37; -3.328458822869884e+38
17,3886,52020,50000,2.9231947796347436e+38; 6.771453325480021e+37; -1.3530865998498834e+38
17,4092,48271,50000,-2.7035056571886945e+38; -3.0960325500168376e+38; 3.0688425601744703e+38
17,3883,48596,50000,-1.967316455573622e+38; -5.729025700334101e+37; 1.4137463177840527e+37
17,3883,47052,50000,-4.438233377808345e+37; -4.541769501172346e+37; -8.52743488171129e+37
17,3997,48132,50000,-2.466101472546624e+38; -2.4090786948905335e+37; -2.2437935360785754e+37
17,3883,49693,50000,-6.032058083378899e+37; 1.074281555076647e+38; 1.4945503221124727e+38
17,3899,46674,50000,-1.2738064129549857e+38; 1.3681964879443638e+38; 1.94627606697007e+37
17,5033,48175,50000,1.4431032802684741e+38; -2.250211651067531e+38; 7.774951400692932e+37
17,3884,45280,50000,-2.4050120717650014e+38; -2.8547605098633507e+38; 6.786507944008331e+37
17,3900,45528,50000,-2.6490634105064767e+38; -2.29591907522984e+38; 1.0733078789888647e+36
17,4005,46232,50000,2.7367037531098796e+37; 2.520399916944752e+38; -1.941754940398332e+38
17,3884,47100,50000,-2.6400263800834737e+38; 2.8235789418109847e+38; -9.23382455866439e+37
17,3886,45869,50000,-6.732794545715221e+37; -8.44823333985963e+36; 1.0543938031343644e+37
17,4005,48650,50000,2.8489124827023298e+38; -3.3068288499721656e+38; -1.5841628755197107e+38
17,3891,47397,50000,2.4884981205273603e+38; 1.9466290062501855e+38; -2.2374454968148005e+38
17,3894,45807,50000,2.139131738981572e+37; -8.699754233703915e+37; -2.2164061476847405e+38
17,4000,48334,50000,1.0395043214497457e+38; 1.6519471954753546e+38; 3.1123566445622406e+38
17,4361,47314,50000,-2.9226875165705563e+38; -2.9829968558788225e+38; 2.0299156789261406e+38
17,3882,48112,50000,1.2487872494124972e+38; 2.0486722428553095e+38; -6.737435161032536e+37
17,4013,49003,50000,-1.6048137150938127e+38; -7.03683192215588e+37; -3.230326440484536e+38
17,4710,45659,50000,3.265841345348722e+38; -1.7110056171713156e+38; 9.509175509082124e+37
