elapsed.ps,repeats.n,param.a.vector3,param.b.vector3
34806,100000,2.9024669683161958e+38; 7.550697924789677e+37; -1.0091217789237155e+38,-1.0273717896730333e+38; 9.09297539341279e+37; -1.0037840571883225e+38
31616,100000,-4.0782076773074056e+37; -2.885484101106866e+38; -1.7898703189054825e+38,1.3201545584366743e+38; -3.2816038199722e+38; -3.179775526202851e+37
32411,100000,3.193385276577021e+38; -4.266889609717656e+37; -1.576483143947384e+38,1.6425113114674958e+38; 1.4616066183137415e+38; 3.0450202616226933e+38
28445,100000,7.80637544495211e+37; -4.429841023774594e+37; -1.7684699428844775e+38,-5.64048740475152e+37; -3.130448351104602e+38; -1.2921327869764612e+38
31897,100000,-2.869931752246882e+38; -3.223271812776194e+38; 2.4926416139852903e+38,-3.3827481401836902e+38; -2.139815306891239e+38; 6.7277934105672e+37
32773,100000,-2.4210432883157277e+38; 1.5093363001255828e+38; -2.4116044633584763e+38,-1.4548319892699778e+38; 1.8898145289407246e+38; -2.5203096602220157e+38
32305,100000,2.5414749631157143e+38; -2.0408959670132695e+38; 6.904729546045856e+37,1.9427362033749567e+38; 1.6767008622761313e+38; -2.7198739673870335e+38
28780,100000,-1.0743493997367712e+38; 5.250469027666651e+36; -8.75971106473327e+37,3.1820889885482673e+38; 2.864893196053143e+38; -9.464543052628808e+36
31040,100000,1.3525415100917853e+38; -2.41900110319876e+37; 4.991733237048638e+37,-1.0004867458590569e+38; -5.420266578937712e+37; -1.7701087615804526e+38
29120,100000,9.840940967691935e+37; -2.760510991972526e+38; 2.3776527238024436e+38,-9.964233679190613e+37; -2.8801372522871515e+38; 8.589822559531642e+37
35501,100000,-2.0403311019058078e+38; -3.1986148930692266e+38; -1.72772623282447e+38,3.1415499280011606e+38; -1.762439779685216e+38; 4.248954381965387e+37
28825,100000,2.418918503085649e+38; -2.532380330649437e+38; 6.196226442012056e+37,1.4390443644585913e+38; -8.051446279012312e+37; -3.647635699723045e+37
29233,100000,-2.076457318595448e+38; 2.4273077133459115e+38; 2.7945580588536957e+38,-7.576011766390695e+36; -2.3360881656110172e+36; 1.142143860897217e+38
29934,100000,-2.2197657260114894e+38; -2.313953179728927e+38; 1.4748746607921143e+38,5.971547035507125e+36; 8.671717858908787e+37; 1.4463766583544075e+38
35980,100000,-1.1708918440332888e+38; 1.4910336565233436e+38; -1.0331834099088156e+38,4.851659873964379e+37; -7.8850235305517095e+37; 1.2396787234956413e+38
31453,100000,-1.0697286611808673e+38; 1.7538240149096807e+38; 3.245833965219296e+38,9.083002532610675e+37; -2.9221431366967943e+38; -2.003201920061267e+38
30883,100000,1.6872959874048869e+38; -2.4992518540992164e+38; 2.78674933115629e+38,-2.365313717095966e+38; 1.806159122058175e+38; -1.8876163213878808e+38
34123,100000,3.155293897220883e+38; -1.386459682259924e+38; 1.8872808503330364e+38,-1.587724770882256e+38; 2.3936766386857125e+38; 6.555301151032705e+37
33911,100000,1.5886512713529508e+38; -2.1771972075594413e+38; 3.3103788801250928e+38,-1.5448439033223116e+38; -9.013420684103908e+37; 5.4190440566988515e+37
34926,100000,2.154094579606426e+37; 1.9952940113808992e+38; -3.067530896745402e+38,-3.1250404522319802e+38; -1.6858983519121113e+37; -3.041847281464298e+38
42458,100000,-9.33174701811034e+37; -1.7708698590008296e+37; -3.083066005557223e+38,-2.078585146186967e+38; -2.2709830695667266e+38; 6.218654730551774e+37
36922,100000,-2.8029154257308804e+38; 1.3293246414666773e+38; -9.268660611279141e+37,-1.2605757915223316e+38; 2.680652300049708e+37; 1.2374683464970354e+38
38506,100000,-1.939822432411296e+38; 1.1703005103812944e+38; -3.21748458213796e+37,7.187788319173218e+37; 2.207059556985162e+37; -8.982687762951974e+37
33209,100000,7.833265356544391e+37; 2.3786341896031643e+38; -1.7680075039455143e+38,3.2738867687662027e+38; 1.2593955581074952e+38; 1.463447449809369e+38
30824,100000,-2.2252133784069342e+38; -3.3308121655031836e+36; 3.040053048804735e+37,3.90721669637876e+36; 1.0406348629610532e+38; -2.4775277708209372e+38
40416,100000,1.3930123203305757e+38; 3.016169142433787e+38; 3.040308657871765e+38,3.282515108635692e+38; 1.5126440568957943e+38; -1.0464860338955627e+38
34320,100000,-3.0537739467835333e+38; -3.0799242603096174e+38; -1.940428267986157e+38,-4.005283287697956e+37; -1.0133764199862736e+38; -2.2657114684866415e+38
31068,100000,2.7997456907580217e+38; 2.711001630130012e+37; 9.495913855562776e+37,2.5048907696172237e+38; -2.5003146523624478e+38; 1.1203370253877549e+38
32675,100000,-3.259363549369508e+38; -5.301971960225614e+37; -2.4442145215192274e+38,1.0943533318565647e+38; -2.1111037306804058e+38; -3.26875084432986e+36
39640,100000,-7.960468516614653e+37; -2.5237625376329414e+38; -1.183756063736453e+38,2.908094525684825e+38; 1.1261605108331553e+38; 6.003079590657682e+37
38777,100000,2.8792255579754674e+38; 2.86713217124929e+38; 1.8695471283201796e+38,1.694028631860771e+38; -9.33485631150258e+37; -7.787704472791468e+37
31675,100000,-2.1022977169027883e+38; -2.5200910158464883e+38; -1.9047320383801143e+38,-2.625970061755855e+38; -1.3122388410286091e+38; -7.225228126120839e+37
35900,100000,1.0119382957333266e+38; -1.3032077939164392e+38; -2.193375471579794e+38,-9.584286342446847e+37; 3.080032974025093e+38; 1.982674296125507e+38
32334,100000,2.360709001643649e+38; -1.4308267433835758e+38; 1.769117763047218e+38,-2.436025498641753e+38; 1.4968994307927676e+38; 1.831958955546308e+38
35553,100000,-2.8242734115158137e+38; -6.219579988724881e+36; 2.859639443493509e+38,3.330108999715237e+38; 2.761682706775329e+38; -2.27581109434878e+38
31455,100000,7.036322833674828e+37; -1.3723319191444764e+36; -2.4366895447321766e+38,1.0291571614549007e+37; 2.8843904735810373e+38; -2.3882734047672997e+38
31937,100000,-2.091165234684596e+37; 3.0936337494330137e+38; 8.232425712845456e+37,1.9639759427119007e+38; 3.851535460676385e+36; 1.9292772020101655e+38
35751,100000,2.2426665946949725e+38; -3.1532354354702085e+38; -5.648110041340813e+37,2.122658619431606e+38; -2.562852217189771e+38; -6.941360591910531e+37
37919,100000,1.753531745387292e+38; -2.1781537259963495e+38; 2.7294827589367635e+38,-1.0532319379767252e+37; 1.1927609465402342e+38; -2.6801500568818976e+38
31523,100000,-3.3012448997841843e+38; -1.5070218743657101e+38; 1.0889748424778684e+38,-2.9706266142615553e+38; -2.8662125160918365e+37; -2.3154175697023107e+38
36919,100000,-8.56081262907554e+37; 2.900012796754154e+38; 8.814408666952397e+37,1.2890886001190491e+38; 7.350236729471986e+37; -1.2362073890919763e+38
31195,100000,1.983418052085673e+38; -2.3199640746390652e+38; -1.113334117823902e+38,-2.808101435042438e+38; 3.320165954055239e+38; -3.167913815300371e+38
35801,100000,-9.73743070440018e+37; -1.3133372349206949e+37; 1.9540046791495414e+37,-1.799009572672888e+38; -1.6051198780667798e+38; 2.1951866907574e+38
29743,100000,-1.3629017649173305e+38; -1.7556457809402807e+38; -2.2321730844383312e+38,8.98260561919308e+37; 4.332831272760808e+37; 1.5786236480449054e+38
35763,100000,9.940353170123274e+36; -2.3425008740701628e+38; -1.7016296676838355e+38,7.888665237196045e+37; 7.820741982734616e+37; 1.6912382793595487e+38
42466,100000,2.078801153849246e+38; -1.047798305796919e+38; -1.7593495517580035e+38,3.1847743795797908e+38; 2.0350311054522775e+38; 1.1538700345975202e+38
32514,100000,-6.200543045835954e+37; 2.367390230191188e+38; -2.5834431222434943e+38,-2.0971037974514852e+38; 1.782586702792715e+38; -1.081657557565159e+38
29115,100000,-1.9096042788151035e+38; -1.786113002526406e+38; -2.2158230284086356e+38,1.8487018818500266e+38; -8.142379927169084e+37; -1.3338850905600343e+37
44228,100000,3.3001090848463798e+38; -2.826236140293159e+38; 9.968224243280132e+37,-1.4589067253593514e+38; 8.526273713761481e+37; 8.633886474690756e+36
43625,100000,-1.4164714623383993e+38; 1.856773875224088e+38; -2.0888502765114712e+38,2.0097600343825117e+38; -1.961451112305402e+37; -2.963865726550298e+37
37924,100000,-9.638725343943528e+37; 6.760244758872803e+37; -2.5323547748133363e+38,3.0157497022031834e+38; 3.0184847851382358e+38; 2.0293493940500066e+38
30296,100000,-6.69041090142671e+37; 1.4262355157336452e+38; -3.094212406579006e+37,-4.989461607173029e+37; -3.981593686811011e+37; -3.1455383117316467e+37
33159,100000,-5.257552976133376e+37; 2.226091048976508e+37; 2.276306745733469e+37,3.5224159057819e+37; 1.446607370763649e+38; -1.5436137751798502e+38
33710,100000,-4.8679593253821135e+37; -1.1166694586711746e+38; 5.014672135250128e+37,-2.024292380863528e+38; 1.7037909612512007e+38; -1.2563337255537279e+38
33246,100000,-3.095096111165437e+38; 7.623446871556055e+37; 3.0072566460057503e+38,9.27315215088587e+37; -8.114735002879307e+37; 2.1418016646757727e+37
42371,100000,-1.1887309331640366e+38; 9.952571293668513e+37; -1.6023179645920833e+38,-2.786810381209197e+38; 2.5768742582451597e+38; 1.2162619717238893e+38
41716,100000,3.0589234477578044e+38; -2.3835125147610346e+38; 2.317524709236034e+38,-2.4590160155756843e+38; 2.4199417506501533e+38; 6.676744613835769e+37
43322,100000,7.972037603052576e+37; 9.435531093931745e+37; -3.2203552022751888e+38,-4.866150641505708e+37; 2.8861148840455397e+38; 2.1360009969411763e+38
31413,100000,1.6901176762289469e+38; -2.1589698116968316e+38; -1.5155388638064755e+38,3.037343166763615e+38; 3.052488447662854e+37; 9.957141934672696e+37
34697,100000,2.3618214411043853e+37; 3.1304698504587817e+38; -3.0700424675266223e+38,1.9319820641549085e+38; 1.8159539793630066e+37; 3.5597766113320666e+37
40356,100000,2.798326327733958e+38; 2.722825666456653e+38; -2.9163938848705432e+38,1.1941158115017581e+38; 3.391982924100329e+38; 2.708174465055359e+38
31092,100000,8.357554489473505e+37; -3.2547890547075003e+38; -1.5399122354271837e+38,2.50484898785344e+38; 3.1907534311068512e+38; -3.0355621683763184e+38
29701,100000,-3.0329643973542827e+38; -1.2207577706366348e+38; 3.174549408426302e+38,2.8942718607158403e+38; 2.1674780797014675e+38; 2.9177952472560835e+37
33545,100000,3.2796234835280175e+36; -1.673338444412038e+38; 4.431559957988504e+37,-1.8473847421703655e+38; 5.80166791091994e+36; 2.1869451364390523e+38
35386,100000,-1.4789242466935794e+38; -2.5740176836765814e+38; -2.6885090463518505e+38,1.891216651916625e+38; 8.227358533101164e+36; 1.2439663234738053e+38
33153,100000,9.229647396406517e+36; 1.157601490904352e+38; -2.3539746838889725e+37,1.5636866674922961e+38; -1.6029388598560751e+37; 1.1482890253589314e+38
29687,100000,9.116775786962196e+37; 1.3070703348027141e+36; -1.2964128824630718e+38,9.65073455866985e+37; -7.787458421809964e+36; 3.2117294991189478e+38
37284,100000,2.1750766816353795e+38; 5.565859292735364e+37; 3.052867525898346e+38,3.535019189116387e+35; -6.030837082320759e+37; 3.2555178016845595e+38
35070,100000,-7.290611515839651e+37; 2.9283359648210773e+38; -2.866520859423836e+38,3.135370486267216e+38; -4.359341396233261e+37; 1.4400800857050018e+38
33415,100000,-3.1161833267821615e+38; 1.0942168312399322e+38; -1.498112014650922e+38,-2.2308515840406053e+37; -2.7872513207939802e+38; 3.749011746464257e+37
31456,100000,-2.7435360349029417e+38; -5.921206601931101e+37; 3.324666823570385e+38,-1.3714059764400456e+38; -1.7892529223571473e+38; 1.1803839103157498e+38
34601,100000,-3.0517144709123785e+38; 1.981167921564244e+38; 2.7366580669822473e+38,9.852563802515308e+37; 2.0442234991328446e+38; 2.26504681392393e+38
32375,100000,-2.1182739681234887e+38; -1.6674269333089576e+38; -3.2594438677115384e+38,-9.746138956963507e+37; 7.908445657162006e+37; -1.2933692026658998e+38
33753,100000,-2.894447506383008e+38; -2.3981030717576135e+38; -1.754458245857987e+38,-2.3468244753253732e+38; 1.5660715239195175e+37; 1.2417403290198045e+38
30305,100000,-6.587096870447869e+37; -3.3737060391582863e+38; -2.1537211297395986e+38,1.7014582813226847e+38; 8.880979591753503e+37; -2.696942269440953e+38
35071,100000,4.557054832109898e+37; -2.310375159850747e+38; -1.3790575154630232e+38,-2.9098542275420378e+38; -2.2081729091543302e+38; -6.3341731944493725e+37
42330,100000,-9.287678412644005e+37; -1.992543310990452e+38; 1.1052157791438964e+38,3.3297380344435862e+38; 1.1396693055135235e+38; -2.984610930035081e+38
36997,100000,-3.3610218258403546e+38; 1.123381313657215e+38; -3.0267886064540668e+38,-4.592299575278163e+37; 3.8671045552007983e+37; 3.4367146122426304e+37
31045,100000,-1.883579589463502e+37; 2.1003489829880695e+37; -2.434119154963106e+38,1.1552838199589427e+38; -1.3713738288208239e+38; -5.461734979492858e+37
35207,100000,-6.05333280987241e+37; -1.8651373268241537e+38; 2.508512954442316e+37,3.9050567465210313e+37; -2.558379540223974e+38; 2.5512669048241653e+38
36251,100000,-2.2498988963114426e+38; 1.8861882369276877e+38; 2.590900761430661e+38,-1.2642791566918624e+38; 7.320316118824679e+37; -1.5697855880601142e+38
34275,100000,1.2825650673061786e+38; 5.876973708946978e+37; -2.6726404947261455e+38,3.327814450716776e+38; 3.564494806866116e+37; 2.5331125256361288e+38
43598,100000,9.65972980732907e+37; -8.776419713764758e+37; -1.3606288420381093e+37,2.9813207175491767e+38; -9.321555107284504e+37; 2.5258506117016373e+38
44219,100000,-1.8273895314867015e+38; -6.798679925071723e+37; -5.770199498889754e+37,2.021154286449651e+38; 3.178498596400229e+38; -1.7321731511300706e+38
43504,100000,-1.6497144064141366e+38; 2.8850425530497947e+38; 2.3330685394839846e+38,-2.2493774355605327e+38; -1.33823734071881e+38; 9.20894818328551e+37
29461,100000,-6.8438787678132205e+37; 2.4612497173453345e+38; 3.010415225653327e+38,-2.5672983241989876e+38; 3.1629336724462905e+38; -1.5378579315704779e+38
33601,100000,-5.04628987652102e+37; -1.8782545695871233e+38; 2.144474379201294e+38,3.2954540690182457e+38; -5.280785969274119e+37; 2.6820365237991332e+38
35672,100000,-2.8857414848847365e+38; 1.3945932327471323e+38; 2.8443286581319045e+38,2.065899513100363e+38; -1.700471440683419e+38; -1.029563912502996e+38
38990,100000,-6.769017915146862e+37; -1.9602320127231626e+38; 5.90342552049182e+37,-2.833693982304422e+38; -1.8784223051145455e+38; -9.246671436907342e+37
30601,100000,-2.4940435341370947e+38; -1.9755119688221696e+38; -2.753479689035228e+38,-1.3876332224795912e+37; 9.00432706575811e+37; 1.0883020749513153e+38
30666,100000,2.8341191016097144e+38; -2.2848337242609643e+38; 7.691211416162335e+37,-2.7680134552849166e+38; 2.2487417848435543e+38; -7.381487612659172e+36
