elapsed.ps,repeats.n,param.a.vector3
38997,100000,8.100178824567006e+37; 1.2818499348965659e+37; 1.9667923581094638e+38
39061,100000,-1.1631544850646758e+37; -9.623206258235294e+37; -2.1042035281681834e+37
38460,100000,2.580203210133407e+38; -1.3963503993031447e+38; -3.0419456511508757e+38
38435,100000,2.0433391860741253e+38; 2.533125151436107e+37; 2.8837523889749064e+38
38164,100000,-1.3899359858539418e+38; 4.186011726712255e+37; -3.342895233553475e+38
36757,100000,-2.630869074971521e+38; 2.045826417963821e+38; -5.378701329876708e+37
38325,100000,2.618494168400045e+38; -3.106526668745767e+38; -1.866471909376074e+38
38202,100000,-1.9988653380639102e+38; 1.976402772251962e+38; -2.159371809055176e+38
38666,100000,-1.467014314362267e+38; 2.0304758790793934e+38; 2.5627049668960486e+38
38440,100000,-1.4955839137058748e+38; 7.80293402710261e+37; -3.086081594217094e+38
38420,100000,1.7213198309270606e+38; 2.3116164433184903e+38; -8.955911939913714e+37
38608,100000,1.7422025998549803e+38; -2.8174808325395508e+38; -3.2786799078037376e+38
38640,100000,-1.2846690630664134e+38; 2.253761884044554e+38; -1.0533221186404254e+38
38640,100000,-1.632525774159378e+38; -4.989735419702678e+37; -1.988905255179845e+38
39282,100000,1.0111194948576272e+38; -3.2819910111715338e+38; -7.384850689701578e+37
38322,100000,-9.119121447632858e+37; -1.3116519695067275e+38; 1.146714907549592e+38
38445,100000,9.343431714283003e+37; -1.853792361012351e+38; -2.5224318087388458e+38
38363,100000,3.8418159398467254e+37; -2.262458372810312e+38; -6.663170230913346e+36
38326,100000,-1.0676748643844015e+38; 1.6437751084098993e+38; 3.0645270718831013e+37
38344,100000,1.487503604543876e+38; 2.3559785352517893e+38; 3.221922829713455e+38
38467,100000,2.774913531032079e+38; -1.0341754225625302e+38; -1.7293125200795716e+38
38441,100000,2.02763492196621e+38; 8.115866761335191e+37; 2.786795575050186e+38
38357,100000,2.6782349917671208e+38; -2.7688858017219697e+38; 4.1842043104864494e+37
38363,100000,-2.2297138422738885e+38; -1.2818848967001202e+38; 1.0898303545149504e+38
35610,100000,2.2314035698179687e+38; -1.1986520738216628e+38; 1.9982122444746726e+38
38346,100000,2.5221513030140273e+38; -1.3242143869549892e+38; -2.9942485226064483e+38
38642,100000,-5.231257339142482e+37; -3.1293727749233202e+38; -2.521176733232572e+38
38905,100000,-9.702962777519734e+37; 3.579358200301382e+36; -1.2303439472996567e+38
38507,100000,-2.1966149780416893e+38; -1.634064499163959e+38; -2.4053140768439998e+38
35513,100000,1.2736894848636206e+38; -9.490123227620934e+37; 1.1539571475467679e+38
38306,100000,2.3230153603398386e+38; 2.168424456933574e+38; -2.7544708903925584e+38
38223,100000,1.4741184311500421e+38; -2.1385689528210946e+38; -1.806241062992974e+38
38201,100000,-9.775031249443909e+37; -1.0221247303085686e+38; 3.287879805975858e+38
39254,100000,1.0700706226067849e+38; 2.951573318679885e+38; 2.3820004104190583e+37
39081,100000,3.1941000286914538e+38; -2.2645113583103935e+38; -1.9174728903268642e+37
37814,100000,-3.3524458145876425e+38; -3.0395393460754985e+38; 1.4764272031882378e+37
38312,100000,-7.389715932705254e+37; -3.045497101072475e+38; -6.392141335217089e+37
38555,100000,-1.2914277957716503e+37; -5.070597330310517e+37; 1.5281521901028424e+38
38176,100000,3.0702422492612183e+38; 3.2323279086642244e+38; 2.587928374303246e+38
38494,100000,2.976795711966602e+38; 1.5596328222848142e+38; -1.2012590733400682e+38
38288,100000,9.199574667687183e+37; -1.100319605465575e+38; -2.4528114236538312e+38
38424,100000,-2.8650183385203975e+38; -6.44630145358172e+37; -2.8441294088105606e+36
37020,100000,-1.2302265121480515e+38; -3.9816413504735797e+37; 2.6912260779423557e+38
33854,100000,2.592466766276159e+38; 8.57398199763119e+37; 1.69634478162546e+38
35916,100000,-2.982427731465344e+38; 7.352051498071273e+37; -3.3772114480100854e+38
38486,100000,1.7894583831664323e+38; -4.350377078248687e+37; -2.9693672794492646e+38
38700,100000,-1.337915357466352e+38; 8.0754520319589545e+37; 3.362789843485505e+38
38923,100000,-2.5479620890033463e+38; -1.7697357680678414e+38; 1.9119737903318092e+36
38470,100000,-2.6165308311504115e+38; -8.082803898380038e+37; 6.259885826914558e+37
38701,100000,-1.540102585841314e+38; 4.488626862561988e+36; 1.9409752845731676e+38
38538,100000,2.021832124578605e+38; -2.7460121114673555e+38; 2.847614560605768e+37
38865,100000,-2.895086807933715e+38; -1.7898873561295496e+38; 1.5736379275281837e+38
38642,100000,-1.719821569329639e+38; -1.2482299902086369e+38; -1.531388248555105e+38
38776,100000,-2.145803688326717e+38; -7.926783490744908e+37; 7.01700434558759e+37
38220,100000,3.346372652680021e+38; -2.08937741633707e+38; -3.219811430873715e+38
38305,100000,2.626275514844486e+38; -2.5026029138139318e+38; -1.765785160325242e+38
38547,100000,1.1850908491124692e+38; 1.1692360895252947e+38; 1.7256186876425545e+38
38602,100000,-2.1043434007354126e+38; 1.881069159567822e+38; 1.1465962554534106e+38
38413,100000,-6.696119892669898e+37; 3.072196662250626e+38; -9.30525514880653e+37
38297,100000,-3.751816360034732e+36; -3.0856743234322527e+38; -1.9748111355113275e+37
38396,100000,-1.426195407268654e+37; 2.881578520313587e+38; 2.4185704569368505e+38
38607,100000,2.8247595808740133e+38; 1.7404319454965815e+38; -2.5032020561936236e+38
38251,100000,3.104143282793242e+38; -4.318094581003035e+37; 2.5742241586063465e+38
38380,100000,1.8682707562838218e+38; -2.3963908307388732e+38; -2.5899249747046293e+38
38403,100000,1.3201616572800356e+38; 1.1228733407086915e+38; -2.108210850598637e+38
38386,100000,-1.959234320994759e+38; -2.948745950781136e+38; -1.408382634564367e+38
38231,100000,3.2104271655982973e+38; 1.373934787269429e+38; -2.4701414243035274e+37
38409,100000,-8.126728498738186e+37; -1.899364095854412e+38; 7.301179158303393e+37
38883,100000,-1.2474605770003224e+38; 2.6867199350007124e+38; -5.525580455503472e+37
38590,100000,-2.6834053836232837e+38; 2.6932869735821828e+38; -7.463661034578007e+37
38503,100000,1.1236931557048711e+38; -1.5725054591879639e+38; -6.438364439643571e+37
38259,100000,1.2062004767918058e+38; 1.788128465568721e+38; -2.6795935582683974e+37
37714,100000,-2.9581855870347714e+38; 2.3635183181978508e+38; 3.280631278431705e+38
38495,100000,1.3041427115871195e+38; 2.4169809244962123e+38; 3.2338837723049205e+38
38872,100000,-3.1098497387352292e+38; -8.132715105462824e+36; -1.4066473730107266e+38
38843,100000,1.825287056907187e+38; -3.1765920498974856e+38; 4.406400135935414e+37
38685,100000,1.9205117530517553e+38; -2.078879646774412e+38; 3.15599972507509e+38
38198,100000,-7.730159980854348e+36; 1.7182987660165967e+38; -5.26462595942241e+37
38269,100000,2.1729896216871638e+38; -5.843132001463045e+37; 1.2275589696369793e+38
38234,100000,1.4010936436130547e+38; 1.4674560652434346e+38; 1.224675115227484e+38
38382,100000,-2.5131262392126904e+38; -1.4870527265783868e+38; -2.881605597330408e+37
38699,100000,1.2042470779228782e+38; 4.8566731785581615e+37; -1.3549884306923938e+37
38503,100000,-1.4151458040467046e+38; 7.277686677084784e+35; -1.8059834763910075e+38
38512,100000,3.67132580767023e+37; 4.0786069872464775e+37; -3.219646332059541e+38
38295,100000,1.4094517203745755e+38; -2.643328153542852e+38; -2.9278929969953335e+38
38403,100000,-4.40582259432195e+37; 2.942991628352484e+38; 2.666011189147192e+38
38515,100000,-3.371570808487262e+37; -2.7707114214103944e+38; 7.821641000540298e+37
38979,100000,-2.9962554670367296e+38; 3.1924226734172318e+38; -9.503553225139992e+37
38526,100000,2.8620585264869366e+38; 9.00682078801888e+37; -2.841842237538593e+38
38585,100000,-1.9585530348561723e+38; 2.767037668558885e+38; 1.6366450301378316e+38
39045,100000,-2.7973961764295347e+38; -2.518495601507065e+38; 1.6230697091539635e+38
38463,100000,-1.0225335603036482e+37; -2.888259748861126e+38; 3.2996422851893517e+37
38334,100000,8.410260359069554e+37; -2.3366994964512303e+38; -1.5008368549691245e+38
38400,100000,1.5184446232183427e+37; 2.3767126341173143e+38; 2.144585932454114e+37
35679,100000,1.3737325716456805e+38; 6.537013516413572e+37; 2.8719109097760064e+38
38000,100000,-6.889341281879566e+37; -2.3202725700891368e+38; 2.095964737328144e+38
38746,100000,-1.29600256931679e+38; -1.991316022385335e+38; -1.3617017561531305e+38
39434,100000,3.5573498210229897e+37; -2.3793976195006457e+38; -2.941497828885175e+38
38503,100000,1.0408402223582902e+38; 3.1341064865007165e+38; 9.982231275352413e+37
38446,100000,-2.2258470008829523e+38; 3.0271993252485408e+38; -2.1524802519200472e+38
38285,100000,8.611367549133121e+37; 2.8836860654955025e+38; 7.695481497209204e+36
38164,100000,2.5778780346964444e+38; 1.8767879485486833e+38; -2.9041832658168568e+38
38250,100000,-2.5511498753207522e+38; -2.1548102951353147e+37; -3.1088305476526457e+38
39304,100000,-2.4482184719990843e+38; -2.040888183638584e+37; 1.5316329558269731e+38
38714,100000,-5.047948977626599e+37; -4.064690211896932e+37; -3.2448589897896485e+38
39028,100000,1.7247587134753597e+38; -1.443191812986394e+37; -1.4068857927356175e+38
38530,100000,-7.843529269924319e+37; 3.9638622972752587e+37; 3.3090662025755444e+38
38442,100000,-3.091541821706493e+38; 2.877734192397311e+38; 9.608389704489707e+36
39118,100000,-1.97751282852957e+38; 3.177721780112409e+38; -1.9759336401178296e+38
38455,100000,1.0691710977408629e+38; -1.2388235156947033e+38; -1.9043099614362624e+38
38548,100000,-2.3204048113997526e+38; -1.5178502472049077e+38; -7.340234459175945e+37
38530,100000,-2.0716159074230563e+38; -1.730047148955416e+38; -8.814896458903365e+37
38802,100000,1.5172390874975256e+37; -6.824204323437438e+37; 3.1851680611501976e+38
38551,100000,3.402681489518063e+38; 1.3609118577111163e+38; 9.894932742056856e+37
37506,100000,4.849423041097746e+36; 1.719810414004357e+38; -2.030356010038636e+38
38406,100000,1.7278276448724883e+38; -3.067169464206265e+38; -5.439337621627785e+37
38237,100000,3.192651560409609e+37; -1.7047561757712264e+37; -1.3446330943511774e+38
38460,100000,-3.3166974591889184e+38; -2.533398101963348e+38; -2.4501300891042285e+38
38403,100000,2.7731887149193844e+38; -2.184422866686766e+37; -1.4943167701658867e+38
38294,100000,-2.105361983345708e+38; 1.2773116189826888e+37; 2.325923097286642e+37
38461,100000,-6.518028166904074e+37; -1.5776136854586915e+38; 2.5054130416645177e+38
38546,100000,-7.7587790946304e+36; -2.3177654614380294e+38; 2.037121816234222e+38
36541,100000,3.02215164197048e+38; -2.7534620433388728e+38; 9.523738279177546e+37
38446,100000,-8.549089396324629e+37; 8.740488411031408e+37; 2.115593850518462e+38
37606,100000,2.0722779252725195e+38; 2.005794823304998e+38; 1.1732894276725365e+38
38559,100000,-1.2193498671739973e+38; -6.625520881321507e+37; -1.8213181949959444e+38
37178,100000,-2.5859439433476246e+38; -2.0925729099701254e+38; -2.7574659938187296e+38
38612,100000,-4.384460146406904e+37; 9.972332445345351e+37; -2.1334237111528403e+38
38512,100000,-3.5895402868350653e+36; -2.767499093377368e+38; 9.80341546756374e+37
37657,100000,3.2179158368721576e+37; 2.4528667946320492e+38; 2.362230290114224e+36
39158,100000,-3.0597335271973743e+38; 4.634934214385519e+37; -1.0285068947265017e+38
38122,100000,-1.2025957855449969e+38; -1.2614141649232986e+38; -1.9758396121345576e+36
38575,100000,-3.343167423490356e+38; -1.9660895726166972e+38; 6.080916886933376e+37
34482,100000,2.6135710191169506e+37; -3.3872155437229905e+38; 2.7302786406896108e+38
37842,100000,-2.6699725465668812e+38; -1.3826314788592827e+38; -1.723504246441374e+38
38532,100000,5.72780000896874e+36; 8.005483803549237e+37; -2.8969282479016306e+38
38528,100000,1.9486681997117367e+38; -2.2336465000839885e+37; 1.5791485568054479e+38
38368,100000,-1.93641153958825e+38; 6.743531039238914e+37; 2.7378476303055015e+38
38665,100000,-6.187761578363972e+37; 2.901985261088109e+38; -2.690750049788958e+38
38758,100000,1.0735720763887113e+38; 1.530888642100543e+37; -2.4727766163712818e+38
38624,100000,-2.9136626555933155e+38; 3.114180438833801e+38; -2.2002213932933146e+38
39035,100000,1.0782628906697958e+38; -6.840917028950847e+37; -1.0664130956829583e+38
38806,100000,2.4449813994263415e+38; -1.0959019952418516e+38; 9.360009541772548e+37
38725,100000,-1.764929445464064e+38; -2.18753170372479e+38; -3.2226102005749228e+38
39263,100000,-2.4876557920565207e+38; -1.816143949481957e+38; 1.8290567455561217e+38
38538,100000,-2.2011326819568067e+38; -2.631363154469466e+38; 2.989003998543184e+37
38761,100000,1.985522149257956e+38; 2.271801059146042e+38; -3.0854729191048884e+38
38510,100000,-2.9072156888766988e+38; -3.1894993697210575e+38; 2.7737397879883156e+38
39204,100000,-1.5253270786221618e+37; 2.4313453326257105e+38; 2.9628006465159863e+37
38826,100000,-1.995648547900771e+38; -3.0567260515013448e+38; -2.442212647691347e+38
39032,100000,-3.2089741337742917e+38; 2.0222284428622605e+38; 2.6400490963822297e+38
38823,100000,-2.6254909912410167e+38; -1.303040565449257e+38; 2.8522489390821305e+38
38426,100000,-2.933804913746606e+38; -3.3220696610206376e+38; 2.813021947612284e+38
38472,100000,-2.8578436389472017e+38; 8.845997505789604e+37; 2.1379416178920537e+38
38381,100000,2.5538946938124144e+38; 2.325628951641365e+38; 5.522554827050848e+37
36843,100000,-1.1434579582154376e+38; -2.0744812034277642e+38; -1.4656894673669566e+38
38746,100000,-1.6100467795956508e+38; -2.9509650492158714e+38; -2.4507125999080454e+38
38721,100000,1.680098165884743e+38; 3.7996817691963395e+37; 6.145661380749673e+37
38291,100000,2.9713314279952822e+38; 6.44952432846774e+37; -3.111570599778051e+37
36247,100000,-1.0919009857113872e+37; 1.2575442811709218e+38; -2.7039151590385923e+38
37844,100000,-2.3242483280196446e+38; -1.2836743122874023e+38; -7.274711627891108e+37
38044,100000,-1.558842619606656e+38; -1.2211580439901628e+38; 2.107450463062596e+38
38110,100000,2.112126775420814e+38; -1.5506353425605383e+38; -1.711575147232986e+38
37396,100000,1.2967570749540458e+38; -2.7395353296086214e+38; -6.077426284240587e+37
38733,100000,1.1810034365170933e+38; -5.873491219218031e+37; 2.0237100728838073e+38
31724,100000,-3.306203543284085e+38; -2.5875929032484015e+38; -3.2507358179723065e+38
36276,100000,1.931184762633389e+38; -1.5195379465080275e+38; -7.725122590899161e+37
38066,100000,-2.3534144330296957e+38; -2.138614385418607e+38; -2.999789879734262e+38
36179,100000,-3.34572280427632e+38; 1.4197829713543875e+38; 1.1705422767037699e+38
36726,100000,2.462169118972668e+38; 1.9916512399100594e+37; 4.020252466575811e+36
37717,100000,-1.7939407196298033e+37; -4.349320871768577e+37; -1.9544594361258673e+38
38297,100000,1.4946615711291487e+38; 2.5527678031348355e+38; -1.794494505471019e+38
37977,100000,-2.1222781214274416e+38; 9.35218661638842e+37; -1.2637751388132117e+38
37699,100000,-2.9359418684224467e+38; -3.006289935658016e+37; -2.9941716522740504e+38
37379,100000,7.571940706488062e+37; 3.2725653697805248e+38; 7.382324515585443e+37
38484,100000,1.582665222394577e+38; -1.841112026705256e+37; -5.835451560006382e+37
38550,100000,-8.915659469814306e+37; -4.1435652069539727e+37; 2.5821712123372493e+38
38609,100000,-2.252866821308745e+38; 1.8575036363216273e+38; 2.1813364417113545e+38
38699,100000,-1.2086222979105299e+38; -1.201130685687277e+38; -2.447477859812407e+37
38302,100000,4.688233344462475e+37; 1.1318367459848333e+38; -2.5793741159348337e+37
38466,100000,1.5431308510071872e+38; -1.828681115330262e+38; 3.1607600066090672e+38
38333,100000,-6.939961739473179e+36; 4.81323180660882e+37; 2.4266346415832143e+37
38402,100000,1.2062106179966077e+37; -7.002771671708468e+37; -1.2216283930688715e+38
38507,100000,-1.860002429184797e+38; -2.771292715269635e+38; -2.289403148320571e+38
38632,100000,-1.9301648616664693e+37; -2.9871131709078836e+37; 1.7426759912951296e+38
38802,100000,-5.837824158252299e+35; -4.369422260866516e+37; -1.4374116304854974e+38
38758,100000,2.0048204563476384e+38; 2.1870467513111666e+38; -7.407264780554573e+37
37863,100000,5.800422824500395e+37; 1.6840098314009032e+38; -2.9914402201727266e+38
38728,100000,3.0568795893420444e+38; 2.325044615420684e+38; 1.3876915344072017e+38
38917,100000,-3.2759584140831197e+38; 2.870758868910519e+38; -5.047112328230448e+37
38688,100000,1.6628346915385468e+38; -4.410005841302703e+37; -3.9198386934052327e+36
38781,100000,-1.954667939296593e+38; 2.800085623942979e+38; -5.576956813150002e+37
38993,100000,-2.8564747791230513e+38; -3.1007587571026805e+38; -3.117852974740734e+38
38586,100000,-2.1135777790038592e+38; -2.940914303960878e+38; 1.644095469069589e+38
38623,100000,-2.105444938400987e+38; 1.704597795505234e+38; 9.47127579849674e+37
39077,100000,-1.8059719154175334e+38; -1.2614320134437498e+38; -5.958263958692633e+36
38606,100000,-1.995842244912486e+38; 2.329348542738579e+38; -2.3234473756643964e+38
38794,100000,2.271385066925071e+38; 2.200301914459441e+38; 5.342594584300287e+37
38838,100000,-8.477701906302896e+37; -1.8501747904354438e+38; 2.3854780830757245e+38
38692,100000,-1.889778654428738e+37; -5.120097565068709e+37; 2.5781828793127873e+38
38559,100000,-2.6438131059564754e+38; 9.701803637810885e+37; -3.2171195494711182e+38
39272,100000,-1.0735628478923416e+38; -3.0034993296266738e+38; -6.692119694435818e+37
38930,100000,7.992163331042039e+37; -5.607011794760933e+37; 4.4779202855924604e+36
39088,100000,-1.1020274857662504e+37; -7.694653341072075e+37; -4.031282801508637e+37
37480,100000,2.551487171792461e+38; 7.207807057452023e+37; 3.186158045562952e+38
38888,100000,2.0880781251778602e+38; 3.3328069658407147e+38; -7.397719371534855e+37
39044,100000,2.801225495362704e+38; -9.650695007971123e+37; 2.93857148282756e+38
38865,100000,-1.7130421739196183e+38; -2.2114081563102087e+38; 1.3824747972450945e+38
38563,100000,-2.797298618039341e+38; -1.555154567656376e+38; -2.5375584298212492e+38
38839,100000,-5.327179445941272e+37; -2.0250440469634395e+38; 2.689200068047047e+38
38351,100000,-7.417281755597577e+37; -9.6927810078987e+37; -1.1257856919036799e+38
38736,100000,-1.4115465890504886e+38; 1.1735408281395738e+38; 8.0722027899404495e+37
38671,100000,2.1239491891546865e+38; -1.2390537210437048e+38; 2.0029112731316467e+38
39398,100000,-5.351968226663675e+36; 5.03801262516177e+37; -1.2992331515184596e+38
38176,100000,-2.5302121410628066e+38; -1.3073901281887602e+38; -7.56854276905415e+36
38658,100000,2.3492597842464837e+37; 2.1226172433160147e+38; -9.543016709505817e+37
38560,100000,4.299613756432428e+37; -1.6532722452947612e+38; -2.6589555473183697e+38
38422,100000,7.03722235854075e+37; 3.012527030141259e+37; -5.500654388221065e+37
38475,100000,-2.125423720332872e+38; -2.868180569001703e+38; -6.314790309711643e+37
38407,100000,2.2372394275332274e+38; 1.5183695783028092e+38; -1.1751955685270877e+38
38608,100000,-2.230971554493411e+38; 5.024611023016157e+37; 1.878753516863373e+38
38289,100000,-2.695748852459874e+38; 7.639989141446263e+35; 5.507760583955824e+36
38434,100000,2.693271153302692e+38; -1.5379738455413627e+38; 5.537243855146052e+37
38416,100000,-9.389813528564634e+37; -5.304055470752149e+37; 2.202256682391017e+37
38764,100000,1.637108584609323e+38; 7.418543321474924e+37; -1.0965727345274443e+38
38721,100000,1.9039828061693554e+38; -2.5780717317081593e+38; 1.2367414249368405e+38
38782,100000,1.8222945901942642e+38; -2.799407988638121e+38; 1.6884657753787775e+38
39276,100000,1.5739538260577606e+38; -1.7952982973636118e+38; -4.59422336182907e+37
38738,100000,5.101796746883334e+37; 1.4131477838766489e+38; -1.6623390908598816e+38
38781,100000,1.116204890079203e+38; -2.4919209799720726e+38; -9.442141131221575e+37
34483,100000,2.3458476744788614e+38; -3.2380120539556477e+38; 3.396272450907405e+38
37264,100000,-1.2367288498428862e+38; -2.4213988389560797e+38; 1.7898928323801425e+38
37429,100000,2.249255943927007e+38; 1.0719231925469704e+37; -2.395350748774398e+38
38278,100000,-2.6383579490694773e+38; 1.7337488915321783e+38; -3.0468040995473344e+38
37512,100000,4.635252141156057e+37; 6.02545362375171e+37; -2.0656015645032855e+38
37994,100000,1.7464144450332746e+38; 3.7775199408127894e+37; -7.780745578056455e+37
38312,100000,-1.3957606882439185e+38; 2.5915759628463666e+38; -2.9155195101925298e+38
38320,100000,-1.0562957227124168e+38; 1.1790252931084492e+38; 1.948815044357267e+38
38369,100000,1.7332430482366632e+38; 5.451533941582701e+37; 2.6220131664662785e+38
38446,100000,-6.425912561327649e+37; -1.827681395360898e+38; 2.6969885133348492e+38
38113,100000,1.9792978833987873e+38; 3.28183767615493e+38; 8.35052967690728e+37
38142,100000,-1.027991822934617e+38; -3.302108626197156e+37; -1.4074247977708345e+38
38424,100000,-6.579035119690658e+37; 1.6222429981385187e+38; 2.817193633619563e+38
38210,100000,3.3624493018282596e+38; -5.929278493893115e+37; 3.1115686729491387e+38
37455,100000,1.1930997641926632e+38; -2.9121980627958358e+38; -3.5579638709737403e+37
38607,100000,-2.996718108799789e+38; -2.4324549832551262e+38; -1.1321420976614163e+38
38544,100000,-9.080933726831103e+37; -1.1614465287049643e+38; 2.328716542855329e+38
38674,100000,-2.6408192194748804e+38; 1.1769753499698081e+38; 2.320657530223414e+37
39226,100000,1.6509929081035028e+38; -1.8143830306801678e+38; -1.046665533220555e+38
38937,100000,3.2497403573089593e+38; 2.092060170655345e+38; 1.0348366291156093e+38
38561,100000,2.2801522905943215e+37; 4.878629901074595e+37; 3.2112887623582605e+38
38562,100000,4.0093118813054815e+37; 3.1707811395460394e+38; -2.2207597669061644e+38
38754,100000,-1.796281791405293e+38; -3.8587340047573713e+37; 2.237427039822061e+38
38742,100000,1.187955435232841e+38; -2.0676450172708534e+38; -2.8255939992051075e+38
38014,100000,1.919066631367495e+38; -1.3083067916907972e+38; 1.1576037219694084e+38
38451,100000,-1.8805673727542277e+38; -1.8295502165817785e+38; 1.0965406883202706e+38
38264,100000,-2.511962434549633e+38; -1.0159189214421393e+38; -1.5710536443085345e+38
38293,100000,2.486596238978826e+38; -1.317042526919138e+38; 3.0332799916477155e+38
38164,100000,-4.490170544080416e+37; -4.312893157060179e+37; 2.850867909812218e+38
37811,100000,2.178668087903898e+38; 2.658429015965059e+38; 3.0931538676217913e+38
38490,100000,-9.655657099480657e+37; 6.211505688226727e+36; 2.3444670508571408e+38
37882,100000,3.312947241653203e+38; 2.1940904265183228e+38; 7.406383509857295e+37
34770,100000,-4.657284922708503e+37; -2.8476780952538515e+38; -1.7900885576328178e+38
32904,100000,3.3334482956323822e+38; 3.1611278788132534e+37; -3.2060640136443598e+38
37778,100000,-2.5098285222352327e+37; -1.2919694121671038e+38; -3.02943870609288e+38
38547,100000,-8.714305848474055e+37; -1.460409550498934e+38; -8.819208499185101e+37
38525,100000,-7.227045937081566e+37; 9.544001420492074e+37; 1.0869200062079104e+37
38544,100000,-2.537362298920382e+38; -3.2254430447242648e+38; 4.404237524011424e+37
36932,100000,1.6031499490340251e+38; -1.3168828029435092e+38; -5.22058067872712e+37
38602,100000,-1.0308679700284628e+38; 2.7777161543911115e+38; 4.659968792559307e+37
39187,100000,2.6150437248782717e+38; -8.933825409975817e+37; 7.798570773736624e+37
38323,100000,1.6828937664594503e+37; 2.1588462918223454e+38; 1.4194832987524936e+38
38700,100000,3.1995209590122458e+37; 1.089683915517612e+38; -1.1003772075088493e+38
38914,100000,-2.7736771153426403e+38; -3.0766596036598136e+38; -1.2323686388383412e+38
38724,100000,2.2546466027514654e+38; -1.969303928890684e+38; -8.730320839097098e+37
38420,100000,2.420316772403725e+38; -1.1137901678038402e+38; 2.3951091852760185e+38
38276,100000,-2.0443464105350427e+38; -1.5985547663142218e+38; 1.1727188834903858e+38
38870,100000,2.152523047804311e+38; 3.3083851192610538e+38; -2.0062308951114763e+38
38550,100000,-2.4759242435176725e+38; -1.4492103138001336e+38; -2.3768458895484103e+38
38424,100000,-5.627024955377097e+37; 1.4124170593646533e+37; -3.291784575472753e+38
38159,100000,-2.9202045439868773e+38; 2.689394576355146e+38; -1.7077452198275286e+38
38416,100000,-1.6757814606487978e+38; 2.517255534983898e+38; 1.403489706071582e+38
38212,100000,4.728801713091459e+37; 2.173574312850013e+37; 9.550885270311553e+37
38366,100000,2.2560174908165762e+38; -1.3698944298643335e+38; 2.8859124655976953e+38
39429,100000,3.3040550276347702e+38; -7.650947790737646e+37; 1.9129153821828997e+38
37914,100000,2.9522422325486134e+38; -2.802036386098658e+38; -1.6115951387447936e+38
38586,100000,1.7504573377395705e+38; -2.5157639665816453e+38; 1.341087424916315e+38
38579,100000,-2.3203593788022404e+38; -1.71523997582427e+38; 2.63251945464097e+38
39004,100000,1.3854288287918183e+38; -3.1909270485330585e+38; 3.1208430075645045e+38
38456,100000,-3.1994093550534017e+38; 1.0100590290715003e+38; 1.7451321910981318e+38
38488,100000,-1.3741415664353382e+38; -2.643517185600358e+38; 5.62315405750424e+37
38483,100000,1.933041211584411e+38; 1.9047603830475354e+37; -3.9642611001540905e+37
38488,100000,-2.3327949297784313e+38; 1.6190783337680609e+38; -2.1844469520481706e+38
38133,100000,-1.0877347759547011e+38; -1.9939498960964652e+38; 2.323512279375128e+38
37550,100000,-1.2474244743112279e+38; 1.3592857155211435e+38; 6.907234930692147e+37
34039,100000,-2.562046092820074e+37; 4.1183967648768013e+37; -2.0983231759168567e+38
37578,100000,-1.4420099569787893e+38; -3.3050103291271022e+38; 9.683298981408993e+37
38215,100000,3.0653235621082367e+38; 1.189438713200168e+37; -1.022770826466493e+38
38348,100000,-4.076049121865337e+37; -1.5049618914343152e+37; -2.9494947773437027e+38
38361,100000,2.229228281387977e+38; 1.946337345200085e+38; -4.528952539483558e+37
38268,100000,5.512047524755676e+37; -1.1355763152555066e+38; -1.813423267057723e+38
38266,100000,-3.3648939406577877e+38; 1.722955607261595e+38; 7.10293026681322e+37
38729,100000,-2.8743881018729484e+37; 1.1050328318092715e+38; -2.6766726377553515e+38
38273,100000,-3.118912324994333e+37; -1.789394493576181e+38; -2.228661793687747e+38
38109,100000,2.2759748748063294e+37; 2.605919277269877e+38; 3.1243257001175475e+38
38358,100000,1.964344068446207e+38; -1.1418592986904778e+38; -2.0345589309567045e+37
38829,100000,2.0149590244362157e+38; 1.5313774988780151e+38; 1.5081314235830779e+38
38643,100000,2.8192677128256325e+38; -1.831979643604104e+38; -1.8950909977991146e+38
38570,100000,2.3641927083171722e+38; 1.9269007120769056e+38; -1.267437761692451e+37
33278,100000,-5.101156329800099e+37; -3.15859932151399e+38; -2.695405268441188e+38
35606,100000,-2.7660870320207618e+38; 3.128427208987598e+38; 6.226332636707237e+37
36087,100000,1.1417912512062575e+38; 2.1951824314513834e+38; -2.3593003882966754e+38
37697,100000,-2.667582873067379e+38; -2.831873445894904e+36; -1.3795377015103897e+38
38424,100000,-1.1286621432336697e+38; 1.2901037347197119e+38; -2.1232090840282492e+38
37301,100000,2.7505068962596207e+38; 3.6029702843541233e+37; 1.1160839055059171e+38
38361,100000,1.4964306028947792e+38; -2.5535387375238703e+38; 8.791719749449272e+37
38043,100000,-9.6217935884064e+37; -2.346435255885079e+38; 2.079378594050662e+38
36554,100000,2.5477079504110125e+38; -1.1350884218924907e+38; 3.043368462184572e+37
38292,100000,-2.677002429735507e+38; -6.148771561497333e+36; 1.940305153759863e+38
38265,100000,-1.653515025737717e+38; 2.9900778507196494e+38; 8.069112764837333e+37
37278,100000,-1.5873548197310853e+38; 2.9265503014795718e+38; 9.08369517689864e+37
38154,100000,-2.290741990178508e+38; 2.5765629105812376e+36; -2.1211110715788475e+37
37744,100000,-1.340592736946082e+38; 5.767707297809705e+37; 1.153430109133217e+38
