elapsed.ps,repeats.n,param.a.vector3
29382,100000,-2.8845693644337415e+38; 7.701642152361253e+37; 2.5102376184369383e+38
29267,100000,2.27273404998781e+38; 3.2699310904212025e+38; 3.18655781185624e+38
29514,100000,3.037960360487854e+38; 2.0524259084006573e+38; 2.717161600750737e+38
29264,100000,-2.7282716962593295e+38; -1.3092095617422557e+38; 7.608483523870961e+37
29424,100000,-1.3880421158572008e+38; 2.4509633919027945e+37; 2.0762895830680258e+38
29299,100000,-1.9493275808479514e+38; -2.8824240939699632e+38; 1.714646309695171e+38
29145,100000,1.334810627616273e+38; -1.5523622883262413e+38; -9.631978400388873e+37
29596,100000,2.386870064846823e+38; -1.173614554698483e+38; -2.9619394554042153e+38
31287,100000,-3.2630222932379106e+38; 3.905406174408984e+36; -2.9029979617996194e+38
29196,100000,6.635762991111111e+37; 3.0255497568754758e+38; 2.0932215414292502e+38
29188,100000,-1.9782772725475315e+38; 2.1505100186511485e+38; -2.6445371879793258e+38
29160,100000,-1.3232177093470658e+38; -1.6458047691389368e+38; 2.35069435907775e+38
31590,100000,1.1173073404532094e+38; -3.1905228201096577e+38; -2.285797747189426e+38
29395,100000,3.0855451244830774e+38; -1.720182596220584e+38; 6.557178795101763e+37
29426,100000,-1.160717173255617e+38; -1.4869935019423442e+38; 2.8195021774806507e+38
29572,100000,2.6343207354378704e+38; -2.131499924601934e+38; -1.9639676269239632e+38
29702,100000,-2.890048657388168e+38; 1.3394911992805077e+38; -1.8924760881409638e+37
29439,100000,-6.81510563448924e+37; -1.7291520862196067e+38; -9.479175797037363e+37
29541,100000,1.9535761371876283e+38; -1.3871568900900495e+38; -6.313338089184021e+37
29228,100000,2.059838114990312e+38; -1.7659938663200637e+38; 1.4260049047364517e+38
29327,100000,4.7671324248809205e+37; -3.152689230179582e+38; -6.505759844395065e+37
29416,100000,1.752747424607919e+38; -1.620112533833751e+38; -1.9164426960370707e+38
29419,100000,6.341632557641355e+37; 2.33924103449264e+37; 6.249985222196655e+36
29109,100000,-1.018778031311918e+38; -5.256254901918743e+37; -2.9941712466258583e+38
29219,100000,-6.590993628392971e+37; -1.7508331707895262e+38; -3.1468655419100856e+38
29363,100000,-8.077087427998309e+36; 4.596070582283722e+37; -2.441689767171765e+38
31598,100000,-2.331382868421825e+38; 3.1146952063895416e+38; -2.184749413481385e+37
29621,100000,-1.5021263091596767e+38; 2.8551996240312697e+38; -1.6129768778990424e+38
29171,100000,2.6857804537878713e+38; 1.5260086436438805e+38; -2.2067683522892773e+38
29338,100000,5.4395513158277186e+35; -1.9664197702450447e+38; 2.4236848693425073e+38
29649,100000,-2.2572597884048e+38; -1.6119566726959787e+37; -8.393697236326972e+37
30201,100000,1.8817561691488687e+36; -1.6751535172474687e+38; 1.4830180482479804e+38
29415,100000,-3.072211671233733e+38; 1.8175290352337902e+38; -1.0791443641911705e+38
29246,100000,7.249375348874467e+37; -2.8507435786413474e+38; 2.434890849942501e+37
29390,100000,-9.968358107183516e+37; -1.1363634755722243e+38; 2.4495423048739147e+38
32480,100000,2.523833526066554e+38; 1.7586828689543315e+38; -2.790237145017758e+37
29526,100000,9.930543582718468e+37; 1.5706473622911613e+37; -5.935728300147076e+37
29659,100000,6.599691739751497e+37; -1.538124848080862e+38; -2.324984579488257e+38
29395,100000,-7.567642863893048e+37; -2.3264536344158496e+38; -6.370086243014078e+37
29114,100000,9.807134247364569e+37; -2.766032269514832e+38; -1.1912754628608627e+38
29259,100000,2.2083696485274856e+38; -1.5925914083015922e+37; -2.4422982394598744e+38
29362,100000,-1.0844862438205323e+38; 5.829712145148789e+37; 3.1255036010552796e+37
29414,100000,-5.266003135034498e+37; -2.5744951315986513e+38; -1.178113649502789e+37
29380,100000,5.35694083967319e+37; -2.254349262626676e+38; -1.3150841588598574e+38
29276,100000,3.1703089650504664e+38; -2.2654281232244785e+38; 2.868725354523657e+38
29281,100000,-3.53430063721928e+37; -1.845883438211503e+38; 9.806845223027717e+37
29370,100000,8.55836961283878e+37; -2.5496568871498274e+38; -1.5606065807698856e+38
29301,100000,3.9825728201346274e+37; -1.8052062544549956e+38; -1.7404984718000815e+38
29608,100000,-3.0978821029485946e+38; 2.6374407785072e+38; 1.2916719706302662e+38
31247,100000,2.8835931720595177e+38; 2.3544131388785795e+38; -4.344589492668285e+37
29258,100000,2.9539427097697835e+38; 1.4552006220645241e+38; -2.8416791669653795e+38
29299,100000,-3.623974113914365e+36; 2.2305121579158882e+38; -2.1097537334971867e+38
29405,100000,2.595887800304007e+38; 8.039964913995925e+37; -1.1084473754660463e+37
29272,100000,-9.884819932628475e+37; -7.421624726553959e+37; 6.087695775283156e+37
31975,100000,2.960455391493516e+38; 2.0897013264184404e+38; 5.75718123428565e+37
29168,100000,7.470245211795592e+37; -1.8589213767529225e+38; 2.6208622918393433e+37
30362,100000,3.2264506748333742e+38; -2.128150284655891e+38; -3.7139252060908997e+37
29954,100000,-2.6553537970209532e+38; -3.173756771858991e+38; 1.4458981963118573e+38
30928,100000,-2.9990945987330487e+38; -2.4621393038305506e+38; -2.4937242890099332e+38
29649,100000,-3.2633861596662e+38; 3.1113465805639787e+38; -1.5309621151293323e+38
29985,100000,-9.515833210034523e+37; 2.5994678484231474e+38; 2.9464925750741702e+38
29943,100000,-8.73060884931347e+37; -9.34747399851701e+37; 1.3977480601489323e+38
31276,100000,2.082783604974923e+38; 2.2946942205138756e+38; 7.8640170389252075e+37
30349,100000,-2.4173938743557426e+38; 2.0643852283993545e+38; -2.9497560147793978e+38
29847,100000,1.9790931324738384e+37; -7.561463320747055e+37; -2.9023937488175266e+38
29958,100000,2.1013332883261347e+38; 2.64859245295548e+38; 3.3229028624071556e+38
29651,100000,2.6169377406548317e+36; 2.845658778553712e+38; -9.34591326709801e+37
34831,100000,7.429614474757077e+37; -9.737644683821498e+37; 1.9623689673990034e+38
45674,100000,-5.139949987588763e+37; 1.780374906025437e+38; 1.197137180648366e+38
45599,100000,6.416899945855207e+36; -6.456171888215337e+37; 4.177586667293018e+37
46080,100000,-1.9601474350751154e+38; -2.2968433446354786e+38; -9.101835764048146e+37
45953,100000,-5.511814277045234e+37; -3.3474455921480543e+38; -4.221599496132942e+37
39356,100000,6.392804062950888e+37; -1.858229949409534e+38; 8.101069222348607e+37
29471,100000,-1.2784059563928538e+38; -2.399050057462008e+38; -4.883830310896971e+37
30282,100000,2.391569296327893e+38; -1.0874861136129604e+38; 2.7245825287765213e+38
29308,100000,2.1093428118786167e+38; 1.881813929648468e+38; -2.868930612508846e+38
29652,100000,1.7104945004493036e+38; 2.6945292711704064e+38; 3.4018134023870267e+38
30130,100000,-5.1679016833237955e+37; -1.247369407569154e+38; 3.1698254324055153e+38
29724,100000,-1.2759970146042281e+38; 1.7983798038546946e+38; 2.6070431255860153e+38
29716,100000,-1.625716893196396e+37; -9.275345693484505e+37; 3.2051188533568296e+38
29937,100000,-4.19881449071432e+37; 7.778656996927519e+37; 3.3333726422445606e+38
30018,100000,2.157704594985756e+38; -1.0198904200666303e+38; -2.8641950755145853e+38
30090,100000,-1.6617603830078654e+37; -2.7868132207465413e+38; -6.494925995305275e+37
31081,100000,-9.51437896126594e+37; -1.0387030648583534e+38; 2.1493431716266504e+38
29972,100000,3.073634076619237e+38; 8.67357065702608e+37; 1.3666634420144718e+38
29307,100000,-7.972921409051055e+36; -1.8316989350551894e+38; -2.161071474979962e+38
29493,100000,-3.1257594636524296e+38; -1.592113377260246e+38; 2.0563580591505173e+38
29602,100000,-3.7312859345911454e+37; -7.787630441996415e+37; 1.2176966479672036e+38
41184,100000,1.0041129364600458e+38; -1.5426884916537316e+38; 3.0764547513228168e+38
45965,100000,-1.1701179686948615e+38; -1.447951181811939e+38; 3.2442387537039688e+38
45046,100000,-1.1231056757107014e+38; 2.6714288742824474e+37; -1.957835443204395e+38
45052,100000,5.91530930119125e+35; 2.1579700917274676e+38; -2.473060570105733e+38
45903,100000,8.495202963724587e+36; -6.351410200251036e+37; -2.6493861036432708e+38
45891,100000,-2.9152803805833027e+38; -1.4801358417842655e+37; -1.9459020846899906e+38
45713,100000,2.6179370106082327e+38; -2.178072190709743e+38; 1.729886512271355e+38
45589,100000,-2.8554638531223813e+37; 1.0337008141778048e+38; -1.8234908467126876e+38
29720,100000,-1.8674537808249867e+38; 8.462978398111365e+37; -2.267768916116836e+38
29738,100000,1.5198815305267134e+38; 1.3683056073080315e+38; 2.382003706310619e+38
29530,100000,-2.7328697185164773e+38; 2.388813119686853e+38; -2.1824678959310943e+37
29485,100000,2.041916172216333e+38; 3.3137810515120093e+38; -1.3177654934094601e+38
29489,100000,2.0864204438409537e+38; 2.715421775654936e+38; -3.1159648852307302e+38
29600,100000,3.2168473595342372e+38; 2.7267774911438284e+38; 1.0238738853127875e+38
29463,100000,1.7752067452343304e+38; 9.860878576332325e+37; -1.700832366162316e+38
29686,100000,-7.203695305965122e+37; 2.3457979825753324e+38; -8.96960865111906e+37
29635,100000,3.046939687455535e+37; -1.5359499652990624e+38; 1.2905909181983916e+38
29345,100000,-9.51636967976854e+37; -1.20692334187008e+38; -1.9637402611123063e+38
29477,100000,-1.999370370063041e+38; 2.9396667836521813e+37; -6.658127897120818e+37
31171,100000,-6.566543183615769e+37; -2.4252196392772156e+38; -1.938533079632792e+38
29277,100000,1.7054390591495694e+37; -2.535596106692096e+38; -1.1719777642434683e+38
29500,100000,-2.9415623269477146e+38; 3.8970862666070363e+37; -9.173831219297748e+37
29316,100000,-3.311318766986126e+38; 2.5876602408482856e+38; 1.2760339285897067e+38
29467,100000,1.2753090352704722e+38; 1.1239377615646912e+38; -3.1699079818126022e+38
30254,100000,-3.25775353169517e+38; 2.5398373613643155e+38; 2.475676798120508e+38
29205,100000,7.795499763392512e+36; -2.968913764770527e+38; 2.92661845037584e+38
29043,100000,-1.0023528289546409e+38; -1.506504368684673e+38; 2.1285029957588983e+38
29163,100000,-5.396283136641634e+37; 2.7069544781176995e+38; 1.559282038010719e+38
29662,100000,-2.9675278677223094e+38; 2.294156533835283e+38; -2.9207606876582094e+38
29188,100000,1.370858047144603e+38; 3.019136053310609e+38; 8.636675939836558e+37
29345,100000,2.6550426648576332e+38; -1.7616767554359265e+38; 4.508485052892273e+37
29175,100000,-3.174816324936686e+38; -2.5445584978477575e+38; -9.59613329789634e+37
29594,100000,-1.9969677158213926e+38; -2.2852274058313712e+38; 1.641551953493243e+38
29286,100000,2.1480217726409725e+38; 3.2105561617233766e+38; -4.259221844766996e+37
29737,100000,-2.9430407117837247e+38; -2.1947988403797543e+37; 1.0964592544457119e+38
29237,100000,-2.4164379643911225e+38; 1.4451879063275374e+38; 6.239388423769107e+37
29258,100000,3.0839910862592456e+38; -4.348194690975334e+37; 1.4647161145300773e+38
29221,100000,2.135311395014652e+38; 1.0104642716153813e+38; 1.484826732124386e+38
29445,100000,9.248015146543584e+37; -9.106662977533815e+37; -1.3757370821868094e+38
29529,100000,-5.355748233988496e+37; 1.8893571606041622e+38; 2.1692939638332824e+38
29193,100000,-3.088585863330857e+38; 2.8653473192041687e+38; 2.9708568196105568e+38
29588,100000,-8.482219305981869e+37; -1.751914831693689e+38; 2.9897896376791815e+38
33985,100000,2.6386041775220656e+38; 2.9718488322642714e+38; -2.9114457882236363e+38
29553,100000,-4.918643545800919e+37; -3.047502017261796e+38; -2.8295725966729598e+38
29241,100000,-1.7519839947104374e+38; 2.6678802131921685e+38; 8.825548780427203e+37
29253,100000,2.418068264475064e+38; -1.714224841223607e+38; 5.524016681723031e+37
29980,100000,-1.6251983480418667e+38; 3.9504033973225156e+37; -3.7761807947187083e+37
29720,100000,1.070615610952835e+38; 2.6650082239922914e+38; -2.359970113461788e+38
29367,100000,1.845598876004764e+38; -1.6308780312031773e+38; 1.782147588624796e+38
29234,100000,-2.575198525563706e+38; -1.8403027332090584e+38; -1.0408290543565022e+37
29262,100000,2.4977955770896742e+38; 2.2813295323537414e+38; 2.477494051314971e+37
29106,100000,-1.8532792160493787e+38; -7.426174071028058e+37; -2.629558628487029e+37
29385,100000,-7.32820800440146e+37; 1.91663821846565e+38; -2.6961407086134165e+38
29305,100000,1.0401427102920206e+38; -2.1025747746179742e+38; 1.3699020357679349e+38
29247,100000,3.0581675223518763e+38; -3.3379751266318212e+38; -2.6028215448511113e+38
29564,100000,5.555132433356233e+37; 7.338936384961311e+36; 2.3328292070506615e+38
29346,100000,-2.377721278346904e+38; 2.6028381764269862e+38; 2.985543515228657e+38
29541,100000,-9.334832986731535e+37; 8.205698060530004e+37; 3.182609638002793e+38
29338,100000,1.160556435159508e+38; -1.1798452095166768e+38; 1.2614512817328733e+38
29343,100000,-2.6948795483842615e+38; -3.608194018947544e+37; 2.3122671030185755e+38
29426,100000,-1.068538895033517e+38; 2.977861349767178e+38; -1.5913600885675665e+38
31472,100000,2.7842087058233124e+37; -2.6357419238787983e+38; 1.1918483395201179e+38
30370,100000,-2.8408171645572243e+38; 3.343973040799813e+38; 1.4223984134257904e+37
29240,100000,-1.1709069544284436e+38; -2.2222720233662126e+38; 1.821538056316048e+38
29457,100000,-2.521865929510904e+38; -2.5887889569427288e+38; -5.170044012838181e+37
29001,100000,1.6775038428723399e+38; -3.1920612408780947e+38; -3.3474634406685055e+38
32782,100000,3.163635038170385e+38; -1.351878883770034e+38; -1.0959272468418081e+38
29388,100000,-2.8995783475404437e+38; -2.4406543501614985e+38; -2.9915341277291916e+38
29273,100000,5.830957485098453e+37; -1.7660427469272085e+38; -9.102719062986385e+37
29224,100000,1.1256691694605069e+38; 1.615796234245998e+38; -3.1629229227692006e+38
29343,100000,2.91409893022389e+38; 2.1845682408576004e+38; -1.531554564313855e+38
29147,100000,2.773675289925776e+38; -2.044803322517389e+37; 1.507409674037332e+38
29308,100000,-2.094024927673651e+38; 2.691632689548885e+37; 2.1302539761799816e+38
29064,100000,-2.4116884325342354e+38; 1.732386724903197e+38; -2.7976328721496093e+38
29508,100000,7.795745053783656e+36; 3.086492313011568e+38; -5.451877221365243e+37
29324,100000,-1.0224358624718886e+38; -2.575836610169837e+38; -1.4493661841179377e+38
29257,100000,1.3820956175975542e+38; 1.0755494085009713e+38; 4.299520457348251e+37
29331,100000,3.228721696236695e+38; 3.3094679971097928e+38; -1.782941036488491e+38
29718,100000,-1.6971042564530688e+37; -6.121799125850976e+37; -3.0564236407741543e+38
29340,100000,-1.5389482124987222e+38; -1.4837070670552285e+37; 1.7330278518707685e+38
34409,100000,2.0793368122868784e+38; -1.3182736691820796e+38; -1.904519149138312e+37
29162,100000,-2.8990443116955796e+38; 2.7210355409850346e+38; -1.3540795252120302e+38
29295,100000,3.0741928570038175e+38; 9.113590181003822e+36; 1.8904079922457274e+38
29481,100000,6.09338296293602e+37; -2.6938972712871566e+38; 8.44650958857344e+37
30844,100000,-4.023016198414429e+37; -4.7797694435670057e+36; 2.692366760658465e+38
29150,100000,2.0186060045070484e+38; -2.4431468554776912e+38; -3.2494342957480402e+38
29168,100000,2.6373217207628267e+38; -1.4481976130886233e+38; 2.1654565319362715e+38
29361,100000,-7.537747099197505e+37; 1.2607139147317325e+38; -6.899051992537554e+37
29338,100000,6.962865523753043e+37; 7.663139040090161e+37; -3.1193530617550202e+38
29127,100000,-2.705346488684322e+38; 2.200461942671214e+38; 3.216163233858306e+38
29451,100000,1.155862882753127e+38; 3.309802859692349e+38; -1.1468338638819174e+37
29551,100000,8.044188725795886e+37; 2.1538142259996794e+38; -2.0299174282839689e+37
29784,100000,-2.039093824213961e+37; 3.3477577384318545e+38; 3.1801349812070515e+38
29591,100000,-2.7298159989265515e+38; -3.230997585418321e+38; 6.6412696653185025e+37
29453,100000,-2.737445835771253e+38; -2.9498446489093657e+38; 3.0335634383219266e+37
29079,100000,1.5207981433227264e+37; 1.421718927351056e+38; -3.127121833105507e+38
29441,100000,-2.7399632884512584e+38; -2.3707658316215236e+38; 2.483208062454536e+38
29328,100000,2.0044949236734998e+38; 4.542312055629244e+37; -2.405515481171364e+38
32400,100000,-1.9838109223596958e+38; -1.5715668906835549e+38; 1.2388898391741073e+38
29315,100000,-2.109872182769272e+38; 1.4387470243338018e+38; 2.977779966598643e+37
29128,100000,2.829613364316263e+38; -1.4125749072173938e+38; 2.8481675097975876e+38
29542,100000,2.020703814132354e+38; -2.8943333164169394e+38; 3.0013812375917644e+38
29442,100000,-2.30119554408823e+38; -3.338051388491931e+38; -2.380054566747708e+38
30421,100000,-3.0750594736601576e+37; 1.7835606641018825e+38; -3.3711230742952612e+38
29332,100000,-3.190373744399071e+38; -2.629546864689459e+38; -2.352849973570426e+38
29269,100000,-2.755889644944334e+37; 5.002870308162003e+37; 3.2192808430384834e+38
29351,100000,-9.59219343983083e+37; -2.7643038025684087e+38; -3.3336981749186992e+38
29168,100000,-1.82533654598662e+38; -1.0905827304991979e+38; 2.9913283626837625e+37
29469,100000,-1.0507741409339667e+38; -2.488545581365833e+38; -1.5769747895561765e+38
29192,100000,3.050600560976946e+38; -3.2358663778436774e+38; 2.215308260852895e+38
29251,100000,-2.668977694375822e+38; 2.157589390899207e+38; -1.5874937542368704e+38
29382,100000,2.6539338255246016e+38; -2.5247452203782383e+38; -2.262964621754019e+38
29249,100000,-3.233775058589445e+38; -2.887365903069893e+38; 1.9291670685260177e+38
29535,100000,-3.3475117128033622e+38; -2.205945089283465e+38; -2.297434779699521e+38
29433,100000,1.7663772038615728e+38; 5.158089053557549e+37; -3.0601720328930052e+38
29257,100000,1.9883138201158025e+38; -5.001841989995098e+37; -9.870675487231129e+36
29388,100000,2.524671189583185e+38; 2.579520504226148e+38; -2.999828821960701e+38
29534,100000,-8.2660585115104715e+37; -5.061751664422124e+37; -1.6879225363905557e+37
29441,100000,1.188794112869952e+38; -2.054763456107478e+38; 1.163555290831456e+38
30036,100000,7.409064844406897e+37; -2.404633196353605e+38; 2.5545678669871596e+38
29349,100000,2.505514453712536e+37; -3.6152197188691887e+36; 7.39780557177567e+37
30396,100000,1.746238799366107e+38; 9.21143987730532e+37; -2.432592903640431e+38
29235,100000,-1.5778512938871983e+38; 7.219759988491695e+37; 7.022105878663149e+37
29336,100000,1.586803239601914e+38; 8.911724682351198e+37; -2.219591905761186e+38
30208,100000,-1.9493728106213675e+38; -4.094150665376356e+37; 2.9315014404879192e+38
29244,100000,1.910756116856495e+37; 3.3416300168423993e+38; 1.8453057951859912e+37
30463,100000,-6.077397888867142e+37; 1.9435186987374655e+38; -1.3970212400007855e+38
29233,100000,-5.032989623040896e+36; 1.6891047726933405e+38; -1.323196412816982e+38
29738,100000,-3.496536818778241e+37; -5.477727152405097e+37; -6.126138547385678e+37
29466,100000,-1.766462364628896e+37; -1.5650420395140601e+38; 2.5528939597225702e+38
29968,100000,-1.3355703052679778e+38; 1.6624613937897916e+38; 3.3643643669430364e+38
29928,100000,2.8342702562672856e+37; -4.2088558046488477e+37; -1.106129222813409e+37
29866,100000,-3.1358008789990055e+38; 4.346572605267282e+37; 3.3376599379865805e+38
29442,100000,1.6081856656904198e+38; 3.648673652034512e+37; 2.9631249622455487e+38
29410,100000,-1.8345382695756046e+38; -1.9871976791153136e+38; -2.2108633707882546e+38
31287,100000,-3.2746852872322984e+38; -2.7504101491658113e+38; 2.130845360538e+37
42745,100000,2.0145024800725435e+36; 1.6284473872362757e+38; 1.3225036671169692e+38
30383,100000,8.791798850846726e+37; -1.6085967901330858e+38; 2.450915626828178e+38
29561,100000,-8.898584723289472e+37; 9.446793408924413e+36; -3.118084802682504e+38
30947,100000,1.1323484204731094e+37; -5.847581962130086e+37; 3.3958631518816035e+38
30611,100000,2.0811019903946842e+38; 7.622359227341059e+37; -8.464461042253392e+37
29468,100000,-2.253727606772324e+38; -1.1035117525010456e+38; -5.123780343592492e+37
30321,100000,1.3738887461996287e+38; -3.575940614283167e+36; -1.3488710024258124e+38
29378,100000,1.0050443047090454e+38; 1.5391761614296552e+37; 5.713981730070832e+37
30602,100000,-2.6066868840760862e+36; 5.384939692010551e+37; -2.7537770291600175e+38
29552,100000,2.355682614895672e+38; -1.5052682572313784e+38; -2.1273160691488926e+38
30281,100000,-2.7636977641694516e+38; 1.7358603917839665e+37; -3.4246014501670895e+37
29615,100000,1.6705602613565778e+38; 7.223718100725847e+37; 2.0535481341240274e+38
30116,100000,-1.4265625695885041e+38; -1.8149318726840426e+38; -6.618682159863396e+37
29059,100000,2.9426849583192767e+38; 1.316703912090805e+38; -3.1731535729973785e+37
29513,100000,2.926191302829587e+38; -1.1457787729343354e+38; -7.548086564553207e+37
29564,100000,2.3576891536777613e+37; 3.3861750561103232e+38; 2.690533028006199e+38
29269,100000,-2.564483937042385e+38; 2.38918530190308e+38; -2.1930225576526905e+38
29658,100000,2.3418485917773094e+38; -3.3515896940782724e+38; 3.057621925533538e+38
29213,100000,-3.3155143862367374e+38; -2.7986388796659504e+38; -2.2287204098515016e+38
29617,100000,-2.1181883763549613e+38; 5.947002784585506e+37; 3.1697870986513644e+38
29403,100000,2.775897430721952e+38; 1.0260957218728196e+38; -9.67949907196975e+37
29567,100000,-3.1899922322744262e+38; 2.6372704062665295e+38; -2.197824215302259e+38
31827,100000,-2.3919948212813777e+38; 3.0896669157627315e+38; -2.5009866085926168e+38
29244,100000,1.240704912009538e+38; -3.2423707437794725e+38; -1.0507658251460292e+38
30185,100000,-2.293229120656156e+37; 1.8699225557219432e+38; -2.7959285412706145e+38
29508,100000,-9.249020139939445e+37; 3.356841621221042e+38; 1.40566671850639e+38
33478,100000,3.0395399672242926e+36; -6.871644372440139e+37; -1.0133799694079542e+38
29304,100000,-3.2597452643182486e+38; -3.64216604091318e+37; 1.4401220702928814e+38
30371,100000,-3.2389645159106352e+38; -1.3122073018816754e+38; -1.35358929937191e+38
29910,100000,-1.359971362377795e+38; -1.5289919832724816e+38; 1.258794387486843e+38
31867,100000,-9.647707409036505e+37; -6.34832473869008e+37; -4.761588228215762e+37
32058,100000,3.197034893361102e+38; -1.2407299607853986e+38; 3.1635451870958406e+38
29703,100000,1.0668731007327692e+38; 2.6709185181507955e+38; -4.381140930075266e+37
29532,100000,2.616872995400425e+38; 8.904556878797268e+37; 8.121292305904168e+36
29311,100000,3.3154154080778715e+38; -5.37826753984131e+36; -4.514600706448014e+37
29935,100000,2.6387915869868033e+38; 1.542134984695648e+38; -1.4359215832639651e+38
29500,100000,1.0575320369898074e+38; -3.074051691432976e+38; -4.87699564592078e+37
29129,100000,-1.670722165691239e+37; -1.925785585196897e+38; -3.377076024896463e+36
29450,100000,-1.909535521446547e+38; 9.627255641312663e+37; 1.7693710903431678e+38
29487,100000,-1.992209665352472e+38; -2.701914704979384e+38; -3.0230444736412327e+38
29623,100000,2.467079287513616e+38; 2.830535757599013e+37; 3.208459771866743e+38
29437,100000,2.6686698073980387e+38; 7.088574884355996e+37; 1.5998631845577534e+38
30677,100000,-3.342183320976387e+38; 1.000010210645419e+38; 1.9269891433827775e+37
29367,100000,-1.875886598265897e+38; -3.648091800409007e+37; -3.2383479306586842e+38
33689,100000,-1.0885918091725034e+38; -1.339304195463962e+38; -7.166878676052574e+37
29576,100000,3.330281197372772e+38; 2.2353961114424235e+37; 1.818967058074689e+37
30140,100000,5.8799440678334325e+37; -1.5627657446842423e+38; 1.4136416605504978e+38
29452,100000,2.585623886924079e+38; -2.619872358132613e+38; 3.2121394066170376e+38
31382,100000,-2.8236098217796062e+37; -2.5662436388995977e+38; -1.7791048215360563e+38
32127,100000,-2.8046272611014286e+38; 3.392815922662751e+38; 2.7137298170457993e+38
29457,100000,2.6663022417250044e+38; 2.6365367915111654e+38; -1.3825813813075617e+38
30514,100000,-1.5592128749939706e+38; -1.7865640833159912e+38; -2.1922455385407746e+38
29501,100000,-2.783045965986759e+38; -3.9847686445043427e+37; -1.6359619185823806e+38
29984,100000,-3.264591340444849e+38; 7.3452249460589235e+37; 1.840810604745534e+38
29435,100000,2.5479704047912838e+38; -1.5567061719910553e+38; 2.057795473519128e+38
29692,100000,3.3725757004710748e+38; -1.0464956680401244e+38; 3.3682867821362866e+38
29460,100000,-4.204625147535646e+37; -1.3294050612207558e+38; -1.8826876958541935e+38
29150,100000,-1.1684065389725054e+38; 3.1731971801780264e+38; -1.144148472850394e+38
29531,100000,8.139165545542086e+36; 1.278601580233481e+38; 3.163135279597751e+38
28941,100000,-8.037336313711292e+37; -1.2371592425746757e+38; -1.2706098037894022e+38
29359,100000,-1.3005834022317987e+37; -2.4399256031844393e+38; 4.742563328007537e+37
29542,100000,-2.142276577296642e+38; 9.302852697388977e+37; 1.3828589460829877e+38
35911,100000,1.3256089040272883e+38; 8.0395435469364095e+37; 1.1456029244430718e+38
29308,100000,2.8594767785684878e+38; 1.5776909360862695e+37; 1.1898587365500477e+38
30078,100000,-1.3062317997762956e+38; -3.270155819519611e+38; -6.685723636567306e+37
29926,100000,-1.5786416993894526e+38; -6.589561183214713e+37; 2.3745801415715864e+38
29549,100000,1.3403021914285097e+38; -1.2525030882639342e+38; -9.536077083059927e+37
30372,100000,-1.638169354631594e+38; 3.3550346613494526e+38; -1.7167743401107862e+38
29339,100000,2.7179530203734717e+38; 2.5302906339879727e+38; 1.2756780737132107e+38
30610,100000,9.568121261992737e+37; -1.2796832411376438e+38; 9.352641956484021e+37
29394,100000,-3.342534612310722e+38; 2.579352363050534e+38; 2.256682348203384e+38
32350,100000,7.919514782203199e+37; -2.07195807167307e+38; 1.5081750307637257e+38
29629,100000,1.17703051812393e+38; -2.7858027511000874e+38; 4.222003876674415e+37
29488,100000,-2.71887703624899e+37; -1.3248534856816003e+38; -2.749197869543801e+38
29317,100000,-2.9655079425498818e+38; 3.9748459826659962e+37; -4.762917233105042e+37
29312,100000,-1.4429868592373492e+38; 1.9557748264477001e+37; 1.1760649740147482e+38
29542,100000,-1.531077014979737e+38; 2.944196606307037e+38; -2.4162716486323726e+38
29300,100000,2.396017837226262e+38; 3.3502806673624527e+38; -2.380794063401857e+38
29222,100000,-4.884087390438697e+37; 8.773691729673066e+37; -3.36477305749655e+38
29601,100000,-2.7122489983206367e+38; -5.254400582620729e+37; -2.740349516236136e+37
29649,100000,-3.379381260189484e+38; -3.0663384938848034e+38; 3.1678872453437904e+37
32991,100000,6.704319056752174e+37; -1.9998954816476797e+38; 2.2354906781772005e+38
29383,100000,-8.741484277342948e+37; 3.1087076362504476e+38; -2.9523474982544563e+38
29578,100000,-3.3197570606776292e+38; 2.76331047155807e+37; 1.6985121599157063e+38
30114,100000,-3.3363219074250276e+38; -3.1749743249074984e+38; 3.2182307212812543e+37
34860,100000,-3.226155971421833e+38; 1.5587621237935415e+37; 2.9360229980608613e+38
29254,100000,1.4793694455843795e+38; -2.0558706728477415e+37; -1.9494448131754605e+38
30266,100000,2.8931553140671593e+38; 1.9051340357384587e+38; -3.289863425635095e+38
29085,100000,1.738172890714927e+38; 7.879725765163236e+37; 1.6322376625309581e+38
33232,100000,1.3933372445324262e+38; 3.0007940618337387e+38; -2.8901356182193436e+37
31274,100000,2.984026999462592e+38; 4.8128885268262785e+37; 1.6250182402445863e+38
29702,100000,-1.6046086599327198e+38; -3.3348763800925753e+38; 3.277036829801746e+38
30646,100000,1.7534674501488485e+38; 4.390418611288216e+37; 6.698527414689851e+37
30169,100000,-2.3945877245251086e+38; -2.746198506811613e+38; -2.4399162732760216e+38
30503,100000,-1.1451794530835595e+37; -2.647066201632805e+38; -1.7950208340002338e+38
30411,100000,-1.025259883773053e+38; 1.8031660468729643e+38; 3.35279751157017e+38
30643,100000,-3.3967517242463394e+38; -1.5342006074707474e+38; -3.3710513252712883e+37
34079,100000,2.4345941689960234e+38; 1.8661376552658058e+38; 1.5035155020994548e+37
29435,100000,-2.9295153869395296e+38; 7.993764120220007e+37; -2.4146865783218472e+38
