elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
63298,100000,-1.97653349e+37; 1.82488709e+38,3.63601591e+37; 2.42673697e+38
61262,100000,-2.44828966e+38; 2.52854493e+38,-4.53472796e+37; 2.33297078e+38
59475,100000,1.44012917e+38; -3.12326975e+37,-2.20878813e+37; -1.47345682e+38
61499,100000,-8.58860257e+37; 1.14253589e+37,-1.43940701e+38; -4.01472247e+37
60855,100000,-8.57455903e+37; 6.03688378e+37,8.43130387e+37; 6.20875184e+37
61725,100000,1.24786085e+38; -5.71512414e+37,2.61123388e+38; -5.69825272e+37
59784,100000,9.71119338e+37; -2.26766284e+38,4.73161235e+37; 7.61959981e+37
60844,100000,-9.107167e+37; -1.0370966e+38,-8.23198812e+37; 2.18427333e+38
60796,100000,-1.96480227e+37; 1.23575347e+38,2.39160662e+38; 1.56987929e+38
60796,100000,2.10332664e+38; -2.74739613e+37,-2.70635351e+38; 2.81083124e+38
60468,100000,-3.54587809e+37; -5.18385938e+37,-1.36505424e+38; -2.61209811e+38
62131,100000,2.39096569e+38; -1.36557681e+38,-5.89708727e+37; -1.79478677e+38
61411,100000,3.33129775e+38; 6.95622405e+37,6.04164811e+37; 2.01391935e+38
63050,100000,-1.06434743e+38; 1.20549434e+38,8.44361681e+37; -3.19061389e+38
60209,100000,-1.89842238e+38; -2.7656396e+38,-1.90482148e+38; -2.2730034e+38
65159,100000,9.93237914e+37; -5.66980766e+37,-5.89522889e+37; -1.98912755e+38
62168,100000,-1.70031233e+38; -1.35189379e+38,-9.41135243e+37; 5.04129077e+37
61206,100000,-3.34179106e+38; 2.21871956e+38,2.73109764e+38; 2.99620111e+38
61360,100000,-2.8555142e+38; 1.73412047e+38,-2.53631228e+38; -3.37262073e+38
73258,100000,1.61397193e+38; -3.31375773e+38,-3.23850309e+38; 1.90797722e+38
75764,100000,2.20923814e+38; 1.6294108e+38,3.38732101e+38; -3.09975381e+37
61990,100000,-1.19033223e+38; 8.12345542e+37,-1.08055501e+38; -3.23369596e+38
62320,100000,2.90815821e+38; 3.30172235e+38,-2.01493529e+38; 3.45645662e+36
60374,100000,-3.15879545e+38; -1.06615652e+38,-2.35638418e+38; 2.56711578e+38
72958,100000,-6.22324667e+36; 2.91887037e+38,2.89232049e+38; -3.15686071e+38
60297,100000,1.72196603e+38; -2.21529041e+38,2.05455962e+38; -2.05285001e+38
63003,100000,-1.17370187e+38; -3.05562249e+38,1.94689085e+38; 3.23533599e+38
59899,100000,-2.84520161e+38; -3.69473754e+37,7.21730937e+37; 3.22895068e+38
61016,100000,-2.78924691e+38; -1.94331527e+38,-7.76106911e+37; 1.3778209e+38
61574,100000,-2.02266675e+38; 1.18960369e+38,-2.21708175e+38; 2.59746334e+38
60812,100000,-2.05669292e+38; 2.88216488e+38,-1.65728492e+38; -2.35080875e+38
60472,100000,-1.09924443e+38; -2.65732119e+38,-3.61821429e+37; 2.02564583e+38
60216,100000,2.39127505e+37; -4.06452694e+37,1.99199467e+38; 1.42482873e+38
63198,100000,8.76625316e+37; 7.97368352e+37,-2.49085595e+38; 1.2985684e+38
64475,100000,3.26241585e+38; 1.67763963e+38,6.27851725e+37; 3.35742494e+38
62703,100000,-2.73354796e+38; -1.11620256e+38,3.12171677e+38; 3.15577804e+38
62446,100000,2.52576522e+38; 1.17428428e+38,-2.87686185e+38; -1.03403771e+38
62085,100000,2.63928668e+38; 2.47713936e+38,-1.504833e+38; 1.43702211e+38
61961,100000,2.05890107e+38; 7.58274261e+37,1.065171e+38; 2.37624188e+38
61421,100000,2.75615717e+38; 8.32477051e+37,2.1646787e+38; 4.88049335e+37
59635,100000,-4.53104315e+37; -1.27052938e+38,-5.52232614e+37; 2.24929124e+38
60877,100000,1.00454515e+38; -7.26069091e+37,-1.84712878e+38; 1.85772573e+38
60623,100000,-1.29028668e+38; 7.61975953e+37,-1.58097904e+38; -2.34974048e+38
62093,100000,-3.19190162e+38; 1.62862159e+37,3.38396853e+38; 1.97229843e+36
60408,100000,-3.12867547e+38; 3.0548911e+38,2.2915685e+38; 5.74613188e+37
59600,100000,-9.34862705e+37; -3.39643998e+38,-5.91568472e+37; 5.24055987e+37
66688,100000,1.65811132e+38; 7.41408221e+37,-1.87773818e+38; 3.20634314e+36
60251,100000,-8.19921022e+37; -2.27478582e+38,-3.37463173e+38; -2.58973655e+38
61733,100000,-8.74236453e+37; -1.5148306e+38,-3.14444768e+38; -2.8002422e+37
59889,100000,1.29292198e+38; 3.0382364e+38,-3.33440441e+38; -8.23584583e+37
61716,100000,2.04004674e+38; 2.76455794e+38,1.37128793e+38; -6.76521344e+37
63077,100000,-3.08481394e+38; -9.85484152e+37,-2.29793292e+38; 8.7615882e+37
62751,100000,2.4148675e+38; 3.38353429e+38,-6.62508532e+37; -9.01320265e+37
63095,100000,-3.10154673e+38; -1.74044067e+38,1.77897501e+38; -1.25930043e+38
60742,100000,-3.55932913e+37; -3.13680689e+38,3.11280286e+38; -1.51504306e+38
62413,100000,-2.84062752e+38; 1.68140339e+37,2.23424554e+38; -2.44583894e+38
62383,100000,1.72700418e+38; 9.31787284e+37,-9.36560647e+37; -7.78598503e+37
61752,100000,-8.75332413e+37; -2.53154835e+38,1.92471346e+38; -1.43381196e+37
62260,100000,-3.20761379e+38; -2.32544357e+38,-3.30573887e+38; -7.60333027e+37
63769,100000,-1.2952793e+38; 1.82621924e+38,-2.24973755e+37; -5.35873786e+37
61778,100000,2.23891313e+38; -1.05842142e+38,2.06247057e+38; 6.07441637e+37
62429,100000,1.01435454e+38; 2.53053078e+38,2.51994904e+38; -3.23289115e+38
63726,100000,1.31045257e+38; 2.45054263e+38,-4.14483666e+37; -2.24716483e+38
62565,100000,2.60753011e+38; -2.76419468e+38,1.02314672e+37; 2.87872641e+38
60646,100000,-2.09793112e+38; 2.50520048e+38,-8.37552318e+37; 1.75543342e+38
65002,100000,-7.04416908e+37; -1.63810394e+38,5.88667783e+37; -7.67839141e+37
60377,100000,5.79277636e+37; 2.52657165e+38,-2.96461673e+38; -1.08251064e+38
61325,100000,2.17841476e+38; -4.52960817e+37,2.6355608e+38; 2.74005517e+38
60387,100000,-1.51448256e+38; -1.62617545e+38,-5.34193984e+36; 7.11066496e+37
59656,100000,-3.02526763e+38; 1.61185587e+38,9.44403652e+37; -3.10132748e+38
62854,100000,-2.78658667e+38; -3.19509468e+38,-1.36259185e+38; 2.46829096e+38
64409,100000,2.07473445e+37; 2.97604141e+38,-5.78620486e+37; -3.38870103e+38
61547,100000,-1.24170813e+37; -1.90909397e+38,1.26258618e+38; -3.16861396e+38
65523,100000,-1.78842695e+37; -2.05943774e+38,-2.70501305e+38; -1.03876138e+38
62065,100000,2.82956793e+38; -1.9945101e+38,1.3769664e+38; 1.99651866e+38
61955,100000,2.12054742e+38; 2.51019097e+38,2.57923209e+38; 1.02842617e+38
63555,100000,4.24499044e+37; 3.11937618e+38,2.8074455e+38; 1.02238445e+38
62642,100000,2.12758238e+38; -1.28326004e+38,-1.90098973e+38; -2.07595857e+38
61563,100000,2.51971275e+38; -3.37354277e+38,1.60363074e+38; 2.15765308e+38
62646,100000,-2.88251334e+38; -1.64020611e+38,2.22270586e+38; -7.2185755e+37
59945,100000,2.66354911e+38; -2.95968405e+38,3.15717894e+38; -2.66728472e+38
59444,100000,2.94789186e+38; -1.73110404e+37,-3.25975865e+38; -2.0171692e+38
62329,100000,2.95347155e+38; 5.30873513e+37,2.06116418e+38; -1.00630192e+38
60322,100000,1.41369815e+37; -1.9008796e+38,-2.55063734e+38; -1.27370125e+38
73706,100000,2.29595092e+38; 1.17730048e+38,2.95885775e+38; 1.65056221e+38
64194,100000,-2.42821946e+37; 2.33594986e+38,3.31714367e+38; 3.19706187e+38
61564,100000,2.06798698e+38; 2.88674262e+38,2.36842362e+38; -1.35795904e+37
60938,100000,1.40532293e+38; -3.01674557e+38,-1.34342021e+38; -5.20796096e+37
62455,100000,1.14021784e+38; 1.54434262e+38,1.46026618e+37; 2.26423755e+38
61540,100000,3.24836237e+38; 1.76912405e+38,-9.05460817e+37; 1.4087395e+38
