runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.image.editableimage,param.start.vector2,param.finish.vector2,param.color3.color3,param.transparency.float,param.imagecombinetype.enumitem
3,400004,53600001,1,EditableImage[2048][2048],Vector2(2040;298),Vector2(584;1695),Color3(187;2;123),0.30000000000000004,ImageCombineType(BlendSourceOver)
3,300003,13599988,1,EditableImage[2048][2048],Vector2(295;729),Vector2(997;819),Color3(204;137;132),0,ImageCombineType(AlphaBlend)
3,200002,14499994,1,EditableImage[2048][2048],Vector2(1821;302),Vector2(958;359),Color3(184;111;146),0,ImageCombineType(Overwrite)
3,200002,21700020,1,EditableImage[2048][2048],Vector2(1687;582),Vector2(1103;952),Color3(156;241;87),0.9,ImageCombineType(Multiply)
3,200002,17399987,1,EditableImage[2048][2048],Vector2(195;1641),Vector2(1422;1698),Color3(235;24;64),0.7000000000000001,ImageCombineType(Overwrite)
3,300003,31700009,1,EditableImage[1024][1024],Vector2(1023;179),Vector2(147;1023),Color3(33;202;62),0.6000000000000001,ImageCombineType(BlendSourceOver)
3,199973,7199997,1,EditableImage[512][512],Vector2(511;511),Vector2(511;77),Color3(6;148;239),0.8,ImageCombineType(Overwrite)
3,200002,29200019,1,EditableImage[2048][2048],Vector2(1823;1456),Vector2(115;1750),Color3(29;43;102),0.5,ImageCombineType(BlendSourceOver)
3,200002,14399994,1,EditableImage[2048][2048],Vector2(471;1598),Vector2(176;876),Color3(100;126;57),0.1,ImageCombineType(Overwrite)
3,500004,27000002,1,EditableImage[2048][2048],Vector2(1614;423),Vector2(531;901),Color3(10;230;159),0.5,ImageCombineType(Multiply)
3,200002,4400005,1,EditableImage[1024][1024],Vector2(1023;716),Vector2(1023;824),Color3(70;206;88),0.1,ImageCombineType(Overwrite)
3,200002,14000020,1,EditableImage[2048][2048],Vector2(687;1534),Vector2(211;1688),Color3(10;30;76),0.2,ImageCombineType(Add)
3,300003,20500011,1,EditableImage[2048][2048],Vector2(950;458),Vector2(2047;222),Color3(121;55;207),0.9,ImageCombineType(Multiply)
3,300003,8500007,1,EditableImage[2048][2048],Vector2(520;1921),Vector2(246;1839),Color3(214;19;10),0.9,ImageCombineType(Multiply)
3,200002,19200001,1,EditableImage[2048][2048],Vector2(1185;714),Vector2(141;841),Color3(0;70;61),0.5,ImageCombineType(Multiply)
3,400004,25899994,1,EditableImage[2048][2048],Vector2(679;114),Vector2(82;823),Color3(139;84;13),0.5,ImageCombineType(BlendSourceOver)
3,200002,27800008,1,EditableImage[2048][2048],Vector2(470;1689),Vector2(1012;1001),Color3(49;44;97),0.1,ImageCombineType(Add)
3,200002,15900005,1,EditableImage[2048][2048],Vector2(681;1184),Vector2(178;759),Color3(216;168;214),0.5,ImageCombineType(Multiply)
3,200002,3499998,1,EditableImage[64][64],Vector2(62;62),Vector2(63;63),Color3(156;70;241),0.5,ImageCombineType(AlphaBlend)
3,300003,15600003,1,EditableImage[2048][2048],Vector2(957;422),Vector2(1362;280),Color3(118;193;106),0,ImageCombineType(Overwrite)
3,200002,11700002,1,EditableImage[1024][1024],Vector2(1023;81),Vector2(1023;1023),Color3(210;158;98),0,ImageCombineType(Multiply)
3,300003,31499978,1,EditableImage[2048][2048],Vector2(1446;784),Vector2(1063;1477),Color3(185;145;142),0.2,ImageCombineType(AlphaBlend)4,200002,5599985,1,EditableImage[64][64],Vector2(45;63),Vector2(63;63),Color3(146;30;131),0.30000000000000004,ImageCombineType(AlphaBlend)
4,300003,13899990,1,EditableImage[2048][2048],Vector2(1117;384),Vector2(458;456),Color3(195;48;249),0.4,ImageCombineType(Overwrite)
4,200002,24600013,1,EditableImage[2048][2048],Vector2(1366;1303),Vector2(125;1675),Color3(246;241;36),0.7000000000000001,ImageCombineType(BlendSourceOver)
4,300003,24599984,1,EditableImage[1024][1024],Vector2(1023;499),Vector2(286;983),Color3(15;220;124),0.4,ImageCombineType(AlphaBlend)
4,200002,24100009,1,EditableImage[1024][1024],Vector2(954;1023),Vector2(1023;541),Color3(104;123;236),0.1,ImageCombineType(Add)
4,199973,12300007,1,EditableImage[2048][2048],Vector2(2030;577),Vector2(1719;873),Color3(40;255;173),0.1,ImageCombineType(Overwrite)
4,400004,4500006,1,EditableImage[256][256],Vector2(254;254),Vector2(255;255),Color3(115;250;182),0.6000000000000001,ImageCombineType(Add)
4,200002,37499995,1,EditableImage[1024][1024],Vector2(211;887),Vector2(525;285),Color3(79;51;141),0.5,ImageCombineType(BlendSourceOver)
4,300003,36399987,1,EditableImage[2048][2048],Vector2(1470;763),Vector2(778;1986),Color3(122;141;0),0.30000000000000004,ImageCombineType(Overwrite)
4,199973,56400023,1,EditableImage[1024][1024],Vector2(1023;45),Vector2(349;1023),Color3(174;152;67),0.2,ImageCombineType(BlendSourceOver)
4,200002,27499977,1,EditableImage[2048][2048],Vector2(1498;11),Vector2(1856;1284),Color3(17;122;47),0.6000000000000001,ImageCombineType(Overwrite)
4,300003,4600006,1,EditableImage[1024][1024],Vector2(507;1023),Vector2(665;1023),Color3(96;206;46),0.1,ImageCombineType(Multiply)
4,200002,21800021,1,EditableImage[2048][2048],Vector2(652;1579),Vector2(38;1086),Color3(17;178;53),0.9,ImageCombineType(BlendSourceOver)
4,200002,4600006,1,EditableImage[1024][1024],Vector2(1023;1023),Vector2(724;1023),Color3(224;137;238),0,ImageCombineType(BlendSourceOver)
4,200002,54899982,1,EditableImage[1024][1024],Vector2(16;304),Vector2(862;1023),Color3(213;216;81),0.7000000000000001,ImageCombineType(Overwrite)
4,300003,19800006,1,EditableImage[2048][2048],Vector2(873;1753),Vector2(46;1026),Color3(74;183;7),0.7000000000000001,ImageCombineType(Overwrite)
4,300003,33299992,1,EditableImage[2048][2048],Vector2(21;1523),Vector2(1819;1912),Color3(203;25;120),0.2,ImageCombineType(BlendSourceOver)
4,200002,60499996,1,EditableImage[2048][2048],Vector2(1298;969),Vector2(1806;1667),Color3(249;61;239),0.9,ImageCombineType(Add)
4,200002,15700004,1,EditableImage[1024][1024],Vector2(1023;952),Vector2(736;1023),Color3(181;109;41),0.30000000000000004,ImageCombineType(Add)
4,200002,28400013,1,EditableImage[1024][1024],Vector2(1023;258),Vector2(877;766),Color3(224;74;225),0.6000000000000001,ImageCombineType(BlendSourceOver)
4,300003,34799974,1,EditableImage[2048][2048],Vector2(417;959),Vector2(1879;1592),Color3(107;188;224),0.4,ImageCombineType(Multiply)
4,200002,31500008,1,EditableImage[2048][2048],Vector2(1303;1559),Vector2(1690;2014),Color3(254;158;45),0.1,ImageCombineType(Add)
4,200002,13699988,1,EditableImage[1024][1024],Vector2(116;997),Vector2(1023;1023),Color3(87;92;176),0.4,ImageCombineType(BlendSourceOver)
4,300003,13699988,1,EditableImage[1024][1024],Vector2(355;886),Vector2(1023;1023),Color3(217;49;245),0.30000000000000004,ImageCombineType(AlphaBlend)
4,200002,14000020,1,EditableImage[1024][1024],Vector2(804;916),Vector2(271;1023),Color3(200;252;64),0.5,ImageCombineType(BlendSourceOver)
4,200002,21599990,1,EditableImage[2048][2048],Vector2(1138;945),Vector2(131;1361),Color3(176;39;228),0,ImageCombineType(Overwrite)
4,200002,7800002,1,EditableImage[512][512],Vector2(511;360),Vector2(511;511),Color3(86;243;133),0.8,ImageCombineType(Add)
4,200002,8799980,1,EditableImage[1024][1024],Vector2(993;1023),Vector2(735;953),Color3(36;61;69),0.9,ImageCombineType(BlendSourceOver)
4,200002,15099999,1,EditableImage[2048][2048],Vector2(730;551),Vector2(1184;332),Color3(180;81;237),0.7000000000000001,ImageCombineType(BlendSourceOver)
4,200002,39999985,1,EditableImage[2048][2048],Vector2(1570;1194),Vector2(1037;358),Color3(176;86;173),0,ImageCombineType(AlphaBlend)
4,300003,26800001,1,EditableImage[2048][2048],Vector2(739;233),Vector2(696;1886),Color3(43;245;73),0.2,ImageCombineType(AlphaBlend)
4,300003,22399996,1,EditableImage[2048][2048],Vector2(1254;1738),Vector2(1525;1241),Color3(250;152;55),0.7000000000000001,ImageCombineType(AlphaBlend)
4,200002,22699999,1,EditableImage[2048][2048],Vector2(1932;1561),Vector2(1944;168),Color3(247;90;133),0.6000000000000001,ImageCombineType(Multiply)
4,200002,26199996,1,EditableImage[2048][2048],Vector2(751;1453),Vector2(1824;1671),Color3(243;72;60),0.4,ImageCombineType(AlphaBlend)
4,200002,8400006,1,EditableImage[2048][2048],Vector2(1243;928),Vector2(1188;694),Color3(208;108;234),0.1,ImageCombineType(Multiply)
4,300003,19600004,1,EditableImage[2048][2048],Vector2(1253;898),Vector2(1627;316),Color3(57;119;180),0.2,ImageCombineType(Multiply)
4,200002,31300006,1,EditableImage[2048][2048],Vector2(617;1230),Vector2(810;176),Color3(141;54;41),0.4,ImageCombineType(Multiply)
4,399974,30600001,1,EditableImage[2048][2048],Vector2(743;628),Vector2(399;360),Color3(233;122;203),0.2,ImageCombineType(Add)
4,200002,21299988,1,EditableImage[1024][1024],Vector2(1023;624),Vector2(7;851),Color3(111;185;194),0.8,ImageCombineType(Multiply)
4,399974,11500001,1,EditableImage[512][512],Vector2(511;511),Vector2(198;399),Color3(171;50;240),0.7000000000000001,ImageCombineType(AlphaBlend)
4,200002,22299996,1,EditableImage[2048][2048],Vector2(164;1808),Vector2(427;1253),Color3(167;35;47),0.4,ImageCombineType(Multiply)
4,200002,9499986,1,EditableImage[512][512],Vector2(511;102),Vector2(511;511),Color3(243;102;30),0.5,ImageCombineType(Overwrite)
4,200002,16100007,1,EditableImage[2048][2048],Vector2(879;478),Vector2(55;759),Color3(75;28;136),0.7000000000000001,ImageCombineType(AlphaBlend)
4,200002,5800016,1,EditableImage[512][512],Vector2(511;170),Vector2(511;511),Color3(208;164;93),0.7000000000000001,ImageCombineType(AlphaBlend)
4,200002,47399983,1,EditableImage[2048][2048],Vector2(1694;468),Vector2(952;872),Color3(31;145;201),0,ImageCombineType(Add)
4,200002,30299998,1,EditableImage[512][512],Vector2(511;198),Vector2(388;511),Color3(35;19;181),0.1,ImageCombineType(Add)
4,300003,27400005,1,EditableImage[2048][2048],Vector2(1074;309),Vector2(180;632),Color3(55;118;83),0.1,ImageCombineType(Add)
4,200002,89500013,1,EditableImage[2048][2048],Vector2(1159;746),Vector2(1515;2008),Color3(232;137;49),0.30000000000000004,ImageCombineType(Add)
4,200002,11099998,1,EditableImage[1024][1024],Vector2(318;225),Vector2(1023;217),Color3(35;42;23),0.2,ImageCombineType(AlphaBlend)
4,300003,21299988,1,EditableImage[1024][1024],Vector2(1023;1023),Vector2(159;712),Color3(68;102;219),0.30000000000000004,ImageCombineType(AlphaBlend)
4,200002,9000011,1,EditableImage[2048][2048],Vector2(660;640),Vector2(417;897),Color3(186;92;35),0.8,ImageCombineType(Overwrite)
4,200002,47299982,1,EditableImage[2048][2048],Vector2(983;1240),Vector2(804;1722),Color3(32;108;154),0.8,ImageCombineType(Add)
4,400004,16699982,1,EditableImage[2048][2048],Vector2(1165;1110),Vector2(1601;988),Color3(81;133;71),0.5,ImageCombineType(AlphaBlend)
4,200002,51200012,1,EditableImage[2048][2048],Vector2(525;864),Vector2(1925;1616),Color3(150;68;186),0.5,ImageCombineType(BlendSourceOver)
4,200002,7800002,1,EditableImage[512][512],Vector2(511;48),Vector2(511;511),Color3(70;105;44),0.6000000000000001,ImageCombineType(BlendSourceOver)
4,200002,18899999,1,EditableImage[2048][2048],Vector2(1940;83),Vector2(1061;1079),Color3(61;169;26),0.8,ImageCombineType(Overwrite)
4,200002,6199990,1,EditableImage[1024][1024],Vector2(576;1023),Vector2(23;1023),Color3(252;138;50),0.4,ImageCombineType(BlendSourceOver)
4,200002,25300019,1,EditableImage[1024][1024],Vector2(962;479),Vector2(41;896),Color3(3;102;9),0.5,ImageCombineType(BlendSourceOver)
4,200002,34199999,1,EditableImage[2048][2048],Vector2(1714;1877),Vector2(588;1113),Color3(4;2;153),0.2,ImageCombineType(Overwrite)
4,200002,35400008,1,EditableImage[2048][2048],Vector2(139;205),Vector2(1826;738),Color3(90;136;209),0.1,ImageCombineType(BlendSourceOver)
4,200002,10799995,1,EditableImage[2048][2048],Vector2(876;140),Vector2(1005;670),Color3(112;200;69),0.5,ImageCombineType(Multiply)
4,200002,21599990,1,EditableImage[1024][1024],Vector2(1023;1023),Vector2(618;473),Color3(246;239;251),0.6000000000000001,ImageCombineType(Overwrite)
4,300003,45099995,1,EditableImage[2048][2048],Vector2(1896;166),Vector2(1125;1703),Color3(226;185;76),0.7000000000000001,ImageCombineType(Multiply)
4,400004,45100024,1,EditableImage[2048][2048],Vector2(1365;655),Vector2(1031;1885),Color3(168;223;109),0.30000000000000004,ImageCombineType(AlphaBlend)
4,200002,19400003,1,EditableImage[2048][2048],Vector2(1349;899),Vector2(472;1916),Color3(72;11;209),0,ImageCombineType(BlendSourceOver)
4,200002,4000002,1,EditableImage[512][512],Vector2(511;197),Vector2(511;191),Color3(226;146;253),0.4,ImageCombineType(BlendSourceOver)
4,200002,16400009,1,EditableImage[2048][2048],Vector2(659;670),Vector2(755;1534),Color3(203;203;47),0.8,ImageCombineType(Add)
4,200002,18699997,1,EditableImage[2048][2048],Vector2(2016;1315),Vector2(1136;1464),Color3(128;80;94),0.7000000000000001,ImageCombineType(Multiply)
4,200002,15300001,1,EditableImage[2048][2048],Vector2(1759;1382),Vector2(1626;359),Color3(90;169;51),0,ImageCombineType(Multiply)
4,200002,3900001,1,EditableImage[512][512],Vector2(443;511),Vector2(511;511),Color3(98;135;193),0.5,ImageCombineType(Multiply)
4,200002,31999982,1,EditableImage[2048][2048],Vector2(1400;1938),Vector2(853;288),Color3(45;123;173),0.8,ImageCombineType(Multiply)
4,200002,5800016,1,EditableImage[1024][1024],Vector2(148;1023),Vector2(568;1023),Color3(140;179;247),0.2,ImageCombineType(Add)
4,300003,9699987,1,EditableImage[1024][1024],Vector2(1023;543),Vector2(977;743),Color3(59;206;74),0.2,ImageCombineType(Overwrite)
4,300003,85099979,1,EditableImage[2048][2048],Vector2(1581;245),Vector2(1426;830),Color3(90;161;70),0.30000000000000004,ImageCombineType(Add)
4,200002,4000002,1,EditableImage[256][256],Vector2(254;254),Vector2(255;255),Color3(90;205;15),0.5,ImageCombineType(Overwrite)
4,400004,45900001,1,EditableImage[2048][2048],Vector2(100;727),Vector2(1488;1630),Color3(25;238;131),0.5,ImageCombineType(Multiply)
4,300003,16300008,1,EditableImage[2048][2048],Vector2(1149;1379),Vector2(778;1895),Color3(113;15;247),0.4,ImageCombineType(Overwrite)
4,300003,28500014,1,EditableImage[2048][2048],Vector2(961;364),Vector2(1689;1258),Color3(106;243;36),0.8,ImageCombineType(Overwrite)
4,200002,36300015,1,EditableImage[2048][2048],Vector2(1739;64),Vector2(249;874),Color3(122;40;230),0.1,ImageCombineType(AlphaBlend)
4,200002,21500019,1,EditableImage[2048][2048],Vector2(684;1660),Vector2(1260;1265),Color3(129;86;248),0.7000000000000001,ImageCombineType(BlendSourceOver)
4,200002,45399997,1,EditableImage[2048][2048],Vector2(1180;1010),Vector2(11;1364),Color3(243;171;132),0.4,ImageCombineType(Add)
4,200002,21700020,1,EditableImage[2048][2048],Vector2(2026;1515),Vector2(1753;703),Color3(98;16;252),0.9,ImageCombineType(AlphaBlend)
4,200002,53999975,1,EditableImage[2048][2048],Vector2(518;159),Vector2(1253;1360),Color3(69;197;204),0.9,ImageCombineType(AlphaBlend)
4,200002,34400001,1,EditableImage[2048][2048],Vector2(672;852),Vector2(104;1928),Color3(200;120;149),0.2,ImageCombineType(Multiply)
4,200002,18899999,1,EditableImage[2048][2048],Vector2(1839;50),Vector2(1072;344),Color3(147;230;22),0.5,ImageCombineType(Add)
4,400004,15300001,1,EditableImage[2048][2048],Vector2(1155;1306),Vector2(1119;1492),Color3(86;96;165),0,ImageCombineType(Add)
4,200002,5399983,1,EditableImage[512][512],Vector2(162;511),Vector2(511;511),Color3(125;221;15),0.2,ImageCombineType(Overwrite)
4,700006,9600015,1,EditableImage[2048][2048],Vector2(813;704),Vector2(584;819),Color3(173;214;52),0.1,ImageCombineType(Overwrite)
4,200002,4500006,1,EditableImage[256][256],Vector2(254;254),Vector2(255;255),Color3(211;11;123),0.9,ImageCombineType(AlphaBlend)
4,300003,37999999,1,EditableImage[2048][2048],Vector2(470;1858),Vector2(1920;135),Color3(83;158;128),0.4,ImageCombineType(Add)
4,200002,24900015,1,EditableImage[2048][2048],Vector2(217;116),Vector2(331;1821),Color3(138;113;157),0,ImageCombineType(AlphaBlend)
4,500004,33700024,1,EditableImage[2048][2048],Vector2(1369;1088),Vector2(670;604),Color3(158;21;126),0.2,ImageCombineType(AlphaBlend)
4,200002,27500006,1,EditableImage[2048][2048],Vector2(1428;871),Vector2(236;799),Color3(79;173;28),0.4,ImageCombineType(Add)
4,100001,27200004,1,EditableImage[2048][2048],Vector2(2001;481),Vector2(1776;1416),Color3(18;225;125),0.6000000000000001,ImageCombineType(Overwrite)
4,200002,12499979,1,EditableImage[512][512],Vector2(511;214),Vector2(156;511),Color3(124;207;43),0,ImageCombineType(AlphaBlend)
4,200002,42000000,1,EditableImage[2048][2048],Vector2(518;234),Vector2(1882;1140),Color3(151;209;197),0.30000000000000004,ImageCombineType(Multiply)
4,200002,3099995,1,EditableImage[512][512],Vector2(510;510),Vector2(511;511),Color3(143;207;189),0.1,ImageCombineType(Multiply)
4,200002,4900009,1,EditableImage[512][512],Vector2(511;511),Vector2(467;511),Color3(196;213;117),0.6000000000000001,ImageCombineType(Add)
4,300003,5400013,1,EditableImage[512][512],Vector2(511;511),Vector2(511;386),Color3(178;8;225),0.7000000000000001,ImageCombineType(Overwrite)
4,300003,7099996,1,EditableImage[1024][1024],Vector2(1023;1023),Vector2(1023;765),Color3(41;108;117),0.9,ImageCombineType(Add)
4,200002,15800004,1,EditableImage[1024][1024],Vector2(1023;890),Vector2(287;1023),Color3(207;51;202),0.8,ImageCombineType(AlphaBlend)
4,200002,4100003,1,EditableImage[128][128],Vector2(126;126),Vector2(127;127),Color3(163;35;53),0.9,ImageCombineType(BlendSourceOver)
4,200002,20399981,1,EditableImage[2048][2048],Vector2(254;1137),Vector2(193;1823),Color3(136;38;37),0.1,ImageCombineType(AlphaBlend)
4,200002,28800016,1,EditableImage[2048][2048],Vector2(503;1581),Vector2(2036;1997),Color3(248;180;254),0.5,ImageCombineType(AlphaBlend)
4,200002,15600003,1,EditableImage[1024][1024],Vector2(435;1023),Vector2(1023;827),Color3(57;94;30),0.9,ImageCombineType(AlphaBlend)
4,300003,30199998,1,EditableImage[2048][2048],Vector2(916;1359),Vector2(1348;2009),Color3(91;92;16),0.8,ImageCombineType(AlphaBlend)
4,200002,25699992,1,EditableImage[2048][2048],Vector2(855;1822),Vector2(345;1105),Color3(75;221;243),0.4,ImageCombineType(AlphaBlend)
4,300003,15300001,1,EditableImage[2048][2048],Vector2(476;1515),Vector2(543;662),Color3(79;83;39),0,ImageCombineType(Overwrite)
4,300003,24100009,1,EditableImage[2048][2048],Vector2(1032;163),Vector2(801;629),Color3(247;249;118),0.6000000000000001,ImageCombineType(AlphaBlend)
4,200002,42900007,1,EditableImage[2048][2048],Vector2(1975;2),Vector2(192;1051),Color3(146;205;205),0.4,ImageCombineType(Overwrite)
4,200002,26700000,1,EditableImage[2048][2048],Vector2(1125;1772),Vector2(1176;330),Color3(242;83;44),0.9,ImageCombineType(BlendSourceOver)
4,300003,8500007,1,EditableImage[1024][1024],Vector2(1023;442),Vector2(1023;900),Color3(219;172;200),0.30000000000000004,ImageCombineType(AlphaBlend)
4,300003,29900024,1,EditableImage[1024][1024],Vector2(141;1023),Vector2(899;432),Color3(144;126;145),0.2,ImageCombineType(Add)
4,300003,7099996,1,EditableImage[1024][1024],Vector2(1023;1023),Vector2(120;1023),Color3(164;191;33),0.7000000000000001,ImageCombineType(Overwrite)
4,300003,9800017,1,EditableImage[2048][2048],Vector2(1950;1474),Vector2(1972;1229),Color3(127;30;107),0.8,ImageCombineType(BlendSourceOver)
4,300003,21100016,1,EditableImage[2048][2048],Vector2(1289;556),Vector2(1071;123),Color3(166;190;44),0.6000000000000001,ImageCombineType(AlphaBlend)
4,200002,33100020,1,EditableImage[2048][2048],Vector2(490;1059),Vector2(1335;1799),Color3(23;69;72),0.5,ImageCombineType(BlendSourceOver)
4,200002,16400009,1,EditableImage[1024][1024],Vector2(543;3),Vector2(1023;337),Color3(68;207;55),0.6000000000000001,ImageCombineType(Overwrite)
4,199973,3800000,1,EditableImage[2048][2048],Vector2(643;1347),Vector2(702;1356),Color3(0;77;125),0.6000000000000001,ImageCombineType(Overwrite)
4,200002,55099984,1,EditableImage[2048][2048],Vector2(2004;909),Vector2(128;1227),Color3(22;88;69),0.8,ImageCombineType(Add)
4,300003,42400003,1,EditableImage[2048][2048],Vector2(982;227),Vector2(1480;1188),Color3(113;235;194),0,ImageCombineType(AlphaBlend)
4,300003,14699996,1,EditableImage[2048][2048],Vector2(1535;1063),Vector2(303;1040),Color3(30;32;34),0.30000000000000004,ImageCombineType(AlphaBlend)
4,300003,32599987,1,EditableImage[2048][2048],Vector2(1510;1537),Vector2(63;1150),Color3(48;14;10),0.30000000000000004,ImageCombineType(Overwrite)
4,200002,50600007,1,EditableImage[2048][2048],Vector2(400;183),Vector2(249;1330),Color3(85;112;138),0.9,ImageCombineType(Add)
4,200002,26500028,1,EditableImage[1024][1024],Vector2(946;805),Vector2(524;8),Color3(44;112;80),0.9,ImageCombineType(Multiply)
4,200002,6700022,1,EditableImage[1024][1024],Vector2(426;1023),Vector2(721;1023),Color3(249;20;161),0.1,ImageCombineType(Multiply)
4,600005,26800001,1,EditableImage[2048][2048],Vector2(975;1247),Vector2(612;1020),Color3(60;135;101),0.9,ImageCombineType(AlphaBlend)
4,300003,22900000,1,EditableImage[1024][1024],Vector2(952;1000),Vector2(1023;526),Color3(171;139;216),0.8,ImageCombineType(Overwrite)
4,400004,27000002,1,EditableImage[2048][2048],Vector2(379;929),Vector2(19;28),Color3(98;59;133),0.4,ImageCombineType(Multiply)
4,400004,32799988,1,EditableImage[1024][1024],Vector2(1021;1023),Vector2(700;519),Color3(232;131;113),0.2,ImageCombineType(AlphaBlend)
4,300003,59299986,1,EditableImage[2048][2048],Vector2(2031;2037),Vector2(374;1147),Color3(162;22;236),0.1,ImageCombineType(AlphaBlend)
4,500004,8700009,1,EditableImage[1024][1024],Vector2(747;1023),Vector2(691;1023),Color3(38;83;45),0.1,ImageCombineType(Overwrite)
4,500004,11700002,1,EditableImage[1024][1024],Vector2(1022;1022),Vector2(1023;1023),Color3(63;244;108),0.6000000000000001,ImageCombineType(AlphaBlend)
4,300003,68800001,1,EditableImage[2048][2048],Vector2(1390;1837),Vector2(977;1514),Color3(3;178;40),0.30000000000000004,ImageCombineType(BlendSourceOver)
4,800007,35099977,1,EditableImage[1024][1024],Vector2(154;500),Vector2(19;1023),Color3(232;5;139),0.8,ImageCombineType(AlphaBlend)
4,700006,43000008,1,EditableImage[2048][2048],Vector2(746;801),Vector2(1432;675),Color3(50;121;21),0.6000000000000001,ImageCombineType(BlendSourceOver)
4,900007,20099979,1,EditableImage[2048][2048],Vector2(606;174),Vector2(393;266),Color3(248;119;190),0.2,ImageCombineType(Overwrite)
4,700006,33299992,1,EditableImage[2048][2048],Vector2(465;802),Vector2(1363;841),Color3(47;129;73),0.5,ImageCombineType(Add)
4,600005,25699992,1,EditableImage[2048][2048],Vector2(1410;65),Vector2(1889;417),Color3(120;237;189),0.7000000000000001,ImageCombineType(BlendSourceOver)
4,500004,45900001,1,EditableImage[2048][2048],Vector2(57;468),Vector2(1415;1597),Color3(29;29;118),0.5,ImageCombineType(AlphaBlend)
4,900007,36400016,1,EditableImage[2048][2048],Vector2(1453;595),Vector2(334;261),Color3(39;210;105),0.1,ImageCombineType(Multiply)
4,500004,9200012,1,EditableImage[512][512],Vector2(510;510),Vector2(511;511),Color3(174;207;138),0.9,ImageCombineType(BlendSourceOver)
4,400004,47399983,1,EditableImage[2048][2048],Vector2(1336;1787),Vector2(1087;1041),Color3(41;126;246),0.6000000000000001,ImageCombineType(AlphaBlend)
4,400004,144499995,1,EditableImage[2048][2048],Vector2(1428;105),Vector2(286;1898),Color3(238;80;57),0.30000000000000004,ImageCombineType(BlendSourceOver)
4,400004,35799982,1,EditableImage[2048][2048],Vector2(1568;935),Vector2(312;1439),Color3(180;7;2),0.4,ImageCombineType(Overwrite)
4,400004,20899985,1,EditableImage[2048][2048],Vector2(1873;1638),Vector2(1583;1397),Color3(96;250;12),0.30000000000000004,ImageCombineType(Overwrite)
4,400004,83099993,1,EditableImage[2048][2048],Vector2(817;313),Vector2(1431;1394),Color3(167;189;35),0.9,ImageCombineType(BlendSourceOver)
4,400004,9000011,1,EditableImage[64][64],Vector2(62;62),Vector2(63;63),Color3(73;25;7),0.4,ImageCombineType(AlphaBlend)
4,500004,59700019,1,EditableImage[2048][2048],Vector2(1987;388),Vector2(1197;1615),Color3(56;182;199),0.5,ImageCombineType(AlphaBlend)
4,300003,11700002,1,EditableImage[256][256],Vector2(255;187),Vector2(196;255),Color3(125;8;187),0.1,ImageCombineType(BlendSourceOver)
4,800007,17100014,1,EditableImage[512][512],Vector2(511;511),Vector2(185;167),Color3(255;72;240),0.30000000000000004,ImageCombineType(Add)
4,800007,22599998,1,EditableImage[2048][2048],Vector2(1330;925),Vector2(888;1172),Color3(229;174;93),0.1,ImageCombineType(AlphaBlend)
4,500004,37100021,1,EditableImage[1024][1024],Vector2(74;995),Vector2(497;302),Color3(205;10;129),0.6000000000000001,ImageCombineType(AlphaBlend)
4,700006,21499990,1,EditableImage[1024][1024],Vector2(1023;230),Vector2(992;1023),Color3(224;166;208),0.6000000000000001,ImageCombineType(Multiply)
4,500004,101100014,1,EditableImage[2048][2048],Vector2(1756;1863),Vector2(494;338),Color3(178;228;100),0.4,ImageCombineType(AlphaBlend)
4,300003,54700010,1,EditableImage[2048][2048],Vector2(1953;1773),Vector2(907;2039),Color3(65;55;146),0.1,ImageCombineType(Add)
4,300003,24100009,1,EditableImage[2048][2048],Vector2(1375;925),Vector2(882;1362),Color3(66;138;173),0.8,ImageCombineType(AlphaBlend)
4,300003,12100005,1,EditableImage[2048][2048],Vector2(1872;871),Vector2(1851;806),Color3(33;170;167),0.6000000000000001,ImageCombineType(BlendSourceOver)
4,300003,19100000,1,EditableImage[2048][2048],Vector2(909;1652),Vector2(806;1041),Color3(236;167;168),0,ImageCombineType(Add)
4,300003,8799980,1,EditableImage[512][512],Vector2(510;510),Vector2(511;511),Color3(168;236;34),0.7000000000000001,ImageCombineType(Multiply)
4,400004,31200005,1,EditableImage[2048][2048],Vector2(1689;1374),Vector2(104;1469),Color3(152;67;161),0.30000000000000004,ImageCombineType(AlphaBlend)
4,200002,8900010,1,EditableImage[1024][1024],Vector2(224;1023),Vector2(897;1023),Color3(132;187;244),0.9,ImageCombineType(AlphaBlend)
4,400004,44500019,1,EditableImage[2048][2048],Vector2(281;762),Vector2(1640;1614),Color3(126;10;28),0,ImageCombineType(Overwrite)
4,300003,21200016,1,EditableImage[2048][2048],Vector2(271;1602),Vector2(16;718),Color3(230;155;249),0.5,ImageCombineType(Multiply)
4,300003,14599995,1,EditableImage[2048][2048],Vector2(1166;392),Vector2(1241;835),Color3(119;42;131),0.2,ImageCombineType(Add)
4,200002,86399989,1,EditableImage[2048][2048],Vector2(1025;282),Vector2(180;1351),Color3(73;21;109),0.8,ImageCombineType(BlendSourceOver)
4,200002,23199973,1,EditableImage[2048][2048],Vector2(1962;295),Vector2(1884;1823),Color3(214;211;45),0.8,ImageCombineType(AlphaBlend)
4,400004,7800002,1,EditableImage[1024][1024],Vector2(1023;1023),Vector2(141;1023),Color3(35;47;104),0.9,ImageCombineType(Multiply)
