runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.image.editableimage,param.position.vector2,param.size.vector2,param.color3.color3,param.transparency.float,param.imagecombinetype.enumitem
6,400004,143199985,1,EditableImage[512][512],Vector2(1;308),Vector2(222;204),Color3(237;113;41),0.2,ImageCombineType(Multiply)
6,200002,275599974,1,EditableImage[2048][2048],Vector2(1739;1),Vector2(254;430),Color3(80;88;98),0.5,ImageCombineType(Multiply)
6,300003,953400013,1,EditableImage[2048][2048],Vector2(796;1262),Vector2(1252;252),Color3(131;103;8),0,ImageCombineType(Multiply)
6,299974,145700004,1,EditableImage[2048][2048],Vector2(1;859),Vector2(1156;471),Color3(221;235;183),0.8,ImageCombineType(Overwrite)
6,200002,252500002,1,EditableImage[2048][2048],Vector2(692;516),Vector2(834;1532),Color3(101;156;79),0.7000000000000001,ImageCombineType(Overwrite)
6,100001,52399992,1,EditableImage[2048][2048],Vector2(1;276),Vector2(367;40),Color3(177;30;244),0.7000000000000001,ImageCombineType(BlendSourceOver)
6,300003,286600000,1,EditableImage[2048][2048],Vector2(1372;1631),Vector2(388;335),Color3(121;206;50),0.2,ImageCombineType(AlphaBlend)
6,400004,2776099981,1,EditableImage[1024][1024],Vector2(85;242),Vector2(939;766),Color3(8;239;145),0.8,ImageCombineType(Add)
6,200002,4551199993,1,EditableImage[2048][2048],Vector2(411;1112),Vector2(1394;842),Color3(227;227;148),0.30000000000000004,ImageCombineType(Add)
6,200002,3432300000,1,EditableImage[2048][2048],Vector2(690;1),Vector2(988;1382),Color3(165;61;127),0.7000000000000001,ImageCombineType(Multiply)
6,100001,2117199998,1,EditableImage[2048][2048],Vector2(83;1),Vector2(1841;456),Color3(112;244;67),0.6000000000000001,ImageCombineType(Multiply)
6,300003,4091000010,1,EditableImage[2048][2048],Vector2(325;140),Vector2(565;1809),Color3(249;226;51),0.6000000000000001,ImageCombineType(Add)
6,400004,24200010,1,EditableImage[2048][2048],Vector2(1137;355),Vector2(65;1256),Color3(122;4;245),0.1,ImageCombineType(Overwrite)
6,200002,8973900026,1,EditableImage[2048][2048],Vector2(436;267),Vector2(1273;1781),Color3(205;161;85),0.6000000000000001,ImageCombineType(Add)
6,200002,3829499998,1,EditableImage[2048][2048],Vector2(1;483),Vector2(1283;1081),Color3(251;32;135),0.8,ImageCombineType(BlendSourceOver)
6,200002,195899979,1,EditableImage[2048][2048],Vector2(6;1258),Vector2(48;790),Color3(128;51;141),0.7000000000000001,ImageCombineType(BlendSourceOver)
6,200002,69500006,1,EditableImage[2048][2048],Vector2(1;1236),Vector2(1379;238),Color3(87;170;132),0.4,ImageCombineType(Overwrite)
6,200002,45499998,1,EditableImage[1024][1024],Vector2(4;827),Vector2(758;197),Color3(175;231;222),0.5,ImageCombineType(Overwrite)
6,300003,502299984,1,EditableImage[2048][2048],Vector2(1239;1517),Vector2(359;531),Color3(127;146;202),0.7000000000000001,ImageCombineType(BlendSourceOver)
6,300003,4361200001,1,EditableImage[2048][2048],Vector2(137;1),Vector2(883;1968),Color3(153;99;25),0.9,ImageCombineType(Multiply)
6,200002,5233100005,1,EditableImage[2048][2048],Vector2(237;1),Vector2(837;1432),Color3(154;123;108),0.5,ImageCombineType(Add)
6,500004,145800005,1,EditableImage[2048][2048],Vector2(451;1),Vector2(500;1102),Color3(208;186;169),0.2,ImageCombineType(Overwrite)
6,300003,2936400008,1,EditableImage[2048][2048],Vector2(373;420),Vector2(635;1046),Color3(179;224;94),0.6000000000000001,ImageCombineType(Multiply)
6,400004,389599999,1,EditableImage[1024][1024],Vector2(1;721),Vector2(485;303),Color3(59;213;188),0.4,ImageCombineType(BlendSourceOver)
6,400004,1764099987,1,EditableImage[1024][1024],Vector2(391;111),Vector2(633;913),Color3(8;209;35),0,ImageCombineType(Multiply)
6,200002,115699979,1,EditableImage[512][512],Vector2(40;1),Vector2(410;119),Color3(49;138;92),0.30000000000000004,ImageCombineType(AlphaBlend)
6,300003,1299600001,1,EditableImage[2048][2048],Vector2(800;271),Vector2(1207;445),Color3(46;153;230),0.2,ImageCombineType(AlphaBlend)
6,200002,859099994,1,EditableImage[2048][2048],Vector2(1438;1),Vector2(227;1579),Color3(135;98;138),0.7000000000000001,ImageCombineType(AlphaBlend)
6,200002,23900008,1,EditableImage[2048][2048],Vector2(1;1270),Vector2(929;136),Color3(185;61;221),0.1,ImageCombineType(Overwrite)
6,300003,7312799979,1,EditableImage[2048][2048],Vector2(1;710),Vector2(1341;1338),Color3(36;244;58),0.1,ImageCombineType(Add)
6,300003,5880200014,1,EditableImage[2048][2048],Vector2(1;695),Vector2(1178;1241),Color3(77;136;193),0.30000000000000004,ImageCombineType(Add)
6,300003,10499993,1,EditableImage[256][256],Vector2(129;144),Vector2(85;12),Color3(252;246;145),0.9,ImageCombineType(BlendSourceOver)
6,200002,1432799997,1,EditableImage[2048][2048],Vector2(372;1),Vector2(285;1513),Color3(111;70;154),0.4,ImageCombineType(Multiply)
6,200002,10099990,1,EditableImage[512][512],Vector2(460;1),Vector2(52;154),Color3(151;141;159),0.5,ImageCombineType(Overwrite)
6,800007,138399978,1,EditableImage[512][512],Vector2(340;190),Vector2(172;322),Color3(10;193;96),0.2,ImageCombineType(AlphaBlend)
6,400004,51600015,1,EditableImage[2048][2048],Vector2(1753;904),Vector2(295;592),Color3(239;163;14),0.1,ImageCombineType(Overwrite)
6,200002,1627799997,1,EditableImage[2048][2048],Vector2(514;522),Vector2(971;588),Color3(117;106;142),0.2,ImageCombineType(BlendSourceOver)
6,500004,487700018,1,EditableImage[1024][1024],Vector2(1;422),Vector2(298;602),Color3(135;16;255),0,ImageCombineType(Multiply)
6,400004,10099990,1,EditableImage[512][512],Vector2(449;36),Vector2(63;74),Color3(157;139;67),0.5,ImageCombineType(Overwrite)
6,500004,577200001,1,EditableImage[2048][2048],Vector2(1471;1676),Vector2(320;372),Color3(108;36;97),0.2,ImageCombineType(Add)
6,300003,173000008,1,EditableImage[2048][2048],Vector2(1;933),Vector2(1366;681),Color3(251;6;118),0,ImageCombineType(BlendSourceOver)
6,200002,881600020,1,EditableImage[1024][1024],Vector2(183;292),Vector2(841;458),Color3(139;4;137),0.6000000000000001,ImageCombineType(AlphaBlend)
6,300003,317400002,1,EditableImage[1024][1024],Vector2(548;128),Vector2(319;334),Color3(70;50;239),0,ImageCombineType(AlphaBlend)
6,200002,607199997,1,EditableImage[2048][2048],Vector2(1;249),Vector2(457;447),Color3(43;243;187),0.6000000000000001,ImageCombineType(AlphaBlend)
6,300003,4021200003,1,EditableImage[2048][2048],Vector2(365;1057),Vector2(1045;991),Color3(85;126;224),0.30000000000000004,ImageCombineType(Add)
6,100001,3375200002,1,EditableImage[2048][2048],Vector2(327;712),Vector2(1339;626),Color3(115;207;54),0.9,ImageCombineType(Add)
6,200002,2310999990,1,EditableImage[2048][2048],Vector2(1;1089),Vector2(1038;959),Color3(7;2;108),0.8,ImageCombineType(AlphaBlend)
6,200002,197699992,1,EditableImage[512][512],Vector2(233;217),Vector2(279;268),Color3(162;75;6),0.2,ImageCombineType(BlendSourceOver)
6,300003,40099986,1,EditableImage[2048][2048],Vector2(1033;741),Vector2(1015;218),Color3(131;133;37),0,ImageCombineType(Overwrite)
6,200002,3390999977,1,EditableImage[2048][2048],Vector2(1045;1),Vector2(873;1299),Color3(141;14;54),0.6000000000000001,ImageCombineType(Multiply)
6,100001,161300006,1,EditableImage[2048][2048],Vector2(1;451),Vector2(788;1012),Color3(143;73;161),0.5,ImageCombineType(Overwrite)
6,300003,5417499983,1,EditableImage[2048][2048],Vector2(756;887),Vector2(1194;1161),Color3(15;19;246),0.7000000000000001,ImageCombineType(Add)
6,200002,243999996,1,EditableImage[2048][2048],Vector2(1486;1219),Vector2(119;829),Color3(6;178;161),0.8,ImageCombineType(AlphaBlend)
6,400004,3135400010,1,EditableImage[2048][2048],Vector2(1470;216),Vector2(578;1832),Color3(159;215;82),0.1,ImageCombineType(BlendSourceOver)
6,200002,809299993,1,EditableImage[2048][2048],Vector2(423;35),Vector2(175;1677),Color3(7;239;34),0.2,ImageCombineType(AlphaBlend)
6,300003,7794300007,1,EditableImage[2048][2048],Vector2(858;402),Vector2(1190;1646),Color3(36;167;102),0.30000000000000004,ImageCombineType(Add)
6,200002,470100000,1,EditableImage[2048][2048],Vector2(1504;14),Vector2(71;1664),Color3(207;203;117),0.2,ImageCombineType(Add)
6,200002,464200014,1,EditableImage[1024][1024],Vector2(1;186),Vector2(796;252),Color3(111;245;72),0.7000000000000001,ImageCombineType(AlphaBlend)
6,300003,50200004,1,EditableImage[1024][1024],Vector2(137;120),Vector2(831;380),Color3(37;241;8),0.30000000000000004,ImageCombineType(Overwrite)
6,200002,258799992,1,EditableImage[2048][2048],Vector2(1;1),Vector2(1119;1159),Color3(131;63;78),0.5,ImageCombineType(Overwrite)
6,200002,2706600004,1,EditableImage[2048][2048],Vector2(66;832),Vector2(1769;604),Color3(193;110;56),0.2,ImageCombineType(AlphaBlend)
6,300003,1295499999,1,EditableImage[2048][2048],Vector2(29;503),Vector2(466;606),Color3(188;251;227),0.6000000000000001,ImageCombineType(Add)
6,200002,16400009,1,EditableImage[2048][2048],Vector2(1;1293),Vector2(363;277),Color3(25;83;151),0.4,ImageCombineType(Overwrite)
6,200002,3282499995,1,EditableImage[2048][2048],Vector2(802;1),Vector2(1246;981),Color3(161;19;26),0.7000000000000001,ImageCombineType(BlendSourceOver)
6,300003,425300008,1,EditableImage[2048][2048],Vector2(1;1347),Vector2(860;187),Color3(209;57;132),0.4,ImageCombineType(Multiply)
6,200002,73100004,1,EditableImage[2048][2048],Vector2(784;722),Vector2(43;249),Color3(220;19;235),0.5,ImageCombineType(BlendSourceOver)
6,300003,1621700009,1,EditableImage[2048][2048],Vector2(171;1455),Vector2(1565;406),Color3(35;56;73),0.9,ImageCombineType(BlendSourceOver)
6,200002,3603399994,1,EditableImage[2048][2048],Vector2(262;383),Vector2(1103;1121),Color3(59;141;126),0.2,ImageCombineType(Multiply)
6,199973,113300019,1,EditableImage[2048][2048],Vector2(898;1),Vector2(1083;510),Color3(132;255;129),0.6000000000000001,ImageCombineType(Overwrite)
6,200002,53100026,1,EditableImage[1024][1024],Vector2(39;538),Vector2(905;304),Color3(131;127;23),0.6000000000000001,ImageCombineType(Overwrite)
6,400004,667899993,1,EditableImage[512][512],Vector2(44;79),Vector2(468;431),Color3(224;188;184),0.6000000000000001,ImageCombineType(BlendSourceOver)
6,200002,210100000,1,EditableImage[2048][2048],Vector2(252;1361),Vector2(1716;687),Color3(103;168;62),0.7000000000000001,ImageCombineType(Overwrite)
6,299974,309399999,1,EditableImage[2048][2048],Vector2(867;1),Vector2(1134;1301),Color3(83;35;60),0.1,ImageCombineType(Overwrite)
6,200002,136999996,1,EditableImage[512][512],Vector2(213;141),Vector2(299;180),Color3(133;186;7),0.7000000000000001,ImageCombineType(Multiply)
6,300003,2530699975,1,EditableImage[2048][2048],Vector2(1105;541),Vector2(943;1040),Color3(76;47;210),0.9,ImageCombineType(Multiply)
6,300003,1553200011,1,EditableImage[2048][2048],Vector2(696;1268),Vector2(711;780),Color3(212;77;247),0.5,ImageCombineType(BlendSourceOver)
6,300003,35899983,1,EditableImage[2048][2048],Vector2(909;1),Vector2(218;748),Color3(84;79;236),0,ImageCombineType(BlendSourceOver)
6,300003,270599995,1,EditableImage[2048][2048],Vector2(1;1),Vector2(783;1652),Color3(65;111;245),0,ImageCombineType(Overwrite)
6,200002,499399991,1,EditableImage[1024][1024],Vector2(30;42),Vector2(234;702),Color3(36;95;181),0.7000000000000001,ImageCombineType(Multiply)
6,200002,45199995,1,EditableImage[512][512],Vector2(185;96),Vector2(73;188),Color3(10;176;110),0.2,ImageCombineType(BlendSourceOver)
6,300003,9100012,1,EditableImage[1024][1024],Vector2(688;462),Vector2(336;108),Color3(213;203;132),0.4,ImageCombineType(Overwrite)
6,300003,4853299994,1,EditableImage[2048][2048],Vector2(353;786),Vector2(1695;1252),Color3(42;98;77),0,ImageCombineType(AlphaBlend)
6,300003,2183700010,1,EditableImage[2048][2048],Vector2(883;176),Vector2(934;998),Color3(133;159;34),0.6000000000000001,ImageCombineType(AlphaBlend)
6,200002,213500025,1,EditableImage[2048][2048],Vector2(498;1921),Vector2(520;127),Color3(15;188;76),0.7000000000000001,ImageCombineType(Multiply)
6,300003,47000009,1,EditableImage[2048][2048],Vector2(1035;636),Vector2(307;866),Color3(31;118;155),0.5,ImageCombineType(Overwrite)
6,100001,22799999,1,EditableImage[2048][2048],Vector2(1282;681),Vector2(120;46),Color3(39;71;141),0.4,ImageCombineType(BlendSourceOver)
6,1000008,50700008,1,EditableImage[1024][1024],Vector2(628;1),Vector2(396;597),Color3(87;89;73),0.2,ImageCombineType(Overwrite)
6,300003,7700001,1,EditableImage[2048][2048],Vector2(297;963),Vector2(89;230),Color3(117;141;182),0.1,ImageCombineType(Overwrite)
6,200002,65100001,1,EditableImage[2048][2048],Vector2(1623;1046),Vector2(21;1002),Color3(218;242;0),0.4,ImageCombineType(Multiply)
6,400004,17700019,1,EditableImage[2048][2048],Vector2(1456;1141),Vector2(272;320),Color3(97;129;91),0.5,ImageCombineType(Overwrite)
6,200002,6469000015,1,EditableImage[2048][2048],Vector2(757;1),Vector2(1113;1440),Color3(2;106;180),0.4,ImageCombineType(Add)
6,300003,36899990,1,EditableImage[2048][2048],Vector2(1;943),Vector2(1182;206),Color3(146;113;63),0,ImageCombineType(BlendSourceOver)
6,200002,10199991,1,EditableImage[256][256],Vector2(177;1),Vector2(15;45),Color3(255;91;158),0.7000000000000001,ImageCombineType(AlphaBlend)
6,200002,1513000025,1,EditableImage[2048][2048],Vector2(1034;1),Vector2(1014;661),Color3(107;93;142),0,ImageCombineType(AlphaBlend)
6,200002,942300016,1,EditableImage[1024][1024],Vector2(696;126),Vector2(328;431),Color3(28;83;32),0,ImageCombineType(AlphaBlend)
6,200002,2553500003,1,EditableImage[2048][2048],Vector2(9;1),Vector2(573;1161),Color3(113;50;212),0.9,ImageCombineType(Add)
6,199973,1869600005,1,EditableImage[2048][2048],Vector2(341;1074),Vector2(775;974),Color3(203;243;233),0.30000000000000004,ImageCombineType(Multiply)
6,300003,35300007,1,EditableImage[1024][1024],Vector2(1;388),Vector2(247;429),Color3(248;30;245),0.7000000000000001,ImageCombineType(Overwrite)
6,300003,3397699999,1,EditableImage[2048][2048],Vector2(1;991),Vector2(1395;905),Color3(89;88;111),0.4,ImageCombineType(BlendSourceOver)
6,100001,591100019,1,EditableImage[2048][2048],Vector2(1;942),Vector2(1556;168),Color3(115;68;133),0,ImageCombineType(AlphaBlend)
6,300003,286099996,1,EditableImage[2048][2048],Vector2(1570;497),Vector2(478;207),Color3(248;189;247),0.9,ImageCombineType(AlphaBlend)
6,200002,10899996,1,EditableImage[1024][1024],Vector2(430;1),Vector2(594;42),Color3(42;129;50),0.9,ImageCombineType(Overwrite)
6,300003,264900009,1,EditableImage[2048][2048],Vector2(1197;1),Vector2(757;1630),Color3(200;104;143),0.8,ImageCombineType(Overwrite)
6,200002,175000023,1,EditableImage[2048][2048],Vector2(1;1441),Vector2(1792;607),Color3(24;79;18),0,ImageCombineType(Overwrite)
6,200002,1736899984,1,EditableImage[2048][2048],Vector2(1;1),Vector2(1107;695),Color3(72;157;19),0.8,ImageCombineType(AlphaBlend)
6,300003,742500008,1,EditableImage[2048][2048],Vector2(195;998),Vector2(310;1050),Color3(228;94;95),0,ImageCombineType(AlphaBlend)
6,300003,333700009,1,EditableImage[512][512],Vector2(1;139),Vector2(343;167),Color3(139;52;146),0.6000000000000001,ImageCombineType(Add)
6,300003,195199973,1,EditableImage[2048][2048],Vector2(1614;1),Vector2(93;816),Color3(177;14;152),0,ImageCombineType(AlphaBlend)
6,299974,1368900005,1,EditableImage[2048][2048],Vector2(378;1),Vector2(630;957),Color3(59;142;38),0.7000000000000001,ImageCombineType(AlphaBlend)
6,200002,53299999,1,EditableImage[1024][1024],Vector2(290;844),Vector2(697;27),Color3(88;138;225),0.8,ImageCombineType(AlphaBlend)
6,300003,51899988,1,EditableImage[2048][2048],Vector2(1255;1592),Vector2(793;453),Color3(185;129;49),0.5,ImageCombineType(Overwrite)
6,200002,9499986,1,EditableImage[2048][2048],Vector2(292;935),Vector2(180;258),Color3(34;175;4),0,ImageCombineType(BlendSourceOver)
6,300003,6290399994,1,EditableImage[2048][2048],Vector2(1;1),Vector2(1383;1096),Color3(121;134;196),0.7000000000000001,ImageCombineType(Add)
6,400004,561300025,1,EditableImage[2048][2048],Vector2(365;295),Vector2(1487;1670),Color3(246;229;4),0.7000000000000001,ImageCombineType(Overwrite)
6,200002,768099999,1,EditableImage[2048][2048],Vector2(1230;1450),Vector2(572;598),Color3(22;182;235),0.7000000000000001,ImageCombineType(AlphaBlend)
6,500004,497500005,1,EditableImage[2048][2048],Vector2(610;1605),Vector2(352;443),Color3(195;255;4),0.7000000000000001,ImageCombineType(Multiply)
6,700006,5031200010,1,EditableImage[2048][2048],Vector2(621;456),Vector2(1427;1277),Color3(161;215;188),0.8,ImageCombineType(BlendSourceOver)
6,200002,441599987,1,EditableImage[1024][1024],Vector2(322;513),Vector2(325;504),Color3(2;61;5),0.9,ImageCombineType(BlendSourceOver)
6,400004,256200001,1,EditableImage[2048][2048],Vector2(1;713),Vector2(395;122),Color3(226;209;94),0.4,ImageCombineType(Add)
6,300003,1455899998,1,EditableImage[2048][2048],Vector2(55;82),Vector2(195;1966),Color3(194;221;78),0.6000000000000001,ImageCombineType(Add)
6,200002,257899985,1,EditableImage[2048][2048],Vector2(171;879),Vector2(1402;904),Color3(26;224;232),0.1,ImageCombineType(Overwrite)
6,200002,1619999996,1,EditableImage[2048][2048],Vector2(1599;1),Vector2(449;1455),Color3(136;92;85),0.4,ImageCombineType(AlphaBlend)
6,1299981,20699983,1,EditableImage[2048][2048],Vector2(2;1642),Vector2(38;233),Color3(223;230;162),0.9,ImageCombineType(Overwrite)
6,300003,3250699986,1,EditableImage[2048][2048],Vector2(396;144),Vector2(1652;837),Color3(86;244;50),0.9,ImageCombineType(AlphaBlend)
6,200002,75899996,1,EditableImage[512][512],Vector2(1;222),Vector2(195;142),Color3(246;84;118),0.5,ImageCombineType(Multiply)
6,200002,1301100012,1,EditableImage[2048][2048],Vector2(1564;542),Vector2(484;889),Color3(179;0;239),0.5,ImageCombineType(BlendSourceOver)
6,300003,200500014,1,EditableImage[2048][2048],Vector2(63;639),Vector2(49;1409),Color3(127;142;74),0.5,ImageCombineType(BlendSourceOver)
6,299974,77900012,1,EditableImage[2048][2048],Vector2(50;208),Vector2(459;766),Color3(40;75;7),0.4,ImageCombineType(Overwrite)
6,200002,191400003,1,EditableImage[1024][1024],Vector2(111;28),Vector2(503;141),Color3(120;6;250),0.5,ImageCombineType(BlendSourceOver)
6,200002,372999989,1,EditableImage[1024][1024],Vector2(681;544),Vector2(343;480),Color3(11;41;195),0.4,ImageCombineType(AlphaBlend)
6,200002,214400003,1,EditableImage[1024][1024],Vector2(256;49),Vector2(75;811),Color3(175;121;154),0.8,ImageCombineType(Multiply)
6,200002,127899985,1,EditableImage[2048][2048],Vector2(1;1020),Vector2(669;1028),Color3(147;212;185),0,ImageCombineType(BlendSourceOver)
6,300003,1766100002,1,EditableImage[2048][2048],Vector2(1;287),Vector2(686;1035),Color3(40;146;79),0.7000000000000001,ImageCombineType(Multiply)
6,200002,1363299991,1,EditableImage[1024][1024],Vector2(1;216),Vector2(606;808),Color3(254;221;61),0,ImageCombineType(Multiply)
6,400004,2131300018,1,EditableImage[2048][2048],Vector2(1;1088),Vector2(1480;515),Color3(101;210;217),0.6000000000000001,ImageCombineType(Multiply)
6,300003,890100026,1,EditableImage[2048][2048],Vector2(30;824),Vector2(296;1224),Color3(51;28;174),0.5,ImageCombineType(Multiply)
6,200002,13300014,1,EditableImage[1024][1024],Vector2(407;131),Vector2(617;124),Color3(185;127;28),0.7000000000000001,ImageCombineType(Overwrite)
6,200002,607299997,1,EditableImage[2048][2048],Vector2(278;1241),Vector2(291;807),Color3(131;130;174),0.8,ImageCombineType(BlendSourceOver)
6,200002,2888399992,1,EditableImage[2048][2048],Vector2(941;1121),Vector2(1107;672),Color3(71;8;154),0.9,ImageCombineType(Add)
6,200002,46999980,1,EditableImage[2048][2048],Vector2(1425;1168),Vector2(391;880),Color3(94;79;106),0.9,ImageCombineType(Overwrite)
6,200002,249800011,1,EditableImage[512][512],Vector2(55;148),Vector2(267;226),Color3(65;97;200),0.8,ImageCombineType(Add)
6,300003,3293499991,1,EditableImage[2048][2048],Vector2(330;251),Vector2(903;865),Color3(203;193;66),0.6000000000000001,ImageCombineType(Add)
6,200002,112899987,1,EditableImage[1024][1024],Vector2(877;1),Vector2(13;764),Color3(228;65;170),0.7000000000000001,ImageCombineType(BlendSourceOver)
6,200002,4576200009,1,EditableImage[2048][2048],Vector2(1;835),Vector2(1803;1123),Color3(238;44;253),0.4,ImageCombineType(AlphaBlend)
6,199973,397299999,1,EditableImage[2048][2048],Vector2(829;328),Vector2(1219;1720),Color3(137;185;208),0,ImageCombineType(BlendSourceOver)
6,300003,1169399999,1,EditableImage[1024][1024],Vector2(1;138),Vector2(541;886),Color3(81;40;75),0.2,ImageCombineType(Multiply)
6,200002,50300005,1,EditableImage[2048][2048],Vector2(354;942),Vector2(657;436),Color3(240;220;192),0.9,ImageCombineType(Overwrite)
6,300003,1679599984,1,EditableImage[2048][2048],Vector2(574;1070),Vector2(719;978),Color3(248;246;91),0.30000000000000004,ImageCombineType(AlphaBlend)
6,200002,45099995,1,EditableImage[2048][2048],Vector2(1;250),Vector2(512;36),Color3(100;28;73),0.4,ImageCombineType(AlphaBlend)
6,200002,360000006,1,EditableImage[1024][1024],Vector2(830;315),Vector2(194;709),Color3(175;128;161),0.8,ImageCombineType(BlendSourceOver)
6,400004,256100001,1,EditableImage[512][512],Vector2(1;316),Vector2(455;196),Color3(47;112;170),0.2,ImageCombineType(AlphaBlend)
6,200002,105000014,1,EditableImage[1024][1024],Vector2(553;375),Vector2(98;407),Color3(172;46;178),0.8,ImageCombineType(Multiply)
6,200002,34899975,1,EditableImage[1024][1024],Vector2(605;661),Vector2(121;61),Color3(166;114;186),0.30000000000000004,ImageCombineType(Add)
6,200002,4020800000,1,EditableImage[2048][2048],Vector2(722;177),Vector2(1037;1667),Color3(197;19;97),0.7000000000000001,ImageCombineType(AlphaBlend)
6,200002,1370200015,1,EditableImage[2048][2048],Vector2(1;291),Vector2(468;1181),Color3(241;191;202),0.1,ImageCombineType(Multiply)
6,200002,207499980,1,EditableImage[2048][2048],Vector2(638;1150),Vector2(1410;898),Color3(229;144;181),0,ImageCombineType(Overwrite)
6,200002,1135900006,1,EditableImage[2048][2048],Vector2(668;823),Vector2(246;1225),Color3(208;67;134),0.6000000000000001,ImageCombineType(Add)
6,300003,110499998,1,EditableImage[512][512],Vector2(108;341),Vector2(404;113),Color3(231;62;68),0.4,ImageCombineType(Multiply)
6,400004,313400000,1,EditableImage[2048][2048],Vector2(1695;1595),Vector2(218;453),Color3(243;86;148),0.7000000000000001,ImageCombineType(Multiply)
6,200002,192400010,1,EditableImage[2048][2048],Vector2(1257;133),Vector2(791;1201),Color3(13;150;48),0.6000000000000001,ImageCombineType(Overwrite)
6,200002,202900003,1,EditableImage[2048][2048],Vector2(1180;1),Vector2(11;1433),Color3(235;226;216),0.9,ImageCombineType(Multiply)
6,200002,32199984,1,EditableImage[2048][2048],Vector2(1016;421),Vector2(60;1627),Color3(59;29;56),0.1,ImageCombineType(Overwrite)
6,200002,1799599996,1,EditableImage[2048][2048],Vector2(1135;946),Vector2(671;1102),Color3(65;23;208),0.8,ImageCombineType(AlphaBlend)
6,300003,13600017,1,EditableImage[2048][2048],Vector2(1086;415),Vector2(634;96),Color3(78;166;0),0.1,ImageCombineType(Overwrite)
6,200002,4053499987,1,EditableImage[2048][2048],Vector2(383;529),Vector2(1019;1519),Color3(27;77;209),0.9,ImageCombineType(BlendSourceOver)
6,300003,260900008,1,EditableImage[2048][2048],Vector2(1854;603),Vector2(194;335),Color3(193;252;57),0.4,ImageCombineType(Add)
6,200002,657199999,1,EditableImage[2048][2048],Vector2(1736;210),Vector2(201;1247),Color3(39;130;116),0.30000000000000004,ImageCombineType(BlendSourceOver)
6,300003,1093100000,1,EditableImage[2048][2048],Vector2(437;1),Vector2(375;1175),Color3(209;200;126),0.30000000000000004,ImageCombineType(Multiply)
6,300003,193599990,1,EditableImage[1024][1024],Vector2(621;312),Vector2(99;559),Color3(228;239;74),0.6000000000000001,ImageCombineType(AlphaBlend)
6,300003,73899981,1,EditableImage[2048][2048],Vector2(620;1866),Vector2(170;182),Color3(33;254;11),0.6000000000000001,ImageCombineType(AlphaBlend)
6,200002,1828099980,1,EditableImage[2048][2048],Vector2(283;1430),Vector2(1309;618),Color3(108;33;182),0.9,ImageCombineType(AlphaBlend)
6,100001,4400005,1,EditableImage[256][256],Vector2(208;63),Vector2(48;167),Color3(77;239;72),0.2,ImageCombineType(Overwrite)
6,200002,121499994,1,EditableImage[2048][2048],Vector2(1;1008),Vector2(718;966),Color3(148;75;35),0.7000000000000001,ImageCombineType(Overwrite)
6,200002,535999978,1,EditableImage[2048][2048],Vector2(752;1549),Vector2(473;499),Color3(223;64;195),0.8,ImageCombineType(AlphaBlend)
6,300003,2863399976,1,EditableImage[2048][2048],Vector2(844;1086),Vector2(1194;616),Color3(7;4;201),0.7000000000000001,ImageCombineType(Add)
6,300003,5287300010,1,EditableImage[2048][2048],Vector2(173;666),Vector2(1175;1101),Color3(9;135;191),0.4,ImageCombineType(Add)
6,200002,1175499987,1,EditableImage[2048][2048],Vector2(484;966),Vector2(881;545),Color3(36;226;56),0.2,ImageCombineType(Multiply)
6,100001,2125800006,1,EditableImage[1024][1024],Vector2(141;1),Vector2(883;607),Color3(206;138;25),0.7000000000000001,ImageCombineType(Add)
6,200002,483800017,1,EditableImage[2048][2048],Vector2(392;474),Vector2(1656;1574),Color3(215;107;82),0,ImageCombineType(BlendSourceOver)
6,100001,2660500003,1,EditableImage[2048][2048],Vector2(613;1),Vector2(1435;704),Color3(109;126;31),0.30000000000000004,ImageCombineType(BlendSourceOver)
6,200002,191600004,1,EditableImage[2048][2048],Vector2(1;618),Vector2(668;1430),Color3(169;212;108),0.30000000000000004,ImageCombineType(Overwrite)
6,400004,2986400010,1,EditableImage[2048][2048],Vector2(1;1439),Vector2(1201;609),Color3(114;152;28),0.9,ImageCombineType(Add)
6,100001,861699984,1,EditableImage[2048][2048],Vector2(929;945),Vector2(302;1103),Color3(88;143;55),0.1,ImageCombineType(BlendSourceOver)
6,200002,1112600003,1,EditableImage[2048][2048],Vector2(1;1),Vector2(1253;327),Color3(63;146;136),0.6000000000000001,ImageCombineType(BlendSourceOver)
6,200002,100000005,1,EditableImage[512][512],Vector2(1;1),Vector2(153;198),Color3(72;222;108),0.4,ImageCombineType(Multiply)
6,200002,13100013,1,EditableImage[128][128],Vector2(63;33),Vector2(65;60),Color3(54;141;192),0.2,ImageCombineType(AlphaBlend)
6,200002,192399981,1,EditableImage[2048][2048],Vector2(999;269),Vector2(1049;962),Color3(233;254;121),0.7000000000000001,ImageCombineType(Overwrite)
6,300003,385799999,1,EditableImage[1024][1024],Vector2(1;315),Vector2(243;694),Color3(255;133;104),0.1,ImageCombineType(AlphaBlend)
6,300003,2242399991,1,EditableImage[2048][2048],Vector2(1274;935),Vector2(774;1013),Color3(106;168;231),0.7000000000000001,ImageCombineType(BlendSourceOver)
6,200002,2718200005,1,EditableImage[2048][2048],Vector2(31;504),Vector2(995;635),Color3(121;24;107),0.5,ImageCombineType(Add)
