elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
14551,100000,7728724584114278,7362709744789543,83891944851085
14535,100000,509484986327312,4631598853789429,3927051751196684
14690,100000,497028183607332,8857606812353274,7790134784223626
14344,100000,2075321767428218,3666815422750760,2660116909651887
14484,100000,1239372379658828,6412333701132928,2909664748916680
14688,100000,2805378035703901,7987574096675124,4610541545351405
14515,100000,5997564014958129,2897879219242165,6884666532823469
14560,100000,5052210669393327,1954271449474914,8097532749256911
20019,100000,8467909244898561,8383514006579760,5516295616612967
14465,100000,3673915784441316,7221378631858434,7098546734386421
14325,100000,7523630753444764,1640447139739003,8903966553510106
14621,100000,3727962863940453,199770201790064,39344839904807
18379,100000,1401197530574952,7946674055171186,8815625964153529
16881,100000,8601172089953659,8792342795447106,5695837553350099
14615,100000,5295454741179155,7620434086190557,8999547434653449
14534,100000,2369748686106915,4958723132970847,1624004458975572
14497,100000,637258560558186,5477888689071267,597184239880462
14532,100000,4642146367949670,622310136760076,2185123909793416
14617,100000,6538676931708305,7295837964285825,7723745254034611
14514,100000,4115131444338930,8254884526520807,7466651257572264
17182,100000,8158750215798446,4201818723996623,5976192972269100
14533,100000,2028641949023504,6980916260643566,6443736765429095
27362,100000,5440743949967956,5944124998707731,144750872597627
14637,100000,5088507034660707,8971624945269647,3871097486870518
14446,100000,8841307998648135,933376170530978,8436248176765178
15326,100000,592810602267127,8212985463200096,773759185351692
14357,100000,6537303426857449,3036367154687856,5195157591368243
14799,100000,6389046351528428,3812259070596801,233856527433457
14703,100000,1942961239655232,1130670691288831,1051332746274244
19756,100000,3293227330230197,3484300661658963,8577587384190378
14832,100000,2217017104873353,5487827474327701,6922483453976343
14483,100000,2770733737503110,7172763841854778,5751101664776243
19666,100000,5524381326737165,4644812740205809,3648320943134701
14620,100000,6993784933160391,6087538230189261,1481192064966204
15749,100000,5105294568614771,2567980180177353,5785036075563267
14635,100000,100460120640588,4896594081397343,2692987021531747
14763,100000,3707490838270069,4681190932215202,2927123945269837
14746,100000,4205650620226428,5656872205668527,4816815115576602
14501,100000,4273227881624863,4651811448934412,3448261883362133
14623,100000,4704810049879967,6750560753813341,365205226753354
15014,100000,4645910703874334,3863174735530302,2397422677334571
16833,100000,5972232471790928,3831443723885133,2764455196841231
20467,100000,3613842224752929,927459113725249,7793535783591877
18064,100000,3700624769113087,6376221273212963,2033162737716982
14363,100000,177447701714418,5847138794697359,7571341803024528
14350,100000,7057404217531329,7830916396381511,6079730394796283
14591,100000,7463417453879174,2577821956364924,1098251458486339
14549,100000,5545352979038077,8590989745009450,1937953703752238
14361,100000,5820110834303475,4240157669824995,476971322750777
14355,100000,7179970939604742,1172599881698806,7474146967102778
20454,100000,5110729448448764,7292892944542269,49326921584063
14346,100000,7260227097431483,4004831339093648,5363219331759244
20903,100000,7270992730782746,6468573246729324,8059166597816414
14925,100000,4817131690942738,8752249870472365,6201140622774636
14421,100000,89877985225144,552833440628462,2241245362635670
14541,100000,883275950398331,414814279173698,658542805154341
14577,100000,1652070970816103,3059584101865638,7703005933913511
14859,100000,3304559747350510,2752396861765404,5056037726394449
14454,100000,5699525987941329,4900759207504502,1670568983815837
15257,100000,6737871271862215,3651371226685865,2851551460686429
14445,100000,7706227979451418,416151517466987,3351598486402946
15407,100000,4398976106105838,7380628117439891,6921520535600840
18391,100000,8110792767521815,5428448629876609,6123035591651389
14367,100000,809499396801815,6917312230516043,5162273533834289
19952,100000,7256118640077863,5563912196883556,5396462390178474
14545,100000,7201238873155387,6330104203588960,8433926232243067
14207,100000,3167941822343420,38853085720164,3258121661221685
14464,100000,1941731633207747,2983406466349236,7617200565693700
14370,100000,5910317931811304,964574983262048,4005802324851550
14267,100000,818015916327442,7993809161458642,6852614886561223
14313,100000,5035798403223993,7798787489445645,5740101777623596
17642,100000,746836303080139,128272923907135,489420937643562
20531,100000,5829615460547196,7031281286561957,1201220435101267
14410,100000,5674895255698761,3377124709062827,3690682777972671
14590,100000,8333303199942900,5187329378058228,2386347726955938
15268,100000,8917361294887796,6418424728560476,471790527101219
17253,100000,97307491329092,2292687166546985,249523773848225
14599,100000,3079453738892510,3255876988167464,3852706495842761
14534,100000,5462499257111516,8698531254633515,6662036798566900
15479,100000,4750657118540914,1512633724256862,5921590757546179
14537,100000,8542765660547207,5094925237936415,631210187030407
14455,100000,2556825691558691,1778347938924080,1843070508152584
18498,100000,4075446153902463,5636097376033957,6976358901833198
14365,100000,20230756632131,2539845729016626,6475175379401806
14749,100000,4814587668557948,8974744459648283,1242885780043093
18987,100000,3475006280790513,1583723031645183,295587850759753
15119,100000,8316384789644195,2317277230116865,3326014603559176
14571,100000,4701573237584751,8330360089305892,4191397138481040
14387,100000,6716944356906747,2103405346230727,5805147718716237
14428,100000,2426851536528781,6645472683469144,5031177417959
14572,100000,8453226351612081,2217700572816898,2058865561000115
14168,100000,4307989253067453,7286274691251236,2000508675434278
21354,100000,1320008551122382,3709438184910598,1565717181787288
14425,100000,5234339708847275,2231269860231093,7881797221089877
14599,100000,1244672532670428,7447013185199042,8243797123326742
14807,100000,8522634811329975,4063576307042032,2841357966074055
14737,100000,7590775080412068,1567164766425270,3516764081768519
16323,100000,1746164798756567,3686456342943902,5967357629533862
14503,100000,1636955578538371,8589683134982514,3992515293812325
15224,100000,6821242609057827,8501220372451238,1072058777287864
14634,100000,9006009904029267,6851566781668451,2763656543507789
15494,100000,6472944076419167,3435825059701261,6441548847383603
19044,100000,4943737150116586,5797305016019697,7582490019682326
14492,100000,992750272037049,1461651642247812,2628541132981851
14530,100000,4760391133889679,7550587644132196,1324623908778032
14433,100000,5956769522987767,5246596808046052,1598899843317337
15736,100000,8705739542681405,1961300176601222,933610417125406
17270,100000,4923420555861896,619593890954532,5403854699021691
14175,100000,2377743889881924,4590067359436837,4457196442475334
14103,100000,1531382843690726,7085682173580593,2997540905113269
