runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
1,3908,26824,250000,-2.857299423920299e+307,1.1577632124334325e+308
1,3901,26810,250000,-1.7169747205133912e+308,-1.673336380142685e+308
1,4714,27064,250000,1.6332793380056992e+308,-1.385765751176928e+308
1,4029,26943,250000,-1.368998381221968e+308,-9.913708480058417e+307
1,4550,27018,250000,8.72469385350434e+307,9.017741700805336e+307
1,4693,27144,250000,1.514898106477084e+308,1.0258650748905771e+308
1,4016,29449,250000,8.60193279940686e+307,-1.682462677443262e+308
1,3980,27341,250000,5.037561153436653e+307,9.63022334302668e+307
1,4117,27060,250000,-8.519880932070385e+307,1.029235536341526e+308
2,3393,28329,250000,-6.030873375794604e+307,-1.5464223346580364e+308
2,3415,28295,250000,1.1193658398145767e+308,-1.4969710162934769e+308
2,3875,28372,250000,-1.5623679227049604e+308,-8.764970465054048e+307
2,3377,28238,250000,-2.473374960802634e+307,6.102470554134245e+307
2,3421,28538,250000,1.5173262592069242e+308,3.80956437001315e+307
2,3505,28426,250000,-1.7032112620998415e+307,-1.126510174125681e+308
2,3429,28427,250000,1.142242115141116e+308,-7.071584187887282e+307
2,3397,28322,250000,1.242929646597282e+308,-9.39221478901774e+307
2,3619,28364,250000,-1.6927457800843361e+308,3.688831421214933e+306
2,3393,28166,250000,-1.4991633077227979e+308,-1.2947773959993442e+308
2,3383,28295,250000,-6.865716321976983e+307,-1.8357609838427068e+307
2,3395,28221,250000,-1.0044317404971793e+308,3.8750064772574837e+307
2,3403,28399,250000,1.7694073142876008e+307,-1.1282545883760784e+308
2,3411,28314,250000,-6.334368576659335e+307,1.249643414996399e+308
2,3602,28355,250000,1.102408595331648e+308,9.40582862060452e+307
2,3434,28301,250000,6.854206126432009e+307,4.67720170195054e+307
2,3490,28228,250000,-1.5393146726403994e+308,-8.678926081441695e+307
2,3469,28237,250000,-2.582627542017266e+307,4.2630863829322853e+307
2,3389,28325,250000,1.613629859175898e+308,1.3903551391129477e+308
2,3420,28217,250000,-8.231305874231067e+307,-1.3458428942607538e+308
2,3531,28193,250000,-1.5504567160103358e+308,1.072612352678e+308
2,3394,28373,250000,1.1794436083270445e+308,6.377999176797986e+307
2,3481,28094,250000,3.1345066361206973e+306,3.8982040548266695e+307
2,3389,28313,250000,7.025177821382144e+306,1.61100061794403e+308
2,3513,28332,250000,-1.1618300770221975e+308,-7.41739785397156e+307
2,3433,28288,250000,-1.1149168210468436e+308,-1.4689978703888854e+307
2,3546,28260,250000,-1.4618753686330927e+308,9.69382699714733e+307
2,3475,27995,250000,-7.158134521797357e+307,1.4293795017647678e+308
2,3412,28177,250000,-3.801351978220584e+307,-3.2616462935170476e+307
2,3389,29987,250000,-9.738162700031373e+307,8.895974848634801e+307
2,3361,28276,250000,-1.303861350544344e+308,7.947827664945811e+307
2,3423,28149,250000,-1.5451994342198192e+308,1.2626256550776666e+308
2,3582,28155,250000,9.778225580072717e+307,-1.2192857275883264e+308
2,3399,28020,250000,-9.343059473433942e+306,9.58823801821873e+307
2,3458,28234,250000,8.156985520342808e+307,-3.3444275837810947e+307
2,3425,28295,250000,1.2665064970895058e+308,-6.076409288326666e+307
2,3416,28063,250000,-1.0785426253487489e+308,3.828997423945019e+307
2,3383,28439,250000,-5.982935301416211e+307,8.147868793469336e+307
2,3512,28328,250000,1.2168646585050885e+308,-7.776444624517229e+307
2,3417,28359,250000,8.238586343865484e+307,-1.3356797054910062e+308
2,3494,28271,250000,1.4837991828518272e+308,-1.0936592561364903e+308
2,3439,28342,250000,-2.1200555611563647e+307,-3.745742570852338e+307
2,3435,28256,250000,6.024425650689549e+307,-1.107373606863301e+308
2,3415,28339,250000,9.45116869053411e+307,-1.2832263768595135e+308
2,3530,28273,250000,5.898508634950336e+306,3.655181805025503e+305
2,3399,28296,250000,-8.59218426183532e+305,-2.4466163825822043e+307
2,3434,28296,250000,7.553242778155727e+306,-2.247881107165541e+307
2,3422,28385,250000,-3.500417693489519e+307,-3.206525353878938e+307
2,3415,28483,250000,1.5779706612832555e+308,5.873513797769883e+306
2,3470,28270,250000,1.1054859554377846e+308,5.852563998872296e+307
2,3570,28311,250000,-1.7581095966357236e+308,8.523023203736773e+307
2,3415,28224,250000,1.3307676061404772e+308,-1.391291794856717e+308
2,3473,28019,250000,1.3018528036041563e+308,1.3417514996407022e+308
2,3371,28265,250000,-3.6269630299129e+307,-9.383972281958454e+307
