runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
2,3360,26231,250000,-6.446277763011492e+307,-1.1706501966904347e+308
2,3424,26252,250000,-1.654376458197779e+308,-5.351273553475736e+307
2,3588,27236,250000,-1.420112018193213e+307,-9.758355464486652e+307
2,3335,26624,250000,-4.21553860827482e+307,1.299464038466795e+308
2,3411,26108,250000,-1.489223208706468e+308,1.0971152120816833e+308
2,3475,26141,250000,-1.6873785030940977e+308,1.623183601500163e+308
2,3387,26326,250000,-1.002847977634599e+308,-1.2442876353200587e+308
2,3449,26362,250000,5.721608407906958e+307,-1.1755729240397945e+308
2,3533,26325,250000,-1.4855226436319388e+308,-1.0057031374832628e+308
2,3363,26358,250000,-3.786716425084354e+307,-7.643420122268357e+307
2,3357,26477,250000,8.422361528025593e+307,-7.042422233537981e+307
2,3411,26511,250000,-8.097253334745243e+306,-7.581799568216786e+307
2,3392,26623,250000,1.1551932440226708e+308,9.314509201771521e+307
2,3454,26428,250000,1.7178622700054253e+308,3.615391294580648e+307
2,3528,26233,250000,1.0095785991278306e+308,-9.79959454306958e+306
2,3497,26275,250000,3.2780515572679856e+307,9.382336516080237e+307
2,3413,26619,250000,1.475526582803519e+308,-4.829307433147987e+307
2,3429,26351,250000,-1.047157930725646e+308,-1.1521531047647965e+308
2,3396,26491,250000,6.300614953754512e+307,-1.4716678227387106e+308
2,3450,26615,250000,-1.631163387791136e+308,-1.7965155504665059e+308
2,3605,26396,250000,1.3550576289617262e+308,4.610807264858751e+306
2,3445,26178,250000,-5.401848855706701e+307,1.5565888043183637e+308
2,3395,26225,250000,-2.435933473079276e+307,9.347354786600134e+307
2,3385,26234,250000,-1.4102463985072622e+307,8.466987673252418e+307
2,3393,26237,250000,-1.6055292056801487e+308,5.056466667335399e+307
2,3392,26342,250000,-1.3251655863391998e+308,-5.4236839536362876e+306
2,3556,26329,250000,9.362693477177977e+307,4.3192652567578994e+307
2,3488,26289,250000,9.121398018517686e+307,-1.5983262794840005e+308
2,3423,26440,250000,1.1055947547502168e+308,8.865038174315993e+307
2,3389,27644,250000,-1.7055262843463839e+308,-1.5553360021992855e+307
2,3360,26536,250000,1.3225469895510566e+308,-5.183635186950062e+307
2,3479,26475,250000,1.7649951020945859e+308,1.0607125000377464e+308
2,3652,26265,250000,1.5233904670475226e+308,-1.7764925057052482e+308
2,3429,26334,250000,8.305407295805713e+307,-5.447299852198029e+307
2,3403,26204,250000,-2.2633207435049787e+307,1.5773395949887628e+308
2,3402,26413,250000,-1.7133662454681232e+308,-1.0757143829931016e+308
2,3394,26725,250000,5.904148127294742e+307,-6.588841838498796e+307
2,3389,26465,250000,-1.535738500423314e+308,-2.2575847308160943e+307
2,3916,26553,250000,1.0414657124627053e+308,-1.1143351750552099e+308
2,3385,26443,250000,-1.5562586381394603e+308,1.730775632248187e+307
2,3452,26409,250000,3.149167648392412e+307,1.130479374250954e+308
2,3409,26314,250000,-4.967389501997513e+307,-8.348614972666951e+307
3,3895,25090,250000,6.506377661625534e+307,-1.6454350463241555e+308
3,4650,25131,250000,-9.68207533840561e+307,-1.7975241499600477e+308
3,4727,25171,250000,1.6144947854365063e+308,1.4305664213461673e+308
3,3969,25407,250000,1.74664537783172e+308,1.4190057567530604e+308
3,3922,25257,250000,1.5261341624125184e+308,1.1538068240189316e+308
3,4645,26760,250000,-1.788012828274449e+308,-5.952846561219331e+305
3,4428,25229,250000,-9.59769634054917e+307,-1.19857609516642e+308
3,3925,27430,250000,-4.971560900549611e+307,1.305012194187281e+308
3,3921,25503,250000,1.1386942873566266e+308,-2.2065707671226338e+307
3,3993,25431,250000,5.941800592653745e+307,-7.449969559873527e+307
3,3911,25416,250000,-5.636500343845675e+307,-1.234759150168633e+308
3,3905,25281,250000,1.393989847480895e+308,6.847401642633845e+306
3,3938,25233,250000,4.025231327815362e+307,-1.1575051413493645e+307
3,3928,25144,250000,5.408599753717906e+307,-2.661361033343145e+307
3,3917,25443,250000,1.2213525064634909e+308,-2.6008671882304035e+307
3,3991,25279,250000,-1.4440401877276982e+307,-1.2880908032492625e+308
