runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.len.integer
22,3260,134439,10000,953
22,3258,85868,10000,451
22,3260,98013,10000,610
22,3258,114245,10000,807
22,3261,62143,10000,234
22,3262,97407,10000,556
22,3263,103101,10000,674
22,3256,89616,10000,502
22,3263,132342,10000,1014
22,3257,126982,10000,927
22,3260,107229,10000,738
22,3257,101070,10000,617
22,3259,100357,10000,623
22,3255,101892,10000,640
22,3257,58977,10000,202
22,3262,93936,10000,512
22,3259,51128,10000,117
22,3256,91076,10000,523
22,3260,101031,10000,662
22,3258,59171,10000,194
22,3261,121077,10000,890
22,3256,108526,10000,734
22,3257,103597,10000,672
22,3257,92402,10000,478
22,3258,55441,10000,135
22,3272,96447,10000,573
22,3259,124464,10000,926
22,3257,104409,10000,686
22,3258,120185,10000,894
22,3258,123401,10000,912
22,3260,62345,10000,180
22,3262,103818,10000,664
22,3260,83225,10000,410
22,3258,60187,10000,186
22,3260,77727,10000,362
22,3259,104446,10000,632
22,3258,131995,10000,1012
22,3258,96144,10000,483
22,3287,120475,10000,819
22,3258,135720,10000,986
22,3258,44411,10000,39
22,3259,100400,10000,497
22,3260,90379,10000,452
22,3258,82956,10000,361
22,3259,104359,10000,640
22,3266,92951,10000,469
22,3257,112788,10000,786
22,3257,66734,10000,256
22,3260,91334,10000,486
22,3260,75200,10000,344
22,3262,98155,10000,570
22,3259,122599,10000,833
22,3260,94948,10000,558
22,3259,62145,10000,248
22,3259,68435,10000,253
22,3259,51683,10000,109
22,3259,126802,10000,915
22,3258,93766,10000,488
22,3258,113399,10000,779
22,3260,85365,10000,427
22,3263,55525,10000,116
22,3297,104083,10000,657
22,3277,66502,10000,254
22,3258,189266,10000,1020
22,3260,81927,10000,422
22,3259,77521,10000,300
22,3266,125395,10000,817
22,3271,128531,10000,862
22,3259,68635,10000,280
22,3264,98818,10000,557
22,3260,40541,10000,13
22,3264,100871,10000,616
22,3263,62797,10000,216
22,3258,41003,10000,27
22,3303,143976,10000,661
22,3258,78100,10000,369
22,3263,75303,10000,317
22,3258,62274,10000,219
22,3259,55986,10000,164
22,3258,65757,10000,195
23,3898,149610,10000,548
23,4225,137436,10000,152
23,3898,155733,10000,637
23,3898,162802,10000,666
23,3898,193972,10000,878
23,3898,179176,10000,642
23,5010,56637,10000,4
23,3898,159159,10000,639
23,4871,191140,10000,718
23,3898,102305,10000,245
23,4870,209124,10000,951
23,4953,128086,10000,320
23,3899,118159,10000,330
23,4872,158796,10000,576
23,3900,103986,10000,274
23,4873,106602,10000,234
23,3897,159180,10000,598
23,3899,213956,10000,1002
23,4874,78586,10000,74
23,3900,210242,10000,938
23,3899,93933,10000,191
23,4872,173487,10000,566
23,4869,158823,10000,557
23,3895,131161,10000,421
23,4871,183582,10000,697
23,4870,135067,10000,366
23,3897,88781,10000,131
23,3898,202659,10000,865
23,3896,200995,10000,874
23,4870,158136,10000,533
23,3897,224738,10000,984
23,3897,93553,10000,165
23,3897,92250,10000,180
23,3898,82309,10000,155
23,3892,135503,10000,435
23,4871,203522,10000,839
23,3892,130478,10000,409
23,3898,187786,10000,820
23,3910,167882,10000,609
23,4877,131484,10000,368
23,3934,188580,10000,641
23,3932,171951,10000,625
23,3902,111906,10000,278
23,3896,56138,10000,24
23,3896,152455,10000,560
23,3896,74836,10000,86
23,3901,136832,10000,386
23,3898,211896,10000,868
23,3898,184449,10000,707
23,3928,59432,10000,14
23,4876,109633,10000,270
23,3899,64311,10000,56
23,3899,65309,10000,63
23,3897,193097,10000,882
23,3899,109331,10000,338
23,4671,140847,10000,469
23,3901,208146,10000,897
23,3899,201536,10000,839
23,3899,226450,10000,966
23,4872,174027,10000,701
23,3899,164987,10000,642
23,4872,158700,10000,606
23,4873,69570,10000,22
23,4873,221060,10000,921
23,3899,190690,10000,788
23,4873,112664,10000,277
23,4536,99011,10000,205
23,3900,156851,10000,557
23,3900,150208,10000,544
23,3900,153697,10000,596
23,3899,73263,10000,73
23,4944,174604,10000,591
23,3898,108564,10000,276
23,4872,102009,10000,203
23,3900,193663,10000,795
23,3899,188838,10000,761
23,3899,148238,10000,577
23,4873,197174,10000,635
23,3900,188586,10000,806
23,4872,149933,10000,507
23,4869,96279,10000,208
23,3901,133504,10000,374
23,3900,119850,10000,344
23,4872,125909,10000,346
23,3900,85659,10000,136
23,4871,128954,10000,325
23,4872,62500,10000,8
23,3897,137372,10000,413
23,4950,134030,10000,351
23,3898,139467,10000,442
23,4871,149264,10000,471
23,4869,88817,10000,96
23,3896,187578,10000,801
23,4874,206877,10000,773
23,3899,157882,10000,549
23,4873,195198,10000,839
23,4874,210801,10000,884
23,4872,89444,10000,133
23,4949,133183,10000,385
23,3899,197666,10000,846
24,3899,183218,10000,929
24,5475,193180,10000,947
24,3897,165834,10000,615
24,4877,104171,10000,167
24,4873,223544,10000,805
24,4874,144408,10000,476
24,4871,203030,10000,778
24,3961,90129,10000,104
24,3907,177508,10000,632
24,3934,212519,10000,823
24,3906,188648,10000,734
24,4875,92542,10000,126
24,3900,193928,10000,700
24,3900,204230,10000,742
24,3898,163117,10000,529
24,3897,144475,10000,394
24,3905,191958,10000,750
24,3943,135430,10000,322
24,3905,137547,10000,378
24,3909,204389,10000,778
24,3918,116839,10000,228
24,3908,124442,10000,273
24,3905,162337,10000,271
24,3905,196609,10000,719
24,4012,168864,10000,632
24,3909,166653,10000,535
24,4956,211294,10000,834
24,4006,211042,10000,926
24,3897,83720,10000,63
24,3905,152856,10000,483
24,3956,154835,10000,476
24,3909,179346,10000,585
24,3907,136523,10000,380
24,3906,159588,10000,510
24,3927,214851,10000,906
24,3907,140779,10000,360
24,3904,124457,10000,285
24,3984,152948,10000,465
24,3907,121615,10000,351
24,3958,222903,10000,907
24,3903,232691,10000,928
24,3905,184703,10000,673
24,3975,159465,10000,491
24,4010,148518,10000,475
24,3897,158505,10000,448
24,3897,219190,10000,924
24,3899,153348,10000,448
24,3899,118771,10000,278
24,3906,101646,10000,176
24,3906,129411,10000,522
24,3929,159885,10000,621
24,3907,123191,10000,373
24,3907,148455,10000,584
24,3930,64375,10000,1
24,3907,191178,10000,817
24,4276,107182,10000,347
24,3909,133201,10000,379
24,4326,200341,10000,398
24,3899,69841,10000,88
24,3898,101389,10000,179
24,3898,197282,10000,803
24,3897,217044,10000,893
24,4101,215544,10000,978
24,3970,106666,10000,212
24,4873,172113,10000,521
24,3899,137026,10000,397
24,4870,151549,10000,373
24,4071,218614,10000,920
24,4055,221080,10000,918
24,3898,217559,10000,973
24,4669,202480,10000,705
24,4230,164211,10000,497
24,3898,135029,10000,366
24,4016,220224,10000,635
24,3898,185727,10000,838
24,3900,154847,10000,459
24,4871,148804,10000,430
24,4872,199604,10000,765
24,4873,65583,10000,15
24,3899,152933,10000,437
24,3926,206843,10000,821
24,3908,183931,10000,699
24,3900,149141,10000,387
24,4103,213230,10000,569
24,3899,67934,10000,41
24,3898,160032,10000,440
24,3899,214046,10000,803
24,4168,181090,10000,667
24,3935,122578,10000,289
24,4876,238174,10000,937
24,4869,154041,10000,483
24,3898,192717,10000,680
24,3895,133349,10000,393
24,3950,69423,10000,28
24,3908,230097,10000,898
24,3897,202191,10000,856
24,4957,147052,10000,412
24,3899,109932,10000,236
24,4047,133087,10000,297
24,3899,229804,10000,952
25,3259,92250,10000,450
25,3259,97405,10000,544
25,3265,105192,10000,613
25,3258,134309,10000,981
25,3783,61168,10000,180
25,3261,133806,10000,958
25,3260,95793,10000,558
25,3292,56526,10000,147
25,3261,182140,10000,1020
25,3258,127411,10000,923
25,3285,103292,10000,651
25,3259,91231,10000,456
25,3289,136109,10000,898
25,3714,128577,10000,920
25,3260,136400,10000,955
25,3258,100246,10000,587
25,3293,59719,10000,170
25,3258,59869,10000,176
25,3301,100721,10000,600
25,3259,139040,10000,1014
25,3259,83720,10000,361
25,3258,137060,10000,998
25,3871,109067,10000,641
25,3756,90871,10000,460
25,3258,71766,10000,266
25,3879,86184,10000,427
25,3307,91146,10000,232
25,3276,143651,10000,992
25,3776,80519,10000,354
25,3266,46970,10000,51
25,3270,114912,10000,744
25,3914,146044,10000,944
25,3273,107431,10000,613
25,3259,58119,10000,149
25,3258,50423,10000,79
25,3267,128957,10000,882
25,3271,122637,10000,797
25,3270,97912,10000,547
25,3271,47105,10000,39
25,3270,90614,10000,464
25,3265,96024,10000,551
25,3296,49594,10000,84
25,3270,77820,10000,345
25,3259,51769,10000,112
25,3259,140603,10000,989
25,3265,72948,10000,268
25,4046,74510,10000,306
25,3259,127785,10000,902
25,3261,83266,10000,348
25,3259,136531,10000,990
25,3271,103575,10000,586
25,3304,112267,10000,679
25,3258,140841,10000,996
25,3263,64342,10000,210
25,3262,134970,10000,860
25,3283,109972,10000,660
25,3258,64215,10000,190
25,3339,54071,10000,75
25,3260,77442,10000,345
25,3296,54783,10000,110
25,3266,51912,10000,67
25,3260,60457,10000,155
25,3317,125711,10000,687
25,3259,131229,10000,940
25,4037,117613,10000,394
25,3257,79413,10000,350
25,3261,78336,10000,328
25,3937,142089,10000,987
25,3260,96652,10000,522
25,3259,119074,10000,816
25,4160,88252,10000,438
25,3259,110294,10000,722
25,3310,104916,10000,617
25,3263,91828,10000,468
25,3261,60196,10000,158
25,3275,117216,10000,800
25,3925,46728,10000,51
25,3276,46104,10000,23
25,3259,138774,10000,1001
25,3258,84044,10000,386
25,3261,92211,10000,463
25,3258,62646,10000,186
25,3275,121585,10000,851
25,3260,116230,10000,804
25,3271,111417,10000,750
25,3258,74698,10000,298
25,3262,112705,10000,729
25,3258,58697,10000,170
25,3267,107161,10000,662
25,3342,104847,10000,572
25,3277,60623,10000,152
25,4567,108438,10000,655
25,3302,68210,10000,190
25,3552,67524,10000,210
25,3260,134722,10000,1014
25,3266,103202,10000,609
25,3259,91692,10000,505
25,4420,112912,10000,569
25,3259,122710,10000,851
25,3264,123334,10000,855
26,3184,102962,10000,842
26,4747,38910,10000,84
26,3042,80095,10000,630
26,3071,89251,10000,801
26,3053,72667,10000,466
26,3121,78242,10000,501
26,3118,44458,10000,160
26,3104,80339,10000,548
26,3061,98235,10000,889
26,3092,74392,10000,547
26,3088,31718,10000,20
26,3219,38069,10000,86
26,3094,66712,10000,363
26,3106,103878,10000,831
26,3163,58604,10000,299
26,3132,99826,10000,821
26,3100,89469,10000,730
26,3105,77312,10000,618
26,3147,97694,10000,813
26,3088,69509,10000,313
26,3084,42361,10000,148
26,3082,146564,10000,893
26,3059,74944,10000,539
26,3085,79544,10000,622
26,3118,46352,10000,125
26,3099,75312,10000,518
26,3104,98066,10000,812
26,3049,32481,10000,15
26,3083,83376,10000,597
26,3076,56381,10000,90
26,3106,44977,10000,111
26,3089,104638,10000,923
26,3079,41231,10000,61
26,3081,77153,10000,541
26,3071,44700,10000,111
26,3115,91354,10000,566
26,4499,151353,10000,993
26,3107,105683,10000,898
26,3059,110437,10000,966
26,3120,97138,10000,896
26,3055,145330,10000,1018
26,3121,86768,10000,707
26,3135,80498,10000,581
26,3113,96188,10000,825
26,3091,64444,10000,321
26,3119,75806,10000,467
26,3087,91812,10000,815
26,3061,93221,10000,858
26,3078,99389,10000,825
26,3097,69239,10000,331
26,3132,108397,10000,981
26,3274,79441,10000,545
26,3131,71711,10000,438
26,3153,67715,10000,433
26,3174,99191,10000,850
26,3198,54723,10000,227
26,3131,82778,10000,640
26,3151,81093,10000,618
26,3106,68589,10000,431
26,3138,65377,10000,369
26,3066,98025,10000,861
26,3104,84832,10000,587
26,3079,78902,10000,594
26,3096,100140,10000,804
26,3091,79393,10000,568
26,3087,112203,10000,809
26,3071,80084,10000,530
26,3109,156374,10000,998
26,3143,122998,10000,771
26,3086,100773,10000,941
26,3082,57660,10000,249
26,3061,97065,10000,879
26,3084,86621,10000,739
26,3068,89626,10000,684
26,3100,60318,10000,286
26,3024,81579,10000,591
26,3050,93490,10000,814
26,3103,93807,10000,557
26,3112,87724,10000,543
26,3150,57835,10000,117
26,3104,87335,10000,629
26,3130,94516,10000,751
26,3084,48781,10000,184
26,3139,34569,10000,7
26,3117,162225,10000,1019
26,3125,94443,10000,719
26,3103,40411,10000,39
26,3035,88252,10000,701
26,3037,102682,10000,756
26,3060,68906,10000,446
26,3109,46842,10000,142
26,3098,117071,10000,505
26,3127,43088,10000,94
26,3087,111704,10000,515
26,3070,86741,10000,700
26,3117,50463,10000,28
26,3126,43100,10000,113
26,3114,74964,10000,458
26,3132,75230,10000,531
26,3194,91306,10000,731
27,4160,174466,10000,712
27,3899,131684,10000,552
27,3917,131277,10000,260
27,4621,157457,10000,678
27,3899,125566,10000,360
27,3898,107801,10000,234
27,3988,163223,10000,629
27,3910,120496,10000,326
27,3907,155352,10000,701
27,4951,130538,10000,337
27,3897,115460,10000,361
27,3916,173990,10000,552
27,3898,162777,10000,777
27,3898,85705,10000,184
27,3901,100722,10000,140
27,4830,137199,10000,243
27,4254,136289,10000,572
27,3896,204207,10000,997
27,3941,246952,10000,855
27,5108,170508,10000,251
27,3899,81679,10000,150
27,3899,139848,10000,428
27,3916,150020,10000,578
27,3912,170554,10000,665
27,4870,139373,10000,409
27,3940,198250,10000,570
27,3953,145745,10000,430
27,3912,197972,10000,736
27,3899,143168,10000,440
27,3918,207123,10000,980
27,3909,84502,10000,184
27,3896,221550,10000,999
27,3897,87545,10000,126
27,3896,153355,10000,471
27,3895,148884,10000,528
27,3903,72575,10000,22
27,3898,165126,10000,656
27,3897,179827,10000,815
27,3947,153099,10000,530
27,3900,106435,10000,259
27,3909,167787,10000,688
27,3906,126785,10000,335
27,3924,123271,10000,340
27,3905,116447,10000,284
27,3900,154325,10000,520
27,4218,178449,10000,741
27,3897,112694,10000,279
27,3909,201027,10000,754
27,3999,125967,10000,326
27,3897,158055,10000,520
27,3899,165418,10000,637
27,3925,123063,10000,327
27,3943,115849,10000,189
27,3972,173910,10000,678
27,3907,94522,10000,259
27,3897,58275,10000,31
27,3900,71294,10000,30
27,3898,204345,10000,873
27,3986,199109,10000,811
27,4023,167963,10000,767
27,5869,216965,10000,971
27,3903,94506,10000,112
27,3946,144480,10000,270
27,3922,116861,10000,215
27,4098,248684,10000,834
27,3905,156846,10000,614
27,3899,171034,10000,594
27,4169,164303,10000,659
27,3897,225272,10000,910
27,3900,146163,10000,403
27,3900,107213,10000,266
27,3901,92666,10000,94
27,3897,138208,10000,460
27,3898,158733,10000,570
27,4084,225987,10000,575
27,3898,197093,10000,974
27,4883,169682,10000,610
27,3898,152631,10000,504
27,3907,74333,10000,105
27,3908,143195,10000,544
27,4236,219316,10000,1004
27,3897,151295,10000,568
27,5519,166293,10000,547
27,4079,78909,10000,37
27,3906,123784,10000,343
27,3900,210749,10000,955
27,3899,91879,10000,196
27,3910,126381,10000,365
27,3897,67121,10000,57
27,3903,107450,10000,225
27,3899,102296,10000,202
27,3910,126044,10000,253
27,3908,79466,10000,133
27,3898,156142,10000,550
27,3914,110356,10000,305
27,3898,126380,10000,388
27,3927,211498,10000,647
27,3898,187223,10000,676
27,3909,115729,10000,286
27,3899,108268,10000,270
28,3916,203631,10000,826
28,3949,185700,10000,906
28,3899,149910,10000,666
28,3896,122737,10000,314
28,3899,200501,10000,941
28,3898,69249,10000,104
28,4882,209465,10000,895
28,4876,105958,10000,250
28,4875,106052,10000,246
28,4872,73072,10000,34
28,4889,151416,10000,455
28,3898,201433,10000,870
28,3966,84452,10000,131
28,3913,131622,10000,385
28,4218,98246,10000,189
28,3897,159283,10000,617
28,3906,116277,10000,312
28,4879,158165,10000,530
28,3904,178188,10000,820
28,3899,218432,10000,960
28,4872,197073,10000,932
28,3899,155844,10000,600
28,3904,74523,10000,87
28,4872,115797,10000,292
28,4873,183599,10000,720
28,4249,114901,10000,240
28,4870,117954,10000,298
28,4872,218027,10000,1002
28,3898,117074,10000,274
28,3902,206320,10000,894
28,4871,208095,10000,918
28,3912,100210,10000,182
28,3899,164267,10000,637
28,4869,159452,10000,570
28,3898,190508,10000,843
28,3907,153643,10000,560
28,4873,120466,10000,296
28,4871,65820,10000,16
28,3899,166419,10000,637
28,4888,229125,10000,857
28,3899,160343,10000,655
28,3967,248587,10000,932
28,3947,210314,10000,712
28,3916,255619,10000,942
28,3952,85005,10000,57
28,3934,178295,10000,746
28,3899,61476,10000,39
28,3897,190235,10000,862
28,4676,73993,10000,104
28,3897,89397,10000,176
28,3910,56086,10000,7
28,3896,208955,10000,963
28,3914,81611,10000,148
28,3897,89716,10000,208
28,4687,155960,10000,702
28,3894,140623,10000,666
28,3909,189822,10000,824
28,6002,175953,10000,791
28,3912,211087,10000,989
28,3897,150747,10000,588
28,3898,75556,10000,93
28,3896,94823,10000,191
28,3899,119966,10000,338
28,3896,101917,10000,217
28,3901,139274,10000,397
28,4111,133115,10000,318
28,3896,209880,10000,990
28,4868,139893,10000,416
28,3903,75778,10000,26
28,5838,140434,10000,483
28,3899,96859,10000,207
28,3896,129382,10000,369
28,4833,145116,10000,544
28,3895,176930,10000,717
28,3898,58365,10000,18
28,3899,195378,10000,906
28,3922,141213,10000,378
28,4049,71938,10000,43
28,3917,188297,10000,785
28,3911,148296,10000,590
28,3946,122977,10000,428
28,5684,109875,10000,268
28,3899,96340,10000,189
28,3898,203424,10000,967
28,4526,74613,10000,53
28,3905,167198,10000,618
28,3935,166518,10000,629
28,4021,151123,10000,540
28,3896,193655,10000,970
28,3898,256331,10000,1017
28,4680,170427,10000,852
28,3900,83251,10000,187
28,3898,177605,10000,741
28,6033,159289,10000,562
28,3896,164848,10000,697
28,3895,120422,10000,274
28,4534,57023,10000,20
28,3897,131614,10000,391
28,3899,90916,10000,180
28,6233,86371,10000,137
29,3264,89732,10000,435
29,3261,60776,10000,181
29,3361,83066,10000,315
29,3281,90658,10000,276
29,3262,100917,10000,583
29,3297,117001,10000,660
29,3259,63315,10000,221
29,3266,133614,10000,813
29,3269,140950,10000,963
29,3866,119694,10000,754
29,3270,120494,10000,824
29,3259,131777,10000,855
29,4006,60052,10000,130
29,3258,57065,10000,134
29,3266,53234,10000,122
29,5845,113240,10000,397
29,3334,61913,10000,181
29,3318,82647,10000,243
29,3867,125479,10000,509
29,3259,55295,10000,105
29,3259,121988,10000,817
29,5535,141599,10000,979
29,3308,52043,10000,49
29,3320,77632,10000,182
29,3992,126909,10000,580
29,3328,77854,10000,162
29,3344,54000,10000,13
29,6133,68513,10000,92
29,3372,167302,10000,979
29,3636,124728,10000,584
29,3338,82081,10000,188
29,3337,122279,10000,665
29,3303,87726,10000,270
29,3345,121241,10000,640
29,3318,125329,10000,625
29,3257,142489,10000,996
29,3346,141196,10000,726
29,3320,133769,10000,635
29,3307,88524,10000,224
29,3267,113864,10000,384
29,3311,90018,10000,281
29,3262,90072,10000,393
29,3271,56250,10000,115
29,3257,58094,10000,67
29,3278,117285,10000,635
29,3260,71955,10000,153
29,3270,117107,10000,655
29,3259,104987,10000,613
29,4597,106709,10000,560
29,3270,91255,10000,433
29,3312,117226,10000,403
29,3264,136242,10000,913
29,3270,117358,10000,741
29,3256,99347,10000,534
29,3336,56631,10000,21
29,3361,89038,10000,238
29,3743,106137,10000,362
29,3341,163742,10000,866
29,3543,115216,10000,667
29,3257,131010,10000,820
29,3276,117364,10000,522
29,3279,166649,10000,993
29,3283,66928,10000,81
29,3284,120744,10000,704
29,3271,109257,10000,580
29,3270,44914,10000,37
29,3299,77867,10000,289
29,3312,91404,10000,329
29,3289,60183,10000,103
29,3259,118234,10000,776
29,3261,94672,10000,415
29,3258,108665,10000,666
29,3284,160407,10000,983
29,3589,50708,10000,81
29,3261,137064,10000,926
29,3261,95960,10000,401
29,3271,101869,10000,528
29,3270,83204,10000,374
29,3260,75613,10000,281
29,3258,118816,10000,715
29,3262,121095,10000,759
29,3268,98335,10000,536
29,3259,64056,10000,141
29,3259,59660,10000,134
29,4686,100218,10000,485
29,3258,120892,10000,801
29,3261,47882,10000,38
29,3259,56572,10000,118
29,3269,129387,10000,848
29,3258,136476,10000,906
29,3260,94384,10000,517
29,3259,121103,10000,802
29,3261,62240,10000,167
29,3262,81729,10000,338
29,3259,140361,10000,925
29,3261,48968,10000,61
29,3260,127325,10000,801
29,3264,83858,10000,334
29,3271,114718,10000,674
29,3265,149957,10000,849
30,3898,93508,10000,237
30,4617,210105,10000,992
30,3910,173709,10000,800
30,3898,146254,10000,537
30,4427,92605,10000,188
30,3898,163799,10000,658
30,4870,146936,10000,501
30,5459,133680,10000,401
30,3898,159343,10000,585
30,3897,184090,10000,784
30,3898,108534,10000,275
30,3896,165271,10000,665
30,3894,112892,10000,296
30,4949,201076,10000,820
30,3907,167183,10000,682
30,4870,212808,10000,898
30,3898,77346,10000,44
30,4869,156225,10000,537
30,3896,193981,10000,762
30,4665,161797,10000,640
30,3897,185616,10000,765
30,3898,193320,10000,868
30,3898,85640,10000,192
30,4872,73158,10000,18
30,3941,76158,10000,72
30,5577,169645,10000,753
30,3933,114089,10000,307
30,3896,125763,10000,375
30,5487,77573,10000,88
30,4870,168151,10000,571
30,4868,176172,10000,658
30,5652,148366,10000,508
30,4867,225349,10000,960
30,4871,125102,10000,359
30,3895,154169,10000,544
30,4948,184140,10000,827
30,4871,94486,10000,133
30,5706,218548,10000,947
30,4871,108932,10000,214
30,4869,86533,10000,109
30,4577,63326,10000,27
30,5255,139722,10000,437
30,4870,73629,10000,30
30,4871,139013,10000,416
30,3898,118880,10000,331
30,3892,175202,10000,664
30,3900,100053,10000,203
30,3891,61159,10000,10
30,4867,100323,10000,59
30,3899,104565,10000,202
30,3890,78986,10000,96
30,3894,113735,10000,308
30,4867,200389,10000,761
30,4865,73505,10000,66
30,3898,193899,10000,966
30,3896,124580,10000,434
30,3891,193341,10000,818
30,3899,189703,10000,949
30,3911,106326,10000,329
30,3932,150927,10000,559
30,3895,125980,10000,422
30,3894,171976,10000,689
30,3911,175829,10000,787
30,3899,120467,10000,407
30,4869,96197,10000,193
30,4867,181004,10000,737
30,4866,92063,10000,141
30,4867,213301,10000,890
30,3894,156700,10000,558
30,3895,182149,10000,779
30,3893,207925,10000,1000
30,3896,75096,10000,40
30,3894,155690,10000,659
30,4863,91508,10000,140
30,3896,79017,10000,113
30,4867,193743,10000,822
30,3894,77535,10000,38
30,3898,106887,10000,267
30,4871,135431,10000,354
30,3897,147634,10000,430
30,4869,139004,10000,399
30,3898,191764,10000,838
30,3895,99961,10000,207
30,3896,206653,10000,932
30,4871,207736,10000,825
30,4871,149716,10000,525
30,4870,159400,10000,525
30,4871,160469,10000,586
30,3897,88710,10000,161
30,4869,192681,10000,776
30,3896,63515,10000,8
30,4872,283128,10000,1021
30,4867,157275,10000,585
30,4887,120561,10000,361
30,4870,145959,10000,445
30,3898,110777,10000,292
30,4870,210455,10000,1000
30,4870,98541,10000,196
30,3898,97866,10000,245
30,4871,69831,10000,35
31,3899,180451,10000,568
31,4271,119437,10000,272
31,3900,144196,10000,388
31,3897,203260,10000,954
31,4872,281811,10000,1018
31,3899,98597,10000,217
31,3897,67552,10000,45
31,4871,105761,10000,195
31,4871,225135,10000,975
31,3897,106946,10000,338
31,3897,134810,10000,352
31,4872,127283,10000,306
31,4874,156818,10000,529
31,4876,185853,10000,700
31,3901,161115,10000,442
31,4873,161006,10000,458
31,4873,100421,10000,172
31,3901,160220,10000,575
31,3897,111277,10000,236
31,3896,123564,10000,288
31,3897,163461,10000,596
31,3897,181079,10000,632
31,4380,102436,10000,176
31,4870,96232,10000,151
31,3893,65313,10000,17
31,5998,142259,10000,400
31,3896,135883,10000,348
31,3897,186174,10000,747
31,4481,164844,10000,588
31,3899,193905,10000,802
31,3901,57553,10000,9
31,4873,149634,10000,448
31,3897,199282,10000,795
31,3897,193304,10000,792
31,5038,95259,10000,124
31,3896,212231,10000,866
31,4875,118802,10000,252
31,4872,80725,10000,72
31,3900,155091,10000,454
31,3898,147434,10000,481
31,3900,168103,10000,549
31,3908,133684,10000,351
31,3896,56857,10000,7
31,8341,201838,10000,707
31,4544,197450,10000,762
31,3900,211985,10000,879
31,4707,99684,10000,202
31,3897,118485,10000,281
31,3898,228308,10000,988
31,6183,92482,10000,183
31,4871,200146,10000,867
31,3894,203124,10000,744
31,3943,180667,10000,608
31,3948,124923,10000,282
31,3897,157133,10000,564
31,3900,214622,10000,938
31,3932,157622,10000,520
31,3897,70752,10000,9
31,3910,60035,10000,14
31,3898,155762,10000,443
31,3909,138789,10000,381
31,5826,131191,10000,337
31,4871,211252,10000,881
31,3897,178772,10000,783
31,3898,137951,10000,372
31,4868,86347,10000,114
31,3899,229989,10000,918
31,3899,96246,10000,146
31,3923,208389,10000,837
31,3897,192710,10000,840
31,4648,83232,10000,134
31,3901,149651,10000,488
31,3895,117534,10000,276
31,5915,119448,10000,268
31,3897,161546,10000,613
31,3898,161249,10000,533
31,3951,126578,10000,329
31,3899,69448,10000,80
31,4873,158450,10000,567
31,5979,79417,10000,133
31,3899,84129,10000,82
31,4868,188798,10000,695
31,5985,150353,10000,438
31,3897,204859,10000,894
31,3967,171298,10000,670
31,5840,109139,10000,230
31,3899,189333,10000,726
31,3902,189583,10000,701
31,3898,218194,10000,870
31,3897,112440,10000,276
31,3900,161753,10000,479
31,3896,210475,10000,838
31,3927,214506,10000,917
31,3897,67554,10000,61
31,4912,70545,10000,55
31,3898,98052,10000,167
31,3944,172208,10000,654
31,6235,188553,10000,701
31,3924,195456,10000,686
31,3899,156463,10000,447
32,4629,153787,10000,642
32,6724,146134,10000,597
32,4869,159738,10000,618
32,5630,134117,10000,392
32,3899,122709,10000,356
32,3903,90948,10000,183
32,4866,166503,10000,691
32,6724,161357,10000,590
32,4870,108175,10000,217
32,3895,85525,10000,142
32,4877,225144,10000,1016
32,4875,154070,10000,550
32,3900,100892,10000,237
32,4867,74259,10000,50
32,3903,178386,10000,791
32,3894,115725,10000,322
32,4869,193986,10000,752
32,3897,174693,10000,587
32,3911,92543,10000,160
32,4872,221208,10000,899
32,3899,83073,10000,82
32,3901,197415,10000,874
32,5836,233485,10000,891
32,6701,194165,10000,843
32,4871,113603,10000,269
32,5950,152801,10000,606
32,4874,209097,10000,962
32,6705,119032,10000,214
32,3896,203116,10000,839
32,6714,208472,10000,873
32,4866,98734,10000,183
32,4876,143137,10000,249
32,4864,168655,10000,652
32,4867,115510,10000,227
32,4866,145003,10000,446
32,4962,212611,10000,938
32,4869,201216,10000,860
32,4874,75391,10000,83
32,3903,114024,10000,304
32,6720,234139,10000,893
32,4871,65188,10000,12
32,3900,62681,10000,52
32,4946,217532,10000,1004
32,3898,194107,10000,851
32,4044,168098,10000,429
32,7681,173958,10000,681
32,4864,165853,10000,600
32,3895,153292,10000,465
32,4893,212510,10000,990
32,6717,183218,10000,590
32,4876,109238,10000,276
32,6704,206749,10000,843
32,4870,218794,10000,996
32,4882,111500,10000,282
32,3905,88728,10000,194
32,6707,185016,10000,546
32,3941,84045,10000,131
32,4875,218572,10000,906
32,6722,180909,10000,467
32,4873,129229,10000,354
32,8163,112160,10000,233
32,6784,132184,10000,369
32,4894,184604,10000,708
32,4870,167791,10000,547
32,4876,168921,10000,616
32,6716,177020,10000,559
32,4867,204360,10000,740
32,4870,75103,10000,73
32,3897,124301,10000,357
32,4868,164286,10000,388
32,3890,100323,10000,179
32,4870,93022,10000,114
32,4880,205409,10000,897
32,6702,213536,10000,885
32,4878,220858,10000,1001
32,4870,197594,10000,902
32,3901,166410,10000,336
32,3896,107762,10000,274
32,4875,127093,10000,353
32,4873,202233,10000,845
32,3895,119856,10000,187
32,6712,221107,10000,971
32,4865,211271,10000,940
32,4863,175898,10000,594
32,4880,183820,10000,712
32,4867,73923,10000,26
32,4864,92211,10000,160
32,4866,164756,10000,472
32,4869,212659,10000,802
32,4871,143387,10000,466
32,4872,135129,10000,380
32,6707,112644,10000,180
