runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.count.integer
8,3802,42538,10000,Buffer[921],764,19
8,3730,42321,10000,Buffer[952],1855,1
8,3608,64338,10000,Buffer[830],2084,32
8,4068,54198,10000,Buffer[519],843,13
8,3554,53022,10000,Buffer[858],2320,26
8,3572,54541,10000,Buffer[834],2654,13
8,3687,55129,10000,Buffer[859],2853,3
8,3560,55013,10000,Buffer[624],2625,22
8,4034,39976,10000,Buffer[692],2040,24
8,3520,50428,10000,Buffer[708],1576,18
8,3491,45016,10000,Buffer[570],835,4
8,3640,44182,10000,Buffer[840],454,32
8,3506,54387,10000,Buffer[667],2421,5
8,3435,41687,10000,Buffer[830],2670,20
8,3492,55847,10000,Buffer[666],174,19
8,3556,53251,10000,Buffer[885],4095,8
8,3517,43365,10000,Buffer[848],3204,15
8,3415,38729,10000,Buffer[580],777,1
8,3480,48799,10000,Buffer[571],874,17
8,3494,40070,10000,Buffer[975],1657,27
8,3486,38644,10000,Buffer[983],566,3
8,3438,39003,10000,Buffer[930],724,5
8,3520,43329,10000,Buffer[792],1455,3
8,3565,51771,10000,Buffer[971],359,32
8,3567,54918,10000,Buffer[727],3839,5
9,3896,65087,10000,Buffer[688],4034,3
9,3896,54120,10000,Buffer[813],1481,2
9,3903,54975,10000,Buffer[693],255,3
9,3964,61124,10000,Buffer[876],1428,10
9,3897,54525,10000,Buffer[982],3362,12
9,3899,59838,10000,Buffer[630],1232,30
9,3897,61904,10000,Buffer[761],746,1
9,3897,64714,10000,Buffer[695],575,31
9,3896,58387,10000,Buffer[858],161,1
9,3899,60436,10000,Buffer[966],2493,3
9,3902,60336,10000,Buffer[856],829,11
9,3899,64659,10000,Buffer[819],1483,28
9,3893,62134,10000,Buffer[879],1866,19
9,3897,60881,10000,Buffer[985],3895,6
9,3897,59589,10000,Buffer[736],595,5
9,3897,61587,10000,Buffer[758],3424,13
9,3922,60050,10000,Buffer[685],1729,31
9,3897,59623,10000,Buffer[689],2297,20
9,3899,61277,10000,Buffer[808],1833,27
9,3898,55927,10000,Buffer[607],2377,1
9,4871,65198,10000,Buffer[692],1205,22
9,3968,63226,10000,Buffer[760],3586,2
9,3937,54621,10000,Buffer[913],1410,23
9,3951,65096,10000,Buffer[666],3055,14
9,4190,65713,10000,Buffer[700],3424,21
9,4130,57669,10000,Buffer[862],3428,20
9,3896,48470,10000,Buffer[1018],1599,23
9,3985,72233,10000,Buffer[635],3887,27
9,4015,63834,10000,Buffer[903],965,22
9,4202,64186,10000,Buffer[887],2863,1
9,3896,56738,10000,Buffer[562],169,11
9,3902,64207,10000,Buffer[949],3391,4
9,3901,59400,10000,Buffer[976],3854,8
9,3908,60293,10000,Buffer[899],2115,17
9,3910,54464,10000,Buffer[740],1602,29
9,3901,59899,10000,Buffer[815],2168,19
9,3899,62276,10000,Buffer[665],1005,14
9,3895,46744,10000,Buffer[574],1870,22
9,3898,60960,10000,Buffer[623],1454,8
9,3896,52384,10000,Buffer[623],154,5
9,3897,60446,10000,Buffer[918],211,27
9,3906,57853,10000,Buffer[630],3337,19
9,3934,54319,10000,Buffer[933],1888,11
9,3912,64123,10000,Buffer[875],2276,28
9,3900,60620,10000,Buffer[885],873,22
9,4446,62848,10000,Buffer[835],3021,5
9,3896,60889,10000,Buffer[764],3094,12
9,3895,60247,10000,Buffer[963],2212,13
9,3898,62495,10000,Buffer[779],1078,21
9,3901,64819,10000,Buffer[570],1801,7
9,3910,59543,10000,Buffer[924],2786,32
9,3907,61276,10000,Buffer[900],1954,16
9,3901,60435,10000,Buffer[673],3470,13
9,3923,56143,10000,Buffer[674],2718,29
9,3900,62288,10000,Buffer[870],3255,17
9,3939,61073,10000,Buffer[975],1245,8
9,3902,62980,10000,Buffer[911],3679,15
9,3896,60711,10000,Buffer[796],2766,8
9,3895,60606,10000,Buffer[666],1848,23
9,4224,59953,10000,Buffer[950],1699,10
9,3902,61874,10000,Buffer[866],2706,1
9,3902,56196,10000,Buffer[647],1593,30
9,3910,59905,10000,Buffer[874],579,15
9,3918,63017,10000,Buffer[831],2352,30
9,3930,60594,10000,Buffer[686],3417,24
9,4919,60915,10000,Buffer[680],3418,4
9,3910,59125,10000,Buffer[656],3771,2
9,3910,61179,10000,Buffer[958],130,14
9,3911,61027,10000,Buffer[726],51,30
9,3912,60575,10000,Buffer[528],2663,27
9,3911,54726,10000,Buffer[716],2571,10
9,3911,59203,10000,Buffer[806],1321,30
9,3908,56574,10000,Buffer[915],4033,25
9,3974,61673,10000,Buffer[592],3729,18
9,3900,61105,10000,Buffer[868],3370,13
9,3924,60706,10000,Buffer[771],1977,24
9,3915,60118,10000,Buffer[819],115,4
9,3901,53575,10000,Buffer[654],1185,9
9,3901,64061,10000,Buffer[886],2801,3
9,3899,61532,10000,Buffer[723],2534,7
9,3902,57068,10000,Buffer[663],1194,21
9,3910,50293,10000,Buffer[715],3225,25
9,3902,63084,10000,Buffer[649],2893,6
9,3949,49543,10000,Buffer[581],1525,28
9,3949,56811,10000,Buffer[845],1352,27
9,3936,61447,10000,Buffer[614],1727,1
9,3898,61594,10000,Buffer[548],2150,6
9,4870,61520,10000,Buffer[1017],1739,20
9,3902,62013,10000,Buffer[852],3612,8
9,3897,54107,10000,Buffer[828],515,17
9,3896,58853,10000,Buffer[1010],3738,29
9,4895,64715,10000,Buffer[870],461,19
9,3896,59440,10000,Buffer[700],260,6
9,3896,60727,10000,Buffer[902],424,13
9,3922,60976,10000,Buffer[541],963,20
9,3894,59737,10000,Buffer[938],4020,29
9,3896,63216,10000,Buffer[782],2804,1
9,3896,60823,10000,Buffer[1022],1667,26
9,3901,61183,10000,Buffer[971],2878,19
9,3893,62813,10000,Buffer[601],2364,17
10,4371,49722,10000,Buffer[576],333,2
10,10551,37876,10000,Buffer[755],2084,16
10,4320,43194,10000,Buffer[954],3695,21
10,3981,46463,10000,Buffer[904],296,29
10,4045,36221,10000,Buffer[956],2688,19
10,3993,38680,10000,Buffer[965],2390,14
10,4297,35885,10000,Buffer[826],3923,26
10,4107,49973,10000,Buffer[552],2953,15
10,4091,53241,10000,Buffer[1011],1040,2
10,4103,37291,10000,Buffer[888],949,13
10,4280,39471,10000,Buffer[626],2299,6
10,4053,52172,10000,Buffer[1022],1748,1
10,4042,42219,10000,Buffer[543],4029,1
10,4043,37832,10000,Buffer[877],2682,8
10,4011,47485,10000,Buffer[781],3238,4
10,4395,36305,10000,Buffer[700],2172,22
10,4211,48424,10000,Buffer[931],551,11
10,4046,37006,10000,Buffer[571],3996,23
10,4073,38879,10000,Buffer[876],1456,29
10,9286,42009,10000,Buffer[713],1992,10
10,4010,35451,10000,Buffer[560],2436,14
10,4027,39296,10000,Buffer[997],2398,25
10,4021,40530,10000,Buffer[675],1190,9
10,3965,35998,10000,Buffer[905],2421,14
10,4317,37597,10000,Buffer[604],211,22
10,4859,35357,10000,Buffer[747],4049,29
10,3993,36418,10000,Buffer[595],1299,26
10,4248,61749,10000,Buffer[543],3626,5
10,3991,37885,10000,Buffer[587],1425,31
10,4332,38987,10000,Buffer[935],3364,31
10,4093,36184,10000,Buffer[628],2230,29
10,4015,39454,10000,Buffer[822],450,28
10,4044,41644,10000,Buffer[553],3248,17
10,4019,51631,10000,Buffer[667],1360,18
10,3938,36605,10000,Buffer[687],662,18
10,3994,36470,10000,Buffer[672],2362,4
10,4006,37555,10000,Buffer[719],2752,30
10,5699,41347,10000,Buffer[661],1392,1
10,4317,46001,10000,Buffer[757],1403,3
10,4468,38339,10000,Buffer[706],2572,8
10,3927,41488,10000,Buffer[564],2317,18
10,4011,37834,10000,Buffer[528],1225,32
10,4040,51778,10000,Buffer[535],3674,10
10,4056,52124,10000,Buffer[1021],3330,10
10,3993,38404,10000,Buffer[719],1219,11
10,3984,49250,10000,Buffer[635],1282,1
10,3903,36479,10000,Buffer[804],505,5
10,3977,42740,10000,Buffer[568],2695,19
10,4037,38123,10000,Buffer[668],121,19
10,4036,49551,10000,Buffer[914],1410,5
10,3969,50986,10000,Buffer[803],961,2
10,3941,49220,10000,Buffer[837],1692,18
10,4535,35529,10000,Buffer[869],1529,18
10,4008,39315,10000,Buffer[793],1892,18
10,3953,36156,10000,Buffer[1022],2987,13
10,3943,35623,10000,Buffer[712],1460,19
10,3934,34865,10000,Buffer[875],3222,19
10,3927,48522,10000,Buffer[895],730,7
10,3948,36258,10000,Buffer[744],939,20
10,3981,35653,10000,Buffer[552],1902,8
10,3911,37919,10000,Buffer[685],61,1
10,4277,40271,10000,Buffer[618],1069,20
10,3915,36233,10000,Buffer[826],1104,18
10,4005,53343,10000,Buffer[654],3034,23
10,3972,39208,10000,Buffer[854],2276,21
10,4022,35310,10000,Buffer[549],3897,5
10,4028,35732,10000,Buffer[1007],3252,26
10,3996,39546,10000,Buffer[987],288,11
10,4040,36192,10000,Buffer[789],2474,20
10,4236,50911,10000,Buffer[608],2454,24
10,3998,46382,10000,Buffer[936],1462,21
10,4023,50394,10000,Buffer[603],3782,20
10,4017,35746,10000,Buffer[645],3787,9
10,4030,38094,10000,Buffer[962],1793,27
10,4034,53181,10000,Buffer[917],2383,2
10,3981,37871,10000,Buffer[869],3512,30
10,3924,35926,10000,Buffer[585],351,3
10,4008,35095,10000,Buffer[976],3276,29
10,4003,35816,10000,Buffer[982],738,3
10,4765,43655,10000,Buffer[523],3144,13
10,3983,36677,10000,Buffer[961],1473,23
10,4018,53365,10000,Buffer[697],1733,24
10,3954,59492,10000,Buffer[800],1335,11
10,4015,53905,10000,Buffer[776],1012,31
10,4036,38543,10000,Buffer[530],1092,11
10,3942,36812,10000,Buffer[970],2251,9
10,3968,53167,10000,Buffer[592],2318,18
10,3942,39139,10000,Buffer[612],2597,31
10,3976,56185,10000,Buffer[872],2033,14
10,3973,34865,10000,Buffer[925],2821,13
10,4012,54302,10000,Buffer[948],1992,22
10,4013,48976,10000,Buffer[1010],2845,18
10,3962,53652,10000,Buffer[913],43,32
10,3945,49657,10000,Buffer[939],1566,10
10,3921,37467,10000,Buffer[583],1407,11
10,3962,35969,10000,Buffer[543],921,11
10,3950,35905,10000,Buffer[833],1915,19
10,3925,37424,10000,Buffer[575],3853,9
10,3895,54166,10000,Buffer[625],555,12
10,3924,34675,10000,Buffer[967],2105,16
11,3461,41772,10000,Buffer[565],1044,18
11,3425,37791,10000,Buffer[565],3333,11
11,3472,36748,10000,Buffer[957],2027,21
11,3446,37959,10000,Buffer[929],1544,4
11,3503,39680,10000,Buffer[762],3428,17
11,3410,37486,10000,Buffer[690],3312,15
11,3478,50154,10000,Buffer[776],3540,25
11,3422,39504,10000,Buffer[797],3692,22
11,3536,42402,10000,Buffer[932],160,2
11,3434,40210,10000,Buffer[711],259,9
11,3434,39629,10000,Buffer[990],3546,16
11,3437,38870,10000,Buffer[817],1612,2
11,3539,47926,10000,Buffer[518],2050,22
11,3973,42153,10000,Buffer[756],834,30
11,3514,38105,10000,Buffer[608],1474,24
11,3459,38164,10000,Buffer[811],3469,32
11,3541,37529,10000,Buffer[843],329,2
11,3509,39132,10000,Buffer[905],1516,15
11,3512,51113,10000,Buffer[673],657,10
11,3593,45017,10000,Buffer[625],3325,19
11,3597,49548,10000,Buffer[718],2089,28
11,3584,43072,10000,Buffer[534],2187,21
11,3623,45516,10000,Buffer[857],3026,29
11,3556,41128,10000,Buffer[694],719,18
11,3491,47784,10000,Buffer[776],2722,6
11,3484,39850,10000,Buffer[959],629,2
11,4448,49811,10000,Buffer[636],1733,30
11,3738,41157,10000,Buffer[781],3054,30
11,3791,54203,10000,Buffer[623],763,25
11,3429,47519,10000,Buffer[921],1847,26
11,3431,48547,10000,Buffer[948],20,31
11,3411,49518,10000,Buffer[720],3371,24
11,3459,53668,10000,Buffer[546],3124,26
11,3428,37995,10000,Buffer[903],4039,7
11,3452,48337,10000,Buffer[579],317,4
11,4361,37400,10000,Buffer[937],1874,3
11,3410,39557,10000,Buffer[625],874,18
11,3412,36917,10000,Buffer[927],1773,12
11,4343,40814,10000,Buffer[607],1607,16
11,3447,39664,10000,Buffer[724],3575,29
11,3412,38878,10000,Buffer[754],862,13
11,3501,40374,10000,Buffer[934],4030,14
11,3415,40239,10000,Buffer[723],1091,18
11,4761,37560,10000,Buffer[799],3934,24
11,4184,38791,10000,Buffer[571],661,25
11,3797,57878,10000,Buffer[861],2741,2
11,3810,38443,10000,Buffer[886],198,16
11,3430,37342,10000,Buffer[890],2639,18
11,3485,42180,10000,Buffer[629],2693,10
11,3486,39783,10000,Buffer[929],1726,11
11,3452,40118,10000,Buffer[685],216,15
11,3458,41806,10000,Buffer[738],793,26
11,3446,43966,10000,Buffer[844],1117,23
11,4040,39472,10000,Buffer[749],248,9
11,3433,47974,10000,Buffer[894],826,30
11,3467,41344,10000,Buffer[647],60,7
11,4314,40733,10000,Buffer[885],90,28
11,3446,41844,10000,Buffer[671],986,17
11,3437,38961,10000,Buffer[672],3624,8
11,4279,40178,10000,Buffer[545],4083,24
11,3412,43143,10000,Buffer[947],3317,28
11,3469,39013,10000,Buffer[635],3177,8
11,8668,48294,10000,Buffer[987],3553,26
11,3799,41683,10000,Buffer[558],2497,2
11,3469,40378,10000,Buffer[549],3682,26
11,4145,40435,10000,Buffer[929],2683,14
11,3566,46186,10000,Buffer[973],987,14
11,3444,53781,10000,Buffer[752],2941,32
11,7965,53236,10000,Buffer[866],1742,6
11,3430,42899,10000,Buffer[971],3708,30
11,3435,36711,10000,Buffer[965],3079,14
11,4086,39262,10000,Buffer[531],1103,25
11,3417,43923,10000,Buffer[922],1304,22
11,3415,36780,10000,Buffer[661],3859,22
11,6087,39209,10000,Buffer[925],1816,25
11,3597,39719,10000,Buffer[971],349,26
11,3459,41573,10000,Buffer[624],3995,26
11,3395,42392,10000,Buffer[789],3950,3
11,3416,43487,10000,Buffer[761],4039,10
11,3432,40546,10000,Buffer[774],2781,11
11,3512,42368,10000,Buffer[978],613,18
11,3521,43699,10000,Buffer[867],1281,30
11,3481,46050,10000,Buffer[968],2428,1
11,3412,42284,10000,Buffer[553],2818,29
11,3413,41298,10000,Buffer[736],3335,10
11,5168,41395,10000,Buffer[978],206,29
11,3471,46873,10000,Buffer[883],409,21
11,5597,45488,10000,Buffer[724],3366,28
11,3480,44538,10000,Buffer[588],2218,20
11,3439,40594,10000,Buffer[928],1613,26
11,3430,46332,10000,Buffer[528],1999,8
11,3410,37406,10000,Buffer[836],2628,5
11,3465,49692,10000,Buffer[584],9,4
11,3843,45255,10000,Buffer[1015],1231,2
11,3458,41725,10000,Buffer[515],1595,32
11,7141,41615,10000,Buffer[766],2944,20
11,3479,46541,10000,Buffer[832],2932,9
11,3453,37385,10000,Buffer[851],384,7
11,3549,42378,10000,Buffer[761],1036,32
11,3591,46987,10000,Buffer[1023],4001,30
12,3256,34883,10000,Buffer[703],2827,31
12,3267,36756,10000,Buffer[684],1652,23
12,3261,34840,10000,Buffer[962],781,24
12,3276,34918,10000,Buffer[635],682,10
12,3283,35448,10000,Buffer[974],3148,7
12,3260,34771,10000,Buffer[634],3750,12
12,3269,34637,10000,Buffer[951],718,8
12,3260,36929,10000,Buffer[798],507,3
12,3263,34352,10000,Buffer[682],1359,1
12,3258,34540,10000,Buffer[645],86,18
12,3258,35389,10000,Buffer[647],2966,22
12,3269,34853,10000,Buffer[909],2298,15
12,3262,35456,10000,Buffer[676],1214,9
12,3279,37090,10000,Buffer[821],644,17
12,3262,34677,10000,Buffer[865],1904,13
12,3269,34215,10000,Buffer[679],3368,4
12,3269,35330,10000,Buffer[732],3775,6
12,3262,34623,10000,Buffer[890],869,24
12,3270,34832,10000,Buffer[991],271,6
12,3258,36892,10000,Buffer[805],3856,9
12,3283,35401,10000,Buffer[911],1227,11
12,3267,34621,10000,Buffer[999],3564,27
12,3262,35472,10000,Buffer[920],2188,15
12,3262,34904,10000,Buffer[666],2668,13
12,3261,34571,10000,Buffer[901],1567,29
12,3259,36534,10000,Buffer[760],2006,1
12,3267,34784,10000,Buffer[919],1697,19
12,3269,34693,10000,Buffer[1006],265,22
12,3258,35604,10000,Buffer[657],2337,7
12,3262,34744,10000,Buffer[546],418,25
12,3258,34065,10000,Buffer[867],761,6
12,3273,36885,10000,Buffer[563],3087,3
12,3258,34852,10000,Buffer[645],1583,25
12,3264,34815,10000,Buffer[711],2071,12
12,3261,35292,10000,Buffer[880],20,19
12,3258,34598,10000,Buffer[692],2403,32
12,3267,34861,10000,Buffer[738],3130,8
12,3266,36775,10000,Buffer[712],2224,11
12,3262,34531,10000,Buffer[883],751,29
12,3259,35118,10000,Buffer[581],3231,1
12,3260,35311,10000,Buffer[864],2352,13
12,3267,34696,10000,Buffer[883],2217,15
12,3262,34795,10000,Buffer[863],3010,8
12,3257,37369,10000,Buffer[820],1588,7
12,3337,52900,10000,Buffer[707],2757,16
12,3259,35319,10000,Buffer[569],477,28
12,3271,35319,10000,Buffer[876],1187,32
12,3271,34196,10000,Buffer[1022],2560,6
12,3266,34961,10000,Buffer[622],2569,11
12,3262,36578,10000,Buffer[573],208,15
12,3257,35360,10000,Buffer[581],3458,29
12,3267,34860,10000,Buffer[946],165,4
12,3262,35331,10000,Buffer[854],768,16
12,3261,33167,10000,Buffer[567],2724,1
12,3258,34665,10000,Buffer[933],1016,32
12,3256,36674,10000,Buffer[658],3611,4
12,3266,34617,10000,Buffer[547],829,19
12,3274,34879,10000,Buffer[964],50,25
12,3262,35326,10000,Buffer[846],3030,14
12,3258,35181,10000,Buffer[856],1286,6
