runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer
7,3579,41151,10000,Buffer[895],70
7,3613,36192,10000,Buffer[837],48
7,3559,37437,10000,Buffer[862],94
7,3550,41027,10000,Buffer[698],69
7,3557,40531,10000,Buffer[699],107
7,3682,41232,10000,Buffer[835],81
7,3563,40900,10000,Buffer[667],13
8,3568,29136,10000,Buffer[598],55
8,3549,35110,10000,Buffer[764],94
8,3540,31509,10000,Buffer[955],112
8,3511,34745,10000,Buffer[818],79
8,3498,23925,10000,Buffer[549],79
8,3459,23688,10000,Buffer[595],10
8,3487,25918,10000,Buffer[927],105
8,3563,31823,10000,Buffer[873],75
8,3511,32375,10000,Buffer[907],90
8,3464,26896,10000,Buffer[945],60
8,3435,23457,10000,Buffer[694],27
8,3529,23586,10000,Buffer[932],46
8,3535,25003,10000,Buffer[863],8
8,3470,24191,10000,Buffer[555],33
8,3484,23628,10000,Buffer[922],55
8,3401,27903,10000,Buffer[666],22
8,3439,23337,10000,Buffer[787],99
8,3434,23766,10000,Buffer[827],112
8,3469,28586,10000,Buffer[898],26
8,3492,30476,10000,Buffer[761],105
8,3451,27833,10000,Buffer[829],72
8,3387,23588,10000,Buffer[1016],53
8,3563,27342,10000,Buffer[900],7
8,3475,30764,10000,Buffer[954],107
8,3446,29137,10000,Buffer[861],99
8,3461,23529,10000,Buffer[999],47
8,3410,23640,10000,Buffer[705],52
8,3387,26409,10000,Buffer[536],34
8,3447,27540,10000,Buffer[625],19
8,3578,30316,10000,Buffer[780],87
8,3503,31313,10000,Buffer[730],53
8,3429,27329,10000,Buffer[796],105
8,3496,28431,10000,Buffer[768],18
8,3447,26741,10000,Buffer[803],102
8,3447,23915,10000,Buffer[829],103
8,3518,24491,10000,Buffer[522],17
8,3479,27405,10000,Buffer[582],16
8,3464,27789,10000,Buffer[951],69
8,3457,24503,10000,Buffer[775],40
8,3481,30435,10000,Buffer[684],12
8,3463,24882,10000,Buffer[858],94
8,3481,23940,10000,Buffer[880],109
8,3580,30568,10000,Buffer[626],21
8,3433,26099,10000,Buffer[871],77
8,3460,27288,10000,Buffer[707],90
8,3510,35719,10000,Buffer[785],102
8,3539,23828,10000,Buffer[541],91
8,3499,33781,10000,Buffer[931],50
8,3491,26169,10000,Buffer[1016],52
8,3445,25812,10000,Buffer[896],103
8,3412,25673,10000,Buffer[596],74
8,3438,31270,10000,Buffer[671],98
8,3502,28697,10000,Buffer[1021],40
8,3429,33047,10000,Buffer[866],89
8,3490,35199,10000,Buffer[812],22
8,3437,25777,10000,Buffer[716],0
8,3420,24288,10000,Buffer[780],97
8,3420,28048,10000,Buffer[976],118
8,3461,23426,10000,Buffer[914],106
8,3462,30782,10000,Buffer[777],75
8,3434,25242,10000,Buffer[937],66
8,3435,23750,10000,Buffer[757],36
8,3395,25759,10000,Buffer[868],43
8,3412,26910,10000,Buffer[983],82
8,3410,23440,10000,Buffer[700],91
8,3435,23774,10000,Buffer[625],1
8,3425,24346,10000,Buffer[703],0
8,3371,22850,10000,Buffer[655],93
8,3334,24001,10000,Buffer[812],120
8,3387,27774,10000,Buffer[965],92
8,3398,23126,10000,Buffer[1020],67
8,3412,25621,10000,Buffer[632],60
8,3451,30454,10000,Buffer[735],0
8,3485,31378,10000,Buffer[625],68
8,3462,23823,10000,Buffer[657],10
8,3387,26587,10000,Buffer[521],124
8,3390,27761,10000,Buffer[565],68
8,3448,23263,10000,Buffer[821],111
8,3436,26799,10000,Buffer[1006],101
8,3438,25023,10000,Buffer[752],48
8,3434,23514,10000,Buffer[925],73
8,3437,27866,10000,Buffer[700],26
8,3460,25709,10000,Buffer[840],39
8,3394,23867,10000,Buffer[999],84
8,3416,23936,10000,Buffer[570],17
8,3448,23456,10000,Buffer[893],46
8,3424,25845,10000,Buffer[681],123
8,3384,26737,10000,Buffer[855],46
8,3401,23460,10000,Buffer[696],40
8,3424,22703,10000,Buffer[784],105
8,3486,26259,10000,Buffer[586],40
8,3414,26274,10000,Buffer[830],121
8,3415,23086,10000,Buffer[706],82
8,3502,27945,10000,Buffer[640],114
8,3446,24287,10000,Buffer[839],25
8,3539,36011,10000,Buffer[857],20
8,3442,25121,10000,Buffer[674],120
8,3639,24496,10000,Buffer[714],84
8,3439,30364,10000,Buffer[973],94
8,3463,37486,10000,Buffer[512],108
9,4874,31824,10000,Buffer[760],1
9,3922,32167,10000,Buffer[948],62
9,3901,38685,10000,Buffer[915],93
9,3900,35597,10000,Buffer[600],45
9,3902,27669,10000,Buffer[994],2
9,3901,37695,10000,Buffer[755],30
9,3911,32085,10000,Buffer[856],57
9,3899,29733,10000,Buffer[653],91
9,3901,34468,10000,Buffer[895],30
9,3900,32237,10000,Buffer[930],52
9,3901,35872,10000,Buffer[710],50
9,3900,34229,10000,Buffer[793],64
9,3901,31187,10000,Buffer[540],34
9,3922,32458,10000,Buffer[939],101
9,5006,43646,10000,Buffer[853],79
9,3898,29807,10000,Buffer[695],104
9,3900,35813,10000,Buffer[998],10
9,3904,37071,10000,Buffer[535],63
9,3901,36035,10000,Buffer[842],34
9,3899,36139,10000,Buffer[739],71
9,3901,32921,10000,Buffer[521],50
9,3989,36294,10000,Buffer[722],53
9,3925,36237,10000,Buffer[1022],52
9,3901,33769,10000,Buffer[701],28
9,3900,36831,10000,Buffer[1016],18
9,3901,36131,10000,Buffer[665],104
9,3900,38674,10000,Buffer[769],21
9,4871,33171,10000,Buffer[834],24
9,3911,35899,10000,Buffer[807],77
9,3907,32536,10000,Buffer[951],32
9,3900,35782,10000,Buffer[963],92
9,3913,35960,10000,Buffer[740],117
9,4202,34952,10000,Buffer[658],0
9,3902,35706,10000,Buffer[711],55
9,3899,35800,10000,Buffer[512],93
9,3901,32877,10000,Buffer[1002],93
9,3902,32836,10000,Buffer[544],53
9,3901,33525,10000,Buffer[538],110
9,3903,38858,10000,Buffer[987],99
9,3979,36075,10000,Buffer[881],112
9,3903,32663,10000,Buffer[617],106
9,3899,33180,10000,Buffer[700],96
9,3900,37195,10000,Buffer[920],59
9,3899,31898,10000,Buffer[726],24
9,3903,34762,10000,Buffer[584],75
9,3901,35803,10000,Buffer[919],101
9,3902,35589,10000,Buffer[633],116
9,4031,32717,10000,Buffer[951],111
9,3901,31853,10000,Buffer[930],43
9,3899,32023,10000,Buffer[632],84
9,3900,38246,10000,Buffer[660],60
9,3908,35634,10000,Buffer[520],1
9,4874,34530,10000,Buffer[795],88
9,3900,36979,10000,Buffer[588],90
9,3911,28956,10000,Buffer[606],42
9,3908,32279,10000,Buffer[676],67
9,3923,38692,10000,Buffer[720],75
9,3909,26409,10000,Buffer[553],121
9,3911,36221,10000,Buffer[893],80
9,3908,33400,10000,Buffer[725],79
9,3900,29028,10000,Buffer[918],105
9,3912,32065,10000,Buffer[967],54
9,3901,34030,10000,Buffer[641],17
9,3911,33739,10000,Buffer[779],80
9,3986,36624,10000,Buffer[802],70
9,3909,34523,10000,Buffer[788],52
9,3900,52361,10000,Buffer[569],70
9,3903,31878,10000,Buffer[599],60
9,3901,36665,10000,Buffer[692],71
9,3999,47722,10000,Buffer[698],110
9,4234,37607,10000,Buffer[528],20
9,3896,32941,10000,Buffer[723],10
9,4074,48018,10000,Buffer[976],21
9,4260,48440,10000,Buffer[980],64
9,4275,48504,10000,Buffer[904],0
9,4477,46655,10000,Buffer[823],98
9,4601,36680,10000,Buffer[978],73
9,4045,41928,10000,Buffer[858],54
9,4961,49942,10000,Buffer[938],67
9,3900,35708,10000,Buffer[696],30
9,4220,40877,10000,Buffer[830],72
9,3898,40121,10000,Buffer[748],75
9,3932,36464,10000,Buffer[682],61
9,3910,38902,10000,Buffer[992],26
9,4870,35416,10000,Buffer[612],106
9,3917,38955,10000,Buffer[798],87
9,3902,40730,10000,Buffer[695],100
9,3900,36143,10000,Buffer[645],100
9,4032,37685,10000,Buffer[871],21
9,3900,37087,10000,Buffer[548],18
9,4873,33134,10000,Buffer[989],82
9,4145,40636,10000,Buffer[946],113
9,3896,38332,10000,Buffer[998],49
9,3900,35956,10000,Buffer[802],124
9,4718,35689,10000,Buffer[953],31
9,3899,37542,10000,Buffer[586],101
9,3901,36894,10000,Buffer[943],60
9,5004,37225,10000,Buffer[759],89
9,3901,39821,10000,Buffer[512],27
9,3899,35653,10000,Buffer[659],9
10,3888,26515,10000,Buffer[525],11
10,3943,29459,10000,Buffer[687],49
10,3960,29788,10000,Buffer[911],24
10,5108,25777,10000,Buffer[646],25
10,3917,28729,10000,Buffer[945],29
10,3937,20992,10000,Buffer[878],15
10,4735,33221,10000,Buffer[988],57
10,3981,26164,10000,Buffer[963],11
10,3930,22440,10000,Buffer[1014],13
10,3953,28958,10000,Buffer[771],87
10,4005,29138,10000,Buffer[940],30
10,3894,22638,10000,Buffer[591],13
10,3945,36685,10000,Buffer[600],72
10,3943,21474,10000,Buffer[583],1
10,3971,21831,10000,Buffer[518],46
10,3948,24844,10000,Buffer[885],77
10,3992,21383,10000,Buffer[946],10
10,3943,21828,10000,Buffer[687],117
10,5161,27356,10000,Buffer[766],13
10,3945,26648,10000,Buffer[679],5
10,3969,22015,10000,Buffer[763],76
10,3945,29245,10000,Buffer[778],52
10,3983,28696,10000,Buffer[610],107
10,3993,30990,10000,Buffer[545],100
10,4071,28171,10000,Buffer[839],88
10,4016,25040,10000,Buffer[1009],27
10,4010,26220,10000,Buffer[847],58
10,9244,22444,10000,Buffer[903],95
10,3984,24045,10000,Buffer[640],105
10,4045,26369,10000,Buffer[762],104
10,4069,30333,10000,Buffer[924],105
10,4011,23025,10000,Buffer[828],26
10,4122,33834,10000,Buffer[929],68
10,4070,34367,10000,Buffer[707],44
10,4014,32624,10000,Buffer[768],115
10,4005,26407,10000,Buffer[632],113
10,3993,24763,10000,Buffer[776],40
10,4017,31125,10000,Buffer[1024],18
10,4068,31685,10000,Buffer[524],88
10,4054,27012,10000,Buffer[517],119
10,3978,22833,10000,Buffer[613],39
10,3986,21859,10000,Buffer[578],41
10,4016,23235,10000,Buffer[518],112
10,4089,28973,10000,Buffer[961],1
10,4228,21716,10000,Buffer[647],6
10,4021,28169,10000,Buffer[548],113
10,4052,26655,10000,Buffer[684],31
10,4025,21586,10000,Buffer[794],27
10,3962,23955,10000,Buffer[883],4
10,3952,21537,10000,Buffer[856],67
10,4022,21266,10000,Buffer[596],60
10,3988,24201,10000,Buffer[635],113
10,4004,29131,10000,Buffer[856],60
10,3988,25404,10000,Buffer[765],45
10,4064,21510,10000,Buffer[882],11
10,4326,21130,10000,Buffer[575],99
10,4314,30955,10000,Buffer[825],40
10,4046,32904,10000,Buffer[684],65
10,4000,21438,10000,Buffer[728],120
10,4000,21639,10000,Buffer[744],40
10,3994,24480,10000,Buffer[606],18
10,4028,21511,10000,Buffer[538],97
10,3983,23752,10000,Buffer[876],10
10,3958,32388,10000,Buffer[789],65
10,3992,22588,10000,Buffer[882],80
10,3941,23004,10000,Buffer[1004],38
10,3966,25209,10000,Buffer[844],45
10,3969,21600,10000,Buffer[991],49
10,3933,21387,10000,Buffer[598],99
10,4074,24707,10000,Buffer[863],65
10,4008,21438,10000,Buffer[641],10
10,3941,20900,10000,Buffer[959],121
10,3967,28153,10000,Buffer[583],107
10,3943,23287,10000,Buffer[512],74
10,3968,23184,10000,Buffer[711],93
10,3963,30428,10000,Buffer[664],111
10,4003,26145,10000,Buffer[963],95
10,3976,23471,10000,Buffer[806],17
10,3926,22366,10000,Buffer[937],85
10,3986,21832,10000,Buffer[749],37
10,3946,22419,10000,Buffer[911],42
10,3983,38907,10000,Buffer[899],27
10,3892,25098,10000,Buffer[986],6
10,3950,24734,10000,Buffer[885],122
10,3958,27580,10000,Buffer[662],25
10,4251,21738,10000,Buffer[698],39
10,4038,25399,10000,Buffer[942],124
10,3996,27335,10000,Buffer[534],7
10,3960,26499,10000,Buffer[963],76
10,3954,22057,10000,Buffer[822],14
10,4064,31160,10000,Buffer[764],104
10,4038,22339,10000,Buffer[970],69
10,4090,26871,10000,Buffer[867],77
10,4301,24277,10000,Buffer[737],4
10,4433,24045,10000,Buffer[721],38
10,3955,21733,10000,Buffer[770],59
10,3932,31572,10000,Buffer[828],18
10,4049,22017,10000,Buffer[599],39
10,3987,31195,10000,Buffer[837],19
10,4104,41007,10000,Buffer[861],61
11,3538,27634,10000,Buffer[596],36
11,4112,23844,10000,Buffer[788],115
11,3518,30176,10000,Buffer[804],46
11,6407,29172,10000,Buffer[905],93
11,3484,31657,10000,Buffer[933],110
11,3483,23969,10000,Buffer[964],65
11,3528,24005,10000,Buffer[765],67
11,3495,24451,10000,Buffer[657],86
11,3491,25235,10000,Buffer[792],12
11,3489,23643,10000,Buffer[701],104
11,3489,27490,10000,Buffer[985],32
11,3557,24197,10000,Buffer[909],116
11,3436,24386,10000,Buffer[888],107
11,3411,23704,10000,Buffer[534],31
11,3410,24429,10000,Buffer[690],80
11,3481,34900,10000,Buffer[669],118
11,6858,25741,10000,Buffer[842],7
11,3440,23438,10000,Buffer[585],44
11,3439,24485,10000,Buffer[524],2
11,4255,25389,10000,Buffer[688],72
11,3513,23855,10000,Buffer[519],43
11,3486,24849,10000,Buffer[763],24
11,3467,24064,10000,Buffer[1013],67
11,3520,23755,10000,Buffer[958],21
11,3493,23688,10000,Buffer[529],3
11,3635,27276,10000,Buffer[925],16
11,3450,26614,10000,Buffer[952],21
11,3545,24650,10000,Buffer[763],26
11,3459,26956,10000,Buffer[874],51
11,3441,23921,10000,Buffer[796],75
11,3461,23361,10000,Buffer[605],9
11,3476,26994,10000,Buffer[839],29
11,3439,26107,10000,Buffer[731],90
11,3512,26458,10000,Buffer[537],6
11,3463,27956,10000,Buffer[934],80
11,3524,24989,10000,Buffer[903],3
11,3609,30861,10000,Buffer[561],86
11,3758,32093,10000,Buffer[869],116
11,3538,30453,10000,Buffer[544],74
11,3549,24618,10000,Buffer[820],78
11,3744,25299,10000,Buffer[944],22
11,3509,24235,10000,Buffer[927],93
11,3501,24219,10000,Buffer[872],67
11,5434,27754,10000,Buffer[563],57
11,3742,24304,10000,Buffer[983],50
11,3462,23482,10000,Buffer[537],58
11,3509,32890,10000,Buffer[936],83
11,3487,24957,10000,Buffer[909],54
11,3487,24611,10000,Buffer[608],60
11,3514,33637,10000,Buffer[669],9
11,3461,23490,10000,Buffer[939],71
11,3468,24008,10000,Buffer[718],75
11,3518,25979,10000,Buffer[758],110
11,3581,24884,10000,Buffer[609],116
11,3462,29021,10000,Buffer[936],0
11,3511,32137,10000,Buffer[921],47
11,3437,23365,10000,Buffer[734],99
11,3496,24201,10000,Buffer[742],91
11,3819,27840,10000,Buffer[596],92
11,3517,24553,10000,Buffer[776],52
11,3567,24925,10000,Buffer[890],92
11,3466,29055,10000,Buffer[1002],7
11,3461,24130,10000,Buffer[708],51
11,3480,24210,10000,Buffer[676],101
11,3546,30240,10000,Buffer[862],39
11,3459,25217,10000,Buffer[936],69
11,3524,24398,10000,Buffer[883],36
11,3440,27914,10000,Buffer[972],53
11,3519,24641,10000,Buffer[615],110
11,3526,26925,10000,Buffer[871],93
11,5458,27122,10000,Buffer[562],2
11,3533,26953,10000,Buffer[592],89
11,3542,31398,10000,Buffer[979],0
11,3491,33772,10000,Buffer[889],68
11,3487,29704,10000,Buffer[721],120
11,3475,26574,10000,Buffer[1005],25
11,3539,26980,10000,Buffer[782],77
11,3534,32388,10000,Buffer[633],45
11,3667,23323,10000,Buffer[728],0
11,3439,30080,10000,Buffer[953],104
11,3435,29478,10000,Buffer[991],14
11,3527,30123,10000,Buffer[808],42
11,3606,28293,10000,Buffer[559],95
11,4569,26841,10000,Buffer[769],84
11,3560,26760,10000,Buffer[751],47
11,3411,29818,10000,Buffer[1013],65
11,3412,23315,10000,Buffer[622],112
11,3417,23442,10000,Buffer[693],51
11,3449,31100,10000,Buffer[876],50
11,3464,29500,10000,Buffer[685],1
11,3537,31721,10000,Buffer[701],81
11,3740,30946,10000,Buffer[597],17
11,3412,27702,10000,Buffer[585],109
11,3480,23708,10000,Buffer[590],91
11,3489,29877,10000,Buffer[809],104
11,3459,26791,10000,Buffer[515],42
11,6457,33329,10000,Buffer[745],114
11,3449,32018,10000,Buffer[538],52
11,3434,28318,10000,Buffer[651],24
11,3440,23742,10000,Buffer[716],1
12,3258,22314,10000,Buffer[592],38
12,3267,22122,10000,Buffer[929],79
12,3261,22191,10000,Buffer[783],124
12,3258,24476,10000,Buffer[560],56
12,3260,22235,10000,Buffer[759],51
12,3258,22096,10000,Buffer[725],18
12,3259,22275,10000,Buffer[1003],104
12,3264,22390,10000,Buffer[752],0
12,3261,22022,10000,Buffer[925],45
12,3263,22129,10000,Buffer[662],113
12,3260,22098,10000,Buffer[767],52
12,3269,22211,10000,Buffer[830],56
12,3266,22270,10000,Buffer[747],55
12,3260,22014,10000,Buffer[1000],88
12,3263,22347,10000,Buffer[608],86
12,3261,22377,10000,Buffer[984],11
12,3260,22461,10000,Buffer[939],18
12,3257,22219,10000,Buffer[533],83
12,3285,22920,10000,Buffer[793],40
12,3261,22193,10000,Buffer[735],50
12,3258,22114,10000,Buffer[861],21
12,3261,22104,10000,Buffer[983],92
12,3269,22210,10000,Buffer[666],31
12,3260,22740,10000,Buffer[1020],24
12,3260,22193,10000,Buffer[520],79
12,3257,22033,10000,Buffer[708],76
12,3259,22191,10000,Buffer[579],106
12,3264,22320,10000,Buffer[833],118
12,3262,22249,10000,Buffer[711],14
12,3297,22204,10000,Buffer[540],9
12,3259,22529,10000,Buffer[513],115
12,3261,22123,10000,Buffer[512],19
12,3266,22122,10000,Buffer[872],12
12,3261,22164,10000,Buffer[545],40
12,3267,22181,10000,Buffer[968],114
12,3257,22077,10000,Buffer[649],38
12,3260,22165,10000,Buffer[576],105
12,3264,22048,10000,Buffer[687],59
12,3262,22426,10000,Buffer[550],45
12,3255,22154,10000,Buffer[735],37
12,3265,22461,10000,Buffer[611],8
12,3257,22147,10000,Buffer[539],89
12,3267,22198,10000,Buffer[706],25
12,3263,22128,10000,Buffer[826],121
12,3258,22194,10000,Buffer[811],6
12,3270,22401,10000,Buffer[960],54
12,3379,22375,10000,Buffer[970],120
12,3276,22217,10000,Buffer[932],49
12,3263,22248,10000,Buffer[756],12
12,3256,22114,10000,Buffer[852],56
12,3289,22536,10000,Buffer[715],29
12,3257,22267,10000,Buffer[799],27
12,3258,22073,10000,Buffer[1009],82
12,3261,22186,10000,Buffer[532],122
12,3261,22133,10000,Buffer[861],98
12,3257,22253,10000,Buffer[727],21
12,3260,22502,10000,Buffer[631],32
12,3258,22184,10000,Buffer[1008],71
12,3258,22083,10000,Buffer[774],98
12,3261,22160,10000,Buffer[831],6
12,3263,22255,10000,Buffer[817],101
12,3267,22216,10000,Buffer[976],40
12,3266,22133,10000,Buffer[812],40
12,3266,22279,10000,Buffer[587],100
12,3266,22190,10000,Buffer[740],41
12,3258,22395,10000,Buffer[563],50
12,3255,22094,10000,Buffer[778],119
12,3257,22003,10000,Buffer[778],124
12,3261,22073,10000,Buffer[585],10
12,3263,22163,10000,Buffer[577],46
12,3262,22217,10000,Buffer[1002],33
12,3267,22391,10000,Buffer[753],117
12,3282,22839,10000,Buffer[603],77
12,3257,22122,10000,Buffer[657],50
12,3270,22230,10000,Buffer[1024],83
12,3261,22004,10000,Buffer[664],33
12,3261,22145,10000,Buffer[733],107
12,3270,22405,10000,Buffer[986],25
12,3268,22246,10000,Buffer[739],120
12,3261,22265,10000,Buffer[627],31
12,3260,22256,10000,Buffer[532],54
12,3259,22341,10000,Buffer[554],114
12,3271,22133,10000,Buffer[862],40
12,3257,21877,10000,Buffer[786],22
12,3261,22988,10000,Buffer[702],68
12,3262,22127,10000,Buffer[880],41
12,3260,22134,10000,Buffer[697],6
12,3300,22205,10000,Buffer[530],40
12,3262,22119,10000,Buffer[518],50
12,3270,22235,10000,Buffer[539],51
12,3266,24117,10000,Buffer[791],59
12,3256,22104,10000,Buffer[1021],56
12,3260,22258,10000,Buffer[850],3
12,3261,22130,10000,Buffer[676],63
12,3263,22158,10000,Buffer[627],97
12,3267,22293,10000,Buffer[649],108
12,3267,22107,10000,Buffer[851],60
12,3269,22248,10000,Buffer[859],72
12,3260,22202,10000,Buffer[702],112
12,3261,22285,10000,Buffer[883],99
13,3673,30905,10000,Buffer[596],34
13,4250,26760,10000,Buffer[626],71
13,3568,24761,10000,Buffer[626],33
13,3598,28476,10000,Buffer[553],118
13,4475,24386,10000,Buffer[653],95
13,3637,26752,10000,Buffer[915],47
13,3651,26557,10000,Buffer[848],0
13,3529,26162,10000,Buffer[728],99
13,3536,24264,10000,Buffer[829],64
13,3542,24680,10000,Buffer[894],72
13,8856,25259,10000,Buffer[904],15
13,3533,24058,10000,Buffer[935],124
13,3512,24211,10000,Buffer[979],75
13,8176,24663,10000,Buffer[611],47
13,3591,24710,10000,Buffer[989],36
13,3623,24416,10000,Buffer[830],111
13,8145,28851,10000,Buffer[806],43
13,3592,31057,10000,Buffer[816],87
13,3538,24196,10000,Buffer[859],110
13,7239,24510,10000,Buffer[760],103
13,3590,25363,10000,Buffer[719],33
13,3616,24568,10000,Buffer[543],123
13,7130,24771,10000,Buffer[1012],50
13,3596,24438,10000,Buffer[868],35
13,5976,25915,10000,Buffer[593],14
13,9333,25474,10000,Buffer[621],122
13,4084,29655,10000,Buffer[796],116
13,3650,28536,10000,Buffer[779],10
13,3596,25698,10000,Buffer[653],13
13,3601,24306,10000,Buffer[881],90
13,3594,25270,10000,Buffer[995],58
13,7533,24946,10000,Buffer[746],93
13,3591,27727,10000,Buffer[989],42
13,3744,28983,10000,Buffer[888],38
13,3562,30150,10000,Buffer[691],28
13,3519,23821,10000,Buffer[955],79
13,3596,26441,10000,Buffer[855],83
13,3562,31532,10000,Buffer[612],106
13,3586,27016,10000,Buffer[548],86
13,3685,35333,10000,Buffer[733],55
13,4311,23841,10000,Buffer[754],120
13,3589,26873,10000,Buffer[875],36
13,3596,24587,10000,Buffer[811],113
13,3611,34694,10000,Buffer[779],28
13,3650,24955,10000,Buffer[518],56
13,3635,33431,10000,Buffer[792],19
13,3638,33045,10000,Buffer[801],103
13,3638,26286,10000,Buffer[571],64
13,3653,25201,10000,Buffer[533],121
13,6974,24166,10000,Buffer[687],118
13,3563,27334,10000,Buffer[796],79
13,6158,26296,10000,Buffer[842],84
13,3576,27743,10000,Buffer[1015],8
13,3587,31781,10000,Buffer[647],84
13,3537,26073,10000,Buffer[824],73
13,3512,26739,10000,Buffer[674],11
13,3565,25182,10000,Buffer[584],53
13,3544,26257,10000,Buffer[795],74
13,3575,25272,10000,Buffer[647],70
13,3642,28227,10000,Buffer[908],33
13,3594,24967,10000,Buffer[926],62
13,3565,31320,10000,Buffer[641],36
13,3634,26989,10000,Buffer[522],41
13,4319,26907,10000,Buffer[729],44
13,3641,25963,10000,Buffer[549],80
13,3533,24102,10000,Buffer[1011],75
13,3554,36149,10000,Buffer[616],104
13,3540,29343,10000,Buffer[813],59
13,3658,29783,10000,Buffer[568],16
13,3625,28183,10000,Buffer[760],20
13,3533,25940,10000,Buffer[683],67
13,3625,24088,10000,Buffer[713],121
13,3640,28836,10000,Buffer[799],1
13,3608,38548,10000,Buffer[616],82
13,3613,24964,10000,Buffer[644],52
13,3533,24967,10000,Buffer[893],70
13,3586,26095,10000,Buffer[689],91
13,3815,29294,10000,Buffer[684],122
13,3611,25346,10000,Buffer[919],108
13,3574,30159,10000,Buffer[881],33
13,3612,26183,10000,Buffer[575],122
13,3592,24996,10000,Buffer[704],72
13,3686,29307,10000,Buffer[998],4
13,3563,24390,10000,Buffer[804],87
13,3550,23917,10000,Buffer[546],74
13,4068,27750,10000,Buffer[883],77
13,3590,24312,10000,Buffer[765],113
13,3624,29872,10000,Buffer[937],22
13,3613,30406,10000,Buffer[935],21
13,3611,24957,10000,Buffer[694],69
13,3647,25521,10000,Buffer[932],88
13,3530,31985,10000,Buffer[996],116
13,3585,24488,10000,Buffer[629],124
13,3629,25781,10000,Buffer[738],79
13,3535,25771,10000,Buffer[915],0
13,3622,25760,10000,Buffer[760],14
13,4061,31097,10000,Buffer[618],94
13,3538,28822,10000,Buffer[691],69
13,3646,33219,10000,Buffer[831],5
13,3571,24468,10000,Buffer[842],54
14,5605,23307,10000,Buffer[688],67
14,3438,24382,10000,Buffer[724],92
14,3436,26127,10000,Buffer[774],54
14,3425,24456,10000,Buffer[915],29
14,3429,23543,10000,Buffer[668],36
14,3458,23227,10000,Buffer[807],56
14,3439,23780,10000,Buffer[625],107
14,3423,23689,10000,Buffer[702],82
14,3481,24115,10000,Buffer[951],122
14,3414,27297,10000,Buffer[644],22
14,3447,23142,10000,Buffer[776],64
14,3475,25879,10000,Buffer[631],56
14,3390,23201,10000,Buffer[862],74
14,3465,25879,10000,Buffer[822],38
14,3556,23843,10000,Buffer[966],82
14,3524,24209,10000,Buffer[792],4
14,3496,25392,10000,Buffer[815],75
14,3554,27338,10000,Buffer[948],93
14,3552,23808,10000,Buffer[988],56
14,3487,23587,10000,Buffer[568],69
14,6760,26122,10000,Buffer[732],67
14,3477,23484,10000,Buffer[595],92
14,3476,26518,10000,Buffer[911],62
14,3979,26925,10000,Buffer[909],38
14,3491,25208,10000,Buffer[605],113
14,3432,23295,10000,Buffer[692],97
14,7012,23755,10000,Buffer[1021],122
14,3466,23827,10000,Buffer[970],65
14,3415,24365,10000,Buffer[589],5
14,3409,25946,10000,Buffer[750],92
14,3457,23804,10000,Buffer[1004],124
14,3489,23662,10000,Buffer[916],17
14,6993,23304,10000,Buffer[894],10
14,3486,23462,10000,Buffer[705],94
14,3469,24395,10000,Buffer[664],106
14,8313,23395,10000,Buffer[874],38
14,3419,23287,10000,Buffer[596],47
14,3723,25030,10000,Buffer[914],53
14,7392,24208,10000,Buffer[783],98
14,3413,23847,10000,Buffer[583],22
14,3459,23985,10000,Buffer[766],97
14,4126,24911,10000,Buffer[922],66
14,3456,25590,10000,Buffer[717],83
14,3459,26752,10000,Buffer[571],98
14,6653,23563,10000,Buffer[800],53
14,3481,25578,10000,Buffer[846],98
14,3474,23530,10000,Buffer[1023],51
14,8632,25904,10000,Buffer[868],41
14,3552,27199,10000,Buffer[753],89
14,3492,26397,10000,Buffer[760],96
14,7070,23342,10000,Buffer[572],85
14,3497,30406,10000,Buffer[818],52
14,3452,24052,10000,Buffer[550],4
14,4187,23236,10000,Buffer[710],36
14,3390,23992,10000,Buffer[955],22
14,3820,27566,10000,Buffer[930],69
14,9201,28527,10000,Buffer[559],24
14,3480,24347,10000,Buffer[946],105
14,3528,29160,10000,Buffer[594],107
14,4151,26476,10000,Buffer[870],0
14,3438,23517,10000,Buffer[733],48
14,3472,23895,10000,Buffer[704],104
14,3454,26468,10000,Buffer[834],34
14,3444,25628,10000,Buffer[642],15
14,3437,24237,10000,Buffer[898],90
14,6077,25600,10000,Buffer[985],40
14,3470,31524,10000,Buffer[901],38
14,3458,27703,10000,Buffer[770],99
14,3417,26562,10000,Buffer[755],11
14,3496,24278,10000,Buffer[651],76
14,3529,25873,10000,Buffer[793],87
14,6268,26620,10000,Buffer[671],94
14,3492,24018,10000,Buffer[654],54
14,3484,24358,10000,Buffer[655],0
14,3419,26352,10000,Buffer[597],84
14,3494,23958,10000,Buffer[996],45
14,3487,27203,10000,Buffer[1013],112
14,3488,24709,10000,Buffer[695],71
14,5813,24472,10000,Buffer[908],11
14,3497,26778,10000,Buffer[694],100
14,3493,29064,10000,Buffer[699],51
14,3528,26312,10000,Buffer[934],47
14,3472,24394,10000,Buffer[845],4
14,3503,27410,10000,Buffer[871],41
14,3532,31993,10000,Buffer[644],100
14,3771,26074,10000,Buffer[795],118
14,3514,36644,10000,Buffer[743],67
14,3488,24670,10000,Buffer[578],22
14,3496,24048,10000,Buffer[630],22
