runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
2,3266,20517,250000,2300563957686614,-7455875851976504
2,3400,20282,250000,-1479369713646351,3731174831297663
2,3276,20641,250000,6806062905804419,-8211316783936395
2,3401,20437,250000,7482428621413657,3554278870138581
2,3316,20656,250000,-1919998287604261,-8413122588469995
2,3307,19622,250000,-8898637013689332,7117019423242229
2,3266,22922,250000,2174331670387979,-1156950516249875
2,3436,20545,250000,7999025365819819,-4147481091465722
2,3296,19996,250000,-5312963894662383,-4132028345720264
2,3296,19816,250000,1399013277520640,8120792569425350
2,3273,19892,250000,-1966218595447614,4137205104614799
2,3280,19952,250000,617696796654108,8426832562024430
2,3380,20884,250000,5961123364613594,-7751366639647986
2,3353,20455,250000,-5025757924324653,-1074521661751233
2,3285,20247,250000,80332805762347,6110078540541620
2,3276,20941,250000,-8607301721979453,4645535415090985
2,3273,21017,250000,5301442280368662,4722399218576401
2,3276,22938,250000,-6860306367127434,-39609161907262
2,3273,21300,250000,-7616014728971833,1049530854974801
2,3493,22588,250000,-7366181477301028,502053759018604
2,3271,21690,250000,6510498863130932,-7839445621818831
2,3274,20976,250000,6741410662550934,8954194421081008
2,3275,21562,250000,-7908100090546774,-8879394880095538
2,3264,20464,250000,2990289740085950,-3912912531343595
2,3267,20436,250000,-58327558638911,-7596014520694998
2,3349,20485,250000,1624706672630390,1239057541792467
2,3264,20362,250000,7978564863473306,4135425555870264
2,3265,20502,250000,-1376639141680215,-6900241503454830
3,3972,24541,250000,-4867772866267315,4881627310109817
3,3915,24742,250000,5426016579840781,-7583458292958303
3,3905,24704,250000,7551104397793422,6082947159549536
3,3912,24738,250000,4449183102647193,5484680269825459
3,3907,24813,250000,4845000252895258,706488087874059
3,3903,24752,250000,2541489750859601,-7459607974159269
3,4745,24799,250000,6560172915002599,-2180187107310607
3,3906,24680,250000,7104261842179503,3768651832387373
3,3907,25072,250000,3601387195381257,2893215002986860
3,3913,24762,250000,-5105024533073312,6073692937570907
3,3902,24531,250000,-2870011849989331,-6224161067947791
3,3912,24809,250000,-7776961950304408,-6192377987212048
3,3990,24750,250000,-3616595860143485,-228693248981395
3,3907,24665,250000,6614857831846739,-1564307878950782
3,3901,24844,250000,5869245109347582,860175237715784
3,4241,24825,250000,-7433595903947239,8536921681381670
3,3921,24861,250000,1932781074880857,-1594714914387338
3,3919,24723,250000,7431248513124412,5807048343288567
3,3968,24919,250000,3677127415630502,-6455349568928569
3,3905,24998,250000,374652470526568,-4530763110934637
3,3906,24672,250000,-8415782699918381,-4327619825350303
3,3906,24785,250000,5433655541199345,4696256107958339
3,3902,24527,250000,-8998876708422725,-1664064734292661
3,4174,24801,250000,-473004705835140,-4461134469097028
3,3906,24648,250000,43724083324788,232231849723343
3,4722,24677,250000,-1187346577548360,-8606786101960611
3,4257,24809,250000,-8572247876602623,-926531531032378
3,3902,24583,250000,-6715463612581202,1988460855881250
3,4036,24665,250000,4828420712187377,5286193634673522
3,4340,24690,250000,-4347839983163711,-5989051164001873
3,4625,24448,250000,-5271641589635703,7749942229887845
3,3908,24812,250000,5049698477639455,-1320727808721704
3,3921,24623,250000,-3585075101092749,-5033215943353508
3,3906,24634,250000,-6679946292102254,4228831519162716
3,3914,24764,250000,1947484773883951,3237744792386015
3,4458,24473,250000,-1676389189959429,-1513801249624819
3,3966,24595,250000,-2859962031350451,1072608343506013
3,3907,24601,250000,-8617004953040961,7586343111871780
3,3920,24685,250000,-8971853255751210,3503690405454990
3,3905,24591,250000,-61983755486504,5831668168483455
3,3905,24912,250000,587283593168998,7728195650867352
3,4641,24723,250000,8018175784930856,4970165762186589
