runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.value.float
26,3270,17325,250000,2.8887272029681763e+307
26,3288,17275,250000,4.9532297156621485e+306
26,3265,17316,250000,6.501389233344601e+307
26,3264,17101,250000,1.0319223713768281e+307
26,3263,17224,250000,1.7562868831279682e+308
26,3323,17163,250000,7.541723857312918e+307
26,3264,17197,250000,2.1481762929630911e+307
26,3292,17211,250000,1.0273875836968407e+308
26,3277,17159,250000,8.456302144054667e+307
26,3288,17287,250000,1.2478978540035246e+308
26,3299,17160,250000,1.2428329512000942e+307
26,3332,17178,250000,1.2926529442798724e+308
26,3286,17240,250000,1.603695230196285e+307
26,3282,17219,250000,1.380457883185634e+307
26,3284,19324,250000,1.6219673178467163e+308
26,3273,20795,250000,4.2840456482343565e+307
26,3273,20328,250000,2.836932994251509e+306
26,3319,19542,250000,2.3093531498448996e+307
26,3289,19315,250000,6.58206367003161e+307
26,3286,19859,250000,1.6238079772788693e+308
26,3284,19988,250000,1.7192175554992417e+308
26,3296,19413,250000,1.5512262849689236e+307
26,3286,19459,250000,1.0203432871421015e+308
26,3335,20457,250000,5.578002211138729e+307
26,3294,19636,250000,4.616402177655031e+306
26,3281,20145,250000,1.0949475088816413e+308
26,3283,19713,250000,1.7303213924038674e+308
26,3293,21175,250000,8.032530714404087e+307
26,3283,21115,250000,7.531164685098376e+307
26,3322,19888,250000,1.5975713202185518e+307
26,3274,20010,250000,1.1312010755114755e+308
26,3271,19525,250000,9.57359778387578e+307
26,3272,19779,250000,3.652933356891855e+307
26,3266,19579,250000,1.1543944342725621e+308
26,3279,19781,250000,4.445506680480335e+307
26,3319,21187,250000,9.124607593939654e+307
26,3269,20906,250000,1.5638970153307196e+308
26,3292,19572,250000,6.374204314983554e+306
26,3287,22301,250000,5.2631937757627094e+306
26,3265,19253,250000,6.667691444054459e+307
26,3272,19802,250000,5.721413137505543e+307
26,3319,19544,250000,1.4552737405276166e+308
26,3269,19680,250000,1.3588203799360954e+308
26,3267,20842,250000,1.6425046197148863e+308
26,3266,20058,250000,1.7141985857250678e+308
26,3272,20744,250000,1.26816208300014e+307
26,3279,19517,250000,7.738438307468674e+307
26,3324,20561,250000,3.586297321835092e+307
26,3278,19675,250000,8.012490383837761e+307
26,3273,21193,250000,3.3452118754743634e+307
26,3267,20726,250000,6.341996918461448e+307
26,3267,20879,250000,5.678462958149794e+307
26,3279,19629,250000,5.000633409298707e+307
26,3330,20059,250000,1.0645524418782444e+308
26,3275,20473,250000,3.5975922062635395e+307
26,3275,20283,250000,1.5382496502286106e+307
26,3271,21136,250000,1.7364851578673002e+305
26,3264,20779,250000,1.4237672464619142e+308
26,3277,20045,250000,2.608323716941358e+307
26,3327,20580,250000,5.2796671740690846e+306
26,3268,19615,250000,1.2913231203843036e+307
26,3276,19653,250000,1.2020562036053078e+308
26,3291,20155,250000,8.129232307141598e+307
26,3278,18197,250000,1.3099606234612952e+308
26,3277,20191,250000,2.9610723861448546e+307
26,3323,19676,250000,2.0391619379048096e+307
26,3272,19616,250000,3.6067621289437457e+307
26,3273,20240,250000,2.095374316630228e+307
26,3265,20598,250000,7.700524805210571e+307
26,3270,20661,250000,1.5807222262622688e+308
26,3275,19908,250000,1.0646665177999314e+308
26,3323,19877,250000,1.8824197554906542e+307
27,3909,23949,250000,1.296903830666475e+308
27,3908,24654,250000,1.0923445115708433e+306
27,4768,25557,250000,1.7161517357197986e+308
27,4283,25095,250000,3.004589199274078e+307
27,4603,24507,250000,3.390302646138488e+307
27,3913,27327,250000,1.190115659290598e+308
27,4342,24491,250000,4.333187028574348e+307
27,3960,25032,250000,1.994950243265312e+307
27,3910,25454,250000,1.5695408944302548e+308
27,3910,26935,250000,6.104644435623305e+307
27,3910,24661,250000,5.56371752778728e+307
27,3904,24601,250000,5.310343820179506e+307
27,4491,24886,250000,9.845345242821237e+307
27,3954,25270,250000,1.5960118539325765e+307
27,4290,24624,250000,1.2955431514521416e+308
27,3911,24810,250000,5.730945289574798e+307
27,3913,24654,250000,1.9281099876357124e+307
27,3912,24646,250000,3.2426020736466086e+307
27,3906,27265,250000,1.3200489895453803e+308
27,4722,24558,250000,1.0443878395085054e+308
27,4437,23839,250000,1.7641560333729503e+308
27,3939,23872,250000,1.5839053239760638e+308
27,4251,23944,250000,2.06503374833691e+307
27,4516,23985,250000,8.473157598787604e+307
27,4025,23904,250000,2.0510041633724527e+305
27,4370,23825,250000,4.2018552124731256e+307
27,4648,23876,250000,8.229083904627109e+307
27,4875,23881,250000,1.0063895936591544e+308
27,4400,23887,250000,2.284346606117001e+307
27,4673,23850,250000,1.2319917342020584e+308
27,3905,23878,250000,4.810210244978549e+307
27,4519,23908,250000,1.5841569757615226e+308
27,4762,23868,250000,8.641153484866612e+307
27,4242,23929,250000,9.732134845074816e+307
27,3902,23845,250000,1.447732658064216e+308
27,3898,23810,250000,5.895702666268326e+307
27,4326,23847,250000,1.5346025637405933e+308
27,4673,23714,250000,1.4806416305149113e+308
27,4873,23904,250000,1.5103473648302355e+308
27,4404,23820,250000,3.647805463481633e+307
27,4731,23839,250000,1.1708515124454996e+308
27,4189,24005,250000,8.562488511712463e+307
27,4491,23937,250000,9.173111702051758e+307
27,4821,23858,250000,2.5061485242981343e+307
27,4260,23743,250000,2.347184468032238e+307
27,4543,23858,250000,1.4812836359340386e+307
27,4869,23878,250000,4.92474871290604e+307
27,4339,23788,250000,9.033564046571043e+307
27,3904,23780,250000,1.9032142661684582e+307
27,4943,23825,250000,1.3393219480709368e+308
27,4410,23961,250000,7.067758460885638e+307
27,3908,23946,250000,1.0257632077063706e+307
27,3900,23847,250000,1.503531470051998e+308
27,4492,23868,250000,1.5081990314541397e+308
27,3918,24087,250000,5.668027647244746e+307
27,3957,23796,250000,1.6364350499271102e+308
27,4567,23805,250000,1.2060086588260725e+308
27,4864,23828,250000,9.023694174840126e+307
27,3903,23866,250000,5.766766388720014e+307
27,4637,23783,250000,1.152899184935992e+308
27,4132,23788,250000,1.373636354620644e+308
27,4496,23858,250000,4.379338057867642e+307
27,3922,23748,250000,6.398354138889403e+307
27,3899,23874,250000,1.005887964891837e+308
27,4511,23913,250000,9.288967091316516e+307
27,3996,23627,250000,6.03805096622399e+307
27,3901,23832,250000,1.700850944722945e+307
27,3956,23980,250000,9.792853488029518e+307
27,4078,23880,250000,1.4646133945371611e+308
27,4372,23846,250000,1.1069592433054229e+308
27,4674,23904,250000,1.4105436366971465e+308
27,3902,23756,250000,1.4163741772808723e+308
27,4459,24005,250000,6.50804651601434e+307
27,4801,23809,250000,7.650457093910051e+307
27,3903,24191,250000,1.470759082152125e+308
27,4529,23983,250000,1.5818008403364574e+308
27,3916,24683,250000,1.538391005451811e+308
27,3906,23947,250000,7.010061131810005e+307
27,3909,24148,250000,1.5781760323846886e+308
27,4189,24025,250000,3.7385708768881586e+307
27,3912,24047,250000,2.9124780688918425e+307
27,3909,24133,250000,1.233618799865557e+308
27,3912,24029,250000,1.3903076402501208e+308
27,3909,24102,250000,2.5519089537520223e+307
27,3907,24079,250000,1.1679540578757045e+308
27,3912,24055,250000,8.264199681685093e+306
27,3911,24201,250000,6.636766560186517e+307
27,3907,24009,250000,8.334552883367398e+306
27,3913,24081,250000,1.1734333172234765e+308
27,3912,23994,250000,9.745164178212445e+307
27,3909,24110,250000,1.1040399327081983e+308
27,3967,24113,250000,9.483296805552873e+307
27,3903,24063,250000,1.6853150576556614e+308
27,3910,23993,250000,5.851594697867613e+307
27,3905,24031,250000,4.400716234344426e+307
27,3903,24140,250000,1.2743659284441065e+308
27,3953,24009,250000,1.0413795245822154e+308
27,4042,24036,250000,1.4337259780806592e+308
27,3977,24149,250000,1.000712222053476e+308
27,3908,24078,250000,6.949374323169635e+307
28,3909,23179,250000,1.5536450627271487e+308
28,3914,23073,250000,1.761090289731194e+307
28,3924,22786,250000,1.0542394039015358e+307
28,3902,22860,250000,1.063046930510402e+308
28,4767,22906,250000,1.6710941334840328e+306
28,4281,22730,250000,1.2132959526117362e+308
28,3918,22815,250000,1.7234040668319262e+308
28,4046,22773,250000,1.7194507939250462e+308
28,4330,22755,250000,1.6688122648200474e+308
28,4624,23000,250000,1.182198985907506e+308
28,3908,23017,250000,1.442597072683562e+308
28,3916,22674,250000,1.2996202670827231e+308
28,4709,22850,250000,1.461508588731854e+308
28,4192,22751,250000,3.9190539262422275e+305
28,4503,22939,250000,2.395083074814205e+307
28,4771,22936,250000,5.755970581012891e+307
28,4266,22773,250000,1.8353343210291115e+307
28,3915,22721,250000,1.0643634904770394e+308
28,5837,22771,250000,1.1294660142903445e+308
28,4338,22875,250000,2.5766127342159078e+306
28,3910,22813,250000,1.2410408597089791e+308
28,5634,22944,250000,1.3373000218582673e+307
28,3906,22795,250000,1.1658136112588065e+308
28,4718,22853,250000,8.913577708067901e+307
28,4195,22844,250000,8.10139464306669e+307
28,4495,22766,250000,6.08785097732164e+307
28,4118,22778,250000,6.386425363783923e+306
28,4292,22843,250000,1.782657163725551e+308
28,4580,22735,250000,7.784538266687296e+307
28,4873,22849,250000,1.405262672964447e+308
28,4374,22846,250000,1.2566387516473436e+307
28,5516,22766,250000,5.109448638309054e+307
28,4158,22746,250000,1.7863236554458527e+308
28,4440,22875,250000,1.6308814387545615e+308
28,3944,22789,250000,5.013437453267263e+307
28,3910,22802,250000,1.782615076264005e+308
28,4539,22820,250000,1.19169886498988e+307
28,4828,22845,250000,5.662175811313774e+307
28,3913,22757,250000,1.4765045057690074e+307
28,4594,22837,250000,7.853795436934021e+307
28,4894,22722,250000,1.7879814492266497e+307
28,4402,22844,250000,1.1175714651604927e+308
28,3903,23036,250000,2.9639281394683106e+307
28,4167,22820,250000,1.0992053469257396e+308
28,4477,22877,250000,1.2494822476940763e+308
28,4822,22889,250000,1.1825552992257547e+308
28,4250,22870,250000,1.155436366604367e+308
28,4538,22744,250000,1.0470239768628846e+308
28,4966,22850,250000,1.3661359257082858e+307
28,4321,22841,250000,1.2565543490808766e+308
28,3912,22862,250000,9.665006886510344e+306
28,5188,22796,250000,7.081051094783098e+307
28,4394,22921,250000,1.7850945759005809e+308
28,3914,22776,250000,1.4424223625657101e+308
28,3915,22774,250000,1.1421432652530086e+307
28,4476,22733,250000,6.705544050078012e+307
28,5692,22814,250000,1.74761956579922e+308
28,3914,22950,250000,1.5036388348288954e+308
28,4542,25049,250000,2.0771509723201776e+307
28,4070,22987,250000,1.7297928415332699e+308
28,4839,22796,250000,1.4360186933169875e+308
28,4624,22868,250000,1.3075960564124152e+308
28,4155,22832,250000,6.146266418482319e+307
28,3912,22738,250000,1.4111279848594526e+308
28,5663,23306,250000,1.0747300384531785e+307
28,4218,22968,250000,1.4609060759048906e+308
28,4516,22921,250000,3.7662541727643574e+306
28,5757,22811,250000,1.351243077072055e+308
28,4303,22751,250000,9.518335626461764e+307
28,4567,22921,250000,4.1567352684231476e+307
28,4905,22928,250000,9.959364746342303e+307
28,3918,22966,250000,6.644254173789031e+307
28,3913,22913,250000,1.5874834833067237e+308
28,4158,23030,250000,1.3903050800496327e+308
28,3915,22840,250000,1.0089253551545653e+308
28,4735,22907,250000,1.1660837793943278e+308
28,4243,22800,250000,9.740025150708896e+307
28,3919,22785,250000,1.837006289528194e+307
28,4820,22868,250000,9.588767296940434e+307
28,4314,22851,250000,1.446126568650672e+308
28,3906,22889,250000,1.1299992857952249e+308
28,4098,22788,250000,8.205734259746706e+307
28,3901,22929,250000,5.910847503566096e+307
28,4678,22880,250000,1.6619424041299471e+308
28,4173,22778,250000,1.1045718911950743e+308
28,5096,22917,250000,8.051810947483723e+307
28,4728,22990,250000,6.258622685339059e+307
28,4254,22800,250000,2.996193766778149e+307
28,3900,22742,250000,1.6603469054193286e+308
28,4055,22869,250000,1.0752752122592289e+308
28,3904,22754,250000,2.8579225895336284e+306
28,3909,22784,250000,7.51868982290837e+307
28,4886,23019,250000,1.6250993278644546e+308
28,4980,22812,250000,1.216264397982429e+308
28,4690,22837,250000,4.302593041526122e+307
28,4516,22853,250000,3.6899317290313844e+307
28,3908,23057,250000,2.167113273854282e+307
28,4718,22871,250000,5.225701625750082e+307
28,4260,22767,250000,8.230186261610795e+307
28,3903,22876,250000,1.4467668512745832e+308
29,3246,19177,250000,1.2762844121080338e+307
29,3318,19242,250000,3.746718910985424e+307
29,3247,19234,250000,2.428726900636851e+307
29,3274,19303,250000,1.440953725865905e+308
29,3332,19343,250000,7.442216215515356e+307
29,3251,19346,250000,1.5350807357356617e+308
29,3267,19321,250000,3.158459205358221e+307
29,3282,19388,250000,2.290911996035635e+307
29,3268,19307,250000,6.667533060569813e+307
29,3289,19265,250000,9.256848040568133e+307
29,3335,19363,250000,1.4039551160002599e+308
29,3248,19364,250000,1.5331952530321376e+308
29,3271,19291,250000,1.1835967214095128e+308
29,3272,19394,250000,5.006831839324239e+306
29,3246,19295,250000,2.264762536091005e+307
29,3278,19398,250000,1.693294845795311e+308
29,3347,19466,250000,1.7532242503797337e+308
29,3250,19283,250000,1.3160930436298648e+308
29,3268,19330,250000,6.333996978852323e+307
29,3272,19348,250000,1.1047308467315159e+307
29,3244,19513,250000,1.162137257205435e+308
29,3271,19390,250000,1.6196724570877192e+308
29,3336,19450,250000,4.763715965722589e+307
29,3267,19179,250000,6.018706918599825e+307
29,3274,19436,250000,5.701784838800225e+307
29,3273,19297,250000,1.352875553411042e+307
29,3266,19357,250000,3.209397480433409e+307
29,3273,19154,250000,1.121424647067341e+308
29,3333,19236,250000,2.7585179908054174e+307
29,3273,19197,250000,1.6794948202781418e+308
29,3265,19148,250000,1.725593193952903e+308
29,3270,19278,250000,1.2216174137185103e+308
29,3269,19164,250000,1.352860746211721e+308
29,3273,19238,250000,9.012786902226934e+307
29,3334,19188,250000,5.073084510978349e+307
29,3267,19261,250000,1.3702529037006808e+308
29,3270,19206,250000,4.1464275941345237e+307
29,3289,19231,250000,1.5159179232900517e+308
29,3267,19295,250000,5.347421166885564e+307
29,3338,29045,250000,1.2682449999113068e+308
29,3467,28788,250000,1.7170423610796443e+308
29,3246,19129,250000,5.828429116678989e+307
29,3294,19196,250000,1.7381954204626294e+308
29,3281,19123,250000,6.607007261876504e+307
29,3247,19128,250000,7.172483423155504e+307
29,3272,19276,250000,1.7923417892103706e+308
29,3323,19115,250000,1.226257404408594e+308
29,3267,19271,250000,4.763270555863656e+306
29,3265,19209,250000,1.0219075319497094e+308
29,3283,19185,250000,1.0529563782977844e+308
29,3276,19229,250000,4.885340882108208e+306
29,3266,19164,250000,1.5754502422619103e+308
29,3328,19245,250000,3.928732142481377e+307
29,3263,19250,250000,3.237287959825882e+307
29,3301,19361,250000,1.5091945319745187e+308
29,3266,19148,250000,6.367156615522481e+307
29,3271,19110,250000,5.642252482028641e+307
29,3280,19244,250000,1.7312922401512304e+308
29,3342,19223,250000,1.3409529488629e+308
29,3270,19308,250000,1.7335642830855743e+308
29,3266,19139,250000,1.7178863226455878e+308
29,3270,19219,250000,1.0904292401637063e+308
29,3272,19304,250000,2.69113083169529e+307
29,3278,19340,250000,1.5239010971266602e+307
29,3331,19147,250000,1.746974955906093e+308
29,3269,19211,250000,7.95852691673953e+307
29,3264,19196,250000,1.4561222666649615e+308
29,3282,19277,250000,7.533017818663894e+307
29,3285,19205,250000,3.7934850650478805e+307
29,3264,19190,250000,1.45230153584529e+308
29,3325,19208,250000,1.6784456284514084e+308
29,3269,19233,250000,5.120907449956162e+307
29,3269,19242,250000,8.958421288836e+307
29,3275,19229,250000,1.37847426927925e+307
29,3264,19269,250000,1.208220829390546e+308
29,3273,19241,250000,5.503320331375754e+307
29,3330,19184,250000,1.12217879214115e+308
29,3270,19194,250000,3.660603531981124e+307
29,3272,19279,250000,9.126258589156318e+307
29,3267,19126,250000,1.751907616349122e+308
29,3265,19263,250000,8.492735561787882e+307
29,3268,19287,250000,2.640598882391258e+307
29,3325,19283,250000,3.4391764431026294e+307
29,3271,19244,250000,1.780202476193709e+308
29,3264,19297,250000,1.9839102771295812e+306
29,3267,19108,250000,1.6420487514355412e+308
29,3264,19193,250000,1.7215644866112654e+307
29,3271,19254,250000,3.7002713924369913e+307
29,3333,19250,250000,3.9836858900563305e+307
29,3268,19154,250000,1.5892082587320925e+308
29,3266,19119,250000,1.5578797179070013e+308
29,3266,19195,250000,9.796716413654752e+306
29,3267,19277,250000,3.5146387145970157e+307
29,3268,19180,250000,9.90878956397546e+307
29,3335,19162,250000,5.547783756615226e+307
29,3268,19216,250000,1.6274159160415473e+308
29,3263,19168,250000,1.3865891416117355e+308
29,3275,19162,250000,1.4927108467431196e+308
29,3269,19267,250000,1.792492430152633e+308
29,3275,19274,250000,8.534962004241137e+307
30,4206,24200,250000,8.768057437767648e+306
30,5767,23896,250000,5.063959382500956e+307
30,4339,24004,250000,4.367226764510936e+307
30,4672,23935,250000,7.54133575637384e+307
30,4162,23873,250000,5.01713744326892e+307
30,3904,23819,250000,9.244604691801273e+307
30,4815,23861,250000,2.1621008934131494e+307
30,4262,23782,250000,4.839470525895533e+307
30,4489,23858,250000,9.585106301270615e+307
30,4823,23917,250000,1.1612079513460557e+307
30,4360,24048,250000,6.879696097802767e+307
30,4609,23885,250000,1.0720791910222742e+308
30,4943,23853,250000,1.4520638777752101e+308
30,4435,23897,250000,1.3260030487707065e+308
30,4685,23935,250000,3.4677847769148687e+307
30,4194,23823,250000,1.0828700199815395e+308
30,4510,24004,250000,1.4807256955627088e+308
30,4771,23886,250000,1.4963835019720487e+308
30,4329,23929,250000,1.5864536928225215e+308
30,4567,23867,250000,7.730821034432268e+306
30,4858,23879,250000,1.4223357930925028e+307
30,4342,23841,250000,1.6294941727982622e+308
30,4658,23817,250000,1.009107320905287e+308
30,4875,23871,250000,7.40115142145659e+307
30,4472,23880,250000,8.397443627510569e+307
30,4745,23930,250000,5.060860053071896e+306
30,4207,23840,250000,1.0242839133494827e+308
30,4499,23815,250000,6.846541790758301e+307
30,4825,23863,250000,1.4494433200179185e+306
30,4279,23894,250000,1.4506163962604e+308
30,4621,23859,250000,9.431635180574472e+307
30,4695,23881,250000,7.379020603758976e+307
30,4354,23939,250000,7.539701854486283e+307
30,4673,23952,250000,1.727178911563571e+308
30,4900,23953,250000,4.782569832934878e+307
30,4435,23912,250000,1.4391811166346443e+308
30,4785,23804,250000,5.815665020404447e+307
30,4219,23881,250000,5.465405094473046e+307
30,3902,23904,250000,7.419133385481306e+307
30,4810,23769,250000,5.335061845396406e+307
30,4307,23790,250000,6.064955811257894e+307
30,4592,23796,250000,1.3401329059874066e+308
30,4929,23810,250000,2.2594038835240413e+307
30,4373,23783,250000,4.869194829930252e+307
30,4677,23818,250000,5.226528795860354e+307
30,4879,23923,250000,1.2015954746535662e+307
30,4497,23835,250000,1.5334935504646637e+308
30,4753,23820,250000,1.7657232590027482e+307
30,4294,23830,250000,9.148225456155715e+307
30,4592,24088,250000,1.1415333941347758e+308
30,4037,23895,250000,8.106954117527137e+307
30,3911,23871,250000,6.498827592471519e+307
30,4640,23888,250000,1.4302196628866604e+308
30,4878,23869,250000,9.14593201295069e+307
30,3913,23985,250000,1.2634888276688592e+308
30,4732,24011,250000,9.46023144368277e+307
30,4179,24017,250000,1.5599474562603747e+308
30,4460,24330,250000,7.955190841935073e+307
30,3925,24054,250000,1.4185604775378907e+308
30,3911,23976,250000,6.987615830428361e+307
30,4599,24033,250000,5.641925727193477e+307
30,4029,23902,250000,3.352762324626138e+307
30,4333,23917,250000,3.214567359373548e+307
30,3925,24259,250000,6.946018629260582e+307
30,4113,23849,250000,1.3977962176729455e+308
30,4411,23882,250000,1.5793035100045478e+308
30,3969,23863,250000,1.5934887733268005e+308
30,3920,23882,250000,3.1548147953098015e+307
30,4492,23823,250000,1.2250075488119726e+308
30,4786,23894,250000,1.7937900477467428e+308
30,4337,23841,250000,4.1728391568824333e+307
30,4563,23891,250000,7.410827761070293e+306
30,4911,23833,250000,8.592475353959131e+307
30,4353,23871,250000,8.06551662784459e+307
30,4650,23872,250000,6.485410884810898e+307
30,4578,24005,250000,5.422979864581596e+307
30,4442,23902,250000,3.05042547803383e+307
30,4723,23923,250000,8.030594255210568e+307
30,4302,23876,250000,1.3892551892006307e+308
30,4528,24111,250000,5.254952950709513e+307
30,4733,23919,250000,1.0063489199524233e+308
30,3910,23866,250000,1.2494112997994359e+308
30,4615,23915,250000,5.357986059869396e+307
30,4084,23871,250000,3.833210674778117e+307
30,4420,23887,250000,6.445815425394395e+307
30,4707,23964,250000,1.7809153920430692e+308
30,3908,23891,250000,2.7965016392197897e+307
30,3917,23967,250000,4.111969084693795e+307
30,4775,23838,250000,1.046094349709053e+308
30,4253,23851,250000,3.334440401401397e+307
30,3966,24096,250000,1.600254742131974e+308
30,4759,24036,250000,1.7538980078564311e+308
30,4304,23899,250000,2.576430619075405e+307
30,3909,23800,250000,1.635176744828472e+308
30,3912,24011,250000,8.823940006281052e+306
30,4388,23876,250000,1.002024813711002e+308
30,4778,24115,250000,4.3942882399753846e+307
30,3920,23971,250000,9.911963299706343e+307
30,4463,23987,250000,1.4540477591604955e+308
30,4771,23972,250000,9.578471252479323e+307
31,3393,20568,250000,1.0514987648786454e+308
31,3285,17844,250000,3.9642243029673465e+307
31,3321,18036,250000,1.1958263156594833e+308
31,3276,17849,250000,1.344326368341203e+308
31,3357,17790,250000,1.6325957709281924e+307
31,3267,17795,250000,2.821910429604688e+307
31,3266,17909,250000,1.9447994029940106e+307
31,3273,17782,250000,1.5000555118961455e+308
31,3275,18829,250000,1.5798244620732612e+308
31,3290,17849,250000,1.7376994552716334e+308
31,3298,17660,250000,1.0372587072945936e+308
31,3279,17760,250000,1.3619325942520264e+307
31,3265,17825,250000,1.751912160639046e+308
31,3294,17925,250000,1.1365785238867566e+307
31,3271,17907,250000,1.1474823617220064e+308
31,3286,17935,250000,1.6313955828263345e+308
31,3381,21320,250000,5.135643098356611e+307
31,3278,17843,250000,4.684263234492755e+307
31,3269,17999,250000,1.6566805404991885e+308
31,3264,22077,250000,1.3801725263822752e+308
31,3263,17859,250000,4.713914934084912e+306
31,3279,17842,250000,1.2021163289614019e+308
31,3338,17932,250000,7.125234694890811e+307
31,3307,18104,250000,1.5831764031452862e+307
31,3295,17927,250000,1.6475866172684172e+308
31,3290,17782,250000,8.491719955824848e+307
31,3281,17839,250000,1.1166944872468443e+308
31,3292,17851,250000,1.33122186207298e+307
31,3351,18194,250000,1.195997527873338e+308
31,3276,21234,250000,9.079418055251718e+307
31,3268,17910,250000,3.351331509019192e+306
31,3277,18036,250000,1.6344924343688973e+307
31,3264,17944,250000,6.627007569800793e+307
31,3270,17827,250000,7.580827365870728e+307
31,3350,18088,250000,1.5199508039111516e+308
31,3267,17887,250000,2.500258038223398e+307
31,3272,17832,250000,3.438681610926672e+307
31,3280,18071,250000,4.577211741199962e+307
31,3287,23402,250000,2.1008647798969645e+307
31,3265,17799,250000,1.6252502488469654e+308
31,3293,17965,250000,1.6411753782198678e+308
31,3283,18101,250000,2.3151938976357517e+307
31,3269,17807,250000,9.772178112671339e+307
31,3309,17908,250000,2.1107584314281856e+307
31,3278,17921,250000,5.711541544355469e+307
31,3296,17885,250000,3.140163429456102e+307
31,3280,17896,250000,1.6356146732729067e+308
31,3272,17909,250000,8.940871523557107e+307
31,3275,17809,250000,4.624335257356498e+307
31,3302,17817,250000,1.5301665572057039e+308
31,3271,17901,250000,5.8378664938755575e+307
31,3316,17863,250000,1.6656011308316663e+308
31,3272,17781,250000,1.5070631083715028e+307
31,3263,17803,250000,1.2528330226026725e+308
31,3279,17868,250000,1.638650645439142e+308
31,3301,17817,250000,9.757536616398683e+306
31,3265,17839,250000,1.1231155371840297e+308
31,3274,17694,250000,4.706352981136154e+307
31,3306,17927,250000,1.3200567049016747e+308
31,3296,17954,250000,1.1801716087419639e+308
31,3270,18057,250000,1.0946980350454974e+308
31,3297,17900,250000,1.3281661965365496e+308
31,3267,17933,250000,9.676929116630056e+307
31,3285,17870,250000,1.7270862487483968e+308
31,3289,18005,250000,2.484530819998697e+307
31,3271,17819,250000,9.059898156362814e+306
31,3276,18040,250000,1.7596543421766408e+308
31,3247,17917,250000,6.625019007776155e+307
31,3269,17807,250000,1.2927183241539612e+308
31,3276,17718,250000,7.535397340948206e+307
31,3281,17938,250000,7.924059564482322e+307
31,3267,17909,250000,1.2233920769665113e+308
31,3268,17910,250000,1.131450510719209e+308
31,3247,17871,250000,1.3890915559973608e+308
31,3276,17863,250000,5.202346053759344e+307
31,3276,17851,250000,3.6530377486981e+307
31,3260,17969,250000,4.838552005625258e+307
31,3273,18320,250000,1.6819680356099832e+307
31,3272,17918,250000,6.901350924036918e+307
31,3246,17938,250000,1.5835056422879597e+308
31,3273,17773,250000,2.4709323878200117e+307
31,3279,17653,250000,9.259179498944422e+307
31,3244,17826,250000,5.759431008115771e+307
31,3279,18006,250000,1.099251936682792e+308
31,3265,17756,250000,6.421411476885704e+307
31,3253,17767,250000,1.4877926294680016e+308
31,3270,17777,250000,6.018687569869406e+307
31,3270,17817,250000,5.74368587649906e+307
31,3259,17849,250000,8.06093011240338e+307
31,3270,17967,250000,6.291745142864214e+307
31,3272,17923,250000,1.461194586882182e+308
31,3246,17915,250000,1.5242174552051876e+308
31,3266,18404,250000,8.660855278576403e+306
31,3276,17758,250000,5.714306317637972e+307
31,3245,17785,250000,7.522692452051959e+307
31,3276,17814,250000,8.368801996706498e+307
31,3267,17903,250000,1.6633227938390046e+307
31,3244,17858,250000,1.5378368464485717e+308
31,3274,17952,250000,1.2479100378148137e+308
31,3281,17923,250000,5.738636039219379e+307
32,3906,24234,250000,1.2374726198507966e+308
32,3917,23887,250000,5.594553999012684e+307
32,4506,23977,250000,6.465094633736821e+307
32,4004,23902,250000,7.786986015240557e+307
32,3910,24065,250000,8.920797364211875e+306
32,4593,24106,250000,1.1036633695951304e+308
32,4642,24093,250000,8.210118165397543e+307
32,3904,23967,250000,8.128767956383113e+307
32,3916,23876,250000,1.5393566966255203e+308
32,3906,23842,250000,4.865536686004294e+307
32,3901,23910,250000,5.412089019900781e+307
32,3900,23955,250000,1.7679053413042783e+308
32,4253,23962,250000,1.7366047452347488e+308
32,3906,24102,250000,6.898423530335331e+307
32,4687,24123,250000,1.0783059321169979e+308
32,3915,23997,250000,1.0314757096652056e+308
32,4594,23905,250000,9.345474101001699e+307
32,4101,24042,250000,6.133285287007882e+307
32,4405,25384,250000,6.255970777157068e+307
32,3901,24096,250000,1.0766105009349234e+307
32,3904,23963,250000,9.814134218303861e+307
32,3910,24110,250000,6.082731061816825e+307
32,3883,24138,250000,1.0664258909625992e+308
32,3902,24099,250000,1.213681571333964e+308
32,3904,23991,250000,1.3653239362763957e+308
32,4716,23896,250000,1.5423722383869841e+308
32,3904,23954,250000,7.847092993082252e+307
32,3904,23995,250000,1.719136769417465e+308
32,4616,23983,250000,1.1796671641377156e+308
32,3911,23945,250000,6.14352814815911e+307
32,3909,23999,250000,6.627597487269943e+307
32,4190,24139,250000,1.327475628365302e+308
32,3916,23979,250000,1.7850240674849431e+308
32,3912,23917,250000,1.7472801403748645e+308
32,3881,23828,250000,6.87244171751777e+306
32,3909,23970,250000,1.3425003133605167e+308
32,3907,23909,250000,1.051385227224354e+308
32,3879,23946,250000,5.639641866934626e+307
32,3906,23977,250000,7.197713744185816e+307
32,4142,23898,250000,1.382196676939649e+308
32,4427,23933,250000,1.5003472048109262e+308
32,3940,23922,250000,1.659568342447887e+308
32,3904,23980,250000,1.1977373008775657e+308
32,3882,23859,250000,1.4792014709758443e+308
32,3897,23819,250000,1.2322474077796038e+308
32,4302,23803,250000,7.728087226882598e+307
32,3902,23893,250000,1.0475230754626702e+308
32,4873,23808,250000,4.342438938084205e+307
32,3909,23832,250000,1.6785754378531257e+308
